,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
50,NaN,A3D3G4,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Shewanella baltica (strain OS155 / ATCC BAA-1091) OX=325240,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,40.3,17.3,20.9,29.6,24359.72,7.7665,47.170,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
51,NaN,C5BN92,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Teredinibacter turnerae (strain ATCC 39867 / T7901) OX=377629,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,32.8,21.5,28.7,25.1,24109.49,8.6863,46.445,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
52,NaN,Q12LW9,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Shewanella denitrificans (strain OS217 / ATCC BAA-1090 / DSM 15013) OX=318161,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,45.4,18.9,19.9,24.0,24367.07,9.8983,47.170,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
53,NaN,B7VPY4,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Vibrio atlanticus (strain LGP32) OX=575788,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,40.0,15.9,23.6,28.7,24366.75,9.8618,50.711,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
54,NaN,Q9PDP2,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Xylella fastidiosa (strain 9a5c) OX=160492,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,50.5,15.6,20.8,21.4,23832.27,7.5048,40.865,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
55,NaN,A5EXX0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Dichelobacter nodosus (strain VCS1703A) OX=246195,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,35.2,17.3,23.5,32.1,24569.73,6.8085,46.698,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
56,NaN,A1SUY2,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Psychromonas ingrahamii (strain 37) OX=357804,11.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,33.8,17.4,27.4,29.4,25177.63,9.4065,49.770,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
57,NaN,A4XS85,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Pseudomonas mendocina (strain ymp) OX=399739,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,23.6,20.1,29.6,34.7,25030.32,8.2221,46.977,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
58,NaN,A7N7P0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Vibrio campbellii (strain ATCC BAA-1116) OX=2902295,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,38.5,14.4,18.5,36.9,24174.62,9.7240,48.815,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
59,NaN,Q87FE9,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633) OX=223926,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,41.0,12.8,23.1,31.3,24247.71,9.7059,49.289,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
60,NaN,A5VZL6,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Pseudomonas putida (strain ATCC 700007 / DSM 6899 / BCRC 17059 / F1) OX=351746,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,36.2,20.1,25.6,26.1,24536.62,6.6827,45.581,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
61,NaN,B7UXE2,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Pseudomonas aeruginosa (strain LESB58) OX=557722,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,28.1,15.1,30.2,34.7,24847.87,6.7983,47.907,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
62,NaN,B1J1C4,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Pseudomonas putida (strain W619) OX=390235,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,31.2,17.1,28.6,31.2,24624.60,6.6825,46.047,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
63,NaN,B4RVA4,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Alteromonas mediterranea (strain DSM 17117 / CIP 110805 / LMG 28347 / Deep ecotype) OX=1774373,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,30.6,17.9,28.1,31.6,24006.29,9.4339,49.057,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
64,NaN,B0BU37,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Actinobacillus pleuropneumoniae serotype 3 (strain JL03) OX=434271,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,46.6,18.1,20.2,23.3,24022.22,8.6648,48.325,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
65,NaN,Q8P6X5,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25) OX=190485,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,49.7,14.8,17.5,26.8,22275.01,6.1285,43.216,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
66,NaN,B0VNC8,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Acinetobacter baumannii (strain SDF) OX=509170,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,26.7,17.3,28.7,35.1,25481.33,5.8020,50.000,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
67,NaN,Q2P6C7,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Xanthomonas oryzae pv. oryzae (strain MAFF 311018) OX=342109,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,50.8,14.2,16.9,26.8,22200.97,6.5292,42.211,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
68,NaN,A4SKR0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Aeromonas salmonicida (strain A449) OX=382245,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,36.9,22.1,23.1,26.2,24342.75,8.9423,45.972,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
69,NaN,Q4UX84,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Xanthomonas campestris pv. campestris (strain 8004) OX=314565,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,49.7,14.8,17.5,26.8,22275.01,6.1285,43.216,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
70,NaN,B0V9C9,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Acinetobacter baumannii (strain AYE) OX=509173,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,27.2,17.3,28.7,34.7,25474.34,6.0341,50.459,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
71,NaN,Q3KGY4,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Pseudomonas fluorescens (strain Pf0-1) OX=205922,12.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,40.7,15.6,23.1,28.6,24589.68,6.2503,46.047,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
72,NaN,Q8PI89,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Xanthomonas axonopodis pv. citri (strain 306) OX=190486,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,50.3,15.8,17.5,25.1,22199.94,6.9760,42.211,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
73,NaN,Q126S5,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Polaromonas sp. (strain JS666 / ATCC BAA-500) OX=296591,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,42.5,20.5,23.5,21.5,24615.82,9.5145,46.296,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
74,NaN,Q7W4Q1,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,33.5,16.5,28.9,29.4,24281.11,6.9804,48.095,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
75,NaN,A6T1X9,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Janthinobacterium sp. (strain Marseille) OX=375286,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,39.0,16.9,24.6,27.7,24334.21,7.9414,50.711,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
76,NaN,B1XYE2,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Leptothrix cholodnii (strain ATCC 51168 / LMG 8142 / SP-6) OX=395495,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,32.8,20.0,26.7,28.7,23889.90,9.6938,45.498,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
77,NaN,Q1GHI5,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Ruegeria sp. (strain TM1040) OX=292414,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,50.8,8.6,18.9,30.3,22720.58,8.8794,48.756,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
78,NaN,Q3SV02,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255) OX=323098,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,50.8,12.2,17.3,27.9,24054.27,9.7886,44.131,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
79,NaN,Q21WR9,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Albidiferax ferrireducens (strain ATCC BAA-621 / DSM 15236 / T118) OX=338969,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,38.7,21.6,25.0,22.5,25186.51,9.4929,47.727,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
80,NaN,Q2KVR0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Bordetella avium (strain 197N) OX=360910,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,35.1,20.6,24.7,27.8,23961.89,7.7652,45.714,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
81,NaN,A5VFM5,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Rhizorhabdus wittichii (strain DSM 6014 / CCUG 31198 / JCM 15750 / NBRC 105917 / EY 4224 / RW1) OX=392499,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,39.1,11.4,21.2,37.0,22900.58,7.9678,49.000,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
82,NaN,Q07HS0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Rhodopseudomonas palustris (strain BisA53) OX=316055,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,46.2,13.2,17.3,31.5,23870.98,7.3220,43.662,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
83,NaN,Q2GCC6,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Novosphingobium aromaticivorans (strain ATCC 700278 / DSM 12444 / CCUG 56034 / CIP 105152 / NBRC 16084 / F199) OX=279238,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,33.7,18.2,21.9,34.8,22750.42,7.9930,46.305,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
84,NaN,Q7VU72,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,33.5,16.5,28.9,29.4,24281.11,6.9804,48.095,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
85,NaN,A4SWL7,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Polynucleobacter asymbioticus (strain DSM 18221 / CIP 109841 / QLW-P1DMWA-1) OX=312153,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,30.8,17.4,26.2,33.8,24225.24,7.8319,48.815,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
86,NaN,Q2J0U5,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Rhodopseudomonas palustris (strain HaA2) OX=316058,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,29.6,18.4,23.5,36.7,24055.07,8.8557,47.170,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
87,NaN,B2SY78,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Paraburkholderia phytofirmans (strain DSM 17436 / LMG 22146 / PsJN) OX=398527,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,24.4,20.8,28.9,34.0,24636.58,7.7514,50.704,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
88,NaN,A7HR80,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Parvibaculum lavamentivorans (strain DS-1 / DSM 13023 / NCIMB 13966) OX=402881,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,55.2,8.3,17.2,27.6,23851.13,9.5812,47.115,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
89,NaN,Q3J3Y3,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.) OX=272943,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,44.0,12.5,20.1,32.1,22449.36,9.5216,43.000,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
90,NaN,Q11KF1,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Chelativorans sp. (strain BNC1) OX=266779,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,38.3,17.6,19.2,33.2,24176.43,9.2909,47.368,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
91,NaN,Q0C3Z2,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Hyphomonas neptunium (strain ATCC 15444) OX=228405,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,35.5,23.6,21.2,27.6,24153.01,5.3390,43.836,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
92,NaN,B2JDT0,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Paraburkholderia phymatum (strain DSM 17167 / CIP 108236 / LMG 21445 / STM815) OX=391038,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,30.1,21.9,24.0,32.1,23981.85,6.9778,47.170,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
93,NaN,B3R5Q8,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Cupriavidus taiwanensis (strain DSM 17343 / BCRC 17206 / CCUG 44338 / CIP 107171 / LMG 19424 / R1) OX=977880,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,37.8,20.4,23.0,27.0,24079.12,8.7994,45.755,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
94,NaN,A5EEN4,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Bradyrhizobium sp. (strain BTAi1 / ATCC BAA-1182) OX=288000,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,33.5,20.5,16.0,38.0,24519.71,8.8435,46.759,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
95,NaN,Q8XS03,Pyridoxine/pyridoxamine 5'-phosphate oxidase 2,Ralstonia solanacearum (strain GMI1000) OX=267608,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,54.3,7.6,15.7,30.5,24165.39,8.4917,46.009,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
96,NaN,Q7WG77,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Bordetella bronchiseptica (strain ATCC BAA-588 / NCTC 13252 / RB50) OX=257310,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,33.5,16.5,28.9,29.4,24281.11,6.9804,48.095,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
97,NaN,Q5F8V2,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090) OX=242231,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,46.4,19.1,21.1,21.6,24177.38,7.1657,45.714,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
98,NaN,A1B0C6,Pyridoxine/pyridoxamine 5'-phosphate oxidase,Paracoccus denitrificans (strain Pd 1222) OX=318586,13.0,MNXR104952,-,1.4.3.21;1.4.3.22;1.4.3.4;1.4.3.5;1.4.3.6;1.5.3.17,3.0,0.0,0.70711,NaN,-1,0.707107,42.6,14.7,22.1,28.4,24399.44,7.0763,42.727,[NH3+]CCc1c[nH]c2ccccc12>>[H]O[H],O=O.[NH3+]CCc1c[nH]c2ccccc12>>[NH4+].O=CCc1c[nH]c2ccccc12.OO
