,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
95,NaN,A5CKE1,NaN,NaN,inf,MNXR131588,MNXR163688_0.7528916613903152_0.3351896923355873|MNXR190898_0.7528916613903152_0.3351896923355873,1.14.19.1,NaN,0.0,0.73404,NaN,1,0.734039,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1>>CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
96,NaN,B7SB79,NaN,NaN,inf,MNXR131588,MNXR163688_0.7528916613903152_0.3351896923355873|MNXR190898_0.7528916613903152_0.3351896923355873,1.14.19.1,NaN,0.0,0.73404,NaN,1,0.734039,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1>>CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
97,NaN,B7SB76,NaN,NaN,inf,MNXR131588,MNXR163688_0.7528916613903152_0.3351896923355873|MNXR190898_0.7528916613903152_0.3351896923355873,1.14.19.1,NaN,0.0,0.73404,NaN,1,0.734039,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1>>CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
98,NaN,B7SB77,NaN,NaN,inf,MNXR131588,MNXR163688_0.7528916613903152_0.3351896923355873|MNXR190898_0.7528916613903152_0.3351896923355873,1.14.19.1,NaN,0.0,0.73404,NaN,1,0.734039,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1>>CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1
99,NaN,Q6RT18,NaN,Thalassiosira pseudonana,20.0,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR109481_0.7416675237837407_0.5233716534893712|MNXR110905_0.7416675237837407_0.5233716534893712|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR173943_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,NaN,0.0,0.71586,NaN,1,0.715860,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
100,NaN,O44390,Acyl-CoA Delta(11) desaturase,Trichoplusia ni OX=7111,38.0,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR109481_0.7416675237837407_0.5233716534893712|MNXR110905_0.7416675237837407_0.5233716534893712|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR173943_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,1.0,0.0,0.71586,NaN,1,0.715860,38.1,24.6,23.1,18.9,40243.32,9.2360,42.693,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
101,NaN,Q75PL7,(11Z)-hexadec-11-enoyl-CoA conjugase,Bombyx mori OX=7091,38.0,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,1.0,0.0,0.71586,NaN,1,0.715860,29.6,26.8,24.5,24.2,38076.98,9.6701,41.212,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
102,NaN,Q6US81,Acyl-CoA Delta(11) desaturase,Spodoptera littoralis OX=7109 PE=1 SV=1,38.0,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR109481_0.7416675237837407_0.5233716534893712|MNXR110905_0.7416675237837407_0.5233716534893712|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR173943_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,1.0,0.0,0.71586,NaN,1,0.715860,31.4,30.7,23.9,18.9,39085.11,9.5979,43.195,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
103,NaN,A9YRX6,NaN,Mamestra brassicae,38.0,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR109481_0.7416675237837407_0.5233716534893712|MNXR110905_0.7416675237837407_0.5233716534893712|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR173943_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,NaN,0.0,0.71586,NaN,1,0.715860,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
104,NaN,Q8ISS3,Acyl-CoA Delta(11) desaturase,Choristoneura rosaceana OX=27543 PE=1 SV=1,39.0,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR120078_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR109480_0.7416675237837407_0.5233716534893712|MNXR109481_0.7416675237837407_0.5233716534893712|MNXR110904_0.7416675237837407_0.5233716534893712|MNXR110905_0.7416675237837407_0.5233716534893712|MNXR114944_0.7416675237837407_0.5233716534893712|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR173942_0.7416675237837407_0.5233716534893712|MNXR173943_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR185740_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,1.0,0.0,0.71586,NaN,1,0.715860,35.7,26.0,25.7,17.6,38784.72,8.5310,42.388,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
105,NaN,Q4A181,NaN,Manduca sexta,39.0,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR109481_0.7416675237837407_0.5233716534893712|MNXR110905_0.7416675237837407_0.5233716534893712|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR173943_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,NaN,0.0,0.71586,NaN,1,0.715860,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
106,NaN,Q2V0N6,NaN,NaN,inf,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR109481_0.7416675237837407_0.5233716534893712|MNXR110905_0.7416675237837407_0.5233716534893712|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR173943_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,NaN,0.0,0.71586,NaN,1,0.715860,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
107,NaN,B6CBS5,NaN,NaN,inf,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR109481_0.7416675237837407_0.5233716534893712|MNXR110905_0.7416675237837407_0.5233716534893712|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR173943_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,NaN,0.0,0.71586,NaN,1,0.715860,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
108,NaN,A9ZSZ6,NaN,NaN,inf,MNXR166431,MNXR114939_0.6387439515917768_nan|MNXR173939_0.6387439515917768_nan|MNXR109481_0.7416675237837407_0.5233716534893712|MNXR110905_0.7416675237837407_0.5233716534893712|MNXR114945_0.7416675237837407_0.5233716534893712|MNXR173943_0.7416675237837407_0.5233716534893712|MNXR183614_0.7416675237837407_0.5233716534893712|MNXR119148_0.7603275621563287_0.3825691766750405,1.14.19.5,NaN,0.0,0.71586,NaN,1,0.715860,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCC/C=C\[*]>>O=O.CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCC[*]
109,NaN,Q33DR1,NaN,Arthrobacter sp.,16.0,MNXR152839,MNXR152841_0.7220910171646747_0.5835758762076789|MNXR152835_0.7178804342015281_0.5796885402959693|MNXR189504_0.7064646494202383_0.5835758762076789|MNXR181034_0.692074900967512_0.5835758762076789|MNXR152834_0.6975176105866358_0.5696866613653971|MNXR167786_0.6787818184797777_0.5835758762076789|MNXR190406_0.6664657731185968_0.5835758762076789|MNXR151473_0.6780291880333476_0.5458749627777909|MNXR132782_0.6389002201001059_0.5319650053004681|MNXR151215_0.6594530134184419_0.4968649347274417|MNXR116657_0.6276716473987963_0.5|MNXR175885_0.6276716473987963_0.5|MNXR132773_0.5938495166584408_0.5319650053004681|MNXR167556_0.6209385159733143_0.5|MNXR117603_0.6154715440573977_0.5|MNXR175252_0.6057454306979917_0.5|MNXR179700_0.6263446284808168_0.43636586575839814|MNXR116480_0.5870598727698786_0.4723332206568855,1.3.3.6,NaN,0.0,0.74253,0.584214,-1,0.663371,-,-,-,-,-,-,-,CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>C/C=C\CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>OO.CCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
