,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
100,52.595124,P50649,Ribonucleoside-diphosphate reductase small subunit,Plasmodium falciparum (isolate FCR-3 / Gambia) OX=5838,20.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,61.8,12.1,14.4,17.0,37371.90,5.6655,47.205,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
101,52.595124,O61065,Ribonucleoside-diphosphate reductase large chain,Cryptosporidium parvum OX=5807,20.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,39.4,25.0,20.1,17.5,91123.18,7.1072,48.692,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
102,52.595124,Q91FE8,Probable ribonucleoside-diphosphate reductase small subunit 376L,Invertebrate iridescent virus 6 OX=176652,20.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,41.0,18.3,23.0,22.4,42153.90,4.8486,48.333,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
103,52.595124,A0A7H0DN21,Ribonucleoside-diphosphate reductase small chain,Monkeypox virus OX=10244,20.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,63.0,8.3,15.2,18.8,37034.54,4.7731,44.514,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
104,52.595124,Q6R7H4,Ribonucleoside-diphosphate reductase large subunit,Ostreid herpesvirus 1 (isolate France) OX=654903 PE=3 SV=1,20.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,41.0,24.2,17.2,19.5,93355.61,6.2882,46.826,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
105,52.595124,Q7T6Y9,Ribonucleoside-diphosphate reductase small chain,Acanthamoeba polyphaga mimivirus OX=212035,20.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,64.3,13.2,12.0,14.5,48606.52,5.1541,51.079,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
106,52.595124,P0C8I1,Ribonucleoside-diphosphate reductase small chain,African swine fever virus (isolate Tick/South Africa/Pretoriuskop Pr4/1996) OX=561443,20.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,3.0,0.0,0.67216,0.785742,1,0.728951,62.1,10.3,18.0,14.8,38957.94,5.0474,45.872,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
107,51.795124,P03190,Ribonucleoside-diphosphate reductase large subunit,Epstein-Barr virus (strain B95-8) OX=10377,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,38.3,23.2,21.6,18.9,93030.69,5.9263,44.189,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
108,51.795124,P08543,Ribonucleoside-diphosphate reductase large subunit,Human herpesvirus 1 (strain 17) OX=10299,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,32.2,25.5,21.1,22.6,124050.51,6.5332,43.624,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
109,51.795124,P11158,Ribonucleoside-diphosphate reductase small chain,Vaccinia virus (strain Western Reserve) OX=10254,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,62.0,8.9,15.2,19.1,36973.41,4.6545,44.514,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
110,51.795124,Q4JQV7,Ribonucleoside-diphosphate reductase small subunit,Varicella-zoster virus (strain Oka vaccine) OX=341980,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,37.9,25.5,22.1,20.0,35397.25,4.6727,46.732,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
111,51.795124,P12848,Ribonucleoside-diphosphate reductase large subunit,Vaccinia virus (strain Western Reserve) OX=10254,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,36.6,27.2,20.5,17.9,87737.97,7.7958,46.174,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
112,51.795124,P89462,Ribonucleoside-diphosphate reductase large subunit,Human herpesvirus 2 (strain HG52) OX=10315,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,32.3,24.4,21.6,23.1,124923.22,6.5650,44.483,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
113,51.795124,P0CAP6,Ribonucleoside-diphosphate reductase small subunit,Epstein-Barr virus (strain B95-8) OX=10377,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,65.4,16.8,14.3,9.1,34358.53,4.7895,43.046,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
114,51.795124,P36602,Ribonucleoside-diphosphate reductase large chain,Schizosaccharomyces pombe (strain 972 / ATCC 24843) OX=284812,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,1.0,0.0,0.67216,0.785742,1,0.728951,41.9,23.8,19.6,16.7,91998.96,6.4716,46.486,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
115,51.695124,O57175,Ribonucleoside-diphosphate reductase small chain,Vaccinia virus (strain Ankara) OX=126794,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,2.0,0.0,0.67216,0.785742,1,0.728951,62.7,8.6,15.2,18.8,36947.37,4.7146,44.828,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
116,51.695124,P20503,Ribonucleoside-diphosphate reductase large subunit,Vaccinia virus (strain Copenhagen) OX=10249,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,2.0,0.0,0.67216,0.785742,1,0.728951,36.7,26.8,20.8,17.9,87754.01,7.7958,46.174,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
117,51.695124,P29883,Ribonucleoside-diphosphate reductase small chain,Vaccinia virus (strain L-IVP) OX=31531,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,2.0,0.0,0.67216,0.785742,1,0.728951,62.7,9.2,14.2,19.1,36960.46,4.9279,44.828,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
118,51.695124,Q76RD8,Ribonucleoside-diphosphate reductase large subunit,Vaccinia virus (strain Ankara) OX=126794,21.0,MNXR146317,MNXR177764_0.6699445205060862_0.785742486164591|MNXR146314_0.6632640705473279_0.785742486164591|MNXR175266_0.5969827359477051_0.785742486164591,1.17.4.1,2.0,0.0,0.67216,0.785742,1,0.728951,36.7,26.8,20.8,17.9,87754.01,7.7958,46.174,*NC(=O)C(CS)NC(=O)C(*)NC(=O)C(*)NC(=O)C(CS)N*.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*NC(=O)C1CSSCC(N*)C(=O)NC(*)C(=O)NC(*)C(=O)N1.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1.[H]O[H],[*][NH2+][C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1>>[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
