,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
32,44.920029,Q0SZ37,Xaa-Pro dipeptidase,Shigella flexneri serotype 5b (strain 8401) OX=373384,8.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,43.1,24.4,18.7,17.6,50223.23,5.8883,43.115,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
33,44.920029,Q9L6L4,Xaa-Pro dipeptidase,Salmonella typhi OX=90370,8.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
34,44.920029,A9MIX1,Xaa-Pro dipeptidase,Salmonella arizonae (strain ATCC BAA-731 / CDC346-86 / RSK2980) OX=41514,8.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.0,25.3,19.4,18.0,50214.23,6.0742,42.889,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
35,43.920029,B4EWE3,Xaa-Pro dipeptidase,Proteus mirabilis (strain HI4320) OX=529507,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,42.8,20.8,20.1,20.1,50815.52,6.2642,45.045,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
36,43.920029,C0Q3F4,Xaa-Pro dipeptidase,Salmonella paratyphi C (strain RKS4594) OX=476213,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
37,43.920029,A6TGM5,Xaa-Pro dipeptidase,Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.7,22.5,20.1,19.4,50155.14,6.1399,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
38,43.920029,B5FNX9,Xaa-Pro dipeptidase,Salmonella dublin (strain CT_02021853) OX=439851,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
39,43.920029,B5BIZ1,Xaa-Pro dipeptidase,Salmonella paratyphi A (strain AKU_12601) OX=554290,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
40,43.920029,Q57HM5,Xaa-Pro dipeptidase,Salmonella choleraesuis (strain SC-B67) OX=321314,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
41,43.920029,B4SZ86,Xaa-Pro dipeptidase,Salmonella newport (strain SL254) OX=423368,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
42,43.920029,Q5PKQ1,Xaa-Pro dipeptidase,Salmonella paratyphi A (strain ATCC 9150 / SARB42) OX=295319,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
43,43.920029,A9MYB1,Xaa-Pro dipeptidase,Salmonella paratyphi B (strain ATCC BAA-1250 / SPB7) OX=1016998,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.2,24.1,20.8,17.6,50117.17,6.0739,42.438,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
44,43.920029,B5RFL5,Xaa-Pro dipeptidase,Salmonella gallinarum (strain 287/91 / NCTC 13346) OX=550538,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
45,43.920029,C5BCB6,Xaa-Pro dipeptidase,Edwardsiella ictaluri (strain 93-146) OX=634503,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,47.1,21.1,16.4,19.2,49906.42,6.1965,41.986,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
46,43.920029,Q0WAP4,Xaa-Pro dipeptidase,Yersinia pestis OX=632,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.7,24.1,23.7,21.3,50911.55,5.5167,45.824,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
47,43.920029,B5QW86,Xaa-Pro dipeptidase,Salmonella enteritidis PT4 (strain P125109) OX=550537,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
48,43.920029,B5EZW1,Xaa-Pro dipeptidase,Salmonella agona (strain SL483) OX=454166,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
49,43.920029,Q6DAP4,Xaa-Pro dipeptidase,Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,42.4,22.7,21.3,17.3,50148.01,6.0426,42.438,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
50,43.920029,Q2NWT2,Xaa-Pro dipeptidase,Sodalis glossinidius (strain morsitans) OX=343509,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.7,22.3,25.8,20.9,50655.57,6.0226,43.439,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
51,43.920029,A8G8D3,Xaa-Pro dipeptidase,Serratia proteamaculans (strain 568) OX=399741,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,45.0,21.3,18.0,19.4,50238.03,6.2575,44.921,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
52,43.920029,B4TNZ2,Xaa-Pro dipeptidase,Salmonella schwarzengrund (strain CVM19633) OX=439843,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
53,43.920029,B4TBS6,Xaa-Pro dipeptidase,Salmonella heidelberg (strain SL476) OX=454169,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
54,43.920029,Q7CPD4,Xaa-Pro dipeptidase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,41.5,24.4,19.2,18.7,50170.22,6.1687,42.664,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
55,43.920029,B2VFE3,Xaa-Pro dipeptidase,Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817,9.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,37.9,24.8,21.3,19.7,50432.50,6.5937,43.567,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
56,43.120029,P77814,Xaa-Pro dipeptidase,Pseudoalteromonas haloplanktis OX=228,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,1.0,0.0,0.54872,0.515681,1,0.532199,41.0,18.6,21.5,22.6,50481.28,5.5038,44.318,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
57,42.920029,Q66FR7,Xaa-Pro dipeptidase,Yersinia pseudotuberculosis serotype I (strain IP32953) OX=273123,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.9,23.9,23.7,21.3,50881.53,5.5167,45.598,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
58,42.920029,A4TR26,Xaa-Pro dipeptidase,Yersinia pestis (strain Pestoides F) OX=386656,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.7,24.1,23.7,21.3,50911.55,5.5167,45.824,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
59,42.920029,Q1CN98,Xaa-Pro dipeptidase,Yersinia pestis bv. Antiqua (strain Nepal516) OX=377628,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.7,24.1,23.7,21.3,50911.55,5.5167,45.824,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
60,42.920029,Q1C2C5,Xaa-Pro dipeptidase,Yersinia pestis bv. Antiqua (strain Antiqua) OX=360102,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.7,24.1,23.7,21.3,50911.55,5.5167,45.824,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
61,42.920029,B2K0Z7,Xaa-Pro dipeptidase,Yersinia pseudotuberculosis serotype IB (strain PB1/+) OX=502801,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,34.9,23.9,23.7,21.3,50881.53,5.5167,45.598,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
62,42.920029,C6DI64,Xaa-Pro dipeptidase,Pectobacterium carotovorum subsp. carotovorum (strain PC1) OX=561230,10.0,MNXR131515,MNXR130375_0.5728929180270029_0.47466841018139827|MNXR115443_0.5099359981627324_nan|MNXR131516_0.3843898484033567_0.6002169915231111|MNXR130374_0.46081222724947235_0.5156805875441491|MNXR131514_0.4748881212507983_0.4556171793829363|MNXR130376_0.4646105061633948_0.4581278568506518,3.4.13.9,3.0,0.0,0.54872,0.515681,1,0.532199,40.7,24.4,19.9,18.7,50270.97,5.7693,43.115,CC(C)C[C@H]([NH3+])C(=O)[O-].O=C([O-])[C@@H]1CCC[NH2+]1>>CC(C)CC(N)C(=O)N1CCCC1C(=O)O.[H]O[H],NC(CO)C(=O)N1CCCC1C(=O)O>>O=C([O-])[C@@H]1CCC[NH2+]1.[NH3+][C@@H](CO)C(=O)[O-]
