,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
94,NaN,J7K6M3,NaN,Prunus persica,30.0,MNXR152835,MNXR152834_0.7038298106085339_0.5682579138147099|MNXR152839_0.688532561956594_0.5768155065253574|MNXR152841_0.6740771717043051_0.5768155065253574|MNXR189504_0.6607819374510294_0.5768155065253574|MNXR151473_0.6867993267621652_0.5427414810539289|MNXR181034_0.6485141734628199_0.5768155065253574|MNXR167786_0.637160610068964_0.5768155065253574|MNXR190406_0.6266239683392673_0.5768155065253574|MNXR132782_0.6395750167922424_0.5319650053004681|MNXR151215_0.6705889674542536_0.49139791548720807|MNXR116657_0.6546939945419392_0.5|MNXR175885_0.6546939945419392_0.5|MNXR167556_0.6470672217171686_0.5|MNXR117603_0.6374139097532612_0.5|MNXR132773_0.6002624683719167_0.5319650053004681|MNXR175252_0.6267284136040823_0.5|MNXR116480_0.5985217403323992_0.4723332206568855|MNXR127546_0.6552964549645818_0.40656657352141085|MNXR116470_0.5122395161507001_0.5319650053004681|MNXR187182_0.6481649965916374_0.3875338792035124|MNXR118909_0.6264405874928586_0.40656657352141085|MNXR118923_0.6264405874928586_0.40656657352141085,1.3.3.6,NaN,0.0,0.70430,0.576816,-1,0.640560,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].OO
95,NaN,Q69XR7,NaN,Oryza sativa,30.0,MNXR152835,MNXR152834_0.7038298106085339_0.5682579138147099|MNXR152839_0.688532561956594_0.5768155065253574|MNXR152841_0.6740771717043051_0.5768155065253574|MNXR189504_0.6607819374510294_0.5768155065253574|MNXR151473_0.6867993267621652_0.5427414810539289|MNXR181034_0.6485141734628199_0.5768155065253574|MNXR167786_0.637160610068964_0.5768155065253574|MNXR190406_0.6266239683392673_0.5768155065253574|MNXR132782_0.6395750167922424_0.5319650053004681|MNXR151215_0.6705889674542536_0.49139791548720807|MNXR116657_0.6546939945419392_0.5|MNXR175885_0.6546939945419392_0.5|MNXR167556_0.6470672217171686_0.5|MNXR117603_0.6374139097532612_0.5|MNXR132773_0.6002624683719167_0.5319650053004681|MNXR175252_0.6267284136040823_0.5|MNXR116480_0.5985217403323992_0.4723332206568855|MNXR127546_0.6552964549645818_0.40656657352141085|MNXR116470_0.5122395161507001_0.5319650053004681|MNXR187182_0.6481649965916374_0.3875338792035124|MNXR118909_0.6264405874928586_0.40656657352141085|MNXR118923_0.6264405874928586_0.40656657352141085,1.3.3.6,NaN,0.0,0.70430,0.576816,-1,0.640560,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].OO
96,NaN,Q5VRH3,NaN,Oryza sativa,30.0,MNXR152835,MNXR152834_0.7038298106085339_0.5682579138147099|MNXR152839_0.688532561956594_0.5768155065253574|MNXR152841_0.6740771717043051_0.5768155065253574|MNXR189504_0.6607819374510294_0.5768155065253574|MNXR151473_0.6867993267621652_0.5427414810539289|MNXR181034_0.6485141734628199_0.5768155065253574|MNXR167786_0.637160610068964_0.5768155065253574|MNXR190406_0.6266239683392673_0.5768155065253574|MNXR132782_0.6395750167922424_0.5319650053004681|MNXR151215_0.6705889674542536_0.49139791548720807|MNXR116657_0.6546939945419392_0.5|MNXR175885_0.6546939945419392_0.5|MNXR167556_0.6470672217171686_0.5|MNXR117603_0.6374139097532612_0.5|MNXR132773_0.6002624683719167_0.5319650053004681|MNXR175252_0.6267284136040823_0.5|MNXR116480_0.5985217403323992_0.4723332206568855|MNXR127546_0.6552964549645818_0.40656657352141085|MNXR116470_0.5122395161507001_0.5319650053004681|MNXR187182_0.6481649965916374_0.3875338792035124|MNXR118909_0.6264405874928586_0.40656657352141085|MNXR118923_0.6264405874928586_0.40656657352141085,1.3.3.6,NaN,0.0,0.70430,0.576816,-1,0.640560,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].OO
97,NaN,Q4QRE2,NaN,Danio rerio,37.0,MNXR152835,MNXR152834_0.7038298106085339_0.5682579138147099|MNXR152839_0.688532561956594_0.5768155065253574|MNXR152841_0.6740771717043051_0.5768155065253574|MNXR189504_0.6607819374510294_0.5768155065253574|MNXR151473_0.6867993267621652_0.5427414810539289|MNXR181034_0.6485141734628199_0.5768155065253574|MNXR167786_0.637160610068964_0.5768155065253574|MNXR190406_0.6266239683392673_0.5768155065253574|MNXR132782_0.6395750167922424_0.5319650053004681|MNXR151215_0.6705889674542536_0.49139791548720807|MNXR116657_0.6546939945419392_0.5|MNXR175885_0.6546939945419392_0.5|MNXR167556_0.6470672217171686_0.5|MNXR117603_0.6374139097532612_0.5|MNXR132773_0.6002624683719167_0.5319650053004681|MNXR175252_0.6267284136040823_0.5|MNXR116480_0.5985217403323992_0.4723332206568855|MNXR127546_0.6552964549645818_0.40656657352141085|MNXR116470_0.5122395161507001_0.5319650053004681|MNXR187182_0.6481649965916374_0.3875338792035124|MNXR118909_0.6264405874928586_0.40656657352141085|MNXR118923_0.6264405874928586_0.40656657352141085,1.3.3.6,NaN,0.0,0.70430,0.576816,-1,0.640560,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].OO
98,NaN,Q33DR0,NaN,NaN,inf,MNXR152835,MNXR152834_0.7038298106085339_0.5682579138147099|MNXR152839_0.688532561956594_0.5768155065253574|MNXR152841_0.6740771717043051_0.5768155065253574|MNXR189504_0.6607819374510294_0.5768155065253574|MNXR151473_0.6867993267621652_0.5427414810539289|MNXR181034_0.6485141734628199_0.5768155065253574|MNXR167786_0.637160610068964_0.5768155065253574|MNXR190406_0.6266239683392673_0.5768155065253574|MNXR132782_0.6395750167922424_0.5319650053004681|MNXR151215_0.6705889674542536_0.49139791548720807|MNXR116657_0.6546939945419392_0.5|MNXR175885_0.6546939945419392_0.5|MNXR167556_0.6470672217171686_0.5|MNXR117603_0.6374139097532612_0.5|MNXR132773_0.6002624683719167_0.5319650053004681|MNXR175252_0.6267284136040823_0.5|MNXR116480_0.5985217403323992_0.4723332206568855|MNXR127546_0.6552964549645818_0.40656657352141085|MNXR116470_0.5122395161507001_0.5319650053004681|MNXR187182_0.6481649965916374_0.3875338792035124|MNXR118909_0.6264405874928586_0.40656657352141085|MNXR118923_0.6264405874928586_0.40656657352141085,1.3.3.6,NaN,0.0,0.70430,0.576816,-1,0.640560,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],O=O.CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>CCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].OO
99,NaN,Q8WSZ4,NaN,Ostrinia nubilalis,38.0,MNXR150977,MNXR150980_0.7158604677464936_0.4419897226755385|MNXR168832_0.7158604677464936_0.4419897226755385|MNXR168833_0.7158604677464936_0.4419897226755385,1.14.19.32,NaN,0.0,0.71586,0.441990,1,0.578925,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],C/C=C/CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
100,NaN,Q8WQP9,NaN,Ostrinia furnacalis,38.0,MNXR150977,MNXR150980_0.7158604677464936_0.4419897226755385|MNXR168832_0.7158604677464936_0.4419897226755385|MNXR168833_0.7158604677464936_0.4419897226755385,1.14.19.32,NaN,0.0,0.71586,0.441990,1,0.578925,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],C/C=C/CCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]>>O=O.CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
101,NaN,P53554,Biotin biosynthesis cytochrome P450,Bacillus subtilis (strain 168) OX=224308,18.0,MNXR150758,MNXR187417_0.5253577556863882_nan,1.14.14.46,1.0,0.0,0.53827,NaN,-1,0.538265,40.6,22.4,19.5,21.6,44865.38,6.6503,47.848,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1[nH]c(=O)[nH]c(=O)c1N2.O=O.CC(C)(COP(=O)([O-])OC[C@H](N[*])C([*])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCCCCCCCC[*]>>Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O)c2cc1C.CC(C)(COP(=O)([O-])OC[C@H](N[*])C([*])=O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCCCC(=O)[O-].[*]CCC=O
102,NaN,P9WNZ5,Putative acyl-[acyl-carrier-protein] desaturase DesA2,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332,17.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,1.0,0.0,0.52188,NaN,1,0.521881,64.5,13.9,12.0,15.8,31359.50,4.5798,43.636,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
103,NaN,P9WNZ7,Putative acyl-[acyl-carrier-protein] desaturase DesA1,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332,17.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,1.0,0.0,0.52188,NaN,1,0.521881,59.6,12.1,15.2,18.0,38770.17,6.6827,48.225,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
104,NaN,A8IQB8,NaN,Chlamydomonas reinhardtii,19.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,NaN,0.0,0.52188,NaN,1,0.521881,-,-,-,-,-,-,-,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
105,NaN,Q01753,Stearoyl-[acyl-carrier-protein] 9-desaturase; chloroplastic,Simmondsia chinensis OX=3999 PE=2 SV=1,26.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,2.0,0.0,0.52188,NaN,1,0.521881,48.4,18.8,11.8,25.1,45130.66,6.8015,47.487,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
106,NaN,P28645,Stearoyl-[acyl-carrier-protein] 9-desaturase; chloroplastic,Spinacia oleracea OX=3562 PE=2 SV=1,28.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,2.0,0.0,0.52188,NaN,1,0.521881,48.6,18.3,14.9,22.5,45662.93,6.2635,49.624,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
107,NaN,E3PZS1,Palmitoyl-[acyl-carrier-protein] 4-desaturase 1; chloroplastic,Ophrys sphegodes OX=145953,28.0,MNXR122299,MNXR122300_0.5164593452922293_nan|MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,2.0,0.0,0.52188,NaN,1,0.521881,43.9,18.2,15.5,26.8,42704.69,5.9752,45.767,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
108,NaN,P32062,Stearoyl-[acyl-carrier-protein] 9-desaturase; chloroplastic,Linum usitatissimum OX=4006 PE=2 SV=1,28.0,MNXR122299,MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,2.0,0.0,0.52188,NaN,1,0.521881,43.7,18.7,17.6,24.2,44654.64,5.7394,48.485,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
109,NaN,E3PZS2,Palmitoyl-[acyl-carrier-protein] 4-desaturase 2; chloroplastic,Ophrys sphegodes OX=145953,28.0,MNXR122299,MNXR122300_0.5164593452922293_nan|MNXR148127_0.5155657110199915_nan|MNXR173936_0.5155657110199915_nan|MNXR177030_0.5155657110199915_nan|MNXR183626_0.5155657110199915_nan,1.14.19.2,1.0,0.0,0.52188,NaN,1,0.521881,48.1,18.3,18.6,19.4,42359.49,6.5707,44.149,*CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].O=O>>*/C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-].[H]O[H],CCCCCC/C=C\CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.[*][*][Fe+3]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1>>CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O.O=O.[*][*][Fe+2]1([*][*])[S-2][Fe+3]([*][*])([*][*])[S-2]1
