,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
29,79.234848,P44528,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421,11.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,35.5,37.3,15.4,21.3,21330.64,9.6432,31.351,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
30,77.234848,Q3IYX7,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Cereibacter sphaeroides (strain ATCC 17023 / DSM 158 / JCM 6121 / CCUG 31486 / LMG 2827 / NBRC 12203 / NCIMB 8253 / ATH 2.4.1.) OX=272943,13.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,52.2,18.5,20.0,17.1,24683.32,9.3398,30.769,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
31,75.234848,Q92JJ2,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Rickettsia conorii (strain ATCC VR-613 / Malish 7) OX=272944,15.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,45.5,36.4,19.4,8.5,20327.73,9.8465,30.939,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
32,75.234848,Q1RKM3,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Rickettsia bellii (strain RML369-C) OX=336407,15.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,54.5,29.1,17.6,8.5,20156.44,9.3190,31.492,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
33,75.234848,Q4UN77,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX=315456,15.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,49.1,33.9,19.4,7.3,20340.78,9.9591,30.939,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
34,75.234848,Q9ZE96,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Rickettsia prowazekii (strain Madrid E) OX=272947,15.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,48.5,33.9,20.6,6.7,20343.73,9.8465,31.492,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
35,75.234848,O67908,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Aquifex aeolicus (strain VF5) OX=224324,15.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,34.0,50.0,12.3,13.6,20481.70,9.8255,35.393,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
36,75.234848,Q68XS5,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Rickettsia typhi (strain ATCC VR-144 / Wilmington) OX=257363,15.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,49.4,33.3,20.4,6.8,19959.30,9.8468,30.899,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
37,75.234848,P47360,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Mycoplasma genitalium (strain ATCC 33530 / DSM 19775 / NCTC 10195 / G37) OX=243273,15.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,25.0,49.1,17.3,15.9,26956.19,9.8397,30.932,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
38,75.234848,P75520,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Mycoplasma pneumoniae (strain ATCC 29342 / M129 / Subtype 1) OX=272634,15.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,15.6,55.5,16.1,20.4,26050.16,10.3516,33.040,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
39,74.434848,P63756,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Staphylococcus aureus (strain N315) OX=158879,16.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,1.0,0.0,0.92552,0.885177,1,0.905349,26.1,51.1,11.9,19.9,21014.24,9.3977,29.688,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
40,74.234848,Q6GHF2,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Staphylococcus aureus (strain MRSA252) OX=282458,16.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,26.1,51.1,11.9,19.9,21014.24,9.3977,29.688,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
41,74.234848,Q6G9T0,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Staphylococcus aureus (strain MSSA476) OX=282459,16.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,26.1,51.1,11.9,19.9,21014.24,9.3977,29.688,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
42,74.234848,Q5HPQ8,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Staphylococcus epidermidis (strain ATCC 35984 / RP62A) OX=176279,16.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,30.5,48.0,13.6,16.9,21496.81,9.9422,29.534,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
43,74.234848,P63757,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Staphylococcus aureus (strain MW2) OX=196620,16.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,26.1,51.1,11.9,19.9,21014.24,9.3977,29.688,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
44,74.234848,Q8CPF7,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280,16.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,30.5,48.0,13.6,16.9,21496.81,9.9422,29.534,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
45,74.234848,O66076,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Treponema pallidum (strain Nichols) OX=243276,16.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,55.5,25.5,21.5,5.5,24638.55,9.5913,28.241,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
46,74.234848,Q5HGE8,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,Staphylococcus aureus (strain COL) OX=93062,16.0,MNXR175640,MNXR145992_0.8675062669555961_0.8519813350272143|MNXR102596_0.8642103770913422_0.8519104503978576|MNXR145988_0.875195734642375_0.8403982477366008|MNXR135940_0.8642103770913422_0.8403263860316865|MNXR188649_0.8611820046969815_0.8403263860316865|MNXR135939_0.8406668766648157_0.8398410842292402,2.7.8.5,3.0,0.0,0.92552,0.885177,1,0.905349,26.1,51.1,11.9,19.9,21014.24,9.3977,29.688,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC.Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1>>O=P([O-])([O-])OC[C@H](O)CO,O=P([O-])([O-])OC[C@H](O)CO.[H+].CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O)OC(=O)CCCCCCCCCCCCCCC>>Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1.CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](O)COP(=O)(O)O)OC(=O)CCCCCCCCCCCCCCC
