,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
31,58.95288,Q4QLD1,Histidinol-phosphate aminotransferase 2,Haemophilus influenzae (strain 86-028NP) OX=281310,11.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,45.7,24.6,18.0,16.3,41034.89,5.3284,45.082,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
32,58.95288,Q5WV43,Histidinol-phosphate aminotransferase 2,Legionella pneumophila (strain Lens) OX=297245,11.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,34.8,32.3,17.8,19.5,41434.62,5.8084,43.360,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
33,58.15288,Q93QX0,Bifunctional aspartate aminotransferase and L-aspartate beta-decarboxylase,Comamonas testosteroni OX=285,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,1.0,0.0,0.62162,0.783438,-1,0.70253,48.0,24.6,13.2,17.4,59583.98,4.9003,42.964,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
34,57.95288,P45358,Histidinol-phosphate aminotransferase,Acetobacter pasteurianus OX=438,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,35.9,30.6,14.4,23.8,39135.85,6.0601,40.449,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
35,57.95288,Q3K8U2,Histidinol-phosphate aminotransferase 2,Pseudomonas fluorescens (strain Pf0-1) OX=205922,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,46.6,24.9,11.3,21.8,39656.29,4.5724,36.757,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
36,57.95288,B0VV21,Histidinol-phosphate aminotransferase,Acinetobacter baumannii (strain SDF) OX=509170,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,43.8,24.6,15.1,21.2,40402.80,4.7337,45.983,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
37,57.95288,O07131,Histidinol-phosphate aminotransferase,Methylobacillus flagellatus OX=405,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,45.7,30.1,10.8,17.9,40133.97,5.7834,39.130,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
38,57.95288,B7GZI3,Histidinol-phosphate aminotransferase,Acinetobacter baumannii (strain AB307-0294) OX=557600,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,44.1,24.3,15.1,21.2,40428.82,4.8107,46.260,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
39,57.95288,Q5ZU10,Histidinol-phosphate aminotransferase 2,Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513) OX=272624,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,34.0,33.1,17.8,19.5,41488.71,5.5602,43.089,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
40,57.95288,Q88P86,Histidinol-phosphate aminotransferase,Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440) OX=160488,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,39.2,26.2,19.3,20.2,38768.18,4.9000,40.805,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
41,57.95288,P43336,Aromatic-amino-acid aminotransferase,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,44.9,28.5,16.4,14.4,43273.37,6.2384,39.348,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
42,57.95288,Q87QL0,Histidinol-phosphate aminotransferase,Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633) OX=223926,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,41.5,27.6,16.4,19.4,38175.86,4.6447,39.884,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
43,57.95288,A7MX17,Histidinol-phosphate aminotransferase,Vibrio campbellii (strain ATCC BAA-1116) OX=2902295,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,43.6,27.0,15.8,18.5,38260.96,4.5599,39.884,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
44,57.95288,A5VZ57,Histidinol-phosphate aminotransferase,Pseudomonas putida (strain ATCC 700007 / DSM 6899 / BCRC 17059 / F1) OX=351746,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,37.0,27.1,19.6,21.1,38781.22,4.9841,40.805,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
45,57.95288,P58892,Histidinol-phosphate aminotransferase,Xanthomonas campestris pv. campestris (strain ATCC 33913 / DSM 3586 / NCPPB 528 / LMG 568 / P 25) OX=190485,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,50.3,26.0,11.8,16.5,38262.92,5.2296,36.464,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
46,57.95288,Q9CLM3,Histidinol-phosphate aminotransferase 1,Pasteurella multocida (strain Pm70) OX=272843,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,39.7,31.6,15.8,17.6,38981.05,6.2908,42.450,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
47,57.95288,B2FPM0,Histidinol-phosphate aminotransferase,Stenotrophomonas maltophilia (strain K279a) OX=522373,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,56.6,23.0,9.5,15.5,38114.73,5.2408,34.890,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
48,57.95288,Q4K8N0,Histidinol-phosphate aminotransferase 2,Pseudomonas fluorescens (strain ATCC BAA-477 / NRRL B-23932 / Pf-5) OX=220664,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,46.6,24.9,11.6,21.5,39893.57,4.5165,36.757,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
49,57.15288,Q46WL3,Histidinol-phosphate aminotransferase 2,Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) OX=264198,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,1.0,0.0,0.62162,0.783438,-1,0.70253,57.4,25.1,8.3,13.7,39606.86,5.4393,36.612,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
50,56.95288,Q1QQD5,Histidinol-phosphate aminotransferase,Nitrobacter hamburgensis (strain DSM 10229 / NCIMB 13809 / X14) OX=323097,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,37.2,27.5,14.6,25.2,39555.19,7.1794,41.644,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
51,56.95288,Q39CT7,Histidinol-phosphate aminotransferase 2,Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383) OX=482957,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,38.9,30.1,19.2,16.5,39281.49,6.4402,42.254,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
52,56.95288,Q987C8,Histidinol-phosphate aminotransferase 1,Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) OX=266835,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,42.5,25.4,13.7,23.1,39889.39,4.6331,41.144,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
53,56.95288,Q2YAU6,Histidinol-phosphate aminotransferase 1,Nitrosospira multiformis (strain ATCC 25196 / NCIMB 11849 / C 71) OX=323848,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,56.2,19.6,12.8,15.9,40455.43,5.8833,36.685,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
54,56.95288,P58891,Histidinol-phosphate aminotransferase,Xanthomonas axonopodis pv. citri (strain 306) OX=190486,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,45.8,28.2,13.5,17.0,38701.34,5.2391,38.017,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
55,56.95288,Q3SV41,Histidinol-phosphate aminotransferase,Nitrobacter winogradskyi (strain ATCC 25391 / DSM 10237 / CIP 104748 / NCIMB 11846 / Nb-255) OX=323098,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,39.8,25.2,16.0,23.5,39891.57,6.5897,41.370,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
56,56.95288,B4RJ05,Histidinol-phosphate aminotransferase,Neisseria gonorrhoeae (strain NCCP11945) OX=521006,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,41.1,30.6,14.0,19.0,39257.48,7.2494,38.162,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
57,56.95288,A1TKZ0,Histidinol-phosphate aminotransferase,Acidovorax citrulli (strain AAC00-1) OX=397945,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,55.6,23.7,7.3,17.8,39825.46,7.1310,34.324,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
58,56.95288,Q131B9,Histidinol-phosphate aminotransferase,Rhodopseudomonas palustris (strain BisB5) OX=316057,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,39.8,26.1,14.9,23.8,39535.15,6.5883,41.644,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
59,56.95288,B8IRU5,Histidinol-phosphate aminotransferase,Methylobacterium nodulans (strain LMG 21967 / CNCM I-2342 / ORS 2060) OX=460265,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,44.6,31.1,11.6,17.2,38902.45,5.6472,34.595,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
60,56.95288,B9KPH4,Histidinol-phosphate aminotransferase,Cereibacter sphaeroides (strain KD131 / KCTC 12085) OX=557760,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.62162,0.783438,-1,0.70253,39.7,27.0,16.5,21.4,39178.74,6.9862,40.443,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-]>>O=C([O-])C(=O)Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
