Reaction ID,SelenzymeRF
R12098,2.5.1.63;2.5.1.94;3.13.1.8;2.5.1.6
R01738,1.1.1.124|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
R03713,1.3.1.3;1.3.1.22;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R04194,2.4.1.10;2.4.1.10|3.2.1.20|3.2.1.26|3.2.1.48
R00490,4.3.1.24;3.5.1.121;2.6.1.7;2.3.2.29
R02944,1.1.1.198;1.1.1.227;1.1.1.71;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R04463,6.3.5.9;6.3.1.2;2.5.1.78
R07598,1.4.3.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15;1.1.3.30;1.8.3.5
R04208,2.7.1.40;6.3.4.2
R07264,2.4.1.230;2.4.1.339;2.4.1.231;2.4.1.64;2.4.1.279;2.4.1.31;2.4.1.321;2.4.1.20;2.4.1.8;2.4.1.320;2.4.1.281;3.2.1.21|3.2.1.25|3.2.1.74;3.2.1.74
R03465,4.1.2.34;4.1.2.45|4.2.1.-;4.1.3.27;2.7.3.9
R03060,3.1.3.6;2.7.1.77;3.1.3.5
R09943,2.4.1.8;2.4.1.281;2.4.1.20;2.4.1.320;2.4.1.25;2.4.1.31;2.4.1.279;3.2.1.74;3.2.1.21
R07907,2.3.1|2.3.1.-|2.3.1.215;2.4.1|2.4.1.-|2.4.1.298;2.4.1.238;2.4.1.299;2.3.1.153;2.3.1.172;2.1.1.68;2.4.1.143;2.4.1.155;2.7.8.20;2.1.1.292;2.4.2.51;2.4.1.135;2.1.1.109;2.3.1.171;2.4.1.146;2.1.1.116|2.1.1.121;2.1.1|2.1.1.291;3.2.1.31;2.1.1.128;2.4.1.201;2.4.1.152
R01868,1.3.5.2
R01158,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R02024,1.17.4.1;1.17.4.2
R10422,1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.213|1.1.1.50|1.1.1.51;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.145;1.8.1.4
R03350,3.1.3.45;2.7.1.1;2.7.1.197|2.7.1.69;2.7.1.198;2.7.1.200|2.7.1.69;2.7.1.161;3.1.3.22|3.1.3.23
R09780,5.3.1.27;2.2.1.1;5.3.1.6
R12561,1.2.1.18;2.3.1.180
R00631,1.2.1.3|1.2.1.5;1.2.1.48;1.2.1.29;1.6.5.4
R12313,1.1.1.111|1.1.1.27
R01403,1.3.1.118;1.3.1.9;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39
R07288,2.8.2.5;2.8.2.35;2.8.2.17;5.1.3.19;2.8.2.1|2.8.2.3|2.8.2.4;2.3.1.279;3.2.2.5|3.2.2.6
R11561,6.3.1.18;2.3.1.118|2.3.1.5;3.5.1.13;1.11.1.7
R09837,5.3.3.18;4.2.1.17;4.2.1.-|4.2.1.134
R03114,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.375;1.1.1.272;1.2.1.95;1.1.1.21;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.2.1.80;1.2.1.50;1.1.1.184
R11183,2.7.1.60;2.7.1.21
R02287,6.3.2.17;1.5.1.3;1.5.1.3|1.5.1.33;4.1.1.95;3.5.1.130|3.5.1.ai;2.6.1.57;2.3.1.68
R05649,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R11561,6.3.1.18;2.3.1.118|2.3.1.5;3.5.1.13;1.11.1.7
R13220,1.1.1|1.1.1.2|1.1.1.213|1.1.1.239|1.1.1.62|1.3.1.20;1.1.1.184|1.1.1.2|1.1.1.62;1.1.1.209;1.1.1.210|1.1.1.239|1.1.1.357|1.1.1.51|1.1.1.62
R04180,5.4.2.2;2.4.1.1;2.4.99.1;2.7.7.69;3.2.1.21
R06595,4.2.1.144;4.2.1.118;1.3.1.57;1.14.13.242;1.1.5.8;4.1.99.20|4.3.3;1.1.1.252;5.3.3.12;4.1.1.84;1.13.11.8;1.13.11.57|1.13.11.8;1.13.11.4;2.6.1.7;3.5.1.121;1.13.11.1;2.3.2.8;2.3.2.29
R05720,1.13.11.38;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.13.11.-|1.13.11.39
R00102,2.4.99.20;2.4.2|2.4.2.1
R11290,1.1.1.233;1.1.1.211|1.1.1.35
R07826,1.14.18.1;1.14.14.1
R10368,1.14.13.26;1.14.13.25;1.14.13.69;1.14.14.-|1.14.14.1
R12822,2.7.1.108;2.7.8.41;3.6.1.26;2.7.8.46;2.7.8.14;2.7.8.12;2.7.8.1;2.4.99.1;2.4.99.12|2.4.99.13;2.4.99.3;2.4.99.8;4.2.3.38;4.2.3.138;2.4.1.60;2.7.7.41
R08791,2.1.1.-|2.1.1.337;2.1.1.132;2.1.1.201
R10447,2.1.1.273;2.1.1.6|2.1.1.68;2.1.1.150;2.1.1.50;2.1.1.28;2.1.1.42;2.1.1.274;2.1.1|2.1.1.163
R08093,4.2.1|4.2.1.-|4.2.1.17
R08050,1.13|1.13.12.19;1.13.12.24;1.2.2.4;1.13.12.6;1.13.11.27;1.14.11.-|1.14.11.55;1.14.12.1;1.14.11.4;1.13.11.46;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67
R04695,1.5.1.27;1.1.1.318;1.14.13.240;1.8.1.15|1.8.1.9;1.3.1.77;1.5.1.40;1.6.5.2
R08889,1.13.11.67|1.13.12.12;1.13.11.75;1.13.11.82;1.13.11.63|1.14.99.36;1.13.11.71|1.14.99.-;1.13.11.-|1.13.11.68;1.14.13.90;1.13.11.65;1.13.11.84|1.14.99.42;1.13.11.70;1.13.11.59;1.13.11.51;1.8.3.5;1.4.3.13;1.1.3.20;1.1.3.41;1.1.3.30;1.1.3.7;1.1.3.13
R00512,2.7.4.8
R03508,4.1.1.48
R00509,2.7.1.25;2.7.4.3
R00224,4.1.1.1;4.1.1.77;4.1.1.55;4.1.1.98
R02454,1.1.1.58;1.1.1.57;1.1.1.380;1.1.1.15;1.1.1.-|1.1.1.251;1.1.1.12|1.1.1.14;1.1.1.16;1.1.1.289;1.1.1.233;1.1.1.14|1.1.1.9;1.1.1.11;1.1.1.56;1.1.1.250;1.1.1.287;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R09399,3.6.1.5;2.7.1.40;6.3.2.31
R04256,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.15.3;1.14.13.30|1.14.14.94;1.14.14.1
R12466,2.3.1.288|2.3.1.da;2.3.1.41;2.3.1.301;2.3.1.279;2.3.1.207;2.3.1.51;2.3.1.291;2.3.3.20;2.3.1.299;2.3.1.225
R07143,1.1.1.287;1.1.1.10;1.1.1.14|1.1.1.9;1.1.1.250;1.1.1.12;1.1.1.56;1.1.1.11;1.1.1.15;1.6.5.4;1.1.1.21;1.11.1.1|1.11.1.2;1.2.1.19|1.2.1.3|1.2.1.4|1.2.1.5|1.2.1.7;1.12.1.3|1.12.1.5;1.6.3.2
R09914,1.14.14.17;1.3.1.96|2.5.1.21;2.5.1.89;5.5.1.19;1.3.7.11;5.5.1.-|5.5.1.18;2.3.1.26
R03991,2.3.1.16
R07483,1.3.1.70;1.11.1.1|1.11.1.2;1.7.1.2|1.7.1.3;1.12.1.3|1.12.1.5;1.6.3.2;1.7.1.14;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5
R08261,2.4.1.17;2.4.1.-|2.4.1.254;2.4.1.202;2.4.1.219;2.4.1.324;2.4.1|2.4.1.-|2.4.1.236;2.4.1.-|2.4.1.323;2.4.1.210;2.4.1.85;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.173;2.4.1.90;2.4.1.38|2.4.1.90
R04248,1.1.3.15;1.3.3.16|6.2.2.2;1.1.3.10;1.5.3|1.5.3.16;1.1.3.17;1.11.2.4;1.1.3.20;1.11.1.15|1.11.1.20;1.15.1.1
R02466,4.1.1.17;4.1.1.65
R12393,6.2.1.57;6.2.1.51;2.3.1.85;6.2.1.3;2.3.1.41;2.7.7.63|6.3.1.20
R02561,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.1;1.14.12.13;1.14.13.64;1.14.13.69;1.14.12.-|1.14.12.10;1.14.13.114;1.14.18.9;1.14.13.2|1.14.13.33;1.14.13.223;1.14.13.1;1.14.13.87;1.14.13.84;1.6.5.4
R01976,1.1.1.100|1.1.1.157;1.1.1.36;1.1.1.330;1.1.1.211|1.1.1.35
R07449,1.1.1.209|1.1.1.213|1.1.1.357;1.1.1.51;1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50|1.3.1.20;1.1.1.1|1.1.1.391;1.1.1.393;1.1.1.213|1.1.1.52
R11566,4.2.1.106;1.3.8.1;1.1.1.36;4.2.1.17;4.2.1.-|4.2.1.134
R01786,2.7.1.1|2.7.1.15;2.7.1.1|2.7.1.55;5.4.2.2;2.7.1.204;5.4.2|5.4.2.2|5.4.2.7
R11367,3.6.1.5;2.3.1.244;2.3.1.161;6.2.1.50;2.3.1.221;2.3.1.252;2.3.1.111;2.7.1.20|2.7.1.74;6.3.2.14;6.2.1.51;6.2.1.62;6.2.1.68;6.2.1.66;6.2.1.53;6.2.1.20
R04188,2.6.1.22;2.6.1.40;5.3.1.22;2.6.1.18;4.3.1.15;2.6.1.57;2.6.1.15|2.6.1.39;5.4.3.8
R10283,4.1.3.16|4.1.3.17|4.1.3.42;4.1.1.3|4.1.2.14|4.1.3.16;4.1.2|4.1.3.39
R10156,1.1.1.340|1.14.13.-;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R12261,2.5.1.20;2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R11921,3.6.1.5;2.7.4.4;2.3.1.26;1.1.1.233;5.1.3.9
R05518,4.2.1.-|4.2.1.159;5.1.3.2;5.1.3.13;5.1.3.27;1.1.1.-|1.1.1.384;5.1.3.25;5.3.2.3;2.4.1.325;4.3.1.30;2.6.1.33;1.1.1.271|5|5.-.-.-
R13402,1.1.1.354|1.1.1.71;1.1.1.1|1.1.1.71
R13145,2.3.1.252;2.3.1.111;2.3.1.244;2.3.1.161;2.3.1.221;2.3.1.-|2.3.1.235;2.3.1.179|2.3.1.41;2.3.1.40;2.3.1.51
R13376,1.14.14.42;2.5.1.39
R07970,1.13.12.-|1.14.13.178;1.14.13.-|1.14.15.-|1.14.15.3;1.14.13.69;1.13.12.-|1.14.13.179;1.1.1.2|1.1.1.21;1.1.1.10;1.1.1.289;1.1.1.287;1.14.13.26;1.14.13.25;1.1.1.12|1.1.1.14;1.1.1.15;1.1.1.56;1.1.1.14|1.1.1.9
R01814,1.14.16.1|1.14.16.4;1.14.16.4;1.14.16.7;1.14.16.5;1.14.16.2;1.14.13.217;1.14.12.22;1.10.3.2
R02174,2.1.1.49;2.1.1.132;2.1.1.163
R00847,2.7.1.30
R07186,1.13|1.13.12.19;1.13.12.24;1.14.11.25;1.2.2.4;1.14.11.21;1.13.12.6;1.13.11.27;1.14.11.24;1.14.11.13;1.14.11.41;1.14.11.11;1.14.11.76;1.14.11.-|1.14.11.35;1.14.11.-|1.14.11.55;1.14.11.28;1.14.11.8;1.14.12.1;1.13.11.46;1.13.11.83;1.14.11.15;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67
R05248,1.13.11.38;1.13.11.39;1.13.11.-|1.13.11.8;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R03229,2.1.1.94;2.1.1.4;2.1.1.150;2.1.1.42;2.1.1.38;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.146;2.1.1.16|2.1.1.71;2.1.1.98;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.103|2.1.1.16|2.1.1.71
R03918,1.1.1.195;1.1.1.194|1.1.1.195|1.1.1.2;1.1.1|1.1.1.183|1.1.1.195|1.1.1.2;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5
R08229,2.4.2.3|2.4.2.4;2.4.2.10
R11426,1.3.1.112;1.3.1.77;1.6.5.4;1.11.1.1|1.11.1.2;1.7.1.2|1.7.1.3;1.7.1.14;1.14.13.-|1.14.13.148|1.14.13.M46;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.6.6.9|1.7.2.3;1.12.1.2|1.12.1.5
R05385,4.5.1.1;3.8.1.6;1.14.12.-|1.14.12.26;1.14.14.1
R04862,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R07978,1.17.3.2;1.4.3.13;1.3.3.16;1.4.3.2;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.3
R04135,2.3.1.37;4.1.1.90;4.1.1.68;1.14.18.12;2.3.1.180
R08272,1.14.14.-|1.14.14.1
R02158,2.4.1.91;2.4.1.237;2.4.1.170;2.4.1|2.4.1.-|2.4.1.298;2.4.1.35;2.4.1.111;2.4.1.239;2.4.1.159;2.4.1.17;2.4.1.236;2.4.1.15
R07604,1.2.4.4;1.2.4.2;1.2.4.1|2.2.1.6|4.1.1.1
R07770,2.7.7.63|6.3.1.20;1.2.1.31|1.2.1.95;4.6.1.2
R09792,2.1.1.155|2.1.1.231;2.1.1.212;2.1.1.46;2.1.1.146;2.1.1.279;2.1.1.155|2.1.1.75;2.1.1.339;2.1.1.38;2.1.1.232;2.1.1.150;2.1.1.42;2.1.1.4;2.1.1.240;2.1.1.302;2.1.1.270;2.1.1.241;2.1.1.94;2.1.1.293;2.1.1|2.1.1.163
R12347,3.1.1.105|3.1.1.x;1.1.1.415|1.1.1.ee;1.2.5.1;1.14.14.32;1.14.14.42;1.14.13.210;2.3.1.179|2.3.1.41;1.1.1.-|1.1.98.5;1.1.5.12;5.5.1.1;1.14.14.59;2.1.1.352|2.1.1.gs;3.1.1|3.1.1.3
R01150,3.6.1.5;2.7.1.40;6.1.1.15
R02324,2.7.1.147;2.7.1.60;2.7.1.1|2.7.1.2
R10781,4.1.1.110;4.1.1.99;4.1.1.33;1.1.98.6;4.1.1.90;1.17.98.3;1.2.5.3;1.1.5.6|1.17.5.3;1.14.19.52;1.2.4.4;1.17.2.3;1.2.99.2;1.2.7.4;1.14.12.1;1.3.3.3|1.3.3.4|4.1.1.37|4.2.1.75
R01608,1.1.1.59;1.6.5.4;1.1.1.-|1.1.1.2|1.1.1.298|1.1.1.n11;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R09510,1.14.11|1.14.11.-|1.14.11.13;1.13.11.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1
R04112,3.5.1.28;6.3.2.-|6.3.2.45;3.2.1.169;2.3.1.-|2.3.1.183;3.4.16.4|3.4.17.8
R08115,1.13.11.1;1.13.11.-|1.13.11.3;1.13.11.2;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.15;5.5.1.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R07880,2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.133;2.3.1.172;2.3.1.196;1.2.1.18;2.3.1.119;2.3.1.180
R00010,3.2.1.28;2.4.1.64;2.4.1.245;2.4.1.231;3.2.1.122;3.2.1.21|3.2.1.25|3.2.1.58|3.2.1.74;2.4.1.279
R01335,6.4.1.1;2.2.1.6;4.1.3.17
R00005,3.5.1.54;3.5.1.116|3.5.3.19;1.14.14.42;6.3.4.6;3.5.1.6;4.1.1.97;6.3.3.5;3.5.3.9;3.5.1.20;4.2.1.1
R09134,1.13.11.1;1.14.13.50;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15
R02115,3.1.1.13;2.3.1.43;2.3.1.26;3.1.1.26;3.5.1.23;3.1.1.23;3.1.1.5
R01769,1.17.3.2;1.4.3.2;1.1.3.15;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.3.3.16;1.4.3.13
R07812,1.13.11.1;5.5.1.1;2.1.1.341;1.13.11.-|1.13.11.3;4.2.1.1
R12106,1.3.1.114;1.3.1.44;1.1.1.36;1.6.5.4;1.3.1.38;1.3.1.8;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R06865,1.14.13.-|1.14.13.240;1.14.14.17;1.14.12.23;1.14.13.88;1.14.11.-|1.14.11.61;1.13.11.27;1.10.3.1|1.14.18.1
R05226,4.3.1.15;6.3.2.34;3.5.1.6;2.3.1.68;2.1.1.11;2.5.1.-|2.5.1.62;6.3.5.9;2.3.1.-|2.3.1.183;2.3.1.5;1.3.1.76
R10434,2.4.1.122|2.4.1.307;2.4.1.-|2.4.1.291;2.7.8.13
R07298,2.7.1.30
R04199,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.2.1.95
R02396,2.3.1.7;2.3.1.180
R08807,2.3.1.-|2.3.1.217;2.3.1.180
R02303,2.7.4.6
R05409,1.13.11.39;1.13.11.2;1.13.11.1;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R04108,2.4.1.170;2.4.1.35;2.4.1.91;2.4.1|2.4.1.-|2.4.1.298;2.4.1.111;2.4.1.17;2.4.1.237;2.4.1.239;2.4.1.63;2.4.1.210;2.4.1.15
R10539,1.14.11.44;1.14.11.43;1.13|1.13.12.19;1.13.12.24;1.13.12.6;1.13.11.27;1.14.11.22;1.14.12.1;1.7.3.3;1.13.11.46;1.3.3.3
R01218,1.5.1.15|1.5.1.5
R11791,3.2.1.10;3.2.1.23;3.2.1.205
R09689,5.4.99.32;5.4.99.34;5.4.99.41;5.4.99.39;5.4.99.40;5.4.99.35;5.4.99.52;5.4.99.50;5.4.99.49;4.2.1.125;5.4.99.36;5.4.99.46;5.4.99.47;5.4.99.8;5.4.99.33;5.4.99.48;5.4.99.51;5.4.99.56;5.4.99.57;5.4.99.7;4.2.1.124;5.4.99.31;4.2.1.123;5.4.99.17;5.4.99.53;5.4.99.37;1.14.14.17;5.4.99.38;5.4.99.65;1.3.1.96|2.5.1.21
R01877,3.1.3.2|3.1.3.31|3.1.3.6
R10039,3.2.1.21
R10834,2.4.1.-|2.4.1.323;2.4.1.324;2.4.1.245;2.4.1.15;2.4.1.38|2.4.1.90;2.4.1.22;2.4.1.-|2.4.1.266;2.4.1.-|2.4.1.284;2.4.1.85;2.4.1.202;2.4.1.173
R05304,2.7.1.77;3.1.3.6;3.2.1.85;5.4.2.7
R10268,4.2.1.-|4.2.1.136;4.2.1.93;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
R12881,2.5.1.39
R08572,2.7.1|2.7.1.-|2.7.1.165|2.7.1.31;2.7.1.40;6.3.2.14;5.4.2.1|5.4.2.11|5.4.2.12
R07255,2.3.1.207;4.2.1.17;4.2.1.-|4.2.1.134
R02395,1.1.1.108;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R08146,1.2.1.3|1.2.1.94;1.2.1.5;1.6.5.4
R07625,2.9.1.1;2.9.1.2;1.1.5.2;1.1.1.307;1.1.1.376;1.1.1.117;1.1.1.359;1.1.1.-|1.1.1.329
R09306,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R12458,2.1.1.142;2.1.1.142|2.1.1.41;2.1.1.132;2.1.1.-|2.1.1.263;2.1.1.262;5.3.3.5;1.16.1.8;2.1.1.244;2.1.1.317;2.1.1.79;2.1.1.100;2.1.1.299;2.1.1.197;2.1.1.333;2.1.1.366;2.1.1.344;2.1.1.233
R03183,1.1.1.2|1.1.1.20|1.1.1.21;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.1.1.365;1.1.1.19;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R01016,4.2.3.3
R07300,3.5.1.17;2.3.1|2.3.1.-|2.3.1.32;3.5.2.2;3.1.1.4
R12405,1.1.1.270;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R10867,3.2.1.180;3.2.1.179;4.2.2.6;3.2.1.172;4.2.2.1;3.2.1.49;2.4.1.211;3.2.1.169;4.1.3.3;3.1.4.45;2.3.1.279;2.4.1.280;2.4.1.320;4.2.2.20|4.2.2.5;2.3.1.24
R08006,2.4.1.-|2.4.1.286;2.4.1.185;2.4.1.237;2.4.1.126;2.4.1.218;2.4.1.194;2.4.1.35;2.4.1.170;2.4.1.91;2.4.1|2.4.1.-|2.4.1.298;2.4.1.234;2.4.1.81;2.4.1.128;2.4.1.220;2.4.1.238|2.4.1.249;2.4.1.17;2.4.1.357;2.4.1.115;3.2.1.62;2.4.1.85
R02136,2.7.1.26;2.7.1.1;2.7.1.1|2.7.1.55;2.7.1.197|2.7.1.69;2.7.1.198;2.7.1.200|2.7.1.69;2.7.1.161
R00686,3.6.1.21|3.6.1.9
R08654,4.4.1.-|4.4.1.13;2.7.3.9;4.3.1.15;4.1.99.1|4.4.1.1|4.4.1.3
R06586,4.3.1.15;2.6.1.94;2.6.1.57;6.3.5.9;4.1.1.95;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87;3.5.1.132
R05645,5.3.1.28
R06951,5.3.99.9;1.14.15.21;1.10.99.3|1.23.5.1;5.5.1.-|5.5.1.19;2.1.1.210;2.4.1.8|3.2.1.20|4.2.1.131;1.14.14.-|1.14.14.1
R01813,1.1.1.153;1.1.1.325;1.1.1.21;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R03429,2.7.1.159;3.1.3.36;2.7.1.127|2.7.1.159;2.7.1.40
R09218,1.3.1.29;1.13.11.38;1.14.12.22;1.1.1|1.1.1.188|1.1.1.213|1.1.1.263|1.1.1.50|1.1.1.51|1.11.1.1;1|1.1.1|1.1.1.153|1.1.1.184|1.1.1.188|1.1.1.2|1.1.1.209|1.1.1.21|1.1.1.213|1.1.1.263|1.1.1.50|1.1.1.62|1.1.1.n11|1.3.1.20
R09581,1.14.13.124|1.14.14.40;1.14.14.36;1.14.13.125|1.14.14.156;4.1.1.109;2.6.1.57;2.3.1.180
R09405,1.14.14.1
R01397,2.1.3.2
R03718,2.3.1.207;2.3.1.180
R01030,3.1.4.4;2.7.8.24;3.1.4.41;3.1.1.8;2.3.1.135;5.4.2.2
R10643,2.8.3.-|2.8.3.8;4.2.1.17;4.2.1.-|4.2.1.134
R07954,1.13.12.-|1.14.13.179;1.14.13.-|1.14.15.-|1.14.15.3;1.14.13.69;1.14.13.26;1.14.13.25;1.1.1.14|1.1.1.9;1.1.1.250;1.1.1.12|1.1.1.14;1.1.1.56;1.1.1.11;1.1.1.15;1.1.1.16;1.13.12.-|1.14.13.178;1.1.1.2|1.1.1.21;1.1.1.289;1.1.1.10;1.1.1.287
R08627,2.3.3.-|2.3.3.17;2.3.1.180
R09137,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R09889,2.5.1.20;2.5.1.89;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R13444,1.2.1.-|1.2.1.103|1.2.1.ag;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39|2.3.1.86;1.2.1.95;1.2.1.50;1.3.1.93;1.1.1.330
R06794,2.1.1.212|2.1.1.46;2.1.1.232;2.1.1.150|2.1.1.155;2.1.1.240;2.1.1.303;2.1.1.302;2.1.1.155|2.1.1.75;2.1.1.6;2.1.1.231;2.1.1.42;2.1.1.339;2.1.1.279;2.1.1.146;2.1.1.65;2.1.1.4;2.1.1.88;2.1.1.76;2.1.1.270;2.1.1.38;2.1.1.114;2.1.1.94;2.1.1.293;2.1.1.241;2.1.1.163
R05507,2.6.1.57;3.5.1.130|3.5.1.ai;4.3.1.15;2.6.1.-|2.6.1.118|2.6.1.ah;4.1.1.95;2.6.1.-|2.6.1.11;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86
R06893,3.1.1.2;1.13.11.-|1.13.11.66;1.14.13.-|1.6.5.2
R02047,1.1.1.291|1.1.1.31|1.1.1.35
R10225,1.23.1.3|1.3.1.-;1.23.1.-|1.23.1.1;1.6.5.4;1.11.1.1|1.11.1.2;1.7.1.2|1.7.1.3;1.6.3.2;1.12.1.3|1.12.1.5;1.7.1.14;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5
R06028,1.3.1.45;1.13.11.2;4.2.1.105;1.3.1.29;1.6.5.2
R08229,2.4.2.3|2.4.2.4;2.4.2.10
R12364,4.2.3.146;4.2.3.158;4.2.3.145;4.2.3.176;5.4.99.52;5.4.99.41;4.2.1.-|4.2.1.137;4.2.3.195;5.4.99.40;4.2.3.50;4.2.3.191;4.2.3.42;5.4.99.8;5.4.99.17;4.2.3.96;5.4.99.50;5.4.99.39;5.4.99.35;5.4.99.49;4.2.3.74;3.1.7.4;4.2.3.178;5.4.99.36;4.2.3.-|4.2.3.129;4.2.3.17;4.2.3.68;5.4.99.34;5.4.99.48;4.2.3.197;5.5.1.13;4.2.3.159;4.2.3.172;5.5.1.28;4.2.1.133;4.2.1.173;5.4.99.32;4.2.3.180;5.4.99.33;2.5.1.41
R05282,1.1.1.21|1.1.1.90;1.1.1.21|1.1.1.51;1.1.1.1|1.1.1.21
R00301,1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.1.1.119|1.1.1.179;1.1.1.233;1.1.1.21;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.272;1.1.1.375;1.1.1.184;1.1.1.2|1.1.1.71
R07663,1.14.12|1.14.12.-|1.14.12.14;1.10.3.2;1.14.16.1;1.13.11.27
R05500,1.21.99.5|1.97.1.8;1.14.14.-|1.14.14.1
R00753,2.3.1.190;4.1.1.1;4.1.2|4.1.2.-|4.1.2.5;1.2.1.3|1.2.1.5
R05368,3.8.1.5;1.1.1.1
