Reaction Name,E-zyme1,E-zyme2
191,1.1.1|1.3.1;1.1.99|1.3.99;1.1.3|1.5.1;2.3.1|1.3.8;1.14.13|5.3.3;1.1.5|1.3.3;1.1.-|1.14.11;1.1.2|2.3.1;5.3.3|1.1.1;1.14.11|1.3.5;1.14.-|5.2.1;1.1.98|5.3.2;1.4.3|5.3.1;1.-.-|1.3.7;1.6.5|1.4.3;1.6.99|1.5.99;1.2.1|1.14.21;5.1.3;4.2.1|1.5.3;1.14.15|1.10.3;1.1.9|1.6.5;1.3.1|1.3.-;1.6.1|2.5.1;1.6.3|1.1.3;1.14.12|1.5.-;6.4.1|1.6.99;5.4.99|4.1.1;1.11.1|1.4.1;4.1.1|1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.3.2;1.10.9;1.6.1;1.6.3;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.1.1|4.2.3|1.-.-;1.1.1|4.2.3|1.-.-;5.3.1|4.2.3|1.1.1;1.1.1|4.2.3;1.1.1|4.2.3|2.2.1;4.2.3|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;4.2.3|4.2.2;4.2.3|1.1.99;4.2.3|1.1.1;2.7.7|1.1.1;4.2.3|1.1.1;4.2.3|1.1.1;5.3.1|1.1.1;5.3.1|1.1.1;5.3.1|1.1.1;1.1.1;3.3.2;3.3.2;3.3.2;3.3.2
192,1.14.99;1.14.13;1.14.18;1.14.12;2.1.1;4.1.2;1.14.-;1.14.15;1.13.12;1.1.-,1.3.3;4.2.1;1.14.19;1.14.99;1.3.3;4.2.1;1.14.19;1.14.19;1.13.11;1.13.11;1.13.11;1.13.11;1.14.19;1.13.11;1.13.11;1.13.11;1.3.3;5.3.3;4.2.1;1.13.11;1.13.11;1.3.3
193,2.1.4|3.5.3;3.5.3|2.1.4;1.14.13,2.1.4|4.2.3;2.1.2|4.2.3|3.5.3;2.3.1|4.2.3|3.5.3;2.3.1|4.2.3|3.5.3;3.5.1|4.2.3|2.1.4;3.5.1|4.2.3|2.1.3;2.3.1|4.2.3;2.3.1|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.3.3;4.2.3;4.2.3;4.2.3|1.4.1;1.4.1|4.2.3;4.2.3|3.7.1;3.7.1|4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;1.3.1;4.2.3|3.5.2;3.5.2|4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3
194,2.3.1|3.1.1;6.2.1|2.5.1;3.1.1|1.1.1;3.1.2|2.3.1;1.2.1|3.7.1;6.1.1;2.3.3|6.1.2;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;6.1.2;3.5.3;2.6.1;6.3.1;6.3.4;6.3.2;2.1.2;2.2.1;3.4.11,2.3.1|1.1.1;2.3.1|1.1.1;2.3.1|3.1.1;2.3.1|3.7.1;2.3.1|3.1.1;2.3.1|2.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;3.7.1;2.3.1;3.1.1;2.3.1;2.3.1;3.1.1;3.1.1;2.3.1
195,1.13.12|1.3.1;2.1.1|1.3.99;1.14.13|1.5.1;1.14.14|1.3.8;1.11.1|5.3.3;1.14.99|1.3.3;1.14.11;2.3.1;1.1.1;1.3.5;5.2.1;5.3.2;5.3.1;1.3.7;1.4.3;1.5.99;1.14.21;5.1.3;1.5.3;1.10.3;1.6.5;1.3.-;2.5.1;1.1.3;1.6.99;1.5.-;4.1.1;1.4.1;1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.10.9;1.6.1;1.6.3;1.3.2;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.13.12|1.-.-|1.17.3;1.13.12|1.-.-|1.1.1;1.13.12|3.5.4;1.13.12|1.17.1;2.1.1|6.3.5;2.4.2|6.3.5;2.4.2|1.1.1;2.4.2|1.17.1;2.4.2|1.17.3;2.4.2
196,2.5.1|2.4.1;1.5.3|3.2.1;4.4.1|2.4.2|2.8.2;4.2.1|3.1.4|2.4.99;1.5.99|6.1.1|2.4.2;2.3.1|4.2.2|3.1.4;1.14.15|5.1.3|2.1.1;3.3.2|6.5.1|3.1.6;1.5.1|3.1.1|2.5.1;3.3.1|2.4.99|1.8.4;2.1.2|4.2.1|1.8.99;4.1.99|3.1.3|3.3.2;4.1.3|3.6.1|4.4.1;3.5.99|2.7.8|1.11.1;1.4.3|4.3.3|4.2.2;4.3.3|3.6.1;3.5.-|5.1.3;3.1.1|6.5.1;1.3.1|3.1.8;3.7.1|3.6.2;4.2.1;1.14.99;3.1.3;2.7.8;4.6.1;4.2.99;1.14.11;1.14.21;1.14.13,2.5.1|1.14.17|4.2.3;3.3.2|1.1.1|2.4.1|2.5.1;2.5.1|1.1.1|2.4.1;5.3.1|2.4.1|2.5.1;4.1.2|2.4.1|4.2.3;4.2.1|2.4.2|2.5.1;3.1.3|2.4.2|4.2.3;4.2.1|2.4.2|2.5.1;4.1.2|2.4.2|2.6.99;4.2.1|2.4.2|4.2.3;3.1.1|2.4.1|2.5.1;5.3.1|2.4.1|2.5.1;5.3.1|2.4.1|2.5.1;5.3.1|2.4.1|3.1.4;5.3.1|2.4.99|3.1.4;2.2.1|2.4.1|4.2.3;4.2.1|2.4.1|2.5.1;5.3.1|2.4.2|3.1.4;5.3.1|2.4.1|4.1.2;2.1.1|2.4.1|3.1.4;5.3.1|2.4.1|4.2.3;4.1.2|2.4.1|4.2.3;4.1.2|2.4.1|4.2.3;4.1.2|2.4.1|3.1.4;1.1.1|2.4.1|2.5.1;1.1.1|2.4.1|3.1.4;5.3.1|2.4.1|2.5.1;1.3.1|2.4.2|2.5.1;4.1.1|2.7.8|3.1.4;2.2.1|2.4.2|2.5.1;4.2.1|3.6.1|3.1.4;2.5.1|2.4.99|4.2.3;4.2.1|3.1.4;4.4.1|2.4.2;4.2.1|3.1.4;4.2.1|2.5.1;2.5.1|4.2.3;5.1.3|2.4.2;1.1.1|3.1.4;4.2.1|2.4.2;4.1.3|3.1.4;1.1.1|2.4.2;2.3.3|2.5.1;1.1.1|2.4.2;4.2.2|1.3.1;5.5.1;5.1.3;4.2.99;4.1.3
197,1.1.1|1.3.1;1.1.99|1.3.99;1.1.3|1.5.1;2.3.1|1.3.8;1.14.13|5.3.3;1.1.5|1.3.3;1.1.-|1.14.11;1.1.2|2.3.1;5.3.3|1.1.1;1.14.11|1.3.5;1.14.-|5.2.1;1.1.98|5.3.2;1.4.3|5.3.1;1.-.-|1.3.7;1.6.5|1.4.3;1.6.99|1.5.99;1.2.1|1.14.21;5.1.3;4.2.1|1.5.3;1.14.15|1.10.3;1.1.9|1.6.5;1.3.1|1.3.-;1.6.1|2.5.1;1.6.3|1.1.3;1.14.12|1.5.-;6.4.1|1.6.99;5.4.99|4.1.1;1.11.1|1.4.1;4.1.1|1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.6.1;1.6.3;1.3.2;1.10.9;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.1.1|1.-.-;1.1.1|1.10.99|1.-.-;1.1.1|4.2.3;1.1.1|1.14.13;1.1.1|1.14.13;1.1.1|1.14.14;1.1.1|1.10.99;1.1.1|5.3.3;1.1.1|1.10.99;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.1.99;1.1.1|4.2.3;1.1.1|4.2.3;1.14.-|5.3.99;1.1.1|4.2.3;1.1.1|4.2.3;1.14.-|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.1|4.2.3;1.1.3|4.2.3;1.14.13|4.2.3;1.14.13|4.2.3;1.1.1|4.2.3;1.3.99|4.2.3;1.14.99|4.2.3;1.14.99|4.2.3;1.14.-|4.2.3;1.1.1|4.2.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;5.3.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.11
198,4.1.2|2.3.1|1.3.1;4.1.3|6.2.1|3.1.1|1.3.99;2.2.1|3.1.1|6.2.1|1.5.1;2.3.3|3.1.2|1.3.8;4.1.99|1.2.1|5.3.3;4.2.1|6.1.1|1.3.3;4.1.1|2.3.3|1.14.11;2.5.1|2.3.2|2.3.1;1.14.99|3.5.1|3.7.1|1.1.1;2.1.2|1.2.7|3.5.1|1.3.5;1.11.1|3.7.1|1.2.7|5.2.1;1.1.3|3.2.1|5.3.2;1.14.13|1.2.4|2.1.3|5.3.1;1.8.1|6.3.2|1.3.7;2.1.3|1.2.4|1.4.3;1.1.1|1.8.1|1.5.99;4.1.3|1.1.1|1.14.21;2.3.-|4.1.3|5.1.3;2.8.3|2.3.-|1.5.3;2.5.1|1.10.3;4.4.1|2.8.3|1.6.5;2.1.1|4.4.1|1.3.-;1.-.-|2.1.1|2.5.1;1.2.3|1.-.-|1.1.3;2.6.1|1.2.3|1.5.-;6.1.2|2.6.1|1.6.99;3.5.3|6.1.2|4.1.1;6.3.1|1.4.1;6.3.4|3.4.13|1.11.1;2.1.2|6.3.4|1.1.-;2.2.1|1.14.14|5.3.99;6.3.2|2.1.2|1.17.99;3.4.11|1.12.98;3.4.19|1.6.3;3.4.17|1.6.1;3.5.3|1.10.9;1.3.2;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,4.1.1|1.1.1|1.14.14|2.3.1|4.1.2|1.14.13|1.-.-;4.1.1|2.3.1|1.14.14|1.2.7|4.2.2|4.1.2|4.2.3|1.-.-;4.1.1|2.3.1|2.1.1|1.2.7|4.4.1|4.1.2|4.3.3|2.2.1;4.1.1|1.2.1|2.3.1|4.1.2;1.14.13|1.2.1|2.3.1|4.1.2|4.1.1;3.1.2|2.3.1|4.1.2|2.2.1|4.2.3;1.2.1|2.3.1|2.2.1|4.1.2|4.2.3;6.2.1|2.3.1|4.1.2|2.2.1|4.2.3;2.3.1|1.2.7|2.2.1|4.2.3;6.2.1|1.2.7|4.2.3;2.3.1|1.2.7|4.2.3;1.2.7|1.2.4|4.2.3;2.3.1|1.2.4|4.1.3|4.2.3;1.2.7|2.5.1|4.2.3;3.1.2|2.3.1|4.1.2|4.2.3;1.2.7|2.3.1|2.2.1|4.2.3;1.2.1|2.3.1|4.2.3;1.2.1|2.3.1|4.2.3;2.3.1|4.2.3;1.2.4|2.3.1|4.1.99;1.2.1|2.3.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1
199,1.1.1|1.3.1;1.1.99|1.3.99;1.1.3|1.5.1;2.3.1|1.3.8;1.14.13|5.3.3;1.1.5|1.3.3;1.1.-|1.14.11;1.1.2|2.3.1;5.3.3|1.1.1;1.14.11|1.3.5;1.14.-|5.2.1;1.1.98|5.3.2;1.4.3|5.3.1;1.-.-|1.3.7;1.6.5|1.4.3;1.6.99|1.5.99;1.2.1|1.14.21;5.1.3;1.14.15|1.5.3;4.2.1|1.10.3;1.1.9|1.6.5;1.3.1|1.3.-;1.14.12|2.5.1;1.6.3|1.1.3;1.6.1|1.5.-;6.4.1|1.6.99;5.4.99|4.1.1;1.11.1|1.4.1;4.1.1|1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.6.3;1.6.1;1.3.2;1.10.9;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.1.1|4.4.1|1.14.14|1.-.-;1.1.1|4.1.2|3.7.1|1.-.-;1.1.1|4.1.2;1.1.1|4.1.2;2.2.1;2.2.1;2.8.1;2.8.1;4.1.2;2.2.1;4.3.3
2,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1|2.5.1|4.1.99;2.4.1|1.11.1|1.14.14;2.4.1|4.2.3|1.14.14;2.4.1|4.2.3|1.14.14;2.4.1|4.2.3|1.14.13;2.4.1|4.2.3|2.4.2;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3|2.4.2;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3|2.4.2;2.4.1|4.1.99;2.4.1|4.2.3|3.6.1;2.4.1|4.2.3|2.4.2;2.4.1|4.2.1|2.4.2;2.4.1|4.2.3|2.4.2;2.4.1|4.2.3|2.4.99;2.4.1|4.2.3|2.4.2;2.4.1|4.2.1|2.4.99;2.4.1|4.2.1|2.4.2;2.4.1|4.2.3;2.4.1|4.2.3;2.4.1|4.2.3|2.7.8;2.4.1|4.2.3;3.2.1|4.1.3;2.4.1|4.2.1;3.2.1|4.2.3;2.4.1|4.2.1;2.4.1|4.3.3;3.2.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;3.2.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|4.2.3;2.4.1|1.14.12;2.4.2|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.2|1.14.12;2.4.1|1.14.12;2.4.1|1.14.12;2.4.1|4.2.1;2.4.2|4.2.1;1.14.13;1.14.12;1.14.12;5.3.3;1.14.12;1.14.18;4.2.3;4.2.3;1.14.12;4.2.3;1.3.1;4.2.3;4.2.3;1.14.13;4.2.1;1.14.12;4.2.99;4.2.3;4.2.3;4.1.3;4.1.3;1.3.1;1.3.1;4.2.3;4.2.3;4.2.3;1.14.-;1.10.9;4.2.3;1.14.13;4.2.3;1.3.1;1.8.5;1.3.1;1.3.1;1.1.5;1.3.1;1.3.1;1.3.1;1.3.1;1.14.-;4.2.3;4.2.3;1.14.14;1.14.14;1.3.1;4.2.1;1.14.-;1.3.1;1.14.13;1.3.1;1.14.14;1.14.14;2.1.1;1.10.3;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;4.2.3;1.-.-;3.1.7;4.2.3;1.3.1;4.2.3;4.2.3;4.2.3;1.14.18;4.2.2;1.10.9;1.14.18;1.14.21
20,4.2.3|1.14.13|1.2.1;4.1.1|1.2.4|4.2.1;3.1.7|1.2.3;4.1.99|1.14.14|1.1.1;4.3.3|1.14.11|3.5.1;1.14.18|1.2.2;1.14.16|2.3.1;1.14.15|1.2.-;1.14.99|1.14.13;1.14.-|1.14.99;1.17.1|1.2.7;1.1.3;1.5.1;1.2.99;1.14.11,4.2.1|1.13.11|4.2.2|1.14.11|2.3.1;1.14.14|1.13.11|4.3.3|1.2.5|1.13.12;1.1.4|1.13.11|1.11.1|1.1.1;1.14.11|1.13.11|1.-.-|4.2.1;1.14.14|1.13.11|4.1.1;1.14.14|1.13.11|4.2.1|1.1.1;1.14.14|1.13.11|1.1.1;1.14.11|1.13.11|2.3.1;1.14.11|1.13.11|2.2.1|1.2.1;1.14.11|1.13.11|4.2.1|4.1.1;1.14.14|1.13.11|2.2.1|4.1.1;1.1.4|1.13.11|4.1.1;1.14.13|2.2.1|4.1.1;1.14.11|4.1.1;3.3.2|4.1.1;1.1.4|4.1.1;1.14.14|1.14.13;1.14.14|4.1.1;1.17.1|4.1.1;1.14.11|2.3.1;3.3.2|1.14.13;3.3.2|4.1.1;1.17.1|4.1.1;1.17.1|1.14.13;2.5.1|4.1.1;2.5.1|4.1.1;1.17.4|4.1.1;1.17.4|4.1.1;2.5.1|1.14.13;2.5.1|1.3.1;1.17.4|1.14.13;1.17.4|1.1.1;1.17.4|1.14.13;1.17.4|4.1.1;1.23.1|1.1.1;1.14.13;1.17.4|1.1.1;1.17.4|1.1.1;1.5.4|1.14.13;1.14.13|4.1.1;5.5.1|4.1.1;4.1.2|1.2.1;4.2.3|1.1.1;1.3.3|1.14.13;5.5.1|4.1.1;1.14.14|1.14.13;5.5.1|4.1.1;5.5.1|4.1.1;1.14.13|4.1.1;4.1.1;1.1.1;4.1.1;1.11.1;1.1.1;1.1.1;1.14.13;4.1.1;4.1.1;1.14.13;4.1.1;1.14.13
200,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,1.3.3|1.1.1;1.11.1|3.1.1;2.5.1|3.1.1;1.14.13|3.1.1;1.14.21|1.1.1;1.14.13|3.1.1;4.1.1|3.7.1;4.1.1|3.1.1;1.13.11;1.14.13;1.14.12;1.14.21
201,2.3.1;3.1.1|6.2.1;6.2.1|3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7|3.5.1;3.5.1|1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2|1.2.3;3.5.3|6.1.2;1.2.3|3.5.3;2.6.1;6.3.1;6.3.4;2.1.2|6.3.2;2.2.1|2.1.2;2.2.1;3.4.11,2.3.2|4.4.1|2.3.1;2.3.2|4.2.3|2.3.1;6.1.1|3.1.1;6.1.1|3.1.1;6.1.1|2.3.1;6.1.1|3.1.1;6.1.1|2.3.1;6.1.1|3.1.1;6.1.1|2.3.1;6.1.1|2.3.1;6.1.1|2.3.1;6.1.1|2.3.1;2.3.1;6.1.1|2.3.1;6.1.1|2.3.1;6.1.1|2.3.1;6.1.1|2.3.1;6.1.1|3.1.1;6.1.1|3.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;1.2.1;6.1.1;2.3.1;6.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;6.1.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.1.3;3.1.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.2.1;2.3.1
202,2.2.1|5.3.1;4.1.2|3.5.4;1.2.4;2.3.1;4.1.1;4.2.1,1.1.1|2.2.1|5.3.1;1.1.1|2.2.1;5.1.3|4.1.2|1.1.1;4.1.99|4.1.2|1.1.1;1.1.1|5.3.1;1.1.1;1.1.1;5.3.1|1.1.1;1.1.1|4.2.1;1.1.1;1.1.1;4.2.1;1.1.1;4.2.1;1.1.1;5.-.-;5.1.3;1.1.1;1.1.1;3.1.3;4.2.1;4.2.1;5.3.1;5.3.1;5.3.1;5.3.1;3.1.1;4.1.2
203,,1.14.21;1.5.1;4.3.99;1.14.14;1.14.14;1.14.13;1.3.1;1.3.1;1.14.-;2.5.1;1.14.13;1.14.21;1.14.11;5.3.3;1.3.1;4.2.1;4.2.1;1.14.11;4.2.1;1.3.1;1.14.11;1.3.1;1.3.1;1.3.1;1.14.13;1.14.11
204,2.5.1|3.1.4;1.5.3|6.5.1;4.4.1|4.6.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1|4.2.3;2.5.1;2.5.1|4.2.3;2.5.1|4.1.2;2.5.1|4.2.3;2.5.1|4.2.3;2.5.1|4.2.3;5.3.3|2.5.1|4.2.3;2.5.1|4.2.3;1.17.1|4.2.3|2.5.1;2.5.1|4.2.3;2.5.1|4.2.3;2.5.1|4.1.2;2.5.1;1.3.1;2.5.1
205,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.1.1|1.14.14|4.4.1|2.-.-;2.1.1|1.14.14;2.1.1|1.14.14;2.1.1|1.14.13;2.1.1|4.2.1;2.1.1|1.3.1;2.1.1|4.2.1;2.1.1|4.2.1;2.1.1|1.3.1;2.1.1|1.3.1;2.1.1|1.3.1;2.1.1|1.3.1;2.1.1|1.3.1;2.1.1|1.3.1;2.1.1|1.3.1;2.1.1|1.14.12;2.1.1|1.3.1;2.1.1|1.14.12;2.1.1|1.3.1;2.1.1|1.14.12;2.1.1|1.3.1;2.1.1|4.2.1;2.1.1|4.2.1;2.1.1|1.3.1;2.1.1|1.3.1;2.1.1|1.14.12;2.1.1|1.3.1;2.1.1|1.3.1;2.1.1|1.14.12;2.1.1|4.2.1;2.1.1|1.3.1;2.1.1|1.3.1;2.1.1|1.14.12;2.1.1|4.2.99;2.1.1|4.1.3;2.1.1|4.1.3;2.1.1|4.2.1;2.1.1|1.3.1;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.3.1;2.1.1|1.14.12;1.14.11|1.14.12;1.14.11|1.14.12;2.1.1|1.3.1;2.1.1|1.14.12;2.1.1|1.14.12;1.14.13|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.1.1|1.14.12;2.4.1|1.14.12;2.4.1|4.1.99;2.4.1|4.2.1;1.14.14;1.14.14;1.14.13;1.14.12;1.14.13;1.14.14;1.14.14;1.14.12;1.14.18;1.3.-;1.14.13;4.1.3;1.10.9;5.3.3;1.14.13;1.8.5;4.1.1;1.14.14;1.1.5;1.14.-;1.3.7;1.3.1;4.1.1;1.3.1;1.14.12;1.3.1;4.2.1;1.3.1;1.14.12;1.14.12;1.14.-;1.3.1;1.14.12;1.-.-;1.14.13;2.1.1;2.5.1;1.10.3;1.3.5
206,1.1.1|1.3.1;1.1.99|1.3.99;1.1.3|1.5.1;2.3.1|1.3.8;1.14.13|5.3.3;1.1.5|1.3.3;1.1.-|1.14.11;1.1.2|2.3.1;1.14.11|1.1.1;5.3.3|1.3.5;1.14.-|5.2.1;1.1.98|5.3.2;1.4.3|5.3.1;1.-.-|1.3.7;1.6.5|1.4.3;1.6.99|1.5.99;1.2.1|1.14.21;4.2.1|5.1.3;1.14.15|1.5.3;1.1.9|1.10.3;1.3.1|1.6.5;1.14.12|1.3.-;5.1.3|2.5.1;1.6.1|1.1.3;1.6.3|1.5.-;6.4.1|1.6.99;5.4.99|4.1.1;1.11.1|1.4.1;4.1.1|1.11.1;1.1.-;5.3.99;1.17.99;1.12.98;1.3.2;1.10.9;1.6.3;1.6.1;1.14.99;1.14.13;1.14.14;5.1.1;3.1.3;1.14.12;1.14.-;5.5.1;1.7.1;1.8.5;1.3.98,1.1.1|2.7.1|2.3.1|1.-.-;1.1.1|2.7.1|1.-.-;1.1.1|2.7.1;1.1.1|3.1.3;1.1.1|3.1.3;1.1.1|3.1.3;1.1.1|3.1.3;1.1.1|3.1.7;1.1.1|2.7.6;1.1.1|2.7.1;1.1.1|2.7.7;1.1.1|2.7.7;1.1.1|2.7.1;1.1.1|2.7.1;1.1.1|3.1.3;1.1.1|2.5.1;1.1.1|2.7.1;1.1.1|3.1.3;1.1.1|2.7.1;1.1.1|2.7.1;1.1.1|2.7.1;1.1.1|3.1.3;1.1.1|2.7.1;1.1.1|3.1.3;1.1.1|2.7.8;1.1.1|2.7.1;1.1.1|2.7.1;1.1.1|2.7.1;1.1.1|2.7.1;5.3.1|3.1.3;2.3.3|3.1.3;1.1.1|3.1.3;2.7.7;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.6;2.7.1;2.7.1;2.7.8;4.2.3;2.7.1;2.4.1;3.6.1;3.1.3;3.1.3;2.7.1
207,2.6.1|4.2.3;1.4.1|3.1.7|4.1.1|1.4.3;1.4.3|4.1.99|3.1.7|1.4.1;4.3.1|4.1.99|1.4.9;1.4.99|4.3.3;1.4.7;1.4.9|1.4.2;1.4.2|4.3.1;1.13.12;1.4.5|4.1.1;4.1.1|1.14.11;1.14.11|2.-.-;2.-.-|2.4.2;1.4.5,1.4.99|4.2.1|1.4.1;1.4.1|1.11.1|2.6.1;1.4.1|1.11.1|2.6.1;1.4.3|1.1.1|2.6.1;2.6.1|1.1.1|1.5.1;1.4.1|4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.1;1.4.99;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1
