Reaction ID,BridgIT
R08150,3.1.1.59;3.2.1.175;3.7.1.8;3.1.3.76;3.1.6.2;3.1.4.44;3.1.2.31;2.3.1.85;4.6.1.13;3.1.7.3;4.2.3.1;3.6.1.20;3.11.1.3;4.2.1.155;3.1.5.1;2.4.1.17;5.1.3.14
R13267,
R08147,2.1.1.325;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R08575,2.2.1.2;1.2.4.2;4.1.1.1
R05312,
R03331,3.1.4.43;4.6.1.13;3.6.1.20;3.1.3.63;4.2.3.1;3.2.1.42;2.4.1.17;5.1.3.14;3.1.5.1;3.1.7.2;3.1.1.31;3.11.1.3;3.1.6.3;3.1.2.31;2.3.1.85;4.2.1.155;3.7.1.8
R10850,2.3.1.134;6.1.2.2;2.1.3.12;6.2.1.51;1.2.1.95;2.1.2.13;2.3.2.19;6.3.1.20;6.3.4.10;2.3.3.13
R09331,2.4.1.181;2.4.2.56;2.4.99.18
R13345,
R13375,
R04431,2.4.1.37;2.4.2.9;2.4.99.1
R03014,2.7.7.96;2.7.1.86;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.2;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R02621,3.5.3.15;3.5.1.82;3.4.13.4;2.3.2.2;3.4.14.13;3.4.19.13;3.5.2.11;3.4.11.1;3.4.17.21;4.2.1.48;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.4.1;3.5.5.4;1.2.7.12;4.3.2.4;2.1.2.3;3.8.1.8;3.5.99.6
R12617,
R08969,2.1.3.2;2.3.1.32;2.1.1.44;2.1.2.13;2.8.4.4
R06424,2.4.2.9;2.4.1.71;2.4.99.18
R04894,1.4.3.4;1.4.9.2;1.1.3.38;1.5.3.21;1.5.99.6;1.1.99.9;1.1.5.4;1.4.4.2;1.4.1.20;1.5.1.22
R07337,2.4.1.236;2.4.2.9;2.4.99.1
R07321,1.14.13.197;4.2.1.106;4.2.99.20;4.3.3.3;4.2.3.55;3.1.7.9;1.1.1.394;3.2.1.118;5.5.1.6;3.7.1.21;4.3.1.9;2.3.1.85;4.1.1.105;3.3.1.1;2.5.1.119;1.17.98.2;1.2.1.31;1.4.1.18;1.1.3.47;3.5.5.4;1.3.8.6;3.5.1.110;2.7.8.23
R13444,
R09068,3.1.1.82;3.1.6.1;3.2.1.175;3.7.1.8;3.1.7.3;3.1.3.48;3.6.1.20;3.1.2.28;3.1.4.40;4.6.1.13;2.3.1.85;5.1.3.14;2.4.1.17;3.1.5.1;3.11.1.3;4.2.3.1;4.2.1.155
R00723,3.6.1.14;3.6.3.55;3.6.4.1;3.6.5.1;3.1.3.81
R00209,1.2.4.1;1.8.1.4;2.3.1.12;1.2.1.18;1.1.1.6;1.17.1.10;1.3.1.20;1.1.3.39;1.2.5.1;1.2.3.13
R13081,3.2.1.167;3.1.1.93;3.2.2.3;4.3.3.5
R12488,4.2.1.101;4.1.1.7;3.7.1.21;2.3.1.85;5.5.1.6;1.1.1.394;4.3.1.9;4.2.3.106;1.3.8.6;4.2.99.20;3.2.1.21;1.17.98.2;1.1.3.47;1.2.1.31;1.4.1.18;3.5.5.4;4.3.3.3;1.14.13.197;3.3.1.1;3.1.7.9;2.5.1.119;3.5.1.110;2.7.8.23
R04260,1.13.11.54;1.13.12.4;1.13.99.1;1.14.13.239
R00725,2.7.7.96;2.7.1.55;2.7.2.7;6.3.5.5;2.7.3.3;2.7.14.1;2.7.11.15;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R12799,
R03901,4.4.1.13;4.5.1.2
R11869,2.5.1.29;1.3.1.96;2.4.1.178;2.4.2.34;4.4.1.20;2.1.3.12
R12619,
R01712,2.6.1.30;2.6.99.2;2.7.8.29
R12204,3.1.1.36;3.1.4.40;3.1.3.39;4.6.1.13;3.1.6.1;5.1.3.14;3.2.1.183;3.6.1.57;2.4.1.17;3.1.7.3;3.1.5.1;4.2.3.1;3.1.2.27;3.7.1.8;3.11.1.3;2.3.1.85;4.2.1.155
R06886,1.13.11.43;1.13.12.23;1.14.13.239;1.13.99.1
R01563,3.5.1.59;3.5.3.9;3.4.13.22;3.4.11.1;4.2.1.48;3.5.2.13;1.2.7.12;3.13.1.6;3.5.5.7;2.3.2.2;3.4.17.8;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.14.13;3.4.19.13;3.5.4.16;3.1.1.1;3.8.1.8;2.1.2.3;3.5.99.8;4.3.2.4
R12222,
R08120,3.8.1.2;3.5.4.43
R07287,2.8.2.14;2.8.3.25;2.3.1.187
R05451,6.2.1.33;3.1.2.23;4.2.1.155;2.3.1.85
R12761,3.1.1.17;3.11.1.2;3.1.2.16;3.1.6.16;3.1.3.75;4.2.1.155;3.6.1.7;3.7.1.8;2.3.1.85;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.5;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R02040,3.5.1.68;3.5.3.13;3.4.13.4;4.2.1.48;3.4.17.21;2.3.2.2;3.4.11.1;3.4.14.13;3.5.2.11;3.13.1.6;3.4.19.13;3.1.1.1;1.2.7.12;3.5.5.4;3.5.4.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.8.1.8;3.5.99.6;4.3.2.4;2.1.2.3
R04602,1.13.11.36;1.13.12.2;1.14.13.239;1.13.99.1
R06812,2.4.1.91;2.4.2.56;2.4.99.18
R07872,1.13.11.84;1.13.12.2;1.13.99.1;1.14.13.239
R12343,2.6.1.44;2.6.99.2;2.7.8.29
R05658,3.3.2.9;3.1.1.40;1.14.14.1;4.2.1.139;3.7.1.8;3.2.1.21;2.5.1.18;3.1.2.28;2.3.1.85;3.3.1.1;3.2.2.3;2.1.1.246
R04398,2.1.1.88;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R12363,2.5.1.39;1.3.1.96;2.4.1.192;2.4.2.34;2.1.3.12;4.4.1.20
R11393,
R06377,
R12532,3.6.1.5;3.6.5.1;3.6.3.1;3.6.4.1;3.1.3.81
R01344,2.6.1.12;2.7.8.29;2.6.99.2
R12976,1.1.3.8;1.1.5.4;4.1.1.5;5.4.99.3;1.1.1.86;1.1.99.18;1.4.3.5;4.2.1.155;1.2.1.89;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1
R01050,2.7.1.18;2.7.7.96;2.7.2.11;6.3.5.5;2.7.3.3;2.7.14.1;2.7.11.15;2.7.4.23;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.19;2.7.99.1
R09667,2.4.1.270;2.4.2.22;2.4.99.1
R13232,2.5.1.39;1.3.1.96;2.4.1.192;2.4.2.34;2.1.3.12;4.4.1.20
R07706,1.14.13.148;1.14.14.1;1.14.15.3;1.14.12.12;1.2.3.9;1.14.18.1;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.17
R12940,2.7.1.101;2.7.7.96;2.7.2.11;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.2;2.7.4.11;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.19;2.7.99.1
R00909,3.5.1.21;3.5.3.5;3.4.11.1;3.4.13.4;3.5.2.16;2.3.2.2;4.2.1.48;3.5.5.4;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.13.1.6;1.2.7.12;3.4.19.13;3.4.17.8;3.4.14.13;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R09734,2.4.1.251;2.4.2.22;2.4.99.1
R03366,2.1.1.68;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R07053,1.3.3.10;1.5.3.5;2.6.1.82;1.4.3.3;1.21.3.3;1.5.1.18;2.5.1.46
R02322,3.5.1.42;3.5.99.6;3.5.4.19;4.3.2.4;2.1.2.3;4.2.1.48;3.5.2.20;3.4.14.13;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.5.4;3.4.13.22;3.4.17.21;3.4.19.13;3.4.11.1;3.5.3.22;3.13.1.6;1.2.7.12;3.8.1.8
R04082,2.4.1.118;2.4.2.22;2.4.99.18
R10220,2.4.2.52;2.4.1.118;2.4.99.12
R00434,2.7.6.5;2.7.1.20;2.7.7.2;2.7.8.28;2.7.4.8;2.7.3.3;2.7.14.1;2.7.11.7;2.7.2.13;6.3.5.5;2.7.99.1;2.7.10.1;2.7.12.1
R00146,
R03303,1.10.3.1;1.14.18.1
R06356,5.3.3.1;5.3.1.21;5.5.1.9;5.3.99.8;5.3.2.1;4.2.1.159;1.1.3.8;5.99.1.4;1.1.1.153;3.1.3.77;3.5.4.16
R11639,1.14.14.41;4.99.1.7;4.1.1.78
R01793,1.1.1.76;1.2.1.49;2.3.1.85;1.17.1.9;1.2.4.1;1.8.1.4;1.3.1.20;1.1.3.39;1.2.5.1;1.2.3.13
R01917,6.3.1.9;6.3.4.4;6.3.2.6;6.3.5.3;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.10;3.13.1.6;3.4.13.20;3.4.14.13;2.3.2.2;3.4.17.23;3.1.1.1;3.4.19.13;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;3.5.99.5;3.4.11.1;3.5.3.21
R03094,2.4.1.121;2.4.2.40;2.4.99.18
R03409,3.6.1.11;3.6.5.1;3.6.3.1;3.6.4.1;3.1.3.81
R12929,2.1.1.72;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R03728,1.14.13.31;1.14.15.3;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.99.2;1.14.21.11;1.14.11.11;1.14.19.11;1.14.16.4;1.10.3.4
R10343,2.8.3.21;2.8.2.37;2.3.1.187
R04457,2.5.1.78;2.4.1.332;2.1.3.12;4.4.1.20;2.4.2.34;1.3.1.96
R01757,
R08294,1.14.13.239;1.13.11.48;1.13.12.23;1.13.99.1
R11160,
R08550,
R04478,3.1.1.44;3.11.1.2;3.6.1.7;3.1.2.16;3.1.3.1;2.3.1.85;4.2.1.155;3.1.4.13;3.7.1.8;4.2.3.1;3.2.1.175;3.1.6.17;3.1.7.6;3.1.5.1;2.4.1.17;4.6.1.13;5.1.3.14
R12198,3.1.1.53;3.1.4.45;3.1.3.39;3.2.1.183;5.1.3.14;3.6.1.57;3.1.6.1;4.6.1.13;2.4.1.17;3.1.7.3;3.1.5.1;4.2.3.1;3.1.2.27;3.7.1.8;3.11.1.3;2.3.1.85;4.2.1.155
R08918,
R12877,1.14.13.36;1.14.18.1;1.14.14.9;1.2.3.9;1.14.12.9;1.14.15.3;1.14.21.8;1.14.99.2;1.10.3.1;1.14.16.2;1.14.11.28;1.14.19.19
R03640,
R11504,
R04716,2.1.1.122;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R00836,2.4.1.15;2.4.2.34;2.4.99.14
R10380,
R03573,2.4.1.103;2.4.2.40;2.4.99.18
R08341,4.2.1.78;4.3.3.3;4.2.3.38;1.14.13.197;1.1.1.394;4.2.99.20;5.5.1.6;4.1.1.105;3.1.7.9;3.2.1.118;3.7.1.21;4.3.1.9;1.2.1.31;1.4.1.18;2.3.1.85;3.3.1.1;1.17.98.2;2.5.1.119;3.5.5.4;1.3.8.6;1.1.3.47;3.5.1.110;2.7.8.23
R00594,1.14.13.179;1.13.99.1;1.13.12.1;1.13.11.54
R04632,1.13.99.1;1.14.13.179;1.13.11.25;1.13.12.2
R05839,2.6.1.54;2.6.99.2;2.7.8.29
R05262,1.14.12.18;1.14.13.227;1.14.15.3;1.14.14.1;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.10.3.4;1.14.11.28;1.14.16.7;1.14.19.19
R02961,2.1.1.72;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R11106,
R03090,1.14.13.239;1.13.11.52;1.13.99.1;1.13.12.23
R04203,
R00832,2.3.1.109;2.1.2.3;6.2.1.11;2.3.2.30;2.3.3.14;1.2.1.95;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R00457,2.6.1.36;2.6.99.2;2.7.8.29
R11281,3.1.4.50;3.1.3.88;4.6.1.13;3.2.1.42;2.4.1.17;3.6.1.20;3.1.6.9;5.1.3.14;3.1.1.17;3.1.5.1;3.1.7.2;4.2.3.1;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R00131,3.5.1.5;3.5.3.16;3.5.5.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;1.2.7.12;3.4.11.1;3.5.2.16;3.4.13.22;3.5.4.1;2.3.2.2;4.2.1.48;3.1.1.1;3.13.1.6;3.4.19.13;3.4.17.8;3.8.1.8;3.4.14.13;2.1.2.3;3.5.99.8;4.3.2.4
R07194,1.14.13.227;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.18
R09894,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R03622,4.2.1.105;4.3.3.3;4.2.99.20;5.5.1.6;4.2.3.38;1.1.1.394;1.14.13.197;3.2.1.21;4.1.1.7;3.1.7.9;4.3.1.9;3.7.1.21;2.3.1.85;2.5.1.119;3.3.1.1;1.2.1.31;1.4.1.18;1.1.3.47;1.17.98.2;1.3.8.6;3.5.5.4;3.5.1.110;2.7.8.23
R13263,
R06383,
R02315,1.4.1.18;1.5.1.9;1.5.3.6;1.4.3.3;1.4.4.2;1.1.99.9;1.1.3.39;1.5.99.6;1.4.9.2;1.1.5.4
R05156,1.14.12.14;1.14.13.7;1.14.14.1;1.14.15.3;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.3
R02626,2.1.1.72;2.1.2.3;2.1.3.2;2.3.1.101;2.8.4.4
R09069,
R09295,
R11965,3.1.4.40;4.6.1.13;3.2.1.183;5.1.3.14;3.1.3.26;3.6.1.57;2.4.1.17;3.1.1.46;3.1.7.2;3.1.6.9;3.1.5.1;4.2.3.1;3.7.1.8;3.11.1.3;3.1.2.31;2.3.1.85;4.2.1.155
R12004,5.3.3.19;5.3.2.1;5.3.99.7;5.99.1.4;1.1.3.8;5.3.1.24;4.2.1.159;1.1.1.153;3.1.3.77;5.5.1.9;3.5.4.16
R04228,1.7.1.6;1.7.99.1;1.7.3.3
R03731,2.1.1.42;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R03685,1.10.3.3;1.14.18.5;1.14.15.16;1.14.13.154;1.14.11.56;1.14.14.1;1.14.19.29;1.14.12.25;1.14.21.11;1.14.99.2;1.2.3.9;1.14.16.7
R12639,2.5.1.20;1.3.1.96;2.4.1.137;2.4.2.34;2.1.3.12;4.4.1.20
R12828,1.14.13.239;1.13.11.48;1.13.12.3;1.13.99.1
R09893,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R04945,
R01976,1.7.1.7;1.7.99.1;1.7.3.3
R09248,2.5.1.10;1.3.1.96;2.4.1.321;2.1.3.12;2.4.2.34;4.4.1.20
R10741,
R09529,2.4.1.253;2.4.2.9;2.4.99.18
R00207,
R03111,2.1.1.110;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R00518,2.7.7.96;2.7.1.86;2.7.2.6;6.3.5.5;2.7.3.3;2.7.14.1;2.7.11.15;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R04509,2.7.4.7;2.7.1.24;2.7.7.96;2.7.6.5;2.7.3.3;2.7.14.1;2.7.11.7;2.7.2.4;6.3.5.5;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R11090,2.1.1.72;2.1.3.9;2.1.2.3;2.3.1.32;2.8.4.4
R08380,
R03921,3.2.1.26;3.1.1.93;3.2.2.24;4.3.3.5
R07147,
R11191,2.1.1.316;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R12390,3.1.7.2;3.1.3.7;3.1.4.52;3.2.1.42;3.1.5.1;2.4.1.17;3.6.1.20;5.1.3.14;3.1.1.31;4.6.1.13;3.1.6.9;4.2.3.1;3.7.1.8;3.11.1.3;3.1.2.5;2.3.1.85;4.2.1.155
R10972,1.14.18.5;1.14.15.16;1.14.11.2;1.10.3.1;1.14.19.17;1.14.13.229;1.14.12.10;1.14.14.1;1.14.21.11;1.2.3.9;1.14.99.2;1.14.16.7
R12538,
R06376,
R01431,
R02030,2.7.7.68;2.7.2.6;2.7.1.94;6.3.5.5;2.7.3.8;2.7.4.26;2.7.11.15;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.1;2.7.6.1;2.7.99.1
R02978,
R13260,3.1.2.16;4.2.1.22;2.3.1.85;2.1.1.246;3.3.2.10;3.1.1.2;1.14.14.1;3.7.1.8;3.3.1.1;2.5.1.18;3.2.1.86;3.2.2.1
R12537,1.11.1.21
R10446,
R07713,4.1.2.34;4.1.1.77;4.1.99.11;1.1.1.38;4.1.3.39;2.1.2.11;4.2.99.21;1.3.8.6;4.2.1.155;3.1.1.82
R12397,6.2.1.11;2.3.1.19;2.1.2.3;2.3.3.17;1.2.1.95;2.3.2.14;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R01867,
R08610,
R02600,1.1.1.313;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.9;1.1.3.39;4.1.1.94;1.4.3.5;5.4.99.3;4.2.1.155;1.1.5.4
R04466,1.14.13.128;1.13.99.1;1.13.11.48;1.13.12.1
R00923,1.1.1.140;1.2.1.72;2.3.1.85;1.3.1.20;1.17.1.4;4.1.1.94;5.3.3.1;1.1.3.39;5.4.99.3;1.1.99.18;1.1.5.4;4.2.1.155;1.4.3.5
R07996,
R10092,4.2.1.1;3.5.1.110;4.1.1.106;1.1.1.276;4.3.1.17;1.3.8.6;2.7.8.23;2.3.1.85;1.1.3.47;4.2.3.3;4.2.99.12;5.5.1.1;3.5.5.4;2.5.1.119;1.14.13.109;1.17.98.2;1.2.1.31;1.4.1.18;3.7.1.21;3.2.1.22;3.1.7.9;3.3.1.1;4.3.3.3
R00441,2.7.6.5;2.7.7.1;2.7.1.20;2.7.8.46;2.7.4.3;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R01909,2.7.7.96;2.7.1.35;2.7.3.3;2.7.2.1;2.7.14.1;6.3.5.5;2.7.11.4;2.7.10.1;2.7.12.1;2.7.4.31;2.7.6.5;2.7.8.28;2.7.99.1
R11188,3.1.3.32;3.1.4.17;3.1.7.2;3.6.1.20;4.6.1.13;4.2.3.1;3.1.1.3;3.1.5.1;3.2.1.42;2.4.1.17;5.1.3.14;3.1.6.1;3.11.1.3;3.1.2.4;3.7.1.8;4.2.1.155;2.3.1.85
R05399,1.1.1.6;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.9;1.1.3.39;4.1.1.5;5.4.99.3;1.4.3.5;4.2.1.155;1.1.5.4
R07651,1.11.1.21
R02655,
R02551,
R08314,1.11.1.8
R04895,1.11.1.21
R00301,
R01261,2.6.1.21;2.7.8.29;2.6.99.2
R04824,
R12797,
R06073,
R10897,3.1.7.11;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;5.1.3.14;4.2.3.1;3.1.4.46;3.11.1.3;3.1.1.95;4.6.1.13;3.1.6.1;3.1.2.28;3.7.1.8;2.3.1.85;4.2.1.155
R06393,1.14.18.4;1.14.11.17;1.14.15.15;1.10.3.4;1.14.19.2;1.14.13.47;1.14.14.1;1.14.12.25;1.2.3.9;1.14.21.11;1.14.16.7;1.14.99.2
R10960,
R03778,2.3.1.16;6.2.1.11;2.3.3.17;2.1.2.3;2.3.2.19;1.2.1.95;6.3.4.10;2.1.3.12;6.3.1.20;6.1.2.2
R11313,3.5.4.20;3.5.1.125;3.5.3.12;3.5.2.16;3.1.1.1;3.4.13.18;4.2.1.48;1.2.7.12;2.3.2.2;3.4.11.1;3.4.14.13;3.4.17.21;3.13.1.6;3.4.19.13;3.5.5.4;3.8.1.8;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;2.1.2.3;3.5.99.8;4.3.2.4
R09889,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R10732,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R11309,2.4.1.99;2.4.2.49;2.4.99.13
R12065,4.4.1.8;4.5.1.2
R04185,
R07252,2.3.1.163;2.3.2.19;6.2.1.11;2.1.2.3;1.2.1.95;2.3.3.17;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R09596,6.3.2.37;6.3.4.4;6.3.1.19;6.2.1.39;6.3.5.4;6.3.3.3;3.5.4.41;3.4.14.13;3.5.1.96;3.4.13.4;2.3.2.2;3.13.1.6;3.4.17.23;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.5.4;3.5.99.5;3.1.1.1;3.4.11.1;3.5.3.21
R09737,2.1.1.201;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R07599,1.2.4.1;2.2.1.6;4.1.1.1
R00772,5.3.1.8;3.5.4.16;5.3.2.3;4.2.1.159;5.3.99.4;1.1.3.8;5.99.1.4;5.3.3.18;3.1.3.77;1.1.1.153;5.5.1.9
R11374,1.14.13.217;1.14.14.1;1.14.18.1;1.14.12.12;1.14.15.3;1.2.3.9;1.14.99.2;1.14.21.11;1.14.16.4;1.10.3.1;1.14.11.20;1.14.19.19
R06543,1.3.1.77;2.3.1.85;1.3.99.6;1.3.3.6;1.3.8.1
R11062,2.7.8.29;2.6.99.2;2.6.1.52
R02287,2.1.2.5;2.3.1.101;2.1.1.86;2.1.3.2;2.8.4.4
R03049,3.1.1.63;3.7.1.8;3.1.2.14;2.3.1.85;3.6.1.7;3.1.3.45;3.2.1.175;3.1.6.1;3.11.1.3;4.2.3.1;3.1.4.13;3.1.7.11;4.2.1.155;4.6.1.13;3.1.5.1;2.4.1.17;5.1.3.14
R06322,
R00866,2.7.7.96;2.7.1.3;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.2;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R02863,
R02476,
R12348,
R09392,4.2.1.114;4.1.1.72;1.1.1.85;2.3.1.85;3.7.1.21;4.3.1.9;1.2.1.31;1.4.1.18;4.2.3.141;3.1.7.9;3.5.5.4;3.2.1.186;4.2.99.20;1.3.8.6;5.5.1.1;1.14.13.197;2.5.1.119;3.3.1.1;1.1.3.47;4.3.3.3;1.17.98.2;3.5.1.110;2.7.8.23
R12885,
R05075,1.13.99.1;1.13.11.25;1.14.13.239;1.13.12.3
R13395,1.11.1.8
R13189,2.1.1.72;2.1.2.3;2.1.3.2;2.3.1.101;2.8.4.4
R03153,2.8.3.11;2.3.1.187;2.8.2.32
R08541,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R11180,3.1.3.96;3.1.4.57;3.6.1.20;3.1.5.1;4.2.3.1;3.2.1.42;4.6.1.13;2.4.1.17;3.1.7.2;3.1.1.17;5.1.3.14;3.1.6.9;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R03154,2.8.3.22;2.3.1.187;2.8.2.11
R10508,5.3.3.13;5.3.2.1;5.3.99.7;5.99.1.4;1.1.3.8;5.3.1.32;4.2.1.159;1.1.1.153;3.1.3.77;5.5.1.9;3.5.4.16
R12689,
R02383,1.14.18.1;1.14.13.7;1.14.14.9;1.14.15.3;1.14.12.9;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.14.11.40;1.10.3.4;1.14.19.17
R03102,
R11513,1.11.1.8
R02991,1.11.1.21
R03062,3.1.1.41;3.1.2.28;4.2.1.155;3.7.1.8;3.2.1.175;3.1.4.12;3.1.3.101;3.6.1.20;2.3.1.85;3.1.6.9;3.11.1.3;4.2.3.1;4.6.1.13;5.1.3.14;3.1.7.2;3.1.5.1;2.4.1.17
R01134,
R09279,6.2.1.40;3.1.2.13;4.2.1.155;2.3.1.85
R04216,2.1.3.2;2.1.2.13;2.1.1.300;2.3.1.32;2.8.4.4
R02227,2.7.1.87;2.7.7.96;2.7.11.7;2.7.2.13;2.7.3.3;2.7.14.1;6.3.5.5;2.7.4.2;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.44;2.7.99.1
R00453,2.6.1.44;2.7.8.29;2.6.99.2
R01492,
R04732,1.1.1.276;4.2.1.155;4.1.1.106;4.1.2.46;1.3.8.6;4.1.3.14;2.1.2.11;4.1.99.2;4.2.99.21;3.1.1.82
R04901,
R03365,1.10.3.1;1.14.18.1
R03176,
R01152,3.5.1.53;3.5.3.12;3.4.13.4;3.5.2.11;4.2.1.48;2.3.2.2;3.4.11.1;1.2.7.12;3.5.5.4;3.4.14.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.17.21;3.1.1.1;3.4.19.13;3.13.1.6;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R03264,
R09986,
R00846,1.1.3.15;1.1.5.4;4.1.1.88;4.2.1.155;1.4.3.5;1.1.1.38;5.4.99.3;1.1.99.9;1.2.1.90;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1
R11971,
R10696,1.11.1.8
R13379,
R11972,2.4.1.251;2.4.2.34;2.4.99.1
R00805,3.1.3.24;3.1.4.51;3.2.1.42;2.4.1.17;4.6.1.13;3.6.1.20;3.1.1.17;3.1.6.9;5.1.3.14;3.1.5.1;4.2.3.1;3.1.7.2;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R04962,
R12562,2.7.1.48;2.7.6.5;2.7.7.47;2.7.8.28;2.7.11.7;2.7.99.1;2.7.2.4;2.7.3.3;2.7.14.1;6.3.5.5;2.7.4.14;2.7.10.1;2.7.12.1
R06310,2.3.1.166;2.1.3.12;2.3.3.17;2.3.2.19;6.2.1.11;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R07839,1.13.11.35;1.13.12.4;1.13.99.1;1.14.13.239
R09796,3.3.2.10;3.1.2.16;4.2.1.22;2.3.1.85;2.1.1.246;1.14.14.1;3.1.1.2;3.7.1.8;3.3.1.1;3.2.1.86;3.2.2.1;2.5.1.18
R01138,2.7.7.96;2.7.1.40;2.7.3.3;2.7.14.1;2.7.2.1;6.3.5.5;2.7.11.31;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R13159,2.4.1.309;2.4.99.9;2.4.2.35
R05241,
R11582,2.7.7.75;2.7.1.48;2.7.6.5;2.7.4.14;2.7.11.7;2.7.3.3;2.7.14.1;2.7.2.8;2.7.8.44;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R00715,1.4.1.13;1.5.1.7;1.5.3.5;1.4.3.3;1.1.3.39;1.4.4.2;1.1.99.9;1.5.99.6;1.1.5.4;1.4.9.2
R09724,3.1.1.88;3.7.1.8;3.2.1.175;3.1.6.1;3.6.1.7;3.1.3.48;3.1.2.28;3.1.7.3;3.1.4.44;4.6.1.13;2.3.1.85;4.2.3.1;3.11.1.3;4.2.1.155;2.4.1.17;3.1.5.1;5.1.3.14
