Reaction ID,BridgIT
R05645,1.1.1.86;5.4.99.3;4.1.1.104;4.2.1.155;1.1.3.21;1.1.5.4;1.2.1.72;1.1.99.18;1.4.3.5;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R00337,3.2.1.42;2.4.1.17;5.1.3.14;3.1.3.10;3.1.4.48;3.6.1.57;3.1.7.2;3.1.5.1;3.1.1.93;4.6.1.13;4.2.3.1;3.1.6.9;3.11.1.3;3.1.2.31;3.7.1.8;2.3.1.85;4.2.1.155
R10937,
R04505,2.1.1.84;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R09807,1.1.3.42;1.1.1.160;1.1.99.9;1.4.3.5;5.4.99.3;4.1.1.5;1.2.1.5;1.1.5.4;1.3.1.20;4.2.1.155;2.3.1.85;5.3.3.1;1.17.1.4
R09750,
R06644,
R08332,2.3.3.6;2.3.1.182;6.2.1.1;2.3.2.14;1.2.1.95;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.7;2.1.2.5
R02493,2.7.1.35;2.7.2.7;6.3.5.5;2.7.11.15;2.7.3.8;2.7.4.26;2.7.7.14;2.7.10.1;2.7.12.1;2.7.14.1;2.7.8.4;2.7.6.1;2.7.99.1
R00219,1.1.1.38;4.1.1.3;4.2.1.155;1.1.3.15;5.4.99.3;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.3;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1
R03549,1.10.3.1;1.14.18.1;1.14.21.8;1.14.11.17;1.14.19.19;1.14.15.3;1.14.13.64;1.14.14.1;1.14.12.12;1.2.3.9;1.14.99.2;1.14.16.7
R09620,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R01366,4.1.1.4;4.2.1.155;1.1.1.381;5.4.99.3;1.1.3.13;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.49;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R02381,3.1.1.49;3.7.1.8;3.2.1.175;3.1.6.1;3.1.3.48;3.1.4.2;3.1.2.23;3.6.1.7;3.1.7.5;4.2.3.1;3.11.1.3;5.1.3.14;4.2.1.155;2.3.1.85;4.6.1.13;3.1.5.1;2.4.1.17
R01498,3.2.1.46;3.1.1.93;3.2.2.11;4.3.3.5
R02420,2.4.1.35;2.4.2.40;2.4.99.18
R01340,1.4.3.1;1.1.3.15;1.5.3.1;1.5.99.6;1.4.9.2;1.1.5.4;1.1.99.9;1.4.4.2;1.4.1.5;1.5.1.22
R03524,
R05372,
R07181,
R05277,
R13277,
R07631,3.1.7.6;3.1.5.1;3.1.3.74;3.6.1.7;4.2.3.1;3.2.1.42;3.1.4.46;2.4.1.17;5.1.3.14;3.11.1.1;3.1.1.35;4.6.1.13;3.7.1.8;3.1.2.28;3.1.6.1;2.3.1.85;4.2.1.155
R01813,1.7.1.10;1.7.99.1;1.7.3.3
R04193,2.4.1.166;2.4.2.35;2.4.99.9
R04928,2.7.1.25;2.7.2.3;2.7.7.1;2.7.11.7;2.7.4.3;6.3.5.5;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R00704,
R06690,1.14.13.239;1.13.11.24;1.13.12.23;1.13.99.1
R02953,4.4.1.13;4.5.1.2
R11233,3.3.2.4;1.14.14.1;3.1.2.31;3.1.1.35;2.3.1.85;3.2.1.86;4.2.1.22;3.3.1.1;3.7.1.8;3.2.2.3;2.5.1.18;2.1.1.246
R02862,2.1.1.72;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R05299,1.13.11.2;1.13.12.4;1.13.99.1;1.14.13.239
R13257,2.3.1.180;6.2.1.1;2.3.3.9;2.3.2.30;1.2.1.95;6.3.1.20;2.1.3.6;6.3.4.10;6.1.2.2;2.1.2.2
R00209,1.2.4.1;1.8.1.4;2.3.1.12;1.2.1.18;1.1.1.6;1.17.1.10;1.3.1.20;1.1.3.39;1.2.5.1;1.2.3.13
R10419,
R00574,2.7.1.48;2.7.7.2;2.7.6.5;2.7.8.28;2.7.4.14;2.7.11.7;2.7.3.3;2.7.14.1;2.7.2.8;6.3.5.5;2.7.99.1;2.7.10.1;2.7.12.1
R01781,
R07535,2.1.1.281;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R09446,
R10167,
R08653,1.14.13.227;1.14.15.3;1.14.14.1;1.14.18.1;1.14.12.12;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.7;1.14.11.28;1.10.3.4;1.14.19.17
R08310,
R07003,2.5.1.18;4.4.1.20;2.4.1.85;1.3.1.96;2.1.3.12;2.4.2.27
R09069,
R00451,4.1.1.20;1.1.1.381;4.1.2.48;4.1.3.43;2.1.2.11;4.2.1.155;4.1.99.2;1.3.8.6;4.2.99.21;3.1.1.82
R02123,
R01768,
R06857,
R12951,
R10836,2.4.2.57;2.4.1.118;2.4.99.18
R07338,
R02556,3.5.4.4;2.1.2.3;4.3.2.4;3.5.99.6;3.5.3.22;3.5.1.26;3.5.2.3;3.8.1.8;2.3.2.2;3.4.14.13;3.4.17.21;4.2.1.48;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.13.4;3.5.5.1;3.4.11.1;3.1.1.1;3.13.1.6;1.2.7.12
R02677,3.6.1.21;3.1.3.81;3.6.5.1;3.6.3.1;3.6.4.1
R03879,
R01941,
R10287,1.13.11.59;1.13.12.9;1.13.99.1;1.14.13.239
R00946,2.1.2.5;2.1.1.86;2.3.1.101;2.8.4.4;2.1.3.2
R08547,2.1.1.106;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R09079,1.4.1.1;1.5.1.43;1.5.3.6;1.1.99.9;1.4.4.2;1.1.3.39;1.4.3.5;1.5.99.6;1.4.9.2;1.1.5.4
R10426,2.4.1.301;2.4.2.34;2.4.99.1
R10448,2.1.1.274;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R03880,2.4.1.159;2.4.2.40;2.4.99.18
R11282,2.4.1.285;2.4.2.34;2.4.99.18
R00453,2.6.1.44;2.7.8.29;2.6.99.2
R02277,1.1.3.18;4.2.1.155;1.1.1.276;4.1.1.88;1.1.5.4;1.4.3.5;1.1.99.9;5.4.99.3;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1
R04758,
R09881,3.6.1.60;3.6.3.55;3.6.4.1;3.6.5.1;3.1.3.81
R11723,
R09381,2.3.1.51;6.2.1.1;1.2.1.95;2.3.3.9;2.1.3.12;6.1.2.2;2.3.2.30;6.3.1.20;6.3.4.10;2.1.2.13
R01416,3.5.3.11;3.5.1.53;3.4.13.4;3.5.2.11;4.2.1.48;2.3.2.2;3.5.5.4;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.14.13;3.4.17.21;1.2.7.12;3.1.1.1;3.4.19.13;3.5.4.1;3.13.1.6;3.8.1.8;2.1.2.3;3.5.99.6;4.3.2.4
R00140,2.7.4.12;2.7.2.2;6.3.5.5;2.7.1.82;2.7.3.8;2.7.11.7;2.7.14.1;2.7.7.14;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R11505,
R09668,2.4.2.44;2.4.1.118;2.4.99.18
R11478,
R02508,2.5.1.48;4.4.1.20;2.4.1.321;2.1.3.12;2.4.2.34;1.3.1.96
R12259,3.1.7.5;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;4.2.3.1;5.1.3.14;3.1.4.46;3.11.1.1;3.1.1.59;4.6.1.13;3.1.2.28;3.7.1.8;3.1.6.1;2.3.1.85;4.2.1.155
R05838,2.6.99.2;2.6.1.52;2.7.8.29
R09677,2.1.3.2;2.1.2.3;2.1.1.324;2.3.1.32;2.8.4.4
R08347,1.4.3.4;1.1.3.49;1.4.1.20;1.5.3.6;1.1.99.18;1.4.9.2;1.4.4.2;1.5.99.6;1.5.1.7;1.1.5.4
R10634,
R09181,1.14.14.44;4.99.1.7;4.1.1.78
R09825,
R06987,
R07510,5.3.3.11;5.3.2.1;5.3.99.8;5.99.1.4;5.5.1.9;1.1.3.8;4.2.1.159;5.3.1.21;1.1.1.153;3.1.3.77;3.5.4.16
R09134,1.13.11.1;1.13.12.4;1.13.99.1;1.14.13.239
R05629,2.7.7.71;2.7.4.32;2.7.1.157;2.7.11.7;2.7.2.1;6.3.5.5;2.7.8.43;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.99.1
R00616,2.7.4.15;2.7.7.96;2.7.1.25;2.7.6.5;2.7.3.3;2.7.14.1;2.7.2.14;6.3.5.5;2.7.11.7;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R11956,
R11588,2.3.1.144;6.2.1.11;2.1.2.3;2.3.2.19;1.2.1.95;2.3.3.10;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R06073,
R02620,
R01300,6.2.1.27;3.1.2.23;4.2.1.155;2.3.1.85
R12012,2.4.1.17;2.4.2.34;2.4.99.18
R06876,
R01647,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R11013,
R10450,2.1.1.276;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R11718,4.1.2.59;1.1.1.262;4.1.1.97;4.1.3.16;2.1.2.11;4.2.1.20;4.1.99.12;4.2.99.21;1.3.8.6;3.1.1.82
R13196,1.13.11.54;1.13.12.4;1.13.99.1;1.14.13.239
R05171,
R04034,1.11.1.8
R10724,
R06470,
R02996,2.8.2.1;2.8.3.23;2.3.1.187
R06806,2.3.1.143;2.1.3.12;2.3.2.19;2.3.3.14;6.1.2.2;2.1.2.13;6.2.1.50;1.2.1.95;6.3.1.20;6.3.4.10
R05049,
R11513,1.11.1.8
R09876,3.5.4.32;3.5.1.110;2.1.2.3;3.5.3.9;3.5.2.2;3.1.1.1;3.4.11.1;3.13.1.6;3.4.13.22;3.4.19.13;4.3.2.4;3.4.17.8;3.8.1.8;2.3.2.2;1.2.7.12;3.4.14.13;4.2.1.48;3.5.5.7;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.8
R11330,4.1.1.88;4.2.1.155;1.1.1.276;5.4.99.3;1.1.3.13;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.23;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R11778,
R08167,2.8.2.37;2.8.3.17;2.3.1.187
R10470,
R13257,2.3.1.180;6.2.1.1;2.3.3.9;2.3.2.30;1.2.1.95;6.3.1.20;2.1.3.6;6.3.4.10;6.1.2.2;2.1.2.2
R05627,3.6.1.68;3.1.3.81;3.6.5.1;3.6.3.55;3.6.4.1
R10845,2.6.1.107;2.6.99.2;2.7.8.29
R00477,4.1.3.13;4.1.2.18;2.1.2.11;4.1.1.3;1.1.1.38;4.2.1.155;4.1.99.12;1.3.8.6;4.2.99.21;3.1.1.82
R05158,1.14.13.61;1.14.18.1;1.14.14.1;1.14.15.3;1.14.12.9;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.17
R02252,
R12354,6.3.2.38;6.3.5.4;6.3.1.11;6.2.1.39;6.3.4.12;6.3.3.3;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.4;3.13.1.6;3.4.17.21;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.4.19.13;3.5.99.5;3.5.4.1;3.4.11.1;3.1.1.1;3.5.3.21
R08045,1.7.1.15;1.7.99.1;1.7.3.3
R04399,3.1.1.44;3.11.1.2;3.6.1.7;3.1.2.16;3.1.3.1;2.3.1.85;4.2.1.155;3.1.4.13;3.7.1.8;4.2.3.1;3.2.1.175;3.1.6.17;3.1.7.6;3.1.5.1;2.4.1.17;4.6.1.13;5.1.3.14
R10967,2.3.1.9;2.3.3.9;6.2.1.1;2.3.2.30;1.2.1.95;2.1.3.12;6.3.1.20;6.1.2.2;6.3.4.10;2.1.2.13
R04781,3.1.1.44;3.11.1.2;3.6.1.7;3.1.2.16;3.1.3.1;2.3.1.85;4.2.1.155;3.1.4.13;3.7.1.8;4.2.3.1;3.2.1.175;3.1.6.17;3.1.7.6;3.1.5.1;2.4.1.17;4.6.1.13;5.1.3.14
R05778,1.2.3.13;1.2.5.1;1.2.1.28;1.2.4.4;1.1.3.23;1.1.1.312;1.8.1.4;2.3.1.12;1.3.1.20;1.17.1.10
R10453,6.3.1.15;6.3.2.12;6.3.4.24;6.3.5.4;6.2.1.39;6.3.3.3;3.5.99.5;3.5.1.96;3.4.13.4;2.3.2.2;3.13.1.6;3.4.14.13;3.5.4.1;3.4.17.23;3.1.1.1;3.4.19.13;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.5.3.21
R08669,2.8.2.37;2.8.3.20;2.3.1.187
R12413,1.13.11.48;1.13.12.3;1.14.13.128;1.13.99.1
R10239,2.3.1.217;2.3.3.17;6.2.1.11;2.3.2.19;1.2.1.95;2.1.3.12;6.3.1.20;6.3.4.10;6.1.2.2;2.1.2.5
R01872,
R09781,2.4.99.12;2.4.1.92;2.4.2.34
R02063,
R09729,2.7.1.163;2.7.7.96;2.7.2.11;2.7.11.7;2.7.14.1;2.7.3.3;6.3.5.5;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.20;2.7.99.1
R05699,
R00488,3.5.1.15;3.5.3.5;3.4.13.4;4.2.1.48;3.4.11.1;2.3.2.2;3.13.1.6;3.5.2.13;3.4.14.13;3.4.17.21;3.4.19.13;1.2.7.12;3.1.1.1;3.5.5.4;3.5.4.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R10964,2.1.1.304;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R10141,2.6.1.52;2.6.99.2;2.7.8.29
R06377,
R12204,3.1.1.36;3.1.4.40;3.1.3.39;4.6.1.13;3.1.6.1;5.1.3.14;3.2.1.183;3.6.1.57;2.4.1.17;3.1.7.3;3.1.5.1;4.2.3.1;3.1.2.27;3.7.1.8;3.11.1.3;2.3.1.85;4.2.1.155
R06533,1.17.1.1;1.17.4.1;1.17.3.2;1.17.7.1
R09591,6.3.1.13;6.3.2.35;6.3.5.4;6.3.4.12;6.2.1.39;6.3.3.3;3.5.1.18;3.4.14.13;3.4.13.4;2.3.2.2;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.5.4;3.4.17.21;3.5.99.5;3.4.11.1;3.1.1.1;3.5.4.1;3.5.3.21
R00185,2.7.7.96;2.7.1.73;2.7.2.7;2.7.3.10;6.3.5.5;2.7.14.1;2.7.11.29;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R06626,2.6.1.103;2.6.99.2;2.7.8.29
R00129,
R00031,
R04456,
R01581,3.5.1.82;3.5.3.13;3.4.13.4;4.2.1.48;3.4.17.21;2.3.2.2;3.4.11.1;3.4.14.13;3.5.2.11;3.13.1.6;1.2.7.12;3.4.19.13;3.1.1.1;3.5.4.16;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.8.1.8;4.3.2.4;3.5.99.6;2.1.2.3
R02837,2.3.1.27;6.2.1.1;2.3.3.17;6.1.2.2;2.1.3.12;2.3.2.19;1.2.1.95;6.3.1.20;6.3.4.10;2.1.2.13
R01959,3.5.1.9;3.1.1.1;3.5.2.20;1.2.7.12;3.4.13.4;3.5.3.15;3.4.14.13;4.2.1.48;2.3.2.2;3.5.4.16;3.4.11.1;3.4.17.21;3.13.1.6;3.5.5.4;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.8;2.1.2.3;4.3.2.4;3.8.1.8
R11861,4.3.2.7;4.3.3.7;4.3.1.16;3.5.99.5;4.2.1.87
R11021,3.5.1.118;2.3.2.2;3.4.19.16;3.4.14.13;4.2.1.48;3.4.13.18;3.4.17.21;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.2.11;3.13.1.6;3.5.3.5;3.5.5.1;3.1.1.1;3.5.4.9;1.2.7.12;2.1.2.3;3.5.99.6;4.3.2.4;3.8.1.8
R07527,2.1.1.295;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R01429,
R09530,
R00203,
R06915,1.14.13.1;1.14.12.12;1.14.15.3;1.14.14.1;1.2.3.9;1.14.18.1;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.19
R07864,1.3.3.10;1.5.3.5;1.4.3.3;2.6.1.82;1.21.3.3;1.5.1.1;2.5.1.46
R13055,4.1.2.38;4.1.1.7;4.2.99.21;4.1.3.40;4.1.99.11;3.1.1.82;4.2.1.20;2.1.2.11;1.1.1.85;1.3.8.6
R12250,3.2.1.170;3.1.1.93;3.2.2.11;4.3.3.5
R12566,
R10927,
R12722,6.2.1.1;1.2.1.95;2.3.1.19;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.5;2.3.2.30;2.3.3.9;2.1.2.13
R02590,2.7.7.15;2.7.3.8;2.7.2.6;2.7.1.82;6.3.5.5;2.7.4.26;2.7.11.31;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.2;2.7.6.1;2.7.99.1
R04533,
R03098,6.3.4.4;6.3.2.6;6.3.3.3;6.3.5.4;6.3.1.12;6.2.1.39;3.5.4.41;3.5.1.96;3.4.13.4;3.4.14.13;2.3.2.2;3.4.17.21;3.13.1.6;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.1.1.1;3.4.11.1;3.5.99.5;3.5.3.21
R06204,
R01506,1.13.11.14;1.13.12.4;1.13.99.1;1.14.13.239
R00371,2.3.1.29;2.3.3.9;6.2.1.1;2.3.2.14;2.1.3.2;1.2.1.95;6.3.1.20;6.3.4.10;6.1.2.2;2.1.2.5
R08603,1.14.18.5;1.14.11.17;1.14.15.18;1.14.19.17;1.10.3.3;1.14.13.181;1.14.12.25;1.14.14.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.7
R02682,3.1.1.79;3.1.2.16;3.1.3.75;3.6.1.7;3.11.1.2;3.1.6.16;2.3.1.85;4.2.1.155;4.2.3.1;3.1.4.46;3.7.1.8;3.1.7.6;3.2.1.175;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R02018,1.17.4.1;1.17.1.1;1.17.7.3;1.17.3.2
R08174,3.1.2.2;4.2.1.155;2.3.1.85;3.1.1.85;3.1.3.4;3.1.6.3;4.2.3.1;3.6.1.7;3.11.1.3;3.1.4.46;3.2.1.175;3.1.7.3;3.1.5.1;3.7.1.8;2.4.1.17;4.6.1.13;5.1.3.14
R04660,1.13.99.1;1.14.13.239;1.13.12.2;1.13.11.48
R05307,
R02651,
R07651,1.11.1.21
R04424,3.1.1.17;3.11.1.2;3.6.1.7;3.1.2.16;3.1.3.18;3.7.1.8;3.1.4.2;3.1.6.17;2.3.1.85;4.2.1.155;4.2.3.1;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R09890,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R09248,2.5.1.10;1.3.1.96;2.4.1.321;2.1.3.12;2.4.2.34;4.4.1.20
R07734,3.5.1.4;3.5.5.1;3.5.99.8;3.1.1.1;3.5.2.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.11.1;3.4.13.22;2.3.2.2;3.5.4.1;1.2.7.12;3.4.19.13;3.4.17.8;3.4.14.13;4.2.1.48;3.13.1.6;3.5.3.21;3.8.1.8;2.1.2.3;4.3.2.4
R11224,2.4.1.335;2.4.2.27;2.4.99.18
R12640,6.3.4.4;6.3.2.6;6.3.1.18;6.3.5.1;6.3.3.3;6.2.1.39;3.5.4.41;3.5.1.10;3.4.13.4;3.4.14.13;2.3.2.2;3.13.1.6;3.5.99.5;3.4.17.23;3.1.1.1;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.4.11.1;3.5.3.21
R12711,4.2.1.78;4.2.3.38;4.3.3.3;5.5.1.6;4.2.99.20;1.14.13.197;3.2.1.118;3.1.7.9;1.1.1.394;2.3.1.85;4.3.1.9;3.7.1.21;4.1.1.68;1.2.1.31;1.4.1.18;3.3.1.1;2.5.1.119;1.17.98.2;1.3.8.6;3.5.5.4;1.1.3.47;3.5.1.110;2.7.8.23
R04105,
R11868,4.2.1.98;1.14.13.197;4.2.3.141;3.1.7.12;4.2.99.20;4.3.3.3;1.1.1.394;3.7.1.21;3.2.1.186;2.3.1.85;5.5.1.6;4.3.1.9;4.1.1.68;3.3.1.1;1.2.1.31;1.4.1.18;2.5.1.119;3.5.5.4;1.3.8.6;1.17.98.2;1.1.3.47;3.5.1.110;2.7.8.23
R12431,2.3.1.86;6.2.1.11;2.3.3.6;1.2.1.95;2.3.2.30;6.3.1.20;6.3.4.10;2.1.3.12;6.1.2.2;2.1.2.13
R10427,2.4.1.301;2.4.2.34;2.4.99.1
R05465,
R02908,1.4.3.4;1.4.9.2;1.1.3.49;1.4.1.20;1.5.3.6;1.5.1.22;1.5.99.6;1.1.99.9;1.4.4.2;1.1.5.4
R01378,1.13.11.5;1.13.12.9;1.13.99.1;1.14.13.239
R09612,2.1.1.169;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R08850,3.5.1.115;3.4.17.23;3.5.4.19;3.5.2.6;3.5.99.6;3.4.14.13;3.13.1.6;2.1.2.3;3.4.19.13;2.3.2.2;4.3.2.4;3.1.1.1;4.2.1.48;3.4.13.18;3.4.11.1;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.1;1.2.7.12;3.8.1.8
R12293,
R03281,1.14.13.230;1.14.15.3;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.19.17;1.14.16.7;1.10.3.4
R02929,6.3.4.4;6.3.1.6;6.3.2.6;6.2.1.39;6.3.5.4;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.4;3.13.1.6;3.4.17.23;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.4.19.13;3.5.99.5;3.1.1.1;3.4.11.1;3.5.3.21
R13301,2.3.1.69;6.2.1.1;2.3.2.30;2.3.3.9;2.1.3.6;6.3.4.10;6.3.1.20;1.2.1.95;2.1.2.2;6.1.2.2
R02014,1.17.4.2;1.17.1.1;1.17.7.3;1.17.3.2
R03755,2.3.1.22;2.3.3.9;6.2.1.1;2.1.3.12;6.1.2.2;2.1.2.13;2.3.2.30;1.2.1.95;6.3.4.10;6.3.1.20
R01829,4.1.2.13;4.1.1.104;4.1.3.17;1.1.1.262;4.1.99.12;2.1.2.11;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82
R07066,1.14.13.227;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.7;1.14.11.28;1.10.3.4;1.14.19.17
R08256,2.3.1.205;2.3.2.19;2.1.2.13;2.3.3.13;2.1.3.12;6.3.4.10;6.1.2.2;6.2.1.50;6.3.1.20;1.2.1.95
R06502,1.13.11.39;1.13.12.23;1.13.99.1;1.14.13.239
R07856,5.3.3.9;5.3.99.8;5.3.2.1;5.99.1.4;5.5.1.9;5.3.1.21;1.1.3.8;4.2.1.159;1.1.1.153;3.1.3.77;3.5.4.16
R08115,1.10.3.1;1.14.18.1
R12199,3.1.1.53;3.1.6.1;3.1.3.39;3.1.4.44;4.6.1.13;3.1.7.2;3.2.1.175;5.1.3.14;3.6.1.20;2.4.1.17;4.2.3.1;3.1.2.31;3.1.5.1;2.3.1.85;3.7.1.8;3.11.1.3;4.2.1.155
R06979,4.2.1.108;1.2.1.31;1.4.1.18;4.1.1.96;3.5.5.4;2.5.1.119;4.2.3.1;1.1.1.381;2.3.1.85;4.3.1.9;4.2.99.12;3.2.1.169;5.5.1.2;3.3.1.1;1.3.8.6;3.7.1.21;4.3.3.3;3.5.1.110;3.1.7.9;1.14.13.109;1.1.3.47;1.17.98.2;2.7.8.23
R04451,2.4.1.39;2.4.2.34;2.4.99.18
R04006,3.2.1.126;3.1.1.93;3.2.2.3;4.3.3.5
R01074,
R09507,
R00053,1.11.1.8
R02016,1.1.1.100;1.2.1.23;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.9;5.4.99.3;4.1.1.76;1.1.3.39;1.4.3.5;4.2.1.155;1.1.5.4
R11563,
R10902,6.3.4.24;6.3.1.11;6.2.1.39;6.3.2.24;6.3.5.4;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.4;3.4.17.23;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.4.19.13;3.5.99.5;3.1.1.1;3.4.11.1;3.5.3.21
R11026,
R12514,3.4.11.1;3.4.13.22;3.5.1.114;4.2.1.48;3.4.17.8;3.13.1.6;3.5.2.13;2.3.2.2;3.4.14.13;3.5.3.9;3.4.19.13;3.1.1.1;3.5.5.1;1.2.7.12;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.4.16;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4
R11917,
R12080,
R09717,4.1.3.14;4.1.2.48;4.1.1.11;1.1.1.38;4.2.1.155;2.1.2.11;4.1.99.12;1.3.8.6;4.2.99.21;3.1.1.82
R12670,1.14.18.5;1.14.11.56;1.14.15.3;1.14.19.2;1.10.3.4;1.14.12.10;1.14.13.229;1.14.14.1;1.14.16.7;1.2.3.9;1.14.99.2;1.14.21.11
R02773,
R12304,4.1.1.17;1.1.1.381;4.2.1.155;4.1.2.35;4.1.3.43;1.3.8.6;2.1.2.11;4.1.99.2;4.2.99.21;3.1.1.82
R01261,2.6.1.21;2.7.8.29;2.6.99.2
R12410,1.13.12.2;1.13.11.54;1.13.99.1;1.14.13.239
R11017,3.5.3.10;3.5.1.20;3.5.2.11;3.5.5.1;4.2.1.48;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.13.4;3.4.14.13;3.4.11.1;3.4.19.13;3.4.17.21;1.2.7.12;3.1.1.1;3.13.1.6;3.5.4.1;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R02542,1.11.1.8
R05567,
R01243,3.1.6.1;3.1.1.2;3.7.1.8;3.1.3.1;3.1.2.23;3.6.1.7;4.2.1.155;3.1.7.6;2.3.1.85;3.2.1.175;3.11.1.3;3.1.4.2;4.2.3.1;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R10782,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.30;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R09102,4.2.1.121;5.5.1.6;4.1.1.102;4.2.3.20;1.1.1.394;4.2.99.20;4.3.3.3;2.3.1.85;1.14.13.197;4.3.1.9;3.7.1.21;3.2.1.21;3.1.7.9;1.2.1.31;1.4.1.18;1.17.98.2;1.3.8.6;1.1.3.47;2.5.1.119;3.5.5.4;3.3.1.1;3.5.1.110;2.7.8.23
