reaction_id,Prediction
30704,4.1.1;1.13.11;1.2.3;3.1.1;3.7.1
30808,1.5.1;1.4.1;2.5.1;1.3.1;4.3.1
30840,2.7.8;2.4.1;2.7.4;5.1.3;2.3.1
30856,5.4.99;4.2.1;3.3.2;1.17.99;5.4.4
30956,5.2.1;1.1.5;1.8.5;1.17.5;1.97.1
30968,2.7.8;2.7.4;5.2.1;2.8.3;2.3.1
31312,2.4.1;2.4.2;2.7.1;2.7.7;2.7.6
31384,5.4.99;4.2.1;5.5.1;5.4.4;4.2.3
31388,5.4.99;4.2.1;5.5.1;5.4.4;4.2.3
31460,2.4.2;2.8.1;2.5.1;2.4.99;5.4.99
31476,2.4.1;2.4.2;3.6.1;3.2.1;2.7.7
31488,2.4.1;2.4.2;3.6.1;2.7.7;2.7.1
31508,4.1.2;4.2.3;4.2.1;2.5.1;2.6.1
31512,3.1.2;1.2.1;6.2.1;2.3.3;2.3.1
31524,4.1.1;3.7.1;1.2.3;1.13.11;1.14.18
31560,1.1.1;1.17.1;1.2.1;1.12.1;1.5.1
31584,3.6.1;2.7.7;2.7.4;6.5.1;6.1.1
31600,1.14.14;1.5.1;1.14.13;1.14.19;4.1.99
31608,4.2.1;1.17.99;3.3.2;3.2.1;3.1.3
31660,3.2.1;4.2.2;4.2.99;4.2.1;5.3.2
31676,1.1.1;1.2.1;1.17.1;1.23.1;1.12.1
31752,1.17.7;1.14.15;1.97.1;1.8.7;1.3.7
31760,2.1.1;2.8.4;3.13.2;2.3.1;2.5.1
31844,3.3.2;5.3.3;1.3.1;5.4.99;2.8.3
31916,2.7.1;2.7.6;2.7.4;2.7.7;2.7.11
31968,1.14.14;1.14.19;1.5.1;1.17.7;1.3.8
32052,3.6.1;3.1.4;2.4.1;2.7.8;3.2.1
32068,3.5.4;3.5.1;1.7.99;1.7.1;3.5.5
32168,6.3.2;6.1.1;6.3.4;6.3.1;3.6.1
32176,2.4.1;2.4.2;3.6.1;2.7.7;2.7.8
32400,1.1.1;1.17.1;1.3.1;1.16.1;1.14.13
32404,1.1.1;1.3.1;1.17.1;1.14.13;1.12.1
32408,1.1.1;1.3.1;1.17.1;1.14.13;1.12.1
32428,1.3.99;1.17.99;5.3.3;1.14.19;5.5.1
32500,1.14.13;4.1.99;1.14.19;1.1.1;1.3.1
32552,4.2.3;2.5.1;3.1.7;4.2.1;3.6.1
32572,4.2.3;4.2.1;5.5.1;3.1.7;2.5.1
32624,1.1.1;1.12.1;1.5.1;1.10.1;1.16.1
32632,1.14.13;1.17.1;4.1.99;1.2.1;1.14.19
32704,4.2.1;5.5.1;5.4.99;1.17.99;4.2.3
32708,4.2.3;5.5.1;5.3.3;4.2.1;5.4.99
32720,1.14.14;1.13.12;1.14.19;4.8.1;4.3.3
32932,2.7.8;2.7.1;4.6.1;2.3.1;2.4.3
33000,1.14.14;1.14.19;1.5.8;1.17.7;1.5.1
33040,1.14.15;1.14.19;1.2.7;1.97.1;1.17.7
33156,3.1.3;2.7.8;2.5.1;3.6.1;5.4.2
33220,1.14.14;1.14.19;1.5.1;1.5.8;1.17.7
33256,2.1.1;2.8.4;2.3.1;2.5.1;3.13.2
33372,2.7.1;2.7.13;3.9.1;2.7.9;2.7.6
33508,4.1.2;4.3.1;1.13.11;4.1.3;2.1.2
33752,3.1.3;3.6.1;3.6.5;2.7.8;2.7.7
33840,2.5.1;2.7.7;3.6.1;2.7.8;2.4.1
33868,2.6.1;4.1.3;5.4.3;2.3.1;4.3.2
33884,1.1.1;1.17.1;1.1.99;1.2.1;1.3.1
33976,3.2.1;2.4.1;2.3.1;4.2.1;3.1.1
34040,2.6.1;4.1.1;1.14.11;5.4.3;2.3.1
34044,2.4.2;2.7.7;2.4.1;2.5.1;3.6.1
34048,1.1.3;1.5.3;1.2.3;1.4.3;1.8.3
34112,1.5.1;1.2.1;4.1.99;1.17.1;1.14.13
34164,1.13.11;5.2.1;1.3.3;1.10.3;1.17.5
34188,3.7.1;4.2.1;1.14.19;5.3.3;4.1.1
34208,2.4.1;2.4.2;2.7.7;3.1.3;2.7.4
34212,1.1.1;1.3.1;1.17.1;1.5.1;1.4.1
34228,1.13.11;1.14.12;1.7.3;1.14.99;1.14.15
34260,1.14.99;1.14.19;1.14.13;1.14.15;1.21.3
34304,4.3.1;1.5.1;2.1.1;5.4.3;1.4.1
34396,5.4.3;4.3.1;2.6.1;5.1.1;4.1.1
34460,2.5.1;4.2.3;3.1.7;3.6.1;5.4.4
34496,1.13.11;5.4.4;4.2.1;1.14.19;1.14.18
34500,1.14.19;1.14.15;1.3.7;3.1.4;1.1.7
34524,2.4.1;2.4.2;3.6.1;3.2.1;2.7.8
34556,1.1.1;1.2.1;1.17.1;1.12.1;1.3.1
34556,1.1.1;1.2.1;1.17.1;1.12.1;1.3.1
34640,1.14.13;1.1.1;4.1.99;1.14.19;1.2.1
34696,4.2.3;5.5.1;2.5.1;3.1.7;5.4.99
34792,1.13.11;1.1.3;1.14.15;1.2.3;5.4.2
35092,2.5.1;2.1.1;6.3.4;6.3.2;2.7.7
35424,2.4.1;2.4.2;2.3.1;2.7.8;2.7.1
35448,1.1.1;1.3.1;1.17.1;1.2.1;1.14.13
35584,4.1.2;1.1.1;4.1.3;1.1.99;5.3.1
35588,3.1.3;5.4.2;3.6.5;2.7.1;4.2.3
35788,2.4.1;2.4.2;3.6.1;2.7.7;2.7.1
35820,1.5.1;1.3.1;1.4.1;1.17.1;1.23.1
35848,2.7.1;2.7.4;2.7.8;2.7.11;2.7.6
35972,2.5.1;4.2.3;3.1.7;2.7.7;6.1.1
36052,3.2.1;2.4.1;3.6.1;4.2.1;3.1.1
36216,2.7.8;2.7.1;4.6.1;3.1.4;2.7.7
36220,3.1.4;4.6.1;2.4.3;3.6.1;2.7.8
36276,1.14.13;4.1.99;1.14.19;1.17.1;1.2.1
36416,2.1.1;2.5.1;2.8.4;3.13.2;2.3.1
36544,3.5.1;3.2.1;3.5.2;3.4.17;4.2.1
36644,2.1.1;2.8.4;3.13.2;2.5.1;2.3.1
36660,3.1.3;2.4.1;2.7.7;6.1.2;2.7.4
36800,3.6.1;2.7.1;3.6.5;3.1.3;3.1.4
36988,2.4.2;3.2.2;5.4.99;2.7.7;5.1.3
37052,1.3.7;1.18.6;3.6.5;1.8.7;1.17.7
37088,2.1.1;2.8.4;1.21.98;2.8.1;1.8.98
37552,2.6.1;5.3.2;5.4.3;4.1.1;1.14.11
37584,1.4.3;1.14.20;1.4.99;5.1.1;1.2.3
37792,1.1.3;1.4.3;1.5.3;1.2.3;1.13.11
37800,1.14.13;4.1.99;1.17.1;1.14.19;1.2.1
37800,1.14.13;4.1.99;1.17.1;1.14.19;1.2.1
37824,1.14.11;1.13.11;1.14.20;4.1.3;1.1.99
37944,4.2.1;5.4.4;1.13.11;3.7.1;3.3.2
37984,5.5.1;2.5.1;5.3.3;5.4.99;4.2.1
38004,2.5.1;4.1.1;2.7.7;6.1.1;4.2.3
38092,2.1.1;2.5.1;2.8.4;3.13.2;2.3.1
38216,1.1.1;1.1.99;1.17.1;5.5.1;1.2.1
38216,1.1.1;1.1.99;1.17.1;5.5.1;1.2.1
38256,2.8.3;2.7.4;2.7.8;2.3.1;5.2.1
38264,4.2.1;5.4.1;4.1.3;5.4.99;5.5.1
38336,3.2.1;4.2.1;5.4.99;3.1.1;3.2.2
38592,2.4.1;2.4.2;2.7.7;2.7.8;2.7.1
38864,2.4.1;2.7.7;2.4.2;2.7.4;3.1.3
39904,2.5.1;2.6.1;3.1.1;5.5.1;2.3.1
40044,6.3.2;3.5.2;3.4.17;6.3.4;3.4.13
40732,3.2.1;2.4.1;2.3.1;5.4.99;5.1.3
40772,3.2.1;4.2.1;3.2.2;3.1.3;3.1.1
40804,1.1.1;1.2.1;1.17.1;4.1.99;1.4.1
40988,1.14.14;1.14.19;1.5.1;1.5.8;1.5.3
41405,1.5.1;1.4.1;1.3.1;1.17.1;2.5.1
41441,1.14.11;1.13.11;1.14.20;4.1.1;2.6.1
41465,1.14.14;1.14.19;1.5.8;1.17.7;1.5.1
41521,1.14.14;1.14.19;1.17.7;1.5.1;1.5.8
41581,2.5.1;4.2.3;3.1.7;2.7.7;6.1.1
42073,4.2.1;1.14.18;3.7.1;3.2.1;4.1.2
42133,5.1.1;2.6.1;6.3.2;2.7.4;5.4.3
42301,2.3.1;3.1.2;2.3.2;6.2.1;2.3.3
42313,1.18.1;1.17.1;1.16.1;1.3.1;1.12.1
42333,6.3.2;6.3.4;6.3.1;4.1.1;3.5.2
42469,3.7.1;1.13.11;3.5.99;4.2.1;1.21.3
42513,3.5.1;2.3.1;3.5.2;2.3.2;3.4.17
42533,5.4.99;2.4.2;4.2.1;3.2.2;2.7.4
42561,5.4.99;2.4.2;4.2.1;3.2.2;2.7.4
42845,2.3.1;1.2.1;3.1.2;2.3.3;2.3.2
42893,3.5.4;3.5.1;4.2.1;3.5.99;3.2.1
42921,2.1.1;2.5.1;2.3.1;2.8.4;3.13.2
42969,2.1.1;2.8.4;3.13.2;2.3.1;2.5.1
42985,4.2.3;2.5.1;3.1.7;5.5.1;6.1.1
42997,4.2.3;2.5.1;3.1.7;5.3.3;6.1.1
43049,5.1.3;2.7.8;5.1.2;1.1.1;2.7.4
43097,2.1.1;2.8.4;2.3.1;3.13.2;2.5.1
43129,2.1.1;2.8.4;2.3.1;3.13.2;2.5.1
43137,2.1.1;2.8.4;3.13.2;2.3.1;2.5.1
43161,2.1.1;2.5.1;2.8.4;2.3.1;3.13.2
43193,2.1.1;2.8.4;3.13.2;2.3.1;2.5.1
43633,2.3.2;3.4.11;2.1.4;4.3.2;6.1.1
43641,2.3.1;4.1.1;3.1.2;2.8.3;2.3.3
43721,2.1.1;2.3.1;2.5.1;2.8.4;3.13.2
43753,2.3.1;2.3.2;2.3.3;3.1.2;3.5.1
43757,2.3.1;2.3.2;2.3.3;3.1.2;3.5.1
44345,6.3.2;6.3.1;3.6.5;5.1.1;2.7.7
44365,2.7.1;2.7.4;2.7.11;2.7.6;2.7.8
44581,4.1.1;1.2.3;1.13.12;3.1.1;3.7.1
44737,2.3.1;2.3.3;5.3.1;4.1.2;6.2.1
44781,2.1.1;2.8.4;2.3.1;2.5.1;3.13.2
45029,1.3.8;1.14.14;1.17.8;5.4.99;1.1.98
45169,2.3.1;2.3.2;1.2.1;3.1.2;6.2.1
45181,2.3.1;2.3.2;1.2.1;3.1.2;6.2.1
45201,2.1.1;2.7.8;1.5.7;2.6.1;2.3.1
45205,2.1.1;2.5.1;2.7.8;1.14.19;3.1.1
45329,2.7.8;1.1.1;2.7.1;5.1.3;1.1.99
45513,4.4.1;2.5.1;2.8.1;2.3.1;3.1.2
45741,1.14.11;1.13.11;1.14.20;4.1.1;4.2.1
45913,1.3.1;5.3.3;1.1.1;1.3.99;1.17.1
46001,2.5.1;4.2.3;2.7.7;2.4.2;6.3.4
46013,1.1.5;1.8.5;1.17.5;1.2.5;4.1.3
46025,1.11.2;1.11.1;1.1.3;1.14.18;4.2.1
46125,1.14.14;1.14.19;1.5.1;1.17.7;1.3.8
46253,1.14.19;1.16.3;1.14.18;1.14.15;1.7.2
46269,1.14.19;1.14.18;1.16.3;1.21.3;3.6.1
46409,1.14.19;1.14.15;1.97.1;1.2.7;1.17.7
46513,1.14.19;1.14.18;1.16.3;1.14.15;1.21.3
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46609,2.7.11;2.7.4;2.7.1;2.7.6;2.7.2
46769,1.14.19;1.14.15;1.97.1;1.17.7;1.2.7
46797,1.14.19;1.16.3;1.14.18;1.7.2;1.14.15
46905,2.7.8;2.7.1;4.6.1;3.1.4;2.7.7
46913,3.1.1;3.7.1;1.14.18;4.2.1;3.6.1
47005,3.1.3;2.7.11;2.7.4;3.6.5;3.1.4
47725,4.3.2;6.3.2;3.4.19;5.1.1;3.4.17
48313,1.14.13;1.2.1;1.3.1;1.14.12;1.14.19
48581,2.7.11;2.7.7;2.7.4;3.6.1;2.7.1
48681,1.1.1;1.3.1;1.2.1;1.17.1;1.5.1
48749,1.1.1;1.17.1;1.2.1;1.12.1;1.16.1
48877,3.2.1;3.2.2;5.1.3;2.3.1;5.4.99
48957,1.11.1;1.11.2;1.15.1;1.8.3;1.17.3
49053,1.14.13;4.1.99;1.14.19;1.14.12;1.13.11
49257,2.7.1;5.4.2;2.7.13;2.7.9;3.9.1
49281,1.14.19;1.14.14;1.3.8;1.5.8;1.17.8
49457,4.1.3;3.7.1;4.4.1;4.1.2;3.3.2
49569,4.4.1;5.4.4;2.5.1;3.13.2;1.13.11
49653,1.14.13;1.17.1;4.1.99;1.14.19;1.2.1
49729,1.14.13;4.1.99;1.14.12;1.13.12;1.17.1
49745,1.14.13;1.13.12;1.13.11;4.1.99;1.14.99
50005,1.14.13;1.14.19;4.1.99;1.3.1;1.17.1
50361,1.1.3;1.13.11;1.5.3;1.1.99;1.8.3
50397,3.1.2;2.3.1;2.3.3;1.13.11;1.2.1
50941,2.3.2;2.3.1;3.5.1;6.1.1;3.5.2
50961,2.1.1;2.8.4;2.3.1;3.13.2;2.5.1
51001,2.1.1;2.8.4;2.3.1;3.13.2;1.17.98
51021,1.1.2;1.1.9;1.1.99;1.7.2;1.8.2
51117,2.1.1;2.8.4;2.3.1;3.13.2;2.5.1
51405,1.4.3;2.6.1;1.4.1;1.14.20;4.3.1
51497,2.7.1;2.7.4;2.7.8;2.7.11;2.7.6
51565,1.14.15;1.14.19;1.2.7;1.8.7;1.14.18
51577,2.4.1;2.4.2;3.2.1;2.7.8;2.7.1
51585,1.3.8;1.5.1;1.14.14;2.8.3;1.17.8
51597,1.14.15;1.14.19;1.17.7;1.2.7;1.97.1
51681,2.7.1;2.7.6;2.7.4;2.7.11;2.7.8
51701,2.1.1;2.5.1;2.3.1;2.8.4;3.13.2
51761,2.5.1;4.2.3;3.1.7;1.21.3;5.3.3
51765,2.5.1;4.2.3;2.7.7;3.1.7;6.1.1
51865,2.5.1;4.2.3;3.1.7;2.7.7;6.1.1
52129,3.6.1;3.1.4;2.4.3;4.6.1;2.7.8
52225,1.14.99;1.14.19;1.3.3;1.17.99;4.1.99
52265,2.1.1;2.8.4;3.13.2;1.21.98;2.5.1
52561,5.3.1;1.1.1;2.7.1;5.4.2;1.1.99
52565,5.3.1;2.7.8;1.1.1;4.1.1;2.7.1
52593,1.1.1;1.3.1;1.17.1;1.1.99;1.16.1
52597,1.1.1;1.17.1;1.3.1;1.1.99;1.16.1
52633,2.7.2;2.7.4;2.7.1;2.7.7;2.7.11
52645,3.1.1;5.5.1;3.7.1;4.2.1;1.14.18
52645,3.1.1;5.5.1;3.7.1;4.2.1;1.14.18
52661,6.2.1;2.7.4;2.7.7;1.2.1;6.1.1
52885,1.7.1;1.14.13;1.14.12;1.17.1;4.1.99
53317,2.4.1;2.4.2;2.7.8;3.6.1;2.3.1
53369,1.3.1;2.4.2;1.17.1;5.4.99;1.5.1
53649,4.2.3;3.1.7;5.5.1;2.5.1;4.2.1
54029,1.14.14;1.14.19;1.3.8;4.2.1;1.5.1
54041,4.2.3;2.5.1;3.1.7;5.5.1;5.4.99
54049,4.2.3;4.2.1;3.1.7;5.5.1;2.5.1
54069,4.2.3;5.4.99;3.1.7;5.5.1;4.2.1
54289,2.7.7;2.7.4;6.2.1;6.1.1;2.7.10
54293,2.7.7;2.7.4;2.7.11;6.2.1;2.7.8
54361,4.1.1;1.2.3;1.1.1;3.7.1;1.14.11
54385,1.3.1;1.3.99;1.1.1;1.17.1;5.3.3
54421,3.1.4;3.6.1;2.7.8;3.2.1;2.4.3
54497,4.2.3;2.5.1;3.1.7;5.5.1;2.7.7
54653,4.2.1;5.5.1;5.4.99;4.2.3;1.17.99
54669,5.4.99;4.2.1;5.5.1;5.4.4;3.3.2
54693,5.5.1;5.4.99;4.2.1;5.3.3;1.3.1
54877,3.1.1;3.7.1;1.13.11;1.14.15;1.14.99
55269,2.4.1;2.7.7;2.4.2;2.7.4;2.7.8
55293,2.1.1;2.3.1;2.5.1;2.8.4;3.13.2
55389,1.1.99;1.3.99;1.5.99;1.14.99;1.4.99
55461,1.14.14;1.14.19;1.5.8;1.13.11;1.5.1
55665,1.14.19;1.14.99;1.3.99;1.17.99;4.1.99
55925,1.14.14;1.14.19;1.5.8;1.5.1;1.17.8
55985,2.4.1;2.4.2;2.7.1;3.2.1;2.7.7
56001,3.2.1;5.1.3;4.2.1;2.3.1;3.6.1
56073,2.4.1;2.4.2;3.2.1;2.3.1;2.7.8
56285,1.1.1;1.3.1;1.17.1;1.23.1;1.12.1
56313,3.6.1;3.6.5;2.7.7;2.5.1;3.6.4
56349,1.14.13;1.14.19;1.17.1;1.14.12;1.2.1
56517,1.3.3;1.11.1;1.11.2;1.17.3;1.3.98
56589,4.1.2;4.2.1;1.1.99;4.3.1;4.4.1
56661,1.3.1;1.1.1;1.3.99;1.17.1;5.3.3
56685,1.14.19;1.14.15;4.2.1;1.17.7;1.97.1
56781,1.14.19;1.14.14;1.5.8;1.5.1;1.17.7
56853,2.1.1;2.3.1;2.5.1;2.8.4;3.13.2
56865,1.2.1;2.3.1;3.1.2;1.3.1;1.8.1
57021,2.7.1;2.7.4;2.7.11;2.7.7;2.7.8
57193,3.5.1;3.1.1;3.5.2;3.7.1;1.2.99
57377,1.14.14;1.14.19;1.5.1;1.5.8;1.17.7
57753,2.3.1;1.2.1;4.1.1;3.1.2;1.1.1
57777,1.14.12;1.14.13;1.7.1;1.14.99;1.7.3
57801,1.14.12;1.14.13;1.3.1;1.21.1;1.7.1
57805,1.14.12;1.14.13;1.7.1;1.14.99;1.7.3
57869,1.14.11;1.13.11;1.14.20;4.1.1;2.6.1
58005,2.4.1;2.4.2;3.6.1;2.7.7;2.7.1
58117,2.4.2;2.4.1;3.2.1;5.1.3;2.7.6
58169,4.2.3;5.5.1;3.1.7;2.5.1;5.4.99
58177,2.5.1;1.3.1;2.7.7;1.1.1;1.2.1
58565,1.5.1;1.1.1;1.3.1;1.7.1;1.4.1
58893,2.8.2;1.8.99;3.1.6;1.8.4;2.7.1
59157,6.2.1;3.1.2;1.2.1;2.7.4;2.7.7
59161,6.2.1;3.1.2;1.2.1;2.7.4;2.7.7
59221,3.7.1;1.13.11;4.2.1;1.14.19;5.3.3
59329,3.1.1;5.5.1;4.2.99;1.1.3;1.1.1
59381,1.3.1;1.4.1;1.14.13;1.17.1;1.14.12
59469,3.4.19;3.5.1;3.4.13;3.5.2;2.3.2
59613,3.4.13;3.5.1;3.5.2;3.4.17;6.3.2
59829,3.13.2;2.1.1;2.3.1;2.8.4;4.4.1
60389,3.1.1;3.5.2;3.7.1;3.1.2;4.1.1
60417,3.1.1;3.5.2;3.7.1;3.1.2;4.1.1
61421,5.5.1;1.13.11;4.2.99;5.4.99;5.3.3
61529,2.3.1;3.1.1;5.5.1;5.4.99;4.1.2
61717,3.6.1;3.6.5;3.6.4;6.3.5;3.1.3
62085,2.7.1;5.4.2;2.7.6;2.7.8;4.6.1
62281,1.14.14;1.14.19;1.5.1;1.5.8;1.17.7
62401,1.1.1;1.17.1;1.5.1;1.12.1;1.2.1
62593,1.3.1;5.5.1;4.1.99;1.1.1;2.5.1
63137,2.5.1;2.1.1;2.7.8;2.3.1;4.4.1
63365,1.3.3;1.1.3;1.8.3;1.13.11;1.6.3
63441,2.7.7;2.7.4;2.7.1;3.6.1;6.2.1
63877,1.14.11;4.1.1;1.13.11;1.14.20;1.1.99
65313,2.3.1;3.1.2;4.1.1;1.2.1;6.2.1
65617,1.17.99;1.14.99;4.2.1;1.3.99;1.5.99
65713,2.7.4;2.7.8;2.3.1;5.2.1;2.6.1
65737,1.14.11;1.14.20;4.1.1;1.13.11;3.1.6
65741,1.14.11;1.14.20;4.1.1;1.13.11;3.1.6
65809,1.14.19;1.14.15;1.2.7;1.17.7;3.6.1
65849,1.17.99;1.3.99;1.14.19;1.14.99;4.2.1
66921,2.2.1;4.1.2;5.3.1;1.1.99;1.1.2
67005,3.6.1;3.6.5;3.6.4;6.3.5;3.1.3
67025,2.1.1;2.8.4;3.13.2;2.5.1;2.3.1
68561,1.2.1;1.1.1;1.17.1;1.12.1;1.8.1
68633,1.18.1;1.17.1;1.16.1;1.3.1;1.12.1
68825,4.2.3;2.5.1;3.1.7;5.3.3;5.5.1
68993,1.14.13;4.1.99;1.14.19;1.17.1;1.2.1
69397,2.3.1;3.1.2;6.2.1;1.2.1;2.3.3
70068,1.14.14;1.14.19;1.5.1;1.5.8;1.17.7
70408,1.8.3;1.11.1;1.13.11;1.5.3;1.21.3
71736,2.8.3;4.1.2;2.3.1;2.7.8;2.7.4
72284,2.1.1;2.7.8;1.14.19;2.7.1;2.8.4
72700,1.3.1;1.1.1;1.2.1;1.17.1;1.8.1
73840,3.6.1;3.6.5;3.6.4;2.7.10;2.7.12
73848,2.4.1;2.4.2;2.7.1;3.2.1;2.7.7
74096,2.4.99;2.4.2;2.7.1;2.7.7;2.7.6
74148,2.3.1;2.8.3;6.2.1;3.1.2;2.3.3
74180,1.2.1;1.4.1;1.1.1;4.1.99;1.7.1
74276,2.3.1;2.7.8;2.7.4;5.4.1;2.8.3
74536,1.21.98;2.1.1;1.1.99;1.1.98;1.97.1
74932,1.14.11;1.14.20;1.14.19;1.14.13;1.13.12
75132,5.3.3;2.7.4;2.7.8;5.5.1;4.2.1
76036,1.14.14;1.14.19;1.5.1;1.5.8;3.5.4
76492,4.1.2;4.2.1;2.8.3;5.5.1;1.2.1
77644,3.1.3;3.6.5;3.6.1;2.7.7;3.1.4
77968,4.2.3;2.5.1;3.1.7;5.5.1;5.3.3
77980,4.2.3;2.5.1;3.1.7;4.2.1;5.4.4
78172,2.1.1;2.8.4;2.5.1;3.13.2;2.3.1
78280,4.2.3;2.5.1;3.1.7;5.5.1;5.3.3
78724,3.2.1;2.4.1;2.4.2;4.2.1;5.4.99
78780,3.5.3;3.5.1;2.1.4;3.5.2;3.4.17
80604,1.16.3;1.7.2;1.97.1;1.8.2;1.12.2
81240,1.5.3;1.8.3;1.5.99;1.11.1;1.4.3
81272,4.1.1;1.2.3;1.13.11;1.13.12;3.7.1
81284,1.14.15;1.14.19;1.2.7;1.14.13;1.97.1
81488,4.1.1;5.1.3;2.7.1;3.1.1;1.1.1
81516,1.1.1;1.17.1;1.2.1;1.12.1;1.3.1
81520,1.1.1;1.2.1;1.17.1;1.3.1;1.12.1
82176,2.1.1;2.8.4;3.13.2;2.3.1;1.21.98
82192,2.1.1;2.8.4;3.13.2;2.5.1;2.3.1
82196,2.1.4;6.3.2;4.3.2;2.3.2;5.4.3
82312,6.3.4;6.3.2;6.3.1;3.5.1;3.5.2
82464,1.14.13;1.14.19;4.1.99;1.14.12;1.17.1
85516,2.3.1;1.8.98;2.8.4;2.1.1;4.4.1
86264,2.7.8;3.1.4;3.6.1;2.7.1;3.1.3
