reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
13830,1.1.1.187,1.1.1,1.1.1.135|1.1.1.187;1.1.1.271;1.1.1.187|1.1.1.281;1.1.1.133;1.1.1.266;1.1.1.364;1.1.1.134|1.1.1.344;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.339|1.1.1.344;1.3.1.34;1.1.1.367;1.1.1.356;1.2.1.70,1.1.1,1.1.1;1.17.1;1.12.1;5.3.2;4.1.99,1.1.1,1.1.1
13830,1.1.1.187,1.1.1,1.1.1.135|1.1.1.187;1.1.1.271;1.1.1.187|1.1.1.281;1.1.1.133;1.1.1.266;1.1.1.364;1.1.1.134|1.1.1.344;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.339|1.1.1.344;1.3.1.34;1.1.1.367;1.1.1.356;1.2.1.70,1.1.1,1.1.1;1.17.1;1.12.1;5.3.2;4.1.99,1.1.1,1.1.1
13838,1.3.1.64,1.3.1,1.14.12.7;1.6.5.4;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.1.1.337;1.1.1.345;1.1.1.337|1.1.1.375;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9,1.3.1;1.1.1,1.14.12;1.3.1;1.6.5;1.1.1;1.17.1,1.3.1,1.3.1
13910,2.4.2.16,2.4.2,2.4.2.-|2.4.2.1,2.4.2,2.4.2;2.4.1;2.7.7;3.1.3;3.2.2,2.4.2,2.4.2
13954,3.1.1.96,3.1.1,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,3.6.1;3.1.1,3.1.1;3.6.1;2.3.2;3.5.1;6.1.1,3.1.1,3.1.1
13970,6.5.1.5,2.7.7,6.5.1.5;6.5.1.8;6.3.1.14;6.3.4.19,2.7.6;3.6.1,6.5.1;4.6.1;2.7.7;2.7.4;6.1.1,6.5.1,6.5.1
13998,1.2.1.25,1.2.1,1.2.1|1.2.1.-|1.2.1.25|1.2.4.4|1.8.1.4|2.3.1.168;1.2.1|1.2.1.-|1.2.1.104|1.2.1.51|1.2.1.M10|1.2.4.1|1.2.4.2|1.2.4.4|1.8.1.4|2.3.1.12|2.3.1.168|2.3.1.61,1.2.1,1.2.1;1.1.1;2.3.1;1.8.1;1.17.1,1.2.1,1.2.1
14010,2.5.1.67,2.5.1,2.5.1.75,2.5.1,4.2.3;2.5.1;2.7.7;3.1.7;5.4.99,2.5.1,2.5.1
14046,2.7.8.23,4.1.1,2.3.1.165;2.3.1.85;2.3.1.236;2.3.1.237;2.3.1.156;2.3.1|2.3.1.-|2.3.1.206;2.3.1.216;2.3.1|2.3.1.39|2.3.1.74,4.1.1,4.1.1;5.4.2;2.7.1;5.2.1;1.14.11,4.1.1,4.1.1
14054,2.5.1.55,2.5.1,2.5.1.55,2.5.1,4.1.2;2.5.1;4.2.1;4.2.3;2.1.2,2.5.1,2.5.1
14090,2.6.1.4,2.6.1,2.6.1.15|2.6.1.39;2.6.1.35;2.6.1.7;2.6.1.22;2.6.1.40;2.6.1.63|2.6.1.7;2.6.1.48;2.6.1.11|2.6.1.13,2.6.1,2.6.1;5.4.3;4.1.1;4.1.3;1.4.1,2.6.1,2.6.1
14114,3.1.3.32,3.1.3,3.6.1.5;3.1.3.34;3.1.3.89;3.1.4.57;1.2.1.13;2.4.1.230;3.1.3.97;3.6.1.6;2.4.1|2.4.1.320;2.4.1.279;2.4.1.281,3.1.3,3.1.3;4.2.1;3.6.5;3.6.1;3.1.4,3.1.3,3.1.3
14142,1.8.4.9,1.8.4,1.8.4.9;1.8.4.10;1.8.99.2;1.11.1.12;1.8.4.2;1.11.1.27;1.11.1.9,1.8.5,1.8.4;1.8.99;1.8.5;2.8.1;1.8.7,1.8.4,1.8.4
14270,1.6.5.5,1.6.5,1.6.5.10|1.6.5.2;1.6.5.10,1.6.5,1.6.5;1.10.5;1.17.5;1.1.5;1.2.5,1.6.5,1.6.5
14282,1.8.2.1,1.8.2,1.8.3.1;1.14.14.34|1.14.14.5|1.14.14.ah;1.16.3.1,,1.16.3;1.8.2;1.7.2;1.12.2;1.2.2,1.8.2,1.8.2
14306,6.1.1.15,6.1.1,6.3.1.14;6.1.1.15,6.1.1,6.1.1;3.6.1;2.7.4;2.7.7;6.2.1,6.1.1,6.1.1
14358,2.7.1.26,2.7.1,2.7.1.26;2.7.1.161;2.7.1.13;2.7.1.2|2.7.1.59|2.7.1.60,2.7.1,2.7.1;2.7.6;5.4.2;2.7.4;2.7.11,2.7.1,2.7.1
14394,2.1.1.301,2.1.1,2.1.1.301;2.1.1.137;2.1.1.49;6.3.2.40;2.1.1.15;2.1.1.318;5.3.3.5;2.1.1.233;2.8.4.4,2.1.1,2.1.1;2.3.1;2.8.4;4.4.1;2.5.1,2.1.1,2.1.1
14470,1.2.1.32,1.2.1,1.2.1.32;1.6.5.4;1.1.1.1;1.1.1.21;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.1.1.15,1.2.1;1.14.13,1.2.1;1.3.1;1.1.1;4.1.99;1.17.1,1.2.1,1.2.1
14506,2.8.1.3,1.8.4,2.8.1.3;2.8.1.1;1.8.2.5;2.8.1.5;1.8.4.2;1.8.5.5;1.8.5.5|1.8.5.8;2.5.1.47|2.5.1.49,1.11.1,1.8.1;1.8.5;2.8.1;1.8.4;1.8.98,2.8.1,2.8.1
14530,2.7.7.35,2.7.7,2.7.7.53;2.7.7.69|2.7.7.78;2.7.7.22|2.7.7.69;2.7.7.1|2.7.7.18,2.7.7,2.7.7;3.6.1;2.7.4;2.7.1;2.4.1,2.7.7,2.7.7
14650,2.4.1.318,2.4.1,2.4.1.-|2.4.1.328;2.4.1.327;2.4.1.316;2.4.1.289;2.4.1.325;2.4.2.27;2.4.1.13;2.4.1.317;2.4.1.322;2.4.1.365;2.4.1.239;2.4.1.123;2.4.1.32;2.4.1.132;2.4.1.356;2.4.1.270;2.4.1.305;2.4.1.343;2.4.1.303;2.4.1.304;2.4.1.187,2.4.1,2.4.1;2.4.2;2.7.7;3.6.1;2.7.8,2.4.1,2.4.1
14714,1.1.99.12,1.1.99,1.1.1.124|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,,1.1.99;1.3.99;2.7.8;1.17.99;2.7.4,1.1.99,1.1.99
14738,4.6.1.6,2.7.7,2.7.7.41;2.7.7.38;2.7.7.90,4.6.1,4.6.1;2.7.7;6.5.1;2.7.4;2.7.8,2.7.7,2.7.7
14762,2.3.1.50,2.3.1,2.3.1.50;2.3.1.85;2.3.1.41|2.3.1.85;2.3.1.301;2.3.1.86;2.3.1.47,2.3.1,2.3.1;4.1.1;3.1.2;6.2.1;1.2.1,2.3.1,2.3.1
14874,1.1.1.190,1.1.1,1.1.1.191|1.1.1.2|1.1.1.21;1.1.1|1.1.1.71;1.1.1.1,1.2.1,1.1.1;1.2.1;1.17.1;1.12.1;1.5.1,1.1.1,1.1.1
14926,1.1.1.224,1.1.1,1.1.1.200;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21;1.1.1.21;1.1.1|1.1.1.10|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.72;1.11.1.1|1.11.1.2;1.6.3.2;1.7.1.6;1.12.1.3|1.12.1.5;1.1.1.-|1.1.1.215;1.1.1.346;1.1.1.101;1.1.1.-|1.1.1.2|1.1.1.21|1.1.1.365;1.1.1.44,1.2.1;1.1.1,1.1.1;5.3.1;5.1.3;2.7.1;1.12.1,1.1.1,1.1.1
14970,2.1.1.144,2.1.1,2.1.1.144;2.1.1.144|2.1.1.145;2.1.1.77,2.1.1,2.1.1;2.3.1;2.8.4;2.5.1;3.13.2,2.1.1,2.1.1
15014,3.5.99.13,3.5.99,4.3.3.2;1.14.19.62;2.3.2.13;1.14.99.59;4.1.1.105|4.1.1.28;6.2.1.13;2.4.2.29,3.5.99,3.5.99;2.5.1;4.2.1;3.5.1;2.3.1,3.5.99,3.5.99
15026,2.1.1.158,2.1.1,2.1.1.158;2.1.1.56;2.1.1.170,2.1.1,2.1.1;2.8.4;2.3.1;3.13.2;4.4.1,2.1.1,2.1.1
15062,1.16.1.10,1.18.1,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87,1.16.1;1.18.1,1.16.1;1.18.1;1.6.2;1.12.1;1.1.1,1.16.1,1.16.1
15062,1.16.1.10,1.18.1,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87,1.16.1;1.18.1,1.16.1;1.18.1;1.6.2;1.12.1;1.1.1,1.16.1,1.16.1
15154,2.4.1.194,2.4.1,2.4.1.218;2.4.1.126;2.4.1.35;2.4.1.-|2.4.1.286;2.4.1.185;2.4.1.170;2.4.1.220;2.4.1.128;2.4.1.91;2.4.1|2.4.1.-|2.4.1.298;2.4.1.85;2.4.1.81;2.4.1.249;2.4.1.238;2.4.1.237;2.4.1.234;2.4.1.17;2.4.1.202;2.4.1.-|2.4.1.266;2.4.1.-|2.4.1.323;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.63;2.4.1.324;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131,2.4.1,2.4.1;2.4.2;3.2.1;2.7.8;2.7.7,2.4.1,2.4.1
15198,2.1.1.72,2.1.1,2.1.1.62;2.1.1.72;2.1.1.181,2.1.1,2.1.1;2.5.1;2.8.4;2.3.1;3.13.2,2.1.1,2.1.1
15238,1.6.2.5,1.18.1,1.16.1.9;1.14.12.17|1.16.1.7|1.5.1;1.16.1.1;1.3.1.32;1|1.14.13.39|1.14.14.1|1.16.1.7|1.18.1.2|1.6.2.2;1.13.12.-|1.14.13.210;1.2.1.44;1.8.1.13,1.18.1,1.16.1;1.18.1;1.6.2;1.12.1;1.1.1,1.16.1,1.16.1
15250,2.4.1.136,2.4.1,2.4.1.136;2.4.1.126;2.4.1.271;2.4.1.91;2.4.1.115;2.4.1.120|2.4.1.126;2.4.1.237;2.4.1.121;2.4.1.177;2.4.1.294;2.4.1.263;2.4.1.35;2.4.1.234;2.4.1|2.4.1.-|2.4.1.298;2.4.1.-|2.4.1.286;2.4.1.310;2.4.1.238;2.4.1.185;2.4.1.13|2.4.1.14;2.4.1.297;2.4.1.63;2.4.1.202;2.4.1.96;2.4.1.17,2.4.1,2.4.1;2.4.2;3.2.1;3.6.1;2.7.7,2.4.1,2.4.1
15254,4.1.1.6,4.1.1,4.1.1.113|4.1.1.z;5.5.1.1;4.1.1.77;2.6.1.19;2.3.1.165;3.5.1.29;2.3.1.85;4.1.1.31,4.1.1,4.1.1;4.2.1;2.7.8;5.3.3;5.5.1,4.1.1,4.1.1
15302,1.1.1.114,1.1.1,1.6.5.4;1.11.1.1|1.14.12.17;1.7.99.6;1.12.1.2|1.12.1.5;1.1.1.21;1.1.1.14;1.1.1.4;1.2.1.12,1.1.1,1.1.1;1.2.1;1.17.1;1.3.1;1.12.1,1.1.1,1.1.1
15326,2.3.1.15,2.3.1,2.3.1.51;2.3.1.15,2.3.1,2.3.1;6.2.1;2.7.8;3.1.2;2.8.3,2.3.1,2.3.1
15386,4.2.1.65,4.2.1,5.1.1.10;2.6.1.14;3.1.1.29,2.6.1,3.5.1;4.2.1;2.6.1;3.5.5;3.7.1,4.2.1,2.6.1
15414,4.2.1.32,4.2.1,4.2.1.81;4.3.1.16;4.3.1.27;1.1.1.86,4.2.1;4.1.3,4.2.1;3.7.1;4.1.3;1.1.99;5.3.2,4.2.1,4.2.1
15430,2.1.1.342,2.1.1,2.1.1.342;1.97.1|1.97.1.4;2.8.1.8,1.14.99,1.1.98;2.1.1;1.21.98;1.97.1;1.5.8,2.1.1,2.1.1
15458,1.3.1.19,1.3.1,1.1.1.50;1.1.1.2|1.1.1.50|1.3.1.20;1.1.1|1.1.1.209|1.1.1.213|1.1.1.50|1.3.1.20;1.6.5.4;1.11.1.1|1.14.12.17;1.14.13.245;1.7.99.6;1.12.1.2|1.12.1.5;1.14.13.131;1.14.13.69,1.3.1,1.3.1;1.14.12;1.6.5;1.21.1;1.17.1,1.3.1,1.3.1
15558,7.2.2.11,7.2.2,6.3.1.2,7.3.2;7.2.2,3.6.1;3.6.5;3.6.4;6.3.5;3.1.3,7.2.2,7.2.2
15562,2.1.1.110,2.1.1,2.1.1.110;2.1.1.109;2.1.1.149|2.1.1.267;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.323;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.330;2.1.1.146|2.1.1.279;2.1.1.118;2.1.1.169|2.1.1.68;2.1.1.222,2.1.1,2.1.1;2.3.1;2.8.4;2.5.1;3.13.2,2.1.1,2.1.1
15586,1.3.99.31,1.3.99,1.3.99.31;1.3.99.30;1.3.99.28;1.3.5.5;2.5.1.-|2.5.1.32;1.3.99.29;1.3.8.2;1.14.99.30;1.3.5.6;1.3.99.26;5.2.1.-|5.2.1.13;5.5.1.-|5.5.1.18;4.2.1.131;5.5.1.-|5.5.1.19;1.3.99.27;1.14.15.9;1.3.1.101;1.14.14.17,1.3.99;1.13.11,1.3.99;1.1.99;5.3.3;1.14.19;1.21.99,1.3.99,1.3.99
15590,2.6.1.72,2.6.1,2.6.1.72;2.6.1.103;2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.9,2.6.1,2.6.1;5.4.3;4.1.1;1.1.99;1.14.11,2.6.1,2.6.1
15670,2.7.1.78,2.7.1,2.7.1.15|2.7.1.229;2.7.1.1|2.7.1.4;2.7.1.101;2.7.1.1|2.7.1.60,2.7.1,2.7.1;2.7.6;5.4.2;2.7.4;2.7.11,2.7.1,2.7.1
15714,2.3.1.18,2.3.1,2.3.1.18;2.3.1.79;1.2.1.18;2.3.1.180,2.3.1,2.3.1;2.3.3;2.3.2;6.2.1;3.1.2,2.3.1,2.3.1
15774,2.7.1.29,2.7.1,2.7.1.29;2.7.1.209;2.7.1.231;2.7.1.3|2.7.1.51;2.7.1.217;2.7.1.5;2.7.1.92;2.7.1.-|2.7.1.35,2.7.1,2.7.1;2.7.4;2.7.8;2.7.7;2.7.11,2.7.1,2.7.1
15814,2.3.1.2,2.3.1,2.3.1.180,2.3.1,2.3.1;2.3.3;6.2.1;3.1.2;1.8.98,2.3.1,2.3.1
15862,3.1.3.28,3.1.3,1.18.6.1;6.3.5.9,3.13.1,3.1.3;3.6.1;3.6.5;2.7.7;3.6.4,3.1.3,3.1.3
15922,2.4.1.184,2.3.1,2.4.1.184;3.2.1.22;5.1.3.34;3.1.1.26;2.7.8.20;3.2.1.199;2.4.1.315|2.4.1.336;2.4.1.46,3.1.4;2.4.1,2.7.8;2.3.1;2.7.4;2.7.1;2.4.1,2.4.1,2.4.1
16074,4.1.1.64,2.6.1,4.1.1.64;2.2.1.6|4.1.3.18;2.6.1.21;2.2.1.12;4.1.1.1|4.1.1.7|4.1.1.74|4.1.1.82,4.1.1,2.6.1;4.1.1;4.3.1;1.4.1;1.1.1,4.1.1,4.1.1
16118,6.2.1.16,6.2.1,6.2.1.2|6.2.1.30;6.2.1.1,6.2.1,6.2.1;3.1.2;1.2.1;2.3.1;2.3.3,6.2.1,6.2.1
16182,2.1.1.82,2.1.1,2.1.1.150|2.1.1.155;2.1.1.76;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.155|2.1.1.75;2.1.1.53;2.1.1.212|2.1.1.46;2.1.1.303;2.1.1.88;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.302;2.1.1.232;2.1.1.240;2.1.1.114;2.1.1.6;2.1.1.231;2.1.1.64,2.1.1,2.1.1;2.3.1;2.5.1;2.7.8;2.8.4,2.1.1,2.1.1
16230,2.7.7.41,2.7.7,2.7.7.41;2.7.7.39;2.7.7.60,2.7.7,2.7.7;2.7.4;2.7.1;3.6.1;6.2.1,2.7.7,2.7.7
16242,2.4.1.13,2.4.1,2.4.1.13;2.4.1.14;2.4.1.246;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131;2.4.1.63,2.4.1,2.4.1;2.4.2;3.2.1;5.4.99;3.6.1,2.4.1,2.4.1
16254,1.3.1.49,1.3.1,1.6.5.4;1.11.1.1|1.14.12.17;1.6.6.1|1.7.1.1|1.7.1.2;1.7.99.6;1.12.1.2|1.12.1.5;1.6.6.-|1.7.1.15|1.7.1.4;1.7.1.14;1.14.13.69;1.14.13.131;1.14.13.245;1.3.1.29;1.6.5.2,1.3.1,1.3.1;1.6.5;1.21.1;1.23.1;1.14.12,1.3.1,1.3.1
16302,3.2.2.5,3.2.2,3.2.2.5|3.2.2.6;2.4.2.59;2.4.2.31,2.3.1;2.4.2,3.2.2;2.7.1;3.2.1;2.4.2;1.1.1,3.2.2,3.2.2
16302,3.2.2.5,3.2.2,3.2.2.5|3.2.2.6;2.4.2.59;2.4.2.31,2.3.1;2.4.2,3.2.2;2.7.1;3.2.1;2.4.2;1.1.1,3.2.2,3.2.2
16318,1.1.1.112,1.1.1,1.1.1.184;1.1.1.112|1.1.1.184;1.1.1.112|1.1.1.184|1.1.1.213|1.1.1.50|1.1.1.62|1.3.1.20;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.6.5.4;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.3.1;1.17.1;1.2.1;1.12.1,1.1.1,1.1.1
16422,1.2.7.5,1.2.7,1.2.5.2|1.2.99.3;1.2.1.3|1.2.1.5;1.2.1.-|1.2.1.3|1.2.1.4;1.2.1.19|1.2.1.21|1.2.1.4;1.2.1.69,,1.2.7;1.2.99;1.8.7;1.17.98;1.97.1,1.2.99,1.2.7
16430,6.3.2.9,6.3.2,6.3.2.9,6.3.2,6.3.2;5.1.1;3.4.17;4.1.1;3.5.2,6.3.2,6.3.2
16446,4.2.1.105,4.2.1,4.2.1.105;1.14.13.86;1.3.1.45;1.14.14.87;2.1.1.212;1.14.11.23;1.14.11.23|1.14.20.6;1.14.13.53|1.14.13.89;1.14.19.76;1.14.20.5;1.14.14.140;2.3.1.156|2.3.1.74,4.2.1,4.2.1;5.5.1;4.1.2;5.4.1;1.13.11,4.2.1,4.2.1
16530,2.7.7.5,2.7.7,2.7.7.4,2.7.7;2.8.2,2.8.2;3.6.1;1.8.99;2.7.7;1.8.4,2.7.7,2.7.7
16546,2.8.3.16,2.8.3,2.8.3.16;2.8.3.18;2.8.3.19;6.2.1.8;1.2.7.11;2.3.1.54;2.8.3.8;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,,4.1.2;2.8.3;4.1.1;2.7.8;2.3.1,2.8.3,2.8.3
16610,2.4.2.7,2.4.2,2.4.2.8;2.4.2.7,2.4.2,2.4.2;3.2.2;2.7.7;2.4.99;2.5.1,2.4.2,2.4.2
16662,2.5.1.63,2.5.1,2.5.1.94;2.5.1.6,2.5.1;2.1.1,2.1.1;2.5.1;1.21.98;2.8.4;3.13.2,2.5.1,2.5.1
16670,1.17.1.4,1.17.1,1.6.5.4;1.17.1.4;1.12.1.2|1.12.1.5;1.11.1.1|1.14.12.17;2.5.1.46,1.17.1;1.14.13,1.17.1;1.14.13;1.2.1;1.7.1;1.1.1,1.17.1,1.17.1
16710,1.14.16.4,1.14.16,1.14.16.1|1.14.16.4;1.14.16.7;1.14.16.2;1.14.16.5;4.2.1.96,1.14.16,1.14.16;3.5.4;1.7.3;4.3.99;1.5.1,1.14.16,1.14.16
16758,1.8.1.12,1.8.1,1.8.1.12;1.6.3.2;1.14.19.48;1.11.1.21;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2,1.8.1,1.8.1;1.2.1;1.12.1;1.16.1;1.18.1,1.8.1,1.8.1
16766,1.1.1.138,1.1.1,1.1.1.138;1.1.1.11|1.1.1.67;1.1.1.12|1.1.1.14;1.1.1.15;1.1.1.289;1.11.1.1|1.11.1.2;1.1.1.124|1.1.1.138|1.1.1.21|1.1.1.287|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,1.1.1,1.1.1;1.3.1;1.17.1;1.2.1;1.16.1,1.1.1,1.1.1
16774,2.4.1.62,2.4.1,2.4.1.122|2.4.1.307;2.4.1.62;2.4.1.87;2.4.1.-|2.4.1.301;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.338;2.4.1.-|2.4.1.297;2.4.1.22;2.4.1.-|2.4.1.284;2.4.1.86;2.4.1.13;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.364;2.4.1.228;2.4.1.276;2.4.1.303;2.4.1.305;2.4.1.245;2.4.1.210;2.4.1.15,2.4.1,2.4.1;2.4.2;3.6.1;2.7.7;3.2.1,2.4.1,2.4.1
16882,2.8.1.1,4.4.1,2.8.1.2;2.8.1.1;2.8.1.5;1.8.5.5;1.8.5.5|1.8.5.8;2.5.1.47|2.5.1.49|4.2.99.8;1.8.2.5,,1.8.2;1.12.98;3.12.1;3.13.1;4.4.1,2.8.1,2.8.1
16902,2.3.1.178,2.3.1,2.3.1|2.3.1.-|2.3.1.32;2.3.1.264;2.3.1.280|2.3.1.dd;2.3.1.57;2.3.1.180,2.3.1,2.3.1;2.3.3;2.3.2;3.1.2;6.2.1,2.3.1,2.3.1
16954,2.6.1.81,2.6.1,2.6.1.11;2.6.1.11|2.6.1.13;2.6.1.48;2.6.1.-|2.6.1.116|2.6.1.af;2.6.1.-|2.6.1.118|2.6.1.ah;2.6.1.82,2.6.1,2.6.1;5.4.3;4.1.1;1.4.1;4.3.1,2.6.1,2.6.1
17022,2.6.1.37,2.6.1,2.6.1.18;2.6.1.77;2.6.1.-|2.6.1.19|2.6.1.96;2.6.1.13;2.6.1.21;2.6.1.-|2.6.1.113|2.6.1.29;2.6.1.108,2.6.1,2.6.1;5.4.3;4.3.1;4.1.3;2.3.1,2.6.1,2.6.1
17074,2.3.1.27,2.3.1,2.3.1.180,2.3.1,2.3.1;2.3.3;2.3.2;6.2.1;3.1.2,2.3.1,2.3.1
17150,1.14.14.1,1.14.14,1.13.12.16;1.14.14.108;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.-|1.14.14.13;1.14.14.21;1.14.14.155;1.14.14.35;1.14.14.30;1.14.14.173;1.14.99.46;1.14.14.10;1.14.14.46,1.14.14,1.14.14;1.14.19;1.5.1;1.5.8;1.17.7,1.14.14,1.14.14
17294,1.14.13.83,1.14.13,1.6.3.2;1.14.13.223;1.14.13.26;1.14.13.246;1.6.5.4;1.14.18.9;1.14.13.113;1.14.13.87;1.14.12.-|1.14.12.10;1.14.13.25;1.7.1.10|1.7.99.1;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5,1.3.1,1.14.13;1.3.1;1.14.19;1.5.1;4.1.99,1.14.13,1.14.13
17346,3.1.2.17,3.1.2,3.1.2.17|3.1.2.20;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,3.1.2;2.3.1;2.3.3;6.2.1;1.2.1,3.1.2,3.1.2
17362,3.5.1.95,3.5.1,3.5.3.1;3.5.2.1;6.3.4.6;3.5.3.1|3.5.3.7;1.14.11.34|1.14.20.7;3.5.1.4;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,3.5.2,3.5.2;3.5.1;3.5.3;3.7.1;4.1.1,3.5.2,3.5.2
17370,3.2.1.128,3.2.1,3.2.1.31;2.4.1.17;2.4.1.368|2.4.1.dx;2.4.1.364|2.4.1.dt;2.4.1.351;3.2.1.191|3.2.1.z;4.2.2.1,2.4.1,3.2.1;5.1.3;4.2.1;3.1.3;2.6.1,3.2.1,3.2.1
17390,1.1.1.250,1.1.1,1.1.1.14|1.1.1.56;1.1.1.14|1.1.1.9;1.1.1.10|1.1.1.14|1.1.1.15;1.1.1.12;1.1.1.11;1.1.1|1.1.1.10|1.1.1.405;1.1.1.287;1.6.5.4;1.1.1.301;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,1.1.1,1.1.1;5.3.1;1.17.1;5.1.3;1.12.1,1.1.1,1.1.1
17398,1.1.1.100,1.1.1,2.3.1.85|2.3.1.86;1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.104|1.3.1.39;1.1.1.212;1.1.1.330|1.1.1.36,1.3.1;1.1.1,1.1.1;1.3.1;1.2.1;1.17.1;1.5.1,1.1.1,1.1.1
17442,2.6.1.3,2.6.1,2.6.1.1;2.6.1.15;2.6.1|2.6.1.42,2.6.1,2.6.1;2.7.8;2.7.4;4.1.1;1.14.11,2.6.1,2.6.1
17574,2.1.1.102,2.1.1,2.1.1.101;2.1.1.238;2.1.1.305;2.1.1.237;2.1.1.164;2.1.1.306;2.1.1.307;2.1.1.129;2.1.1.267;2.1.1.239;2.1.1.365;2.1.1.315;2.1.1.285;2.1.1.254;2.1.1.112;2.1.1.35,2.1.1,2.1.1;2.3.1;2.8.4;3.13.2;2.5.1,2.1.1,2.1.1
17578,5.1.3.20,5.1.3,2.7.7.70,5.1.3;5.1.1,2.7.8;2.7.1;1.1.1;5.1.3;1.1.99,5.1.3,5.1.3
17582,3.5.1.87,3.5.1,3.5.1.87;3.5.1.77;3.5.1.116|3.5.3.19;3.5.3.9;3.5.1.54;3.5.1.6;6.3.3.5;3.5.1.110|4.2.1.104,3.5.1,3.5.1;3.5.2;3.5.3;3.5.5;1.13.12,3.5.1,3.5.1
17626,1.5.1.16,1.5.1,1.5.1.24;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9,1.5.1;1.1.1,1.5.1;1.4.1;1.1.1;4.1.99;1.17.1,1.5.1,1.5.1
17662,6.2.1.5,6.2.1,6.2.1.4;6.2.1.26;6.2.1.3;6.2.1.5;6.2.1.9,6.2.1,6.2.1;2.3.1;3.1.2;1.2.1;2.3.3,6.2.1,6.2.1
17666,2.3.1.181,2.3.1,2.3.1.181,2.3.1,2.3.1;2.3.2;3.1.2;4.3.2;6.2.1,2.3.1,2.3.1
17682,1.1.1.31,1.1.1,1.1.1.291|1.1.1.31|1.1.1.35,1.1.1,1.1.1;1.2.1;1.17.1;1.12.1;1.3.1,1.1.1,1.1.1
17714,1.14.19.67,1.14.19,1.14.19.67;1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.14.14.21;1.14.99.46;1.14.14.12;1.14.14.155,1.14.19;1.14.14,1.14.19;1.14.14;1.5.1;4.2.1;1.13.11,1.14.19,1.14.19
17782,3.5.1.31,3.5.1,3.5.1.88,3.5.1,3.5.1;4.2.1;3.4.13;3.4.17;3.5.3,3.5.1,3.5.1
17974,2.4.2.8,2.4.2,2.4.2.8;2.4.2|2.4.2.22|2.4.2.7|2.4.2.8,2.4.2,2.4.2;3.2.2;2.7.7;5.4.99;5.1.3,2.4.2,2.4.2
