reaction,REACTION_ID,true_EC
42893-3.5.4.41-Q,42893,3.5.4.41
42921-2.1.1.193-Q,42921,2.1.1.193
42969-2.1.1.206-Q,42969,2.1.1.206
42985-4.2.3.147-Q,42985,4.2.3.147
42997-4.2.3.150-Q,42997,4.2.3.150
43049-5.1.3.31-Q,43049,5.1.3.31
43097-2.1.1.209-Q,43097,2.1.1.209
43129-2.1.1.214-Q,43129,2.1.1.214
43137-2.1.1.215-Q,43137,2.1.1.215
43161-2.1.1.223-Q,43161,2.1.1.223
43193-2.1.1.225-Q,43193,2.1.1.225
43633-2.3.2.6-Q,43633,2.3.2.6
43641-2.3.1.301-Q,43641,2.3.1.301
43721-2.1.1.325-Q,43721,2.1.1.325
43753-2.3.1.267-Q,43753,2.3.1.267
43757-2.3.1.266-Q,43757,2.3.1.266
44345-6.3.2.47-Q,44345,6.3.2.47
44365-2.7.1.188-Q,44365,2.7.1.188
44581-4.1.1.98-Q,44581,4.1.1.98
44737-2.3.1.245-Q,44737,2.3.1.245
44781-2.1.1.163-Q,44781,2.1.1.163
45029-1.3.8.12-Q,45029,1.3.8.12
45169-2.3.1.248-Q,45169,2.3.1.248
45181-2.3.1.249-Q,45181,2.3.1.249
45201-2.1.1.258-Q,45201,2.1.1.258
45205-2.1.1.90-Q,45205,2.1.1.90
45329-5.1.99.8-Q,45329,5.1.99.8
45513-4.4.1.30-Q,45513,4.4.1.30
45741-1.14.11.55-Q,45741,1.14.11.55
45913-1.3.1.124-Q,45913,1.3.1.124
46001-2.5.1.153-Q,46001,2.5.1.153
46013-1.1.5.4-Q,46013,1.1.5.4
46025-1.11.2.4-Q,46025,1.11.2.4
46125-1.14.14.26-Q,46125,1.14.14.26
46253-1.14.19.31-Q,46253,1.14.19.31
46269-1.14.19.29-Q,46269,1.14.19.29
46409-1.14.19.35-Q,46409,1.14.19.35
46513-1.14.18.7-Q,46513,1.14.18.7
46609-2.7.11.1-Q,46609,2.7.11.1
46609-2.7.11.11-Q,46609,2.7.11.11
46609-2.7.11.12-Q,46609,2.7.11.12
46609-2.7.11.13-Q,46609,2.7.11.13
46609-2.7.11.17-Q,46609,2.7.11.17
46609-2.7.11.21-Q,46609,2.7.11.21
46609-2.7.11.22-Q,46609,2.7.11.22
46609-2.7.11.24-Q,46609,2.7.11.24
46609-2.7.11.25-Q,46609,2.7.11.25
46609-2.7.11.34-Q,46609,2.7.11.34
46609-2.7.11.35-Q,46609,2.7.11.35
46609-2.7.11.36-Q,46609,2.7.11.36
46609-2.7.11.37-Q,46609,2.7.11.37
46609-2.7.11.38-Q,46609,2.7.11.38
46609-2.7.11.39-Q,46609,2.7.11.39
46609-2.7.12.1-Q,46609,2.7.12.1
46609-2.7.12.2-Q,46609,2.7.12.2
46769-1.14.19.27-Q,46769,1.14.19.27
46797-1.14.19.4-Q,46797,1.14.19.4
46905-2.7.8.43-Q,46905,2.7.8.43
46913-3.1.1.59-Q,46913,3.1.1.59
47005-3.1.3.16-Q,47005,3.1.3.16
47725-4.3.2.7-Q,47725,4.3.2.7
48313-1.14.13.208-Q,48313,1.14.13.208
48581-2.7.4.28-Q,48581,2.7.4.28
48681-1.1.1.330-Q,48681,1.1.1.330
48749-1.1.1.403-Q,48749,1.1.1.403
48877-3.2.1.169-Q,48877,3.2.1.169
48957-1.11.1.8-Q,48957,1.11.1.8
49053-1.14.13.216-Q,49053,1.14.13.216
49257-2.7.1.203-Q,49257,2.7.1.203
49281-1.14.14.20-Q,49281,1.14.14.20
49457-3.3.2.15-Q,49457,3.3.2.15
49569-4.4.1.34-Q,49569,4.4.1.34
49653-1.14.13.224-Q,49653,1.14.13.224
49729-1.14.13.224-Q,49729,1.14.13.224
49745-1.14.13.224-Q,49745,1.14.13.224
50005-1.14.13.231-Q,50005,1.14.13.231
50361-1.1.3.49-Q,50361,1.1.3.49
50397-2.3.1.230-Q,50397,2.3.1.230
50941-2.3.2.20-Q,50941,2.3.2.20
50961-2.1.1.268-Q,50961,2.1.1.268
51001-2.1.1.259-Q,51001,2.1.1.259
51021-1.1.2.8-Q,51021,1.1.2.8
51117-2.1.1.256-Q,51117,2.1.1.256
51405-1.4.3.25-Q,51405,1.4.3.25
51497-2.7.1.91-Q,51497,2.7.1.91
51565-1.14.15.29-Q,51565,1.14.15.29
51577-2.4.1.357-Q,51577,2.4.1.357
51585-1.3.8.13-Q,51585,1.3.8.13
51597-1.14.15.26-Q,51597,1.14.15.26
51681-2.7.1.216-Q,51681,2.7.1.216
51701-2.1.1.338-Q,51701,2.1.1.338
51761-2.5.1.137-Q,51761,2.5.1.137
51765-2.5.1.136-Q,51765,2.5.1.136
51865-2.5.1.138-Q,51865,2.5.1.138
52129-3.6.1.71-Q,52129,3.6.1.71
52225-1.14.99.58-Q,52225,1.14.99.58
52265-2.1.1.340-Q,52265,2.1.1.340
52561-5.3.1.35-Q,52561,5.3.1.35
52565-5.3.1.35-Q,52565,5.3.1.35
52593-1.1.1.395-Q,52593,1.1.1.395
52597-1.1.1.395-Q,52597,1.1.1.395
52633-2.7.2.19-Q,52633,2.7.2.19
52645-3.1.1.104-Q,52645,3.1.1.104
52645-3.1.1.25-Q,52645,3.1.1.25
52661-6.2.1.n2-Q,52661,6.2.1.n2
52885-1.7.1.16-Q,52885,1.7.1.16
53317-2.4.1.348-Q,53317,2.4.1.348
53369-1.3.1.88-Q,53369,1.3.1.88
53649-4.2.3.171-Q,53649,4.2.3.171
54029-1.14.14.154-Q,54029,1.14.14.154
54041-4.2.3.168-Q,54041,4.2.3.168
54049-4.2.3.170-Q,54049,4.2.3.170
54069-4.2.3.176-Q,54069,4.2.3.176
54289-2.7.7.108-Q,54289,2.7.7.108
54293-2.7.7.108-Q,54293,2.7.7.108
54361-4.1.1.72-Q,54361,4.1.1.72
54385-1.3.1.22-Q,54385,1.3.1.22
54421-3.1.4.59-Q,54421,3.1.4.59
54497-4.2.3.185-Q,54497,4.2.3.185
54653-4.2.1.174-Q,54653,4.2.1.174
54669-5.4.99.66-Q,54669,5.4.99.66
54693-5.5.1.30-Q,54693,5.5.1.30
54877-1.14.13.105-Q,54877,1.14.13.105
55269-2.4.1.352-Q,55269,2.4.1.352
55293-2.1.1.257-Q,55293,2.1.1.257
55389-1.1.99.41-Q,55389,1.1.99.41
55461-1.14.14.65-Q,55461,1.14.14.65
55665-1.14.99.63-Q,55665,1.14.99.63
55925-1.14.14.73-Q,55925,1.14.14.73
55985-2.4.1.354-Q,55985,2.4.1.354
56001-3.2.1.207-Q,56001,3.2.1.207
56073-2.4.1.358-Q,56073,2.4.1.358
56285-1.1.1.348-Q,56285,1.1.1.348
56313-3.6.1.52-Q,56313,3.6.1.52
56349-1.14.19.55-Q,56349,1.14.19.55
56517-1.3.98.5-Q,56517,1.3.98.5
56589-4.1.2.47-Q,56589,4.1.2.47
56661-1.3.1.115-Q,56661,1.3.1.115
56685-1.14.19.61-Q,56685,1.14.19.61
56781-1.14.19.74-Q,56781,1.14.19.74
56853-2.1.1.349-Q,56853,2.1.1.349
56865-2.3.1.281-Q,56865,2.3.1.281
57021-2.7.1.233-Q,57021,2.7.1.233
57193-3.5.1.124-Q,57193,3.5.1.124
57377-1.14.14.166-Q,57377,1.14.14.166
57753-2.3.1.292-Q,57753,2.3.1.292
57777-1.14.12.23-Q,57777,1.14.12.23
57801-1.14.12.23-Q,57801,1.14.12.23
57805-1.14.12.23-Q,57805,1.14.12.23
57869-1.14.11.62-Q,57869,1.14.11.62
58005-2.4.1.365-Q,58005,2.4.1.365
58117-2.4.1.376-Q,58117,2.4.1.376
58169-4.2.3.199-Q,58169,4.2.3.199
58177-2.5.1.148-Q,58177,2.5.1.148
58565-1.1.1.439-Q,58565,1.1.1.439
58893-2.8.2.40-Q,58893,2.8.2.40
59157-6.2.1.59-Q,59157,6.2.1.59
59161-6.2.1.59-Q,59161,6.2.1.59
59221-3.7.1.25-Q,59221,3.7.1.25
59329-3.1.1.110-Q,59329,3.1.1.110
59381-1.3.1.121-Q,59381,1.3.1.121
59469-3.4.19.13-Q,59469,3.4.19.13
59613-3.4.13.4-Q,59613,3.4.13.4
59829-3.13.1.9-Q,59829,3.13.1.9
60389-3.1.1.109-Q,60389,3.1.1.109
60417-3.1.1.107-Q,60417,3.1.1.107
61421-5.5.1.35-Q,61421,5.5.1.35
61529-2.3.1.296-Q,61529,2.3.1.296
61717-7.5.2.9-Q,61717,7.5.2.9
62085-2.7.1.147-Q,62085,2.7.1.147
62281-1.14.14.192-Q,62281,1.14.14.192
62401-1.1.1.423-Q,62401,1.1.1.423
62593-1.3.1.122-Q,62593,1.3.1.122
63137-2.5.1.151-Q,63137,2.5.1.151
63365-1.3.3.16-Q,63365,1.3.3.16
63441-2.7.7.106-Q,63441,2.7.7.106
63877-1.14.11.75-Q,63877,1.14.11.75
65313-2.3.1.293-Q,65313,2.3.1.293
65617-1.17.99.10-Q,65617,1.17.99.10
65713-2.7.7.69-Q,65713,2.7.7.69
65737-1.14.11.77-Q,65737,1.14.11.77
65741-1.14.11.77-Q,65741,1.14.11.77
65809-1.14.19.78-Q,65809,1.14.19.78
65849-1.17.99.11-Q,65849,1.17.99.11
66921-2.2.1.14-Q,66921,2.2.1.14
67005-3.6.1.74-Q,67005,3.6.1.74
67025-2.1.1.296-Q,67025,2.1.1.296
68561-1.2.1.107-Q,68561,1.2.1.107
68633-7.1.1.11-Q,68633,7.1.1.11
68825-4.2.3.228-Q,68825,4.2.3.228
68993-1.14.13.249-Q,68993,1.14.13.249
69397-2.3.1.241-Q,69397,2.3.1.241
70068-1.14.14.178-Q,70068,1.14.14.178
70408-1.8.3.5-Q,70408,1.8.3.5
71736-2.8.3.16-Q,71736,2.8.3.16
72284-2.1.1.382-Q,72284,2.1.1.382
72700-1.3.1.125-Q,72700,1.3.1.125
73840-2.7.1.238-Q,73840,2.7.1.238
73848-2.4.1.385-Q,73848,2.4.1.385
74096-2.4.99.25-Q,74096,2.4.99.25
74148-2.3.1.310-Q,74148,2.3.1.310
74180-1.4.1.28-Q,74180,1.4.1.28
74276-2.3.1.251-Q,74276,2.3.1.251
74536-1.21.98.5-Q,74536,1.21.98.5
74932-1.14.11.78-Q,74932,1.14.11.78
75132-5.3.3.24-Q,75132,5.3.3.24
76036-1.14.14.97-Q,76036,1.14.14.97
76492-4.1.2.65-Q,76492,4.1.2.65
77644-3.1.3.7-Q,77644,3.1.3.7
77968-4.2.3.221-Q,77968,4.2.3.221
77980-4.2.3.213-Q,77980,4.2.3.213
78172-2.1.1.391-Q,78172,2.1.1.391
78280-4.2.3.216-Q,78280,4.2.3.216
78724-3.2.1.218-Q,78724,3.2.1.218
78780-3.5.3.27-Q,78780,3.5.3.27
80604-1.97.1.9-Q,80604,1.97.1.9
81240-1.5.3.27-Q,81240,1.5.3.27
81272-4.1.1.130-Q,81272,4.1.1.130
81284-1.14.15.46-Q,81284,1.14.15.46
81488-4.1.1.128-Q,81488,4.1.1.128
81516-1.1.1.122-Q,81516,1.1.1.122
81520-1.1.1.122-Q,81520,1.1.1.122
82176-2.1.1.398-Q,82176,2.1.1.398
82192-2.1.1.399-Q,82192,2.1.1.399
82196-2.1.4.4-Q,82196,2.1.4.4
82312-6.3.2.65-Q,82312,6.3.2.65
82464-1.14.19.82-Q,82464,1.14.19.82
85516-4.4.1.44-Q,85516,4.4.1.44
86264-3.1.4.50-Q,86264,3.1.4.50
