Reaction,All ECs
17022,2.6.1.18;2.6.1.77;2.6.1.-|2.6.1.19|2.6.1.96;2.6.1.13;2.6.1.21;2.6.1.-|2.6.1.113|2.6.1.29;2.6.1.108
17074,2.3.1.180
17150,1.13.12.16;1.14.14.108;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.-|1.14.14.13;1.14.14.21;1.14.14.155;1.14.14.35;1.14.14.30;1.14.14.173;1.14.99.46;1.14.14.10;1.14.14.46
17294,1.6.3.2;1.14.13.223;1.14.13.26;1.14.13.246;1.6.5.4;1.14.18.9;1.14.13.113;1.14.13.87;1.14.12.-|1.14.12.10;1.14.13.25;1.7.1.10|1.7.99.1;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5
17346,3.1.2.17|3.1.2.20;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
17362,3.5.3.1;3.5.2.1;6.3.4.6;3.5.3.1|3.5.3.7;1.14.11.34|1.14.20.7;3.5.1.4;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
17370,3.2.1.31;2.4.1.17;2.4.1.368|2.4.1.dx;2.4.1.364|2.4.1.dt;2.4.1.351;3.2.1.191|3.2.1.z;4.2.2.1
17390,1.1.1.14|1.1.1.56;1.1.1.14|1.1.1.9;1.1.1.10|1.1.1.14|1.1.1.15;1.1.1.12;1.1.1.11;1.1.1|1.1.1.10|1.1.1.405;1.1.1.287;1.6.5.4;1.1.1.301;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
17398,2.3.1.85|2.3.1.86;1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.104|1.3.1.39;1.1.1.212;1.1.1.330|1.1.1.36
17442,2.6.1.1;2.6.1.15;2.6.1|2.6.1.42
17574,2.1.1.101;2.1.1.238;2.1.1.305;2.1.1.237;2.1.1.164;2.1.1.306;2.1.1.307;2.1.1.129;2.1.1.267;2.1.1.239;2.1.1.365;2.1.1.315;2.1.1.285;2.1.1.254;2.1.1.112;2.1.1.35
17578,2.7.7.70
17582,3.5.1.87;3.5.1.77;3.5.1.116|3.5.3.19;3.5.3.9;3.5.1.54;3.5.1.6;6.3.3.5;3.5.1.110|4.2.1.104
17626,1.5.1.24;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9
17662,6.2.1.4;6.2.1.26;6.2.1.3;6.2.1.5;6.2.1.9
17666,2.3.1.181
17682,1.1.1.291|1.1.1.31|1.1.1.35
17714,1.14.19.67;1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.14.14.21;1.14.99.46;1.14.14.12;1.14.14.155
17782,3.5.1.88
17974,2.4.2.8;2.4.2|2.4.2.22|2.4.2.7|2.4.2.8
17990,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16
18030,6.3.5.5
18102,1.3.1.87;1.6.5.4;1.11.1.1|1.14.12.17;1.6.6.1|1.7.1.1|1.7.1.2;1.7.99.6;1.12.1.2|1.12.1.5;1.6.6.-|1.7.1.15|1.7.1.4;1.7.1.14;1.3.1.19;1.3.1.119|1.3.1.19;1.3.1.28;1.3.1.56;1.6.5.2
18210,5.5.1.22|5.5.1.8;2.5.1.10;2.5.1.20;2.5.1.87;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88
18246,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
18322,1.1.1.85|2.6.1.42|4.2.1.33
18402,1.14.14.34;1.14.14.35;1.14.14.13;1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.37;1.14.14.15;1.14.14.8;1.14.14.46;1.14.19.56;1.5.1.39;1.14.14.22;1.14.14.12;1.14.99.46;1.14.14.21
18422,2.3.1.180
18446,2.1.2.3;1.1.1.205
18458,4.1.99.12
18538,1.6.5.4;1.2.1.3;1.11.1.1|1.14.12.17
18570,1.2.3.1;1.4.3.2;1.4.3.3;1.1.3.15
18674,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16
18738,2.7.9.3;6.1.2.2;2.7.1.40|2.7.9.2
18782,2.3.1.156|2.3.1.74;2.3.1.95
18874,4.1.99.1|4.4.1.1|4.4.1.13|4.5.1.2;4.3.1.15|4.3.1.18
18886,1.1.1.135|1.1.1.187;1.1.1.271;1.1.1.187|1.1.1.281;1.1.1.133;1.1.1.266;1.1.1.364;1.1.1.134|1.1.1.344;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.339|1.1.1.344;1.3.1.34;1.1.1.367;1.1.1.356;1.2.1.70
18914,2.4.99.10;2.4.99.1;2.4.99.9;2.4.99.15;2.4.99.14;2.4.99.4;2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.13;2.7.8.46;2.7.8.14;3.2.1.18
18986,2.6.1.85|2.6.1.86;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20
19070,3.1.2.6
19110,2.4.1.299|2.4.1.300;3.2.1.175;3.2.1.161|3.2.1.21
19122,6.3.2.2|6.3.2.3
19206,3.5.4.12;3.5.4.14|3.5.4.5;6.3.4.2
19290,3.1.3.79;2.7.1.69;2.4.1.329;2.4.1.7;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4
19310,3.1.3.85;4.2.3.152;2.4.1.281;4.1.99.25;2.6.99.2
19446,1.2.2.4;1.13.12.24;1.13.11.48;1.14.14.117;1.14.11.22;1.13.12.6;1.14.11.25;1.13.11.47;1.13.11.38;1.14.11.6;1.14.11.17;1.14.20.7;1.14.11.12;1.14.11.15;1.14.11.52;1.14.11.32;1.14.12.22;1.14.11|1.14.11.-|1.14.11.13;1.7.3.3;1.14.11.33;1.14.11.11;1.2.3.4;1.13.11.27
19554,4.1.99.1|4.2.1.13|4.2.1.22|4.2.3.1|4.3.1.15|4.3.1.17|4.3.1.19;4.3.1.15|4.3.1.18
19566,4.2.3.105;4.2.3.51;4.2.3.117;4.2.3.115;4.2.3.110;4.2.3.109;4.2.3.120;4.2.3.197;4.2.3.96;4.2.3.204;4.2.3.68;4.2.3.37;4.2.3.10;4.2.3.39;4.2.3.74;4.2.3.136;4.2.3.-|4.2.3.129;4.2.3.114;4.2.3.172;4.2.3.116;4.2.3.98;4.2.3|4.2.3.-|4.2.3.56;4.2.3.108;4.2.3.69;4.2.3.64;4.2.3.7;4.2.3.160;4.2.3.52;4.2.3.112;4.2.3.79;4.2.3.6;4.2.3.146;4.2.3.158;4.2.3.82;4.2.3.62;4.2.3.157;4.2.3.191;4.2.3.164|4.2.3.ek;4.2.3.163;4.2.3.169;4.2.3.195;4.2.3.21;4.2.3.76;4.2.3.90;4.2.3.22;4.2.3.175;4.2.3.181;4.2.3.17
19570,2.1.1.-|2.1.1.340;2.1.1.61;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.229
19586,1.1.1.1|1.1.1.391
19630,1.1.1.42;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87;1.5.1.6;1.1.1.170;1.1.1.417;1.3.1.43;1.1.1.272;1.1.1.375;1.14.13.225;1.1.1.346;1.1.1.412
19730,6.4.1.6;4.1.1.88|4.1.1.89;1.1.1.38|1.1.1.40|4.1.1.112|4.1.1.3|4.1.1.32|4.1.2.52|4.1.3.16|4.1.3.17|4.1.3.39|4.4.1.1
19738,6.3.1.11;6.3.4.24;6.3.2.2
19774,1.1.1.2|1.1.1.21|1.3.1.20;1.1.1.101;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.2.1.9;1.2.1.59|1.2.1.9
19914,1.1.1.212;1.3.1.118;1.3.1.9;2.3.1.85|2.3.1.86;1.14.13.223;1.1.1.100|2.3.1.85|2.3.1.86
19970,1.13.12.16;1.7.3.6;1.7.3.1;1.14.13.167;1.7.2.6;1.14.12.23;1.14.12.24;1.15.1.1
19974,2.5.1.79;2.5.1.128;2.5.1|2.5.1.104|2.5.1.16
20022,1.14.11.41;1.14.11.67;1.14.11.27|1.14.11.65;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.33;1.14.11.51;1.14.11.53;1.14.20.7;1.14.11.28;1.14.11.8;1.14.11.25;1.14.11.76;1.14.11.24;1.14.11.13
20042,1.2.1.15|1.2.1.88;1.6.3.2;1.2.1.3|1.2.1.36
20070,1.14.14.44;1.14.14.45;1.14.14.40;1.14.14.43|1.14.14.45;1.14.14.37;4.3.1|4.99.1.6;1.11.1.7
20082,6.3.1.2|6.3.4.12
20106,2.7.1.11|2.7.1.144|2.7.1.56
20122,6.1.1.18;6.3.1.14;6.1.1|6.1.1.17|6.1.1.24
20130,2.4.2.57;2.4.2.1|2.4.2.28
20134,1.6.5.4;1.12.1.2|1.12.1.5;1.7.1.10|1.7.99.1;1.11.1.1|1.14.12.17
20154,2.7.1.3;2.7.1.46;2.7.1.11
20190,1.3.1.2;1.6.5.4;1.11.1.21|1.14.12.17;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5
20218,2.1.1.157;1.2.98.1|1.2.99.4;1.2.1.19|1.2.1.3|1.2.1.46|1.2.1.5;1.2.1.4
20250,3.4.11.19;2.6.1.21;2.6.1.66;2.6.1.18;2.6.1.44;2.6.1.40;2.8.1.7;2.6.1.51
20254,4.1.3.32;4.2.1.85;4.2.1.79;4.2.1.99;4.2.1.117;4.1.3.1|4.1.3.30;1.1.1.85|2.6.1.42|4.2.1.33
20258,
20282,2.8.2.24;2.8.2.-|2.8.2.38;1.8.4.8;2.8.2.37|2.8.2.8;2.8.2.1;2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.25;2.8.2.-|2.8.2.39;2.8.2.27;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2;2.8.2.11;2.8.2.1|2.8.2.3
20482,1.8.4.8;2.8.2.20;2.8.2.1;2.8.2.25;2.8.2.27;2.8.2.24;2.8.2.35|2.8.2.5;2.8.2.17;2.8.2.11;2.8.2.33;2.8.2.38;2.8.2.23|2.8.2.29;2.8.2.15|2.8.2.4
20490,2.3.2.11;2.3.2.3;2.7.8.41;3.1.3.7;6.1.1.11
20498,2.3.1.57;2.3.1.280|2.3.1.dd;2.3.1.87;2.3.1|2.3.1.-|2.3.1.32;2.3.1.264;2.3.1.57|2.6.1.29;2.3.1.180
20538,3.1.4.14;2.7.7.3
20570,3.5.3.10;3.5.3.1;3.5.3.7;2.1.4.1;2.1.4.3;2.1.4.2;3.5.3.1|3.5.3.11;3.5.3.-|3.5.3.24;3.5.3.25;3.5.3.17|3.5.3.7;3.5.3.22;2.1.3.3|6.3.4.16
20686,1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;1.1.1.12|1.1.1.14;1.1.1.14|1.1.1.15
20690,2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.4.1.126;2.3.1.98;2.4.1.299;5.5.1.5;3.1.1.73;5.5.1.27;2.3.1.92;5.5.1.1;1.13.11.16;1.1.5.8;1.3.1.87
20769,4.1.1.79;4.1.1.1|4.1.1.7;2.6.1.19;4.1.1.71;4.1.1.80;4.1.1.-|4.1.1.75;4.1.1.-|4.1.1.43|4.1.4.3;4.1.1.43|4.1.1.74;2.2.1.9
20845,6.4.1.2;6.4.1.5;6.4.1.4;6.4.1.8;6.4.1.7;2.1.3.3|6.3.5.5
20857,3.5.1.23;2.3.1.24;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.7.8.27;3.1.3.4;3.1.1.116;3.1.1.4
20929,1.8.5.9;1.1.5.10;1.4.5.1;1.2.5.2;1.1.98.4;1.6.5.2
20985,3.1.4.41;3.1.4.39;3.1.4.2|3.1.4.46;3.1.4.12;3.1.4.1|3.1.4.4
21133,1.14.11.48;1.17.3.2;1.4.3.13;1.7.3.3;1.4.3.2;1.4.3.3;1.1.3.15
21157,2.7.1|2.7.1.-|2.7.1.165|2.7.1.31;5.4.2.1|5.4.2.11|5.4.2.12
21221,1.13.11.8;1.13.11.15;1.14.18.1;1.13.11.2;1.10.3|1.10.3.1|1.14.18.1;1.13.11.57|1.13.11.8;1.13.11.3;1.13.11.16;1.13.11.37
21333,2.3.1.4;2.3.1.157|2.3.1.4
21341,1.13.11.88;1.1.3.38;1.10.3.2;4.1.2.41|4.1.2.61;2.6.1.119;1.1.99.36;1.14.18.3
21525,2.3.3.18;2.3.3.19;2.3.1.182|2.3.3.13
21565,2.3.1.86;2.3.1.111;2.3.1.16|2.3.1.9
21605,1.14.13.69;1.14.14.11;1.1.1.1|1.1.1.90;1.1.99.36
21621,1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39;1.5.1.36|1.5.1.41;1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42;1.6.5.4
21633,1.13.11.1;1.10.3.2;1.13.11.2
21673,2.1.1.100;2.1.1.-|2.1.1.325;2.1.1.77
21713,2.1.2.1
21729,1.6.5.4;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.1.1.22;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35
21837,4.2.1.82;4.2.1.25;4.2.1.8;4.2.1.140|4.2.1.39|4.2.1.6;4.2.1.146|4.2.1.68;4.2.1.140|4.2.1.39|4.2.1.82;4.2.1.68|4.2.1.7
21845,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
21853,2.1.1.79;4.1.1.114;1.13.11.77;3.1.2.14;2.3.1.22;1.11.2.3;1.2.1.5;1.1.1.71;1.14.18.4;2.3.1.85;6.2.1.3
21993,2.3.1|2.3.1.-|2.3.1.32;2.3.1.57;2.3.1.48
22013,2.1.1.133;1.16.1.8;2.1.1.107;2.1.1.151;2.1.1.131;2.1.1.333;2.1.1.197
22025,1.6.5.4;1.6.2.6|1.8.1|1.8.1.4;1.11.1.1|1.14.12.17;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3;1.12.1.2|1.12.1.5
22033,4.1.3.1;4.3.1.27;4.3.1.16;4.2.1.81;4.1.3.41;4.1.3.24;4.1.3.16|4.1.3.17|4.1.3.42
22093,5.6.1.9;1.3.7.6;1.3.7.5;1.3.7.3;1.14.14.18|1.14.99.3;2.1.1.342;1.14.13.81;1.3.7.4
22109,4.3.1.18;3.5.1.14;1.1.1.103;1.1.1.381
22169,2.7.7.12;3.13.1.1;5.4.99.9;1.1.1.22;4.2.1.76;2.7.7.10|2.7.7.64|2.7.7.9
22201,2.1.1.144;2.1.1.144|2.1.1.145;2.1.1.-|2.1.1.278;2.1.1.-|2.1.1.288;2.1.1.197;2.1.1.77
22205,1.6.3.2;1.14.13.63;1.14.13.240;1.14.13.2|1.14.13.33;1.14.13.84;1.14.13.8;1.14.14.91;1.14.14.43|1.14.14.45;1.14.13.87;1.14.14.1|1.14.14.25
22473,2.7.1.33
22501,2.3.1.86;2.3.1.206;2.3.1.159|2.3.1.74
22565,2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.104|1.3.1.39;1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.118;1.3.1.9
22573,1.5.3.18;1.1.2.7;1.1.99.37;2.5.1.140;2.3.1.68;1.5.1.10|1.5.1.9;1.5.8.2;1.14.14.1
22605,5.3.1.5
22609,6.3.2.13;1.14.11.4;3.5.1.96
22617,1.13.12.17;1.14.17.1;1.14.13.122;1.14.14.18;1.14.13.81;1.10.3.2
22629,6.3.2.6
22637,6.2.1.30;6.2.1.2;2.7.1.74;6.3.2.5;6.2.1.7;6.3.1.14;3.6.1.5;6.3.4.5
22645,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.8;1.14.14.46;1.14.14.98;1.5.1.39;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9
22681,3.5.4.12;6.3.4.2
22693,1.14.13.24;1.14.12.-|1.14.12.10;1.6.3.2;1.14.13.223;1.6.5.4;1.14.13.87;1.14.13.69;1.14.13.25;1.14.13.23;1.14.13.113;1.14.12.14;1.14.13.26;1.14.13.246;1.11.1.1|1.14.12.17;1.14.18.9;1.14.12.22;1.12.1.2|1.12.1.5;1.14.13.225;1.14.13.63;1.14.13.3|1.14.14.9
22709,2.5.1.18
22733,4.1.1.119;4.1.1.83;6.4.1.-|6.4.1.8;2.5.1.-|2.5.1.115;4.1.1.115;2.5.1.-|2.5.1.117;1.1.1.38|1.1.1.40|4.1.1.112|4.1.1.3|4.1.1.32|4.1.2.52|4.1.3.16|4.1.3.17|4.1.3.39|4.4.1.1
22761,1.13.12.6;1.13.12.24;1.2.2.4;1.14.14.117;1.13.12.5;1.13.12.13;1.7.3.3;1.13.12.17;1.14.14.36;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69
22773,4.2.1.90;4.2.1.68;4.2.1.67;4.2.1.8;4.2.1.68|4.2.1.7;4.2.1.146|4.2.1.68
22781,1.13.11.12;1.13.11.45;1.13.11.58;1.13.11.-|1.13.11.61;4.2.1.92;1.13.11.12|1.13.11.33;1.13.11.77;1.13.11.62;1.14.19.33;1.14.19.16;1.14.19.14;1.13.11.34;1.14.19.39;1.13.11.31;1.14.19.25;1.14.19.35;1.14.19.47;1.14.19.12;1.14.99.1
22785,4.4.1.24;4.4.1.25;2.3.3.15;1.8.1.2|1.8.2.2
22865,2.1.4.3;1.14.13.59;1.4.1.18;2.6.1.105;2.6.1.36;1.4.3.20;2.1.3.3|2.1.3.8;3.5.3.1;2.3.1|2.3.1.-|2.3.1.32;3.5.1.17
22881,2.6.1.57;2.6.1.1|2.6.1.57|2.6.1.78;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57
22945,1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.1
22989,1.2.1.18;1.2.1|1.2.1.18|1.2.1.27;1.2.1.51;1.2.1.50;1.2.1.84;1.2.1.52|1.2.4.2
22997,1.8.5.1;1.14.17.4;1.11.1.11|1.11.1.7
23013,2.1.1.15;2.1.1.301;2.1.1.77
23033,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23041,2.3.3.18;2.3.3.19;2.3.3.-|2.3.3.17;2.3.3.1|2.3.3.14|2.3.3.16|2.3.3.3|4.1.3.7;2.3.3.8|4.1.3.6
23085,4.1.3.26;2.8.3.8;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23113,4.1.1.103;4.1.1.69;4.1.1.51;4.1.1.46;1.10.3.15;4.1.1.61;2.3.1.165;4.1.1.63;1.14.13.1;4.1.1.7;2.3.1.151;2.3.1|2.3.1.39|2.3.1.74
23145,1.6.5.4;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.1.1.233;1.1.1.122;1.6.3.2;1.11.1.1|1.11.1.2;1.1.1.121|1.1.1.359;1.12.1.3|1.12.1.5;1.1.1.116;1.1.1.14;1.1.1.21;1.11.1.26
23149,2.7.2.14|2.7.2.7;2.7.2.1|2.7.2.15|2.7.2.2
23221,6.2.1.33;6.2.1.27;6.2.1.65|6.2.1.ak;6.2.1.32;6.2.1.2|6.2.1.25|6.2.1.33;6.2.1.12;6.2.1.2|6.2.1.30;6.2.1.1
23257,6.3.5.11;6.3.5.9;6.3.5.-|6.3.5.13;6.3.5.10;2.1.3.3|6.3.5.5
23261,1.1.1.232;1.6.5.4;1.7.1.10|1.7.99.1;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5
23321,2.3.1.119;2.3.1.109;2.3.1.53;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.228;2.3.1.17
23369,4.1.1.7;4.1.1.74;4.1.1.-|4.1.1.43|4.1.4.3;1.2.1.58;1.2.3.4;2.3.1.146;2.3.1.177;4.1.1.61;2.3.1|2.3.1.-|2.3.1.74
23433,1.14.14.-|1.14.14.13;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.15;1.14.14.46;1.14.19.56;1.14.14.8;1.5.1.39;1.14.14.52;1.14.99.46;1.14.14.30;1.14.14.108;1.13.12.16;1.14.19.9
23461,3.1.1.1|4.2.1|4.2.1.-
23481,4.2.1.85;1.1.99.6;4.1.1.64;1.1.2.3;4.1.3.27;3.7.1.5;4.4.1.13
23513,2.4.1.231;2.4.1.64;2.4.1.31;2.4.1.279;2.4.1.20;2.4.1.320;2.4.1.8;2.4.1.281;2.4.1.230;2.4.1.339;2.4.1.321;2.4.1.216;2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.7;2.4.1.1;2.4.1.247;2.4.1.329;2.4.1.211;2.4.1.245;2.4.1.49;3.1.3.10;2.7.7.37;2.4.1.18
23521,2.8.3.8;2.8.3.12|2.8.3.18;2.8.3.-|2.8.3.1;2.8.3.9;2.8.3.10;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23561,2.7.8.26
23645,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.57;1.14.14.138;1.14.14.108;1.14.14.5;1.14.14.30;1.14.99.46;1.13.12.16;1.14.19.9
23661,2.1.2.5;3.5.3.8;3.5.3.13;3.5.1.82;5.1.1.3
23757,1.1.3.8;1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
23765,2.7.1.226|2.7.1.bn;2.7.1.225|2.7.1.bm;2.7.1.90;2.7.8.8;6.3.5.11;6.3.5.9;6.3.5.-|6.3.5.13;4.1.1.38;2.7.1.31;3.1.3.2|3.1.3.29|3.1.3.3;3.1.3.3
23805,5.4.2.3;5.1.3.9;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.-|2.7.1.162|2.7.1.221|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;2.7.1.157;2.7.1.162
23813,1.1.1|1.1.1.207;1.1.1.71;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.14.13.105;1.1.1.270;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.413;1.1.1.201;1.1.1.1
23965,1.2.1.68;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.2.1.44;1.1.1.318;1.6.5.4;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.2.1.3
23997,6.2.1.28|6.2.1.7;6.3.1.15;3.5.4.39;6.2.1|6.2.1.-|6.2.1.12;6.2.1.3|6.2.1.41;6.2.1.-|6.2.1.40;6.2.1.8
24013,2.1.1.95;2.1.1.329;2.1.1.132;2.1.1.-|2.1.1.295;2.1.1.163
24037,2.7.4.14|2.7.4.22|2.7.4.25|2.7.4.4|2.7.4.8
24097,2.1.1.42;2.1.1.267;2.1.1.155;2.1.1.6;2.1.1.68;2.1.1.104;2.1.1.128;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.116;2.1.1.114;2.1.1.109;2.1.1.292;2.1.1.65;2.1.1.336;2.1.1.-|2.1.1.338;2.1.1.110;2.1.1.-|2.1.1.291;2.1.1.330;2.1.1.323;2.1.1.118;2.1.1.222
24161,1.1.3.10;1.1.3.10|1.1.3.9;1.1.3.10|1.1.3.4;1.1.3.41;1.17.3.2;1.4.3.13;1.1.3.30;1.1.3.13;1.1.3.7;1.1.3.20;1.1.99.18;1.6.3.1;1.1.3.15
24193,1.4.1.12;1.4.1.12|1.4.1.26;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9
24201,4.1.1.61;2.4.2.-|2.4.2.54;4.1.1.63;1.14.13.64;1.10.3.15;4.1.1.59;4.1.1.98;1.14.13.114;1.2.3.4;4.1.1.46;2.3.1.177;4.1.1.7;4.1.1.-|4.1.1.43|4.1.4.3;4.1.1.74
24289,2.1.2.5;2.1.2.1
24361,4.99.1.4;4.99.1.3;1.14.14.18|1.14.99.3
24505,1.13.11.53;1.13.11.54;1.14.14.154
24679,2.1.2|2.1.2.-|2.1.2.1
24707,2.1.2.13;2.1.2.2;2.1.2.9
24769,1.1.1.294;1.6.5.4;1.11.1.1|1.14.12.17;1.7.1.10|1.7.99.1;1.12.1.2|1.12.1.5
24830,6.3.4.3
25095,2.7.4.13|2.7.4.14|2.7.4.4|2.7.4.9
25178,1.2.4.1|1.8.1.4|2.3.1.61
25186,4.5.1.3;3.8.1.1|3.8.1.5;4.1.99.1|4.4.1.1|4.4.1.13|4.5.1.2;2.5.1.18
25238,2.7.4.6
25242,3.5.3.9;3.5.1.87;3.5.1.77;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9;1.4.99.1
25254,2.7.1.2|2.7.1.59|2.7.1.60
25270,2.1.1.28;2.1.1.6;2.1.1.132;2.1.1.-|2.1.1.340;2.1.1.334;2.1.1.345;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.53;2.1.1.103;2.1.1.222
25287,1.14.14.154;1.14.15.36;1.14.14.13;1.14.14.5;1.14.14.3;1.14.14.28;1.14.14.46;1.14.14.15;1.14.19.56;1.14.14.8;1.1.99.8;1.13.12.16;1.5.1.39;1.14.99.46
25392,1.2.1.77;1.3.1.124;1.3.1.34;1.1.1.330|1.1.1.36;1.3.1.93;1.3.1.38;1.3.1.8;2.3.1.111;1.2.1.84;1.2.1.50;2.3.1.119;2.3.1.165;2.3.1.41;2.3.1.161;2.3.1.239;2.3.1.236;2.3.1.290;2.3.1.289;2.3.1.237;2.3.1.295
25396,1.13.11.77;1.13.11.62;1.13.11.58;1.13.11.-|1.13.11.61;1.13.11.12;1.13.11.45;1.14.19.47;1.14.19.12;1.14.19.35;1.14.19.25;1.14.19.14;1.14.19.39;1.14.19.33;1.14.19.16;1.13.11|1.13.11.12|1.13.11.33;1.14.19.4;1.14.99.1;1.13.11.34;1.14.19.36;1.13.11.31;1.14.19.30
25521,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
