reaction_id,Prediction
30228,1.14.19;1.8.2;1.16.3;1.14.18;3.6.1
30352,1.14.13;1.17.1;1.6.3;1.14.19;1.14.12
30460,5.5.1;4.1.99;4.2.1;5.3.3;4.1.3
30632,2.4.1;2.4.2;2.7.7;2.7.8;3.6.1
30664,5.5.1;5.3.3;4.2.1;5.4.99;1.3.1
30912,3.5.1;4.2.1;3.2.1;2.3.1;1.2.1
30916,3.5.1;4.2.1;3.5.2;3.1.1;3.2.1
31012,5.4.99;5.5.1;4.2.1;5.4.4;3.3.2
31312,2.4.1;2.4.2;2.7.7;2.7.1;2.7.4
31344,3.1.3;3.6.1;3.6.5;4.2.3;3.6.4
31432,4.2.3;2.5.1;5.5.1;3.1.7;5.4.99
31436,4.2.3;2.5.1;5.5.1;3.1.7;5.4.99
31468,2.4.1;2.4.2;3.6.1;3.2.1;2.7.4
31472,2.4.1;2.4.2;3.6.1;3.2.1;2.7.4
31676,1.1.1;1.2.1;1.17.1;1.3.1;1.5.1
31824,4.2.3;5.5.1;3.1.7;4.2.1;2.5.1
31828,4.2.3;2.5.1;5.5.1;3.1.7;5.4.99
31848,5.4.99;4.2.1;5.5.1;4.1.2;5.4.4
31908,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
31996,4.2.3;2.5.1;3.1.7;5.5.1;5.4.99
32092,2.4.1;2.4.2;2.7.7;3.6.1;2.7.4
32128,1.14.11;2.6.1;1.14.20;1.13.11;1.13.12
32140,6.2.1;2.3.1;2.7.7;2.7.4;1.2.1
32172,1.14.13;1.3.1;1.14.12;1.14.19;1.6.3
32204,4.2.1;4.1.2;5.4.99;4.3.1;1.5.3
32268,2.6.1;2.1.4;4.1.3;1.4.3;2.1.2
32300,2.5.1;1.3.1;1.1.1;2.7.7;1.2.1
32416,1.1.1;1.3.1;1.4.1;1.17.1;1.12.1
32432,1.14.13;1.6.3;1.1.1;1.14.19;1.17.1
32532,2.4.1;2.7.7;2.7.4;3.1.3;2.4.2
32556,4.2.3;2.5.1;3.1.7;5.5.1;4.2.1
32572,4.2.3;5.5.1;4.2.1;3.1.7;2.5.1
32692,4.2.3;2.5.1;3.1.7;2.7.7;5.4.4
32716,1.1.1;1.3.1;1.4.1;1.17.1;5.4.99
33112,4.2.3;5.5.1;2.5.1;3.1.7;5.4.99
33416,4.2.1;3.7.1;3.1.1;4.1.1;1.13.12
33468,1.14.19;1.14.13;1.3.1;1.6.3;1.14.12
33496,2.5.1;4.2.3;3.1.7;6.1.1;4.6.1
33564,2.7.1;2.7.8;2.7.4;2.7.6;2.7.11
33752,3.1.3;3.1.4;3.6.1;3.6.5;3.6.4
33820,5.3.3;2.6.1;5.1.99;5.5.1;5.1.2
33924,3.1.1;4.1.1;5.5.1;1.14.13;4.2.1
33952,2.4.1;2.4.2;3.6.1;2.7.8;2.7.7
33976,3.2.1;2.4.1;4.2.1;5.4.99;2.3.1
34024,1.1.1;1.3.1;1.17.1;1.6.5;1.12.1
34044,2.4.2;2.7.7;2.5.1;2.4.1;2.7.4
34116,1.5.1;1.2.1;1.17.1;1.6.3;1.14.13
34180,3.2.1;2.4.1;2.3.1;5.4.99;3.1.4
34208,2.4.1;2.4.2;3.1.3;2.7.7;2.7.4
34464,4.2.3;2.5.1;3.1.7;2.7.7;5.4.4
34492,2.4.1;3.2.1;3.6.1;5.1.3;2.4.2
34512,2.4.1;2.4.2;2.7.8;3.2.1;2.7.7
34776,1.1.1;1.17.1;1.4.1;1.3.1;1.14.13
34776,1.1.1;1.17.1;1.4.1;1.3.1;1.14.13
35400,2.4.1;5.1.3;2.3.1;2.7.1;3.2.1
35488,1.14.14;1.14.19;1.14.99;1.5.1;3.5.99
35516,2.3.1;6.2.1;3.1.2;2.3.3;2.3.2
35532,1.3.3;1.4.3;1.17.3;1.8.3;1.21.3
35580,2.3.1;3.2.1;2.4.1;5.4.99;5.3.1
35624,2.3.2;5.1.1;3.5.1;4.2.1;2.6.1
35672,4.2.1;1.14.13;3.7.1;1.13.12;3.3.2
35740,1.14.15;1.14.19;1.14.99;1.2.7;4.2.1
35748,4.2.3;2.5.1;3.1.7;5.5.1;5.4.99
35796,2.4.1;2.4.2;2.7.7;3.6.1;2.7.4
35812,4.2.1;3.2.1;3.1.3;4.1.2;3.1.4
35816,2.4.2;4.1.1;2.7.7;2.5.1;2.4.1
35952,2.5.1;2.7.7;4.2.3;6.3.4;6.3.2
36052,3.2.1;2.4.1;4.2.1;3.6.1;2.4.2
36056,3.5.4;3.5.1;3.5.99;1.7.1;1.7.99
36068,2.1.1;2.5.1;1.17.98;2.8.4;1.3.98
36128,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98
36128,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98
36256,1.14.16;3.5.4;1.5.1;1.5.99;4.2.1
36280,1.14.13;1.6.3;1.17.1;1.14.19;1.14.12
36320,1.2.1;1.1.1;2.3.1;1.8.1;6.2.1
36356,2.5.1;2.1.1;1.17.98;3.13.2;2.8.4
36568,1.1.1;1.17.1;5.1.3;1.4.1;1.12.1
36580,1.1.1;1.17.1;5.1.3;1.3.1;1.4.1
36608,1.14.11;1.14.20;1.13.12;1.13.11;2.6.1
36652,2.1.1;2.5.1;2.8.4;3.13.2;1.17.98
36664,2.3.1;3.1.2;1.2.1;2.3.3;1.2.7
36704,6.3.3;6.3.2;6.3.1;6.3.4;3.5.2
36824,2.7.8;4.6.1;2.7.7;2.7.6;2.7.4
36904,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
37052,1.3.7;1.18.6;3.6.5;3.6.4;1.6.1
37076,2.8.4;2.1.1;1.8.98;1.21.98;2.8.1
37192,3.1.4;4.6.1;6.5.1;2.7.8;2.4.3
37460,2.7.4;2.7.1;2.7.6;2.7.7;2.7.2
37668,2.4.1;2.4.2;2.7.7;3.6.1;2.7.1
37876,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
37908,1.13.11;4.2.1;1.14.19;5.4.4;5.3.3
37928,4.2.1;5.4.4;1.11.2;3.7.1;1.13.11
37932,5.4.4;4.2.1;1.13.11;3.3.2;5.2.1
37980,2.1.1;2.5.1;2.8.4;3.13.2;1.17.98
38152,1.17.98;4.1.1;2.8.1;1.14.19;1.8.2
38192,1.14.14;1.14.19;1.14.99;3.5.99;1.13.11
38296,1.1.99;1.14.99;4.1.3;1.1.2;1.13.11
38340,3.2.1;4.2.1;2.3.1;3.2.2;5.4.99
38444,2.3.1;3.1.2;6.2.1;1.2.1;2.3.3
38852,3.7.1;4.1.1;4.2.1;1.13.11;1.13.12
40052,4.1.3;4.2.1;3.3.2;5.4.4;5.3.3
40300,1.14.15;1.14.19;4.2.1;1.17.7;1.14.13
40400,1.6.3;1.1.3;1.11.1;1.14.13;1.14.12
40444,2.7.1;2.7.4;2.7.11;2.7.6;2.7.8
41545,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
41609,2.8.2;3.6.2;1.8.99;1.8.4;3.1.6
41641,6.2.1;3.1.2;1.2.1;2.3.3;6.4.1
41661,1.3.1;1.5.1;1.5.3;1.6.5;1.6.3
41665,1.3.1;1.5.3;1.5.1;1.6.3;1.14.12
41949,1.2.1;1.1.1;1.17.1;1.3.1;1.12.1
42073,4.2.1;1.11.2;3.3.2;3.2.1;1.14.18
42297,2.3.1;3.1.2;6.2.1;1.2.1;2.3.2
42313,1.18.1;1.17.1;1.12.1;1.16.1;1.1.1
42317,1.2.7;2.3.1;6.2.1;3.1.2;1.8.7
42393,1.1.1;1.17.1;5.3.1;1.12.1;1.18.1
42441,1.4.1;1.5.1;1.2.1;1.3.1;1.1.1
42657,3.1.1;1.2.98;3.6.1;2.7.2;3.3.2
42669,1.1.1;3.2.2;1.17.1;1.12.1;5.3.1
42669,1.1.1;3.2.2;1.17.1;1.12.1;5.3.1
42673,1.21.3;1.8.3;3.13.1;1.16.3;1.14.19
42777,2.1.1;2.8.4;3.13.2;2.5.1;1.17.98
42833,4.1.1;3.7.1;1.13.12;1.13.11;5.3.3
42969,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98
43069,1.14.14;1.14.19;1.14.99;1.19.6;1.17.8
43165,2.4.2;2.7.8;2.4.1;2.7.4;5.4.99
43209,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
43221,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98
43501,1.1.1;1.17.1;5.3.1;1.12.1;5.1.3
43689,2.7.3;2.7.9;3.9.1;2.7.1;2.7.13
43721,2.1.1;2.5.1;3.13.2;2.8.4;2.3.1
43901,3.2.1;2.4.1;3.2.2;3.1.1;4.2.1
44133,2.5.1;2.1.1;1.1.98;2.8.4;3.13.2
44345,6.3.2;6.3.1;3.6.5;3.6.4;6.3.3
44593,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
44737,2.3.1;4.1.2;2.3.3;6.2.1;2.3.2
44761,2.1.1;2.8.4;2.5.1;3.13.2;1.17.98
44809,2.5.1;4.1.1;2.7.7;4.2.3;6.1.1
44901,3.1.1;4.2.1;3.7.1;1.2.98;5.4.1
45033,1.7.2;1.9.6;1.7.3;1.8.2;1.16.3
45073,1.14.14;1.14.19;1.14.99;1.5.1;1.17.8
45125,2.7.1;2.7.4;2.7.6;2.7.11;2.7.7
45329,5.1.3;1.1.1;4.1.2;1.1.99;5.4.99
45333,3.5.4;1.14.16;1.5.99;1.5.1;4.3.3
45485,4.1.1;1.1.1;1.17.98;2.2.1;1.2.7
45561,2.6.1;5.1.1;5.4.99;2.3.1;5.1.99
45705,1.1.1;1.17.1;1.12.1;1.2.1;1.18.1
45725,1.1.1;1.17.1;1.12.1;1.2.1;2.7.1
46189,3.5.1;3.5.5;1.2.99;4.2.1;3.5.2
46245,1.14.19;1.14.18;1.16.3;3.6.1;1.14.13
46425,1.14.19;1.14.18;1.16.3;3.6.1;1.8.2
46449,2.3.2;6.1.1;2.3.1;4.3.2;5.1.3
46521,1.14.18;1.14.19;1.16.3;1.1.2;1.17.2
46537,1.14.19;1.16.3;1.14.18;3.6.1;1.14.13
46545,1.14.19;1.14.18;1.16.3;1.1.2;1.13.11
46773,1.14.19;1.14.15;1.16.3;1.2.7;1.6.1
46973,1.3.99;1.1.99;1.21.99;1.17.99;1.14.99
47145,1.14.19;1.14.18;1.16.3;3.6.1;1.8.2
47545,5.1.1;2.6.1;5.1.99;5.4.3;6.3.2
47985,4.2.3;3.1.7;2.5.1;5.5.1;4.2.1
47993,2.7.4;2.8.3;2.3.1;2.6.1;5.1.3
48009,1.14.13;1.14.12;1.6.3;1.14.19;1.17.1
48237,3.7.1;4.1.1;2.7.1;1.13.11;5.5.1
48613,2.8.1;1.8.4;1.8.99;2.8.5;1.8.5
48921,1.3.7;1.18.6;3.6.5;3.6.4;3.6.1
48965,1.11.1;1.11.2;1.5.3;1.14.19;1.1.3
49005,1.14.13;1.14.12;1.6.3;1.14.99;1.1.1
49045,1.14.13;1.3.1;1.14.12;1.6.5;1.10.3
49097,2.5.1;2.1.1;3.1.1;1.17.98;3.13.2
49129,2.1.1;1.21.98;1.17.98;1.1.99;1.1.98
49181,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
49253,2.7.1;2.7.13;2.7.3;3.9.1;2.7.9
49421,2.7.1;2.7.4;2.7.11;2.7.6;2.7.8
49445,3.1.2;1.2.1;2.3.3;6.2.1;2.3.1
49449,3.2.1;4.2.1;5.1.3;3.1.3;3.6.1
49517,1.14.11;3.5.4;2.6.1;1.14.20;1.13.11
49521,1.14.11;1.14.20;2.6.1;1.13.11;4.1.1
49573,4.99.1;1.3.3;1.14.99;1.21.99;1.17.99
49669,1.14.13;1.17.1;1.6.3;1.14.12;1.14.19
49949,1.3.3;1.10.3;1.21.3;1.17.3;1.8.3
50225,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
50229,1.14.14;1.14.19;1.17.8;1.3.8;1.5.1
50365,1.14.19;1.14.14;1.21.3;1.14.99;1.5.1
50381,2.3.1;3.1.2;6.2.1;2.3.3;4.1.1
50397,2.3.1;3.1.2;2.3.3;4.1.1;1.2.1
50485,2.3.1;2.3.2;2.3.3;6.3.2;3.4.17
50525,2.3.1;2.3.2;2.3.3;6.3.2;3.4.17
50565,2.3.1;2.3.2;2.3.3;6.3.2;3.4.17
50573,2.3.1;2.3.2;2.3.3;6.3.2;3.4.17
50661,4.2.1;5.4.99;5.5.1;1.11.2;2.3.3
50721,1.14.14;1.14.19;1.14.99;1.5.1;1.19.6
50773,1.7.3;4.3.99;1.4.3;1.2.3;1.17.3
50821,1.3.1;1.3.99;1.1.1;1.17.1;1.18.1
50965,3.5.4;6.3.4;3.5.1;3.5.99;4.1.99
51049,1.3.99;1.3.1;1.17.99;1.21.99;1.14.99
51525,2.1.1;2.5.1;2.8.4;3.13.2;1.17.98
51557,2.1.1;3.13.2;2.8.4;1.17.98;3.13.1
51685,2.7.4;2.7.1;2.7.6;2.7.7;2.7.11
51709,1.1.1;5.3.1;1.17.1;5.1.3;1.12.1
51713,5.1.3;2.2.1;1.1.1;5.1.2;5.3.1
51773,2.5.1;4.2.3;2.7.7;3.1.7;2.7.9
51797,2.5.1;4.2.3;5.5.1;6.4.1;2.7.9
51937,1.8.4;1.8.1;2.8.1;1.21.4;2.8.4
51945,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
52045,2.4.1;2.4.2;3.2.1;2.7.7;3.6.1
52165,1.14.14;1.14.19;1.14.99;1.5.1;1.19.6
52181,1.14.14;1.14.19;1.19.6;1.17.8;1.2.8
52381,2.4.3;2.4.99;2.7.8;3.1.4;2.4.1
52553,2.7.1;2.7.4;2.7.6;2.7.11;2.7.8
52565,5.1.3;5.3.1;1.1.1;4.1.1;4.1.2
52645,3.1.1;4.2.1;3.7.1;1.1.3;2.2.1
52645,3.1.1;4.2.1;3.7.1;1.1.3;2.2.1
52777,1.14.14;1.14.19;1.13.12;2.5.1;1.14.99
52913,4.1.1;1.13.12;1.13.11;4.2.1;1.14.13
53337,1.3.1;4.1.99;1.3.99;5.4.99;6.3.4
53365,1.3.1;4.1.99;1.3.99;5.4.99;1.5.1
53961,1.14.14;1.14.19;1.19.6;1.5.1;1.17.8
54065,4.2.3;5.5.1;3.1.7;4.2.1;2.5.1
54293,2.7.7;2.7.4;4.6.1;6.5.1;2.7.6
54501,4.2.3;2.5.1;3.1.7;6.1.1;2.7.7
54825,3.2.1;4.2.1;3.1.3;3.1.4;5.3.1
54885,3.2.2;2.7.1;6.3.4;1.1.1;2.3.1
55013,1.14.13;1.2.1;1.6.3;1.17.1;4.2.1
55025,1.14.14;1.14.19;1.5.1;1.14.99;4.3.3
55337,2.1.1;2.8.4;3.13.2;2.5.1;1.17.98
55441,1.14.14;1.14.19;1.5.1;1.14.99;1.19.6
55569,2.1.1;3.13.2;2.8.4;1.17.98;2.5.1
55621,5.5.1;1.3.1;5.4.99;4.2.3;4.2.1
55709,2.3.1;6.3.4;2.5.1;4.4.1;1.8.1
55753,1.8.7;1.8.98;2.8.4;1.2.7;1.3.4
55773,6.3.2;6.3.1;6.3.4;6.1.1;6.2.1
55873,1.7.1;1.1.1;1.17.1;1.12.1;1.18.1
55973,2.3.1;2.3.3;2.3.2;6.2.1;3.1.2
56009,3.2.1;4.2.1;5.1.3;3.1.3;3.6.1
56101,2.7.7;6.3.1;6.1.1;3.6.1;6.2.1
56125,4.2.3;2.5.1;3.1.7;1.3.99;1.17.99
56193,2.4.1;2.4.2;2.7.1;2.7.7;2.7.4
56293,1.14.14;1.14.19;1.14.99;1.10.3;1.19.6
56337,1.14.14;1.14.19;1.14.99;1.5.1;1.19.6
56453,5.5.1;5.3.3;4.2.1;5.4.99;1.3.1
56661,1.3.1;1.1.1;1.18.1;1.17.1;1.3.99
56693,1.14.20;1.14.11;4.1.1;1.13.12;1.13.11
56777,1.14.19;1.14.14;1.21.3;1.5.1;1.14.99
56817,3.2.2;3.2.1;4.2.1;3.1.4;5.3.1
56865,1.2.1;2.3.1;3.1.2;1.3.1;2.3.3
56873,3.5.1;1.13.12;3.5.2;3.5.5;4.2.1
56909,3.1.1;4.1.1;5.3.3;2.5.1;2.3.1
57045,1.1.1;1.17.1;1.2.1;1.12.1;1.3.1
57193,3.5.1;3.1.1;4.1.1;3.5.2;3.7.1
57385,2.3.1;2.3.3;6.2.1;3.1.2;2.3.2
57401,3.1.1;1.2.3;1.2.1;2.7.2;1.2.98
57513,1.3.1;1.14.12;1.14.13;1.14.19;1.6.3
57561,1.14.14;1.14.19;1.14.99;1.19.6;3.5.99
57753,2.3.1;1.2.1;1.1.1;1.3.1;2.3.3
57781,1.14.12;1.14.13;1.7.1;1.14.99;1.7.3
57805,1.14.12;1.14.13;1.7.1;1.14.99;1.6.5
57881,2.4.2;2.4.1;2.7.7;2.7.4;2.7.1
57949,1.14.13;1.6.3;1.14.19;1.17.1;1.14.12
58053,2.3.1;2.3.3;2.3.2;6.2.1;3.1.2
58173,4.2.3;2.5.1;3.1.7;2.7.7;5.5.1
58569,2.3.1;2.3.3;6.2.1;2.3.2;3.1.2
58817,6.3.2;3.4.17;3.5.2;6.3.1;6.3.3
59013,2.1.1;2.5.1;1.3.98;4.1.99;5.5.1
59073,1.1.99;2.1.1;1.21.98;1.17.98;1.1.98
59089,2.5.1;2.1.1;1.1.98;1.5.1;2.8.4
59149,6.2.1;3.1.2;1.2.1;2.3.3;6.4.1
59237,4.2.3;2.5.1;3.1.7;5.5.1;5.4.99
59245,3.1.1;3.6.1;2.7.2;2.3.2;6.1.1
59329,3.1.1;5.4.1;1.2.98;2.7.2;4.2.1
59469,3.4.19;3.4.13;4.2.1;3.5.1;3.5.2
59629,3.4.13;3.5.1;3.5.2;3.4.17;4.3.2
59777,1.1.3;5.3.1;1.5.3;4.1.2;4.2.99
60049,1.14.13;1.2.1;1.6.3;1.17.1;1.14.12
60281,2.1.1;2.5.1;2.8.4;3.13.2;1.1.98
61473,2.3.1;3.1.2;2.3.2;2.3.3;1.2.1
61801,6.2.1;6.1.1;2.7.7;2.7.4;6.3.2
61893,1.3.1;5.3.3;1.1.1;1.3.99;1.18.1
62017,2.4.2;2.4.1;2.7.8;3.2.1;2.7.6
62445,2.1.4;2.3.2;4.3.2;3.5.3;2.1.3
62493,6.2.1;6.1.1;6.3.2;2.7.7;2.7.4
62565,1.1.99;1.14.99;1.17.99;1.3.99;1.5.99
62941,3.5.1;3.1.1;1.13.12;3.7.1;3.5.2
63137,2.7.8;2.5.1;2.1.1;2.3.1;4.4.1
63337,5.1.3;3.2.1;5.3.1;5.4.99;5.4.2
63361,1.3.3;1.1.3;1.8.3;1.17.3;1.13.11
63445,2.7.8;2.7.1;2.7.6;3.1.4;4.6.1
63805,5.1.3;5.3.1;2.7.8;5.4.99;3.2.2
63837,1.13.11;5.4.4;1.14.18;5.2.1;1.3.3
63853,1.13.11;5.4.4;1.14.18;5.2.1;1.3.3
63877,1.14.11;1.13.12;1.14.20;1.13.11;4.1.1
64061,1.1.1;1.17.1;1.12.1;1.5.1;1.6.3
64597,2.4.1;2.7.1;2.7.4;2.4.2;2.7.6
64649,1.2.1;2.3.1;1.8.1;1.3.1;1.1.1
64653,1.2.1;2.3.1;1.8.1;1.3.1;1.1.1
64657,1.2.1;2.3.1;1.8.1;1.3.1;1.1.1
64881,3.6.1;3.6.5;3.6.4;2.5.1;3.1.4
65221,1.3.1;1.14.12;1.6.5;1.12.1;1.14.13
65377,2.1.1;3.13.2;2.5.1;2.8.4;1.17.98
65493,1.17.98;1.3.98;1.1.98;2.1.1;1.21.98
65749,1.14.11;1.14.20;4.1.1;3.1.6;1.13.11
65809,1.14.19;1.14.15;4.2.1;3.6.1;1.14.13
66001,2.1.1;2.5.1;2.6.1;2.1.2;3.13.2
66717,2.2.1;4.1.2;5.1.3;2.7.4;5.4.99
66965,2.4.1;2.4.2;3.2.1;2.7.1;5.1.3
67005,3.6.1;3.6.5;3.6.4;5.6.2;6.3.5
67657,1.16.1;1.18.1;1.6.2;1.12.1;1.17.1
68101,1.1.1;5.1.3;5.3.1;1.17.1;2.7.1
69393,2.4.99;2.4.3;2.7.8;3.1.4;2.7.4
69537,2.7.1;5.3.1;5.1.3;2.7.4;2.2.1
69736,2.8.3;2.3.1;2.7.4;5.4.99;5.2.1
69924,1.14.14;1.14.19;1.14.99;1.5.1;2.5.1
70060,1.14.14;1.14.19;1.5.1;1.14.99;1.19.6
70532,2.4.1;2.4.2;3.2.1;2.7.7;2.7.8
72700,1.3.1;1.1.1;1.2.1;1.17.1;1.12.1
73416,4.1.99;2.5.1;2.6.1;1.3.3;4.1.1
73840,3.6.1;3.6.5;3.6.4;5.6.2;2.7.12
73844,2.4.1;2.4.2;3.2.1;2.7.7;2.7.8
74092,2.7.1;2.7.4;2.7.7;2.7.11;2.7.6
74148,2.3.1;6.2.1;2.8.3;2.3.3;5.4.99
75132,5.3.3;4.2.1;5.5.1;5.4.99;2.3.1
75264,1.1.3;1.5.3;5.3.1;1.4.3;1.11.2
75408,4.2.1;4.1.2;5.4.1;5.4.99;3.2.1
76492,4.1.2;1.13.11;4.2.1;2.8.3;1.2.1
76504,4.1.2;4.2.1;1.13.11;2.8.3;1.2.1
76616,1.2.1;2.3.3;3.1.2;2.3.1;1.8.1
77112,3.1.3;3.6.1;3.6.5;3.6.4;4.2.1
77124,3.1.3;3.6.1;3.6.4;3.6.5;4.2.1
77128,3.1.3;4.2.1;3.6.1;3.2.1;3.1.4
77356,2.6.1;4.1.2;4.4.1;4.1.3;1.1.99
77880,1.5.3;1.1.3;1.4.3;1.11.1;1.11.2
77972,4.2.3;2.5.1;3.1.7;5.5.1;2.7.7
78284,4.2.3;2.5.1;3.1.7;5.5.1;6.1.1
78700,2.4.1;2.4.2;2.7.7;3.1.3;2.7.4
78828,4.1.2;4.2.1;1.13.11;2.8.3;1.2.1
79232,2.5.1;4.2.3;2.7.7;3.1.7;5.5.1
79280,6.3.1;6.3.4;6.3.2;6.2.1;6.1.1
79628,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98
79656,2.3.1;2.8.3;4.1.3;2.3.3;4.1.2
79704,3.6.1;2.7.7;3.1.4;3.6.5;3.6.4
80552,2.1.1;2.8.4;3.13.2;2.5.1;1.17.98
80604,1.8.2;1.16.3;1.7.2;1.14.19;1.17.2
80904,1.5.1;1.3.1;1.14.13;1.17.1;1.14.12
81256,1.14.15;1.14.19;1.97.1;1.14.13;1.21.3
81260,1.14.15;1.14.19;1.97.1;1.14.13;1.21.3
81408,1.1.98;2.1.1;1.3.98;4.1.99;1.17.98
81492,4.1.1;1.3.8;1.1.98;1.17.98;1.14.14
82148,6.2.1;6.1.1;6.3.2;2.7.7;2.7.4
82192,2.1.1;3.13.2;2.8.4;2.5.1;1.17.98
82216,2.1.1;2.5.1;3.13.2;2.8.4;1.17.98
82256,2.3.2;6.1.1;2.3.1;6.3.2;4.3.1
82860,1.14.13;1.6.3;1.14.19;1.2.1;1.17.1
84640,1.2.4;4.1.1;1.4.4;1.17.98;1.2.7
84776,1.8.5;1.10.3;1.11.1;1.23.5;1.21.3
85516,2.1.1;2.8.4;1.8.98;2.3.1;2.8.1
86104,1.1.1;2.7.1;1.3.1;1.17.1;1.12.1
86144,4.1.1;1.13.11;1.13.12;3.1.1;2.5.1
