reaction,REACTION_ID,true_EC
44761-2.1.1.201-Q,44761,2.1.1.201
44809-2.5.1.74-Q,44809,2.5.1.74
44901-3.1.1.25-Q,44901,3.1.1.25
45033-1.7.2.6-Q,45033,1.7.2.6
45073-1.14.14.129-Q,45073,1.14.14.129
45125-2.7.1.187-Q,45125,2.7.1.187
45329-5.1.99.8-Q,45329,5.1.99.8
45333-1.13.11.81-Q,45333,1.13.11.81
45485-4.1.1.1-Q,45485,4.1.1.1
45561-5.1.1.21-Q,45561,5.1.1.21
45705-1.1.1.195-Q,45705,1.1.1.195
45725-1.1.1.195-Q,45725,1.1.1.195
46189-3.5.5.7-Q,46189,3.5.5.7
46245-1.14.19.32-Q,46245,1.14.19.32
46425-1.14.19.44-Q,46425,1.14.19.44
46449-2.3.2.21-Q,46449,2.3.2.21
46521-1.14.18.6-Q,46521,1.14.18.6
46537-1.14.19.38-Q,46537,1.14.19.38
46545-1.14.19.17-Q,46545,1.14.19.17
46773-1.14.19.28-Q,46773,1.14.19.28
46973-1.3.99.37-Q,46973,1.3.99.37
47145-1.14.19.3-Q,47145,1.14.19.3
47545-5.1.1.22-Q,47545,5.1.1.22
47985-4.2.3.156-Q,47985,4.2.3.156
47993-7.1.1.1-Q,47993,7.1.1.1
48009-1.14.13.209-Q,48009,1.14.13.209
48237-2.3.1.272-Q,48237,2.3.1.272
48613-2.8.1.11-Q,48613,2.8.1.11
48921-1.3.7.14-Q,48921,1.3.7.14
48965-1.11.1.8-Q,48965,1.11.1.8
49005-1.14.13.222-Q,49005,1.14.13.222
49045-1.14.13.215-Q,49045,1.14.13.215
49097-1.21.98.3-Q,49097,1.21.98.3
49129-2.1.1.326-Q,49129,2.1.1.326
49181-2.1.1.333-Q,49181,2.1.1.333
49253-2.7.1.202-Q,49253,2.7.1.202
49421-2.7.1.214-Q,49421,2.7.1.214
49445-3.1.2.32-Q,49445,3.1.2.32
49449-3.2.1.197-Q,49449,3.2.1.197
49517-1.14.11.54-Q,49517,1.14.11.54
49521-1.14.11.53-Q,49521,1.14.11.53
49573-4.99.1.9-Q,49573,4.99.1.9
49669-1.14.13.224-Q,49669,1.14.13.224
49949-1.10.3.16-Q,49949,1.10.3.16
50225-2.1.1.222-Q,50225,2.1.1.222
50229-1.14.14.27-Q,50229,1.14.14.27
50365-1.14.19.73-Q,50365,1.14.19.73
50381-2.3.1.253-Q,50381,2.3.1.253
50397-2.3.1.230-Q,50397,2.3.1.230
50485-2.3.1.254-Q,50485,2.3.1.254
50525-2.3.1.256-Q,50525,2.3.1.256
50565-2.3.1.258-Q,50565,2.3.1.258
50573-2.3.1.258-Q,50573,2.3.1.258
50661-4.2.1.170-Q,50661,4.2.1.170
50721-1.14.14.35-Q,50721,1.14.14.35
50773-1.7.3.1-Q,50773,1.7.3.1
50821-1.3.1.22-Q,50821,1.3.1.22
50965-3.5.4.35-Q,50965,3.5.4.35
51049-1.3.99.5-Q,51049,1.3.99.5
51525-2.1.1.337-Q,51525,2.1.1.337
51557-2.1.1.337-Q,51557,2.1.1.337
51685-2.7.4.32-Q,51685,2.7.4.32
51709-1.1.1.407-Q,51709,1.1.1.407
51713-5.1.3.40-Q,51713,5.1.3.40
51773-2.5.1.136-Q,51773,2.5.1.136
51797-2.5.1.137-Q,51797,2.5.1.137
51937-1.8.5.7-Q,51937,1.8.5.7
51945-2.1.1.343-Q,51945,2.1.1.343
52045-2.4.1.350-Q,52045,2.4.1.350
52165-1.14.14.77-Q,52165,1.14.14.77
52181-1.14.14.45-Q,52181,1.14.14.45
52381-2.4.3.2-Q,52381,2.4.3.2
52553-2.7.1.217-Q,52553,2.7.1.217
52565-5.3.1.35-Q,52565,5.3.1.35
52645-3.1.1.104-Q,52645,3.1.1.104
52645-3.1.1.25-Q,52645,3.1.1.25
52777-1.14.19.52-Q,52777,1.14.19.52
52913-1.13.12.23-Q,52913,1.13.12.23
53337-1.3.1.91-Q,53337,1.3.1.91
53365-1.3.1.89-Q,53365,1.3.1.89
53961-1.14.14.13-Q,53961,1.14.14.13
54065-4.2.3.175-Q,54065,4.2.3.175
54293-2.7.7.108-Q,54293,2.7.7.108
54501-4.2.3.188-Q,54501,4.2.3.188
54825-3.2.1.130-Q,54825,3.2.1.130
54885-2.4.2.31-Q,54885,2.4.2.31
55013-1.14.13.105-Q,55013,1.14.13.105
55025-1.14.14.50-Q,55025,1.14.14.50
55337-2.1.1.267-Q,55337,2.1.1.267
55441-1.14.14.63-Q,55441,1.14.14.63
55569-2.1.1.345-Q,55569,2.1.1.345
55621-5.5.1.19-Q,55621,5.5.1.19
55709-2.4.2.60-Q,55709,2.4.2.60
55753-1.8.98.6-Q,55753,1.8.98.6
55773-6.3.2.52-Q,55773,6.3.2.52
55873-1.7.1.17-Q,55873,1.7.1.17
55973-2.3.1.268-Q,55973,2.3.1.268
56009-3.2.1.113-Q,56009,3.2.1.113
56101-2.7.7.100-Q,56101,2.7.7.100
56125-2.5.1.149-Q,56125,2.5.1.149
56193-2.4.1.148-Q,56193,2.4.1.148
56293-1.14.14.75-Q,56293,1.14.14.75
56337-1.14.14.76-Q,56337,1.14.14.76
56453-5.5.1.32-Q,56453,5.5.1.32
56661-1.3.1.115-Q,56661,1.3.1.115
56693-1.14.20.10-Q,56693,1.14.20.10
56777-1.14.19.74-Q,56777,1.14.19.74
56817-3.2.2.8-Q,56817,3.2.2.8
56865-2.3.1.281-Q,56865,2.3.1.281
56873-3.5.1.85-Q,56873,3.5.1.85
56909-4.2.99.24-Q,56909,4.2.99.24
57045-1.1.1.421-Q,57045,1.1.1.421
57193-3.5.1.124-Q,57193,3.5.1.124
57385-2.3.1.285-Q,57385,2.3.1.285
57401-3.1.1.105-Q,57401,3.1.1.105
57513-1.14.12.26-Q,57513,1.14.12.26
57561-1.14.14.161-Q,57561,1.14.14.161
57753-2.3.1.292-Q,57753,2.3.1.292
57781-1.14.12.23-Q,57781,1.14.12.23
57805-1.14.12.23-Q,57805,1.14.12.23
57881-2.4.2.61-Q,57881,2.4.2.61
57949-1.14.13.243-Q,57949,1.14.13.243
58053-2.3.1.280-Q,58053,2.3.1.280
58173-4.2.3.200-Q,58173,4.2.3.200
58569-2.3.1.323-Q,58569,2.3.1.323
58817-6.3.2.53-Q,58817,6.3.2.53
59013-2.1.1.41-Q,59013,2.1.1.41
59073-2.1.1.308-Q,59073,2.1.1.308
59089-2.5.1.152-Q,59089,2.5.1.152
59149-6.2.1.60-Q,59149,6.2.1.60
59237-4.2.3.203-Q,59237,4.2.3.203
59245-3.1.1.106-Q,59245,3.1.1.106
59329-3.1.1.110-Q,59329,3.1.1.110
59469-3.4.19.13-Q,59469,3.4.19.13
59629-3.4.13.4-Q,59629,3.4.13.4
59777-1.1.3.40-Q,59777,1.1.3.40
60049-1.14.13.246-Q,60049,1.14.13.246
60281-2.1.1.367-Q,60281,2.1.1.367
61473-2.3.1.291-Q,61473,2.3.1.291
61801-6.2.1.67-Q,61801,6.2.1.67
61893-1.3.1.124-Q,61893,1.3.1.124
62017-2.4.2.63-Q,62017,2.4.2.63
62445-2.1.4.3-Q,62445,2.1.4.3
62493-6.2.1.63-Q,62493,6.2.1.63
62565-1.17.99.8-Q,62565,1.17.99.8
62941-3.5.1.135-Q,62941,3.5.1.135
63137-2.5.1.151-Q,63137,2.5.1.151
63337-5.1.3.3-Q,63337,5.1.3.3
63361-1.3.3.16-Q,63361,1.3.3.16
63445-2.7.8.28-Q,63445,2.7.8.28
63805-5.1.3.18-Q,63805,5.1.3.18
63837-1.13.11.92-Q,63837,1.13.11.92
63853-1.13.11.92-Q,63853,1.13.11.92
63877-1.14.11.75-Q,63877,1.14.11.75
64061-1.1.1.422-Q,64061,1.1.1.422
64597-2.4.1.370-Q,64597,2.4.1.370
64649-1.2.1.44-Q,64649,1.2.1.44
64653-1.2.1.44-Q,64653,1.2.1.44
64657-1.2.1.44-Q,64657,1.2.1.44
64881-3.6.1.6-Q,64881,3.6.1.6
65221-1.3.1.20-Q,65221,1.3.1.20
65377-2.1.1.375-Q,65377,2.1.1.375
65493-1.3.98.7-Q,65493,1.3.98.7
65749-1.14.11.77-Q,65749,1.14.11.77
65809-1.14.19.78-Q,65809,1.14.19.78
66001-2.1.1.378-Q,66001,2.1.1.378
66717-2.2.1.14-Q,66717,2.2.1.14
66965-2.4.1.379-Q,66965,2.4.1.379
67005-3.6.1.74-Q,67005,3.6.1.74
67657-1.6.2.4-Q,67657,1.6.2.4
68101-1.1.1.15-Q,68101,1.1.1.15
69393-2.4.99.13-Q,69393,2.4.99.13
69537-2.7.1.234-Q,69537,2.7.1.234
69736-2.8.3.28-Q,69736,2.8.3.28
69924-1.14.14.180-Q,69924,1.14.14.180
70060-1.14.14.178-Q,70060,1.14.14.178
70532-2.4.1.222-Q,70532,2.4.1.222
72700-1.3.1.125-Q,72700,1.3.1.125
73416-4.1.99.27-Q,73416,4.1.99.27
73840-2.7.1.238-Q,73840,2.7.1.238
73844-2.4.1.385-Q,73844,2.4.1.385
74092-2.7.1.235-Q,74092,2.7.1.235
74148-2.3.1.310-Q,74148,2.3.1.310
75132-5.3.3.24-Q,75132,5.3.3.24
75264-1.1.3.50-Q,75264,1.1.3.50
75408-4.2.1.110-Q,75408,4.2.1.110
76492-4.1.2.65-Q,76492,4.1.2.65
76504-4.1.2.65-Q,76504,4.1.2.65
76616-1.2.1.27-Q,76616,1.2.1.27
77112-3.1.3.62-Q,77112,3.1.3.62
77124-3.1.3.62-Q,77124,3.1.3.62
77128-3.1.3.62-Q,77128,3.1.3.62
77356-2.6.1.44-Q,77356,2.6.1.44
77880-1.5.3.26-Q,77880,1.5.3.26
77972-4.2.3.220-Q,77972,4.2.3.220
78284-4.2.3.217-Q,78284,4.2.3.217
78700-2.4.1.392-Q,78700,2.4.1.392
78828-4.1.2.66-Q,78828,4.1.2.66
79232-2.5.1.159-Q,79232,2.5.1.159
79280-6.3.2.63-Q,79280,6.3.2.63
79628-2.1.1.393-Q,79628,2.1.1.393
79656-2.3.1.319-Q,79656,2.3.1.319
79704-3.6.1.52-Q,79704,3.6.1.52
80552-2.1.1.146-Q,80552,2.1.1.146
80604-1.97.1.9-Q,80604,1.97.1.9
80904-1.5.1.57-Q,80904,1.5.1.57
81256-1.14.15.45-Q,81256,1.14.15.45
81260-1.14.15.45-Q,81260,1.14.15.45
81408-5.3.99.13-Q,81408,5.3.99.13
81492-4.1.1.129-Q,81492,4.1.1.129
82148-6.2.1.77-Q,82148,6.2.1.77
82192-2.1.1.399-Q,82192,2.1.1.399
82216-2.1.1.399-Q,82216,2.1.1.399
82256-2.3.2.39-Q,82256,2.3.2.39
82860-1.14.13.253-Q,82860,1.14.13.253
84640-1.2.4.4-Q,84640,1.2.4.4
84776-1.11.2.8-Q,84776,1.11.2.8
85516-4.4.1.44-Q,85516,4.4.1.44
86104-1.1.1.442-Q,86104,1.1.1.442
86144-1.13.11.96-Q,86144,1.13.11.96
