Reaction,All ECs
17518,3.5.1.82;3.5.1.133;3.5.1.15;3.5.1.83;2.6.1.57;6.3.2.41|6.3.2.42;6.3.2.12|6.3.2.17;6.3.2.31;3.5.1.14;2.3.1.1|2.3.1.183|6.3.4.16
17642,4.1.1.17|4.1.1.19|4.1.1.86
17758,4.1.1.86;4.1.1.17|4.1.1.19|4.1.1.86
17766,5.4.2.4;3.1.3.9;2.7.1.106;3.6.1.7
17770,1.14.15.7;1.14.11.72;1.14.11.1;1.14.12.3;1.14.12.-|1.14.12.26;1.14.12|1.14.12.12;1.14.12.7;1.14.12.19;1.14.12.10;1.14.12.18;1.14.12.15;1.14.11|1.14.11.-|1.14.11.13;1.14.11|1.14.11.-|1.14.11.15;1.13.11.-|1.14.12.-|1.14.12.25;1.14.13.208;1.13|1.13.12.19;1.13.11.34;1.13.11|1.13.11.12|1.13.11.33
17862,2.4.1.17;1.1.1.145|5.3.3.1;1.1.1.149|1.1.1.210|1.1.1.357|1.1.1.51|1.1.1.62
17866,1.5.1.34;1.14.13.225|1.6.3.1;1.8.1.9;1.14.13.25;1.12.1.3|1.12.1.5;1.6.3.2
17942,4.1.3.1|4.1.3.30;4.2.1.79;4.2.1.117;4.2.1.85;1.1.1.37
17990,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.220;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16
17998,2.1.1.151;2.1.1.132;2.1.1.271;2.1.1.289;2.1.1.130;2.1.1.131;2.1.1.11;2.1.1.163
18378,2.7.1.72;2.3.1.193;6.3.2.25;6.3.1.14|6.3.2.22;6.3.2.29;6.3.2.60|6.3.2.M4;6.3.2.-|6.3.2.43;6.3.4.14;6.3.4.14|6.4.1.1;6.3.4.3
18466,1.13.11.-|1.13.11.29;1.13.11.15;1.13.11.2;1.14.18.1;1.13.11.8;1.13.11.25;1.10.3|1.10.3.1|1.14.18.1;1.13.11.16;1.13.11.39
18562,1.3.1.70;1.14.13.72;1.6.3.2;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.7.1.14;1.1.1.417;1.3.1.22;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.270;1.1.1.201;1.1.1.170;1.1.1.146;1.3.1.72;1.1.1.62
18614,1.14.99.15;1.14.14.1
18646,2.5.1.44;2.5.1.44|2.5.1.45|2.5.1.46;2.5.1.16;1.5.3.13|1.5.3.16|1.5.3.17
18658,1.1|1.1.1.26|1.1.1.27|1.1.1.28|1.1.1.29|1.1.1.387|1.1.1.81
18750,1.2.1.50;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5
18774,2.1.1.251;2.1.1.247|2.1.1.248;2.1.1.247|2.1.1.249;2.1.1.-|2.1.1.247|2.1.1.250;2.1.1.86;2.1.1.246|2.1.1.247|2.1.1.251|2.1.1.253;2.1.1.-|2.1.1.246|2.1.1.90;2.1.1|2.1.1.10;1.8.1.5;4.4.1.23;1.8.98.5;1.8.98.1;1.8.98.4;1.8.7.3;2.1.1.9;2.1.1.5
18858,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.57;1.14.14.138;1.14.14.108;1.14.14.5;1.14.14.30;1.14.99.46;1.13.12.16;1.14.19.9
18966,1.3.3.3|1.3.3.4|4.1.1.37|4.2.1.75
18970,4.2.1.104;3.5.1.110|4.2.1.104;4.1.1.47;4.1.1.1
19030,6.3.4.6;6.3.3.5;3.5.1.87;3.5.1.77;3.5.1.110|4.2.1.104
19042,1.14.14.28;1.14.14.3;1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.29;1.14.14.23;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16
19102,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.14.12.12;1.6.6.9|1.7.2.3;1.12.1.2|1.12.1.5
19126,2.6.1.7;2.6.1.35;2.6.1.39|2.6.1.73;2.6.1.4|2.6.1.44|2.6.1.7;2.6.1.112;2.6.1.13;2.6.1.44|2.6.1.45|2.6.1.7;5.3.1.22;1.4.3.19;2.6.1.51;3.4.11.1|3.4.11.2|3.4.11.23|3.4.11.5|3.4.13.-;3.4.13.23
19158,4.2.1.5|4.2.1.68;4.2.1.25;4.2.1.82;4.2.1.140|4.2.1.39|4.2.1.6;4.2.1.140|4.2.1.39|4.2.1.82;4.2.1.68|4.2.1.7;4.2.1.146|4.2.1.68;5.5.1.25;4.2.1.90;1.1.1.69;1.1.1.264;1.1.1.346;4.2.1.9
19270,6.2.1.37;6.2.1.65|6.2.1.ak;6.2.1.32;6.2.1.33;6.2.1.27;6.2.1.2|6.2.1.30;6.2.1.1
19342,1.14.15.3;1.14.13.230;1.14.13.30|1.14.14.94;1.16.3.2;1.14.-.-|1.14.14.80;1.14.14.177;1.14.14.129;1.14.14.-|1.14.14.1
19386,2.4.1.219;2.4.1.202;2.4.1.354;2.4.1.85;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.210;2.4.1.-|2.4.1.297;2.4.1.173;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.245;2.4.1.-|2.4.1.266;2.4.1.87;2.4.1.338;2.4.1.15
19394,2.6.1.13;2.6.1.-|2.6.1.113|2.6.1.29;2.6.1.-|2.6.1.19|2.6.1.96;2.6.1.21;2.6.1.18;2.6.1.105;2.6.1.77
19398,6.3.2|6.3.2.5|6.3.2.51;6.3.2.26;6.3.2.11;6.3.-.-|6.3.2.52;6.3.2.38;6.3.2.57;6.3.2.39;6.3.2.14;6.3.1.14;6.3.3.4;6.3.2.36;3.6.1|3.6.1.-|3.6.1.65|3.6.1.8|3.6.1.9
19430,2.7.2.2;2.7.1.40;6.3.2.42;6.3.4.20
19626,4.1.2.42;3.5.1.14;2.2.1.8;4.1.2|4.1.2.-|4.1.2.5;1.1.1.103;1.1.1.381
19666,1.3.99.3;1.3.1.9;1.1.1|1.3.1.44;1.3.1.38;1.3.1.93;2.3.1.119
19810,3.5.1.87;3.5.1.77;3.5.1.6;3.5.1.20;6.3.3.5;3.5.3.9;3.5.1.110|4.2.1.104
19862,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.7.1.10|1.7.99.1;1.12.1.2|1.12.1.5
19966,4.4.1.14;1.2.1.3|1.2.1.8
20014,2.1.3.2
20030,1.6.3.2;1.12.1.3|1.12.1.5;1.3.1.36;1.8.1.9;1.14.13.240;1.5.1.40;1.3.1.77;1.1.1.318;1.3.1.20
20074,4.1.2.42;3.5.1.14;2.2.1.8;4.1.2|4.1.2.-|4.1.2.5;1.1.1.103;1.1.1.381
20098,4.2.1.140|4.2.1.39|4.2.1.6;4.2.1.140|4.2.1.39|4.2.1.82;4.2.1.146|4.2.1.68;4.2.1.68|4.2.1.7;1.1.1.69;1.1.1.264;4.3.1.9;5.5.1.25;4.2.1.162;1.1.99.3;1.1.1|1.1.1.215;4.2.1.12;4.2.1.90;1.1.1.45;4.2.1.25;4.2.1.5|4.2.1.68;1.1.1.58
20130,2.4.2.57;2.4.2.7|2.4.2.8
20150,1.14.14.13;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.14.14.55;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.12
20162,2.4.1.82;2.4.1.67;2.4.1.123;2.7.1.69;3.2.1.70;2.4.1.140;2.4.1.13;5.4.99.11;2.4.1.10;3.2.1.20|3.2.1.70
20202,6.3.-.-|6.3.2.52;6.3.1.1|6.3.5.4
20222,6.3.4.3
20338,2.7.7.5;3.1.6.2;3.1.6.13;4.2.1.126
20426,6.4.1.7;2.1.3.3|6.3.5.5
20486,1.14.19.65;1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.14.14.108;1.14.14.155;1.14.99.46;1.14.14.12;1.14.14.22
20614,2.8.2.11;1.8.4.8;2.8.2.34;2.8.2.14;2.8.2.15;2.8.2.14|2.8.2.15|2.8.2.2;2.8.2.-|2.8.2.39;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.-|2.8.2.38;2.8.2.9;2.8.2.1;2.8.2.25;2.8.2.27;2.8.2.36;2.8.2.35;2.8.2.5;2.8.2.17
20666,1.1.1.292;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.117;1.1.1.120;1.1.1.346;1.1.1.359;1.1.1.-|1.1.1.215;1.1.1.21;1.1.1.179;1.1.1.113;1.1.1.376;1.1.1.413;1.14.13.237;1.1.1.47|1.1.1.48|1.1.1.49
20737,2.3.1.180
20757,2.3.1|2.3.1.133|3.1.2.-;2.3.1.140;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.153;2.3.1.-|2.3.1.215;2.3.1.74
20805,1.2.1.27;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35
20881,1.1.1.1|1.1.1.284
20993,2.1.1.94;2.1.1.293;2.1.1.150;2.1.1.270;2.1.1.241;2.1.1.42;2.1.1.231;2.1.1.212;2.1.1.339;2.1.1.155|2.1.1.231;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.75;2.1.1.146;2.1.1.279;2.1.1.38;2.1.1.302;2.1.1.232;2.1.1.303;2.1.1.240;2.1.1.6;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.330;2.1.1.323;2.1.1.4;2.1.1.338;2.1.1.128;2.1.1.117;2.1.1.169|2.1.1.68;2.1.1.104;2.1.1.89;2.1.1.70|2.1.1.93;2.1.1.65;2.1.1.110;2.1.1.114|2.1.1.64
21037,2.3.1.194;2.3.1.86;2.3.1.199;2.8.3.-|2.8.3.8|2.8.3.9;2.3.1.111;2.3.1.16|2.3.1.9
21117,2.4.1.20;2.4.1.8;2.4.1.320;2.4.1.281;2.4.1.279;2.4.1.31;2.4.1.1;2.4.1.230;2.4.1.231;2.4.1.64;2.4.1.339;4.2.2.13;2.4.1.321;2.4.1.329;2.4.1.282;3.2.1.74;2.4.1.25;2.4.1.216;2.4.1.7;2.4.1.247;3.2.1.20
21133,1.14.11.48;1.17.3.2;1.4.3.13;1.7.3.3;1.4.3.3;1.4.3.2;1.1.3.15
21157,2.7.1|2.7.1.-|2.7.1.165|2.7.1.31;5.4.2.1|5.4.2.11|5.4.2.12
21209,3.1.3.3;2.7.1.226|2.7.1.bn;2.7.1.225|2.7.1.bm;4.1.99.25;4.1.99.24;2.5.1.113;4.2.3.154;2.5.1.47|2.5.1.65;4.2.3.152;3.1.3.2
21273,6.3.1.8|6.3.1.9;6.3.2.23;6.3.2.20;6.3.2.37;6.3.2.59;6.3.4.24;6.3.2.3;6.3.1.2
21309,2.1.1.142|2.1.1.41;5.4.99.33;5.4.99.41;5.4.99.34;5.4.99.39;5.4.99.52;5.4.99.47;5.4.99.40;5.4.99.32;5.4.99.36;5.4.99.49;5.4.99.50;5.4.99.35;5.4.99.51;5.4.99.56;5.4.99.7;4.2.1.125;5.4.99.57;5.4.99.48;4.2.1.124;5.4.99.31;5.4.99.17;1.14.14.17;4.2.1.123;5.4.99.53;5.4.99.37;5.4.99.65;2.1.1.142;1.14.18.10;1.3.1.72;1.3.1.96|2.5.1.21
21313,4.1.1.91;4.1.1.46;1.14.13.1;1.14.13.64;4.1.1.55;4.1.1.103;4.1.1.63;4.1.1.7;4.1.1.80;4.1.1.69;1.13|1.13.12.19;4.1.1.61;1.14.12.13;1.14.12.1;4.1.1.59;2.3.1.95;1.10.3.15;1.3.1.-|2.3.1.170|2.3.1.74
21373,6.3.4.16|6.3.5.5;2.7.2.2
21433,1.1.1.28|1.1.1.37
21525,2.3.3.18;2.3.3.19;2.3.1.182|2.3.3.13
21545,2.7.4.15|2.7.6.2;2.7.4.6
21657,1.-.-.-|1.1.1.342;1.1.1.-|1.1.1.341|4.2.1.-;2.4.1.60;4.2.1.45;2.7.7.33;2.4.1.13;2.7.7.74;3.6.1.9
21741,2.8.1.2;4.4.1.15;1.11.1.12;1.8.3.7;2.8.1.11;2.8.5.2;2.3.2.25;1.8.1.15;1.17.4.1
21745,2.3.1.184;2.3.1.228;2.3.1.229;2.5.1.43;2.5.1.38;2.1.1.342;2.1.1.326;2.3.1.244;2.6.1.62;2.3.1.161;2.1.1.11;2.1.1.294;2.5.1.108;2.5.1.25
21893,1.1.1.376;1.1.1.113;1.1.1.424;1.1.1.117;1.1.1.116|1.1.1.117;1.1.1.179;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.359;1.1.1.179|1.3.1.20;1.1.1.346;1.1.1.21;1.1.1.-|1.1.1.215;1.1.1.47|1.1.1.48|1.1.1.49
21933,2.3.1.184;2.3.1.228;2.3.1.229;2.5.1.38;2.1.1.326;2.1.1.342;2.5.1.43;2.3.1.244;2.6.1.62;2.3.1.161;2.5.1.108;2.5.1.25;2.1.1.11
21957,2.4.1.239;2.4.1.123;2.4.1.365;2.4.1.272;2.4.1.303;2.4.1.305;2.4.1.343;2.4.1.304;2.4.1|2.4.1.297;2.4.1.13|2.4.1.14;2.4.1.276;2.4.1.-|2.4.1.301;2.4.1.271;2.4.1.356;2.4.1.234;2.4.1.309;2.4.1.-|2.4.1.293;2.4.1.357;2.4.1.159;2.4.1.270;2.4.1.-|2.4.1.286;2.4.1.126;2.4.1|2.4.1.58;2.4.1.91;2.4.1|2.4.1.44;2.4.1.237;2.4.1.238;2.4.1.115;2.4.1.294
22001,1.1.1.179;1.1.1.121|1.1.1.175;1.1.1.122;1.1.1.117;1.1.1.376;1.1.1.359;1.1.1.116|1.1.1.117;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.346;1.1.1.179|1.3.1.20;1.1.1.21;1.1.1.-|1.1.1.215;1.1.1.179|1.1.1.376|1.1.1.47;1.1.1.119;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.1.1.47|1.1.1.48|1.1.1.49
22033,4.1.3.1;4.3.1.27;4.3.1.16;4.2.1.81;4.1.3.41;4.1.3.24;4.1.3.16|4.1.3.17|4.1.3.42
22057,1.1.1.1|1.1.1.71
22085,4.3.1.15;4.4.1.13;4.3.1.15|4.3.1.18;4.1.99.1|4.2.1.13|4.2.1.22|4.2.3.1|4.3.1.15|4.3.1.17|4.3.1.19
22109,4.3.1.18;3.5.1.14;1.1.1.103;1.1.1.381
22125,3.1.1.80;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
22321,2.4.1.8;2.4.1.320;2.4.1.20;2.4.1.281;2.4.1.279;2.4.1.31;2.4.1.1;2.4.1.282;2.4.1.321;2.4.1.230;2.4.1.329;2.7.7.69;2.7.7.69|2.7.7.78;2.4.1.7;2.4.1.339;2.4.1.247;2.7.7.37;2.4.1.64;2.4.1.231;2.4.1.211;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4
22353,4.1.1.116;4.1.1.17|4.1.1.19|4.1.1.86
22365,1.1.1.282;1.1.1.24;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
22377,5.4.99.25;5.4.99.23;5.4.99.19;5.4.99.21;5.4.99.22;5.4.99.24;5.4.99.20
22429,1.8.3.3;1.14.14.43;1.14.11.58;1.1.3.15;4.1.1.90;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.4.3.2
22457,3.5.1.59;3.5.3.17|3.5.3.7;3.5.3.1|3.5.3.7;3.5.3.22;3.5.3.-|3.5.3.24;3.5.3.1|3.5.3.11;6.3.4.6;3.5.3.6
22473,2.7.1.33
22485,2.7.7.53;2.7.6.1
22505,2.8.2.27;2.8.2.25;1.8.4.8;2.8.2.1;2.8.2.36;2.8.2.15|2.8.2.4;2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.1|2.8.2.3;2.8.2.24;2.8.2.-|2.8.2.39;2.8.2.14;2.8.2.10;2.8.2.-|2.8.2.38;2.8.2.20;2.8.2.33
22513,6.3.5.9;5.4.1.2|5.4.99.61;2.1.1.132;1.16.8.1;6.6.1.2;6.3.5.12;6.3.5.10;1.16.1.6;2.7.8.26
22517,2.7.3.3;2.7.3.5;2.7.3.1;2.7.3.2;2.7.1.100
22525,1.3.99.39;1.3.99.40;5.2.1.3;5.2.1.7;3.1.1.1|3.1.1.3
22565,2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.39|2.3.1.85|2.3.1.86;1.3.1.10|1.3.1.104|1.3.1.39;1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.118;1.3.1.9
22597,2.3.1.175;3.1.1.41;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
22669,2.4.1.182
22725,2.4.1.173;2.4.1.192;2.4.1.17;2.4.1.276;2.4.1.364|2.4.1.dt;2.4.1.367;2.4.1.368|2.4.1.dx;2.4.1.324;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.323;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.22;2.4.1.245;2.4.1.210;2.4.1.38|2.4.1.90
22769,3.4.22|3.4.22.51;3.4.21.10|3.4.21.59;2.3.2.2;3.4.11|3.4.21.37;3.3.2.6|3.4.11|3.4.11.1|3.4.11.10|3.4.11.2|3.4.11.23|3.4.11.24|3.4.11.3
22797,2.7.1.3;2.7.1.188;2.7.1.51;2.7.1.1|2.7.1.4;2.7.1.11|2.7.1.144|2.7.1.56
22813,1.5.1.5
22829,6.3.2.1
22913,2.6.1.66;2.6.1.21;2.6.1.32|2.6.1.42;2.6.1.51;2.6.1.2|2.6.1.21;2.6.1.1|2.6.1.2|2.6.1.5;2.6.1.15
23049,1.1.5.13;1.1.99.2;1.1.99.39;2.6.1.19;1.1.99.24;1.1.3.15|1.1.3.M4;2.6.1.57;1.1.1.30;1.1.1.45;1.1.1.27|1.1.1.272|1.1.1.95|1.1.99.2
23089,2.7.1.29;2.7.1.209;2.7.1.231;2.7.1.217;2.7.1.3|2.7.1.51;2.7.1.92;2.7.1.5;2.7.1.19;2.7.1.35
23113,4.1.1.103;4.1.1.69;4.1.1.51;4.1.1.91;4.1.1.46;1.10.3.15;1.13|1.13.12.19;4.1.1.61;2.3.1.165;4.1.1.63;1.14.13.1;4.1.1.7;2.3.1.151;2.3.1|2.3.1.39|2.3.1.74
23141,2.4.2.12;2.4.2|2.4.2.1
23157,4.99.1.6;1.14.14.45;1.14|1.14.13.125|1.14.14.156;1.14.14.43|1.14.14.45;1.14.14.44|4.3.1|4.99.1.7;3.2.1.147;6.2.1.13;1.14.14.37;3.4.11.17;2.6.1.7;3.1.1.96
23201,1.8.3.5;1.4.3.13;1.1.3.15;1.4.3.3;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.2
23225,2.4.1.215;2.4.1.203;2.4.2.40;2.4.1|2.4.1.85;2.4.1.-|2.4.1.330;2.4.1.46;2.4.1.241;2.4.1.239;2.4.1.220;2.4.1.111;2.4.1.194;2.4.1.218;2.4.1.128;2.4.1.35;2.4.1.126;2.4.1.202;2.4.1.90;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131;2.4.1.63
23389,2.7.1.119;2.7.1.163;2.3.1.193;2.7.1.91;6.3.4.16|6.3.5.5;2.7.2.2
23421,2.7.1.201|2.7.1.69;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.1.3.90|3.2.1.20|4.2.1.131;3.2.1.23
23445,1.1.1|1.1.1.27|1.1.1.28
23449,2.7.7.90;2.7.7.92;2.7.7.38
23465,2.4.1.223;2.4.1.174;2.4.1.250;2.4.1.-|2.4.1.283;2.4.1.306;2.4.1.175;2.4.1.224;2.4.1.212;3.2.1.183;2.4.1.-|2.4.1.292;2.4.1.150;2.4.1.143;2.4.1.149;2.4.1.56;2.4.1.-|2.4.1.291
23505,6.3.1.10;3.5.1.90;6.3.5.10;2.5.1.17;2.7.8.26
23549,2.1.1.173;2.1.1.172
23581,5.3.99.2|5.3.99.3|5.3.99.4;1.1.1|1.1.1.-|1.1.1.188;1.11.1.20;5.3.99.5;1.14.99.1;1.14.14.1
23601,2.6.1.39;2.6.1.17;2.6.1.57;2.6.1.36;2.6.1.21;2.6.1.42|2.6.1.6|2.6.1.67;2.6.1.19
23609,3.5.2.15;3.5.4.43|3.5.99.3;3.5.3.9;3.4.16.4|3.4.17.8;3.5.1.97;3.4.17.13;3.4.11.9
23677,6.3.2.13;6.3.2.7;6.3.2.9
23737,3.5.2.17;4.1.1.97;1.14.13.113;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23757,1.1.3.8;1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
23789,6.2.1.22|6.2.1.35;6.2.1.1|6.2.1.17
23821,2.7.7.69;5.1.3.-|5.1.3.18;2.4.1.131;2.4.1.132;2.4.1.83;2.4.1.142;2.4.1.251;4.2.1.45;4.2.1.76;4.2.1.46;2.4.1.68;2.4.1.214;2.4.1.308;2.4.1.33;1.1.1.271;1.1.1.187|1.1.1.281;1.1.1.135|1.1.1.187;2.4.1.21
23853,1.10.3.2;1.13.11.2;1.10.3.1|1.10.3.2|1.14.18.1
23857,1.2.1.44;1.3.1.32;1|1.14.13.39|1.14.14.1|1.16.1.7|1.18.1.2|1.6.2.2;1.16.1.9;1.13.12.-|1.14.13.210;1.8.1.13
23901,3.3.2.10;1.18.1.2
23929,2.3.1.57|2.6.1.29;3.5.1.48;3.5.3.-|3.5.3.24;6.3.1.8|6.3.1.9;3.5.1.62;2.3.1.249;2.3.1.248;3.5.1.17;2.1.3.6;3.5.1.98
23969,1.2.1.68;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5;1.2.1.3
23993,2.3.1.23|2.3.1.63;2.3.1.62;2.3.1.51;2.3.1.180
24005,1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.8.4|1.3.8.7|1.3.99.-|1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.3.8.6|1.3.99.7;1.5.1.45;2.1.1.74
24021,4.3.2.1
24081,6.3.1.14;6.1.1.2;6.3.1.1|6.3.5.4
24197,1.4.1.12|1.4.1.26;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9
24213,2.7.1.89;2.7.1.82;2.7.1.32;2.7.1.39
24245,1.1.1.206;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.206|1.1.1.236;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.184;1.1.1.270
24433,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
24457,3.1.3.73;4.1.99.23;6.3.5.9;1.14.11.49;3.1.3.5|3.1.3.99
24469,1.14.13.225|1.6.3.1;1.6.3.2;1.6.3.5;1.14.13.8;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
24485,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.7.1.10|1.7.99.1;1.12.1.2|1.12.1.5
24501,6.3.2.3;6.3.2.2|6.3.2.3;6.4.1.8;6.3.4.6
24505,1.13.11.53;1.13.11.54;1.14.14.154
24521,1.5.1.10|1.5.1.9;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5
24565,2.8.3.5;2.8.3.18|2.8.3.5;2.8.3.-|2.8.3.20|2.8.3.22|2.8.3.7;2.8.3.-|2.8.3.1|2.8.3.18|2.8.3.M4;2.8.3.26;2.8.3.9;2.8.3.16;6.2.1.4;2.8.3.13;6.2.1.5
24593,2.7.7.15|2.7.7.57;2.7.7.39;2.7.7.64;2.7.7.60
24601,1.8.3.1;1.7.3.1;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15;1.2.3.1
24617,1.1.1|1.1.1.148|1.1.1.209;1.1.1.210|1.1.1.239|1.1.1.357|1.1.1.51|1.1.1.62;1.1.1.184|1.1.1.2|1.1.1.213|1.1.1.51|1.1.1.64
24671,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.1.1.21;1.12.1.2|1.12.1.5
24675,2.7.1.48
24731,1.14.12.1;4.1.1.91;4.1.1.46;4.1.1.7;2.3.1.230;1.14.13.1;1.14.12.13;4.1.1.48
24786,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.12.-|1.14.12.10;1.14.13.87;1.14.13.25;1.14.13.26;1.14.13.113;1.14.18.9;1.11.1.1|1.14.12.17
24866,1.14.11.20;1.14.11.67;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.54;1.14.11.33;1.14.11.53;1.14.11.51;1.13|1.13.12.19;1.14.11.58;1.14.11.32;1.14.11.15;1.14.11.31;1.14.20.15
24903,2.7.7.65;3.1.4.59|3.1.4.f;6.3.2.34;2.4.1.131;2.4.1.132;2.4.1.142;2.4.1.251;2.4.1.308;3.1.4.17|3.1.4.35
24932,4.4.1.15;4.4.1.1|4.4.1.11|4.4.1.2;4.3.1.15|4.3.1.18
24969,1.14.13.126|1.14.15.16;1.14.11|1.14.11.-|1.14.11.15;1.14.13.246;1.14.13.72;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.70;1.14.11|1.14.11.-|1.14.11.13;1.14.99.9;1.14.13.144|1.14.14.111;1.14.13.78;1.14.13.79;1.14.11.18;1.14.12.-|1.14.12.26;1.14.12.10;1.14.12.12
25018,3.1.3.86;3.1.3.67;3.1.3.62;3.1.3.95;3.1.3.66;3.1.3.78;3.1.3.64;3.1.3.36;3.1.3.36|3.1.3.56;3.1.4.57;3.1.3.25|3.1.3.36
25022,2.7.1.26;2.7.1.161;2.7.1.74;2.7.1.174;2.7.1.11
25144,3.7.1.3;2.6.1.7;3.4.16.4
25242,3.5.3.9;3.5.1.87;3.5.1.77;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9;1.4.99.1
25303,6.2.1.2;6.2.1.30;6.2.1.7;6.3.2.5;6.3.1.14;6.3.4.5;6.3.2.40
