Reaction ID,SelenzymeRF
R02982,2.1.1.70|2.1.1.93;2.1.1.88;2.1.1.76;2.1.1.169;2.1.1.117;2.1.1.64
R08164,2.4.1.195;2.4.1.185;2.4.1.111;2.4.1.91;2.4.1.63;3.6.1.45;2.4.1.14;2.4.1.220;2.4.1.271;6.2.1.13;2.4.1.17
R06804,2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.236;2.4.1.159;2.4.1.254;2.4.2.51;2.4.1.22;2.4.1.87;2.4.1.38|2.4.1.90;2.4.2.50;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.273;3.2.1.21|3.2.1.25|3.2.1.74;3.2.1.74
R10528,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.375;1.1.1.272
R03530,2.7.4.6
R10817,5.1.3.30|5.1.3.31;3.2.1.26;3.2.1.7;2.4.1.13
R08639,5.4.2.2;3.2.1.85;5.4.2|5.4.2.2|5.4.2.7
R10851,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17
R08381,2.3.1.76;2.3.1.41;2.3.1.301;2.3.1.135;2.3.1.207;2.3.1.42;2.3.3.20;2.3.1.15
R05150,1.3.1.54;1.1.1.36;1.1.1.330;1.3.1.93;1.2.1.-|1.2.1.103|1.2.1.ag;1.1.1.100|2.3.1.-;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86
R08109,1.14.12.10;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.3.1.25;1.6.5.4;1.14.13.223;1.14.13.69;1.14.13.87;1.14.13.25;1.14.12.15;1.14.13.246;1.14.13.26;1.14.13.113;1.14.18.9
R08531,2.3.1.180
R07839,5.3.2|5.3.2.1|5.3.2.6;1.13.11.-|1.13.11.8;4.1.1.68;1.1.1.312;4.1.1.77;1.13.11.15;1.13.11.-|1.13.11.3;1.13.11.57|1.13.11.8;2.6.1.14;2.7.8.23;2.6.1.57;2.3.1.-|2.3.1.217;2.6.1.21;1.13.11.1;3.5.99.5;5.5.1.7;1.2.1.32|1.2.1.85;3.1.1.45
R01969,2.4.2.1|2.4.2.4
R01644,1.1.1.2|1.1.1.61|1.2.1.16;1.6.5.4;1.1.1.1
R12488,4.2.1.17;4.2.1.-|4.2.1.134
R11857,4.2.3.190;4.2.3.186;4.2.3.141;4.2.3.140;4.2.3.189;4.2.3.183;4.2.3.18|4.2.3.29;4.2.3.30;4.2.3.147;4.2.3.35;4.2.3.44;4.2.3.196|4.2.3.fr;3.1.7.4;4.2.3.50;4.2.3.31;4.2.1.173;4.2.1.133;2.5.1.153|3.1.7.9;3.1.7.12;4.2.3.28;4.2.3.193;2.7.7.91;4.2.3.185;4.2.3.103;4.2.3.19;4.2.3.45;3.6.1.10;4.2.3.192;2.7.7.50
R03716,1.1.1.184;1.1.1.272;1.1.1.375;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.21;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R03728,1.14.13.26;1.14.13.25;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39|2.3.1.85;1.1.1.100|2.3.1.-;1.3.1.9|2.3.1.-|2.3.1.86
R08191,6.2.1.3;2.3.1.301;2.3.1.207;2.3.1.41;2.3.1.65;2.3.1.26;2.3.1.21
R13013,1.13|1.13.12.19;1.13.12.24;1.13.12.6;1.7.3.3;1.13.11.27;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67
R09676,2.4.1.255;3.2.1.169;3.2.1.97;2.4.1.41;3.1.3.43;3.1.3.53;3.1.3.52;3.1.1.98;2.4.1.159;3.5.1.52;2.4.1.17
R07797,6.2.1.7;1.1.1.213|1.1.1.50;2.8.2.14;2.8.2.15;2.8.2.24;2.8.2.-|2.8.2.38;2.8.2.1;2.8.2.36;6.3.5.9;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.8.2.3;2.3.1.23;2.7.1.25
R08220,3.1.1.1
R05413,1.13.11.39;1.13.11.16;1.13.11.2;1.13.11.25|1.13.11.39;1.10.3.2
R06865,1.14.13.-|1.14.13.240;1.14.14.17;1.14.12.23;1.14.13.88;1.14.11.-|1.14.11.61;1.13.11.27;1.10.3.1|1.14.18.1
R08104,1.14.12.10;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.-|1.14.12.26;1.14.12.11;1.14.13.69;1.14.13.245;1.14.13.131;1.14.12.19;1.14.12.18
R07921,2.1.1.159|2.1.1.160;1.14.13.179;1.14.14.1
R02167,2.7.1.1;2.7.1.197|2.7.1.69;2.7.1.198;2.7.1.200|2.7.1.69;3.1.3.45;2.7.1.161;2.7.1.26
R11156,1.14.13.216;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.87;1.14.13.223;1.14.12.10;1.6.5.4;1.14.13.113;1.14.13.26;1.14.13.25;1.14.14.43|1.14.14.45;1.14.13.246;1.14.18.9
R12080,3.1.1.32;2.3.1.24;1.14.19.22;1.10.3.2
R06110,3.2.1.85;3.2.1.101;3.2.1.3;2.4.1.25;3.2.1.33;3.2.1.22
R04202,1.1.1.71;1.1.2.8;1.1.2.9;1.14.19.72;1.13.12.7;2.3.1.15
R08772,4.1.1.98;1.2.5.1;2.5.1.74;1.3.8.6;1.17.98.3;1.14.14.39;1.14.14.42;2.2.1.12;1.2.5.3;1.1.5.6|1.17.5.3;1.4.1.27
R10672,1.14.14.45;1.14.14.43|1.14.14.45;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.84;1.14.13.2|1.14.13.33;1.14.13.240;1.14.14.37;1.14.13.87;1.14.13.225;1.14.13.148|1.14.13.8;1.14.14.57;1.6.5.4
R12585,1.14.18.12;1.13.12.24;1.14.14.42;1.13|1.13.12.19;1.14.11.27;1.14.11.65;1.14.11.69;1.14.11.66;1.14.11.68;1.13.12.6;1.14.14.117;1.2.2.4;1.13.11.27;1.13.12.7;1.14.11.43
R10847,5.5.1.27;1.3.2.3;5.4.1.4;4.2.1.42;4.2.1.40;4.2.1.156;4.2.1.158;5.5.1.25;5.1.2.7;4.2.2.6;1.1.1.346;1.1.1.48;1.1.1.376;1.1.1.122;1.1.1.121|1.1.1.359;1.1.3.8;1.1.1.316;1.1.1.119;1.1.1.119|1.1.1.179;3.2.1.172;3.2.1.179;1.1.1.377|1.1.1.378;1.1.1|1.1.1.-|1.1.1.215;4.2.1.90;4.2.1.68;4.2.1.67;5.3.1.17
R13302,2.5.1.-|2.5.1.31;2.5.1.87|2.5.1.91;2.5.1.-|2.5.1.33;2.5.1.-|2.5.1.30;2.5.1.84;2.5.1.83;2.5.1.29
R06405,1.1.1.275;1.1.1|1.1.1.243;1.1|1.1.1|1.1.1.27|1.1.1.272|1.1.1.28|1.1.1.37;1.1.3.15;1.1.1|1.1.1.272;1.1.99.31;1.1.1|1.1.1.345
R06392,3.1.1.83;1.14.13.105;1.2.1.5;3.5.1.3;3.7.1.18;3.5.1.1;2.8.3.9;1.1.1.283;3.1.1.-|3.1.1.24;6.3.5.4;3.1.1.25
R09798,1.14.14.13;1.14.14.3;1.14.14.46;1.14.14.15;1.14.19.56;1.14.19.9;1.14.14.28;1.16.8.1;1.14.14.5;1.14.14.33;1.14.14.8;1.1.99.31;1.14.14.10;1.14.99.46
R10055,1.14.15.21;1.10.99.3|1.23.5.1;1.1.3.8;5.3.99.9;3.1.1.17;1.14.14.-|1.14.14.1
R11860,2.7.7.91;1.3.1.96|2.5.1.21;2.4.1.266;2.5.1.39
R00084,3.5.1.3;1.3.5.3;1.4.3.4;6.3.5.9;6.3.5.7
R10257,2.4.2.51;2.4.2.50;2.4.1.-|2.4.1.254;2.4.1|2.4.1.-|2.4.1.297;2.4.1.239;2.4.1.236;2.4.1.91;2.4.1.273;2.4.1|2.4.1.-|2.4.1.298;2.4.1.22;2.7.1.69;2.4.1.351;2.4.1.87;2.4.1.-|2.4.1.284;2.4.1.338;2.4.1.38|2.4.1.90;2.4.1.159;2.4.1.-|2.4.1.301;2.4.1.-|2.4.1.285;2.4.1.69;2.4.1.13
R08635,2.3.1.80;4.4.1.13;2.6.1.57;3.5.1.114;3.5.1.114|3.5.1.14;3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-
R00844,1.1.1.49|1.1.1.8|1.1.1.94|1.3.1.20;1.1.1.2|1.1.1.21|1.1.1.261
R04217,2.6.1.13|2.6.1.81;2.6.1.11
R05166,3.2.1.74;3.2.1.97;5.1.3.11;2.4.1.87;3.2.1.21|3.2.1.74
R02714,1.1.1.179|1.1.1.376;1.1.1.175|1.1.1.376|1.1.1.46;3.1.1.15;1.1.1.117|1.1.1.179|1.3.1.20;1.1.1.107|1.1.1.116|1.1.1.122;1.1.99.28;5.1.3.30|5.1.3.31;5.1.3.31;1.1.1.121;1.1.1.370;3.2.1.7;1.1.1.346;2.4.1.140;3.1.1.17;2.4.1.13;1.1.99.35;2.7.1.11|2.7.1.3;2.7.1.3
R07996,1.14.11.13;1.13.11.15;1.14.13.1;4.1.1.68;4.1.1.77;1.14.14.36;1.13.11.1;1.13.11.16;1.14.14.42;1.13.11.-|1.13.11.3;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R00985,2.6.1.21;2.7.1.40;1.14.12.10;1.14.12|1.14.12.12;1.14.14.-|1.14.14.1
R11877,1.1.1.348;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R00665,1.4.4.2
R07335,2.4.1.185;2.4.1.17;2.4.1.111;2.4.1.91;2.4.1.43;3.6.1.45;2.4.1.264;2.4.1.63;2.4.1.271;2.4.1.14;2.4.1.309;2.4.1.-|2.4.1.293;2.4.1|2.4.1.58;2.7.8.13
R03781,3.7.1.7;6.4.1.6;6.4.1.1;2.8.3.18;6.3.2.2
R02625,2.7.1.207;2.7.1.199;2.7.1.208;2.7.3.9;3.9.1.3;2.7.1.69;2.8.1.11|2.8.1.4
R01862,3.5.1.13;6.3.1.18;2.3.1.118|2.3.1.5;1.1.1.318;3.5.1.133;1.11.1.7
R02003,2.5.1.20;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.89;5.5.1.-|5.5.1.18;2.5.1.39
R03801,3.2.1.74;3.2.1.22|3.2.1.47;3.2.1.23
R11591,1.1.2.4;1.1.2.3;1.1.99.6;4.3.1.15;1.1.1|1.1.1.10|1.1.1.153|1.2.1.3
R09651,3.5.1.103;3.5.1.115;2.3.1.78;2.3.2.10;3.5.1.33;6.3.1.13;3.5.1.-|3.5.1.112;3.5.1.89;3.5.1.-|3.5.1.136;3.1.1.58;2.3.1.189
R07971,1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R03493,2.3.1.199;4.2.1.17;4.2.1.-|4.2.1.134
R05635,1.14.99.1;1.14.14.1;1.14.14.14
R04756,5.3.3.8;1.3.8.1;4.2.1.-|4.2.1.134;4.2.1.17
R03703,3.2.1.125;2.4.1.25;3.2.1.74;3.2.1.20|3.2.1.70;2.3.1.72;3.2.1.21|3.2.1.25|3.2.1.74
R11107,1.14.13.-|1.14.15.-|1.14.15.3;1.14.13.69;1.1.1.10;1.1.1.2|1.1.1.21;1.1.1.289;1.1.1.287;1.14.13.25;1.14.13.26;1.1.1.12|1.1.1.14;1.1.1.14|1.1.1.9;1.1.1.15;1.1.1.56
R01227,5.4.2.2;5.4.2.6;2.4.99.6;2.5.1.78
R04961,1.3.1.9|2.3.1.-;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39
R03072,2.5.1.38;2.3.1.184;2.5.1.108;2.5.1.25;2.5.1.114;2.5.1.43;4.4.1.14
R01497,3.2.1.21
R03056,1.2.1.18;2.3.1.180
R09783,1.2.1.-|1.2.1.82;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R01494,3.5.1.23;2.7.8.27;3.1.3.-|3.1.3.4;3.2.1.46|3.2.1.62;3.2.1.45|3.2.1.62;3.1.4.12
R05720,1.13.11.38;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.13.11.-|1.13.11.39
R02529,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.4
R08111,1.3.1.25;1.14.12.10;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.170|1.1.1.418;1.1.1.417;1.11.1.1|1.14.12.17
R09332,2.4.1.-|2.4.1.327;2.4.1.-|2.4.1.326;2.4.1.322;2.4.1.-|2.4.1.318;2.4.1.311;2.4.2.27;2.4.1.-|2.4.1.328;5.4.2.7
R00704,1.6.5.4;1.1.1|1.1.1.27|1.1.1.28
R05857,1.14.11.20;1.13|1.13.12.19;1.13.12.24;1.2.2.4;1.13.12.6;1.13.11.27;1.14.12.1;1.13.11.46;1.13.11.83;1.14.11.11;1.14.11.15;1.14.11.13;1.14.11.-|1.14.11.35;1.14.11.9;1.14.20.6;1.14.11.21;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69
R09351,2.4.1.-|2.4.1.327;2.4.1.331;5.4.2.7
R06819,2.4.1|2.4.1.-|2.4.1.298;2.4.1.116;2.4.1.238;2.4.1.249;2.4.1.35;2.4.1.126;2.4.1.170;2.4.1.128;2.4.1.220;2.4.1.91;2.4.1.234;2.4.1.185;2.4.1.237;2.4.1.115;2.4.1.-|2.4.1.286;2.4.1.-|2.4.1.254;2.4.1.218;2.4.1.-|2.4.1.297;2.4.1.17;2.4.1.271;2.4.1.239;2.4.1.81;2.4.1.-|2.4.1.330;2.4.2.51
R11338,1.1.1.21;1.1.1.1|1.1.1.71
R01000,1.1.1.345;1.1.1|1.1.1.272|1.1.1.28|1.1.1.86
R11508,2.1.1.332;2.1.1.333;1.16.1.8;2.1.1.100;2.1.1.98;2.1.1.314;2.1.1|2.1.1.163
R00485,3.5.1.1;6.3.5.4;3.5.1.3;2.6.1.7;3.5.1.121;6.3.1.1|6.3.5.4
R08383,1.1.1.105|1.1.1.2;1.1.1.-|1.1.1.105|1.1.1.21;1.1.1.-|1.1.1.300;1.1.1.1|1.1.1.315
R01039,1.1.1.1|1.1.1.10|1.1.1.156|1.1.1.2|1.1.1.21|1.1.1.72|1.3.1.20
R06602,4.1.99|4.2.99.21;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20
R00710,1.2.1.3|1.2.1.5;1.2.1.32|1.2.1.85;1.2.1.23;1.1.1.312|1.2.1.60;1.2.1.48;1.2.1.28|1.2.1.7;1.1.1.337|1.1.1.375
R02228,3.1.3.39;6.3.4.22;2.5.1.75
R01918,6.3.1.9;6.3.1.8|6.3.1.9;1.8.1.12;3.5.3.1;2.5.1.18
R13291,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17
R04106,1.1.1.184;1.6.5.4;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R09523,2.1.1.165;2.1.1.137;2.1.1.67;2.1.1.196;2.1.1.132;2.1.1.107
R12914,1.14.99.9;4.2.3.2;4.2.1.112;1.11.1.6
R05437,1.14.13.26;1.14.13.25;1.14.12|1.14.12.12;1.14.13.69;1.6.5.2
R11724,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.170|1.1.1.418;1.1.1.417;1.1.1.41
R04736,5.1.1.15;3.5.3.6;3.5.1.101;3.5.3.12
R04059,
R00189,3.6.1.5;3.2.2.6;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
R08035,1.8.99.3|1.8.99.5;1.12.99.6|1.2.7.1|1.2.7.4|1.2.99.2;5.4.4.1;5.4.4.3;1.10.5.1;1.6.5.2
R02847,1.1.1.121;1.1.1.116;1.1.1.120;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R04981,2.1.1.-|2.1.1.222
R10940,3.6.1.5;6.3.2.14;6.3.2.46;4.3.1.15;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R11052,1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.2.3.1;1.4.3.2
R09886,2.5.1.20;2.5.1.89;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.-|2.5.1.31;2.5.1.39
R06102,3.2.1.85;3.2.1.26;2.7.1.4
R05795,3.1.3.25|3.1.3.36;3.2.2.5|3.2.2.6
R00043,1.4.3.4;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1
R03791,5.1.2.2;3.5.1.86;1.1.3.15;1.1|1.1.1.272|1.1.1.379|1.2.1.-;1.1.1.423;1.1.99.31;1.1.1.422;1.2.1.3
R11045,2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.17;2.1.1.98;2.1.1.80;2.1.1.297|2.1.1.298
R03971,2.3.2.2;3.1.2.6
R07500,2.5.1.-|2.5.1.115;2.5.1.116;2.5.1.-|2.5.1.117;2.5.1.74;2.5.1.130;4.1.1.74;1.2.5.3;1.2.99.2;1.2.7.4;4.1.1.22;4.2.1.1
R03881,1.1.1.136;2.6.1.-|2.6.1.34;5.1.3.2;2.7.7.12;3.5.1.108
R09776,2.7.1.40;6.3.2.39;3.6.1.21;6.3.2.17;3.6.1.5
R02377,1.1.1.1|1.1.1.2|1.1.1.202|1.1.1.21|1.1.1.51|1.2.1.3
R09141,1.14.13.-|1.14.13.25;1.14.13.25|1.14.14.-|1.14.14.1
R11601,2.4.1|2.4.1.344;2.4.1.69;2.4.1.361;2.4.1.273;2.4.1.230;2.4.1.270;2.4.1.236;3.2.1.4
R07402,3.1.2.6
R10332,1.5.1.47;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R09684,4.2.3.36;3.1.7.12;4.2.3.192;4.2.3.140;4.2.3.15;4.2.3.189;4.2.3.47;4.2.3.141;4.2.3.190;5.5.1.28;4.2.3.188;4.2.3.50;5.5.1.29;5.5.1.15;4.2.3.27;4.2.3.28;4.2.3.99;4.2.3.193;4.2.3.123;2.7.7.91;4.2.3.52;4.2.3.51;4.2.3.77;4.2.3.56;4.2.3.67;3.6.1.10;2.7.7.50
R08201,2.7.1.40;6.4.1.7;6.3.4.16|6.3.5.5
R11008,1.14.19.21;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.17;1.14.14.23;1.14.13.54;1.14.13.246;1.14.15.16;1.14.14.1
R06912,
R10857,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15;1.1.3.47;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.14.18.1
R02350,2.8.2.15|2.8.2.4;2.8.2.15|2.8.2.2|2.8.2.4;3.1.6.1|3.1.6.2;2.8.2.1|2.8.2.3;2.4.1.17
R13112,1.14.19.61;2.6.1.7;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R04204,1.3.8.7|1.3.8.8;1.3.3.6;1.3.1.44;1.3.1.38;1.3.1.8;2.3.1.199;2.3.1.16
R05629,2.4.2.43;2.5.1.-|2.5.1.31;2.5.1.89;3.4.17.14|3.4.17.8;3.4.16.4|3.4.17.8
R02740,5.3.1.6
R10290,2.4.2.51;2.4.2.50;2.4.1.-|2.4.1.297;2.4.1.254;2.4.1.239;2.4.1.236;2.4.1.91;2.4.1.273;2.4.1.22;2.4.1.351;2.4.1.159;2.4.1.87;2.4.1.-|2.4.1.284;2.4.1.38|2.4.1.90;2.4.1.338;2.4.1.-|2.4.1.301;2.4.1.-|2.4.1.285;2.4.1|2.4.1.-|2.4.1.298;2.4.1.69;2.4.1.13
R05244,1.1.1|1.1.1.50|1.6.5.2|1.6.5.6|1.8.1.9
R08468,2.1.1.98;2.1.1.314;2.1.1.80;2.1.1.85;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60
R06272,1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R03224,4.2.1.-|4.2.1.134;4.2.1.17
R13219,1.1.1|1.1.1.184|1.1.1.62;1.1.1|1.1.1.239|1.1.1.62|1.1.1.64;1.1.1.209;1.1.1.239|1.1.1.51;1.1.1|1.1.1.2|1.1.1.213|1.1.1.239|1.1.1.62|1.3.1.20
R07225,1.21.3.6;1.13.11.24;2.3.1.74;1.14.18.3
R05554,3.5.3.9;3.5.3.4|4.3.2.3;3.4.11.4
R08846,1.6.5.2
R05061,2.3.1.92;3.2.1.175;1.1.5.9;1.1.99.35;3.2.1.126|3.2.1.21
R01039,1.1.1.1|1.1.1.10|1.1.1.156|1.1.1.2|1.1.1.21|1.1.1.72|1.3.1.20
R11582,2.7.7.2;2.7.4.6
R05218,1.3.3.6;1.14.99.46;1.14.14.34|1.14.14.5|1.14.14.ah;1.5.98.1
R09635,2.4.1.-|2.4.1.254;2.4.2.51;2.4.1|2.4.1.-|2.4.1.297;2.4.2.50;2.4.1.239;2.4.1.236;2.4.1.273;2.4.1.91;2.4.1.351;2.4.1.22;2.4.1.87;2.4.1|2.4.1.-|2.4.1.298;2.4.1.38|2.4.1.90;2.4.1.338;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.301;2.4.1.69;2.4.1.17
R03300,1.2.1.29|1.2.1.3|1.2.1.5;1.6.5.4
R00809,2.4.1.159;2.4.1.87;5.4.2.2;2.7.1.211;2.4.1.15
R11205,2.7.8.42;3.1.4.3;2.7.8.43;2.7.8.27;2.7.1.228;2.7.1.227;2.7.8.20;2.7.1.107
R10959,2.1.1.333;2.1.1.98;2.1.1.16|2.1.1.71;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.77
R02667,2.1.1.222
R08324,1.14.14.-|1.14.14.1
R07856,5.5.1.19;1.14.13.129|1.14.99|1.14.99.-;5.2.1.-|5.2.1.14;4.2.1.131;1.3.5.6;1.14.99.30;1.13.11.75;1.3.99.27;5.5.1.-|5.5.1.18;1.14.15.9;5.2.1.12;1.3.99.40;1.3.5.5;1.3.99.39;2.5.1|2.5.1.32|5.5.1.19;2.4.1.8|3.2.1.20|4.2.1.131
R01101,3.2.1.23;3.2.1.10;3.2.1.205
R12152,4.3.2.10
R13234,2.5.1.41;2.5.1.62;2.5.1.89;2.5.1.31;2.5.1.81;1.3.1.83;2.5.1.-|2.5.1.32
R07099,1.14.14.-|1.14.14.1
R07181,1.1.1.37
R08521,1.11.1.8;3.5.1.11;1.14.12|1.14.12.12;1.17.4.2;1.14.13.86;1.3.5.3;1.5.98.3;1.3.1.101;1.13.11.38;1.14.12.18;1.1.1.234;1.14.13.87;1.8.4.8
R06203,3.2.1.194;3.2.1.193;2.7.1.3;2.7.1.46;3.2.1.195;3.2.1.177;1.1.1.376|1.1.1.46;1.1.1.116|1.1.1.117;1.1.1.117;1.1.1.121|1.1.1.175|1.1.1.359;1.1.1.122;1.1.1.424;1.1.1.179|1.1.1.359;3.2.1.21|3.2.1.23|3.2.1.37|3.2.1.55
R03935,3.4.13.18|3.4.13.4;6.3.2.57|6.3.2.af;6.3.2.2
R08198,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R06927,1.1.1.21|1.1.1.90;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.91;1.1.1.1
R11020,2.1.1.190;2.1.1.189
R01506,1.13.11.1|1.13.11.M6;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.25|1.13.11.39;1.13.11.6;1.13.11.-|1.13.11.3
R04586,3.2.1.52;3.2.1.49
R03271,2.1.1.6|2.1.1.68;2.1.1.212|2.1.1.46;2.1.1.68;2.1.1.150|2.1.1.155;2.1.1.42;6.3.5.9;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.60;2.1.1.59;2.1.1.127;2.1.1|2.1.1.76;2.1.1.49;2.1.1.17
R05721,1.14.19.56;1.97.1.1;1.14.19.9;1.14.19.58;1.14.19.59;1.14.19.60;1.14.19.49;1.14.20.14;1.14.20.15;1.14.12.17;1.13.11.73;1.13.11.78;1.14.11.49;1.13.11.89;1.13.11.90;1.4.3.19|1.4.3.2|1.4.3.3;1.1.3.15|1.2.3.5
R07113,2.5.1.18
R03857,1.3.3.6;1.3.3.6|1.3.8.7|1.3.8.8|1.3.99.-|1.3.99.3;1.3.3.6|1.3.8.7|1.3.8.8|1.3.8.9|1.3.99.-|1.3.99.3;1.3.8.1|1.3.8.4|1.3.8.7;1.3.3.6|1.3.8.1|1.3.8.4|1.3.8.5|1.3.8.7|1.3.99.3;2.1.1.74
R00897,2.5.1.47;2.6.1.7;2.5.1.47|2.5.1.49|4.2.99.8;2.5.1.47|2.5.1.65;4.4.1.9;3.5.1.114|3.5.1.14
R10152,1.17.4.4;1.8.5.3;1.8.5.2;4.1.99.26;1.8.5.5;2.1.1.251;2.1.1.222
R06913,4.1.2.34;4.1.2.45|4.2.1.-;2.7.3.9;4.1.3.45;4.1.3.40
R06556,5.5.1.6;1.14.14.140;1.14.20.5;1.14.19.76;1.14.11.9;1.3.1.-|2.3.1.170|2.3.1.74
R01448,2.8.2.15;1.14.18.12;2.8.2.22;2.8.2.-|2.8.2.39;6.1.2.1|6.3.2.4
R02229,1.1.1.1|1.1.1.163|1.1.1.184|1.1.1.245|1.1.1.90
R11393,1.14.99.46;1.1.5.3|1.1.99.5;1.14.14.34|1.14.14.5|1.14.14.ah
R10850,2.7.8.20;2.3.1.20
R06998,2.1.1.315;1.16.1.8;2.1.1.333;2.3.1.231;2.1.1.64
R06496,2.7.4.6
R07729,2.4.1.170;2.4.1.35;2.4.1.237;2.4.1.126;2.4.1.218;2.4.1.17;2.4.1.-|2.4.1.286;2.4.1.185;2.4.1.91;2.4.1.128;2.4.1.234;2.4.1.220;3.2.1.14
R11217,2.1.1.319;2.1.1.320;2.1.1.319|2.1.1.320|2.1.1.321;2.1.1.322;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60
R13063,3.2.1.40;2.4.1.159;3.2.1.51;2.4.1.236;3.2.1.70;3.2.1.111;3.2.1.174;3.2.1.20|3.2.1.70;2.4.1.247;3.2.1.24
R10892,3.6.1.5;2.7.1.40;6.3.2.2|6.3.2.3
R07303,3.5.1.91;1.11.1.7
R04470,3.2.1.22;3.2.1.22|3.2.1.26
R01574,1.1.1.113;1.1.1.233;1.1.1.21;1.1.1.119|1.1.1.179;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.1.1.1
R11119,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22|1.4.3.4
R00259,2.3.1.180
