Reaction ID,BridgIT
R04073,1.14.11.16;1.14.18.5;1.14.15.3;1.14.19.32;1.10.3.3;1.14.13.168;1.14.14.1;1.14.12.19;1.14.16.7;1.2.3.9;1.14.99.46;1.14.21.11
R03635,3.2.1.26;3.1.1.93;3.2.2.11;4.3.3.5
R10558,
R05551,3.5.5.7;3.5.1.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.11.1;3.5.3.16;3.1.1.1;3.5.2.16;3.4.13.22;2.3.2.2;1.2.7.12;3.13.1.6;3.5.4.1;3.4.19.13;4.2.1.48;3.4.17.8;3.4.14.13;3.8.1.8;3.5.99.8;2.1.2.3;4.3.2.4
R07938,2.3.1.103;2.3.3.13;2.1.3.12;6.2.1.11;2.3.2.19;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R10192,1.13.11.84;1.13.12.23;1.13.99.1;1.14.13.239
R09950,3.5.1.110;3.5.5.7;3.5.2.16;3.4.13.22;3.4.11.1;3.5.3.9;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;4.2.1.48;2.3.2.2;1.2.7.12;3.4.19.13;3.4.17.8;3.5.4.16;3.13.1.6;3.4.14.13;3.5.99.8;3.8.1.8;2.1.2.3;4.3.2.4
R09149,
R04279,
R10228,
R00484,3.5.1.7;3.5.3.14;4.2.1.48;3.4.13.22;3.5.5.4;2.3.2.2;3.4.11.1;3.4.17.21;3.5.2.11;3.4.14.13;3.13.1.6;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;1.2.7.12;3.1.1.1;3.5.4.16;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4
R02889,2.4.2.9;2.4.1.71;2.4.99.18
R11237,2.7.7.2;2.7.1.53;2.7.4.8;2.7.2.14;2.7.6.1;6.3.5.5;2.7.3.8;2.7.11.2;2.7.10.1;2.7.12.1;2.7.14.1;2.7.8.19;2.7.99.1
R10255,2.7.8.38;2.7.1.180;2.7.7.2;2.7.6.1;2.7.2.1;2.7.99.1;2.7.11.15;2.7.4.14;6.3.5.5;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1
R05412,1.13.11.39;1.13.12.23;1.14.13.239;1.13.99.1
R05084,
R06466,5.3.3.11;5.3.99.8;5.3.2.1;1.1.3.8;5.99.1.4;4.2.1.159;5.3.1.30;5.5.1.9;3.1.3.77;1.1.1.153;3.5.4.16
R09230,1.7.1.15;1.7.99.1;1.7.3.3
R13310,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R01265,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R09711,5.3.3.11;5.3.99.8;5.3.2.1;1.1.3.8;5.99.1.4;4.2.1.159;5.3.1.30;5.5.1.9;3.1.3.77;1.1.1.153;3.5.4.16
R12385,2.4.1.272;2.4.2.51;2.4.99.1
R11229,2.4.2.22;2.4.1.301;2.4.99.12
R03349,
R02227,2.7.1.87;2.7.7.96;2.7.11.7;2.7.2.13;2.7.3.3;2.7.14.1;6.3.5.5;2.7.4.2;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.44;2.7.99.1
R04514,2.3.1.135;6.2.1.50;1.2.1.95;2.1.3.12;6.1.2.2;6.3.1.20;6.3.4.10;2.3.2.14;2.3.3.9;2.1.2.13
R00608,
R07270,
R09387,3.3.2.8;1.14.14.1;3.1.1.35;3.2.1.21;3.1.2.21;2.3.1.85;4.2.1.139;3.7.1.8;2.5.1.18;3.3.1.1;3.2.2.3;2.1.1.246
R11692,2.1.1.330;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R09726,2.7.7.75;2.7.4.12;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.11.15;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.38;2.7.6.1;2.7.99.1
R11339,
R06770,2.4.1.104;2.4.2.54;2.4.99.18
R04198,
R05312,
R12686,
R13011,1.2.3.15;1.2.4.2;1.1.3.17;1.2.1.4;1.2.5.1;1.1.1.314;1.8.1.4;2.3.1.61;1.17.1.9;1.3.1.20
R10096,2.4.1.284;2.4.2.34;2.4.99.1
R08018,1.7.1.1;1.7.99.1;1.7.3.3
R08728,
R08823,2.3.1.103;2.3.2.19;2.1.3.12;6.1.2.2;2.1.2.13;2.3.3.14;6.2.1.50;6.3.4.10;1.2.1.95;6.3.1.20
R12023,
R03084,3.1.1.17;4.2.1.155;3.11.1.3;3.1.2.17;3.1.3.1;3.1.4.13;3.1.6.17;3.6.1.7;3.7.1.8;2.3.1.85;3.2.1.175;4.2.3.1;3.1.7.5;4.6.1.13;3.1.5.1;2.4.1.17;5.1.3.14
R01523,2.7.7.96;2.7.1.86;2.7.2.13;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.15;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R00339,3.3.2.10;4.2.1.22;3.1.2.16;3.1.1.2;2.3.1.85;1.14.14.1;3.7.1.8;3.3.1.1;2.1.1.246;3.2.1.86;3.2.2.3;2.5.1.18
R05654,1.14.13.189;1.14.14.1;1.14.12.12;1.14.18.1;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.19
R02773,
R09499,
R08084,
R11328,4.3.1.31;3.5.99.5;4.2.1.87;4.3.2.1;4.3.3.1
R12806,2.7.8.45;2.7.1.118;2.7.6.5;2.7.7.46;2.7.2.3;2.7.11.7;2.7.99.1;2.7.4.14;6.3.5.5;2.7.3.3;2.7.14.1;2.7.10.1;2.7.12.1
R03963,
R10254,2.3.1.224;6.2.1.1;2.3.3.9;2.3.2.30;2.1.3.7;1.2.1.95;6.3.1.20;6.1.2.2;6.3.4.10;2.1.2.5
R10636,1.14.13.69;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.16.7;1.10.3.4;1.14.19.17
R00697,4.3.1.24;4.3.2.1;3.5.99.5;4.2.1.87;4.3.3.7
R10644,2.8.3.21;2.3.1.187;2.8.2.6
R12843,2.1.1.78;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R04486,3.5.1.24;2.3.2.2;3.4.14.13;3.4.17.21;4.2.1.48;3.4.19.13;3.5.2.11;3.4.13.18;3.4.11.1;3.5.99.6;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.1.1.1;3.5.3.9;3.5.4.16;1.2.7.12;2.1.2.3;3.8.1.8;4.3.2.4
R13025,1.11.1.21
R11891,2.7.4.14;2.7.7.96;2.7.1.86;2.7.3.3;2.7.14.1;2.7.2.6;6.3.5.5;2.7.11.7;2.7.6.5;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R09946,2.7.1.176;2.7.7.96;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.17;2.7.99.1
R07877,2.4.1.172;2.4.2.34;2.4.99.18
R09123,2.5.1.39;1.3.1.96;2.4.1.192;2.4.2.34;2.1.3.12;4.4.1.20
R10891,2.3.2.2;3.4.14.13;4.2.1.48;3.4.17.21;3.5.2.11;3.5.1.96;3.4.13.22;3.4.19.13;3.4.11.1;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.3.13;3.5.5.4;3.1.1.1;1.2.7.12;3.5.4.1;3.5.99.6;4.3.2.4;2.1.2.3;3.8.1.8
R03401,
R02404,
R00304,3.1.3.10;3.1.4.48;3.2.1.42;2.4.1.17;5.1.3.14;4.2.3.1;3.1.1.93;3.6.1.57;4.6.1.13;3.1.5.1;3.1.7.3;3.1.6.3;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R10524,2.1.1.44;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R11457,
R11659,
R09358,4.1.2.46;4.1.1.4;4.2.1.155;1.1.1.38;4.1.3.41;1.3.8.6;2.1.2.11;4.1.99.2;4.2.99.21;3.1.1.82
R00113,1.7.1.10;1.7.99.1;1.7.3.3
R13096,2.3.1.29;2.3.3.9;2.3.2.14;6.2.1.1;1.2.1.95;2.1.3.5;6.3.1.20;6.3.4.10;6.1.2.2;2.1.2.5
R11585,
R06863,
R10508,5.3.3.13;5.3.2.1;5.3.99.7;5.99.1.4;1.1.3.8;5.3.1.32;4.2.1.159;1.1.1.153;3.1.3.77;5.5.1.9;3.5.4.16
R10288,
R12437,2.5.1.34;1.3.1.96;4.4.1.20;2.4.1.311;2.4.2.27;2.1.3.12
R02602,2.2.1.6;1.2.4.1;4.1.1.1
R07747,1.1.1.320;1.2.1.85;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.46;5.4.99.3;4.1.1.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155
R11672,1.13.12.2;1.13.11.84;1.13.99.1;1.14.13.239
R05499,1.21.99.5;1.20.9.1
R08645,1.1.1.86;5.4.99.3;4.1.1.56;4.2.1.155;1.1.3.27;1.1.5.4;2.3.1.85;1.4.3.5;1.2.1.88;1.1.99.9;5.3.3.1;1.3.1.20;1.17.1.4
R02536,
R04185,
R04560,2.1.2.3;2.1.1.282;2.3.1.101;2.1.3.2;2.8.4.4
R00416,2.7.7.27;2.7.4.23;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.11.15;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.17;2.7.99.1
R12539,
R10448,2.1.1.274;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R03450,3.1.3.47;3.1.4.13;4.2.3.1;3.6.1.7;3.11.1.1;3.1.7.5;3.1.1.98;5.1.3.14;3.2.1.183;3.1.5.1;4.6.1.13;2.4.1.17;3.1.6.6;4.2.1.155;3.1.2.11;2.3.1.85;3.7.1.8
R03761,1.2.1.22;1.1.1.202;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.9;1.1.3.39;4.1.1.5;5.4.99.3;1.4.3.5;4.2.1.155;1.1.5.4
R05207,3.1.1.35;3.1.2.28;4.2.1.155;3.6.1.7;3.7.1.8;3.2.1.175;3.1.3.48;3.1.6.1;3.1.4.13;2.3.1.85;3.11.1.3;4.2.3.1;3.1.7.8;4.6.1.13;3.1.5.1;5.1.3.14;2.4.1.17
R00346,4.1.1.32;1.1.1.38;4.1.3.16;4.1.2.18;4.2.1.155;2.1.2.11;4.1.99.12;1.3.8.6;4.2.99.21;3.1.1.82
R03346,3.1.3.5;3.6.1.20;3.1.5.1;3.1.4.57;3.1.7.2;4.2.3.1;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.33;3.1.6.3;3.11.1.3;3.7.1.8;3.1.2.31;2.3.1.85;4.2.1.155
R02087,2.3.1.4;6.3.4.10;1.2.1.95;6.2.1.51;2.1.3.12;2.3.3.14;6.1.2.2;6.3.1.20;2.3.2.19;2.1.2.13
R11894,2.7.4.6;2.7.7.96;2.7.1.25;2.7.6.5;2.7.3.3;2.7.14.1;2.7.2.7;6.3.5.5;2.7.11.7;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R09844,
R07758,2.3.1.197;6.2.1.11;2.1.2.3;2.3.3.17;2.3.2.19;1.2.1.95;2.1.3.12;6.3.4.10;6.3.1.20;6.1.2.2
R00754,
R06487,2.4.1.176;2.4.2.34;2.4.99.15
R04480,2.1.3.2;2.3.1.32;2.1.2.13;2.1.1.324;2.8.4.4
R11959,2.4.1.332;2.4.2.34;2.1.3.12;2.5.1.7;4.4.1.20;1.3.1.96
R04567,2.3.1.129;2.1.3.12;2.3.2.19;6.2.1.51;1.2.1.95;2.1.2.13;6.1.2.2;2.3.3.17;6.3.4.10;6.3.1.20
R02085,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.31;3.1.2.5;4.2.3.1;3.1.6.9;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R06917,
R10093,2.7.7.96;2.7.1.86;2.7.4.8;2.7.6.5;2.7.3.3;2.7.14.1;2.7.2.7;6.3.5.5;2.7.11.7;2.7.10.1;2.7.12.1;2.7.8.28;2.7.99.1
R05273,
R00248,1.4.1.2;1.5.1.8;1.5.3.5;1.4.3.11;1.4.4.2;1.1.3.39;1.1.99.9;1.5.99.6;1.1.5.4;1.4.9.2
R09450,2.3.1.33;6.2.1.1;2.3.3.10;2.1.2.3;2.1.3.7;2.3.2.30;6.3.4.10;6.3.1.20;1.2.1.95;6.1.2.2
R11122,2.4.1.71;2.4.2.18;2.4.99.18
R02551,
R10109,
R00435,2.7.6.5;2.7.7.1;2.7.1.25;2.7.8.46;2.7.4.8;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R02294,2.4.2.1;2.4.1.71;2.4.99.18
R09910,5.3.3.11;5.3.99.8;5.3.2.1;1.1.3.8;5.99.1.4;4.2.1.159;5.3.1.30;5.5.1.9;3.1.3.77;1.1.1.153;3.5.4.16
R10672,1.14.13.7;1.14.18.1;1.14.14.9;1.14.15.3;1.14.12.12;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.14.11.28;1.10.3.4;1.14.19.17
R08283,
R05636,2.2.1.7;1.2.4.4;4.1.1.1
R00625,
R09463,
R00615,3.6.1.15;3.1.3.81;3.6.5.1;3.6.3.55;3.6.4.1
R00984,2.1.1.111;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R11251,3.1.3.105;3.1.4.45;3.6.1.20;4.6.1.13;3.1.5.1;5.1.3.14;3.2.1.183;2.4.1.17;4.2.3.1;3.1.1.17;3.1.7.2;3.1.6.9;3.11.1.3;3.1.2.31;3.7.1.8;2.3.1.85;4.2.1.155
R12353,6.3.5.4;6.3.2.1;6.3.4.12;6.3.1.6;6.2.1.39;6.3.3.3;3.5.1.96;2.3.2.2;3.4.14.13;3.4.13.4;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.5.4;3.4.17.21;3.5.99.5;3.4.11.1;3.1.1.1;3.5.4.1;3.5.3.21
R04538,4.2.1.84;1.1.3.47;4.1.1.45;5.5.1.6;4.2.3.5;2.5.1.119;4.3.1.9;1.17.98.2;4.3.3.3;1.1.1.394;3.2.1.118;4.2.99.12;3.5.5.4;1.2.1.31;1.4.1.18;1.3.8.6;2.3.1.85;3.1.7.9;3.5.1.110;1.14.13.197;3.3.1.1;3.7.1.21;2.7.8.23
R05169,3.5.3.9;3.5.1.84;3.5.2.1;3.5.4.1;1.2.7.12;3.4.13.22;3.4.11.1;3.5.5.1;4.2.1.48;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.13.1.6;3.1.1.1;3.4.19.13;3.8.1.8;3.4.17.8;3.4.14.13;2.1.2.3;4.3.2.4;3.5.99.8
R04596,1.13.99.1;1.14.13.239;1.13.11.48;1.13.12.2
R03956,
R01057,2.5.1.54;2.4.1.230;2.1.3.12;2.4.2.25;4.4.1.20;1.3.1.96
R07971,1.14.13.128;1.13.11.48;1.13.12.1;1.13.99.1
R04153,
R04104,1.13.99.1;1.13.12.2;1.13.11.56;1.14.13.239
R00012,2.4.2.22;2.4.1.118;2.4.99.18
R04051,2.6.1.2;2.6.99.2;2.7.8.29
R00277,1.4.3.5;1.1.99.9;1.1.3.12;1.5.3.21;1.4.9.2;1.4.1.7;1.5.99.6;1.1.5.4;1.4.4.2;1.5.1.22
R02889,2.4.2.9;2.4.1.71;2.4.99.18
R00441,2.7.6.5;2.7.7.1;2.7.1.20;2.7.8.46;2.7.4.3;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R07437,1.1.1.195;1.2.1.82;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.46;1.1.99.9;5.4.99.3;4.1.1.56;1.4.3.5;4.2.1.155;1.1.5.4
R03230,2.3.1.107;2.3.2.19;6.2.1.11;2.1.2.3;2.1.3.12;1.2.1.95;2.3.3.17;6.1.2.2;6.3.4.10;6.3.1.20
R06637,
R11323,3.6.1.9;3.1.3.81;3.6.5.1;3.6.3.55;3.6.4.1
R00441,2.7.6.5;2.7.7.1;2.7.1.20;2.7.8.46;2.7.4.3;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R09036,2.3.1.23;6.2.1.1;2.3.3.9;2.1.3.2;6.1.2.2;1.2.1.95;6.3.1.20;2.1.2.13;2.1.1.324;6.3.4.10;2.3.2.30;2.8.4.4
R07618,
R02467,1.4.3.21;1.5.3.1;1.1.3.13;1.5.99.6;1.4.9.2;1.1.5.4;1.4.4.2;1.1.99.9;1.4.1.1;1.5.1.22
R04659,2.1.2.13;2.1.1.307;2.1.3.2;2.3.1.32;2.8.4.4
R00334,2.7.4.3;2.7.7.45;2.7.1.5;2.7.2.7;2.7.3.8;6.3.5.5;2.7.11.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.19;2.7.99.1
R11095,3.11.1.1;3.1.1.48;3.6.1.7;3.1.3.47;4.2.3.1;3.1.4.13;3.1.7.3;3.1.5.1;3.1.2.14;2.3.1.85;4.6.1.13;3.2.1.184;5.1.3.14;2.4.1.17;3.1.6.17;4.2.1.155;3.7.1.8
R09421,1.14.13.227;1.14.15.3;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.16.4;1.10.3.4;1.14.19.17
R04634,3.2.1.18;3.1.1.93;3.2.2.11;4.3.3.5
R10008,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R02336,1.11.1.21
R13265,
R10344,1.14.16.7;1.14.18.5;1.14.11.41;1.14.99.46;1.14.13.10;1.14.15.16;1.10.3.4;1.14.12.10;1.14.14.1;1.2.3.9;1.14.21.11;1.14.19.17
R04102,
R00993,
R10815,1.14.16.1;1.14.13.229;1.14.15.3;1.14.14.1;1.14.12.10;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.40;1.10.3.4;1.14.19.29
R07339,2.4.1.239;2.4.2.35;2.4.99.1
R01160,2.3.1.33;2.3.2.30;2.3.3.9;6.2.1.1;2.1.3.2;2.1.2.5;6.3.4.10;6.3.1.20;1.2.1.95;6.1.2.2
R05219,
R00892,
R08356,
R08955,1.1.1.213;5.3.3.1;2.3.1.85;1.2.1.3;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.1.5.4;1.4.3.5;4.2.1.155
R09781,2.4.99.12;2.4.1.92;2.4.2.34
R09589,6.2.1.37;3.1.2.28;4.2.1.155;2.3.1.85
R00856,2.7.7.2;2.7.4.12;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.11.15;2.7.14.1;2.7.8.38;2.7.10.1;2.7.12.1;2.7.6.1;2.7.99.1
R03826,
R05236,
R13139,1.4.3.4;1.5.3.15;1.5.99.6;1.4.9.2;1.1.3.17;1.1.5.4;1.4.4.2;1.1.99.9;1.4.1.18;1.5.1.22
R06498,2.4.1.176;2.4.2.34;2.4.99.12
R07113,4.4.1.20;2.5.1.18;2.4.1.255;1.3.1.96;2.1.3.12;2.4.2.27
R10988,2.4.1.330;2.4.2.9;2.4.99.18
R09331,2.4.1.181;2.4.2.56;2.4.99.18
R13125,2.4.1.31;2.5.1.7;2.1.3.12;2.4.2.34;4.4.1.20;1.3.1.97
R01264,1.5.3.2;1.4.3.3;1.1.3.41;1.5.99.6;1.4.9.2;1.1.5.4;1.1.99.9;1.4.4.2;1.4.1.5;1.5.1.22
R07310,1.11.1.21
R12729,6.2.1.1;1.2.1.95;2.3.1.19;6.3.1.20;6.3.4.10;2.3.2.14;6.1.2.2;2.3.3.14;2.1.3.2;2.1.2.5
R02985,3.2.1.118;3.1.1.93;3.2.2.3;4.3.3.5
R02912,
R05233,
R07258,2.4.1.143;2.4.2.35;2.4.99.18
R08232,2.7.1.82;2.7.2.1;2.7.3.8;6.3.5.5;2.7.11.4;2.7.14.1;2.7.7.14;2.7.4.26;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1
R04405,2.1.2.5;2.1.1.86;2.3.1.101;2.8.4.4;2.1.3.2
R01214,2.6.1.42;2.7.8.29;2.6.99.2
R09033,
R02892,
R11665,2.3.1.49;2.3.2.30;6.2.1.50;1.2.1.95;2.3.3.9;2.1.3.6;6.3.4.10;6.3.1.20;2.1.2.2;6.1.2.2
R04266,2.4.1.71;2.4.2.2;2.4.99.18
R02914,3.1.2.21;2.3.1.85;4.2.1.155;3.3.2.4;3.1.1.35;1.14.14.1;3.2.2.1;3.3.1.1;3.7.1.8;3.2.1.86;2.1.1.246;2.5.1.18
R03286,6.3.2.11;6.3.4.4;6.3.1.12;6.3.5.4;6.2.1.39;6.3.3.3;3.5.4.41;3.4.13.20;3.5.1.96;3.4.14.13;2.3.2.2;3.13.1.6;3.4.17.23;3.5.5.4;3.1.1.1;3.4.19.13;3.5.99.5;1.4.1.13;1.4.7.1;4.3.3.6;3.4.11.1;3.5.3.21
R04145,2.1.1.43;2.8.4.4;2.3.1.32;2.1.3.8;2.1.2.5
R09405,1.14.14.1;1.14.13.28;1.14.12.12;1.2.3.9;1.14.15.3;1.14.21.11;1.14.18.1;1.14.99.2;1.10.3.3;1.14.11.20;1.14.19.19;1.14.16.2
R03457,3.1.3.15;4.2.3.1;3.1.4.2;3.6.1.7;3.1.5.1;4.6.1.13;3.1.1.23;3.11.1.3;3.1.7.11;3.2.1.42;2.4.1.17;5.1.3.14;3.1.6.17;3.1.2.30;3.7.1.8;2.3.1.85;4.2.1.155
R10784,
R00428,1.14.16.7;1.14.18.5;1.14.11.40;1.14.99.46;1.14.13.1;1.14.14.1;1.14.12.3;1.14.15.16;1.10.3.4;1.2.3.9;1.14.21.11;1.14.19.29
R02194,6.2.1.12;3.1.2.28;4.2.1.155;2.3.1.85
R10985,
R09078,1.1.1.303;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.9;1.1.3.39;5.4.99.3;4.1.1.5;1.4.3.5;4.2.1.155;1.1.5.4
R00145,
R00856,2.7.7.2;2.7.4.12;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.11.15;2.7.14.1;2.7.8.38;2.7.10.1;2.7.12.1;2.7.6.1;2.7.99.1
R12401,1.1.1.270;5.3.3.1;1.2.1.3;2.3.1.85;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.4.3.5;4.2.1.155;1.1.5.4
R03037,
R01332,1.14.18.5;1.14.15.16;1.14.11.2;1.10.3.3;1.14.19.29;1.14.13.229;1.14.12.10;1.14.14.1;1.14.21.11;1.2.3.9;1.14.99.2;1.14.16.1
R01886,3.2.2.24;3.2.1.170;3.1.1.93;4.3.3.5
R07998,
R08095,2.3.1.197;2.1.2.3;2.3.3.13;6.2.1.11;2.3.2.19;1.2.1.95;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R10172,2.3.1.207;6.2.1.11;2.3.3.6;2.3.2.14;1.2.1.95;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.12;2.1.2.5
R10135,1.11.1.8
R01776,2.3.1.31;6.2.1.1;2.3.3.9;6.1.2.2;2.3.2.30;1.2.1.95;2.1.3.12;6.3.1.20;6.3.4.10;2.1.2.13
R07763,1.2.1.3;1.1.1.164;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155
R04420,2.1.1.197;2.3.1.32;2.8.4.4;2.1.3.2;2.1.2.13
R01460,3.2.1.104;3.1.1.93;3.2.2.11;4.3.3.5
R07082,3.3.2.9;1.14.14.1;2.5.1.18;4.2.1.139;3.1.1.40;3.2.1.31;3.7.1.8;3.1.2.28;2.3.1.85;3.3.1.1;3.2.2.3;2.1.1.246
R00381,2.7.6.5;2.7.7.96;2.7.8.34;2.7.1.86;2.7.4.21;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R00647,3.3.2.4;1.14.14.1;3.1.1.2;3.7.1.8;3.2.1.21;3.3.1.1;3.1.2.23;4.2.1.22;2.3.1.85;3.2.2.1;2.5.1.18;2.1.1.246
R11100,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R02997,3.1.1.42;3.1.3.25;3.1.4.44;3.2.1.175;3.7.1.8;4.6.1.13;3.1.6.1;3.1.7.3;3.6.1.20;3.1.2.31;2.4.1.17;2.3.1.85;4.2.3.1;5.1.3.14;3.1.5.1;3.11.1.3;4.2.1.155
R10141,2.6.1.52;2.6.99.2;2.7.8.29
R04747,2.3.1.16;2.3.3.17;6.2.1.11;2.3.2.30;1.2.1.95;6.3.1.20;6.3.4.10;2.1.3.12;2.1.2.5;6.1.2.2
R05843,1.14.12.12;1.14.14.1;1.14.13.199;1.14.15.3;1.2.3.9;1.14.18.1;1.14.21.8;1.14.99.2;1.14.16.4;1.10.3.4;1.14.11.40;1.14.19.19
R10933,1.11.1.8
R00660,2.5.1.7;2.4.1.211;2.4.2.27;2.1.3.12;1.3.1.96;4.4.1.20
R04783,3.2.1.23;3.1.1.93;3.2.2.11;4.3.3.5
R03348,2.4.2.19;2.4.1.71;2.4.99.18
R10865,2.3.1.134;2.1.3.12;6.1.2.2;2.1.2.13;6.2.1.51;1.2.1.95;2.3.2.19;6.3.1.20;6.3.4.10;2.3.3.13
R11087,2.5.1.125;2.4.1.326;1.3.1.96;2.4.2.25;4.4.1.20;2.1.3.12
R12405,1.1.1.270;2.3.1.85;1.2.1.3;5.3.3.1;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155
R03573,2.4.1.103;2.4.2.40;2.4.99.18
R08341,4.2.1.78;4.3.3.3;4.2.3.38;1.14.13.197;1.1.1.394;4.2.99.20;5.5.1.6;4.1.1.105;3.1.7.9;3.2.1.118;3.7.1.21;4.3.1.9;1.2.1.31;1.4.1.18;2.3.1.85;3.3.1.1;1.17.98.2;2.5.1.119;3.5.5.4;1.3.8.6;1.1.3.47;3.5.1.110;2.7.8.23
R01904,
R06392,1.14.19.12;1.14.15.3;1.14.18.4;1.14.11.17;1.10.3.3;1.14.13.202;1.14.14.1;1.14.12.12;1.2.3.9;1.14.21.11;1.14.16.1;1.14.99.2
