Reaction ID,SelenzymeRF
R12053,1.14.13.26;1.14.13.25;1.14.13.107;1.6.5.2
R00705,1.1.1.36;1.1.1.211|1.1.1.35
R01016,4.2.3.3
R12076,1.14.14.36;1.14.11.13;1.14.13.1;1.14.14.42;4.1.1.68;4.1.1.77;1.1.1.286|1.1.1.87;4.1.1.112|4.1.1.3;2.7.8.23;1.13.11.-|1.13.11.66
R12281,
R12554,3.2.1.183|5.1.3.14|5.1.3.7;2.4.1.175;2.4.1.255;2.4.1.198;2.4.1.149;2.4.1.224;2.4.1.313;2.4.1.143;2.4.1.223;2.4.1.92;2.4.1.88;2.4.1.312;2.4.1.147;2.4.1.145;2.4.1.150;2.4.1.155;2.4.1.144;2.4.1.165;2.4.1.201
R03315,5.4.2.2;2.7.1.60;2.7.1.1
R10909,3.6.1.21;2.7.4.3
R07172,1.6.3.5;1.14.13.225|1.6.3.1;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R11916,1.14.18.1;1.2.2.4;4.1.1.107;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R00072,1.3.3.16;1.4.3.13;1.8.3.5;1.1.3.15;1.6.3.1;1.3.3.6;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R12453,1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.211|1.1.1.35
R05246,1.10.3.2;1.10.3.2|1.14.18.1|1.16.3.1
R07260,2.4.1.215;2.4.1.203;2.4.2.40;2.4.1|2.4.1.85;2.4.1.-|2.4.1.330;2.4.1.46;2.4.1.241;2.4.1.63;2.4.1.111;2.4.1.185;2.4.1.220;3.6.1.45;2.4.1.239;2.4.1.194;2.4.1.218;2.4.1.91;2.4.1.35;2.4.1.14;2.4.1.128;2.4.1.17
R00454,2.3.1.180
R02657,1.2.1.29|1.2.3.1;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R02025,1.8.4.13|1.8.4.14;1.8.4.12
R03081,2.5.1.54|2.5.1.55
R05768,2.4.1.-|2.4.1.266;2.4.1.217;2.4.1.269;2.4.1.268;2.4.1.36;2.4.1.13;2.4.1.213;2.4.1.361;2.7.7.69;2.4.1.352;2.4.1.142;2.4.1.69;2.4.1.246;2.4.1.347;2.4.1.252;2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.342;2.4.1.245;2.4.1|2.4.1.344;2.4.1.270;2.4.1.15
R08139,1.1.1|1.1.1.-|1.1.1.50;1.1.3.16;1.14.14.25|1.14.14.55;1.14.14.105;1.14.14.1
R11031,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R00827,2.1.1.6|2.1.1.68;2.1.1.336;2.1.1.116|2.1.1.121;2.1.1.104;2.1.1.222
R08197,2.6.1.7;2.6.1.2;2.6.1.66;2.6.1.84;2.6.1.44;4.1.99.1|4.4.1.1|4.4.1.3
R11784,2.7.1.219;2.7.1.17;2.7.1.16|2.7.1.47;2.7.1.16;2.7.1.53;2.7.1.1|2.7.1.2|2.7.1.55
R02929,2.7.1.40;3.6.1.5;3.1.2.6
R03102,1.2.1.95;1.2.1.48;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R13163,2.4.1.272;2.4.1.365|2.4.1.du;2.4.1.297;2.4.1.239;2.4.1.356;2.4.1.123;2.4.1.309;2.4.1.-|2.4.1.301;2.4.1.305;2.4.1.303;2.4.1.343;2.4.1.304;2.4.1.187;2.4.1.180;2.4.1.-|2.4.1.293;2.4.1|2.4.1.44;2.4.1.287;2.4.1.58;2.4.1.17
R00913,3.5.3.1;3.5.3.1|3.5.3.7;3.5.3.17|3.5.3.7;3.5.3.3;3.5.3.22;3.5.3.1|3.5.3.11;3.5.3.-|3.5.3.24;6.3.4.6;3.5.1.84;2.1.3.3
R03176,1.1.1.145;1.1.1.145|5.3.3.1;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.181;1.8.1.4;1.3.1.9|2.3.1.-
R01425,2.1.3.3|6.3.5.5
R07950,1.3.3.6;1.6.3.1;1.17.3.2;1.4.3.13;1.1.3.20;1.1.99.18;1.1.3.9;1.8.3.3;1.3.3.16;1.2.3.1
R09715,5.5.1.16;5.5.1.28;4.2.3.158;5.5.1.13;3.1.7.10;4.2.3.146;5.5.1.30;5.5.1.15;5.5.1.29;4.2.3.17;5.5.1.12;5.5.1.14;4.2.3.159;1.3.1.83;3.1.7.4;2.5.1.41;2.5.1.62;2.5.1.89;2.5.1.81;2.5.1.31
R03371,2.7.4.21;3.1.3.62;3.1.3.26|3.1.3.62;3.1.3.36;2.7.1.158;2.7.1.140;2.7.1.159;3.1.3.62|3.1.3.8;3.1.3.62|3.1.3.72
R07612,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.11.1.8;1.11.1.10;1.11.1.18;2.7.7.89
R12865,2.7.8.41;3.6.1.26;2.4.99.3;5.4.2.2;5.3.1.6
R06772,2.1.3.12;1.2.1.59;6.1.2.2;2.1.3.2
R00762,2.7.1.90;2.7.1.146;2.7.1.11
R07962,1.13.12.-|1.14.13.179;1.14.13.225|1.6.3.1;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R01449,2.8.3.1;2.8.3.8;2.3.1.22;1.3.8.1;1.3.8.7|1.3.8.8;4.2.1.-|4.2.1.134;4.2.1.17
R07149,1.1.1.417;1.1.1.170;1.1.1.170|1.1.1.418;1.6.3.2;1.14.18.9;1.14.13.246;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.4.1.27;5.3.3.1
R00181,2.1.1.67;2.3.1.24;2.3.1.26;2.3.1.76;6.3.5.9;3.6.1.-|3.6.1.19;2.4.99.20;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;3.5.4.5
R05801,2.7.1.151;2.7.1.163;3.1.3.62;6.3.5.9;3.6.1.21|3.6.1.9
R11053,1.14.11.49;1.13|1.13.12.19;1.13.12.24;1.2.2.4;1.13.12.6;1.13.11.27;1.14.12.1;1.13.11.46;1.2.3.4;1.14.11.12;1.2.3.3;1.7.3.3;1.13.11.83;1.14.11.54;1.13.12.13;1.14.11.71;1.14.11.46;1.14.11.72;1.14.11.33;1.14.11.53;1.14.11.6;1.14.11.22;1.14.11.59|1.14.20.2;1.14.11.51;1.14.11.37;1.14.11.25;1.14.11.48;1.14.11.27|1.14.11.65
R06913,4.1.2.34;4.1.2.45|4.2.1.-;2.7.3.9;4.1.3.45;4.1.3.40
R12969,3.2.1.46|3.2.1.62;3.2.1.45|3.2.1.62;3.2.1.23
R11218,2.1.1.320;2.1.1.319;2.1.1.319|2.1.1.320|2.1.1.321;2.1.1.322;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.60;2.1.1.59
R01515,2.7.1.106;2.7.1.106|5.4.2.2;2.7.2.3
R08604,1.14.14.43|1.14.14.45;1.14.13.240;1.14.14.91;1.14.13.8;1.14.13.84;1.14.14.1
R00501,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R03422,3.1.4.16;3.1.4.37;3.1.3.6;2.7.1.77;3.1.1.1
R01447,1.1.99.40;1.1.5.12;2.6.1.7;2.6.1.2;1.1.2.3;1.1.2.4;1.1.1.27;1.1.1.28
R10059,1.21.1.1|1.22.1.1;1.6.5.2
R03433,2.7.1.159;3.1.3.36;2.7.1.127;2.7.4.21;2.7.1.151;2.7.1.40
R09296,1.4.3.4;1.14.13.242;1.1.1.328;3.5.4.11;1.11.1.16;1.14.13.210;1.3.3.8;1.10.3.4;1.13.11.15;1.5.99.12;5.5.1.32;5.5.1.31;1.10.3.1|1.14.18.1;1.13.12.7;1.14.14.117
R01259,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22
R00554,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R10718,1.1.1|1.1.1.-|1.1.1.21;1.1.1|1.1.1.-|1.1.1.1|1.1.1.153|1.1.1.2|1.1.1.21|1.1.1.n11|1.3.1.20
R07976,1.13.12.-|1.14.13.179;1.14.13.225|1.6.3.1;1.6.3.5;1.13.12.-|1.14.13.178;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R06574,2.1.1.68;2.1.1.25|2.1.1.6;2.1.1.104;2.1.1.42;2.1.1.267;2.1.1.146|2.1.1.279;2.1.1.128;2.1.1.169|2.1.1.68;2.1.1.336;2.1.1.76;2.1.1.155;2.1.1.116|2.1.1.121;2.1.1.65;2.1.1.-|2.1.1.338;2.1.1.222
R01862,3.5.1.13;6.3.1.18;2.3.1.118|2.3.1.5;1.1.1.318;3.5.1.133;1.11.1.7
R00286,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R03376,1.14.11.4;1.13|1.13.12.19;1.13.12.24;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.2.2.4;1.13.12.6;1.13.11.27
R12501,1.13|1.13.12.19;1.13.12.24;1.2.2.4;1.13.12.6;1.13.11.27;1.14.14.117;1.7.3.3;1.14.12.1;1.14.11.27|1.14.11.65|1.14.11.67
R10883,5.1.1.14;2.5.1.38;3.4.21.4;3.5.1.11;1.14.99.47;1.14.11.9;1.14.14.87;1.1.1.219
R07387,3.1.1.4
R10692,1.14.13.26;1.14.13.25;1.1.1.330;1.1.1.36;1.3.1.93;1.1.1.272;1.1.1.375;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R12286,2.5.1.150;4.2.1.161;5.5.1.-|5.5.1.18;1.3.99.27;4.2.1.131;5.5.1.-|5.5.1.19;2.5.1.149;1.3.99.37;1.14.15.9;3.6.1.10;1.3.99.40;1.2.99.-|1.2.99.10;5.2.1.-|5.2.1.13;2.5.1.137;2.5.1.136;2.5.1.75
R08366,2.7.1.193|2.7.1.69;2.7.1.204;2.7.1.199;2.7.1.205;2.7.1.191|2.7.1.69;2.7.1.207;2.7.1.192|2.7.1.69;2.7.1.196;2.7.1.208;2.7.1.60;2.7.1.195;2.7.3.9
R12617,1.14.99.46;1.14.14.34|1.14.14.5|1.14.14.ah;1.1.5.3|1.1.99.5
R10051,3.7.1.18;4.2.1.85;4.1.3.32;1.1.1.227;2.3.3.13|4.1.3.-
R12639,2.5.1.-|2.5.1.31;2.5.1.20;1.3.1.96|2.5.1.21;2.5.1.89;5.5.1.-|5.5.1.18;5.5.1.-|5.5.1.19
R11842,2.5.1.39;2.5.1.20
R08370,2.5.1.20;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.39
R11393,1.14.99.46;1.1.5.3|1.1.99.5;1.14.14.34|1.14.14.5|1.14.14.ah
R01286,4.4.1.1|4.4.1.3;4.4.1.21
R04071,2.4.1.-|2.4.1.118;2.4.2.1|2.4.2.15|2.4.2.28
R09483,3.5.1.3;2.3.1|4.1.1.87;1.14.18.12;2.3.1.-|2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86
R06797,2.3.1.116;2.3.1.171;2.3.1.115;2.3.1.172;2.3.1.119;2.3.1.273;2.3.1|2.3.1.-|2.3.1.215;2.3.1.300;2.3.1.207;2.3.1.153;2.3.1.301;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.79;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298
R09675,2.4.2.52|2.7.8.25;3.2.2.2;2.4.2.1
R04073,1.13|1.13.12.19;1.13.12.24;1.14.11.16;1.2.2.4;1.14.11.39;1.14.11.4;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.9
R03635,3.2.1.26;2.4.1.13;2.4.1.7;2.4.1.373;2.4.1.4
R10558,1.2.3.1;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R05551,4.2.1.84;2.4.99.6;1.13.11.2;1.14.99.46;3.5.3.7;2.3.1.68;3.5.1.101;6.3.1.2;4.1.1.77;1.3.1.19;4.2.1.85;3.5.2.2
R07938,2.3.1.171;2.3.1.172;2.3.1.115;2.3.1.116;2.3.1.-|2.3.1.215;2.3.1.153;2.3.1.207;2.3.1.79;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.180
R10192,1.13.11.65;1.13.11.63;1.13.11.75|1.14.99.41;1.14.13.90;1.13.11.84|1.14.99.42;1.13.11.82;1.13.11.71|1.14.99.-|1.14.99.n4;1.13.11.51;1.13.11.59;1.13.11.-|1.13.11.68;1.13.11.-|1.13.11.29;1.13.11.8;1.13.11.-|1.13.11.66;1.13.11.70;1.1.99.8;1.8.3.5;1.4.3.13;1.13.11.2
R09950,3.5.1.10|3.5.1.110;3.5.1.54;2.3.1.180
R09149,1.14.14.1
R04279,1.1.1.312|1.2.1.45;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.272;1.1.1.375
R10228,1.23.1.2|4.2.99.-;1.23.1.4|1.3.1.-;1.6.5.4;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.6.3.2;1.7.1.14;1.11.1.1|1.14.12.17;1.1.1.331;1.12.1.2|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R00484,3.5.1.54;4.1.1.90;3.5.1.116|3.5.3.19;2.3.1.180
R02889,2.4.1.1;3.2.1.33;3.2.1.3;2.4.1.25;2.7.4.6
R11237,2.7.7.91;3.6.1.15|3.6.1.5
R10255,2.7.8.38;2.7.8.8;2.7.1.20|2.7.1.74;2.7.8.46;5.4.2|5.4.2.2|5.4.2.7
R05412,1.13.11.38;1.13.11.-|1.13.11.39;1.14.12|1.14.12.12;1.10.3.2;1.14.13.240;1.13.11.25|1.13.11.39;1.14.14.154
R05084,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R06466,5.4.99.41;5.4.99.34;5.4.99.39;5.4.99.40;5.4.99.32;5.4.99.35;4.2.1.125;5.4.99.50;5.4.99.49;5.4.99.52;5.4.99.36;5.4.99.8;5.4.99.46;5.4.99.33;5.4.99.47;5.4.99.51;5.4.99.48;5.4.99.56;5.4.99.57;5.4.99.7;4.2.1.124;5.4.99.17;4.2.1.123;5.4.99.31;5.4.99.37;1.14.14.17;5.4.99.53;5.4.99.38;5.4.99.65;1.14.14.126;1.3.1.96|2.5.1.21
R09230,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R13310,2.5.1.20;2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R01265,2.3.2.2;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.4.99.6
R09711,1.14.14.17;1.3.1.96|2.5.1.21;2.5.1.89;1.3.7.11;5.5.1.19;2.4.2.43
R12385,2.4.1.365;3.2.1.193;2.4.1.363;2.4.1.364;2.4.1.-|2.4.1.297;2.4.1.239;2.4.1.273;2.4.1.367;2.4.1.87;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.22;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.361;2.4.1.272;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.284;2.4.1.236;2.4.1.368|2.4.1.dx;2.4.1.122|2.4.1.307;2.4.1.254;3.2.1.191;2.4.1.350;2.4.1.351;2.4.1.192;3.2.1.21|3.2.1.25|3.2.1.74;3.2.1.74
R11229,2.7.1.190;2.7.1.163;2.7.7.46;5.4.2.2;2.7.8.28;2.7.7.91;2.7.1.151;2.7.1.119;3.6.1.21|3.6.1.9
R03349,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.337|1.1.1.375
R02227,2.7.1.163;6.3.5.9;2.7.1.119;3.6.1.21|3.6.1.9
R04514,2.3.1.135;3.1.1.1
R00608,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.19|1.4.3.3;1.4.3.4
R07270,2.5.1.32;2.5.1.96;1.3.1.96|2.5.1.21;2.5.1.148;2.5.1.103|2.5.1.21|2.5.1.96;1.3.5.5;4.2.3.156;1.3.1.97;2.5.1.89;2.5.1.31
R09387,3.3.2.8;5.4.99.52;2.4.1.13;1.1.1.71;1.14.13.105;2.4.1.7;3.2.1.26
R11692,2.1.1.352|2.1.1.gs;2.1.1.117;2.1.1.169;2.1.1.64
R09726,2.7.7.96;2.7.7.2;2.7.4.3
R11339,1.1.1.401;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R06770,5.1.3.2;2.4.1.170;2.4.1.17
R04198,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.337|1.1.1.375
R05312,1.3.1.29;1.6.5.2
R12686,1.4.3.26;3.4.21.62;3.4.17.12;3.5.1.1;3.5.2.16;1.6.5.2;1.10.5.1
R13011,1.14.11.13;1.14.13.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1
R10096,2.4.1.123;2.4.1.239;2.4.1|2.4.1.297;2.4.1.272;2.4.1.365;2.4.1.-|2.4.1.301;2.4.1.-|2.4.1.284;2.4.1.270;2.4.1.303;2.4.1.305;2.4.1.343;2.4.1.304;2.7.7.12;2.4.1.22;2.4.1.356;2.4.1.361;2.4.1.212;2.4.1.63;2.4.1.13|2.4.1.14
R08018,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R08728,1.1.1.181;1.1.1.145|1.1.1.181|5.3.3.1;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R08823,2.3.1.103;2.3.1.91;3.2.1.24;3.2.1.126;2.4.1.10;2.4.1.299|2.4.1.300;3.2.1.175;1.1.1.47;3.2.1.23
R12023,1.14.19.56;1.14.19.9;1.14.14.15;1.14.14.13;1.3.8.1|1.3.8.4|1.3.8.7;1.3.8.2;1.14.14.46;1.1.99.21;1.1.99.31;1.14.14.3;1.14.14.5;1.14.19.60;1.14.19.49;1.14.19.58;1.14.19.59;1.1.99.1
R03084,4.2.1.10
R01523,2.7.1.5;2.7.1.3;2.7.1.19;2.7.1.3|2.7.1.4;2.7.1.16
R00339,1.1.1.-|1.1.1.85
R05654,1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R02773,4.3.1.15;5.1.3.2;1.-.-.-|1.1.1.271;2.6.1.57;2.6.1.94;4.1.1.95;1.4.7.1;2.6.1.-|2.6.1.11
R09499,1.7.2.4;1.7.2.8;1.20.2.1|1.20.9.1;1.7.2.1;1.7.2.7;1.7.2.3;1.7.2.5;1.8.2.2;1.1.2.8;1.8.2.3;1.1.2.6;1.11.1.5;1.17.2.2;1.7.2.6;1.1.2.9;1.7.2.1|7.1.1.9;1.7.3.6
R08084,
R11328,1.14.14.156;4.2.1.84;2.1.1.47;2.1.1.49;2.4.1.195;5.5.1.6;1.13.11.52;3.5.1.13;1.2.1.95;3.5.1.79;1.6.5.2
R12806,2.7.8.41;3.6.1.26;2.4.2.43;2.4.99.3;2.5.1.89;5.4.2.2
R03963,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.12;1.11.1.1|1.14.12.17
R10254,2.3.1.-|2.3.1.224;2.3.1.180
R10636,1.6.3.5;1.14.13.225|1.6.3.1;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R00697,2.6.1.57;4.3.1.24;4.3.1.23|4.3.1.24|4.3.1.25|4.3.1.5;1.11.1.7
R10644,2.8.3.-|2.8.3.21;2.8.3.-|2.8.3.8;6.2.1.-|6.2.1.48;2.3.1.21;2.3.1.23|2.3.1.63;4.2.1.-|4.2.1.134
R12843,2.1.1.-|2.1.1.291;2.1.1.118;2.1.1.89;2.1.1.146|2.1.1.279;2.1.1.169|2.1.1.68;2.1.1.323;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.149|2.1.1.267;2.1.1.25|2.1.1.6;2.1.1.110;2.1.1.116|2.1.1.121;2.1.1.42;2.1.1.338;2.1.1.109;2.1.1.330;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.283;2.1.1.65;2.1.1.114;2.1.1.222
R04486,3.5.1.24;2.3.1.65;3.1.2.6
R13025,4.3.2.5;2.3.2.13;3.5.1.76;3.5.1.79;3.1.4.14;2.3.1.181
R11891,2.7.4.14;2.7.4.8
R09946,2.7.1.163;2.7.7.91;6.3.5.9;2.7.4.10;2.7.1.157|2.7.1.162;3.6.1.21|3.6.1.9
R07877,2.4.1|2.4.1.297;2.4.1.91;2.4.2.51;2.4.1.239;2.4.1.185;2.4.1.254;2.4.1.-|2.4.1.298;2.4.1.111;2.7.7.12;2.4.1.271;2.4.1.14;2.4.1.116;2.4.1.249;2.4.1.300;2.4.1.241;2.4.1.63;2.4.2.50;2.4.1.309;2.4.1.351;2.4.1.13
R09123,4.2.3.43;4.2.3.191;2.5.1.41;2.5.1.62;2.5.1.31;2.5.1.89;2.5.1.81;1.3.1.83;2.5.1.-|2.5.1.32
R10891,3.4.21.39;6.3.2.2|6.3.2.3
R03401,
R02404,6.2.1.4;6.2.1.5
R00304,5.4.2.2;3.1.3.93;2.7.1.2|2.7.1.6
R10524,2.1.1.98;2.1.1.85;2.1.1.233;2.1.1.77
R11457,1.14.14.34|1.14.14.5|1.14.14.ah;1.14.99.46;1.1.5.4
R11659,1.8.5.7;1.8.4.2;1.11.1.12;1.11.1.27;1.11.1.17;1.11.1.9;1.11.1.12|2.5.1.18
R09358,4.1.2.37;4.1.2.46;4.1.2.10|4.1.2.11|4.1.2.46|4.1.2.47;2.5.1.18
R00113,1.11.1.1|1.11.1.2;1.11.1.1|1.14.12.17;1.1.1.37
R13096,2.3.1.180
R11585,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R06863,2.2.1.1;2.2.1.1|2.2.1.3;5.3.1.6
R10508,2.5.1|2.5.1.32|5.5.1.19;4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;5.5.1.-|5.5.1.18;1.3.99.27;2.3.1.76
R10288,4.2.1.-|4.2.1.136;3.6.1.5;4.2.1.93;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
R12437,1.14.13.216;4.2.3.27;2.5.1.129;4.2.3.189;4.2.3.141;4.2.3.190;3.6.1.10;4.2.3.140;4.2.3.50;2.5.1.109;2.5.1.137;2.5.1.136;2.5.1.75
R02602,4.1.1.77;4.1.1.68;4.1.1.90;2.3.1.180
R07747,1.3.1.45;1.1.1.100;1.6.5.2
R11672,4.3.1.17|4.3.1.18|4.3.1.19|4.3.1.20;1.4.99.6
R05499,1.21.99.5|1.97.1.8;1.14.12.-|1.14.12.26;1.14.14.172;1.14.14.173;1.3.1.119|1.3.1.19|1.3.1.an;1.13.11.-|1.13.11.1|1.13.11.M6;2.5.1.18
R08645,4.2.1.170|5.4.4.-;1.1.1.-|1.1.1.85
R02536,1.2.1.19|1.2.1.3|1.2.1.39|1.2.1.5
R04185,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.337|1.1.1.375
R04560,2.1.2.3
R00416,2.7.7.91;2.7.7.23
R12539,1.1.1.233;1.1.1.211|1.1.1.35
R10448,2.1.1.274;2.1.1.6|2.1.1.68;2.1.1.277;2.1.1.222
R03450,3.1.3.53;3.1.3.43;3.1.3.52;3.2.1.169;3.2.1.97;3.1.1.98;2.4.1.41;5.4.2.2
R03761,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R05207,3.1.2.6
R00346,4.1.1.38;4.1.1.49
R03346,2.7.1.173|2.7.1.22;5.4.2|5.4.2.2|5.4.2.7
R02087,5.1.3.9;2.7.1.60
R11894,2.7.4.6
R09844,2.5.1.58;3.4.22.-|3.4.24.84;4.2.3.50;2.5.1.87;2.5.1.18
R07758,2.3.1.-|2.3.1.199;2.3.1.16
R00754,1.1.1.1|1.1.1.184|1.1.1.244|1.1.1.284|1.1.1.71
R06487,2.4.1.277;5.1.3.2;2.7.8.11;2.7.4.6
R04480,2.3.1.23;2.3.1.51;2.3.1.62;2.3.1.22;2.3.1.20
R11959,2.4.1.352;2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.321;2.4.1.64;2.4.1.231;2.4.1.339;2.4.1.230;2.4.1.7;2.4.1.268;2.4.1.269;2.4.1.279;2.4.1.31;2.4.1.329;2.4.1.1;2.4.1.8;2.4.1.20;2.4.1.320;2.4.1.281;3.2.1.170|3.2.1.M20;3.2.1.208|3.2.1.au;2.4.1.266;2.4.1.211;2.3.1.15|2.3.1.51|2.4.1.46|3.1.3.4
R04567,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;3.1.2.14|3.1.2.21;2.3.1.252;2.3.1.111;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41
R02085,2.3.1.199;2.3.1.16
R06917,1.1.1.1
R10093,2.7.4.3
R05273,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.12.-|1.14.12.10;1.6.5.4;1.14.13.84;1.14.13.87;1.14.13.240;1.14.13.25;1.14.13.26;1.14.13.113;1.14.13.2|1.14.13.33
R00248,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R09450,3.1.2.2;2.3.1.29;2.3.1.16
R11122,5.4.2.7
R02551,3.5.1.6;2.3.1.180
R10109,1.13.11.-|1.13.11.3;1.13.11.1;1.13.11.38;1.14.99.46;1.13.11.39;1.13.11.16;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R00435,4.6.1.2;3.6.1.-|3.6.1.19;3.1.3.33;3.6.1.62;6.3.5.7
R02294,2.4.2|2.4.2.1
R09910,5.4.99.50;5.4.99.49;5.4.99.46;5.4.99.36;5.4.99.35;5.4.99.39;5.4.99.34;5.4.99.52;5.4.99.41;5.4.99.40;5.4.99.48;5.4.99.32;5.4.99.8;5.4.99.51;5.4.99.33;5.4.99.57;4.2.1.125;5.4.99.47;5.4.99.56;5.4.99.7;4.2.1.124;1.14.14.17;5.4.99.31;5.4.99.17;5.4.99.53;4.2.1.123;5.4.99.37;5.4.99.38;5.4.99.65;4.2.1.137;1.3.1.96|2.5.1.21
R10672,1.14.14.45;1.14.14.43|1.14.14.45;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.84;1.14.13.2|1.14.13.33;1.14.13.240;1.14.14.37;1.14.13.87;1.14.13.225;1.14.13.148|1.14.13.8;1.14.14.57;1.6.5.4
R08283,
R05636,2.2.1.7
