Reaction ID,SelenzymeRF
R12018,1.14.13.69;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.13.11.-|1.14.13.64;1.14.13.1;1.14.13.84;1.14.13.2|1.14.13.33;1.14.12.-|1.14.12.10;1.14.13.240;1.14.13.223;1.14.13.87;1.14.14.43|1.14.14.45;1.14.12.1;1.14.13.148|1.14.13.8;1.14.14.91
R00880,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R09660,3.5.4.46;1.1.1.37
R13215,1.3.1.22;1.3.1|1.3.1.3;1.1.1.213|1.1.1.50|1.3.1.-|1.3.1.3|1.3.1.M16|1.3.99.6;1.1.1|1.3.1.22|1.3.1.3|1.3.99.5;1.1.1.145|5.3.3.1;1.3.1.114;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R04780,2.7.1.90;2.7.1.146;2.7.1.11
R07965,1.14.13.128;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R02084,2.8.3.13;2.8.3.5;2.8.3.6;1.3.8.1;2.8.3.9;2.3.1.22;4.2.1.-|4.2.1.134;4.2.1.17
R08204,1.14.13.26;1.14.13.25;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R09059,4.2.1.-|4.2.1.165;1.3.1.75;2.3.1.241;1.3.1.33;2.1.1.11;1.2.4.1|2.2.1.6|4.1.1.1
R02551,3.5.1.6;2.3.1.180
R05224,3.6.1.5;2.7.1.40;6.3.5.9
R10629,2.4.99.20;2.4.2|2.4.2.1
R12384,2.4.1.87;2.4.1.210;2.4.1.15;2.4.1.239;2.4.1.173;2.4.1.17
R02171,3.2.2.10;2.4.2.2
R08056,4.2.1.40;2.7.8.11;1.1.99.3;3.2.1.31;2.7.7.91;5.1.3.3;5.3.1.6
R09523,2.1.1.165;2.1.1.137;2.1.1.67;2.1.1.196;2.1.1.132;2.1.1.107
R05587,2.3.1.-|2.3.1.16
R02782,4.2.1.44;5.3.99.-|5.3.99.11;4.2.1.68;4.2.1.90;4.2.1.67;4.2.1.8;4.2.1.146|4.2.1.68;4.2.1.68|4.2.1.7
R11070,4.1.1.-|4.1.1.102;5.5.1.1;2.3.1.146;2.5.1.74;2.3.1.177;2.3.1|2.3.1.-|2.3.1.74
R00466,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.2.1.29|1.2.3.1;1.4.3.21|1.4.3.22
R05168,5.1.3.9;2.7.1.40
R10381,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.14.1
R13215,1.3.1.22;1.3.1|1.3.1.3;1.1.1.213|1.1.1.50|1.3.1.-|1.3.1.3|1.3.1.M16|1.3.99.6;1.1.1|1.3.1.22|1.3.1.3|1.3.99.5;1.1.1.145|5.3.3.1;1.3.1.114;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R00248,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R08676,2.4.1.13;2.4.1.7;2.4.1.373;5.4.99.11;2.4.1.4;3.2.1.26
R04349,4.2.1.84;1.14.13.50|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
R09806,1.1.1.317;1.6.5.4;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R09320,1.11.1.16;1.3.1.107;1.1.1.328;1.14.13.242;2.1.1.74
R08575,2.2.1.1;5.3.1.6
R09945,2.7.1.175;2.7.1.40;5.4.2.2
R11371,2.1.1.197;2.1.1.181;2.1.1.348;2.1.1.346
R08385,1.2.1|1.2.1.36;1.17.3.2|1.2.1.3|1.2.1.36|1.2.1.5
R02484,2.4.2.1|2.4.2.2|2.4.2.23|2.4.2.3|2.4.2.4
R07056,1.14.13.-|1.14.14.-|1.14.14.1
R08280,2.5.1.18
R10211,1.3.1.38;1.3.3.6;1.3.8.7|1.3.8.8;1.3.1.44;1.3.1.8;2.3.1.199;2.3.1.16
R08998,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.240;1.14.13.2|1.14.13.33;1.14.13.87;1.14.13.84;1.14.14.91;1.14.14.1
R04449,3.6.1.5;6.2.1.22;6.2.1.35;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.244;2.3.1.161;6.2.1.2
R07394,3.1.3.77|3.1.3.87;2.7.7.91
R06848,1.3.1.32;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R13433,2.3.1.244;2.3.1.252;2.3.1.111;2.3.1.161;2.3.1.270;2.3.1.-|2.3.1.235;2.3.1.221;2.3.1.179|2.3.1.41;3.1.2.31;2.3.2.30;2.3.1.47
R03373,1.1.1.237;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R06796,2.3.1.115;2.3.1.116;2.3.1.171;2.3.1.172;2.3.1.119;2.3.1.273;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1|2.3.1.-|2.3.1.215;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.153;2.3.1.79;1.2.1.18;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298
R05036,1.13|1.13.12.19;1.13.12.24;1.2.2.4;1.2.3.4;1.14.11.-|1.14.11.19|1.14.20.4;1.13.12.6;1.13.11.27;1.14.11.31;1.14.11.-|1.14.11.61;1.3.3.3
R10457,5.4.2.2;2.5.1.78
R07800,1.3.1.56;1.3.1.28;5.1.1.11;6.3.2.14;1.14.12.10;1.13.12.17;1.3.1.25;1.3.1.87;1.3.1.19;1.3.1.119|1.3.1.19;1.6.5.4;5.1.1.14;1.10.3.2
R10461,2.6.99.3;5.4.4.1;5.5.1.1;3.5.1.114|3.5.1.14;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R09954,1.1.1.-|1.1.1.371;1.1.1.18;1.1.1.-|1.1.1.370;1.6.5.4;1.11.1.1|1.11.1.2;1.14.13.81;1.6.3.2;1.14.99.33
R08188,2.3.1.207;2.3.1.-|2.3.1.86;2.3.1.225
R03942,1.1.1.173|1.1.1.378;1.1.1.-|1.1.1.377|1.1.1.378;1.1.1.121;1.1.1.48;1.1.1.122|1.1.1.316;1.1.1.376;1.1.1.107|1.1.1.122;1.1.1.119|1.1.1.179;1.1.1.119;1.6.5.4;1.1.1.117;1.1.1.116;1.1.1.359|1.1.1.376|1.1.1.46;1.1.1.118|1.1.1.47;1.1.1.118|1.1.1.121|1.1.1.359|1.1.1.370|1.1.1.47;1.1.1.203;1.1.1.390;1.11.1.1|1.14.12.17;1.1.1.179|1.3.1.20;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R10667,2.5.1.120;1.97.1|1.97.1.4;2.8.4.4
R02744,3.1.1.5;3.1.1.4
R02112,3.2.1.33;2.4.1.1;2.4.1.18
R02756,1.1.1.101;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R12149,1.14.14.108|1.14.14.155;1.14.14.13;1.14.14.3;1.14.14.46;1.14.14.5;1.1.99.31;1.14.14.15;1.14.19.56;1.14.19.9;1.16.8.1;1.14.14.28;1.14.99.46;1.14.14.8;1.3.8.1|1.3.8.4|1.3.8.7
R02837,2.3.1.180
R07280,3.1.3.-|3.1.3.104;2.7.1.161;2.7.1.26;3.1.3.102|3.1.3.104|3.1.3.2
R00190,2.4.2.1|2.4.2.15|2.4.2.28
R07100,2.5.1.18
R11867,5.4.99.65;5.4.99.54;5.4.99.41;5.4.99.32;5.4.99.56;5.4.99.39;5.4.99.34;5.4.99.48;5.4.99.40;5.4.99.35;4.2.1.124;4.2.1.125;5.4.99.47;5.4.99.31;5.4.99.7;5.4.99.36;5.4.99.33;5.4.99.49;5.4.99.57;5.4.99.8;5.4.99.46;5.4.99.50;5.4.99.53;5.4.99.51;5.4.99.38;5.4.99.66;4.2.1.123;5.4.99.37;5.4.99.17;5.5.1.12;5.5.1.14;5.5.1.13;4.2.3.178;1.3.1.96|2.5.1.21
R01450,5.1.2.1;2.6.1.7;1.2.1.-|1.2.1.21|1.2.1.22|1.2.1.3;1.2.1.5;1.2.1.23|1.2.1.3
R12845,2.3.1.180
R02657,1.2.1.29|1.2.3.1;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R12593,1.14.16.5;1.14.16.2;1.14.16.7;1.14.16.1;1.14.16.4;1.7.3.6;1.13.12.24;1.14.12.17;1.1.99.8;1.17.3.2;1.16.3.2;1.8.3.1;1.13.11.18;1.10.3.17;1.16.3.3;1.13.11.55;1.14.14.161;1.14.14.1
R11040,2.5.1.131;4.6.1.2;2.5.1.122;2.5.1.136;2.5.1.137;4.1.2.40
R08619,2.3.3.13|4.1.3.-
R03586,1.1.1.179|1.3.1.20;1.1.1.117;1.1.1.376;1.1.1.113;1.1.1.359|1.1.1.376|1.1.1.46;1.1.1.116;1.1.1.119|1.1.1.47;1.1.1.120|1.1.1.179|1.1.1.359|1.1.1.360|1.1.1.47|1.1.1.48|1.3.1.20;1.1.1.118|1.1.1.121|1.1.1.359|1.1.1.370|1.1.1.47;1.1.1.121;1.1.1.122|1.1.1.316;1.1.1.292;1.1.1.363|1.1.1.49;1.6.5.4
R02781,2.6.1.50;2.6.1.104;4.2.1.44;2.6.1.-|2.6.1.101;5.3.99.-|5.3.99.11;1.1.1.18;1.1.1.-|1.1.1.370;1.1.1.-|1.1.1.371;2.6.1.-|2.6.1.34;4.3.1.15;4.2.1.40;4.2.1.42;4.2.1.156;4.2.1.158;2.6.1.92;2.6.1.90;2.6.1.102;2.6.1.15|2.6.1.39;2.6.1.-|2.6.1.33|2.6.1.59;2.6.1.59;2.6.1.98;4.4.1.13
R08527,1.13.11.31|1.13.11.34;1.14.19.25;1.14.19.31;1.14.19.38;1.14.19.33;1.14.99.1;1.14.19.30;1.13.11.12|1.13.11.33;1.13.11.40;1.14.19.36;1.14.19.35;1.14.19.47;1.14.19.12;1.14.19.14;1.14.19.16;1.14.19.39;1.14.19.4;1.14.14.-|1.14.14.1
R05834,2.1.1.50;2.1.1.112;2.1.1.241;2.1.1.29;2.1.1.34;2.1.1.36;2.1.1.181|2.1.1.184;2.1.1.187|2.1.1.188|2.1.1.51;2.1.1.228|2.1.1.31
R04214,3.5.1.1;3.5.1.3;3.4.21.39;3.4.22.59|3.4.22.60|3.4.22.61;3.5.2.2;6.3.5.4
R02855,1.1.1.-|1.1.1.304|1.1.1.5;1.1.1|1.1.1.10|1.1.1.153|1.2.1.3;1.1.1.304;1.1.1.303;1.1.1|1.1.1.10|1.1.1.153|1.1.1.156|1.1.1.184|1.1.1.2|1.1.1.21|1.1.1.213|1.1.1.50|1.1.1.72|1.1.1.n11|1.2.1.3
R03760,2.3.1.193;2.3.1.169;2.3.1.180
R10147,4.3.3.7
R02264,1.1.1|1.1.1.-|1.1.1.188;1.11.1.20;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R04602,1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.1|1.13.11.M6;1.13.11.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R01717,4.1.1.68;4.1.1.77;1.3.1.87;1.14.12.10;1.3.1.56;1.3.1.19;1.14.12.19;1.14.12.18;1.13.11.2;1.13.11.1|1.13.11.M6;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39
R05618,3.1.1.14;2.5.1.62;2.5.1.133;4.99.1.10;1.1.1.71;2.7.1.-|2.7.1.182;5.5.1.1;2.5.1.122;1.1.1.91;1.14.19.72;3.1.1.107;1.14.19.68;1.14.19.65;2.3.1.76;1.14.19.64;1.14.19.74;2.3.1.135
R06366,1.2.1.3;1.6.5.4;1.11.1.1|1.14.12.17
R08442,1.1.1.318;1.14.13.240;1.1.1|1.8.1.9;1.1.1.100
R07812,1.13.11.1;5.5.1.1;2.1.1.341;1.13.11.-|1.13.11.3;4.2.1.1
R10623,5.5.1.24;1.6.5.2
R02889,2.4.1.1;3.2.1.33;3.2.1.3;2.4.1.25;2.7.4.6
R07214,1.14.14.36;1.14.13.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.57|1.13.11.8;1.13.11.1;1.13.11.16
R11838,4.2.3.173;4.2.3.98;4.2.3.67;4.2.3.62;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.133;4.2.3.175;4.2.3.170;4.2.3.-|4.2.3.162;4.2.3.-|4.2.3.125;4.2.3.92;4.2.3.-|4.2.3.126;4.2.3.77;4.2.3.64;4.2.3.146;4.2.3.171;4.2.3.24;4.2.3.75;4.2.3.204;4.2.3.-|4.2.3.128;3.1.7.7|4.2.3.194;4.2.3.184;4.2.3.176;4.2.3.50;4.2.3.96;4.2.3.166;4.2.3.143;4.2.3.70;4.2.3.88;4.2.3.74;4.2.3.39;4.2.3.145;3.1.7.10;4.2.3.160;4.2.3.165;4.2.3.56|4.2.3.58;4.2.3.7;4.2.3.97;4.2.3.13;4.2.3.191;4.2.3.157;4.2.3.197;4.2.3.80;4.2.3.82;4.2.3.158;4.2.3.22;4.2.3.37;3.1.7.4;4.2.3.182;4.2.3.42;4.2.3.68;4.2.3.169;4.2.3.73;4.2.1.128;4.2.3.167;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.135;2.7.8.13
R02776,1.1.1.133;1.1.1.266;1.1.1.134|1.1.1.344;1.1.1.364;1.1.1.339|1.1.1.344;1.1.1.271;1.1.1.187|1.1.1.281;1.1.1.135|1.1.1.187;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R12353,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R12359,1.14.13.26;1.14.13.25;1.8.1.4;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345;1.1.1.337|1.1.1.375
R01242,2.8.2.1;2.8.2.22;3.1.6.1;2.8.2.1|2.8.2.3;2.8.2.15|2.8.2.2|2.8.2.4;3.1.8.1;1.11.1.7
R12748,3.1.1.117;3.2.1.139;3.2.1.31;3.2.1.40;3.2.1.38;3.2.1.51;3.2.1.146;3.2.1.21
R07080,1.14.14.-|1.14.14.1
R05389,4.1.1.77;4.1.1.68;1.2.1.32|1.2.1.85;1.13.11.2;1.1.1.312;1.13.11.15;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.1;1.13.11.38;1.13.11.-|1.13.11.8;1.13.11.-|1.13.11.3;3.7.1.9;1.13.11.57|1.13.11.8;1.3.1.25;2.6.1.14;5.3.2|5.3.2.1|5.3.2.6
R11602,2.5.1.138;2.5.1.139;2.5.1.39
R07556,1.14.15.24;1.14.99.63;1.13.11.59;1.2.1.-|1.2.1.82;5.5.1.19;5.2.1.-|5.2.1.14;1.14.13.90;1.13.11.75;1.14.14.158;5.5.1.18;5.2.1.-|5.2.1.13;5.3.3.22;1.14.15.21;2.5.1.150;2.3.1.76;4.2.1.161;1.3.8.2;1.3.5.6
R06801,2.3.1.171;2.3.1.115;2.3.1.172;2.3.1.116;2.3.1|2.3.1.-|2.3.1.215;2.3.1.119;2.3.1.153;2.3.1.273;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41;2.3.1.79;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298
R09232,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11026,1.3.1.1;1.3.1.2;1.14.99.46;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R06277,1.14.19.18;1.14.19.17;2.7.8.27;3.1.4.12;3.1.3.4;3.2.1.21
R05815,3.6.1.5;2.7.1.40;6.3.5.9
R05809,2.1.1.131;1.16.1.8;2.1.1.151;2.1.1.133;2.1.1.333;2.1.1.107;2.1.1.197
R11609,2.5.1.-|2.5.1.136;2.5.1|2.5.1.-|2.5.1.1;2.5.1.-|2.5.1.102;2.5.1.70;2.5.1.-|2.5.1.137;2.5.1.139;2.5.1.36;2.5.1.138;2.5.1.39
R02333,2.3.2.10;5.1.3.8;3.5.1.-|3.5.1.113;3.5.1.41;1.13.11.48;3.1.1.58;2.3.1.78;3.5.1.33;2.3.1.60;3.1.1.26;4.1.3.3;5.1.3.14
R06945,1.14.13.-|1.14.15.-|1.14.15.3;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.12;1.14.13.245;1.14.13.224;1.14.13.128;1.13.12.-|1.14.13.179;1.13.12.-|1.14.13.178;1.14.13.131;1.14.12.3;1.14.12.-|1.14.12.26;1.14.12.10
R05449,1.14.14.173;1.14.14.15;1.14.19.56;1.14.19.9;1.14.14.13;1.1.99.31;1.14.14.172;1.14.14.3;1.14.14.46;1.14.14.5;1.14.14.30;1.3.8.1|1.3.8.4|1.3.8.7;1.3.8.2;1.14.14.8;1.1.99.21;1.14.14.133;1.14.14.28;1.14.14.9;1.16.8.1;1.1.99.1
R12526,2.7.1.181;2.4.1.251;2.4.1.252;2.4.1.348;2.4.1.308;2.4.1.131;2.4.1.54;2.4.1.257;2.4.1.132;2.1.1.294;2.4.1.142;2.4.1.83;2.7.7.69;2.4.1.232;2.4.1.309;2.4.1.65;2.4.1.122|2.4.1.307;2.4.1.264;2.4.1.214;2.4.1.343;2.4.1.305;2.4.1.303;2.4.1.68;2.4.1.304;2.4.1.-|2.4.1.293;1.1.1.133;2.7.8.46;2.4.1.152
R04623,1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11932,4.1.1.105;4.1.1.28;4.1.1.65
R12020,1.14.13.69;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.13.11.-|1.14.13.64;1.14.13.1;1.14.18.9;1.14.13.84;1.14.13.240;1.14.13.223;1.14.13.2|1.14.13.33;1.14.13.148|1.14.13.8
R12755,6.3.5.9;2.7.1.60;3.2.2.19;3.2.2.24;2.7.1.101;2.7.1.1;2.7.1.1|2.7.1.55;3.6.1.21|3.6.1.9
R09089,1.1.1.153;1.1.1|1.1.1.10|1.1.1.153|1.1.1.50|1.3.1.20;1.1.1.320;1.1.1.422;1.1.1.423;1.4.3.3;1.2.1.23;1.1.3.15;1.1.99.31;1.1|1.1.1.272|1.1.1.379|1.2.1.-;4.1.1.1|4.1.1.7|4.1.1.74
R10209,2.4.2.64;2.4.2.29
R03854,4.1.1.55;4.1.1.77;4.1.1.98;4.1.1.68;4.1.1.1
R01351,3.1.1.23;3.1.1.34;3.1.1.79;3.1.1.3
R07608,1.8.4.13|1.8.4.14;1.8.4.12
R13293,2.5.1.-|2.5.1.31;2.5.1.89;2.4.2.43;2.5.1.103|2.5.1.21|2.5.1.96
R02457,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.19|1.4.3.3;1.14.13.-|1.17.3|1.17.3.-|1.17.3.2
R11830,4.2.3.165;4.2.3.67;2.5.1.20;4.2.3.62;2.5.1|2.5.1.31|2.5.1.M1;4.2.3.24;2.5.1.88;2.5.1.87;4.2.3.77;4.2.3|4.2.3.-|4.2.3.56;4.2.3.-|4.2.3.126;4.2.3.92;4.2.3.191;4.2.3.-|4.2.3.129;4.2.3.75;4.2.3.179;4.2.3.-|4.2.3.128;4.2.3.204;4.2.3.87;3.1.7.7|4.2.3.194;4.2.3.-|4.2.3.162;4.2.3.76;4.2.3.56|4.2.3.58;1.1.1.71;4.2.3.172;4.2.3.68;4.2.3.-|4.2.3.125;4.2.3.73;4.2.3.7;4.2.3.55;4.2.3.123;4.2.3.72;4.2.3.133
R00909,3.5.1.114|3.5.1.14;3.1.1.3
R00908,2.6.1.57;4.3.1.15;4.1.1.95;2.6.1.14;2.6.1|2.6.1.1;2.6.1|2.6.1.42
R01337,1.2.1.23;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.337|1.1.1.375;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345
R10997,1.2.4.4;1.2.4.2;1.2.4.1
R12057,2.3.1.161;2.3.1.244;2.3.1.111;2.3.1.252;2.3.1.221;2.3.1.-|2.3.1.235;2.3.1.40;2.3.2.30;2.3.1.51;2.3.1.270;2.3.1.15
R01649,4.1.1.77;2.3.1.180
R01434,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11457,1.14.14.34|1.14.14.5|1.14.14.ah;1.14.99.46;1.1.5.4
R11334,4.2.1.17;4.2.1.-|4.2.1.134
R01246,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R02076,1.14.18.1;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.13.11.-|1.13.11.29;1.13.11.15;1.13.11.38;1.13.11.1;1.14.14.15;1.13.11.37;1.13.11.16;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R08733,6.2.1.7;6.2.1.42;6.2.1.3|6.2.1.42;6.2.1.2;2.3.1.300;2.3.1.168;6.2.1.1
R12193,2.3.1.241;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;2.3.1.85|3.1.2.14
R08905,3.6.1.5;6.2.1.39;2.7.1.40;2.3.1.244;2.3.1.161
R02850,2.7.1.1;5.4.2.2;2.7.1.204;2.7.1.1|2.7.1.55;2.7.1.1|2.7.1.15;5.4.2|5.4.2.2|5.4.2.7
R01361,1.1.1.45;1.1.1.30;1.1.1.2;1.6.5.4;1.1.1.149;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R04515,2.3.1.180
R04466,2.3.1.180
R03574,2.4.1.237;2.4.1.185;2.4.1.-|2.4.1.286;2.4.1.81;2.4.1.218;2.4.1.126;2.4.1.35;2.4.1.170;2.4.1.234;2.4.1.35|2.4.1.91;2.4.1.128;2.4.1|2.4.1.-|2.4.1.298;2.4.1.17;2.4.1.220;3.2.1.62;2.4.1.238|2.4.1.249;2.4.1.253;2.4.1.236;2.4.1.239;2.4.1.115
R03511,1.1.4.1;1.1.4.1|1.17.4.4;2.1.1.45
R09951,1.1.1.18;1.1.1.-|1.1.1.370;1.1.1.-|1.1.1.371;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R12665,5.3.1.36;1.1.1.421;5.3.1.5;5.3.1.14;5.3.1.15
R07043,1.14.14.1
R09147,1.14.13.25|1.14.14.-|1.14.14.1
R13350,4.1.1|4.1.1.35;1.1.1.305;1.1.1.136;4.1.3.44;1.14.11.54;2.3.1.199
R11521,2.1.1.163
R01535,2.7.8.13
R13081,2.3.1.72;3.2.1.126|3.2.1.21
R06074,2.4.2.43;2.5.1.89;5.4.2.2;2.4.2.3|2.4.2.4
R00487,2.3.1.180
R00865,1.1.1.138;1.1.1.12|1.1.1.14;1.1.1.15;1.1.1.11|1.1.1.67;1.1.99.28;1.1.1.140|1.1.1.17;1.1.1.251
R03590,1.14.19.76;1.14.11.22|1.14.20.5;1.13|1.13.12.19;1.13.12.24;1.14.11.9;1.14.11.23;1.2.2.4;1.13.12.6;1.13.11.27;1.14.11.23|1.14.20.6;1.14.14.117;1.13.11.46;1.7.3.3;1.14.11.54;1.14.11.33;1.14.11.53
R06336,1.14.11|1.14.11.-|1.14.11.13;1.13.11.15;1.14.13.1;4.1.1.68;4.1.1.77;1.14.14.36;1.13.11.1;4.1.1.55;1.13.11.16;4.1.1.98
R06206,1.14.13.1;4.2.1.84;2.3.1.5;4.1.1.55;1.2.1.28|1.2.1.7;1.2.1.32|1.2.1.85;1.13.11.-|1.13.11.8;1.13.11.57|1.13.11.8;3.5.1.9
R09876,3.5.4.32;1.7.3.3;2.4.2.29
R03274,2.8.1.11|2.8.1.4
R11682,3.2.1.105;2.4.1.25;3.2.1.74;3.2.1.20|3.2.1.70;2.3.1.72;3.2.1.21|3.2.1.25|3.2.1.74
R08529,1.1.1.227;5.4.2.2;2.7.7.91;3.1.3.62;2.7.1.163;3.3.2.8;2.3.1.26;2.7.8.11;2.3.1.24;2.5.1.-|2.5.1.62;2.7.1.101;5.4.2.6;2.7.1.5
R09609,4.2.3.53;2.5.1.20;4.2.3.54;4.2.3.81;4.2.3.68;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;4.2.3.67;2.5.1.87;4.2.3.77;4.2.3.198|4.2.3.66;3.1.7.7|4.2.3.194;4.2.3.181;4.2.3.-|4.2.3.127;4.2.3.90;4.2.3.75;4.2.3.169;5.5.1.13;4.2.3.86;4.2.3.37;4.2.3|4.2.3.-|4.2.3.56;4.2.3.82;5.5.1.14;5.5.1.12;4.2.3.62
R10125,1.1.1.-|1.1.1.71;1.1.1.183|1.1.1.71;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R00674,4.2.1.122;4.1.99.1;4.2.1.122|4.2.1.20
R03466,1.13.11.38;1.13.11.-|1.13.11.56;1.13.11.-|1.13.11.39;1.10.3.2;1.13.11.25|1.13.11.39;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R10447,2.1.1.273;2.1.1.6|2.1.1.68;2.1.1.150;2.1.1.50;2.1.1.28;2.1.1.42;2.1.1.274;2.1.1|2.1.1.163
R08723,1.1.1.181;1.1.1.145|5.3.3.1;1.14.13.26;1.1.1.233;1.3.1.9|2.3.1.-
R12342,3.1.3.3;6.3.2.14;2.7.1.29;2.7.1.28;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R01329,3.2.1.10;3.2.1.23;3.2.1.205
R05823,1.1.1.274;1.1.1.274|1.1.1.346;1.1.1.124|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
R12061,2.7.1.40;3.2.1.169;3.5.1.52;1.2.1.50;3.1.3.53
