reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
13930,3.5.3.11,3.5.1,3.5.3.1;3.5.3.7;3.5.3.22;2.1.3.3|2.1.3.6,2.1.4,3.5.3;3.5.1;4.3.2;1.14.13;1.4.9,3.5.3,3.5.3
13946,5.1.2.2,4.2.1,3.5.1.86;1.1.3.15;1.1.99.31;1.1|1.1.1.272|1.1.1.379|1.2.1.-;1.1.1.422;1.1.1.423;2.6.1.72;2.6.1.107|2.6.1.57;1.2.1.3,5.1.3;5.1.1,2.6.1;4.1.2;5.1.1;2.7.4;1.1.99,5.1.1,5.1.1
13950,1.18.1.4,1.6.2,1.16.1.9;1.14.12.17|1.16.1.7|1.5.1;1|1.14.13.39|1.14.14.1|1.16.1.7|1.18.1.2|1.6.2.2;1.2.1.44;1.3.1.32,1.6.2;1.18.1;1.1.1,1.6.2;1.1.1;1.12.1;1.6.3;1.17.1,1.6.2,1.6.2
13962,6.6.1.1,7.6.2,6.6.1.1;6.3.2.25;6.3.4.3,6.6.1,1.3.5;1.3.3;3.6.5;3.6.4;1.3.98,6.6.1,6.6.1
14022,1.14.99.22,1.14.99,1.14.99.22;1.3.3.6;1.4.3.13;1.1.3.30;1.14.12.1;1.14.12.17;1.6.3.1;1.14.12.22;1.14.13.242;1.14.13.167;1.8.3.5;1.3.3.16;1.1.99.8,1.14.15,1.14.99;1.14.19;1.14.15;1.3.99;1.17.99,1.14.99,1.14.99
14046,2.7.8.23,4.1.1,2.3.1.165;2.3.1.85;2.3.1.236;2.3.1.237;2.3.1.156;2.3.1|2.3.1.-|2.3.1.206;2.3.1|2.3.1.39|2.3.1.74,4.1.1,4.1.1;1.14.11;2.7.1;1.13.11;2.5.1,4.1.1,4.1.1
14094,2.6.1.27,2.6.1,2.6.1.27;2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.58|2.6.1.9,2.6.1,2.6.1;1.14.11;4.1.1;1.13.12;1.14.20,2.6.1,2.6.1
14142,1.8.4.9,2.1.1,1.8.4.9;1.8.4.10;1.8.99.2;2.8.1.3;1.11.1.12;1.8.4.2;1.11.1.27;1.11.1.9,1.8.5,1.8.99;3.6.2;2.8.1;2.8.2;1.8.4,1.8.4,1.8.4
14146,2.7.3.1,6.3.2,6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;6.3.1.12;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,6.3.1,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2,6.3.5,6.3.5
14202,5.3.1.15,5.1.3,5.3.1.4|5.3.1.5,5.3.3;4.2.1,4.1.2;1.1.1;1.1.99;2.6.1;4.1.3,4.1.2,4.1.2|5.1.3|5.3.1|5.3.3
14222,3.1.6.16,3.1.6,3.1.1.114|3.1.1.M3;3.1.1.100;3.1.1.82;3.1.1.2;3.3.2.14;3.1.1.1,,3.1.6;3.13.1;3.6.2;3.1.1;1.2.98,3.1.1,3.1.1
14258,2.4.1.152,2.4.1,2.4.1.152;2.4.1.69;2.4.1.344;2.4.1.65;2.4.1.308;2.4.1.361;2.4.1.142;2.4.1.13;2.4.1.252;2.4.1.353;2.4.1.36;2.4.1.236;2.4.1.273;2.4.1.87,2.4.1,2.4.1;3.2.1;3.6.1;2.4.2;2.7.8,2.4.1,2.4.1
14266,5.4.3.8,5.1.1,1.2.1.70,2.6.1,2.6.1;2.3.1;4.1.2;4.1.1;2.1.2,2.6.1,2.6.1
14270,1.6.5.5,1.3.1,1.6.5.10;1.6.5.10|1.6.5.2,1.6.5;1.1.1,1.1.5;1.17.5;1.12.1;1.1.1;1.6.5,1.6.5,1.6.5
14342,2.2.1.5,4.1.1,2.6.1.19;4.1.1.47;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20,5.3.3,1.14.11;4.1.3;4.1.1;4.1.2;1.1.1,4.1.1,4.1.1
14358,2.7.1.26,2.7.1,2.7.1.26;2.7.1.161;2.7.1.13;2.7.1.60;2.7.1.2|2.7.1.59|2.7.1.60,2.7.1,2.7.1;2.7.2;2.7.4;2.7.6;2.7.8,2.7.1,2.7.1
14430,7.4.2.6,7.6.2,6.3.4.6;6.3.2.4,7.2.2,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,2.5.1|3.6.1|6.3.4|7.2.2|7.6.2,3.6.1|6.3.4|7.2.2|7.6.2
14458,2.3.3.12,3.1.2,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,2.3.1;3.1.2;2.8.3;6.2.1;4.2.1,2.3.1,2.3.1
14462,2.4.1.193,2.4.1,2.4.1.173;2.4.1.192;2.4.1.276;2.4.1.364;2.4.1.350;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.368|2.4.1.dx;2.4.1.210;2.4.1.324;2.4.1.-|2.4.1.301;2.4.1.-|2.4.1.323;2.4.1.15;2.4.1.87;2.4.1.22,2.4.1,2.4.1;2.4.2;2.7.8;3.2.1;2.7.7,2.4.1,2.4.1
14534,3.5.2.10,3.5.4,2.1.1.2;2.7.3.2;3.5.4.1|3.5.4.21;4.3.1.17;3.4.11.9,,3.5.1;3.5.4;3.5.5;6.3.1;6.3.4,3.5.4,3.5.4
14542,3.1.2.27,3.1.2,6.2.1.7;2.3.1.65;6.2.1.3|6.2.1.7;2.3.1.16|2.3.1.176,6.2.1;2.3.1,3.1.2;6.2.1;1.2.1;2.3.1;2.8.3,6.2.1,6.2.1
14558,3.2.1.125,3.2.1,3.2.1.125;2.4.1.25;3.2.1.74;3.2.1.20|3.2.1.70;2.3.1.72;3.2.1.21|3.2.1.25|3.2.1.74,3.2.1,3.2.1;2.3.1;2.4.1;3.2.2;5.4.99,3.2.1,3.2.1
14598,2.7.8.24,2.3.1,2.7.8.24;2.7.8.8;2.7.8.2;2.7.8.1;2.7.8.45;2.7.8.11;2.7.1.32;2.7.8.-|2.7.8.44;2.7.8.39;2.7.8.5;2.7.6.1,3.6.1,2.7.8;3.1.4;2.7.1;2.7.6;6.5.1,2.7.8,2.7.8
14658,5.3.1.6,5.3.3,2.7.1.16;5.3.1.6,4.1.2,4.1.2;1.1.1;1.1.99;5.3.1;2.2.1,4.1.2,4.1.2
14674,7.4.2.1,7.6.2,6.3.2.4,7.2.2,3.6.1;3.6.4;3.6.5;5.6.2;6.3.5,7.2.2,3.6.1|6.3.2|7.2.2|7.6.2
14822,5.3.1.4,5.1.3,5.3.1.5;5.3.1.15,1.1.2;1.1.99,5.3.1;1.1.1;5.1.3;1.1.99;5.4.1,5.3.1,5.3.1
14850,3.5.3.14,3.5.1,6.3.4.5,2.1.4,3.5.1;4.3.2;3.5.3;3.4.17;3.4.13,3.5.1,3.5.1
14894,5.4.3.5,5.1.1,5.4.3.5;5.1.1.10|5.1.1.12|5.1.1.9;2.3.2.30;3.5.1.132;3.4.13.4;2.6.1.13;5.4.3.3;2.6.1.13|2.6.1.68;2.6.1.21;5.1.1.5|5.1.1.9;2.6.1.36;3.5.1.17;2.3.1.35,5.4.99,2.6.1;2.1.4;4.3.1;1.4.1;5.1.1,5.1.1,5.1.1
14950,1.3.99.19,1.3.99,1.3.99.17;1.4.3.4;1.14.14.55;1.2.1.3;1.13.11.38;2.6.1.63|2.6.1.7,1.17.3,1.3.99;1.17.99;1.14.99;1.12.99;1.14.19,1.3.99,1.3.99
15014,3.5.99.13,3.5.1,4.3.3.2;1.14.19.62;2.3.2.13;1.14.99.59;4.1.1.105|4.1.1.28;6.2.1.13;2.4.2.29,4.1.99,3.5.99;4.2.1;2.5.1;1.5.3;2.1.1,3.5.1|3.5.99|4.1.99|4.3.1|4.3.3,3.5.1|3.5.99|4.1.99|4.3.3
15062,1.16.1.10,1.6.2,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87,1.6.5;1.18.1;1.1.1,1.6.2;1.1.1;1.12.1;1.6.3;1.17.1,1.6.2,1.6.2
15062,1.16.1.10,1.6.2,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87,1.6.5;1.18.1;1.1.1,1.6.2;1.1.1;1.12.1;1.6.3;1.17.1,1.6.2,1.6.2
15118,2.4.2.52,6.2.1,2.7.8.37;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8,2.4.1,2.4.2;3.2.2;2.7.8;2.4.1;5.4.99,2.4.2,2.7.8
15150,1.4.3.5,1.1.3,1.1.3.12|1.4.3.5,1.1.99,1.1.3;1.11.1;1.5.3;1.13.11;1.2.3,1.1.3,1.1.3
15198,2.1.1.72,2.1.1,2.1.1.62;2.1.1.72;2.1.1.181,2.1.1,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2,2.1.1,2.1.1
15266,2.6.99.2,4.1.99,4.3.3.6,4.3.3;4.1.99,4.1.99;4.3.3;4.2.3;2.5.1;3.5.99,4.1.99,4.1.99|4.3.3
15286,2.5.1.27,2.5.1,2.5.1.75,2.5.1,2.5.1;2.7.7;4.2.3;3.5.4;3.6.1,2.5.1,2.5.1
15346,6.3.2.24,6.3.2,6.3.2.11;6.3.2.57;6.3.1.14;6.3.2.38;6.3.2.39;6.3.-.-|6.3.2.52;6.3.2.14;6.3.2|6.3.2.5|6.3.2.51;6.3.2.40;6.3.1.1|6.3.5.4,6.3.2,6.3.2;5.1.1;6.3.1;6.1.1;6.3.4,6.3.2,6.3.2
15418,1.3.1.78,1.3.1,1.3.1.79;1.3.1.43;1.5.1.6;1.1.1.42;1.1.1.170;1.14.13.2|1.14.13.33;1.14.14.43|1.14.14.45;1.14.13.84;1.14.13.240;1.14.13.8;1.6.5.2,1.1.1,1.3.1;1.14.12;1.14.13;4.1.99;1.1.1,1.3.1,1.3.1
15418,1.3.1.78,1.3.1,1.3.1.79;1.3.1.43;1.5.1.6;1.1.1.42;1.1.1.170;1.14.13.2|1.14.13.33;1.14.14.43|1.14.14.45;1.14.13.84;1.14.13.240;1.14.13.8;1.6.5.2,1.1.1,1.3.1;1.14.12;1.14.13;4.1.99;1.1.1,1.3.1,1.3.1
15430,2.1.1.342,2.5.1,2.1.1.342;1.97.1|1.97.1.4;2.8.1.8,1.14.99,1.1.98;1.14.14;2.1.1;2.5.1;1.21.98,2.1.1,2.1.1
15458,1.3.1.19,1.3.1,1.1.1.50;1.1.1|1.1.1.209|1.1.1.213|1.1.1.50|1.3.1.20;1.14.12.3;1.6.5.4;1.11.1.1|1.14.12.17;1.6.6.9|1.7.2.3;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5;1.14.13.69;1.14.13.131,1.14.12;1.1.1,1.14.12;1.3.1;1.1.1;1.14.13;1.12.1,1.1.1,1.1.1
15614,1.3.1.76,1.3.1,1.3.1.76;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.14.13,4.99.1;1.3.1;1.5.1;1.3.3;2.5.1,1.3.1,1.3.1
15658,1.3.1.68,1.1.1,1.3.1.25;1.1.1.41;5.3.3.1;1.1.1.170;1.14.13.223;1.14.12.-|1.14.12.10;1.1.1.337|1.1.1.375;1.1.1.345;1.11.1.1;1.14.13.246;1.3.1.28;1.6.5.2,1.14.12;1.1.1,1.14.12;1.14.13;1.3.1;4.1.99;4.1.1,1.1.1,1.1.1
15750,1.1.99.31,1.1.99,1.1.3.15;1.1.99.31;1.1|1.1.1.272|1.1.1.379|1.2.1.-;1.1.1.422;1.1.1.423;1.1.1.184;1.1.1.21;1.1.1.320;2.6.1.72;1.13.11.46;3.5.1.11;1.1.1.1|1.1.1.14|1.1.1.311,4.1.2,1.1.99;1.3.99;1.17.99;1.12.99;1.14.99,1.1.99,1.1.99
15818,1.4.3.5,1.4.3,1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.13;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.21,1.3.99,1.4.3;1.1.3;1.11.1;1.5.3;1.11.2,1.4.3,1.4.3
15834,1.1.3.19,1.13.11,1.2.2.4;4.1.1.108;1.2.3.4;4.1.1.107;4.1.1.109;1.1.3.15;1.1.3.38;1.4.3.2;1.4.3.3;1.8.3.5;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7,1.13.11,1.2.3;1.1.3;4.1.1;1.13.11;1.11.1,1.13.11,1.13.11
15862,3.1.3.28,3.1.3,1.18.6.1;6.3.5.9,3.13.1,3.1.3;3.6.1;3.6.4;3.6.5;6.3.5,3.1.3,3.1.3
15902,5.4.2.11,5.3.3,1.2.1.9;1.13.11|4.1.1.39,,2.7.1;5.4.2;5.4.1;2.7.8;2.7.4,5.4.2,1.2.1|2.7.1|5.3.3
15902,5.4.2.11,5.3.3,1.2.1.9;1.13.11|4.1.1.39,,2.7.1;5.4.2;5.4.1;2.7.8;2.7.4,5.4.2,1.2.1|2.7.1|5.3.3
15914,2.7.4.16,2.7.4,2.7.4.-|2.7.4.26;2.7.4.7;2.7.4.2;2.7.4.8,2.7.7,2.7.4;2.7.1;2.7.6;2.7.8;2.7.2,2.7.4,2.7.4
15930,3.5.3.21,3.5.1,3.5.1.6;3.5.1.54;3.5.1.20;3.5.1.84;3.5.1.53;3.5.3.9;3.5.1.5,,3.5.1;3.5.4;1.13.12;4.1.1;3.1.1,3.5.1,3.5.1
15954,2.7.3.10,2.7.11,6.3.4.22;2.7.2.2;6.3.4.16|6.3.5.5,6.3.1;2.7.1,2.7.14;2.1.4;2.7.13;2.7.1;6.3.2,6.3.4,6.3.4
16014,6.1.1.14,2.7.7,6.1.1.14,6.1.1,6.1.1;3.6.1;2.7.7;2.7.2;2.7.6,6.1.1,6.1.1
16026,2.3.1.171,2.3.1,2.3.1.171;2.3.1.172;2.3.1.115;2.3.1.119;2.3.1.116;2.3.1.199;2.3.1.-|2.3.1.215;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.153;2.3.1.300;2.3.1.273;2.3.1.207;2.3.1.-|2.3.1.214;2.3.1.39,2.3.1,2.3.1;3.1.2;2.3.2;3.1.1;6.2.1,2.3.1,2.3.1
16030,3.5.3.17,3.5.1,3.5.3.7;3.5.3.1;3.5.3.22;3.5.1.6;6.3.2.1,2.1.4,3.5.3;3.5.1;4.3.2;2.1.4;2.1.3,3.5.3,3.5.3
16058,2.4.1.145,2.4.1,2.4.1.-|2.4.1.292;2.4.1.56;2.4.1.-|2.4.1.291;2.4.1.227,2.4.1,2.4.1;2.4.2;2.7.7;3.6.1;2.7.8,2.4.1,2.4.1
16122,3.5.2.2,3.5.1,3.5.1.6;6.3.5.11;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16;6.3.5.-|6.3.5.13;6.3.5.9;6.3.5.10,3.5.2;3.5.1,3.5.1;3.1.1;3.7.1;4.1.1;6.3.1,3.5.1,3.5.1
16130,1.1.1.65,1.1.1,1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.14.13.240;1.6.5.4;1.1.1|1.8.1.9;1.1.1.318;1.1.1.71,1.14.13;1.1.1,1.1.1;1.2.1;1.12.1;1.17.1;1.6.3,1.1.1,1.1.1
16166,1.13.12.3,1.13.12,1.2.2.4;1.14|1.14.13.125|1.14.14.156;1.13.12.24;1.13|1.13.12.19;1.2.3.4;1.2.3.3;4.1.1.105|4.1.1.28;1.1.3.15;1.13.12.6;1.14.14.117;4.1.1.109;1.11.1.21,4.1.1,1.13.12;3.5.1;4.1.1;1.4.99;3.4.17,1.13.12,1.13.12
16202,4.1.3.38,2.6.1,4.1.3.27;2.4.2.18|4.1.3.27,3.3.2,4.1.99;4.3.1;5.4.99;4.4.1;4.1.1,4.1.3,4.1.3
16226,3.5.2.12,3.5.1,3.5.1.117|3.5.1.46;6.3.2.56|6.3.2.ad;6.3.4.24;6.3.2.11;6.3.2.26;2.3.1.164;6.3.2.2,3.5.1;1.5.3,3.5.1;3.5.5;4.1.1;3.5.2;1.4.99,3.5.1,3.5.1
16254,1.3.1.49,1.3.1,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.6.9|1.7.2.3;1.12.1.2|1.12.1.5;1.14.13.69;1.14.13.131,1.3.1;1.14.12;1.1.1,1.3.1;1.14.12;1.14.13;1.6.5;1.17.1,1.3.1,1.3.1
16270,1.7.1.6,1.5.1,1.7.1.6;1.1.1|1.1.1.2|1.1.1.21|1.1.1.72;1.6.3.5;1.1.1.21;1.8.4.2;1.1.1.289;1.14.12.17;1.11.1.1|1.11.1.2;1.1.1.224;1.12.1.3|1.12.1.5;1.20.1.1;1.6.3.2,1.7.1,1.7.1;1.1.1;1.12.1;1.17.1;1.3.1,1.7.1,1.7.1
16274,2.7.8.3,2.7.8,2.7.8.2;2.7.8.1;2.7.8.8;2.7.8.45;3.1.4|3.6.1.53;2.7.8.-|2.7.8.44;2.7.8.11;2.7.8.5;2.7.8.46;2.7.8.14;2.7.8.39;2.4.99.15;2.4.99.14;2.7.6.1,2.8.2,2.7.8;3.1.4;2.7.1;2.7.6;2.4.3,2.7.8,2.7.8
16290,1.5.1.18,1.1.1,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5;1.14.13.69,1.3.1;1.1.1,1.5.1;1.7.1;1.1.1;1.17.1;1.4.1,1.1.1,1.1.1
16334,2.7.7.61,2.3.1,2.7.7.61;2.7.7.66;2.7.7.85;3.6.1.19;2.3.1.15|2.3.1.51|2.7.7.41|2.7.8.8|4.1.1.65,2.7.8,2.7.7;2.7.11;6.5.1;2.7.6;2.7.12,2.7.7,2.7.7
16338,1.14.14.82,1.14.14,1.14.14.13;1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.30;1.14.14.15;1.14.14.46;1.14.19.56;1.14.14.8;1.5.1.39;1.14.99.46;1.14.14.12;1.14.14.108;1.13.12.16;1.14.14.22,1.14.14,1.14.14;1.14.19;1.17.8;1.3.8;1.14.99,1.14.14,1.14.14
16466,1.1.2.5,1.1.99,1.1.1|1.1.1.27|1.1.1.28,,1.1.99;1.14.18;4.1.3;5.3.2;1.8.2,1.1.99,1.1.99
16498,2.1.1.181,2.1.1,2.1.1.62;2.1.1.137;2.1.1.181;2.1.1.223,2.1.1,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2,2.1.1,2.1.1
16506,4.1.3.40,4.1.3,4.1.3.27;2.4.2.18|4.1.3.27,3.3.2,3.3.2;4.1.99;4.4.1;5.4.99;5.3.3,4.1.3,4.1.3
16562,4.2.1.129,4.2.1,5.4.99.17;4.2.1.123;5.4.99.37;4.2.1.128;5.4.99.34;5.4.99.55;4.2.1.-|4.2.1.137;5.4.99.49;5.4.99.39;5.4.99.35;5.4.99.40;4.2.1.125;5.4.99.32;5.4.99.36;5.4.99.8;5.4.99.46;5.4.99.33;5.4.99.51;5.4.99.52;1.14.14.17;5.4.99.47;5.4.99.56;5.4.99.7;3.1.7.4;4.2.1.124;5.4.99.48;1.3.1.96|2.5.1.21,5.4.99,4.2.1;5.4.99;5.5.1;4.2.3;5.3.3,5.4.99,5.4.99
16606,2.3.3.2,2.3.1,2.3.3.1|2.3.3.5|4.1.3.31;2.3.1.301;2.3.3.20;2.3.1.207;2.3.1.41;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,2.3.1;4.2.1;4.1.3;3.1.2;2.8.3,2.3.1,2.3.1
16662,2.5.1.63,2.1.1,2.5.1.120;2.8.1.6,2.1.1,2.1.1;2.5.1;1.21.98;1.17.98;3.13.2,2.1.1,2.1.1
16702,1.1.1.148,1.1.1,1.1.1.239;1.1.1.62;1.1.1.148;1.6.5.4;1.1.1.209;1.1.1.210|1.1.1.239|1.1.1.357|1.1.1.51|1.1.1.62|1.1.1.63;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.12.1;1.17.1;1.6.3;1.5.1,1.1.1,1.1.1
16706,1.1.1.148,1.1.1,1.1.1.62;1.1.1.148;1.1.1.239;1.1.1.184|1.1.1.2|1.1.1.213|1.1.1.51|1.1.1.64;1.1.1|1.1.1.209;1.6.3.2;1.11.1.1|1.11.1.2,1.1.1,1.1.1;1.12.1;1.17.1;1.6.3;1.5.1,1.1.1,1.1.1
16730,1.3.1.20,1.3.1,1.1.1|1.1.1.209|1.1.1.213|1.1.1.50|1.3.1.20;1.11.1.1|1.11.1.2;1.14.13.-|1.14.13.148|1.14.13.M46;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.6.3.2;1.7.1.14;1.6.5.2,1.3.1;1.1.1,1.14.12;1.3.1;1.14.13;1.1.1;1.17.1,1.3.1,1.3.1
16786,2.1.1.55,2.1.1,2.1.1.62;2.1.1.137;2.1.1.181;2.1.1.223,2.1.1,2.1.1;2.3.1;2.5.1;1.17.98;3.13.2,2.1.1,2.1.1
16802,2.8.2.20,2.8.2,2.8.2.1;2.8.2.1|2.8.2.3;1.8.4.8;2.8.2.20;2.8.2.15|2.8.2.4;2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.25;2.8.2.27;2.8.2.36;2.8.2.24;2.8.2.-|2.8.2.39;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.-|2.8.2.38;2.8.2.37|2.8.2.8,2.8.2,2.8.2;3.6.2;1.8.99;3.1.6;2.4.99,2.8.2,2.8.2
16814,3.7.1.3,3.7.1,2.6.1.7;3.7.1.3;3.4.16.4,4.2.1;4.1.1,3.7.1;2.6.1;4.4.1;4.2.1;4.1.1,3.7.1,3.7.1
16846,2.3.3.1,2.3.1,2.3.3.1;2.3.3.1|2.3.3.5|4.1.3.31;2.3.1.180,2.3.1,2.3.1;4.1.3;3.1.2;2.3.3;4.2.1,2.3.1,2.3.1
16846,2.3.3.1,2.3.1,2.3.3.1;2.3.3.1|2.3.3.5|4.1.3.31;2.3.1.180,2.3.1,2.3.1;4.1.3;3.1.2;2.3.3;4.2.1,2.3.1,2.3.1
16846,2.3.3.1,2.3.1,2.3.3.1;2.3.3.1|2.3.3.5|4.1.3.31;2.3.1.180,2.3.1,2.3.1;4.1.3;3.1.2;2.3.3;4.2.1,2.3.1,2.3.1
16910,1.4.2.1,1.7.2,2.6.1.4|2.6.1.44|2.6.1.7;2.6.1.112;2.6.1.39|2.6.1.73;2.6.1.13;2.6.1.-|2.6.1.96;2.6.1.35;1.4.1.1|1.4.1.10,2.6.1,1.4.3;1.7.2;1.4.2;1.8.2;1.14.19,2.6.1,2.6.1
16914,2.7.8.8,2.7.8,2.7.8.8;2.7.1.226|2.7.1.bn;2.7.8.45;2.7.8.1;2.7.8.2;6.1.1.11,3.6.1,2.7.8;2.7.1;2.4.1;2.7.6;3.1.4,2.7.8,2.7.8
16970,5.1.3.13,5.1.3,1.1.1.133;1.1.1.364;1.1.1.339|1.1.1.344;2.6.1.-|2.6.1.33|2.6.1.59;2.6.1.59;1.1.1.266;5.3.2.3;4.2.1.46;4.2.1.-|4.2.1.159;5.1.3.13;5.4.99.59;5.1.3.25;2.1.1.234;2.1.1.235;2.3.1.197;2.6.1.90;2.6.1.-|2.6.1.106;2.3.1.209;2.3.1.210;4.3.1.30;2.4.1.331;2.4.1.289;2.4.1.317;2.4.1.316;2.7.7.24|2.7.7.9;2.7.7.24,5.1.3;5.1.1,5.3.2;5.1.2;1.1.1;4.2.1;1.1.99,1.1.1,1.1.1
16978,1.8.1.5,1.2.1,1.8.1.5;1.1.1.42;1.5.1.6;1.3.1.43;1.1.1.170;1.1.1.41;1.14.13.225;5.3.3.1,1.14.13;1.1.1,1.1.1;1.2.1;1.8.1;1.17.1;2.3.1,1.1.1,1.1.1
17014,5.4.2.9,5.3.3,2.7.1.40;2.7.1.121;2.7.8.23;2.5.1.56;2.5.1.54|2.5.1.55,4.1.1,3.11.1;4.1.1;2.5.1;2.7.7;2.4.1,2.7.1|4.1.1,2.7.1|4.1.1
17030,3.5.2.5,3.5.4,3.5.2.5;4.1.1.97;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,,4.1.1;3.5.1;3.1.1;3.7.1;1.2.98,4.1.1,4.1.1
17054,2.2.1.2,4.1.2,2.2.1.2,5.3.1,2.2.1;5.3.1;4.1.2;1.1.99;5.3.99,2.2.1,2.2.1
17098,5.3.2.1,5.3.3,2.6.1.7;1.13.11.27;5.3.2|5.3.2.1|5.3.2.6;1.1.1.222|1.1.1.237|1.1.1.28;1.1.1|1.1.1.110|1.1.1.222|1.1.1.237|1.1.1.27|1.1.1.28|1.1.1.96;1.1.3.15;1.1.99.31;1.1.2.3,5.3.2,1.13.11;5.3.2;4.1.99;1.13.12;4.1.1,1.13.11,5.3.2
17158,2.7.3.2,2.7.11,2.7.3.2;2.7.1.64;6.3.5.11;6.3.5.-|6.3.5.13;6.3.5.9;6.3.5.10;6.3.1.12;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,6.3.1;2.7.1,2.7.14;2.7.1;2.7.13;2.7.2;2.7.6,2.7.1,2.7.1
17210,3.5.2.18,3.5.1,3.5.1.29;3.5.2.18;3.5.1.3;2.3.2.13;3.5.1.122;1.7.2.7;3.5.1.119;3.5.1.44,,3.5.1;4.2.1;6.3.1;3.5.4;3.5.5,3.5.1,3.5.1
17234,5.3.1.25,5.1.3,5.3.1.14;5.1.3.-|5.1.3.32;5.1.3.-|5.1.3.29,1.1.99,1.1.1;1.1.99;5.3.1;1.1.3;4.1.2,5.1.3,5.1.3
17306,3.5.3.18,3.5.1,1.14.13.39;1.5.8.2;1.5.8.1;1.14.14.47;6.3.4.5,2.1.4,3.5.1;2.1.1;1.14.13;3.5.3;1.14.99,3.5.1,3.5.1
17546,1.8.98.2,6.3.1,1.8.98.2;6.3.1.19;6.2.2.2|6.2.2.3;3.4.25.2,2.7.14,1.8.4;6.2.1;2.8.1;2.7.4;1.8.3,6.3.1,6.3.1
17554,2.7.3.7,2.7.11,2.7.1.64;2.7.3.5;6.3.5.9;6.3.5.11;6.3.5.10;6.3.5.-|6.3.5.13;6.3.5.5,2.7.14;2.7.1,2.7.14;2.7.13;2.7.1;2.7.10;2.7.2,2.7.14,2.7.1
17566,2.1.1.40,2.1.1,2.1.1.129;2.1.1.305;2.1.1.137;2.1.1.238;2.1.1.102;2.1.1.132;2.1.1.306;2.1.1.307;2.1.1.101;2.1.1.237;2.1.1.365;2.1.1.267;2.1.1.49;2.1.1.103;2.1.1.363;2.1.1.9;2.1.1.243;2.1.1.281;2.1.1.201,2.1.1,2.1.1;2.3.1;3.13.2;1.17.98;3.13.1,2.1.1,2.1.1
17606,6.3.2.25,6.3.2,6.3.2.42;6.3.2.32;6.3.2.29;6.3.2.41|6.3.2.42;6.3.2.33;6.3.2.4,6.4.1;6.3.2,6.3.2;6.3.3;6.3.1;3.4.17;6.1.1,6.3.2,6.3.2
17750,1.3.99.17,1.3.99,1.3.99.17;1.4.3.4;1.11.1.16;2.4.2.31;2.5.1.72,1.3.99;1.17.3,1.3.99;1.17.99;1.14.99;1.12.99;1.14.19,1.3.99,1.3.99
17766,5.4.2.4,5.3.3,5.4.2.4;3.1.3.9;2.7.1.106;3.6.1.7,3.1.3,3.1.1;2.7.2;4.1.1;1.2.1;3.7.1,3.1.3,3.1.3
