Reaction,All ECs
17158,2.7.3.2;2.7.1.64;6.3.5.11;6.3.5.-|6.3.5.13;6.3.5.9;6.3.5.10;6.3.1.12;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
17210,3.5.1.29;3.5.2.18;3.5.1.3;2.3.2.13;3.5.1.122;1.7.2.7;3.5.1.119;3.5.1.44
17234,5.3.1.14;5.1.3.-|5.1.3.32;5.1.3.-|5.1.3.29
17306,1.14.13.39;1.5.8.2;1.5.8.1;1.14.14.47;6.3.4.5
17546,1.8.98.2;6.3.1.19;6.2.2.2|6.2.2.3;3.4.25.2
17554,2.7.1.64;2.7.3.5;6.3.5.9;6.3.5.11;6.3.5.10;6.3.5.-|6.3.5.13;6.3.5.5
17566,2.1.1.129;2.1.1.305;2.1.1.137;2.1.1.238;2.1.1.102;2.1.1.132;2.1.1.306;2.1.1.307;2.1.1.101;2.1.1.237;2.1.1.365;2.1.1.267;2.1.1.49;2.1.1.103;2.1.1.363;2.1.1.9;2.1.1.243;2.1.1.281;2.1.1.201
17606,6.3.2.42;6.3.2.32;6.3.2.29;6.3.2.41|6.3.2.42;6.3.2.33;6.3.2.4
17750,1.3.99.17;1.4.3.4;1.11.1.16;2.4.2.31;2.5.1.72
17766,5.4.2.4;3.1.3.9;2.7.1.106;3.6.1.7
17774,6.3.1.14;6.1.1.15|6.1.1.16
17842,2.4.1.229;2.4.1.-|2.4.1.283;2.4.1.250;2.4.1.-|2.4.1.285;2.4.1.306;2.4.1.-|2.4.1.290;3.2.1.183;2.4.1.41;2.4.1.255;2.4.1.173
17882,3.1.6.4;3.1.6.8;3.1.6.12;3.1.6.15;3.1.6.14;3.1.6.18;3.1.6.13;3.1.6.1|3.1.6.8;3.1.6.19;3.1.6.20;1.8.2.1;4.2.2.8;1.8.2.1|1.8.3.1;2.5.1.18
18038,1.14.13.39;1.14.14.47;3.5.3.6
18062,2.3.1.101;1.2.7.12|1.2.99.5;2.1.1.258;2.1.1.86;1.2.7.4|1.2.99.2|2.1.1.-|2.3.1.-|2.3.1.169;2.1.1.245;2.1.2.2
18066,6.3.4.16|6.3.5.5
18090,3.5.3.15;1.14.13.39;1.14.14.47;1.4.3.13;3.5.3.6
18102,1.3.1.87;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5
18166,1.14.12.18;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.10;1.6.5.4;1.14.13.223;1.14.13.87;1.14.13.25
18182,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
18210,5.5.1.22|5.5.1.8;2.5.1.10;2.5.1.20;2.5.1.87;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88
18242,5.1.1.5|5.1.1.9;2.6.1.36;2.6.1.21;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2
18246,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
18350,6.1.1.12|6.1.1.23
18358,1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1.206|1.1.1.236;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.184;1.1.1.413;1.1.1.201
18398,6.1.1|6.1.1.17|6.1.1.24
18498,2.2.1.1;4.1.2.43;2.7.1.19;4.1.1.85
18586,5.3.1.1
18590,2.7.7.42;4.4.1.37;4.6.1.1
18598,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87
18630,2.7.1.23
18654,3.5.2.1;3.5.1.131;1.3.3.1|3.5.2.3
18686,1.6.3.2;1.14.19.48;1.6.3.5;1.14.12.3;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.156;1.14.15.15;1.14.-.-|1.14.13.169;1.14.13.25;1.14.13.112;1.14.13.229;1.14.13.2|1.14.13.33;1.14.13.88;1.14.13.89
18738,2.7.9.3;6.3.4.22;2.7.9.2;2.7.9.6;6.3.5.9;6.4.1.6;3.6.1.5
18750,1.6.5.4;1.2.1.50;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
18754,1.2.1.50;1.6.4.5|1.8.1.9;1.14.19.48;1.6.3.2;1.11.1.21;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2
18766,2.7.8.27;3.1.4.12;3.1.4.3;2.3.1.158;3.1.4.41;3.1.3.-|3.1.3.4
18878,2.1.1.129;2.1.1.305;2.1.1.137;2.1.1.238;2.1.1.102;2.1.1.132;2.1.1.306;2.1.1.307;2.1.1.101;2.1.1.237;2.1.1.365;2.1.1.267;2.1.1.49;2.1.1.103;2.1.1.363;2.1.1.9;2.1.1.243;2.1.1.281;2.1.1.201
18898,1.21.99.3;1.21.99.4|1.97.1.10;1.21.1.1|1.22.1.1;2.5.1.18
18914,2.4.99.1;2.4.99.10;2.4.99.9;2.4.99.15;2.4.99.14;2.4.99.4;2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.13;2.7.8.46;2.7.8.14;3.2.1.18
18966,1.3.3.3|1.3.3.4|4.1.1.37|4.2.1.75
19034,2.7.1.60;1.1.1.233;5.1.3.8;4.1.3.3;2.5.1.56;2.7.1.1|2.7.1.2|2.7.1.59
19046,2.3.1.180
19118,1.14.17.1;1.14.17.3;1.10.3.3;1.14.18.1;1.1.3.10;1.1.3.9;1.1.3.15;1.1.3.38;1.14.13.242;1.13.11.83;1.13.11.46;1.13.11.-|1.13.11.8;1.13.11.4;1.2.3.3;1.13.11.20
19146,3.1.6.14;3.2.1.147;2.7.7.5;2.7.7.4
19178,5.1.1.5|5.1.1.9;2.6.1.21;2.6.1.36;3.4.11.15|3.4.11.6;3.5.1.17;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2
19186,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
19218,5.5.1.7;2.5.1.47;1.14.20.14;2.5.1.18
19238,5.5.1.1|5.5.1.7;5.3.3.-|5.3.3.4|5.5.1.-;4.1.1.44;5.5.1.2;1.1.1.37
19262,6.3.1.10;6.3.2.2|6.3.2.3
19282,1.14.14.141;1.14.14.3;1.14.14.13;1.14.14.28;1.14.14.15;1.14.14.8;1.14.19.56;1.14.14.46;1.1.99.31;1.5.1.39;1.14.14.108;1.14.99.46;1.14.14.155;1.14.14.5;1.14.14.35;1.14.14.21
19318,6.3.4.16|6.3.5.5
19326,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.12.10;1.14.13.245;1.14.13.69;1.14.13.131;1.14.13.87;1.6.5.4;1.14.13.25;1.14.13.113;1.14.13.26;1.11.1.1|1.14.12.17
19378,1.5.1|1.5.1.30|1.5.1.41;1.5.1.30|1.5.1.45;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.19.1.1|1.5.1|1.5.1.-|1.5.1.30|1.5.1.38|1.5.1.39;1.14.13|1.14.13.7|1.5.1|1.5.1.30|1.5.1.36|1.5.1.41;1.5.1.37|1.5.1.45;1.5.1.40;1.1.1.346;1.6.5.4;1.1.1.179
19502,3.5.3.7;3.5.3.1;2.1.4.1;3.5.3.22;3.5.1.94;2.1.4.3;2.1.4.2;3.4.11.9
19534,3.5.1.20;3.5.1.6;3.5.1.53;3.5.1.54;3.5.1.87;3.5.1.77;1.4.1.27;3.5.1.116|3.5.3.19;6.3.3.5;3.5.1.110|4.2.1.104
19582,2.3.1.184;2.5.1.43;4.4.1.14;2.5.1.108
19586,1.1.1.1|1.1.1.391
19598,1.14.13.39;1.14.14.47;3.5.3.6
19610,2.1.1.137;2.1.1.184;2.1.1.181;2.1.1.223
19650,6.1.1.12|6.1.1.23
19726,1.1.1.305;2.3.1.119;1.13.12.17;2.3.1.281|2.3.1.ci;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.239;2.3.1.94
19746,1.21.99.4|1.97.1.10;1.21.99.3;2.5.1.18
19842,1.2.7.12;1.4.1.27;1.2.4.2;2.3.1.180
19910,1.1.1|1.1.1.27|1.1.1.28
19970,1.13.12.16;1.7.3.6;1.7.3.1;1.14.13.167;1.7.2.6;1.13.11.-|1.13.11.64;1.14.12.23;1.14.12.24;1.15.1.1
19978,2.8.2.1;2.8.2.1|2.8.2.3;1.8.4.8;2.8.2.15|2.8.2.4;2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.20;2.8.2.25;2.8.2.27;2.8.2.36;2.8.2.24;2.8.2.-|2.8.2.39;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.-|2.8.2.38;2.8.2.37|2.8.2.8
19990,5.3.1.23
20018,1.5.98.1;1.12.98.2|1.5.98.1|1.5.99.9;1.12.1.2|1.12.1.5;1.12.1.3|1.12.1.5;3.5.4.-|3.5.4.27;5.1.1.23|5.1.1.e;1.1.1.271|5|5.-.-.-;1.3.8.2;1.12.98.1;5.1.3.2
20078,2.1.1.185;2.1.1.205;2.1.1.34;2.1.1.167;2.1.1.173
20122,6.1.1.18;6.3.1.14;6.1.1|6.1.1.17|6.1.1.24
20222,6.3.4.3
20270,3.2.1.172;3.2.1.179;3.2.1.180;4.2.2.3;4.2.2.11;4.2.2.24;5.3.1.17;5.5.1.27;4.2.1.158;4.2.1.40;4.2.1.42;4.2.1.156;4.2.2.1
20302,6.3.1.14;6.1.1.19
20338,2.7.7.5;3.1.6.2;3.1.6.13;4.2.1.126
20346,1.2.1.50;1.6.4.5|1.8.1.9;1.14.19.48;1.6.3.2;1.11.1.21;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2
20378,1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.152|1.1.1.184|1.1.1.210|1.1.1.213|1.1.1.357|1.1.1.50|1.1.1.51;1.1.1.210|1.1.1.357;1.1.1.270;1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1|1.1.1.105|1.1.1.184|1.1.1.2|1.1.1.209|1.1.1.210|1.1.1.213|1.1.1.357|1.1.1.50|1.3.1.20;1.1.1.188|1.1.1.213|1.1.1.50
20382,1.1.1.152|1.1.1.184|1.1.1.210|1.1.1.213|1.1.1.357|1.1.1.50|1.1.1.51;1.1.1.210|1.1.1.357;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.1
20386,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.5.4;1.14.13.223;1.14.13.87;1.14.12.-|1.14.12.10;1.14.13.26;1.14.13.246;1.14.13.113;1.14.13.25;1.14.18.9
20390,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.88;1.14.13.240;1.14.13.87;1.14.14.57;1.14.13.84;1.14.13.89;1.14.13.2|1.14.13.33;1.14.13.8
20402,3.5.2.6
20410,5.4.2.10|5.4.2.6
20482,1.8.4.8;2.8.2.20;2.8.2.1;2.8.2.25;2.8.2.24;2.8.2.27;2.8.2.35|2.8.2.5;2.8.2.17;2.8.2.11;2.8.2.33;2.8.2.38;2.8.2.23|2.8.2.29;2.8.2.15|2.8.2.4
20490,2.3.2.11;2.3.2.3;2.7.8.41;3.1.3.7;6.1.1.11
20570,3.5.3.1;2.1.4.1;2.1.4.3;3.5.3.7;2.1.4.2;3.5.3.22;2.1.3.3|6.3.4.16
20574,1.14|1.14.13.13|1.14.15.15|1.14.15.18;1.14.15.22;1.14.13.72;1.14.13.246;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.14.13.70;1.14.11|1.14.11.-|1.14.11.15;1.14.11|1.14.11.-|1.14.11.13;1.14.99.9;1.14.13.144|1.14.14.111;1.14.13.78;1.14.13.79;1.14.11.18
20598,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
20634,2.3.2.30;2.3.1.109;2.3.1.228;2.3.1.1;2.3.1.271
20662,6.3.2.4
20793,6.1.1.6
20797,5.3.1.4|5.3.1.5
20821,2.7.7.5;3.1.1.7|3.1.1.8;3.1.4.2|3.1.4.46;3.1.4.1|3.1.4.4
20825,6.1.1.9
20873,2.4.1.-|2.4.1.330;2.4.1.241;2.4.1.363;2.4.1.364;2.4.1.365|2.4.1.du;2.4.1.46;2.4.1.236;2.4.1.159;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.239;2.4.1|2.4.1.85;2.4.1.203;2.4.1.215;2.4.1.87;2.4.1.22;2.4.1.38|2.4.1.90;2.4.1.13;2.4.1.368|2.4.1.dx;2.4.1.122|2.4.1.307;2.4.1.309;2.4.1.350;2.4.1.-|2.4.1.301;2.4.1.249;2.4.1.192;2.4.1.-|2.4.1.297;2.4.1.338;2.4.1.173
20977,1.7.3.1;1.4.3.21;1.1.3.13;1.4.3.21|1.4.3.4;1.1.3.20;1.1.3.7;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8
21001,1.97.1.2;2.3.1.272;1.11.1.21
21081,2.5.1.6
21129,5.3.3.5;2.1.1.41;2.1.1.142|2.1.1.41;2.1.1.132;2.1.1.-|2.1.1.263;2.1.1.262;2.1.1.363;1.16.1.8;2.1.1.100;2.1.1.244;2.1.1.317;2.1.1.79;2.1.1.299;2.1.1.197;2.1.1.344;2.1.1.64
21161,6.2.1.13;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
21225,2.7.8.2;2.7.8.1;2.7.1.91;2.7.8.8;2.7.8.45;3.1.4|3.6.1.53;2.7.8.-|2.7.8.44;2.7.8.11;2.7.8.5;2.7.8.46;2.7.8.14;2.7.8.39;2.4.99.15;2.4.99.14;2.7.6.1
21269,1.14.12.17;1.11.1.1|1.11.1.2;1.6.3.5;1.20.1.1;1.12.1.3|1.12.1.5;1.6.3.2;1.7.1.14;1.1.1.318;1.3.1.36;1.3.1.77;1.5.1.40;1.14.13.240;1.1.1.2|1.1.1.n11;1.1.1|1.8.1.9
21353,1.13.11.2;1.13.11.15;1.13.11.39;1.13.11.16;1.13.11.25|1.13.11.39;1.15.1.1
21389,3.5.1.17;5.1.1.5|5.1.1.9;3.4.11.15|3.4.11.6;3.4.13.4;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;2.6.1.36;2.6.1.21;3.5.1.130|3.5.1.ai;3.4.11.2
21397,4.1.1.41|4.1.1.9|4.1.1.M5;4.1.1.-|4.1.1.41|4.1.1.9|4.1.1.94|7.2.4.3;2.3.1.226|4.1.1.9;2.3.1.111;2.3.1.239;2.3.1.295;2.3.1.290;2.3.1.94;2.3.1.289;2.3.1.156;2.3.1|2.3.1.39|2.3.1.74
21445,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
21457,1.14.19.68;1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.19.64;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.1.99.31;1.14.14.108;1.14.14.155;1.14.99.46;1.14.14.12
21489,3.2.1.161;3.2.1.3;3.2.1.22;3.2.1.22|3.2.1.23|3.2.1.85
21505,2.3.1.190;2.2.1.1;4.1.2|4.1.2.52|4.1.2.n4|4.1.3.17|4.1.3.39
21525,2.3.1.180
21621,1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42;1.6.5.4
21625,1.5.1.30|1.5.1.45;1.5.1.39;1.19.1.1|1.5.1|1.5.1.-|1.5.1.30|1.5.1.38|1.5.1.39;1.5.1|1.5.1.30|1.5.1.41;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42
21641,1.3.1.43;1.1.1.42;1.5.1.6;1.1.1.170;1.14.13.2|1.14.13.33;1.14.14.43|1.14.14.45;1.14.13.84;1.14.13.240;1.14.13.225;1.6.5.2
21709,3.13.1.9|3.3.1.1;2.1.1|2.1.1.10;4.4.1.21
21717,1.14.16.5;1.14.16.1;1.14.16.1|1.14.16.4;1.5.1.34;1.14.16.2;1.5.1.33;1.14.14.92;1.10.3.2
21733,2.4.2.18|4.1.3.27
21737,5.4.3.3;2.3.1.264;1.4.1.11;5.4.3.5;5.1.1.10|5.1.1.12|5.1.1.9;2.6.1.13;2.3.2.30;2.6.1.36;3.5.1.132;2.6.1.21;3.4.13.4;5.1.1.5|5.1.1.9;5.4.99.58;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22
21753,1.14.13.90;5.3.99.8;1.14.15.21;5.3.99.9;1.23.5.1;1.13.11.51;1.13.11.71|1.14.99.-;1.14.-.-|1.14.13.-|1.14.15.24;1.13.11.84;5.2.1.-|5.2.1.14;1.14.14.158;1.3.99.39;1.13.11.75;5.2.1.-|5.2.1.13;1.3.8.2;1.3.5.6;1.14.99.64;1.14.99.63;1.14.13.129;2.4.1.271;2.4.1.276;5.2.1.12
21757,4.2.1.78;4.3.3.2;2.8.2.1|2.8.2.3|2.8.2.4;1.14.19.62;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.14.16.2;1.14.17.1;4.1.1.22|4.1.1.25|4.1.1.28
21809,2.3.2.2;3.4.11|3.4.11.1|3.4.11.4
21849,1.2.1.5;1.2.1.3;3.5.3.1
21869,6.3.5.-|6.3.5.13;1.7.1.4;3.5.4.25
21909,1.1.1.252;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.6.3.2;1.7.1.14;1.3.1.77;1.8.1.15|1.8.1.9;1.14.13.240;1.6.5.4
21945,2.7.1.85;2.7.1.2;2.7.1.1|2.7.1.2
21977,1.8.4.10;1.8.99.2;1.8.4.8;1.8.4.9
22021,6.3.4.16|6.3.5.5
22081,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.12.10;1.14.12.22;1.14.12.14;1.14.13.245;1.14.13.69;1.14.13.131;1.14.13.87;1.6.5.4;1.14.13.25;1.14.13.113
22117,2.4.1.17;2.4.1.254;2.4.1.249;2.4.1|2.4.1.-|2.4.1.298;2.4.1.264;2.4.1.111;2.4.1.170;2.4.1.126;2.4.1.128;2.4.1.114|2.4.1.35;2.4.1.220;2.4.1.35|2.4.1.91;2.4.1.226;2.4.1.225;2.4.1.-|2.4.1.286;2.4.1.234;2.4.1.135
22225,2.3.1.151|2.3.1.177|2.3.1.220;2.3.1.237;2.3.1.236;2.3.1.165;2.3.1|2.3.1.39|2.3.1.74
22369,2.2.1.1;4.1.2.43;2.7.1.19;4.1.1.85
22373,1.7.3.1;1.1.3.15;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.8.3.5;1.13.12.16;1.2.3.1
22429,1.8.3.3;1.14.14.43;1.14.11.58;1.1.3.15;4.1.1.90;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.4.3.2
22457,3.5.1.59;3.5.3.1|3.5.3.7;3.5.3.7;3.5.3.22;6.3.4.6;3.5.3.6
22493,2.1.2.5|4.3.1.4;3.5.1.68;3.5.1.82;2.6.1.19;3.4.17.21;3.4.17.24;6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;2.6.1.57;2.6.1.-|2.6.1.11
22517,2.7.1.100;2.7.1.52;2.7.1.64;6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;6.3.5.5
22621,4.1.1.109;4.1.1.108;4.1.1.107;1.14.12.1;1.14|1.14.13.125|1.14.14.156;1.13|1.13.12.19;1.13.12.24;1.14.13.124;1.4.3.4;1.14.12.13;1.13.12.17;1.14.11.31;1.14.11|1.14.11.-|1.14.11.15;1.14.11|1.14.11.-|1.14.11.13;1.4.3.21;4.1.1.105|4.1.1.28;1.4.3.3
22637,6.2.1.30;6.2.1.2;2.7.1.74;6.3.2.5;6.2.1.7;6.3.1.14;3.6.1.5;6.3.4.5;6.3.2.40
22657,2.7.8.8;2.7.8.1;2.7.8.2;2.7.1.226|2.7.1.bn;2.7.8.45;6.1.1.11
22705,6.3.4.20
22729,2.9.1.1;2.9.1.2;6.3.2.27;6.3.1.12;6.3.2.17;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
22821,2.4.2.62;2.4.2.50;2.4.2.42;2.4.2.51;2.4.1.203|2.4.2.40;2.4.2.40;2.4.1.87;2.4.1.90;2.4.1.-|2.4.1.301;2.4.1.22;2.4.1.38|2.4.1.90;2.4.1.338;2.4.2.41;2.4.2.26;2.4.2.63;2.4.1.-|2.4.1.285;2.4.1.236;2.4.1.-|2.4.1.284;2.4.1.239;2.4.2.39;2.4.1.273;2.4.1.-|2.4.1.297;2.4.1.254;2.4.1.13;2.4.2.38;2.4.2.61;2.4.1.250
22833,3.5.1.44;3.5.1.119
22857,2.3.1.180
22861,2.7.7.1|2.7.7.18
22909,3.5.4.4
22941,6.3.2.48;6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
22945,1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.1
23041,2.3.1.180
23077,1.2.1.84;1.2.1.50;1.3.1.38;1.3.1.8;1.3.1.93;1.1.1.330|1.1.1.36;1.3.1.34;1.3.1.124;1.3.1.10|1.3.1.39;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35
23105,2.7.1.16;5.3.1.6
23121,6.3.2.4
23157,4.99.1.6;1.14.14.45;1.14|1.14.13.125|1.14.14.156;1.14.14.43|1.14.14.45;1.14.14.44|4.3.1|4.99.1.7;3.2.1.147;6.2.1.13;1.14.14.37;3.4.11.17;2.6.1.7;3.1.1.96
23161,5.3.1.14;5.1.3.-|5.1.3.32;5.1.3.-|5.1.3.29
23249,2.1.1.129;2.1.1.305;2.1.1.137;2.1.1.238;2.1.1.102;2.1.1.132;2.1.1.306;2.1.1.307;2.1.1.101;2.1.1.237;2.1.1.365;2.1.1.267;2.1.1.49;2.1.1.103;2.1.1.363;2.1.1.9;2.1.1.243;2.1.1.281;2.1.1.201
23269,2.1.4.1;3.5.3.7;3.5.3.1;3.5.3.22;2.4.2.60;6.3.2.2|6.3.2.3
23293,6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23345,3.2.2.1;3.2.2.4;3.2.2.8;3.2.2.5|3.2.2.6;3.2.2.3|3.2.2.8;2.4.2.1|2.4.2.15
23397,2.3.1.272;2.3.1.-|2.3.1.74;1.14.11.22|1.14.20.5;1.14.11.23
23453,2.7.1.15|2.7.1.229;2.7.1.76;2.7.1.74|2.7.1.76;2.7.1.113|2.7.1.145|2.7.1.20|2.7.1.74;2.7.1.145|2.7.1.20|2.7.1.21|2.7.1.213|2.7.1.74|2.7.1.76
23473,2.3.1.122;2.3.1.279;2.7.1.201|2.7.1.69;3.2.1.141;3.1.3.12;2.3.1.79;3.1.1.6;2.3.1.273;2.7.1.205;2.7.1.208|2.7.1.69;2.7.1.207;2.4.1.245;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;2.7.1.195;3.2.1.70;6.1.2.2;5.4.99.16
23489,1.1.1.328|1.11.1.1|1.6.5.2
23541,6.1.1|6.1.1.17|6.1.1.24
23549,2.1.1.173;2.1.1.172
23557,2.3.2.2|6.3.1.2
23621,6.3.1.14;6.3.3.6;6.3.2.1
23629,2.4.1.65;2.4.1.69;2.4.1.308;2.4.1.152;2.4.1|2.4.1.344;2.4.1.361;2.4.1.142;2.4.1.13;2.4.1.353;2.4.1.252;2.4.1.36;2.4.1.236;2.4.1.273;2.4.1.269;2.4.1.270;2.4.1.-|2.4.1.266
23661,2.1.2.5;3.5.1.82;5.1.1.3
23689,3.5.4.4
23725,1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.8.3.5;1.3.3.16;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.13
23757,1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.17.3.2
23773,1.13.11.-|1.14.12.-|1.14.12.25;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
23781,2.3.3.1|2.3.3.5|4.1.3.31;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23789,6.2.1.22|6.2.1.35;6.2.1.1|6.2.1.17
23825,1.3.1.28;1.6.5.4;1.3.1.56;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
23857,1.2.1.44;1|1.14.13.39|1.14.14.1|1.16.1.7|1.18.1.2|1.6.2.2;1.3.1.32;1.16.1.9
23897,5.3.1.17;1.1.1.125|1.1.1.127;1.1.1.389;3.2.1.179;3.2.1.172;3.2.1.180;5.3.1.12
23905,2.3.2.2;4.3.2.9;3.4.11.7;3.4.19.5;3.4.19.3
23917,1.1.1.305;2.3.1.119;1.13.12.17;2.3.1.281|2.3.1.ci;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.239;2.3.1.94
23933,5.1.3.9;2.5.1.57;2.7.1.60
23973,1.3.8.6|4.1.1.70|7.2.4.5|7.2.4.e;2.3.1|2.3.1.39|2.3.1.74
24009,6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
24041,1.3.1.96|2.5.1.21;1.3.1.97;1.19.1.1|1.5.1|1.5.1.-|1.5.1.30|1.5.1.38|1.5.1.39;1.14.21.3;1.1.1|1.14.13.7|1.5.1|1.5.1.30|1.5.1.45;1.2.1.44;1.3.1.32;1.3.1.10|1.3.1.39
24141,2.1.1.185;2.1.1.205;2.1.1.34;2.1.1.167;2.1.1.173
24153,2.7.1.224;2.7.1.25;6.3.2.-|6.3.2.43;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
24205,2.5.1.76;4.4.1.19;4.4.1.24;4.4.1.25;1.8.98.3;2.8.1.1;1.14.11.17;1.14.14.5
24225,1.3.1.43;1.5.1.6;1.1.1.42;1.1.1.170;1.14.13.240;1.14.13.84;1.3.1.25;1.1.1.86
24229,1.3.1.25;1.1.1.41;5.3.3.1;1.1.1.170;1.14.13.223;1.14.12.-|1.14.12.10;1.1.1.345;1.1.1.337|1.1.1.375;1.11.1.1;1.14.13.246;1.6.5.2
