reaction,REACTION_ID,true_EC
35832-1.14.11.37-Q,35832,1.14.11.37
35980-2.5.1.107-Q,35980,2.5.1.107
36064-4.2.3.143-Q,36064,4.2.3.143
36080-2.7.8.48-Q,36080,2.7.8.48
36180-2.7.8.2-Q,36180,2.7.8.2
36184-2.7.8.2-Q,36184,2.7.8.2
36216-2.7.8.1-Q,36216,2.7.8.1
36228-2.7.8.22-Q,36228,2.7.8.22
36268-1.14.13.178-Q,36268,1.14.13.178
36272-1.14.13.178-Q,36272,1.14.13.178
36276-1.14.13.178-Q,36276,1.14.13.178
36280-1.14.13.178-Q,36280,1.14.13.178
36284-1.14.13.178-Q,36284,1.14.13.178
36288-1.14.13.179-Q,36288,1.14.13.179
36328-2.5.1.112-Q,36328,2.5.1.112
36332-2.5.1.112-Q,36332,2.5.1.112
36352-2.8.4.4-Q,36352,2.8.4.4
36596-1.8.1.18-Q,36596,1.8.1.18
36600-1.8.1.18-Q,36600,1.8.1.18
36604-1.14.11.40-Q,36604,1.14.11.40
36660-2.1.3.12-Q,36660,2.1.3.12
36772-2.4.1.308-Q,36772,2.4.1.308
36792-3.5.3.25-Q,36792,3.5.3.25
36848-2.7.1.180-Q,36848,2.7.1.180
36900-2.1.1.228-Q,36900,2.1.1.228
36972-5.1.3.27-Q,36972,5.1.3.27
37084-2.8.4.4-Q,37084,2.8.4.4
37088-2.8.4.4-Q,37088,2.8.4.4
37108-3.1.3.91-Q,37108,3.1.3.91
37240-3.1.4.37-Q,37240,3.1.4.37
37336-3.5.2.2-Q,37336,3.5.2.2
37368-2.7.8.38-Q,37368,2.7.8.38
38028-2.8.3.23-Q,38028,2.8.3.23
38268-5.4.1.3-Q,38268,5.4.1.3
38312-2.1.1.292-Q,38312,2.1.1.292
38316-4.1.3.45-Q,38316,4.1.3.45
38448-3.2.1.187-Q,38448,3.2.1.187
38452-1.8.1.19-Q,38452,1.8.1.19
38460-2.3.1.278-Q,38460,2.3.1.278
38588-2.4.1.310-Q,38588,2.4.1.310
38620-2.4.2.55-Q,38620,2.4.2.55
39980-2.1.1.300-Q,39980,2.1.1.300
40396-1.6.3.5-Q,40396,1.6.3.5
40400-1.6.3.5-Q,40400,1.6.3.5
41228-1.1.3.46-Q,41228,1.1.3.46
41469-1.14.14.122-Q,41469,1.14.14.122
41533-1.14.16.7-Q,41533,1.14.16.7
41741-2.1.1.219-Q,41741,2.1.1.219
42065-2.7.7.86-Q,42065,2.7.7.86
42097-6.1.2.2-Q,42097,6.1.2.2
42101-6.1.2.2-Q,42101,6.1.2.2
42361-5.1.3.30-Q,42361,5.1.3.30
42361-5.1.3.31-Q,42361,5.1.3.31
42397-2.1.1.205-Q,42397,2.1.1.205
42401-2.7.1.207-Q,42401,2.7.1.207
42413-6.5.1.9-Q,42413,6.5.1.9
42493-1.14.14.193-Q,42493,1.14.14.193
42581-6.1.1.11-Q,42581,6.1.1.11
42633-2.1.1.224-Q,42633,2.1.1.224
42645-2.7.7.66-Q,42645,2.7.7.66
42657-3.1.1.97-Q,42657,3.1.1.97
42685-3.5.1.118-Q,42685,3.5.1.118
42725-2.1.1.167-Q,42725,2.1.1.167
42737-2.1.1.172-Q,42737,2.1.1.172
42741-2.1.1.173-Q,42741,2.1.1.173
42745-2.1.1.174-Q,42745,2.1.1.174
42777-2.1.1.180-Q,42777,2.1.1.180
42781-2.1.1.183-Q,42781,2.1.1.183
42785-2.1.1.184-Q,42785,2.1.1.184
42833-2.2.1.12-Q,42833,2.2.1.12
42901-2.1.1.187-Q,42901,2.1.1.187
42905-2.1.1.188-Q,42905,2.1.1.188
42917-2.1.1.192-Q,42917,2.1.1.192
43049-5.1.3.31-Q,43049,5.1.3.31
43097-2.1.1.209-Q,43097,2.1.1.209
43125-2.1.1.213-Q,43125,2.1.1.213
43129-2.1.1.214-Q,43129,2.1.1.214
43137-2.1.1.215-Q,43137,2.1.1.215
43141-2.1.1.216-Q,43141,2.1.1.216
43145-2.1.1.217-Q,43145,2.1.1.217
43149-2.1.1.218-Q,43149,2.1.1.218
43153-2.1.1.220-Q,43153,2.1.1.220
43157-2.1.1.221-Q,43157,2.1.1.221
43161-2.1.1.223-Q,43161,2.1.1.223
43197-2.1.1.225-Q,43197,2.1.1.225
43213-2.1.1.230-Q,43213,2.1.1.230
43221-2.1.1.242-Q,43221,2.1.1.242
43333-2.1.1.192-Q,43333,2.1.1.192
43381-3.9.1.2-Q,43381,3.9.1.2
43433-1.1.2.9-Q,43433,1.1.2.9
43565-2.6.1.108-Q,43565,2.6.1.108
43605-1.17.7.3-Q,43605,1.17.7.3
43685-2.7.9.1-Q,43685,2.7.9.1
43737-2.1.1.266-Q,43737,2.1.1.266
43773-2.1.1.264-Q,43773,2.1.1.264
43785-2.1.1.286-Q,43785,2.1.1.286
43793-2.1.1.287-Q,43793,2.1.1.287
44061-2.3.1.288-Q,44061,2.3.1.288
44361-5.3.1.32-Q,44361,5.3.1.32
44745-2.3.1.246-Q,44745,2.3.1.246
45057-1.13.12.22-Q,45057,1.13.12.22
45169-2.3.1.248-Q,45169,2.3.1.248
45181-2.3.1.249-Q,45181,2.3.1.249
45629-2.3.2.28-Q,45629,2.3.2.28
45893-2.7.8.48-Q,45893,2.7.8.48
45897-2.7.8.48-Q,45897,2.7.8.48
46161-1.6.5.2-Q,46161,1.6.5.2
46161-1.6.5.9-Q,46161,1.6.5.9
46165-1.6.5.10-Q,46165,1.6.5.10
46165-1.6.5.2-Q,46165,1.6.5.2
46577-1.14.19.41-Q,46577,1.14.19.41
46625-5.1.99.5-Q,46625,5.1.99.5
46865-2.3.1.251-Q,46865,2.3.1.251
46869-2.3.1.251-Q,46869,2.3.1.251
46953-1.17.1.11-Q,46953,1.17.1.11
47001-1.6.1.4-Q,47001,1.6.1.4
47033-2.8.1.13-Q,47033,2.8.1.13
47041-2.8.1.14-Q,47041,2.8.1.14
47421-1.3.99.32-Q,47421,1.3.99.32
47497-1.1.1.392-Q,47497,1.1.1.392
47837-2.7.4.31-Q,47837,2.7.4.31
47973-4.2.1.159-Q,47973,4.2.1.159
47993-7.1.1.1-Q,47993,7.1.1.1
47997-1.6.3.5-Q,47997,1.6.3.5
48001-1.6.3.5-Q,48001,1.6.3.5
48013-1.14.13.210-Q,48013,1.14.13.210
48017-1.14.13.210-Q,48017,1.14.13.210
48265-3.1.6.20-Q,48265,3.1.6.20
48313-1.14.13.208-Q,48313,1.14.13.208
48689-3.4.17.13-Q,48689,3.4.17.13
48753-1.14.11.52-Q,48753,1.14.11.52
48785-5.3.1.34-Q,48785,5.3.1.34
48897-1.3.7.13-Q,48897,1.3.7.13
48941-3.4.13.19-Q,48941,3.4.13.19
49065-1.14.15.18-Q,49065,1.14.15.18
49097-1.21.98.3-Q,49097,1.21.98.3
49169-2.1.1.331-Q,49169,2.1.1.331
49173-2.1.1.332-Q,49173,2.1.1.332
49177-2.1.1.332-Q,49177,2.1.1.332
49181-2.1.1.333-Q,49181,2.1.1.333
49293-2.7.1.205-Q,49293,2.7.1.205
49573-4.99.1.9-Q,49573,4.99.1.9
49585-5.1.3.38-Q,49585,5.1.3.38
49589-5.3.1.33-Q,49589,5.3.1.33
49749-1.14.13.217-Q,49749,1.14.13.217
49753-1.14.13.217-Q,49753,1.14.13.217
49757-1.14.13.217-Q,49757,1.14.13.217
50361-1.1.3.49-Q,50361,1.1.3.49
50365-1.14.19.73-Q,50365,1.14.19.73
50413-2.3.2.29-Q,50413,2.3.2.29
50417-2.3.2.6-Q,50417,2.3.2.6
50421-2.3.2.29-Q,50421,2.3.2.29
50697-1.14.15.22-Q,50697,1.14.15.22
50701-1.14.15.22-Q,50701,1.14.15.22
50713-1.14.19.49-Q,50713,1.14.19.49
50761-1.8.5.6-Q,50761,1.8.5.6
50773-1.7.3.1-Q,50773,1.7.3.1
51005-1.1.2.7-Q,51005,1.1.2.7
51009-1.1.2.10-Q,51009,1.1.2.10
51009-1.1.2.7-Q,51009,1.1.2.7
51021-1.1.2.8-Q,51021,1.1.2.8
51073-2.8.2.22-Q,51073,2.8.2.22
51117-2.1.1.256-Q,51117,2.1.1.256
51477-1.1.98.6-Q,51477,1.1.98.6
51545-5.1.3.31-Q,51545,5.1.3.31
51577-2.4.1.357-Q,51577,2.4.1.357
51713-5.1.3.40-Q,51713,5.1.3.40
51937-1.8.5.7-Q,51937,1.8.5.7
52105-2.4.3.1-Q,52105,2.4.3.1
52145-2.3.3.19-Q,52145,2.3.3.19
52561-5.3.1.35-Q,52561,5.3.1.35
52565-5.3.1.35-Q,52565,5.3.1.35
52613-1.3.99.41-Q,52613,1.3.99.41
52809-2.1.1.346-Q,52809,2.1.1.346
53269-5.1.3.31-Q,53269,5.1.3.31
53493-7.2.1.4-Q,53493,7.2.1.4
53641-4.2.3.162-Q,53641,4.2.3.162
53649-4.2.3.171-Q,53649,4.2.3.171
54037-1.20.4.3-Q,54037,1.20.4.3
54053-4.2.3.173-Q,54053,4.2.3.173
54057-4.2.3.174-Q,54057,4.2.3.174
54061-4.2.3.187-Q,54061,4.2.3.187
54097-2.1.1.299-Q,54097,2.1.1.299
54105-2.1.1.299-Q,54105,2.1.1.299
54117-4.2.3.180-Q,54117,4.2.3.180
54289-2.7.7.108-Q,54289,2.7.7.108
54497-4.2.3.185-Q,54497,4.2.3.185
54657-5.4.4.8-Q,54657,5.4.4.8
54673-3.1.7.12-Q,54673,3.1.7.12
54713-2.1.1.244-Q,54713,2.1.1.244
54725-2.1.1.244-Q,54725,2.1.1.244
54805-1.8.1.20-Q,54805,1.8.1.20
54817-2.3.2.13-Q,54817,2.3.2.13
54833-1.14.14.48-Q,54833,1.14.14.48
54893-4.4.1.37-Q,54893,4.4.1.37
55057-1.14.14.49-Q,55057,1.14.14.49
55201-2.5.1.147-Q,55201,2.5.1.147
55205-4.3.1.32-Q,55205,4.3.1.32
55221-1.14.18.9-Q,55221,1.14.18.9
55565-2.7.1.222-Q,55565,2.7.1.222
55581-2.7.3.13-Q,55581,2.7.3.13
55585-2.1.1.348-Q,55585,2.1.1.348
55661-1.14.99.63-Q,55661,1.14.99.63
55749-1.8.98.5-Q,55749,1.8.98.5
55753-1.8.98.6-Q,55753,1.8.98.6
55929-1.14.14.73-Q,55929,1.14.14.73
55969-2.1.1.347-Q,55969,2.1.1.347
55981-2.3.3.20-Q,55981,2.3.3.20
56045-3.2.1.210-Q,56045,3.2.1.210
56457-5.5.1.33-Q,56457,5.5.1.33
56597-1.14.14.155-Q,56597,1.14.14.155
56653-1.3.1.114-Q,56653,1.3.1.114
56661-1.3.1.115-Q,56661,1.3.1.115
56665-1.3.1.115-Q,56665,1.3.1.115
56669-1.3.1.116-Q,56669,1.3.1.116
56701-1.14.20.11-Q,56701,1.14.20.11
56705-1.14.20.12-Q,56705,1.14.20.12
56717-3.1.6.20-Q,56717,3.1.6.20
56769-1.14.99.64-Q,56769,1.14.99.64
56845-2.1.1.351-Q,56845,2.1.1.351
56997-5.3.1.36-Q,56997,5.3.1.36
57025-2.2.1.13-Q,57025,2.2.1.13
57081-2.8.4.6-Q,57081,2.8.4.6
57357-1.14.20.14-Q,57357,1.14.20.14
57577-1.14.14.85-Q,57577,1.14.14.85
57609-1.3.1.119-Q,57609,1.3.1.119
57849-1.14.11.60-Q,57849,1.14.11.60
57997-2.4.1.364-Q,57997,2.4.1.364
58045-2.3.1.279-Q,58045,2.3.1.279
58049-2.3.1.288-Q,58049,2.3.1.288
58493-7.2.2.17-Q,58493,7.2.2.17
58565-1.1.1.439-Q,58565,1.1.1.439
58869-1.14.18.11-Q,58869,1.14.18.11
58953-2.4.1.367-Q,58953,2.4.1.367
59057-1.8.1.21-Q,59057,1.8.1.21
59149-6.2.1.60-Q,59149,6.2.1.60
59185-3.7.1.24-Q,59185,3.7.1.24
59189-5.1.1.24-Q,59189,5.1.1.24
59225-4.2.3.201-Q,59225,4.2.3.201
59361-3.4.13.20-Q,59361,3.4.13.20
59361-3.4.13.5-Q,59361,3.4.13.5
59381-1.3.1.121-Q,59381,1.3.1.121
59469-3.4.19.13-Q,59469,3.4.19.13
59573-3.4.13.20-Q,59573,3.4.13.20
59573-3.4.13.5-Q,59573,3.4.13.5
59609-3.4.13.4-Q,59609,3.4.13.4
59613-3.4.13.4-Q,59613,3.4.13.4
59617-3.4.13.4-Q,59617,3.4.13.4
59621-3.4.13.4-Q,59621,3.4.13.4
59625-3.4.13.4-Q,59625,3.4.13.4
59629-3.4.13.4-Q,59629,3.4.13.4
59989-1.3.1.120-Q,59989,1.3.1.120
60085-1.1.1.417-Q,60085,1.1.1.417
60089-1.1.1.417-Q,60089,1.1.1.417
60093-1.1.1.417-Q,60093,1.1.1.417
60097-1.1.1.417-Q,60097,1.1.1.417
60389-3.1.1.109-Q,60389,3.1.1.109
60397-3.1.1.109-Q,60397,3.1.1.109
60445-3.4.13.23-Q,60445,3.4.13.23
61021-2.3.1.311-Q,61021,2.3.1.311
61581-1.3.1.120-Q,61581,1.3.1.120
61593-1.8.98.7-Q,61593,1.8.98.7
61717-7.5.2.9-Q,61717,7.5.2.9
61789-6.2.1.73-Q,61789,6.2.1.73
62241-4.1.99.13-Q,62241,4.1.99.13
62577-7.4.2.12-Q,62577,7.4.2.12
62581-7.4.2.12-Q,62581,7.4.2.12
63137-2.5.1.151-Q,63137,2.5.1.151
63361-1.3.3.16-Q,63361,1.3.3.16
63365-1.3.3.16-Q,63365,1.3.3.16
63969-6.4.1.10-Q,63969,6.4.1.10
64161-6.2.2.1-Q,64161,6.2.2.1
64649-1.2.1.44-Q,64649,1.2.1.44
64653-1.2.1.44-Q,64653,1.2.1.44
64657-1.2.1.44-Q,64657,1.2.1.44
64801-1.4.1.18-Q,64801,1.4.1.18
64881-3.6.1.6-Q,64881,3.6.1.6
65029-1.17.9.2-Q,65029,1.17.9.2
65153-2.4.1.185-Q,65153,2.4.1.185
65221-1.3.1.20-Q,65221,1.3.1.20
65245-2.4.1.185-Q,65245,2.4.1.185
65493-1.3.98.7-Q,65493,1.3.98.7
65561-2.6.1.7-Q,65561,2.6.1.7
65657-1.17.99.10-Q,65657,1.17.99.10
65885-2.6.1.7-Q,65885,2.6.1.7
65897-2.6.1.63-Q,65897,2.6.1.63
65901-2.6.1.63-Q,65901,2.6.1.63
66921-2.2.1.14-Q,66921,2.2.1.14
67817-3.5.1.108-Q,67817,3.5.1.108
67825-3.6.1.54-Q,67825,3.6.1.54
67909-3.1.6.21-Q,67909,3.1.6.21
68013-1.17.3.2-Q,68013,1.17.3.2
68465-3.1.6.22-Q,68465,3.1.6.22
69045-4.3.99.5-Q,69045,4.3.99.5
69337-5.3.99.12-Q,69337,5.3.99.12
69341-5.3.99.12-Q,69341,5.3.99.12
69345-5.3.99.12-Q,69345,5.3.99.12
70040-1.14.14.179-Q,70040,1.14.14.179
70184-2.4.1.387-Q,70184,2.4.1.387
70364-3.5.2.15-Q,70364,3.5.2.15
70456-1.5.3.24-Q,70456,1.5.3.24
70804-2.2.1.15-Q,70804,2.2.1.15
70808-5.3.1.37-Q,70808,5.3.1.37
70812-2.2.1.15-Q,70812,2.2.1.15
72884-6.4.1.11-Q,72884,6.4.1.11
73232-1.14.14.173-Q,73232,1.14.14.173
73844-2.4.1.385-Q,73844,2.4.1.385
73856-2.4.1.385-Q,73856,2.4.1.385
73912-2.7.1.222-Q,73912,2.7.1.222
74088-2.7.1.235-Q,74088,2.7.1.235
74092-2.7.1.235-Q,74092,2.7.1.235
74096-2.4.99.25-Q,74096,2.4.99.25
74100-2.4.99.25-Q,74100,2.4.99.25
74156-1.5.7.3-Q,74156,1.5.7.3
74168-1.5.7.3-Q,74168,1.5.7.3
74276-2.3.1.251-Q,74276,2.3.1.251
74280-2.3.1.251-Q,74280,2.3.1.251
74592-1.14.14.184-Q,74592,1.14.14.184
75252-1.1.3.50-Q,75252,1.1.3.50
75932-3.5.3.17-Q,75932,3.5.3.17
76408-3.4.13.9-Q,76408,3.4.13.9
76556-2.3.2.37-Q,76556,2.3.2.37
76560-3.1.1.121-Q,76560,3.1.1.121
76572-4.2.99.25-Q,76572,4.2.99.25
76576-4.2.99.25-Q,76576,4.2.99.25
77640-3.1.3.7-Q,77640,3.1.3.7
77644-3.1.3.7-Q,77644,3.1.3.7
77904-1.3.2.4-Q,77904,1.3.2.4
78460-7.4.2.6-Q,78460,7.4.2.6
78780-3.5.3.27-Q,78780,3.5.3.27
78796-2.3.3.22-Q,78796,2.3.3.22
78944-1.8.1.22-Q,78944,1.8.1.22
79228-2.5.1.159-Q,79228,2.5.1.159
79232-2.5.1.159-Q,79232,2.5.1.159
79280-6.3.2.63-Q,79280,6.3.2.63
80556-2.1.1.395-Q,80556,2.1.1.395
80660-2.1.1.396-Q,80660,2.1.1.396
81312-5.5.1.37-Q,81312,5.5.1.37
81488-4.1.1.128-Q,81488,4.1.1.128
82240-2.1.4.4-Q,82240,2.1.4.4
82308-2.5.1.161-Q,82308,2.5.1.161
82852-1.14.13.253-Q,82852,1.14.13.253
82856-1.14.13.253-Q,82856,1.14.13.253
82860-1.14.13.253-Q,82860,1.14.13.253
83264-3.4.17.8-Q,83264,3.4.17.8
84096-2.3.1.277-Q,84096,2.3.1.277
84484-1.11.2.7-Q,84484,1.11.2.7
