Reaction name,SIMMER pred
R07397,2.4.1
R02471,1.1.1
R10194,1.3.1
R02772,2.3.1
R08980,1.3.1;1.1.1
R10282,5.1.3
R05808,
R11218,2.1.1
R10209,3.5.1
R10487,1.14.11
R00957,2.4.1
R02932,2.4.1
R09938,
R11291,2.6.1
R03947,1.5.1
R02654,2.4.1
R12919,
R07382,2.3.1
R10657,2.7.1
R11080,5.1.3
R07122,
R09560,1.4.3
R01858,2.7.4
R12015,1.14.19;1.14.13;1.1.1
R01237,3.2.1
R00324,3.7.1
R06804,2.4.2;2.4.1
R00616,2.7.7
R08891,2.6.1
R03937,4.2.1
R04954,5.3.99;5.3.3
R10531,6.3.4
R05593,4.1.1
R05209,3.1.1
R02336,3.8.1
R03700,3.1.4
R11788,2.4.1;3.2.1
R02368,3.1.1
R09686,4.2.3
R01676,3.5.4
R06521,3.1.3
R02019,
R09974,4.2.3
R03794,
R07887,2.3.1
R03357,1.1.1
R13320,6.4.1;6.3.2
R06933,3.1.1
R00334,2.7.4;2.7.7;2.7.1
R10240,2.4.1
R03785,2.7.3;2.7.1
R02291,1.2.1;1.1.1
R03634,3.2.1;2.4.1
R10303,2.4.1
R08237,2.4.2
R09448,
R00775,3.5.4
R04206,4.2.1
R01192,2.4.1
R12936,2.6.1
R01104,5.4.99;3.2.1
R06184,5.1.3
R01190,2.1.1
R02601,5.3.3;4.2.1
R05084,1.2.1;1.14.13;1.1.1
R00548,3.1.3
R05782,4.2.1
R10253,2.3.1
R00352,2.3.3;6.2.1;2.3.1
R09740,4.2.1
R06871,3.1.3
R04768,
R01309,3.1.4
R08809,2.3.1
R00764,3.1.3
R07899,2.3.1
R08706,5.1.3
R04665,2.4.1
R07267,2.5.1
R08244,3.5.4;3.6.1
R08869,2.7.8
R13221,1.1.1
R10554,5.1.3
R04781,4.2.1
R06545,2.3.1
R07303,3.5.1
R00462,4.1.1
R09912,5.4.99
R04692,2.1.1
R05099,1.1.1
R00399,2.3.1
R03032,5.3.1;4.2.1
R12842,2.1.1
R00490,4.3.1
R00868,1.1.1
R01738,1.1.1
R08167,
R10288,4.2.1
R05290,1.14.12;1.1.1
R02707,2.4.1
R06920,5.3.2
R09965,4.2.3
R02986,6.2.1;2.3.1
R01441,2.7.1
R09305,
R04617,6.3.1;6.3.2
R03091,2.4.1
R05729,1.17.1;1.1.1
R09729,2.7.1
R09930,1.1.1
R01966,3.2.1
R00954,2.7.7;2.4.1
R08660,4.4.1
R09895,4.2.3
R03996,2.4.1
R12342,3.6.1
R09649,3.5.1
R02732,2.7.1
R04469,2.4.1
R12366,1.1.1
R03034,3.1.1
R10805,3.1.7
R00827,2.1.1
R01360,4.1.3;2.8.3
R00770,2.7.1
R01131,2.7.1
R10842,1.1.1
R10698,2.6.1
R05075,2.3.1
R11162,3.5.1;3.5.4
R07110,3.3.2
R10068,1.3.1
R09129,1.1.1
R00650,2.1.1
R04496,2.1.1
R01496,2.3.1
R03838,2.3.1
R09232,1.14.12;1.1.1
R01923,2.3.1
R12777,3.6.1;2.7.1
R02929,6.3.2;2.7.1
R12096,
R09931,1.1.1
R10172,2.3.1
R13235,4.2.3
R01993,3.5.2
R02941,1.14.12;1.1.1
R03364,3.1.3;3.2.1
R12877,1.14.19;1.1.1
R04035,3.6.1
R10263,2.4.1
R00256,3.5.1
R07297,3.1.3
R03858,2.3.1
R12718,3.10.1;3.1.1
R06204,3.2.1
R12020,1.14.19;1.1.1
R01156,3.5.1
R07920,2.1.1
R03922,2.1.1
R11875,1.5.1;1.1.1
R07293,3.1.1
R00174,2.7.1
R10439,2.4.1
R11155,1.14.13;1.1.1
R12336,2.1.1
R09843,2.7.7
R12222,
R13416,2.3.1
R10081,1.14.11
R09704,5.1.3
R07763,1.1.1;1.3.1
R11534,2.1.1
R06922,1.13.11
R06729,3.1.1;3.1.8
R11717,4.1.1
R03835,2.1.1
R05567,3.5.4
R06518,3.5.1
R03526,2.4.1
R00733,1.3.1;1.5.1;1.1.1
R08166,
R12648,
R00909,3.5.1;3.5.2
R04707,2.1.1
R05371,
R07618,1.13.12;1.3.1
R08963,1.1.1
R12563,5.1.3
R03486,2.4.1
R07883,2.3.1
R11837,4.2.3
R12560,1.14.12;1.1.1
R03617,3.2.1
R08744,2.3.1
R07930,2.3.1
R01155,2.6.1
R02387,2.3.1
R08981,3.6.1
R00259,2.3.1
R01943,2.3.1
R11368,
R04256,1.1.1
R10267,
R10463,2.7.7
R07395,3.1.3
R01265,5.1.3
R06684,2.4.1
R06891,1.3.1;1.14.12;1.1.1
R10412,1.1.1
R10904,4.2.1
R05810,2.1.1
R11926,2.3.1
R09603,1.13.11
R07024,3.4.19
R06819,2.4.1
R10655,3.2.1
R10269,4.2.1;5.4.99
R11233,4.2.1
R00327,3.1.1
R04451,2.4.1
R06150,
R01998,1.4.1;1.1.1
R09316,5.4.99
R04609,3.3.2
R07172,1.14.13;1.1.1
R09074,1.5.3
R11462,2.8.3
R05499,5.1.3
R08678,
R09530,
R00217,4.1.1
R05695,5.3.99
R02059,3.5.1
R09416,1.3.1;1.5.1;1.1.1
R00783,
R06641,2.3.1
R06894,1.1.1
R01371,1.1.1
R08879,1.3.1;1.1.1
R10789,1.14.13;1.1.1
R05551,3.5.1
R01904,1.1.1
R05083,2.4.1
R09099,3.5.4
R01963,3.10.1;3.5.1
R12313,5.1.3
R04849,1.1.1
R01234,3.1.4;3.1.3
R03459,3.5.4
R07598,1.4.3
R09956,1.1.1
R02746,3.1.1
R03366,2.1.1
R07279,2.7.1
R00816,1.13.11
R12296,5.4.99
R08366,3.1.4
R01647,5.3.1
R04789,1.14.13;1.1.1
R09750,1.5.1;1.1.1
R08018,1.5.1;1.3.1;1.14.12;1.1.1
R01425,3.5.1
R03738,4.3.3
R01736,3.1.2
R12520,
R10368,1.3.1
R13269,1.2.1;1.1.1
R12921,1.5.1;1.1.1
R01850,2.3.1
R02125,
R02396,2.3.1
R08357,1.8.1;1.3.1
R11599,2.4.1
R08340,5.3.3
R01058,1.14.19;1.1.1
R04184,2.4.1
R13286,1.14.13;1.1.1
R00388,5.4.1;4.2.1
R00640,1.3.3;1.1.3
R03316,
R03930,1.3.1;1.1.1
R05459,
R04688,1.1.1
R06861,5.3.1
R06498,2.4.1
R10843,1.13.11
R02852,5.4.3;4.3.1
R00203,1.14.12;1.1.1
R05416,1.13.11
R06734,1.1.1
R09081,4.1.1
R04870,6.3.2
R12511,1.1.1
R02277,1.7.3
R02182,3.5.1
R11803,2.7.1
R07263,4.1.3
R11260,2.4.1;3.2.1
R05825,3.1.1
R11946,3.5.1
R03770,2.7.1
R02480,
R07049,1.13.11
R05053,2.6.1
R01758,1.1.1
R04281,
R11230,2.1.1
R03236,2.7.1
R07459,2.7.7
R05552,3.5.99
R07500,2.5.1
R13110,1.14.20
R11352,
R06447,2.5.1
R06496,2.4.1
R01520,1.1.1
R00753,
R00482,6.3.5;2.7.3
R07410,1.3.1;1.1.1
R04666,3.5.1
R05387,3.8.1
R10644,2.8.3
R11488,1.10.3
R02081,1.1.1;1.2.1
R10734,4.2.3
R07640,2.7.7;2.4.1
R05229,1.14.11;1.14.20
R07699,
R04588,2.8.3
R12992,1.5.1;1.1.1
R10434,2.4.1
R03601,2.5.1
R01175,
R05377,4.1.1
R08121,3.1.1
R09250,2.5.1
R10598,4.2.3
R11791,3.2.1
R03307,5.5.1
R00343,1.3.1;1.1.1
R07240,2.1.1
R05565,3.5.4
R08589,
R01364,3.7.1
R01297,1.14.12;1.1.1
R12390,
R05435,1.3.1;1.14.12;1.1.1
R07330,2.1.1
R00004,3.6.1;3.1.3
R09543,2.1.1
R08936,
R03965,2.3.1
R12013,1.14.13;1.1.1
R12431,2.3.1
R05492,4.1.2
R12844,2.1.1
R06981,
R10272,4.2.3
R12307,3.3.2
R04682,1.1.1
R03404,3.1.6;3.1.1
R05166,3.2.1;2.4.1
R00637,1.4.3
R02446,5.5.1
R04163,1.1.1
R08904,5.1.3
R02383,1.14.13;1.1.1
R04726,
R03874,
R01153,2.1.1
R02596,
R11555,2.4.1
R09608,4.2.3
R10992,2.6.1
R09445,1.11.1
R10968,2.5.1
R10745,2.3.1
R06479,2.1.1
R02305,4.2.3
R08998,1.14.19;1.1.1
R09217,5.4.99
R04837,1.1.1
R05158,1.14.12;1.1.1
R01869,1.3.1;1.1.1
R05556,2.5.1
R01320,2.1.1
R10155,1.1.1
R10573,1.1.1
R05223,2.7.7
R11034,
R08175,2.3.1
R00978,1.14.13;1.1.1
R06912,1.13.11
R07053,1.13.11
R03462,1.13.11
R08880,1.3.1;1.1.1
R12852,3.6.1
R05155,1.13.11
R07653,1.13.11
R09718,4.2.1
R06269,2.5.1
R12152,4.3.2
R01240,2.4.1
R02946,1.14.12;1.1.1
R00652,2.6.1
R10402,3.1.4
R00383,3.1.2;2.3.1
R00672,5.1.3
R07321,5.3.99
R01409,4.1.2
R01450,5.1.3
R04223,5.5.1
R04140,3.5.5
R02898,5.5.1
R07601,
R02283,2.6.1
R03451,1.14.11
R03584,1.1.1
R03284,
R05601,4.2.1
R12338,2.4.1
R06352,3.1.8
R10017,
R09470,1.2.1
R06982,3.5.1;2.5.1
R02349,1.1.1
R08350,
R08111,1.14.12;1.1.1
R02893,1.3.1;1.1.1
R09213,1.3.1;1.1.1
R09601,1.13.11
R13099,4.2.3
R09351,5.3.1;2.4.1
R01490,1.1.1
R08248,2.3.1
R08239,2.1.1
R00543,
R03341,4.1.1
R08661,2.4.1
R08035,3.5.99;5.4.4
R06847,1.1.1
R12966,
R03955,2.1.1
R04734,
R12795,3.1.1
R01324,4.2.1
R02923,2.6.1
R06406,1.5.1;1.1.1
R12689,
R00562,1.5.1;1.1.1
R12114,3.1.3
R11771,5.3.1
R07665,1.14.13;1.14.12;1.1.1
R03809,1.14.11
R02203,1.5.1;1.1.1
R08151,2.1.1
R07108,3.3.2
R05801,2.7.1
R08721,1.3.1;1.1.1
R02680,1.1.1
R13244,3.1.3
R04621,3.1.4;3.1.3
R13145,2.3.1
R03780,2.7.1
R09037,2.3.1
R05048,4.1.2
R11639,3.3.2
R08499,1.1.1
R12501,
R01015,5.3.1
R08625,1.1.1
R11456,
R09989,1.1.1
R05241,1.3.1;1.1.1
R05368,5.1.3
R11240,3.1.3
R01429,1.1.1
R11692,2.1.1
R10835,2.4.1
R02963,4.3.1;2.8.3
R12404,1.14.13;1.1.1
R07823,
R02781,2.6.1
R10722,
R04101,3.8.1
R01962,5.3.1
R02975,1.1.1
R00537,4.1.2
R08076,2.4.1
R00734,2.6.1
R12147,1.13.11
R05767,2.4.1
R03856,1.3.1
R07697,3.8.1
R12879,1.14.19;1.1.1
R04467,2.6.1
R03882,1.1.1
R08383,1.1.1
R08236,2.1.1
R12165,1.14.20;1.14.11
R04203,1.1.1
R00209,1.2.1
R09882,3.6.1;2.7.7
R03031,5.3.3
R04071,2.4.1
R07808,1.21.98
R00947,3.1.3
R03013,3.1.3
R01291,4.4.1;5.3.1
R03470,
R04847,1.1.1
R08807,2.3.1
R12354,6.4.1;6.3.2
R04043,3.1.1
R00017,1.11.1
R00431,4.1.1;2.7.1
R09964,4.2.3
R09126,3.5.1
R02447,2.3.1
R13368,
R06793,
R04592,
R04169,2.1.1
R01561,2.4.2
R02673,
R10061,2.1.1
R10942,6.3.2
R10917,1.1.1
R07289,3.2.1
R13186,1.3.1;1.5.1
R04074,1.5.1
R09181,3.1.1
R09598,6.3.5
R09104,3.7.1;1.13.11
R12106,1.3.1
R10547,3.1.3
R11420,6.3.1;2.4.1
R10635,1.14.13;1.14.12;1.1.1
R11266,1.14.13;1.1.1
R07175,1.8.1;1.3.1;2.3.1
R07272,2.5.1
R01547,
R01259,
R10980,
R13407,3.5.1
R10293,2.4.1
R07386,
R10715,1.14.13;1.17.1;1.14.12;1.1.1
R09888,4.2.3
R09739,
R08181,2.3.1
R02040,3.4.13;3.5.1
R12765,6.3.5
R00393,5.4.99
R12768,2.5.1
R04985,4.1.1
R00113,1.14.13;1.1.1
R13410,2.5.1
R12585,
R07799,1.3.1;1.2.1;1.1.1
R11417,2.4.1
R07093,
R11991,1.14.11
R05573,3.5.4
R04558,4.3.2
R02983,1.1.1
R06689,1.14.13;1.1.1
R06185,
R04386,4.1.1
R08432,3.1.1;3.2.1
R04745,1.1.1
R02084,2.8.3
R06943,
R07939,1.3.1;1.1.1
R05141,3.2.1;2.4.1
R08087,1.14.13;1.1.1
R05272,1.2.1;1.14.13;1.1.1
R03558,2.4.1
R06124,
R00746,1.14.13;1.1.1
R10091,6.3.2
R09332,2.4.1
R03151,3.1.3
R02553,1.1.1
R11203,2.7.7
R05424,4.99.1
R04987,1.14.13;1.1.1
R01862,3.5.1
R09254,2.6.1
R02509,3.5.1
R00985,
R08004,2.1.1
R09387,
R11829,4.2.3
R07630,4.2.3
R11790,3.2.1;2.4.1
R12332,3.5.2;3.5.1
R12593,5.3.99;3.1.1
R13185,
R03191,1.1.1
R05508,2.8.3
R12112,1.3.1
R01514,2.7.1
R12467,2.3.1
R01229,2.4.2
R07758,2.3.1
R05137,1.13.11
R00635,1.2.3
R12570,3.2.1
R03399,1.1.1
R00055,4.1.2
R07361,
R07605,1.14.13;1.1.1
R12538,
R04430,1.14.13;1.1.1
R00602,1.11.1
R12558,5.1.3
R04582,6.3.4
R12148,3.6.1;2.7.1
R09957,1.1.1
R10898,4.2.3
R05451,6.2.1;2.3.1
R09870,2.1.1
R04411,3.2.1
R07429,1.3.1;1.1.1
R09529,2.4.1
R12624,3.5.1;3.5.2
R02586,3.6.1
R00018,1.5.3
R10460,2.6.1
