Reaction ID,SelenzymeRF
R12390,3.2.2.19;3.2.2.24;5.5.1.7;2.7.8.11;6.3.5.9;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;5.5.1.6;3.5.1.89;2.7.8.8;2.3.1.76
R08205,1.14.13.54|1.14.99.12;1.14.13.225|1.6.3.1;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R09572,1.13|1.13.12.19;1.13.12.24;1.14.11.41;1.14.11.28;1.14.11.21;1.14.11.8;1.14.11.-|1.14.11.55;1.14.11.76;1.2.2.4;1.14.11|1.14.11.-|1.14.11.13;1.14.11.-|1.14.11.35;1.14.11.24;1.14.11.25;1.14.20.7;1.14.11.11;1.14.11|1.14.11.2|1.14.11.57;1.14.11.56;1.13.12.6;1.13.11.27;1.13.11.46;1.14.11.75;1.14.11.1;1.13.11.83;1.14.11.4;1.14.11.15
R01096,
R00195,4.3.1.15;4.4.1.13;4.1.99.1|4.4.1.1|4.4.1.3;2.7.3.9
R09598,3.6.1.5;2.7.1.40;6.3.5.9
R12046,2.4.1.159;2.4.1.236;2.4.1.239;3.2.1.40;2.4.1.-|2.4.1.330;2.4.1.241;5.4.2.2;3.2.1.70;5.4.2|5.4.2.2|5.4.2.7
R04457,2.5.1.78
R04591,6.3.2.6
R13425,5.1.1.14;2.5.1.38;3.5.1.11;1.14.13.87;1.1.1.234;1.3.1.24;1.14.14.36;2.3.2.21;1.14.13.86;4.2.1.105;1.8.1.4;1.1.1.219
R02489,4.1.1.55;1.2.5.3;1.14.13.1;1.14.13.64;1.14.12.13;4.1.1.74;4.1.1.91;4.1.1.83;2.5.1.74;1.10.3.2
R04279,1.1.1.312|1.2.1.45;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.272;1.1.1.375
R09790,4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;5.5.1.19;5.2.1.-|5.2.1.13;2.5.1|2.5.1.32|5.5.1.19;1.3.5.6
R11868,5.4.99.66;5.4.99.41;5.4.99.54;5.4.99.32;5.4.99.34;5.4.99.65;5.4.99.56;5.4.99.39;5.4.99.40;5.4.99.35;5.4.99.48;4.2.1.125;4.2.1.124;5.4.99.47;5.4.99.36;5.4.99.7;5.4.99.33;5.4.99.49;5.4.99.31;5.4.99.57;5.4.99.8;5.4.99.50;5.4.99.46;5.5.1.14;5.5.1.12;5.5.1.13;5.4.99.51;5.4.99.53;4.2.1.123;5.4.99.37;5.4.99.17;4.2.3.68;3.1.7.10;5.4.99.38;4.2.1.137;3.1.7.7|4.2.3.194;4.2.3.-|4.2.3.127
R12532,2.7.4.6
R09627,4.2.3.67;2.5.1.20;4.2.3.77;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.62;4.2.3.165;4.2.3.24;4.2.3.-|4.2.3.129;4.2.3.75;4.2.3.-|4.2.3.128;4.2.3.179;4.2.3.-|4.2.3.127;4.2.3.87;4.2.3.204;4.2.3.-|4.2.3.126;4.2.3.92;3.1.7.7|4.2.3.194;4.2.3.123;4.2.3.56|4.2.3.58;4.2.3.72;4.2.3.-|4.2.3.162;4.2.3.191;4.2.3.172;4.2.3.133;4.2.3.73;4.2.3.163;4.2.3.146;4.2.3.-|4.2.3.125;4.2.3.96;4.2.3.182;4.2.3.139;4.2.3.76;1.1.1.71
R09881,2.7.4.3
R09234,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.69;1.14.13.84;1.14.13.240;1.14.13.223;1.13.12.-|1.14.13.210;1.14.13.2|1.14.13.33;1.14.14.1
R07392,4.1.2.19;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87
R07601,1.2.4.4;1.2.4.2;1.2.4.1|2.2.1.6|4.1.1.1
R04450,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;4.4.1.13;6.2.1.20
R08941,2.8.2.14|2.8.2.15|2.8.2.2;3.1.6.2;2.3.1.26;3.1.1.13;2.3.1.43;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2|2.8.2.4;3.2.1.104;2.4.1.173;3.1.1.1|3.1.1.13|3.1.1.3
R08283,
R01317,3.1.1.4
R08878,1.1.1.274;1.1.1.274|1.1.1.346;1.1.1.124|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
R07954,1.13.12.-|1.14.13.179;1.14.13.-|1.14.15.-|1.14.15.3;1.14.13.69;1.14.13.26;1.14.13.25;1.1.1.14|1.1.1.9;1.1.1.250;1.1.1.12|1.1.1.14;1.1.1.56;1.1.1.11;1.1.1.15;1.1.1.16;1.13.12.-|1.14.13.178;1.1.1.2|1.1.1.21;1.1.1.289;1.1.1.10;1.1.1.287
R13300,2.5.1.41;2.5.1.62;2.5.1.89;2.5.1.31;2.5.1.81;1.3.1.83;2.5.1.-|2.5.1.32
R13112,1.14.19.61;2.6.1.7;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R12620,1.3.1.34;1.3.1.8;1.3.1.38;1.3.1.44;1.1.1.36;1.1.1.330;1.3.1.124;1.17.1.7|1.2.1.91;1.1.1.35
R03831,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.2.1.29|1.2.3.1;1.14.13.-|1.17.3|1.17.3.-|1.17.3.2;1.4.3.4
R10867,3.2.1.180;3.2.1.179;4.2.2.6;3.2.1.172;4.2.2.1;3.2.1.49;2.4.1.211;3.2.1.169;4.1.3.3;3.1.4.45;2.3.1.279;2.4.1.280;2.4.1.320;4.2.2.20|4.2.2.5;2.3.1.24
R00731,1.10.3.1|1.14.18.1;1.14.16.2;1.13.11.27;1.14.12.23;1.14.12|1.14.12.-|1.14.12.14;1.14.14.9;1.14.11.23;1.14.14.102;1.14.12.-|1.14.12.24;1.10.3.2
R05553,4.1.3.38;4.1.3.40;4.1.3.45;4.1.3.27
R02603,3.7.1.14;5.3.2.6;4.2.1.80;1.13.11.16;3.7.1.8;3.7.1.-|3.7.1.25;4.1.1.77;3.7.1.9;3.7.1.-|3.7.1.13;3.5.1.3;4.2.1.49
R11107,1.14.13.-|1.14.15.-|1.14.15.3;1.14.13.69;1.1.1.10;1.1.1.2|1.1.1.21;1.1.1.289;1.1.1.287;1.14.13.25;1.14.13.26;1.1.1.12|1.1.1.14;1.1.1.14|1.1.1.9;1.1.1.15;1.1.1.56
R03493,2.3.1.199;4.2.1.17;4.2.1.-|4.2.1.134
R10840,5.4.4.1;4.2.1.94;4.2.1.122;5.5.1.1;1.2.1.3;1.2.1.27
R12207,2.4.2.43;2.5.1.-|2.5.1.31;2.5.1.89;2.3.1.251
R05092,4.2.3.19;4.2.3.185;4.2.3.45;4.2.3.103;1.14.13.78;4.2.3.42;4.2.3.31;4.2.3.33;4.2.3.34;4.2.3.196|4.2.3.fr;4.2.3.44;4.2.3.35;4.2.3.183;4.2.3.28;4.2.3.140;4.2.3.-|4.2.3.131;4.2.3.141;4.2.3.190;4.2.3.18;4.2.3|4.2.3.32;4.2.3.18|4.2.3.29;4.2.3.30;4.2.3.147;4.2.3.193;4.2.3.189;5.5.1.13;1.14.13.79;4.2.3.50;5.5.1.12;5.5.1.14;2.7.7.91;3.6.1.10;4.2.3.192;2.7.7.50
R07930,2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.172;2.3.1.133;2.3.1.196;1.2.1.18;2.3.1.119;2.3.1.140;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.180
R04382,4.2.2.6;4.2.2.11|4.2.2.3;4.2.2.9;3.2.1.172;3.2.1.179;3.2.1.180;5.3.1.17;3.2.1.35
R08084,
R11716,2.3.1.180
R00104,1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
R09314,1.14.14.13;1.14.14.3;1.14.14.46;1.14.14.5;1.14.14.15;1.14.19.9;1.14.19.56;1.16.8.1;1.14.14.28;1.1.99.31;1.14.14.8;1.14.99.46;1.3.8.1|1.3.8.4|1.3.8.7
R03728,1.14.13.26;1.14.13.25;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39|2.3.1.85;1.1.1.100|2.3.1.-;1.3.1.9|2.3.1.-|2.3.1.86
R01489,1.4.3.3;1.17.3.2|1.2.3.1|1.2.3.14|1.2.3.9;1.4.3.2;1.1.3.15
R06498,2.4.1.327;2.7.4.6
R05198,1.1.2.8;1.1.1.1|1.1.2.8|1.1.99.8
R09567,1.13.12.17;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R03364,4.6.1.13;3.1.4.11;3.1.4.11|3.1.4.3|4.6.1.13;3.1.3.64;3.1.3.64|3.1.3.67
R04184,3.2.1.52;3.2.1.49
R08091,2.3.1|2.3.1.-|2.3.1.16
R00805,2.7.7.91;2.7.1.211;3.2.1.22;3.1.3.5
R08945,1.1.1.239|1.1.1.62;1.6.5.4;1.1.1.210|1.1.1.239|1.1.1.357|1.1.1.51|1.1.1.62|1.1.1.63;1.1.1.209;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R08624,4.2.1.170|5.4.4.-;4.2.1.114;1.1.1.-|1.1.1.85
R09574,4.2.3.61;4.2.3.9;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.73;2.5.1.20;4.2.3.50;4.2.3.204;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.21;4.2.3.37;4.2.3.-|4.2.3.129;4.2.3.198|4.2.3.66;4.2.3.87;4.2.3.68;4.2.3.197;4.2.3.90;4.2.3.136;4.2.3.7;4.2.3.172;4.2.3|4.2.3.-|4.2.3.56;4.2.3.62;4.2.3.83;4.2.3.6;4.2.3.69;4.2.3.56|4.2.3.58;4.2.3.96;4.2.3.160;4.2.3.74;4.2.3.64;4.2.3.55
R01299,1.14.13.69;1.14.13.1;1.14.12.10;1.14.13.25;1.14.13.26;1.14.13.25|1.14.14.-|1.14.14.1
R09771,3.1.3.82;3.1.3.83;2.7.1.106;5.4.2.2;5.4.2.7
R06201,2.4.1.321;3.2.1.76;1.13.99.1;3.2.1.31;2.7.1.43;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.365;2.4.1.17
R12739,2.4.2.27;2.4.1.327;5.1.3.2;2.7.1.145|2.7.1.21
R10774,4.3.1.9;5.1.3.31;1.1.1.346;5.1.3.30|5.1.3.31;1.3.2.3;1.6.5.4;3.2.2.1;1.10.2.1;1.14.17.1;1.14.17.3;1.10.3.3;3.2.1.144;3.2.2.8;1.1.1.14;5.1.3.8;1.2.1.23;1.1.1|1.1.1.10|1.1.1.21
R05810,1.16.1.8;2.1.1.333;2.1.1.197;2.3.1.231;2.1.1.100;2.1.1.282;2.1.1.98;2.1.1.244;2.1.1.314
R11479,2.3.1.280;2.3.1.180
R12575,2.3.1.244;2.3.1.161;3.6.1.5;6.2.1.62;2.3.1.221;6.3.2.14;2.3.1.111;2.3.1.252;6.2.1.50;2.3.1.-|2.3.1.235;6.2.1.33;6.2.1.2;6.3.2.39;6.2.1.7;2.7.1.20|2.7.1.74;6.2.1.37;6.2.1.30
R07990,5.5.1.6;2.3.1|2.3.1.-|2.3.1.74
R07724,2.1.1.150;2.1.1.212|2.1.1.46;2.1.1.42;2.1.1.4;2.1.1.293;2.1.1.155;2.1.1.155|2.1.1.75;2.1.1.270;2.1.1.94;2.1.1.241;2.1.1.155|2.1.1.231;2.1.1.232;2.1.1.240;2.1.1.339;2.1.1.279;2.1.1.146;2.1.1.302;2.1.1.65;2.1.1.38;2.1.1.6;2.1.1.114;2.1.1.163
R10580,3.2.1.188;3.2.1.70;3.2.1.20|3.2.1.70;2.4.1.25;3.2.1.195;3.2.1.186;3.2.1.74;3.2.1.193;3.2.1.113;1.1.1.47
R03060,3.1.3.6;2.7.1.77;3.1.3.5
R09134,1.13.11.1;1.14.13.50;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15
R04115,1.3.1.29;1.3.1.20;1.1.1.50|1.3.1.20;1.14.12.12;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.6.6.9|1.7.2.3;1.12.1.2|1.12.1.5;1.14.13.69;1.14.13.131
R02893,
R02868,2.7.1.1;2.7.1.197|2.7.1.69;2.7.1.200|2.7.1.69;2.7.1.198;2.7.1.40
R04237,2.1.1.11;1.16.1.8;2.1.1.333;2.1.1.100;2.1.1.114;2.1.1.64
R02963,1.3.3.6;1.3.8.7|1.3.8.8;1.3.1.44;1.3.1.38;1.3.1.8;2.3.1.199;2.3.1.16
R08272,1.14.14.-|1.14.14.1
R09505,1.11.1.18;1.2.3.1;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.4
R05570,2.7.1.197|2.7.1.69;2.7.1.198;2.7.1.200|2.7.1.69;2.7.1.199;2.7.1.207;2.7.1.208;2.7.1.204;3.9.1.3;2.7.3.9;2.7.1.205;2.7.1.194|2.7.1.69;2.7.1.191|2.7.1.69;2.7.1.206|2.7.1.69;2.7.1.195;2.7.1.211;2.7.1.193|2.7.1.69;2.7.1.201|2.7.1.69;2.7.1.196
R01448,2.8.2.15;1.14.18.12;2.8.2.22;2.8.2.-|2.8.2.39;6.1.2.1|6.3.2.4
R00604,1.14.13.82;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.21.6;1.11.1.1|1.14.12.17;1.14.19.21
R13142,5.5.1.7;1.14.14.173;1.3.1.32;1.14.14.172;1.14.12.13;2.5.1.18
R04338,2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.9
R12409,1.3.1.32;5.5.1.7;1.14.14.172;1.14.12.11;1.14.19.9;1.14.19.59;1.14.19.58;1.14.14.173;1.14.19.60;1.21.4.5|1.21.4.a|1.8.99.-|2.5.1.-;1.14.19.49;2.5.1.18
R02317,1.2.1.31|1.4.1.18;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R10259,2.4.1.300;2.4.1.299;2.4.1.-|2.4.1.298;2.4.1.170;2.4.1.35;2.4.1.111;2.4.1.91;5.5.1.7;2.4.1.-|2.4.1.254;2.4.1|2.4.1.-|2.4.1.297;2.4.2.51;2.3.1.172;2.4.1.230;3.2.1.74;3.2.1.21
R11338,1.1.1.21;1.1.1.1|1.1.1.71
R04856,3.1.6.1|3.1.6.8;1.14.19.17;3.2.1.22;3.2.1.23
R00031,1.10.3.1|1.14.18.1;1.14.16.2;1.14.14.9;1.14.14.102;1.14.13.-|1.6.5.2
R03826,1.1.1.211|1.1.1.35
R00963,2.7.1.213|2.7.1.48
R08034,1.12.99.6|1.2.7.1|1.2.7.4|1.2.99.2;1.10.5.1;2.3.1.5
R02664,2.7.1.40;2.7.1.20|2.7.1.74;2.7.1.29;2.7.1.28
R02907,4.2.1.94;1.1.1.252;2.3.1.156;4.2.1.154;2.4.1.358;2.5.1.136;1.3.1.57;1.14.11.22|1.14.20.5;1.11.1.16;1.14.11.23;1.1.1|1.6.5.2|1.8.1.15|1.8.1.9
R13233,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R06983,2.5.1.46;1.8.1.4;1.1.1.233;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R02505,2.3.1|2.3.1.-|2.3.1.74;2.3.1.-|2.3.1.217;2.3.1.159|2.3.1.74;2.3.1.199
R09720,4.2.1.170|5.4.4.-;4.2.1.114;4.2.1.166;4.2.1.3;3.5.1.119;4.2.1.33
R03753,1.1.1.201;1.1.1.146|1.1.1.159|1.1.1.50;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R08199,4.2.3.27;3.6.1.10;2.5.1.129;2.5.1.149;4.2.3.15;5.3.3.2
R10588,2.1.1.150;2.1.1.4;2.1.1.94;2.1.1.42;2.1.1.38;2.1.1.212|2.1.1.46;2.1.1.155|2.1.1.231;2.1.1.146;2.1.1.98;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.80
R11829,4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.73;4.2.3.204;2.5.1.20;4.2.3.9;4.2.3.61;4.2.3.21;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.67;4.2.3.198|4.2.3.66;4.2.3.37;3.1.7.7|4.2.3.194;4.2.3.-|4.2.3.129;4.2.3.90;4.2.3.77;4.2.3.93;4.2.3.87;4.2.3.197;4.2.3.62;4.2.3.68;4.2.3.7;4.2.3.75;4.2.3.83;4.2.3.172;4.2.3|4.2.3.-|4.2.3.56;4.2.3.136;4.2.3.6
R11937,2.4.1.308;2.4.1.251;2.4.1.348;2.4.1.142;2.4.1.132;2.4.1.252;2.4.1.131;2.4.1.343;2.4.1.303;2.4.1.305;2.4.1.122|2.4.1.307;2.7.8.46;2.4.1.304;2.4.1.-|2.4.1.291;2.7.8.13
R09614,4.2.3.69;2.5.1.20;3.1.7.7|4.2.3.194;4.2.3.79;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.6;4.2.3.136;4.2.3.197;4.2.3.160;4.2.3.204;4.2.3.7;4.2.3.68;4.2.3.67;4.2.3.169;4.2.3.74;4.2.3.37;4.2.3.77;4.2.3.96;4.2.3.50;4.2.3.80;4.2.3|4.2.3.-|4.2.3.56;4.2.3.82;4.2.3.90;4.2.3.181;3.1.7.10;4.2.3.-|4.2.3.129;5.4.99.49;4.2.3.76;4.2.3.75;4.2.3.158;4.2.3.198|4.2.3.66;4.2.3.17
R11878,1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.4
R05697,1.6.3.1;1.3.3.6;1.17.3.2;1.3.3.16;1.1.99.18;1.4.3.13;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R04259,5.5.1.1;5.5.1.7;1.13.11.1;5.4.99.14;1.13.11.-|1.13.11.3;3.1.1.45;5.5.1.2;5.2.1.1;5.3.2.6;4.3.1.3|4.3.1.6|4.3.1.7|4.3.1.9
R11048,1.4.3.13;1.8.3.5;1.4.3.3;1.3.3.16;1.1.3.15;1.14.18.1;1.1.3.30;1.2.3.1
R11622,3.5.1.127;2.3.2.2;1.14.14.48;3.1.1.43;4.3.1.17|4.3.1.18|4.3.1.19|4.3.1.20;1.4.99.6
R00925,6.2.1.17;6.2.1.1|6.2.1.17
R07417,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R01358,6.2.1.16;6.3.2.50;2.3.1.16
R05797,2.1.1.277;2.1.1.274;2.3.1.232;2.1.1.144;3.1.1.1
R07070,2.5.1.18
R12251,3.1.2.6
R01946,2.3.1|2.3.1.133|3.1.2.-;2.3.1.140;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;6.2.1.12;2.3.1.180
R03253,1.13.11.38;1.14.14.115;1.14.14.61;1.14.14.154;1.14.14.126;1.14.14.111;1.14.14.78;1.14.14.117;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R13311,2.5.1.20;3.1.7.7|4.2.3.194;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.7;4.2.3.69;4.2.3.67;4.2.3.204;4.2.3.96;4.2.3.160;4.2.3.79;4.2.3.37;4.2.3.39;4.2.3.136;4.2.3.-|4.2.3.129;4.2.3.101|4.2.3.102;4.2.3.77;4.2.3.197;4.2.3.74;4.2.3.62;4.2.3.68;4.2.3.6;4.2.3.157;4.2.3.73;4.2.3.169;4.2.3.50;4.2.3.64;4.2.3.146;4.2.3.75;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.195;4.2.3.-|4.2.3.104
R03504,4.1.2.25;5.1.99.7|5.1.99.8;4.1.2.59;4.1.2.60;4.1.2.13;4.1.2.17
R04208,2.7.1.40;6.3.4.2
R07647,4.2.3.22;4.1.99.16;4.2.3.77;4.2.3.67;3.1.7.7|4.2.3.194;4.2.3.204;4.2.3.75;4.2.3.37;4.2.3.62;3.1.7.10;4.2.3.197;4.2.3.68;4.2.3.8;4.2.3.136;4.2.3.50;4.2.3.7;4.2.3.6;4.2.3.164|4.2.3.ek;4.2.3.199;5.5.1.28;4.2.3.73;4.2.3.24;4.2.3.-|4.2.3.129;2.5.1.86;4.2.3.169;4.2.3.149;4.2.3.158;4.2.3.74;4.2.3.96;4.2.3|4.2.3.-|4.2.3.56;4.2.3.69;2.5.1.20;4.2.3.-|4.2.3.104;4.2.3.187;4.2.3.174;4.2.3.17;4.2.3.160;4.2.3.76;4.2.3.55;4.2.3.98;4.2.3.82;4.2.3.161;2.7.8.13
R09980,3.5.1.110;2.1.3.3|6.3.5.5
R12802,1.14.15.3;1.14.14.177|1.14.14.80;5.3.1.35;1.1.1.421;2.3.1.42;4.1.2.40
R08898,2.4.1.230;2.7.7.91;2.4.1.87;2.4.2.3|2.4.2.4;2.4.1.239;2.4.1.236;3.2.1.21|3.2.1.74
R12783,2.3.1.244;2.3.1.161;2.3.1.111;2.3.1.252;2.3.1.221;2.3.1.-|2.3.1.235;2.3.1.51;2.3.1.40;2.3.1.15
R09219,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R13403,
R05637,3.6.1.26;2.7.8.41;4.6.1.15;2.4.99.3;2.7.7.91;2.7.7.14|2.7.7.an;2.7.7.15;3.6.1.21|3.6.1.9
R12098,2.5.1.63;2.5.1.94;3.13.1.8;2.5.1.6
R12285,5.5.1.-|5.5.1.18;5.5.1.-|5.5.1.19;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;5.4.2.2
R03091,2.4.1.17;2.4.1.170;2.4.1.35;2.4.1.218;2.4.1.111;2.4.1.126;2.4.1.185;2.4.1.-|2.4.1.286;2.4.1.237;2.8.2.15|2.8.2.2|2.8.2.4;2.4.1.128;2.4.1.220;2.4.1.35|2.4.1.91;2.4.1.234;2.4.1.238|2.4.1.249;2.4.1|2.4.1.-|2.4.1.298
R11829,4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.73;4.2.3.204;2.5.1.20;4.2.3.9;4.2.3.61;4.2.3.21;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.67;4.2.3.198|4.2.3.66;4.2.3.37;3.1.7.7|4.2.3.194;4.2.3.-|4.2.3.129;4.2.3.90;4.2.3.77;4.2.3.93;4.2.3.87;4.2.3.197;4.2.3.62;4.2.3.68;4.2.3.7;4.2.3.75;4.2.3.83;4.2.3.172;4.2.3|4.2.3.-|4.2.3.56;4.2.3.136;4.2.3.6
R01069,4.1.2.13;4.1.2.40
R00188,2.7.1.25;4.6.1.1
R10892,3.6.1.5;2.7.1.40;6.3.2.2|6.3.2.3
R04495,2.4.1.38;2.4.1.87;2.4.1.239;2.4.99.3;2.4.1.15;2.4.1.236;2.4.1.173;2.4.1.210
R10278,4.4.1.26;1.3.8.1;4.2.1.17;4.2.1.-|4.2.1.134
R11463,3.3.2.1;2.5.1.64;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20
R11191,2.1.1.80;2.1.1.77
R09557,1.2.1.81;1.3.1.38;1.3.1.8;1.1.1.36;1.3.1.34;1.3.1.44;1.2.1.-|1.2.1.18|1.2.1.75;1.2.1.10|1.2.1.57
R02208,1.1.1.213|1.1.1.50|1.3.1.-|1.3.1.3|1.3.1.M16|1.3.99.6;1.3.1.22|1.3.1.30;1.1.1|1.3.1.22|1.3.1.3|1.3.99.5;1.1.1.145|5.3.3.1;1.3.1.114;1.6.3.2;1.6.5.4;1.1.1.149;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R07951,4.2.1.119;4.2.1.17
R02868,2.7.1.1;2.7.1.197|2.7.1.69;2.7.1.200|2.7.1.69;2.7.1.198;2.7.1.40
R08958,1.1.1.149|1.1.1.62;1.1.1.149;1.1.1.51;1.1.1.149|1.1.1.357;1.1.1.53;1.1.1.149|1.1.1.210|1.1.1.357|1.1.1.51|1.1.1.62;1.3.1.22;1.6.3.2;1.6.5.4;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.270
R01736,4.4.1.5;3.1.2.12|3.1.2.6
R07656,2.3.1.273;2.4.1.-|2.4.1.330;2.3.1.116;2.3.1.115;2.3.1.171;2.3.1.172;1.3.8.2;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;3.1.1.6;2.3.1.79;2.3.1.284;5.2.1.-|5.2.1.13;4.2.99.22;4.2.99.23;3.1.1.26;1.3.5.6;2.3.1.15
R08042,1.6.5.4;1.6.99.1;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11533,2.1.1.-|2.1.1.327;2.1.1.137;2.1.1|2.1.1.163
R09824,2.6.1.90;2.6.1.-|2.6.1.33|2.6.1.59;2.6.1.59;2.6.1.-|2.6.1.34;2.6.1.104;2.6.1.-|2.6.1.106;4.3.1.15;2.6.1.-|2.6.1.110;2.6.1.92;2.6.1.102;2.6.1.98;2.6.1.50;4.4.1.13;2.3.2.29
R03498,1.1.1.119|1.1.1.179;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.1.1.233;1.1.1.107|1.1.1.122;1.1.1.21;1.1.1.100;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.272;1.1.1.375;1.1.1.184
R08889,1.13.11.67|1.13.12.12;1.13.11.75;1.13.11.82;1.13.11.63|1.14.99.36;1.13.11.71|1.14.99.-;1.13.11.-|1.13.11.68;1.14.13.90;1.13.11.65;1.13.11.84|1.14.99.42;1.13.11.70;1.13.11.59;1.13.11.51;1.8.3.5;1.4.3.13;1.1.3.20;1.1.3.41;1.1.3.30;1.1.3.7;1.1.3.13
R05221,5.4.2.2;6.3.5.9;2.5.1.78
R07891,2.3.1.16
R11466,5.1.3.2;5.3.1.6
R05812,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R13355,1.14.14.3;1.14.14.46;1.16.8.1;1.3.8.1|1.3.8.4|1.3.8.7;1.1.99.21;1.3.8.2;1.5.1.39;1.3.98.1;1.1.99.31;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42
R02681,1.2.3.7;1.4.3.3;1.1.3.15;1.4.3.2;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.3.3.16;1.4.3.13
R12578,1.11.1.15;1.17.4.1
R01899,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
