Reaction Name,E-zyme1,E-zyme2
R02248,2.7.1;3.1.3;2.7.8;3.6.1;3.1.4;2.7.4;2.7.11;2.7.7;3.6.3;3.1.7;2.7.6;4.6.1;2.7.2;2.7.3;3.2.1;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;2.7.99;3.1.5;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,2.7.7;2.7.1;2.7.7;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.7;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;3.1.3;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.6;3.1.3;2.7.1;2.7.1;2.7.8;3.1.7;2.7.1;2.7.6;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;3.1.3;2.4.1;2.7.8;3.1.3;3.1.3;2.7.1;2.7.1;3.6.1;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.7;2.7.7;2.7.1;2.7.1;2.7.7;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1
R02257,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02271,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.1.1;1.13.12;1.14.11;2.-.-;2.4.2;4.3.1,1.4.1;2.6.1;1.4.99;4.4.1;4.4.1;2.6.1;2.6.1;4.4.1;4.4.1;1.4.3;1.4.3;4.4.1;4.4.1;4.3.1;4.3.1;2.6.1;1.4.1;1.4.3;1.4.3;1.4.1;2.6.1;1.4.1;2.6.1;1.4.1;4.4.1;4.3.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1
R02303,,
R02306,,4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;3.1.7;5.4.99;4.2.3;5.5.1;5.5.1;5.5.1;4.2.1
R02322,3.5.1;6.3.5;2.3.1;6.3.1;6.3.4;6.3.2;2.3.2;2.1.2;1.4.1;4.3.3;3.4.13;2.1.3;1.4.7;3.4.11;2.6.1;3.5.5;2.4.2;4.1.3;3.5.4;1.2.99;3.4.19;6.2.1;3.1.1;4.3.2;3.5.3;4.2.1;4.3.1,6.3.1;3.5.1;3.5.1;6.3.2;3.5.1;6.3.5;6.3.5;1.13.11;6.2.1;6.3.2;3.1.2;6.2.1;6.2.1;3.7.1;6.2.1;6.3.2;6.3.2;3.7.1;3.7.1;3.7.1;6.3.2
R02328,,
R02329,,
R02349,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02353,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02367,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.-;3.1.2;2.3.1;3.1.2;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;3.1.2
R02376,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1
R02387,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1
R02398,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;2.1.3;1.3.8;4.1.1;4.1.1;4.1.1;2.1.3;1.1.1;6.4.1;1.1.1
R02428,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1;3.1.1;1.2.1;3.1.1;3.1.1;1.1.3
R02429,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;4.3.1;1.1.1;4.3.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1
R02430,,
R02447,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;1.2.1;2.3.1;1.2.1;2.3.1;1.1.1;2.3.1;1.2.1;1.2.1;1.2.4;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;6.2.1;6.2.1;2.3.1;1.2.7;1.1.1;2.3.1;1.2.7;6.2.1;1.2.7;3.1.2
R02465,,4.2.2;4.2.2
R02473,3.5.1;2.3.1;6.3.2;2.3.2;6.3.1;6.3.4;3.4.13;2.1.3;3.4.11;6.2.1;3.1.1;3.4.19;2.1.2;6.3.5;3.1.2;3.4.17;3.5.4;1.2.1;3.5.3;4.3.2;2.7.7;2.3.3;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,6.3.2;6.3.2
R02478,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.99;3.6.1;2.4.2;2.4.2;4.2.3;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1;2.4.2
R02484,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;1.14.14;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2
R02489,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;1.14.13;1.14.13;1.14.13;4.1.1;1.14.13;4.1.1;1.14.13;4.1.1;1.14.13;4.1.1;4.1.99
R02517,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02536,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02537,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02563,,
R02631,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8
R02649,,
R02709,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R02718,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2;3.5.3;1.2.3;2.6.1;6.3.1;6.3.4;2.1.2;2.2.1,6.1.1;2.3.1;3.1.1;3.1.1
R02769,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;4.1.3;1.5.1;3.3.1;2.1.2;4.1.99;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;3.1.1;1.3.1;3.7.1,2.5.1;2.5.1;2.5.1
R02789,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.6.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.99;2.4.2;2.4.2;2.4.1;2.4.99;2.4.2;2.4.2;2.4.2;4.2.3
R02793,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02862,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
R02925,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.2;1.1.-;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;4.2.1;1.14.15;1.1.9;5.1.3;1.3.1;1.14.12;1.6.1;1.6.3;6.4.1;5.4.99;1.11.1;4.1.1,1.1.99;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;2.2.1
R02928,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02930,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.22;3.4.24;1.2.99;1.4.1;4.3.3,2.3.2;6.3.1;6.2.1;3.5.1;1.4.1;3.5.1;6.3.2;2.3.2;2.3.2;2.3.2;6.2.1;6.3.2;3.5.1;6.3.2;6.3.2;3.4.19;6.3.2;3.5.1
R02969,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02990,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;2.8.3;6.2.1;2.8.3;3.1.2;2.8.3;6.2.1;6.2.1;3.1.2;2.8.3;2.8.3;2.8.3;2.8.3;6.2.1;6.2.1
R02992,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;1.2.1;3.1.1;3.1.1;3.1.1
R03032,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;4.3.1;1.1.1;4.3.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1
R03045,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;1.3.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.1;4.2.1;1.3.8;4.2.1;4.2.1;1.3.1;4.2.1;4.2.1;4.2.1;1.3.8;4.2.1;1.3.8;5.3.3;1.3.1
R03056,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1
R03084,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;1.5.1;1.4.3;4.2.1;1.17.1;1.14.11;5.4.4;1.4.3;5.3.99;5.4.99;2.6.1;2.6.1;2.2.1;1.14.11;4.2.99;4.2.3;3.8.1;1.14.11
R03094,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R03095,,
R03104,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03111,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
R03154,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;2.8.3;6.2.1;2.8.3;2.8.3;3.1.2;6.2.1;6.2.1;3.1.2;2.8.3;2.8.3;2.8.3;2.8.3;6.2.1;6.2.1
R03157,,
R03176,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03177,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03178,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1
R03186,1.11.1;1.10.3;1.8.5;1.3.2,1.10.3;1.1.3;1.1.3;1.1.3;1.3.2;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1
R03369,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03390,2.1.2;1.2.99;3.5.1;2.3.1;2.1.1;6.3.4;1.8.1;1.4.4;1.5.1;4.1.2,1.2.99
R03392,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03393,2.7.1;3.1.3;2.7.8;3.6.1;3.1.4;2.7.4;2.7.11;2.7.7;3.6.3;3.1.7;2.7.6;4.6.1;2.7.2;2.7.3;3.2.1;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;2.7.99;3.1.5;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,3.1.3;2.7.1;3.1.3;3.1.3;3.1.3;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.6;2.7.1;2.7.1;2.4.1;2.7.7;2.7.7
R03396,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03429,,
R03435,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,3.1.4;3.1.4
R03438,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;1.1.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;2.3.1;6.2.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1
R03462,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.-
R03464,3.5.4;6.3.5;6.3.4;3.5.99;2.1.2,3.5.4;2.1.2;1.5.99;3.5.4;2.1.2
R03478,,
R03482,2.3.1;3.5.1;6.2.1;2.3.2;3.1.2;3.1.1;6.3.2;6.3.1;1.2.1;6.3.4;2.3.3;2.1.3;3.4.11;3.4.13;1.2.7;6.1.1;2.1.2;3.7.1;3.5.3;3.5.4;6.3.5;4.3.2;1.2.4;1.8.1;1.1.1;2.7.7;2.3.-;4.1.3;1.2.99;2.5.1;2.8.3;4.4.1;3.4.19;3.2.1;2.1.1;3.4.17;2.6.1;1.2.3;1.-.-,3.5.1;3.5.1;2.3.2;2.3.1;3.5.1;2.3.1;2.3.1;2.3.1;2.3.1;4.3.2;3.5.1;2.1.2;2.1.4;6.3.4;2.3.1;3.5.1
R03488,2.4.99;3.2.1;2.4.1;3.1.4,2.4.99;3.6.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.3;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1
R03503,,
R03542,3.5.5;6.3.4,3.5.5;3.5.5;3.5.5
R03592,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03613,3.5.1;6.3.5;6.3.1;6.3.4;1.4.1;4.3.3;2.6.1;1.4.7;2.3.1;2.4.2;4.1.3;3.5.5;6.3.2;2.1.2;2.3.2;3.4.13;3.5.4;2.1.3;3.4.11;1.2.99,6.3.2;6.3.2;3.5.1;6.3.2;6.3.2;6.3.1;3.4.19;6.3.2;3.5.1;1.4.1;6.3.2;3.5.1;3.4.22;6.3.1;3.4.11;6.3.2;3.4.11;3.4.15;3.5.1;6.3.2;6.3.2;3.5.1;3.5.1;6.3.2;6.3.2;3.5.1;2.3.2;3.5.1;6.3.2;6.3.1;6.2.1;2.8.3;6.2.1;6.3.1;3.5.1;6.3.2;3.1.2;6.3.2;2.8.3;6.3.2;6.3.2;2.8.3;6.3.2;2.3.2;3.1.2;6.2.1;6.2.1;2.3.2;6.3.2;2.8.3;2.3.2;3.1.2;6.3.2;3.5.1;2.8.3;6.2.1;3.5.1;3.5.1;3.1.2;2.8.3;3.4.13;6.2.1;3.5.1;3.1.2;3.7.1;2.8.3;6.2.1;3.1.2;3.5.1;3.1.2;3.1.2;6.3.2;3.5.1;6.3.2;6.2.1;6.2.1;3.1.2;6.3.2;3.1.2;2.3.1;3.1.2;3.1.2;6.2.1;6.2.1;3.1.2;1.13.11;3.4.13;3.1.2;3.5.1;3.4.13;2.8.3;3.5.1;6.2.1;3.5.1;2.8.3;3.1.2;3.5.1;6.3.2;3.5.1;6.3.2;2.8.3;3.5.1;3.1.2;1.14.11;3.5.1;3.1.2;3.7.1;3.1.2;3.5.1;6.2.1;2.3.1;2.8.3;3.5.1;3.7.1;3.5.1;3.5.1;3.5.1;3.1.2;3.1.2;6.3.1;6.3.4;3.5.1;1.2.5;3.5.1;6.3.1;3.5.1;3.5.1
R03633,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
