Reaction ID,BridgIT
R04862,
R07978,1.5.3.10;1.4.1.1;1.5.1.22;1.1.3.17;1.4.3.19;1.5.99.6;1.1.99.9;1.4.4.2;1.4.9.2;1.1.5.4
R04135,4.1.1.16;1.1.1.381;4.1.2.20;4.1.3.43;4.2.1.155;2.1.2.11;1.3.8.6;4.1.99.2;4.2.99.21;3.1.1.82
R08272,4.3.1.24;4.2.1.87;4.3.3.6;4.3.2.1;3.5.99.5
R02158,2.4.1.91;2.4.2.56;2.4.99.18
R07604,1.2.4.4;1.2.1.25;1.8.1.4;2.3.1.61;1.1.1.163;1.3.1.20;1.17.1.9;1.1.3.23;1.2.3.13;1.2.5.1
R07770,
R09792,2.1.1.231;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R12347,3.1.1.20;3.7.1.8;3.2.1.175;3.1.3.48;3.1.2.28;3.1.6.1;3.6.1.20;3.1.4.16;4.6.1.13;5.1.3.14;3.1.7.2;2.4.1.17;3.1.5.1;4.2.3.1;2.3.1.85;3.11.1.3;4.2.1.155
R01150,
R02324,2.7.1.22;2.7.7.1;2.7.2.7;6.3.5.5;2.7.3.8;2.7.11.4;2.7.4.3;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.38;2.7.99.1
R10781,
R01608,
R09510,
R04112,3.5.1.28;3.5.99.6;3.4.14.13;4.2.1.48;2.3.2.2;3.4.17.21;3.4.13.4;3.4.11.1;3.4.19.13;3.13.1.6;3.5.2.11;3.5.3.13;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.5.4.19;1.2.7.12;4.3.2.4;2.1.2.3;3.8.1.8
R08115,1.10.3.1;1.14.18.1
R07880,2.3.1.90;2.1.3.12;2.3.2.19;2.3.3.14;6.2.1.50;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R00010,1.14.18.2;1.14.15.16;1.10.3.3;1.14.11.56;1.14.13.154;1.14.14.1;1.14.19.29;1.14.12.19;1.14.99.2;1.14.21.11;1.2.3.9;1.14.16.7
R01335,3.3.2.10;3.1.2.16;3.1.1.2;2.3.1.85;4.2.1.22;3.7.1.8;2.1.1.246;1.14.14.1;3.3.1.1;3.2.1.86;3.2.2.1;2.5.1.18
R00005,3.5.1.5;3.5.3.21;3.5.5.1;3.5.2.16;1.2.7.12;3.4.13.22;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;2.3.2.2;3.5.4.1;3.13.1.6;3.1.1.1;3.4.19.13;3.4.17.8;3.4.14.13;3.8.1.8;2.1.2.3;3.5.99.8;4.3.2.4
R09134,1.13.11.1;1.13.12.4;1.13.99.1;1.14.13.239
R02115,1.11.1.8
R01769,1.17.3.2;1.17.1.8;1.17.4.1;1.17.7.3
R07812,
R12106,
R06865,
R05226,3.3.2.11;3.2.2.1;4.2.1.139;3.2.1.31;1.14.14.1;2.5.1.18;3.3.1.1;3.1.1.35;3.1.2.27;3.7.1.8;2.3.1.85;2.1.1.246
R10434,2.4.1.343;2.4.2.9;2.4.99.12
R07298,3.1.3.21;3.1.4.46;4.2.3.1;3.6.1.7;3.11.1.1;3.1.1.5;3.1.7.6;3.1.5.1;4.6.1.13;3.2.1.42;2.4.1.17;5.1.3.14;3.1.6.17;3.1.2.4;2.3.1.85;4.2.1.155;3.7.1.8
R04199,1.14.13.227;1.14.15.3;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.28;1.14.19.17;1.14.16.1;1.10.3.4
R02396,2.3.1.7;6.2.1.1;2.3.3.9;2.3.2.30;6.1.2.2;2.1.3.12;1.2.1.95;6.3.4.10;2.1.2.13;6.3.1.20
R08807,2.3.1.219;6.2.1.1;2.3.3.13;2.3.2.14;2.1.2.2;2.1.3.7;1.2.1.95;6.3.4.10;6.1.2.2;6.3.1.20
R02303,2.7.4.18;2.7.7.53;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.11.15;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1
R05409,1.13.11.39;1.13.12.4;1.13.99.1;1.14.13.239
R04108,2.4.1.181;2.4.2.40;2.4.99.18
R10539,
R01218,
R11791,3.2.1.163;3.1.1.93;3.2.2.11;4.3.3.5
R09689,5.3.3.11;5.3.99.8;5.3.2.1;1.1.3.8;5.99.1.4;4.2.1.159;5.3.1.30;5.5.1.9;3.1.3.77;1.1.1.153;3.5.4.16
R01877,3.1.3.6;3.1.7.2;3.1.4.17;3.6.1.20;3.1.5.1;4.6.1.13;4.2.3.1;3.2.1.42;2.4.1.17;3.1.6.9;5.1.3.14;3.1.1.3;3.11.1.3;3.7.1.8;3.1.2.4;4.2.1.155;2.3.1.85
R10039,3.2.1.21;3.1.1.93;3.2.2.11;4.3.3.5
R10834,2.4.1.323;2.4.2.34;2.4.99.1
R05304,2.7.1.77;2.7.8.20;2.7.7.46;2.7.6.1;2.7.2.3;2.7.11.7;2.7.4.2;6.3.5.5;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.99.1
R10268,
R12881,2.5.1.39;1.3.1.96;2.4.1.178;2.1.3.12;2.4.2.34;4.4.1.20
R08572,2.7.3.8;2.7.2.6;2.7.1.82;6.3.5.5;2.7.11.4;2.7.14.1;2.7.7.14;2.7.4.26;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1
R07255,2.3.1.171;6.2.1.1;2.1.3.12;6.1.2.2;2.3.3.10;2.3.2.19;2.1.2.13;1.2.1.95;6.3.4.10;6.3.1.20
R02395,
R08146,
R07625,
R09306,1.1.1.112;2.3.1.85;1.2.1.3;1.3.1.20;1.17.1.4;5.3.3.1;5.4.99.3;4.1.1.56;1.1.3.27;1.1.99.9;1.1.5.4;4.2.1.155;1.4.3.5
R12458,
R03183,
R01016,4.2.3.3;4.2.1.130;4.3.1.17;4.1.1.2;2.3.1.85;3.1.7.9;4.2.99.12;2.7.8.23;5.5.1.1;1.1.1.276;1.3.8.6;3.5.1.110;2.5.1.119;3.2.1.22;1.2.1.31;1.4.1.18;1.1.3.47;3.5.5.4;3.7.1.21;3.3.1.1;1.14.13.109;1.17.98.2;4.3.3.3
R07300,3.5.1.48;3.4.13.4;2.3.2.2;3.5.2.11;3.4.11.1;3.5.3.24;4.2.1.48;3.4.14.13;3.4.19.13;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.4.17.21;3.13.1.6;1.2.7.12;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R12405,1.1.1.270;2.3.1.85;1.2.1.3;5.3.3.1;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155
R10867,
R08006,2.4.1.35;2.4.2.40;2.4.99.18
R02136,2.7.1.122;2.7.2.7;6.3.5.5;2.7.7.40;2.7.3.8;2.7.11.4;2.7.4.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.38;2.7.99.1
R00686,
R08654,4.4.1.8;4.5.1.2
R06586,
R05645,1.1.1.86;5.4.99.3;4.1.1.104;4.2.1.155;1.1.3.21;1.1.5.4;1.2.1.72;1.1.99.18;1.4.3.5;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R06951,1.14.13.197;4.2.1.106;4.2.99.20;3.2.1.119;4.3.3.3;3.1.7.9;4.2.3.141;1.1.1.394;5.5.1.6;3.7.1.21;4.3.1.9;2.3.1.85;3.3.1.1;4.1.1.105;2.5.1.119;1.17.98.2;1.2.1.31;1.4.1.18;1.1.3.47;3.5.5.4;1.3.8.6;3.5.1.110;2.7.8.23
R01813,1.7.1.10;1.7.99.1;1.7.3.3
R03429,2.7.1.159;2.7.7.96;2.7.2.3;2.7.4.24;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.6.5;2.7.10.1;2.7.12.1;2.7.8.34;2.7.99.1
R09218,5.5.1.19
R09581,
R09405,1.14.14.1;1.14.13.28;1.14.12.12;1.2.3.9;1.14.15.3;1.14.21.11;1.14.18.1;1.14.99.2;1.10.3.3;1.14.11.20;1.14.19.19;1.14.16.2
R01397,2.1.3.2;2.3.1.32;2.1.1.44;2.8.4.4;2.1.2.5
R03718,2.3.1.65;2.3.3.17;6.2.1.11;2.3.2.30;6.3.4.10;6.3.1.20;1.2.1.95;2.1.3.2;2.1.2.5;6.1.2.2
R01030,3.1.4.2;3.1.3.75;3.6.1.20;4.2.3.1;4.6.1.13;3.1.1.5;3.1.5.1;3.1.7.5;3.11.1.3;3.2.1.42;2.4.1.17;5.1.3.14;3.1.6.6;3.1.2.4;3.7.1.8;2.3.1.85;4.2.1.155
R10643,2.8.3.21;2.3.1.187;2.8.2.6
R07954,1.14.13.128;1.13.11.48;1.13.12.1;1.13.99.1
R08627,2.3.3.17;2.3.1.182;6.2.1.1;2.3.2.14;1.2.1.95;2.1.3.7;6.3.1.20;6.1.2.2;6.3.4.10;2.1.2.2
R09137,1.3.1.112;2.3.1.85;1.3.99.6;1.3.3.6;1.3.8.1
R09889,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R13444,
R06794,2.1.1.110;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.101
R05507,2.6.1.36;2.7.8.29;2.6.99.2
R06893,3.1.1.2;3.7.1.8;3.1.6.1;3.1.3.1;3.6.1.7;3.1.2.23;3.2.1.175;3.11.1.2;4.2.1.155;3.1.7.6;2.3.1.85;3.1.4.2;4.2.3.1;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R02047,
R10225,
R06028,
R08229,2.4.2.3;2.4.1.109;2.4.99.18
R12364,3.1.7.11;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;5.1.3.14;4.2.3.1;3.1.4.46;3.11.1.3;3.1.1.95;4.6.1.13;3.1.6.1;3.1.2.28;3.7.1.8;2.3.1.85;4.2.1.155
R05282,
R00301,
R07663,
R05500,1.21.99.5;1.20.9.1
R00753,
R05368,3.8.1.5;3.5.4.43
R05595,1.11.1.8
R12269,2.5.1.39;1.3.1.96;2.4.1.192;2.4.2.34;2.1.3.12;4.4.1.20
R07144,
R01695,1.1.3.10;1.1.5.4;1.1.99.18;4.1.1.5;5.4.99.3;1.1.1.86;1.4.3.5;4.2.1.155;1.2.1.89;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R06789,3.7.1.14
R01406,6.2.1.20;3.1.2.31;2.3.1.85;4.2.1.155
R05452,6.2.1.15;3.1.2.32;4.2.1.155;2.3.1.85
R07923,2.4.1.115;2.4.2.51;2.4.99.1
R06367,
R11532,3.5.99.5;4.3.1.1;4.3.2.3;4.3.3.7;4.2.1.87
R03429,2.7.1.159;2.7.7.96;2.7.2.3;2.7.4.24;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.6.5;2.7.10.1;2.7.12.1;2.7.8.34;2.7.99.1
R06523,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R11526,1.14.13.239;1.13.11.24;1.13.12.23;1.13.99.1
R02319,3.6.1.5;3.6.5.1;3.6.3.55;3.6.4.1;3.1.3.81
R07942,1.5.3.10;1.4.3.19;1.5.99.6;1.4.1.1;1.1.3.17;1.5.1.22;1.1.99.9;1.4.9.2;1.4.4.2;1.1.5.4
R02657,1.2.3.1;1.1.3.23;1.2.5.1;1.1.1.97;1.2.1.29;1.2.4.1;1.3.1.20;2.3.1.85;1.8.1.4;1.17.1.10
R03828,2.7.7.53;2.7.4.6;2.7.2.6;2.7.3.8;2.7.1.82;6.3.5.5;2.7.8.46;2.7.11.4;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.99.1
R01155,2.6.1.29;2.6.99.2;2.7.8.29
R03383,6.2.1.23;3.1.2.17;4.2.1.155;2.3.1.85
R00418,2.3.1.191;1.2.1.95;6.2.1.51;2.1.2.3;2.1.3.12;2.3.2.19;6.3.4.10;6.1.2.2;2.3.3.14;6.3.1.20
R06985,1.1.1.408;1.2.1.72;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;4.1.1.104;1.1.3.8;5.4.99.3;1.1.99.18;1.1.5.4;1.4.3.5;4.2.1.155
R05446,1.14.99.46;1.14.12.12;1.14.16.4;1.14.13.138;1.14.14.1;1.14.21.2;1.14.18.1;1.2.3.9;1.14.15.3;1.14.11.20;1.10.3.4;1.14.19.19
R03574,2.4.1.81;2.4.2.40;2.4.99.18
R04429,
R00998,2.3.3.6;2.3.1.182;6.2.1.1;2.3.2.14;1.2.1.95;2.1.3.12;6.3.1.20;6.1.2.2;6.3.4.10;2.1.2.13
R02727,2.4.1.64;2.4.2.34;2.1.3.12;2.5.1.7;4.4.1.20;1.3.1.96
R11710,1.11.1.8
R01445,2.4.1.99;2.4.2.49;2.4.99.14
R10814,3.6.1.59;3.6.5.1;3.6.3.1;3.6.4.1;3.1.3.81
R03028,2.3.1.197;6.2.1.11;2.1.2.3;1.2.1.95;2.3.2.19;2.3.3.13;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R09655,5.3.3.19;5.3.2.1;5.3.99.7;5.99.1.4;5.5.1.9;1.1.3.8;4.2.1.159;5.3.1.32;1.1.1.153;3.1.3.77;3.5.4.16
R01268,3.5.1.19;3.5.4.1;3.1.1.1;3.5.5.1;3.5.2.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.13.22;3.4.11.1;4.2.1.48;2.3.2.2;3.5.3.16;3.4.19.13;3.4.17.8;3.4.14.13;3.13.1.6;3.5.99.8;1.2.7.12;3.8.1.8;2.1.2.3;4.3.2.4
R00182,3.2.2.4;3.2.1.170;4.3.3.5;3.1.1.93
R11828,3.1.7.6;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;4.2.3.1;5.1.3.14;3.1.4.46;3.11.1.1;3.1.1.59;4.6.1.13;3.1.2.28;3.7.1.8;3.1.6.1;2.3.1.85;4.2.1.155
R09989,1.7.1.10;1.7.99.1;1.7.3.3
R03712,1.14.13.69;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.32
R03021,
R00160,3.6.1.18;3.6.3.1;3.6.4.1;3.6.5.1;3.1.3.81
R05406,1.10.3.1;1.14.18.1
R09767,2.7.1.221;2.7.7.99;2.7.11.7;2.7.2.13;2.7.4.23;6.3.5.5;2.7.8.42;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.99.1
R11857,2.5.1.62;2.4.1.17;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20
R11871,2.5.1.29;1.3.1.96;2.4.1.178;2.4.2.34;4.4.1.20;2.1.3.12
R04137,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.2.5;3.1.6.9;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R03316,1.2.4.2;1.8.1.4;2.3.1.61;1.2.1.25;1.1.1.314;1.3.1.20;1.17.1.10;1.1.3.23;1.2.3.13;1.2.5.1
R02436,3.2.1.66;3.1.1.93;4.3.3.5;3.2.2.3
R11860,2.5.1.62;2.4.1.39;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20
R13033,1.1.1.362;1.1.3.10;5.3.3.1;1.2.1.5;1.1.99.18;4.1.1.56;5.4.99.3;1.1.5.4;2.3.1.85;1.3.1.20;1.4.3.5;4.2.1.155;1.17.1.4
R06150,
R12046,2.4.1.91;2.4.2.56;2.4.99.18
R12686,
R00478,4.1.3.41;4.1.2.48;4.1.1.47;4.2.1.155;1.1.1.276;2.1.2.11;1.3.8.6;4.1.99.2;4.2.99.21;3.1.1.82
R12930,
R05148,1.14.12.15;1.14.13.227;1.14.15.3;1.14.14.1;1.14.18.1;1.2.3.9;1.14.99.2;1.14.21.11;1.14.11.40;1.14.16.4;1.10.3.4;1.14.19.17
R07930,2.3.1.90;2.1.3.12;2.3.2.19;2.3.3.14;6.2.1.50;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R10293,2.4.1.115;2.4.2.51;2.4.99.1
R10608,
R00895,2.6.1.1;2.7.8.29;2.6.99.2
R06478,2.1.1.254;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R00274,
R10692,1.14.13.239;1.13.11.25;1.13.99.1;1.13.12.23
R09838,1.14.13.239;1.13.11.48;1.13.99.1;1.13.12.23
R13388,
R02768,2.3.1.179;2.3.2.30;2.3.3.10;6.2.1.51;1.2.1.95;2.1.3.5;6.3.1.20;6.3.4.10;6.1.2.2;2.1.2.2
R07627,3.3.2.9;3.1.1.40;3.7.1.8;1.14.14.1;4.2.1.139;3.2.1.21;3.1.2.28;2.5.1.18;2.3.1.85;3.3.1.1;3.2.2.3;2.1.1.246
R00827,2.1.1.6;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R05071,1.1.1.86;5.4.99.3;4.1.1.3;4.2.1.155;1.1.3.15;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.3;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R10388,
R05571,
R01550,1.1.1.80;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.9;5.4.99.3;4.1.1.56;1.1.3.39;1.4.3.5;4.2.1.155;1.1.5.4
R10149,
R11878,
R09791,2.1.1.232;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.101
R07903,2.4.1.238;2.4.2.34;2.4.99.18
R11260,2.4.1.99;2.4.2.49;2.4.99.14
R00815,1.14.13.7;1.14.18.1;1.14.14.9;1.14.12.9;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.10.3.4;1.14.11.28;1.14.19.17
R02776,
R11855,2.5.1.39;1.3.1.96;2.4.1.192;2.4.2.34;2.1.3.12;4.4.1.20
R12447,2.1.1.122;2.8.4.4;2.1.2.1;2.3.1.101;2.1.3.9
R10220,2.4.2.52;2.4.1.118;2.4.99.12
R10441,2.7.8.38;2.7.1.180;2.7.6.5;2.7.7.46;2.7.99.1;2.7.11.7;2.7.2.3;6.3.5.5;2.7.4.12;2.7.3.3;2.7.14.1;2.7.10.1;2.7.12.1
R04425,3.1.1.17;3.11.1.2;3.6.1.7;3.1.2.16;3.1.3.18;3.7.1.8;3.1.4.2;3.1.6.17;2.3.1.85;4.2.1.155;4.2.3.1;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R06250,
R03378,2.7.7.96;2.7.1.86;2.7.2.13;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R08762,
R10192,1.13.11.84;1.13.12.23;1.13.99.1;1.14.13.239
R03703,3.2.1.125;3.1.1.93;3.2.2.11;4.3.3.5
R07478,1.1.1.1;1.2.1.22;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.39;5.4.99.3;1.1.99.9;4.1.1.56;1.4.3.5;4.2.1.155;1.1.5.4
R12798,3.1.6.2;3.1.3.76;3.1.1.83;3.1.2.27;3.1.7.3;2.3.1.85;3.1.4.44;4.6.1.13;4.2.1.155;4.2.3.1;3.6.1.20;3.2.1.175;3.11.1.3;3.1.5.1;2.4.1.17;5.1.3.14;3.7.1.8
R01274,3.1.2.2;4.2.1.155;2.3.1.85;3.1.1.85;3.1.3.4;3.1.6.3;4.2.3.1;3.6.1.7;3.11.1.3;3.1.4.46;3.2.1.175;3.1.7.3;3.1.5.1;3.7.1.8;2.4.1.17;4.6.1.13;5.1.3.14
R05700,
R00375,2.7.7.1;2.7.6.5;2.7.1.20;2.7.8.38;2.7.4.11;2.7.2.3;2.7.11.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.99.1
R08514,
R11284,1.1.1.355;1.1.3.45;1.1.99.18;5.3.3.1;1.2.1.3;5.4.99.3;2.3.1.85;1.1.5.4;4.1.1.56;1.3.1.20;1.4.3.5;1.17.1.4;4.2.1.155
R00488,3.5.1.15;3.5.3.5;3.4.13.4;4.2.1.48;3.4.11.1;2.3.2.2;3.13.1.6;3.5.2.13;3.4.14.13;3.4.17.21;3.4.19.13;1.2.7.12;3.1.1.1;3.5.5.4;3.5.4.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R08523,
R07921,2.1.1.160;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R01666,2.7.7.96;2.7.1.213;2.7.2.7;2.7.3.10;6.3.5.5;2.7.14.1;2.7.11.29;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R13232,2.5.1.39;1.3.1.96;2.4.1.192;2.4.2.34;2.1.3.12;4.4.1.20
R10742,
R11289,2.4.1.301;2.4.2.9;2.4.99.7
R11545,2.1.1.330;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R01750,
R11344,
R05115,3.2.1.18;3.1.1.93;3.2.2.11;4.3.3.5
R00066,
R01238,4.1.1.61;1.3.8.6;4.1.2.38;4.2.1.155;1.1.1.276;4.2.99.21;4.1.3.39;2.1.2.11;4.1.99.2;3.1.1.82
R04813,3.1.7.2;3.1.4.52;3.1.3.7;3.1.1.36;4.6.1.13;3.6.1.20;3.1.5.1;3.2.1.184;2.4.1.17;5.1.3.14;3.1.6.2;3.1.2.27;4.2.3.1;4.2.1.155;3.11.1.3;2.3.1.85;3.7.1.8
R02276,3.5.1.63;3.4.13.4;3.5.3.6;3.5.2.12;2.3.2.2;4.2.1.48;3.4.14.13;3.4.11.1;3.4.17.21;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;1.2.7.12;3.13.1.6;3.5.5.1;3.4.19.13;3.5.4.1;3.8.1.8;4.3.2.4;3.5.99.6;2.1.2.3
R02362,
R05569,3.8.1.8;3.5.4.45;3.5.3.16;3.5.1.84;3.5.2.2;3.5.5.1;1.2.7.12;3.4.13.22;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;2.3.2.2;3.13.1.6;2.1.2.3;3.1.1.1;3.4.19.13;3.4.17.8;3.4.14.13;3.5.99.8;4.3.2.4
R11038,2.6.1.108;2.6.99.2;2.7.8.29
R01649,
R09387,3.3.2.8;1.14.14.1;3.1.1.35;3.2.1.21;3.1.2.21;2.3.1.85;4.2.1.139;3.7.1.8;2.5.1.18;3.3.1.1;3.2.2.3;2.1.1.246
R10496,
R07902,3.1.2.27;4.2.1.155;2.3.1.85;3.1.1.85;3.1.3.76;3.1.6.2;3.1.7.3;3.1.4.49;4.2.3.1;3.2.1.175;3.6.1.7;4.6.1.13;3.11.1.3;2.4.1.17;3.1.5.1;5.1.3.14;3.7.1.8
R12684,1.4.3.2;1.5.3.6;1.4.9.2;1.1.3.27;1.4.1.20;1.4.4.2;1.5.99.6;1.1.5.4;1.5.1.9;1.1.99.9
R10598,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R07191,1.14.13.50;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.14.11.28;1.10.3.4;1.14.19.17
R04368,1.14.16.1;1.14.13.229;1.14.15.3;1.14.14.1;1.14.12.10;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.40;1.10.3.4;1.14.19.29
R10341,
R04356,2.3.1.115;6.1.2.2;6.2.1.1;2.3.3.9;2.1.3.12;2.3.2.19;1.2.1.95;6.3.1.20;6.3.4.10;2.1.2.13
R01730,
R02929,6.3.4.4;6.3.1.6;6.3.2.6;6.2.1.39;6.3.5.4;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.4;3.13.1.6;3.4.17.23;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.4.19.13;3.5.99.5;3.1.1.1;3.4.11.1;3.5.3.21
R04388,2.7.3.7;2.7.7.96;2.7.14.1;2.7.1.23;2.7.2.2;6.3.5.5;2.7.11.7;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R00200,2.7.1.40;2.7.2.1;6.3.5.5;2.7.3.8;2.7.11.31;2.7.7.14;2.7.4.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1
R08514,
R11488,
R02821,2.1.1.5;2.3.1.32;2.1.3.6;2.8.4.4;2.1.2.10
R11947,
R01869,
R07477,
R12757,1.1.1.276;4.1.1.40;4.2.1.155;4.1.3.39;4.1.2.35;1.3.8.6;2.1.2.11;4.1.99.2;4.2.99.21;3.1.1.82
R09985,
R09373,2.6.1.41;2.7.8.29;2.6.99.2
R04058,2.3.1.32;2.1.3.2;2.1.1.297;2.1.2.5;2.8.4.4
R03879,
R01317,
R08092,1.3.3.6;1.3.8.1;1.3.1.68;2.3.1.85;1.3.99.6
R06916,1.14.13.11;1.14.14.1;1.14.18.1;1.14.12.12;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.19
R06544,2.3.1.215;2.1.3.12;2.3.3.14;2.3.2.19;6.1.2.2;6.2.1.11;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R07666,1.14.13.69;1.14.12.12;1.14.14.1;1.14.15.3;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.10.3.4;1.14.16.2;1.14.11.7;1.14.19.19
R00629,2.8.2.2;2.3.1.187;2.8.3.8
R03274,2.1.1.72;2.1.2.3;2.1.3.2;2.3.1.101;2.8.4.4
R01491,1.1.3.7;1.1.99.9;1.4.3.5;1.1.5.4;4.1.1.4;4.2.1.155;1.1.1.381;5.4.99.3;1.2.1.82;1.3.1.20;2.3.1.85;1.17.1.4;5.3.3.1
R12938,
R10326,
R05466,1.14.11.2;1.14.18.5;1.14.15.18;1.14.13.168;1.14.19.17;1.10.3.3;1.14.14.1;1.14.12.7;1.2.3.9;1.14.99.46;1.14.21.11;1.14.16.1
R03077,2.7.7.27;2.7.4.23;2.7.2.6;2.7.3.8;6.3.5.5;2.7.1.82;2.7.11.15;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.38;2.7.6.1;2.7.99.1
