Reaction,All ECs
18502,1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.7.1.14;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.270;1.3.1.72;1.1.1.170;1.1.1.201;1.3.1.22;1.1.1.146;1.1.1.62
18506,1.4.1.18;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9
18522,2.1.1.65;2.1.1.104;2.1.1.25|2.1.1.6;2.1.1.42;2.1.1.-|2.1.1.338;2.1.1.336;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.283;2.1.1.128;2.1.1.68;2.1.1.169|2.1.1.68;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.114;2.1.1.109;2.1.1.222
18566,2.3.1.161;2.3.1.244;2.3.1.295;2.3.1.289;2.3.1.290;2.3.1.281|2.3.1.ci;2.3.1.86;2.3.1.119;2.3.1.165;2.3.1.237;2.3.1.239;2.3.1.236;2.3.1.85;2.3.1.41|2.3.1.85;1.3.1.-|2.3.1.170|2.3.1.74
18570,1.2.3.1;1.4.3.2;1.1.3.15;1.4.3.3
18682,1.3.1.98
18738,2.7.9.3;2.7.3.13;6.3.4.22;2.7.9.2;2.7.9.6;6.3.5.9;6.4.1.6;3.6.1.5
18790,2.3.1.4;3.5.1.25;2.7.1.-|2.7.1.69;2.6.1.16
18806,2.3.2.23
18838,2.3.1.180
18898,1.21.99.3;1.21.99.4|1.97.1.10;1.21.1.1|1.22.1.1;2.5.1.18
18910,2.1.1.132;2.1.1.69;2.1.1|2.1.1.76;2.1.1.114;2.1.1.201
18914,2.4.99.1;2.4.99.10;2.4.99.9;2.4.99.15;2.4.99.14;2.4.99.4;2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.13;2.7.8.46;2.7.8.14;3.2.1.18
19086,2.6.1.59;2.6.1.92;2.6.1.102;2.6.1.33;2.6.1.90;2.6.1.-|2.6.1.106;2.6.1.34|2.6.1.91;2.6.1.98;4.2.1.168;1.4.7.1;2.6.1.104;2.6.1.94;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
19130,2.7.1.21
19178,5.1.1.5|5.1.1.9;2.6.1.21;2.6.1.36;3.4.11.15|3.4.11.6;3.5.1.17;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2
19182,1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.5.1.45;1.3.8.4|1.3.99.10|1.3.99.3;2.1.1.74
19198,6.3.5.-|6.3.5.13;3.6.2.1;1.18.6.1
19218,5.5.1.7;2.5.1.47;1.14.20.14;2.5.1.18
19270,6.2.1.37;6.2.1.32;6.2.1.65|6.2.1.ak;6.2.1.33;6.2.1.27;6.2.1.2|6.2.1.30;6.2.1.1
19290,2.7.1.69;2.4.1.329;2.4.1.7;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4
19306,2.3.1.177;2.3.1.156|2.3.1.74;2.3.1.159;2.3.1.237
19358,1.14.13.225|1.6.3.1;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
19446,1.2.2.4;1.13.12.24;1.14.14.117;1.14.11.22;1.13.12.6;1.13|1.13.12.19;1.14.11.25;1.13.11.48;1.14.11.6;1.14.11.15;1.14.11.17;1.14.11.12;1.14.11.52;1.14.20.7;1.14.11.32;1.13.11.47;1.14.12.22;1.14.11|1.14.11.-|1.14.11.13;1.7.3.3;1.14.11.33;1.14.11.11;1.14.11.21;1.13.11.27
19550,3.5.2.6
19558,1.14.99.24;1.4.3.13;1.8.3.3;1.8.3.5;1.3.3.6;1.14.18.1;1.3.5.2
19714,6.2.1.3;6.2.1.2|6.2.1.3;6.2.1.60;6.2.1.26;6.2.1.7;6.2.1.1
19746,1.21.99.4|1.97.1.10;1.21.99.3;2.5.1.18
19754,4.4.1.37;6.3.1.1|6.3.5.4
19770,4.2.1.95;4.2.1.161;4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;1.1.1.71;4.2.3.197;5.4.99.54;3.1.7.10;4.2.3.68;3.1.7.4;3.1.7.7|4.2.3.194;1.6.5.2
19782,2.6.1.21;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57
19802,2.7.7.1|2.7.7.18
19874,3.1.6.2;1.14.99.9;1.8.2.2;3.1.6.13;3.1.6.1|3.1.6.2;2.7.1.25|2.7.7.4
19894,2.7.4.31;2.7.4.16|2.7.4.9
19910,1.1.1|1.1.1.27|1.1.1.28
19970,1.13.12.16;1.7.3.6;1.7.3.1;1.14.13.167;1.7.2.6;1.14.12.23;1.14.12.24;1.15.1.1
19994,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13
20018,1.5.98.1;1.12.98.2|1.5.98.1|1.5.99.9;1.12.1.2|1.12.1.5;1.12.1.3|1.12.1.5;3.5.4.-|3.5.4.27;1.1.1.271|5|5.-.-.-;1.3.8.2;1.12.98.1;5.1.3.2
20114,5.4.2.2;5.4.2.6;5.4.2.2|5.4.2.5|5.4.2.8;2.7.7.12;2.7.7.69
20226,2.1.1.68;2.1.1.25|2.1.1.6;2.1.1.104;2.1.1.42;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.169|2.1.1.68;2.1.1.128;2.1.1.155;2.1.1.-|2.1.1.338;2.1.1.336;2.1.1.65;2.1.1.146;2.1.1.116;2.1.1.283;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.222
20270,3.2.1.172;3.2.1.179;3.2.1.180;4.2.2.3;4.2.2.11;5.3.1.17;4.2.2.24;5.5.1.27;4.2.1.40;4.2.1.42;4.2.1.156;4.2.1.158;4.2.2.1
20282,2.8.2.24;2.8.2.-|2.8.2.38;1.8.4.8;2.8.2.37|2.8.2.8;2.8.2.1;2.8.2.15|2.8.2.2|2.8.2.4;2.8.2.25;2.8.2.-|2.8.2.39;2.8.2.27;2.8.2|2.8.2.14|2.8.2.15|2.8.2.2;2.8.2.11;2.8.2.1|2.8.2.3
20374,6.2.1.1|6.2.1.17|6.2.1.2|6.2.1.3
20690,2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.4.1.126;2.3.1.98;2.4.1.299;5.5.1.5;3.1.1.73;5.5.1.27;2.3.1.92;5.5.1.1;1.13.11.16;1.1.5.8;1.3.1.87
20733,2.3.2.23
20749,1.14.11.67;1.13|1.13.12.19;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.33;1.14.11.51;1.14.11.53;1.14.11.26;1.14.20.1;1.14.11.58;1.14.20.15;1.14.11.4
20765,2.1.3.1;4.1.1.41|4.1.1.9|4.1.1.M5;4.1.1.-|4.1.1.41|4.1.1.9|4.1.1.94|7.2.4.3;2.3.1.226|4.1.1.9;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
20833,6.3.2.3;6.3.4.20
20849,1.2.3.3;1.2.2.4;1.4.3.13;1.4.3.2;1.4.3.3;1.1.3.15;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7
20897,6.3.4.6;2.1.3.3|6.3.5.5
20929,1.8.5.9;1.1.5.10;1.4.5.1;1.2.5.2;1.1.98.4;1.6.5.2
20977,1.7.3.1;1.1.3.13;1.4.3.21;1.4.3.21|1.4.3.4;1.1.3.7;1.1.3.20;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8
21001,1.97.1.2;2.3.1.272;1.11.1.21
21065,2.1.1.137;1.8.4.2;1.20.4.1;2.3.2.36;1.17.4.1
21097,1.4.1.-|1.4.1.24;1.1.1.166|1.1.1.24|1.1.1.282;1.1.5.8;4.2.1.3|4.2.1.4;4.2.1.170;4.2.1.-|4.2.1.114|4.2.1.36
21105,1.14.99.38;1.17.99.10|1.17.99.M1;1.14.15.22;1.14.13.159|1.14.14.24|1.14.15.15;1.14.14.24;1.14.15.6;1.3.3.6;1.4.3.13;1.1.3.20;1.1.3.30;1.8.3.5;1.1.3.18;1.1.99.8;1.14.12.22;1.14.12.1;1.14.13.242;1.6.3.1
21257,2.5.1.57;2.5.1.54|2.5.1.55
21261,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13
21337,1.1.1.107;1.11.1.1|1.14.12.17;1.7.99.6;1.12.1.2|1.12.1.5;1.14.13.223;1.6.5.2
21341,1.1.3.38;1.10.3.2;4.1.2.41|4.1.2.61;1.1.99.36;1.14.18.3
21349,2.3.1.235;2.3.1.216;2.3.1.156;2.3.1.156|2.3.1.74;2.3.1.159|2.3.1.74;2.3.1.233;2.3.1.237
21377,1.13.11.46;1.14.14.117;1.13|1.13.12.19;1.13.11.27;1.13.12.24;1.13.12.6;1.2.2.4;4.1.1.108;1.14.11.9;1.14.11.39;1.14.11.45;1.14.20.7;1.14.11.75;1.14.11.76;1.14.11|1.14.11.2|1.14.11.57;1.14.11.28;1.14.11.56;1.14.11.40;1.14.11.21;1.14.11.-|1.14.11.55;1.14.11.41;1.14.11.25;1.14.11.24;1.14.11.18;1.14.11.6
21381,6.2.1.16;6.2.1.3;6.2.1.2|6.2.1.3;6.2.1.1
21453,1.14.17.3;1.10.3.3;1.3.3.16;1.14.11.64;1.4.3.13;1.4.3.3;1.4.3.2
21473,6.2.1.18;2.3.3.8|4.1.3.6;6.2.1.5
21505,2.3.1.190;2.2.1.1;4.1.2|4.1.2.52|4.1.2.n4|4.1.3.17|4.1.3.39
21541,2.4.2.18|4.1.3.27
21573,1.13.11.48;1.13.11.53;1.13.11.24;1.13.11.47;1.14.14.18
21601,2.3.1.118;2.3.1.84;2.3.1.302;2.3.1.196;2.3.1.230;2.3.1.71;2.3.1.5;6.2.1.2|6.2.1.25|6.2.1.33;1.2.1.58;2.3.1.177;3.1.2.23;2.3.1.180
21617,2.4.99.1;2.4.99.2;2.4.99.4;2.4.99.3;2.4.99.6;2.4.99.15;2.4.99.14;2.7.8.46;2.4.99.7;2.7.8.14;2.4.99.13;2.4.99.8;2.4.99.11|2.4.99.9;2.7.8.32;2.7.8.11;3.5.4.12;3.2.2.10;2.7.8.39;6.1.2.2;2.7.8.45;2.4.99.12;2.4.1.132;3.2.1.85
21633,1.13.11.1;1.10.3.2;1.13.11.2
21693,2.7.7.39;2.7.8.45;2.7.8.-|2.7.8.44;2.7.8.39;6.3.2.5;2.7.8.8;2.7.8.11;2.7.8.38;2.7.8.1;2.7.8.2;2.5.1.143;2.7.6.1
21729,1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.1.1.22;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35
21737,5.4.3.3;2.3.1.264;1.4.1.11;5.4.3.5;5.1.1.10|5.1.1.12|5.1.1.9;2.6.1.13;2.3.2.30;2.6.1.36;3.5.1.132;2.6.1.21;3.4.13.4;5.1.1.5|5.1.1.9;5.4.99.58;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22
21745,2.3.1.184;2.3.1.228;2.3.1.229;2.5.1.152|2.5.1.cg;2.5.1.43;2.5.1.38;2.1.1.342;2.1.1.326;2.3.1.244;2.6.1.62;2.3.1.161;2.1.1.11;2.1.1.294;2.5.1.108;2.5.1.25
21881,1.2.2.4;4.1.1.109;4.1.1.108;4.1.1.107;1.3.3.3
21909,1.1.1.252;1.11.1.1|1.11.1.2;1.7.1.14;1.12.1.3|1.12.1.5;1.3.1.77;1.8.1.15|1.8.1.9;1.14.13.240;1.6.5.2
21969,4.2.3.154;3.1.3.29;2.5.1.57;2.5.1.54|2.5.1.55
22029,2.3.1.180
22089,2.7.6.5;2.7.7.79;6.3.4.19
22093,5.6.1.9;1.3.7.6;1.3.7.5;1.3.7.3;1.14.14.18|1.14.99.3;2.1.1.342;1.14.13.81;1.3.7.4
22117,2.4.1.17;2.4.1.254;2.4.1.249;2.4.1.238;2.4.1|2.4.1.-|2.4.1.298;2.4.1.264;2.4.1.111;2.4.1.170;2.4.1.126;2.4.1.128;2.4.1.114|2.4.1.35;2.4.1.35|2.4.1.91;2.4.1.185;2.4.1.226;2.4.1.225;2.4.1.-|2.4.1.286;2.4.1.234;2.4.1.135
22121,6.2.1.4;6.2.1.26;6.2.1.3;6.2.1.5
22125,3.1.1.80;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
22329,2.5.1.3
22373,1.7.3.1;1.1.3.15;1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.8.3.5;1.13.12.16;1.2.3.1
22469,6.3.2.34;6.3.5.-|6.3.5.13;6.3.5.11;6.3.1.12;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16;6.3.5.9;6.3.5.10
22561,1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.3.1.45;1.1.1.318;1.1.1|1.8.1.9;1.6.5.2
22573,1.5.3.18;1.1.2.7;1.1.99.37;2.5.1.140;2.3.1.68;1.5.1.10|1.5.1.9;1.5.8.2;1.14.14.1
22645,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.8;1.14.14.46;1.14.14.98;1.5.1.39;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9
22729,2.9.1.1;2.9.1.2;2.5.1.73;6.3.2.27;6.3.1.12;6.3.2.17
22801,5.5.1.9;1.14.13.70;1.14.14.154;1.14.18.10;1.1.1.-|1.1.1.270;1.14.13.72;2.1.1.143;5.4.99.8;5.3.3.5;1.1.1.-|1.1.1.418;2.1.1.142|2.1.1.41;5.4.99.33;5.4.99.41;5.4.99.7;5.4.99.34;5.4.99.47;1.3.1.70
23077,1.2.1.50;1.2.1.84;1.3.1.38;1.3.1.8;1.3.1.93;1.1.1.330|1.1.1.36;1.3.1.34;1.3.1.124;1.3.1.10|1.3.1.39;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35
23085,4.1.3.26;2.8.3.8;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23101,2.7.4.12|2.7.4.13|2.7.4.8
23129,6.2.1.2|6.2.1.3;6.2.1.26;6.2.1.60;6.2.1.1|6.2.1.2
23177,6.2.1.1
23305,3.1.1.10;5.5.1.27;2.3.1.93;3.1.1.1|3.1.1.84
23425,2.6.1.16;5.4.2.2
23537,5.4.2.2;5.4.2.6;5.4.2.2|5.4.2.5|5.4.2.8;2.7.7.12;2.7.7.69
23545,2.4.1.365|2.4.1.du;2.4.1.239;2.4.1.272;2.4.1.123;2.4.1.304;2.4.1.305;2.4.1.303;2.4.1.270;2.4.1.297;2.4.1.-|2.4.1.301;2.4.1.13|2.4.1.14;2.4.1.276;2.4.1.309;2.4.1.356;2.4.1.271;2.4.1.-|2.4.1.293;2.4.1.58;2.4.1|2.4.1.44;2.4.1.32;2.4.1.159;2.4.1.238;2.4.1.252;2.4.1.132;2.4.1.361;2.4.1.234;2.4.1.187;2.4.1.357;2.4.1.126;2.4.1.-|2.4.1.286;2.4.1.91
23561,2.7.8.26
23577,1.14.19.66;1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.5.1.39;1.14.14.15;1.14.19.56;1.14.14.8;1.14.14.46;1.14.99.46;1.14.14.155;1.14.14.108;1.14.14.22;1.14.14.21
23581,5.3.99.2|5.3.99.3|5.3.99.4;1.1.1|1.1.1.-|1.1.1.188;1.11.1.20;5.3.99.5;1.14.99.1;1.14.14.1
23585,6.3.2.17;6.3.2.33;6.3.2.41|6.3.2.42;6.3.2.32;6.3.2.9
23641,1.14.17.4;1.14.11.38;1.11.1.11;1.13|1.13.12.19;1.14.17.3;1.13.12.24;1.14.14.40;1.10.3.3;1.14.14.156;1.14.17.1;1.13.12.6;1.23.5.1;1.14.20.1;1.2.2.4;1.14.13.224;1.13.11.27
23697,1.13.99.1;2.7.8.11;1.15.1.1
23721,6.4.1.3;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23805,5.4.2.3;5.1.3.9;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.-|2.7.1.162|2.7.1.221|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;2.7.1.157;2.7.1.162
23861,2.3.1.180
23881,2.7.3.9;2.7.1.40;2.7.9.1
23909,1.16.1.8;2.3.1.161;2.3.1.244;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23985,1.3.1.21;1.3.1.72;1.14.19.21;1.11.1.1|1.11.1.2;1.7.1.14;1.7.1.2|1.7.1.3;1.12.1.3|1.12.1.5;1.1.1.170;1.1.1.270;1.1.1.213|1.1.1.357|1.1.1.50;1.3.1.22;1.1.1.201;1.1.1.146;1.1.1.62
24005,1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.8.4|1.3.8.7|1.3.99.-|1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.3.8.6|1.3.99.7;1.5.1.45;2.1.1.74
24077,1.1.1.145;1.1.1|1.1.1.145|1.1.1.51;1.1.1.145|1.1.1.146;1.1.1.145|5.3.3.1;1.12.1.2|1.12.1.5;1.11.1.1|1.14.12.17;1.7.1.10|1.7.99.1
24165,1.8.4.13|1.8.4.14;1.8.4.12
24189,1.3.1.60;1.11.1.1|1.14.12.17;1.6.6.1|1.7.1.1|1.7.1.2;1.6.6.-|1.7.1.15|1.7.1.4;1.12.1.2|1.12.1.5;1.6.6.9|1.7.2.3;1.7.1.14;1.14.13.245;1.7.99.6;1.14.13.69;1.6.5.2
24245,1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1.206|1.1.1.236;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.184;1.1.1.270
24265,2.2.1.3;2.2.1.1;4.1.2.43;4.1.2.13|4.1.2.40
24329,6.3.4.3
24417,1.13.11.41;1.14.14.154;1.13.11.53
24425,1.8.5.1;1.11.1.12;1.11.1.27;1.8.4.2;1.11.1.9;1.11.1.12|2.5.1.18
24441,6.3.1.10;6.4.1.4;6.3.4.18;6.4.1.3;2.1.3.3|6.3.5.5;6.4.1.1;6.4.1.5;6.4.1.8;6.4.1.7
24489,1.17.1.2;1.17.7.4
24497,2.3.1.107;2.3.1.180
24501,6.3.2.3;6.3.2.2|6.3.2.3;6.4.1.8
24537,1.13.11.52;1.13.11.11|1.13.11.52;1.13.11.47;1.1.3.15;1.13.11.48;1.8.3.5;1.4.3.2
24577,2.7.1.90;3.6.1.52;3.1.3.2
24711,1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
24794,2.4.2.-|4.2.1.19
24826,1.17.1.2;1.17.7.4
25042,2.9.1.1;2.9.1.2;2.5.1.73;6.3.2.27;6.3.1.12;6.3.2.17
25153,2.6.1.21;2.6.1.15|2.6.1.64;2.6.1.57|2.6.1.70;2.6.1.15|2.6.1.28;2.6.1.7;2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.9
25210,3.5.1.108
25226,1.1.1.307;1.1.1|1.1.1.21|1.1.1.307;1.1.1.14;1.1.1.11;1.11.1.1|1.14.12.17;1.2.1.19|1.2.1.22|1.2.1.23|1.2.1.3;1.12.1.2|1.12.1.5
25230,1.1.1|1.1.1.21|1.1.1.307;1.1.1.287;1.1.1|1.1.1.2|1.1.1.21|1.1.1.72;1.11.1.1|1.11.1.2;1.1.1|1.1.1.188|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.307|1.1.1.72;1.12.1.3|1.12.1.5;1.2.1.19|1.2.1.3|1.2.1.4|1.2.1.5|1.2.1.7
25234,1.14.18.2;3.1.1.53;2.3.1.45;3.1.3.29;4.1.3.3;2.5.1.56;2.7.1.59|4.1.3.3|4.2.1.66|5.1.3.8
25250,4.1.3.32;2.2.1.6;1.2.4.1|2.2.1.6|4.1.1.1
25270,2.1.1.6;2.1.1.132;2.1.1.-|2.1.1.340;2.1.1.334;2.1.1.345;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.28;2.1.1.53;2.1.1.103;2.1.1.222
25348,3.1.1.96
25433,2.7.1.15;2.7.1.46;3.2.2.1;3.2.2.8;3.2.1.177;3.2.1.156;3.2.1.72;3.2.1.37;3.2.1.55
25581,5.1.3.3;3.2.1.51;3.2.1.40;3.2.1.174;3.2.1.38;2.7.1.69;2.7.1.52;1.1.1.21;1.1.1.107|1.1.1.122;2.4.1.-|2.4.1.282;2.4.1.247;3.2.1.172;1.1.1.121;1.1.1.377|1.1.1.378;3.2.1.21|3.2.1.23
25585,5.1.3.3;3.2.1.51;3.2.1.40;3.2.1.174;3.2.1.38;2.7.1.69;2.7.1.52;1.1.1.21;1.1.1.107|1.1.1.122;2.4.1.-|2.4.1.282;2.4.1.247;3.2.1.172;1.1.1.121;1.1.1.377|1.1.1.378;3.2.1.21|3.2.1.23
25610,3.2.1.146;5.1.3.3;3.2.1.33;3.2.1.22;3.2.1.21
25671,2.4.1.13;2.4.1.87;2.4.1.239;2.4.1.22;2.4.1.37;2.4.1.134;2.4.1.245;2.4.1.-|2.4.1.301;2.4.1.66;2.4.1.208;2.4.1.309;2.4.1.90;2.4.1.338;2.4.1.38|2.4.1.90;2.4.1.241;2.4.1.315;2.4.1.86
25953,4.1.2|4.1.2.56;2.6.1.-|2.6.1.76;2.2.1.11;4.1.2.13
26020,2.7.1.69;2.4.1.329;2.4.1.7;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4
26194,6.2.1.5
26214,4.2.3.42;4.2.3.34;4.2.3.33;4.2.3.45;4.2.3.31;4.2.3.196|4.2.3.fr;4.2.3.-|4.2.3.131;4.2.3|4.2.3.32;4.2.3.103;4.2.3.185;4.2.3.19;4.2.3.183;4.2.3.35;4.2.3.44;4.2.3.28;4.2.3.18;4.2.3.147;4.2.3.18|4.2.3.29;4.2.3.30;4.2.3.193;3.1.7.4;4.2.3.197;4.2.3.39;4.2.3.70;4.2.3.68;4.2.3.157;4.2.3.186;4.2.3.189;4.2.3.74;4.2.3.192;4.2.3.204;4.2.3.11;4.2.3.82;4.2.3.69;4.2.3.37;4.2.3.10;4.2.3.146;4.2.3.105;4.2.3.56|4.2.3.58;4.2.3.17;4.2.3.170;4.2.3.91;4.2.3.175;4.2.3.117;4.2.3.50;4.2.3.108;4.1.99.16|4.2.3.-|4.2.3.22;4.2.3.158;4.2.3.98;4.2.3.80;4.2.3.79;4.2.3.169;4.2.3.136;4.2.3.171;4.2.3.135;4.2.3.7
26302,2.3.1|2.3.1.39|2.3.1.74
26322,2.1.1.42;2.1.1.6;2.1.1.4;2.1.1.150;2.1.1.270;2.1.1.241;2.1.1.94;2.1.1.293;2.1.1.240;2.1.1.146;2.1.1.302;2.1.1.303;2.1.1.212;2.1.1.231;2.1.1.155;2.1.1.155|2.1.1.75;2.1.1.212|2.1.1.46;2.1.1.339;2.1.1.6|2.1.1.68;2.1.1.38;2.1.1.132;2.1.1.65;2.1.1.222
26326,2.1.1.6;2.1.1.240;2.1.1.303;2.1.1.302;2.1.1.132;2.1.1.146;2.1.1.231;2.1.1.155|2.1.1.75;2.1.1.212|2.1.1.46;2.1.1.42;2.1.1.150;2.1.1.339;2.1.1.94;2.1.1.4;2.1.1.270;2.1.1.293;2.1.1.38;2.1.1.241;2.1.1.334;2.1.1.128;2.1.1.336;2.1.1.79;2.1.1.68;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.222
26491,1.7.3.1;1.1.3.18;1.4.3.2;1.1.3.15;1.4.3.3;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1
26511,3.5.1.101;3.5.1.4;3.4.22.40;3.5.1.20;6.3.1.2
26535,6.2.1.2;6.2.1.2|6.2.1.3;6.2.1.26;6.2.1.1
27291,1.1.98.6;1.17.1.9|1.17.98.3;1.1.5.6;1.17.1.11;1.8.98.6;1.17.2.3;4.1.1.1;4.1.1.47;1.13.11.41;1.13.11.81;1.14.12.11;1.2.1.4;1.2.1.19|1.2.1.3|1.2.1.46|1.2.1.5;1.2.98.1|1.2.99.4
27315,1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
27326,1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.147;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16;1.14.19.9
27330,1.14.13.113;1.14.13.223;1.14.13.69;1.14.12.-|1.14.12.10;1.14.13.87;1.14.13.26;1.14.13.246;2.5.1.46;1.11.1.1|1.14.12.17;1.7.1.10|1.7.99.1;1.6.6.9|1.7.2.3;1.12.1.2|1.12.1.5;1.14.13.25
27334,1.14.12.1;1.14.12.13;1.14.13.64;1.14.12.10;1.14.13.223;1.14.18.9;1.14.13.69;1.14.13.87;1.14.13.113;1.14.13.25;1.14.13.26;1.11.1.1|1.14.12.17;1.14.13.246;1.14.13.1;1.12.1.2|1.12.1.5;1.14.13.225;1.14.13.2|1.14.13.33;1.14.13.217;1.14.13.218;1.14.13.84;1.14.13.240;1.14.14.91
27350,2.8.4.2;1.20.4.4;1.20.4.1;2.4.2.1;1.8.1.15;1.1.1.306;1.20.4.3;1.20.2.1|1.20.9.1;3.5.1.115;1.20.4.2;1.11.1.27
27442,1.1.1.307;1.1.1|1.1.1.21|1.1.1.307;1.1.1.14;1.1.1.11;1.11.1.1|1.14.12.17;1.2.1.19|1.2.1.22|1.2.1.23|1.2.1.3;1.12.1.2|1.12.1.5
27446,1.1.1|1.1.1.21|1.1.1.307;1.1.1.287;1.1.1|1.1.1.2|1.1.1.21|1.1.1.72;1.11.1.1|1.11.1.2;1.1.1|1.1.1.188|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.307|1.1.1.72;1.12.1.3|1.12.1.5;1.2.1.19|1.2.1.3|1.2.1.4|1.2.1.5|1.2.1.7
27450,4.2.1.-|4.2.1.136;3.1.3.81;6.3.1.10;6.3.2.34;6.3.2.3;6.3.2.2|6.3.2.3;6.4.1.8
27539,1.1.99.36;1.1.5.5;1.1.2.8;1.11.1.6;1.1.2.7
27547,1.14.14.8;1.14.14.15;1.14.19.56;1.14.19.9;1.2.99.7;2.1.1.74
27575,3.5.1.101;3.4.22.40;3.5.1.20;6.3.1.2
