reaction_id,Prediction
32312,1.14.14;1.13.12;1.3.8;1.19.6;1.2.8
32488,3.6.1;3.1.4;2.7.9;3.1.7;2.7.1
32540,4.2.3;2.5.1;5.5.1;3.1.7;5.3.3
32568,4.2.3;5.5.1;2.5.1;5.3.3;5.4.99
32644,1.14.19;1.14.18;3.6.1;3.1.4;4.2.1
32704,4.2.1;5.5.1;5.4.99;3.1.7;5.4.4
33000,1.14.14;1.14.19;1.3.8;1.5.1;1.14.99
33072,3.1.3;5.3.1;1.1.1;2.5.1;1.1.99
33180,4.6.1;2.7.8;2.3.1;3.1.1;3.1.4
33264,1.14.14;1.13.12;1.3.8;1.19.6;1.2.8
33280,1.14.14;1.13.12;1.3.8;1.19.6;1.14.19
33440,1.11.1;1.2.3;1.1.3;1.8.3;1.5.3
33816,2.7.8;2.7.1;2.7.4;2.4.1;2.7.7
33840,2.5.1;4.2.3;2.7.7;3.1.7;2.4.2
33860,4.2.1;3.2.1;3.1.1;3.3.2;5.3.1
33896,1.1.1;1.3.1;1.16.1;1.2.1;1.4.1
33928,1.14.13;1.2.1;1.14.19;1.3.1;4.1.99
33952,2.4.1;3.6.1;2.4.2;2.7.1;2.7.7
33972,3.1.3;3.1.5;3.1.7;3.6.4;3.1.4
33992,4.2.3;5.5.1;2.5.1;3.1.7;5.4.99
34024,1.3.1;1.12.1;1.1.1;1.6.5;4.1.99
34028,1.3.1;1.12.1;1.1.1;1.6.5;4.1.99
34048,1.1.3;1.5.3;1.4.3;1.8.3;1.11.1
34104,5.1.3;2.7.4;2.7.8;2.7.1;2.6.1
34172,4.1.2;2.1.2;2.6.1;4.3.1;4.1.3
34212,1.1.1;1.4.1;1.16.1;1.3.1;1.12.1
34228,1.13.11;1.14.12;1.14.99;1.13.12;1.14.13
34240,2.6.1;5.1.1;6.3.2;2.1.2;2.7.4
34288,1.13.11;4.2.1;1.10.3;5.3.3;1.21.3
34412,1.21.3;5.5.1;5.3.3;4.2.3;1.3.3
34432,1.1.1;1.3.1;1.12.1;1.16.1;1.14.13
34468,4.2.3;2.5.1;5.5.1;3.1.7;5.3.3
34512,2.4.1;2.4.2;3.2.1;3.6.1;2.7.1
34848,1.5.1;1.12.1;1.1.1;1.16.1;1.8.1
35096,4.1.2;1.1.99;4.4.1;4.2.1;4.3.1
35144,2.3.1;6.2.1;3.1.2;4.4.1;2.3.3
35180,2.3.1;3.1.2;2.3.3;4.4.1;4.1.1
35264,3.1.1;2.7.2;2.7.1;1.2.98;3.7.1
35372,2.4.2;2.7.4;2.7.7;2.4.99;2.7.8
35532,1.3.3;1.4.3;1.8.3;1.1.3;3.4.13
35588,3.1.3;3.1.5;3.1.7;3.6.4;3.1.4
35768,2.1.1;2.5.1;2.8.4;4.4.1;1.17.98
35812,4.2.1;3.2.1;3.1.3;3.1.4;3.3.2
36056,3.5.4;3.5.1;3.5.5;1.7.1;3.5.99
36096,2.1.1;2.5.1;4.4.1;2.8.4;1.3.98
36100,2.1.1;2.5.1;4.4.1;2.8.4;1.3.98
36104,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98
36156,2.1.1;2.3.1;4.4.1;1.21.98;2.5.1
36248,2.1.1;2.5.1;2.8.4;1.21.98;4.4.1
36396,1.3.1;1.1.1;5.5.1;1.14.13;1.2.1
36408,6.3.2;6.3.4;2.3.1;6.1.1;3.5.1
36624,2.1.1;2.8.4;1.3.98;1.17.98;4.4.1
36636,2.1.1;2.5.1;2.8.4;1.17.98;1.3.98
36696,2.4.1;2.4.2;2.7.1;3.6.1;2.7.7
36704,6.3.2;6.3.4;5.1.1;6.1.1;3.6.1
36760,2.4.1;2.4.2;3.6.1;3.2.1;2.7.1
36832,1.13.11;1.10.3;1.14.13;1.21.3;4.2.1
36904,2.1.1;4.4.1;2.8.4;2.5.1;2.3.1
37212,3.1.4;4.6.1;3.1.7;2.4.3;6.5.1
37668,2.4.1;3.6.1;2.7.1;2.7.4;2.4.2
37744,1.3.8;2.5.1;6.3.4;1.3.99;4.2.3
37796,1.14.13;1.16.1;1.2.1;1.14.19;1.6.3
37800,1.14.13;1.16.1;1.2.1;1.14.19;1.6.3
37800,1.14.13;1.16.1;1.2.1;1.14.19;1.6.3
37816,1.13.11;1.14.11;4.1.3;2.6.1;1.13.12
37824,1.13.11;1.14.11;4.1.3;1.1.99;2.6.1
37828,1.14.11;4.1.3;1.13.11;2.6.1;1.13.12
37832,1.14.11;1.13.11;4.1.3;1.13.12;2.6.1
37836,1.14.13;1.14.19;1.14.12;1.2.1;1.17.1
37932,4.2.1;1.13.11;5.2.1;5.4.4;5.3.3
37940,4.2.1;1.13.11;5.2.1;5.4.4;5.3.3
37952,4.2.1;1.13.11;5.4.4;3.3.2;5.2.1
37956,4.2.1;1.13.11;5.2.1;3.3.2;5.3.3
37960,4.2.1;1.13.11;5.4.4;3.3.2;5.2.1
37964,1.1.1;5.1.3;1.2.1;2.7.1;5.3.1
37968,1.1.1;5.1.3;1.2.1;2.7.1;5.3.1
37980,2.1.1;2.5.1;2.8.4;1.17.98;4.4.1
38000,2.1.1;2.5.1;2.8.4;1.17.98;4.4.1
38008,2.1.1;2.5.1;2.8.4;1.17.98;4.4.1
38160,4.2.1;3.5.3;4.3.2;1.11.2;2.1.2
38260,5.4.99;4.1.3;2.3.1;5.3.3;2.7.4
38268,2.8.3;4.2.1;2.7.4;2.3.1;5.2.1
38348,2.6.1;4.1.1;5.1.1;1.4.1;1.14.11
38448,3.2.1;5.1.3;4.2.1;3.6.1;3.1.4
39112,1.1.1;1.3.1;1.2.1;1.16.1;1.8.1
39116,1.1.1;1.3.1;1.2.1;1.16.1;1.8.1
39652,4.2.1;3.7.1;5.5.1;3.1.1;4.1.1
39912,2.6.1;1.14.11;2.7.4;5.1.1;4.1.1
41008,2.5.1;4.2.3;3.1.7;5.5.1;4.4.1
41260,4.3.1;5.4.3;4.1.99;5.1.1;1.13.99
41429,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98
41561,1.14.14;1.14.19;1.3.8;1.14.99;1.5.1
41641,6.2.1;3.1.2;1.2.1;2.3.1;2.7.4
41653,2.4.1;2.4.2;3.6.1;2.7.7;2.7.1
42081,1.2.1;1.1.1;1.3.1;1.14.13;4.1.99
42097,3.6.1;6.5.1;6.3.5;2.7.9;3.1.7
42101,3.6.1;6.5.1;6.3.5;2.7.9;3.1.7
42317,1.2.7;2.3.1;3.1.2;1.6.1;4.1.1
42413,2.7.7;2.7.1;2.7.4;6.5.1;2.7.9
42645,2.7.7;6.5.1;2.7.4;2.7.8;2.7.11
42833,4.1.1;1.13.11;3.7.1;4.2.1;5.5.1
42989,4.2.3;2.5.1;3.1.7;6.1.1;2.7.7
42993,4.2.3;2.5.1;3.1.7;3.6.1;4.2.1
43001,4.2.3;2.5.1;3.1.7;4.2.1;3.6.1
43053,6.2.1;3.1.2;1.2.1;2.3.1;2.7.4
43065,2.3.1;3.1.2;6.2.1;2.3.2;2.3.3
43345,2.7.7;6.3.1;6.2.1;6.1.1;3.6.1
43381,2.7.3;3.1.3;2.7.14;3.5.3;3.9.1
43433,1.1.99;1.14.15;1.13.11;1.1.3;5.3.1
43617,2.7.7;6.3.1;6.2.1;6.1.1;3.6.1
43685,2.7.9;2.7.13;3.9.1;6.5.1;6.1.3
43781,1.3.8;1.14.14;1.5.1;1.3.99;5.4.99
44181,1.3.8;1.14.14;1.3.99;1.5.1;5.3.3
44185,5.1.3;3.1.3;5.1.2;5.3.1;2.7.4
44401,2.1.1;2.5.1;2.8.4;4.4.1;1.17.98
44405,2.1.1;2.5.1;2.8.4;4.4.1;1.17.98
44413,2.1.1;2.5.1;2.8.4;4.4.1;1.17.98
44481,2.1.1;2.5.1;2.8.4;1.3.98;1.21.98
44485,2.1.1;2.5.1;2.8.4;1.3.98;1.21.98
44489,2.1.1;2.5.1;2.8.4;1.3.98;1.21.98
44493,2.1.1;2.5.1;2.8.4;1.3.98;1.21.98
44593,2.1.1;2.5.1;2.8.4;1.3.98;1.21.98
44609,2.1.1;2.5.1;2.8.4;1.3.98;1.21.98
44613,2.1.1;2.5.1;2.8.4;1.3.98;1.21.98
44633,2.3.1;3.1.2;6.2.1;1.13.11;1.2.7
44637,4.2.1;1.14.13;3.2.1;3.8.1;1.14.19
44753,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98
44757,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98
44761,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98
44765,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98
45029,1.3.8;1.14.14;1.5.1;1.3.99;5.4.99
45081,6.3.2;6.3.1;2.7.4;2.7.7;4.1.1
45137,4.1.2;3.5.4;3.5.1;3.5.99;3.3.2
45197,2.1.1;2.5.1;2.7.8;1.5.1;2.7.1
45565,5.1.3;1.1.1;2.7.8;5.3.1;4.2.1
45777,3.5.5;3.5.1;4.2.1;3.5.2;1.2.98
46013,1.1.5;1.3.5;1.8.5;4.1.3;1.97.1
46049,2.7.1;2.7.8;2.7.4;5.3.1;1.1.1
46309,1.14.14;1.14.19;1.14.99;1.17.7;1.3.8
46625,2.6.1;5.1.1;2.7.4;2.3.2;2.5.1
46681,1.16.1;1.18.1;1.12.1;1.1.1;1.8.1
46753,1.14.14;1.14.19;1.5.1;1.17.7;1.3.8
46929,2.3.1;5.1.3;2.7.8;2.4.1;2.7.1
46933,5.1.3;1.1.1;2.7.8;5.3.1;4.2.1
47033,2.8.1;2.5.1;1.16.99;1.3.99;6.2.1
47041,2.8.1;2.5.1;1.16.99;1.3.99;6.2.1
47197,1.3.8;1.3.99;1.5.1;1.14.14;1.3.1
47741,2.5.1;4.2.3;4.1.1;3.6.1;3.1.7
47845,2.5.1;2.8.1;4.1.1;4.4.1;3.5.99
47849,2.5.1;4.1.1;3.5.99;2.7.7;2.4.2
47945,3.6.1;2.7.9;3.1.4;2.5.1;3.6.4
48129,3.6.1;2.7.9;3.1.4;2.5.1;3.6.4
48309,4.2.1;5.3.3;3.7.1;1.2.1;3.1.2
48341,6.2.1;1.2.1;3.1.2;2.3.1;2.7.4
48721,1.14.13;4.1.99;1.14.12;1.7.1;2.5.1
48993,1.14.13;4.1.99;1.1.1;1.3.1;1.17.1
49145,2.6.1;4.2.1;4.1.1;2.7.4;5.1.1
49149,2.1.1;2.5.1;2.8.4;1.17.98;4.4.1
49281,1.14.19;1.14.14;1.3.8;1.5.1;1.14.99
49445,3.1.2;2.3.1;1.2.1;2.3.3;6.2.1
49473,2.4.1;2.4.2;3.6.1;2.7.1;2.7.7
49533,3.1.1;3.6.1;3.2.1;2.5.1;4.2.1
49565,5.1.3;3.1.3;5.1.2;5.3.1;2.7.4
49637,1.11.1;1.2.3;1.1.3;1.5.3;1.8.3
50225,2.1.1;2.5.1;2.8.4;1.3.98;1.21.98
50229,1.14.19;1.14.14;1.3.8;1.5.1;1.14.99
50233,1.14.99;1.14.15;1.14.19;1.3.7;1.21.98
50305,1.14.14;1.14.19;1.5.1;1.17.7;1.3.8
50309,1.14.14;1.14.19;1.5.1;1.17.7;1.3.8
50621,2.4.1;2.4.2;3.2.1;3.6.1;2.7.1
50737,1.8.5;2.8.1;1.3.5;1.97.1;1.1.5
50773,1.4.3;1.5.3;1.8.3;1.17.3;1.1.3
50881,2.4.1;2.7.1;2.7.4;2.7.8;3.6.1
50913,2.7.1;2.7.8;2.7.4;2.7.7;3.6.1
50941,2.3.2;2.3.1;3.5.1;6.1.1;6.3.2
51005,1.14.19;1.1.99;3.8.1;1.1.3;1.14.15
51009,1.14.19;1.14.18;1.1.99;1.14.15;1.2.98
51009,1.14.19;1.14.18;1.1.99;1.14.15;1.2.98
51021,1.14.19;1.1.99;3.8.1;1.1.3;1.14.15
51469,1.1.5;1.3.5;1.8.5;4.1.3;1.97.1
51477,4.2.1;3.1.1;4.1.1;1.17.4;3.7.1
51561,2.1.1;2.5.1;2.8.4;4.4.1;3.13.1
51585,1.3.8;1.3.99;1.14.14;1.5.1;2.8.3
51925,1.3.99;1.17.99;1.3.1;5.3.3;1.14.99
52045,2.4.1;2.4.2;3.2.1;3.6.1;2.7.1
52157,1.14.14;4.8.1;1.14.19;1.17.7;1.3.8
52165,1.14.14;1.14.19;1.3.8;1.17.7;1.5.1
52181,1.14.14;1.14.19;1.2.8;1.19.6;1.3.8
52193,1.14.14;1.14.19;1.2.8;1.19.6;1.3.8
52281,2.1.1;2.6.1;2.1.2;2.5.1;2.7.8
52321,1.14.14;1.14.19;1.14.99;1.3.8;3.5.99
52381,2.4.3;2.4.99;3.1.4;2.7.1;2.7.8
52897,6.3.5;3.6.1;3.6.4;3.6.5;5.6.2
52909,1.13.12;1.14.11;1.2.3;1.14.20;1.13.11
53317,2.4.1;2.4.2;3.6.1;2.7.8;3.2.1
53393,1.14.14;1.14.19;3.5.99;1.3.8;1.14.99
53629,4.2.3;5.5.1;2.5.1;3.1.7;5.4.99
53945,1.3.1;1.1.1;1.16.1;1.2.1;1.8.1
54037,1.20.4;1.21.4;1.8.4;1.8.1;2.8.4
54085,4.2.1;6.3.5;3.5.5;3.5.1;3.2.1
54293,2.7.7;2.7.4;6.5.1;4.6.1;6.2.1
54321,1.14.19;1.14.18;1.16.3;1.21.3;1.14.15
54685,5.5.1;5.4.99;4.2.3;4.2.1;1.3.1
54785,4.4.1;2.3.1;2.5.1;2.8.1;2.1.1
55157,1.8.5;2.8.1;1.3.5;1.1.5;4.4.1
55417,2.4.1;2.4.2;2.7.1;3.2.1;3.6.1
55473,1.14.14;1.14.19;1.14.99;1.17.7;1.5.1
55661,1.14.99;1.14.19;1.1.99;1.14.15;1.13.11
55749,1.6.1;1.8.7;1.3.4;1.12.2;1.18.6
55753,1.6.1;1.8.7;1.2.7;1.3.4;2.8.1
55765,3.3.2;3.1.1;4.2.1;3.1.3;3.1.7
55961,6.2.1;3.1.2;1.2.1;2.3.1;2.7.4
56001,3.2.1;5.1.3;4.2.1;3.6.1;3.1.4
56045,3.2.1;4.2.1;3.6.1;3.1.3;3.1.4
56049,2.4.1;2.4.2;3.2.1;3.6.1;2.7.4
56057,2.4.1;2.4.2;3.2.1;2.7.1;3.6.1
56101,2.7.7;6.3.1;6.2.1;6.1.1;3.6.1
56293,1.14.14;1.14.19;1.3.8;1.14.99;3.5.99
56345,2.4.1;2.4.2;3.2.1;2.7.7;2.7.1
56653,1.3.1;1.3.99;1.1.1;5.3.3;1.6.99
56661,1.3.1;1.1.1;1.16.1;1.14.13;1.3.99
56665,1.3.1;1.1.1;1.3.99;1.16.1;1.14.13
56669,1.3.1;1.1.1;1.16.1;1.14.13;1.6.99
56769,1.14.99;1.14.19;1.1.99;1.17.99;1.14.13
56837,2.1.1;2.5.1;1.3.98;1.21.98;1.17.98
56845,2.1.1;2.5.1;2.8.4;2.3.1;4.4.1
57025,4.1.2;5.1.3;5.3.1;1.1.1;2.3.1
57357,1.14.11;1.14.19;1.14.20;1.13.12;1.14.15
57397,2.1.1;2.8.4;2.5.1;4.4.1;1.17.98
57445,6.3.2;1.13.12;3.4.13;3.5.1;4.3.1
57517,1.14.14;1.14.19;1.3.8;1.17.7;1.5.1
57521,1.14.14;1.14.19;1.3.8;1.17.7;1.14.99
57725,4.1.1;1.1.1;3.7.1;4.1.3;1.1.99
57745,1.8.5;1.17.4;1.8.1;4.4.1;2.8.1
57857,1.14.11;1.13.11;4.1.1;2.6.1;1.13.12
57865,1.14.14;1.14.19;1.3.8;1.14.99;1.5.1
57869,1.14.11;1.13.11;4.1.1;1.13.12;2.6.1
58069,4.1.2;1.13.11;1.1.99;1.1.3;2.3.1
58121,6.5.1;2.7.7;2.7.8;4.6.1;2.7.11
58493,3.6.1;3.6.4;3.6.5;6.3.5;5.6.2
58521,1.14.19;1.14.14;1.5.1;1.3.8;1.14.99
58561,1.3.1;1.5.1;1.14.13;1.4.1;1.14.12
58665,1.1.5;1.8.5;1.3.5;1.97.1;4.1.3
58697,1.14.13;4.1.99;1.14.12;1.14.99;1.14.19
58713,1.14.13;4.1.99;1.14.12;1.14.99;1.14.19
58813,3.6.1;6.3.2;2.7.7;2.7.4;5.1.1
58821,4.1.1;3.7.1;2.7.8;2.8.3;2.7.1
58897,6.2.1;3.1.2;2.3.1;1.2.1;2.3.3
58929,4.2.1;3.2.1;3.1.3;3.1.4;3.3.2
59229,3.2.1;5.1.3;5.3.1;2.4.1;2.7.8
59345,1.1.3;2.3.1;1.5.3;1.11.1;1.1.99
59469,3.5.1;3.4.19;3.4.13;3.5.2;4.3.2
59577,3.4.13;6.3.2;3.4.15;3.5.1;3.4.19
59577,3.4.13;6.3.2;3.4.15;3.5.1;3.4.19
60157,3.6.1;3.6.4;3.6.5;6.3.5;5.6.2
60417,3.1.1;1.2.98;3.5.2;3.7.1;3.6.1
60449,4.3.2;3.5.1;2.1.4;3.5.2;3.5.3
61417,5.5.1;5.4.99;1.13.11;4.1.2;4.2.99
61589,2.7.1;2.7.11;2.7.4;2.7.12;2.7.2
61593,1.17.98;2.8.4;2.8.1;2.1.1;4.4.1
61617,1.14.13;1.14.19;1.14.99;2.1.1;4.1.99
61641,4.1.1;3.1.1;1.13.12;2.7.8;1.2.3
62021,3.2.1;2.4.1;2.3.1;5.4.99;2.4.2
62237,4.1.99;3.5.4;4.3.1;3.5.1;2.3.1
62585,3.6.1;3.6.4;3.6.5;6.3.5;5.6.2
62637,1.11.1;1.8.3;1.21.4;1.17.4;2.3.1
63333,5.1.3;3.2.1;5.3.1;2.7.8;2.7.4
63337,5.1.3;3.2.1;5.3.1;2.7.8;2.7.4
63341,6.3.1;2.7.11;2.7.12;6.3.2;2.7.2
63345,6.3.1;6.3.2;3.6.4;2.7.11;3.6.5
63793,3.5.1;6.3.2;1.13.12;2.1.2;3.5.2
63797,3.5.1;3.4.13;3.5.2;4.3.2;6.3.2
63829,2.6.1;4.1.2;4.1.3;4.1.1;1.1.99
64541,2.7.8;2.3.1;4.6.1;2.7.1;2.4.1
64857,4.2.3;5.5.1;2.5.1;3.1.7;5.4.99
64989,3.6.1;3.1.4;3.1.7;2.7.9;3.1.5
65029,4.2.1;3.1.4;3.1.1;3.6.1;3.2.1
65033,1.3.3;1.3.5;1.1.5;1.8.5;1.10.5
65661,1.17.99;1.14.99;1.3.99;4.2.1;1.5.99
65937,5.1.3;5.3.1;2.7.8;2.7.4;3.2.1
66541,1.17.99;1.14.99;1.3.99;4.2.1;1.5.99
66921,2.2.1;5.3.1;4.1.2;1.1.99;1.1.2
66965,2.4.1;2.4.2;3.6.1;2.4.3;3.2.1
67013,2.7.7;2.5.1;2.7.4;3.6.1;6.3.2
67241,1.17.98;2.5.1;2.1.1;1.21.98;1.1.98
67657,1.16.1;1.18.1;1.12.1;1.1.1;1.8.1
67817,3.5.1;2.3.1;3.5.2;3.5.4;1.13.12
68013,1.17.3;1.11.1;1.1.3;1.5.3;1.8.3
68357,3.5.1;6.3.2;1.13.12;3.5.2;3.4.13
68461,2.8.2;3.6.2;1.8.4;2.4.99;2.7.9
69001,2.1.1;2.5.1;2.8.4;1.17.98;1.21.98
69045,1.9.6;1.7.7;1.7.1;1.14.12;1.7.5
69229,1.8.5;2.8.1;4.8.1;1.8.2;4.4.1
69253,4.4.1;5.3.3;2.8.1;1.8.5;1.8.2
69736,2.8.3;2.3.1;2.7.4;2.7.8;5.2.1
69792,3.1.1;2.3.2;3.6.1;6.1.1;3.1.2
70504,3.6.1;2.7.9;3.1.4;2.5.1;3.6.4
70508,3.6.1;2.7.9;3.1.4;2.5.1;3.6.4
70780,1.1.1;1.12.1;1.2.1;1.16.1;1.8.1
70804,2.2.1;4.1.2;5.3.1;1.1.99;1.1.1
70812,4.1.2;5.1.3;5.3.1;2.6.1;1.1.1
72284,2.1.1;1.16.99;1.14.19;1.21.3;3.13.1
72336,2.1.1;2.7.8;2.7.1;5.2.1;2.5.1
72344,2.1.1;2.7.8;2.5.1;1.16.99;2.7.1
72348,2.1.1;2.5.1;2.7.8;2.7.1;5.2.1
73840,3.6.1;2.7.9;3.6.4;3.6.5;2.7.10
73844,2.4.1;2.4.2;3.2.1;2.7.1;3.6.1
73852,2.4.1;2.4.2;3.2.1;2.7.1;3.6.1
74068,2.4.99;2.4.1;2.7.1;2.4.2;3.6.1
74476,1.14.11;2.6.1;1.14.20;1.13.12;4.1.1
74484,1.14.11;2.6.1;1.14.20;1.13.12;1.13.11
75352,1.5.3;1.14.19;1.5.1;3.5.99;2.1.2
75868,2.1.1;2.5.1;2.7.8;1.5.1;2.7.1
75956,1.14.11;1.13.11;1.14.13;1.14.99;1.14.19
76036,1.14.14;1.5.1;1.14.19;1.3.8;3.5.99
76568,5.3.2;1.13.11;2.3.1;1.10.3;4.2.99
76992,1.12.1;1.18.1;1.16.1;1.1.7;1.1.1
76996,1.12.1;1.18.1;1.16.1;1.1.7;1.1.1
77000,1.18.1;1.12.1;1.16.1;1.1.7;1.3.7
77904,1.8.2;1.12.2;1.2.2;1.16.1;1.7.2
77908,1.4.3;1.5.3;1.11.1;1.8.3;3.5.99
77968,4.2.3;2.5.1;5.5.1;3.1.7;5.1.1
78840,1.8.5;2.8.1;1.3.5;1.21.4;1.8.4
79616,1.1.1;1.3.1;1.5.1;1.4.1;1.14.13
79624,2.3.1;2.3.2;2.3.3;3.1.2;4.4.1
80552,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98
80560,4.1.2;1.13.11;1.1.3;1.1.99;1.14.11
80572,4.1.2;1.13.11;1.1.3;1.1.99;1.14.11
80584,2.1.1;2.5.1;2.8.4;1.21.98;4.4.1
81372,3.1.7;2.5.1;3.1.3;3.6.1;4.2.3
82004,1.5.3;1.14.99;4.2.1;1.3.99;1.1.99
82108,1.14.15;1.14.19;1.7.7;1.21.3;1.14.12
82188,2.1.1;2.5.1;2.8.4;1.17.98;1.21.98
82192,2.1.1;2.5.1;2.8.4;1.17.98;3.13.2
82216,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98
82256,2.3.2;6.1.1;2.3.1;6.3.2;4.3.1
82316,2.6.1;4.2.1;1.14.11;1.4.1;4.1.1
82408,3.1.3;5.3.1;5.1.3;1.1.1;2.5.1
82788,2.6.1;4.2.1;1.14.11;5.3.2;1.4.1
84772,1.11.1;1.11.2;1.8.3;1.5.3;1.1.3
84776,1.11.1;1.23.5;1.3.3;1.14.15;1.14.13
86028,3.2.1;5.3.1;5.1.3;2.3.1;2.7.8
86056,1.14.14;1.14.19;1.5.1;1.14.99;1.17.7
86092,1.14.14;1.14.19;1.5.1;1.14.99;1.17.7
86136,1.14.14;1.14.19;1.5.1;1.14.99;1.17.7
86308,6.2.1;2.3.1;3.1.2;2.3.3;1.2.1
86792,3.6.1;3.1.4;2.7.9;3.1.7;2.7.1
