reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,MajorityVote,MajorityVoteCore4
14810,2.1.1.25,2.1.1,2.1.1.146;2.1.1.155|2.1.1.231;2.1.1.46;2.1.1.155|2.1.1.75;2.1.1.42;2.1.1.339;2.1.1.38;2.1.1.150;2.1.1.302;2.1.1.6;2.1.1.240;2.1.1.303;2.1.1.4;2.1.1.6|2.1.1.68;2.1.1.270;2.1.1.94;2.1.1.241;2.1.1.293;2.1.1.132;2.1.1.70|2.1.1.93;2.1.1.222,2.1.1,2.1.1;2.5.1;2.8.4;1.21.98;1.17.98,2.1.1,2.1.1
14838,1.2.3.5,1.1.3,1.4.3.2;1.4.3.3;1.1.3.15;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1,1.2.7,1.11.1;1.5.3;1.1.3;1.8.3;1.2.3,1.1.3,1.4.3
14866,2.1.1.27,2.1.1,2.1.1.345;2.1.1.132;2.1.1.53;2.1.1.103;2.1.1.49;2.1.1.-|2.1.1.340;2.1.1.334;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.222,2.1.1,2.1.1;2.5.1;2.8.4;1.17.98;1.3.98,2.1.1,2.1.1
14894,5.4.3.5,5.1.1,5.4.3.5;5.1.1.10|5.1.1.12|5.1.1.9;2.3.2.30;3.5.1.132;3.4.13.4;2.6.1.13;5.4.3.3;2.6.1.13|2.6.1.68;2.6.1.21;5.1.1.5|5.1.1.9;2.6.1.36;3.5.1.17;2.3.1.35,5.4.99,2.6.1;5.1.1;2.1.4;4.1.1;1.4.1,5.1.1,5.1.1
14914,2.7.1.114,2.7.1,2.7.1.145|2.7.1.21,,2.7.4;2.7.8;2.6.1;2.8.3;5.2.1,2.7.1,2.7.1
14926,1.1.1.224,1.1.1,1.1.1.200;1.1.1.2|1.1.1.21;1.1.1.21;1.1.1|1.1.1.10|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.72;1.11.1.1|1.11.1.2;1.7.1.6;1.12.1.3|1.12.1.5;1.1.1.-|1.1.1.215;1.1.1.346;1.1.1.101;1.1.1.-|1.1.1.2|1.1.1.21|1.1.1.365;1.1.1.44,1.2.1;1.1.1,1.1.1;5.3.1;1.12.1;2.7.1;5.1.3,1.1.1,1.1.1
14966,3.6.1.7,3.1.3,3.6.1.7,,3.1.3;3.6.1;3.1.1;3.6.4;2.4.1,3.1.3,3.1.3
15010,1.5.1.3,1.5.1,1.5.1.3;2.1.1.148,1.2.1,1.5.1;1.4.1;2.1.1;1.3.1;1.7.1,1.5.1,1.5.1
15030,1.1.1.255,1.1.1,1.1.1.21;1.1.1.255;1.1.1|1.1.1.10|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.72;1.1.1.2|1.1.1.21;1.1.1.14;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5;1.2.1.19|1.2.1.22|1.2.1.23|1.2.1.3,1.1.1,1.1.1;5.3.1;1.2.1;1.12.1;1.16.1,1.1.1,1.1.1
15054,2.1.2.2,2.1.2,2.1.2.2;2.1.2.13;2.1.2.9,,2.1.2;6.3.1;3.5.4;3.5.2;4.3.1,2.1.2,2.1.2
15082,6.2.1.13,6.2.1,6.2.1.13;6.2.1.5,2.3.3;6.2.1,6.2.1;2.3.1;3.1.2;1.2.1;2.3.3,6.2.1,6.2.1
15094,2.6.1.5,2.6.1,2.6.1.21;2.6.1.5;2.6.1.7;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57;2.6.1.14,2.6.1,2.6.1;1.13.12;1.14.11;4.1.1;5.1.1,2.6.1,2.6.1
15094,2.6.1.5,2.6.1,2.6.1.21;2.6.1.5;2.6.1.7;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57;2.6.1.14,2.6.1,2.6.1;1.13.12;1.14.11;4.1.1;5.1.1,2.6.1,2.6.1
15222,3.6.1.26,3.6.1,2.7.8.8;2.7.8.11;2.7.8.39;2.7.8.38;2.7.8.45;2.7.8.-|2.7.8.44;2.7.8.1;3.6.1.26;2.7.8.2;6.3.2.5;2.5.1.143;2.7.6.1,2.7.8,3.6.1;3.1.4;2.7.9;3.1.7;2.7.1,2.7.8,2.7.8
15238,1.6.2.5,1.18.1,1.16.1.9;1.14.12.17|1.16.1.7|1.5.1;1.16.1.1;1.2.1.44;1|1.14.13.39|1.14.14.1|1.16.1.7|1.18.1.2|1.6.2.2;1.3.1.32;1.13.12.-|1.14.13.210;1.8.1.13,1.18.1,1.16.1;1.18.1;1.12.1;1.1.1;1.8.1,1.16.1|1.18.1,1.16.1
15266,2.6.99.2,2.5.1,4.3.3.6,4.3.3;4.1.99,4.1.2;4.2.3;2.5.1;3.1.3;4.2.1,4.3.3,4.3.3
15274,2.6.1.49,2.6.1,2.6.1.21;2.6.1.7;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57;2.6.1.14,2.6.1,2.6.1;1.13.12;1.14.11;4.1.1;5.1.1,2.6.1,2.6.1
15338,3.1.2.25,3.1.2,1.2.1.58;2.3.1.71;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,3.1.2;1.2.1;6.2.1;2.3.1;2.3.3,3.1.2,2.3.1
15342,6.6.1.2,6.3.2,6.3.5.11;6.6.1.2;6.3.5.9;6.3.2.25;6.3.2.30;6.3.2.29;6.3.4.14;6.3.4.14|6.4.1.1;6.3.4.3,6.3.5,6.3.5;6.3.2;3.6.1;6.3.1;3.6.4,6.3.5,6.3.5
15422,6.2.1.3,6.2.1,6.2.1.1,6.2.1,6.2.1;1.2.1;3.1.2;2.3.1;2.7.4,6.2.1,6.2.1
15474,2.4.1.236,2.4.1,2.4.1.236;2.4.1.273;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.254;2.4.1.159;2.4.1.69;2.4.2.50;2.4.1.351;2.4.1.22;2.4.1.87;2.4.1.-|2.4.1.284;2.4.1.38|2.4.1.90;2.4.1.338;2.4.1.-|2.4.1.301;2.4.1.122|2.4.1.307;2.4.1.13;2.4.1.354;2.4.1.85;2.4.1.245,2.4.1,2.4.1;2.4.2;2.7.1;3.2.1;2.7.8,2.4.1,2.4.1
15490,1.1.3.39,1.1.3,1.17.3.2;1.6.3.1;1.3.3.6;1.1.3.10;1.3.3.16;1.1.3.41;1.1.3.10|1.1.3.4;1.1.3.10|1.1.3.9;1.2.3.1;1.4.3.13,,1.1.3;1.2.3;1.11.1;1.11.2;1.15.1,1.1.3,1.1.3
15590,2.6.1.72,2.6.1,2.6.1.72;2.6.1.7;2.6.1.21;2.6.1.57;2.6.1.27;2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.9,2.6.1,2.6.1;4.1.1;1.4.1;1.14.11;1.13.12,2.6.1,2.6.1
15750,1.1.99.31,1.1.99,1.1.99.31;1.1.3.15;1.1|1.1.1.272|1.1.1.379|1.2.1.-;1.1.1.422;1.1.1.423;1.1.3.46;1.1.1.21;1.1.1.184;1.1.1.320;2.6.1.72;3.5.1.11;1.1.1.1|1.1.1.14|1.1.1.311,1.1.3;4.1.2,1.1.99;1.3.99;1.1.3;1.14.99;1.17.99,1.1.99,1.1.99
15794,1.3.1.24,1.3.1,1.3.1.24;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.6.2.4;1.5.1.3,1.5.1,1.3.1;1.3.3;2.5.1;1.1.1;1.2.1,1.3.1,1.3.1
15798,1.3.1.24,1.3.1,1.3.1.24;1.7.1.10|1.7.99.1;1.11.1.1|1.14.12.17;1.12.1.2|1.12.1.5,1.5.1,1.3.1;1.3.3;2.5.1;1.1.1;1.2.1,1.3.1,1.3.1
15986,1.17.1.9,1.2.1,1.17.1.11;1.1.1.170|1.1.1.418;1.1.1.417;1.1.1.41;5.3.3.1;1.3.1.25;1.2.1|1.2.1.18|1.2.1.27;1.3.1.53;1.3.1.12;1.3.1.43|1.3.1.79;1.3.1.121;1.5.1.6;1.1.1.42,1.8.1,1.1.1;1.2.1;1.12.1;1.16.1;1.8.1,1.1.1,1.1.1
16050,2.7.8.26,2.4.1,2.7.8.26,2.7.7,2.5.1;2.7.8;4.6.1;6.3.5;3.6.1,2.5.1,2.7.8
16114,1.16.1.6,1.4.1,1.16.1.6;1.14.13.50|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,1.3.1;1.8.1,2.5.1;1.1.1;1.3.1;1.2.1;1.14.13,1.3.1,1.3.1
16118,6.2.1.16,6.2.1,6.2.1.2|6.2.1.30;6.2.1.1,6.3.2;6.2.1,6.2.1;2.3.1;1.2.1;3.1.2;2.7.4,6.2.1,6.2.1
16138,1.1.1.285,1.5.1,1.1.1.285;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.2.1.106;1.2.1.-|1.2.1.103|1.2.1.ag;1.1.1.346;1.3.1.113;1.1.1.100;1.2.1.95;1.1.1.170;1.1.1.412;1.8.1.7,1.1.1,1.1.1;1.4.1;1.5.1;1.2.1;1.16.1,1.1.1,1.1.1
16142,1.1.1.285,1.1.1,1.1.1.285;1.11.1.1|1.14.12.17;1.7.1.10|1.7.99.1;1.12.1.2|1.12.1.5,1.1.1,1.1.1;1.4.1;1.5.1;1.2.1;1.16.1,1.1.1,1.1.1
16158,1.6.2.6,1.18.1,1.16.1.9;1.14.12.17|1.16.1.7|1.5.1;1.16.1.1;1.2.1.44;1|1.14.13.39|1.14.14.1|1.16.1.7|1.18.1.2|1.6.2.2;1.3.1.32;1.13.12.-|1.14.13.210;1.8.1.13,1.18.1,1.16.1;1.18.1;1.12.1;1.1.1;1.8.1,1.16.1|1.18.1,1.16.1
16162,1.6.2.6,1.18.1,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.155|1.1.1.286|1.1.1.87;1.1.1.-|1.1.1.85,1.16.1;1.18.1,1.16.1;1.18.1;1.12.1;1.1.1;1.8.1,1.16.1,1.16.1
16178,1.2.1.36,1.2.1,1.2.1.36;1.2.1.3|1.2.1.36;1.11.1.1|1.14.12.17,1.14.13;1.1.1,1.2.1;1.1.1;1.3.1;1.14.13;4.1.99,1.2.1,1.2.1
16190,1.13.11.27,1.13.11,1.14.14.117;1.13.11.46;1.13.11.27;1.13.12.24;1.13|1.13.12.19;1.13.12.6;1.2.2.4;1.14.12.10;1.14.12.13;1.14.12.1;4.1.1.108;1.14.11.4;1.14.11.18;1.14.11.60;1.14.11.6;1.14.11.31;1.14.11.32;1.14.11.8;1.14.11|1.14.11.2|1.14.11.57;1.14.11.26;1.14.11.9;1.14.11.21;1.14.11.25;1.14.11.20;1.14.11.24;1.14.11.17,1.14.11;1.13.11,1.2.3;1.13.12;1.13.11;4.1.1;1.14.11,1.13.11,1.13.11
16238,5.2.1.8,5.1.1,5.2.1.8,5.1.1,2.7.4;2.7.8;2.6.1;2.8.3;5.2.1,5.1.1,5.1.1
16250,5.1.3.15,5.3.1,5.4.2.8;5.1.3.15|5.3.1.9,5.1.1,3.2.1;5.1.3;5.3.1;2.4.1;2.7.8,5.3.1,5.3.1
16334,2.7.7.61,6.2.1,2.7.7.66;2.7.7.61;2.7.7.85;2.7.7.86;3.6.1.19;2.3.1.15|2.3.1.51|2.7.7.41|2.7.8.8|4.1.1.65,2.7.4,2.7.7;6.5.1;2.7.4;2.7.8;2.7.11,2.7.7,2.7.7
16366,3.1.1.20,3.1.1,1.13.11.24;2.1.1.341;1.21.3.6;3.1.1.20;3.5.2.6,1.13.11;1.14.19,3.2.1;3.6.1;3.1.1;4.2.1;3.1.4,3.1.1,1.13.11
16466,1.1.2.5,1.1.99,1.1.1|1.1.1.27|1.1.1.28,,4.1.3;4.2.1;1.1.99;3.7.1;5.3.2,1.1.99,1.1.99
16502,3.1.4.44,3.1.4,3.1.4.2|3.1.4.44;2.7.7.39;2.3.1.15|2.3.1.51|2.7.7.41|2.7.8.11,2.4.1,3.1.4;4.6.1;3.6.1;2.7.8;3.1.7,3.1.4,3.1.4
16530,2.7.7.5,2.7.7,2.7.7.4,2.8.2,3.6.2;2.8.2;2.7.9;1.8.4;2.7.7,2.7.7,2.7.7
16710,1.14.16.4,1.14.16,1.14.16.1|1.14.16.4;1.14.16.7;1.14.16.2;1.14.16.5;4.2.1.96,1.14.16,1.14.16;3.5.4;1.7.3;1.5.1;1.14.12,1.14.16,1.14.16
16826,2.7.1.48,2.7.1,2.7.1.48,2.7.1,2.7.1;2.7.2;2.7.4;2.7.11;2.7.12,2.7.1,2.7.1
16830,1.2.3.1,1.1.3,1.2.3.1;1.4.3.2;1.1.3.15;1.4.3.3,,1.11.1;1.1.3;1.2.3;1.5.3;3.1.1,1.1.3,1.1.3
16838,3.6.1.20,3.6.1,6.1.2.2;6.2.1.1,2.8.2,3.1.4;3.6.1;3.1.1;4.6.1;2.4.3,3.6.1,3.6.1
16918,1.14.13.10,1.14.13,1.14.13.223;1.14.12.-|1.14.12.10;1.14.13.245;1.14.13.69;1.14.13.131;1.14.13.87;1.14.13.25;1.11.1.1|1.14.12.17;1.14.13.26;1.14.13.113;1.14.13.246;1.14.18.9;1.6.6.9|1.7.2.3;1.12.1.2|1.12.1.5;1.7.99.6;1.14.13.225;1.14.12.14;1.14.13.240;1.3.1.25;1.6.5.2,1.14.13,1.14.13;1.14.12;1.3.1;4.1.99;1.6.3,1.14.13,1.14.13
16930,2.3.1.127,2.3.1,2.3.1.71;2.3.1.109;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,2.3.1,2.3.1;4.3.2;2.3.2;6.3.2;3.5.1,2.3.1,2.3.1
16958,3.1.4.17,3.1.4,2.7.8.26,3.1.4;3.1.3,3.1.4;4.6.1;3.1.7;3.6.1;2.4.3,3.1.4,3.1.4
16958,3.1.4.17,3.1.4,2.7.8.26,3.1.4;3.1.3,3.1.4;4.6.1;3.1.7;3.6.1;2.4.3,3.1.4,3.1.4
17002,3.5.3.22,3.5.3,3.5.3.7;3.5.3.1|3.5.3.7;3.5.3.17|3.5.3.7;3.5.3.1|3.5.3.11;3.5.3.-|3.5.3.24;3.5.3.3;3.5.3.25;2.4.2.31,3.5.3,3.5.3;4.3.2;2.1.4;3.5.1;3.5.2,3.5.3,3.5.3
17050,2.1.1.64,2.1.1,2.1.1.64,2.1.1,2.1.1;2.5.1;2.8.4;4.4.1;1.17.98,2.1.1,2.1.1
17054,2.2.1.2,4.1.2,2.2.1.2,5.3.1,2.2.1;5.3.1;4.1.2;1.1.2;1.1.99,2.2.1,2.2.1
17082,2.1.1.146,2.1.1,2.1.1.146;2.1.1.323;2.1.1.68;2.1.1.169|2.1.1.68;2.1.1.104;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.6|2.1.1.68;2.1.1.118;2.1.1.89;2.1.1.338;2.1.1.336;2.1.1.132;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.222,2.1.1,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98,2.1.1,2.1.1
17082,2.1.1.146,2.1.1,2.1.1.146;2.1.1.323;2.1.1.68;2.1.1.169|2.1.1.68;2.1.1.104;2.1.1.116;2.1.1.-|2.1.1.291;2.1.1.6|2.1.1.68;2.1.1.118;2.1.1.89;2.1.1.338;2.1.1.336;2.1.1.132;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.222,2.1.1,2.1.1;2.5.1;2.8.4;4.4.1;1.3.98,2.1.1,2.1.1
17098,5.3.2.1,5.3.1,2.6.1.7;1.13.11.27;5.3.2|5.3.2.1|5.3.2.6;1.1.99.31;1.1.3.15;1.1.1|1.1.1.110|1.1.1.222|1.1.1.237|1.1.1.27|1.1.1.28|1.1.1.96;1.1.1.222|1.1.1.237|1.1.1.28;1.1.2.3,5.3.2,5.3.2;1.14.20;1.13.11;4.2.99;4.2.1,5.3.2,5.3.2
17118,6.3.4.12,6.3.2,6.3.1.2|6.3.1.6,6.3.1,6.3.1;6.3.2;6.3.5;6.3.4;3.5.2,6.3.1,6.3.1
17146,1.3.1.51,1.3.1,1.3.1.45;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1.219;1.6.5.2,1.3.1;1.1.1,1.1.1;1.3.1;1.14.13;4.1.99;5.5.1,1.3.1,1.3.1
17238,2.7.7.2,2.7.7,2.7.7.2;2.7.7.40;2.7.7.1|2.7.7.18,,2.7.7;2.7.4;3.6.1;2.7.1;2.5.1,2.7.7,2.7.7
17298,1.2.7.3,1.2.7,1.2.1.105|1.2.1.52|1.2.1.M9|1.2.4.2|1.2.4.4|1.8.1.4|2.3.1.168|2.3.1.61;1.2.7.3;1.2.7.11|1.2.7.3,2.3.1,1.2.7;2.3.1;2.3.3;1.2.4;3.1.2,1.2.7,1.2.7|2.3.1
17310,3.1.1.2,3.1.1,3.1.1.2;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,,3.1.1;3.7.1;3.6.1;4.1.1;3.1.2,3.1.1,3.1.1
17314,6.1.1.21,6.1.1,6.3.2.14;6.1.3.1;6.3.1.15;6.3.2.11;6.2.1.28|6.2.1.7;6.3.1.1|6.3.5.4,6.1.1,6.1.1;6.3.2;2.3.2;3.6.1;6.3.4,6.1.1,6.1.1
17374,5.3.99.8,5.2.1,5.3.99.8;1.14.13.90;1.13.11.84;1.14.-.-|1.14.13.-|1.14.15.24;1.14.14.158;1.14.15.21;1.13.11.65;1.10.99.3|1.23.5.1;1.13.11.63;1.13.11.75;5.3.99.9;5.2.1.-|5.2.1.14;1.13.11.51;1.14.99.63;1.14.13.129;2.4.1.276;5.2.1.-|5.2.1.13;1.13.11.71|1.14.99.-;1.3.5.6,5.3.99,5.3.99;1.14.15;5.4.99;3.3.2;5.4.4,5.3.99,5.3.99
17450,2.5.1.123,2.5.1,4.2.3.-|4.2.3.25|4.2.3.48;4.2.3|4.2.3.26;4.2.3.15;4.2.3.120;4.2.3.117;4.2.3.110;4.2.3.109;4.2.3.52;4.2.3.51;4.2.3.115;4.2.3.108|4.2.3.111;4.2.3.112;4.2.3.11;4.2.3.10;4.2.3.105;4.2.3.49;4.2.3.144;4.2.3.83;4.2.3.81;4.2.3.54;4.2.3.46;4.2.3.78;4.2.3.56;4.2.3.47;4.2.3.82;3.1.7.4;4.2.3.181;4.2.3.114,2.5.1,4.2.3;2.5.1;3.1.7;5.5.1;5.4.99,4.2.3,4.2.3
17498,2.4.1.170,2.4.1,2.4.1.81;2.4.1.286;2.4.1.237;2.4.1.-|2.4.1.284;2.4.1.173;2.4.1.91;2.4.1.234;2.4.1.115;2.4.1.170;2.4.1.186;2.4.1.-|2.4.1.298;2.4.1.358;2.4.1.116;2.4.1.35;2.4.1.126;2.4.1.46;2.4.1.315|2.4.1.336;2.4.1.337;2.4.1.47;2.4.1.297;2.4.1.376;2.4.1.86,2.4.1,2.4.1;2.4.2;3.2.1;2.7.4;3.6.1,2.4.1,2.4.1
17546,1.8.98.2,6.2.1,1.8.98.2;6.3.1.19;6.2.2.2|6.2.2.3;3.4.25.2,2.7.3,1.8.4;1.8.1;1.21.4;2.8.1;6.2.2,1.8.4|1.8.7|1.8.98|2.7.3|6.2.1,1.8.4|1.8.98|2.7.3|6.2.1
17662,6.2.1.5,6.2.1,6.2.1.4;6.2.1.26;6.2.1.3;6.2.1.5,6.3.2;6.2.1,6.2.1;2.3.1;3.1.2;2.3.3;2.8.3,6.2.1,6.2.1
17702,6.4.1.5,6.3.1,6.4.1.5;6.4.1.4;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,6.2.1;2.7.1,4.1.1;6.4.1;2.7.7;6.3.5;6.3.4,6.4.1,6.4.1
17722,1.3.8.8,1.3.8,1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.5.1.45;1.3.8.4|1.3.99.10|1.3.99.3;2.1.1.74,1.3.99;1.3.8,1.3.8;1.3.99;1.5.1;1.14.14;1.3.1,1.3.8,1.3.99
17834,2.1.1.97,2.1.1,2.1.1.277;2.1.1.37;2.1.1.334;2.1.1.53;2.1.1.222,2.1.1,2.1.1;2.5.1;2.8.4;1.3.98;4.4.1,2.1.1,2.1.1
17878,2.1.1.6,2.1.1,2.1.1.6;2.1.1.137;2.1.1.64,2.1.1,2.1.1;2.5.1;2.8.4;4.4.1;3.13.2,2.1.1,2.1.1
17882,3.10.1.1,3.5.1,3.1.6.4;3.1.6.8;3.1.6.12;3.1.6.15;3.1.6.14;3.1.6.13;3.1.6.18;3.1.6.1|3.1.6.8;3.1.6.19;3.1.6.20;1.8.2.1;4.2.2.8;1.8.2.1|1.8.3.1;2.5.1.18,3.5.1,3.5.1;3.10.1;3.5.4;3.2.1;3.5.5,3.5.1,3.5.1
17950,1.13.11.47,1.13.11,1.13.11.47;1.13.11.53;1.13.11.52;1.13.11.11|1.13.11.52,1.13.11,1.13.11;4.1.1;4.1.99;1.13.12;1.14.12,1.13.11,1.13.11
17998,2.1.1.151,2.1.1,2.1.1.151;2.1.1.130;2.1.1.132;2.1.1.271;2.1.1.289;2.1.1.131;2.1.1.11;2.1.1.163,2.1.1,2.1.1;2.8.4;1.3.98;4.4.1;1.17.98,2.1.1,2.1.1
18002,3.1.1.52,3.1.1,2.3.1.51;3.1.1.4,3.13.1,3.1.1;3.6.1;3.1.2;3.2.1;3.7.1,3.1.1,3.1.1
18030,6.3.4.16,6.3.1,6.3.5.5,6.3.5,6.3.1;6.3.4;6.3.5;2.1.3;6.3.3,6.3.5,6.3.5
18034,1.14.14.92,1.14.14,1.14.14.3;1.14.14.-|1.14.14.13;1.14.14.5;1.14.14.28;1.14.14.8;1.14.14.15;1.14.14.30;1.14.19.56;1.14.14.46;1.5.1.39;1.14.99.46;1.14.14.22;1.14.14.92;1.13.12.16,1.14.14,1.14.14;1.14.19;1.3.8;3.5.99;1.14.99,1.14.14,1.14.14
18118,1.14.18.1,1.13.11,1.14.18.1;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.14.14.36;1.1.3.38;1.13.11.-|1.13.11.29;1.1.3.15;1.10.3.2,1.13.11,4.2.1;1.13.11;1.10.3;5.3.3;5.4.4,1.13.11,1.13.11
18134,2.7.7.4,2.7.7,2.7.7.4,2.7.4,3.6.2;2.7.7;2.8.2;6.5.1;6.1.3,2.7.7,2.7.7
18242,5.4.3.3,5.1.1,5.1.1.5|5.1.1.9;2.6.1.36;2.6.1.21;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2,5.4.99,2.6.1;2.1.4;5.1.1;4.3.1;2.3.2,5.1.1,5.1.1
18258,1.3.3.3,1.13.12,1.3.3.3,1.3.98,1.3.98;1.13.12;1.14.13;1.14.19;1.13.11,1.13.12,1.3.98
18294,6.2.1.8,6.2.1,6.2.1.65|6.2.1.ak;6.2.1.37;6.2.1.32;6.2.1.33;6.2.1.27;6.2.1.2;6.2.1.1,6.2.1,6.2.1;2.7.4;2.7.7;2.3.1;2.8.3,6.2.1,6.2.1
18358,1.1.1.206,1.1.1,1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1.206|1.1.1.236;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.184;1.1.1.270,1.1.1,1.1.1;1.4.1;1.16.1;1.2.1;1.8.1,1.1.1,1.1.1
18402,1.14.14.37,1.14.14,1.14.14.34;1.14.14.35;1.14.14.13;1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.37;1.14.14.15;1.14.14.8;1.14.14.46;1.14.19.56;1.5.1.39;1.14.14.22;1.14.99.46;1.14.14.21,1.3.8;1.14.14,1.14.14;4.8.1;1.14.19;1.17.7;1.3.8,1.14.14,1.14.14
18414,2.4.1.179,2.4.1,2.4.1.87;2.4.1.-|2.4.1.301;2.4.1.22;2.4.1.338;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.297;2.4.1.252;2.4.1.245;2.4.1.122|2.4.1.307;2.4.1.13;2.4.1.15,2.4.1,2.4.1;2.4.2;3.6.1;2.7.1;2.7.7,2.4.1,2.4.1
18446,3.5.4.10,4.2.1,2.1.2.3;1.1.1.205,3.5.4,3.5.4;3.5.1;6.3.4;4.2.1;3.5.99,3.5.4,3.5.4
18502,1.3.1.71,1.3.1,1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.7.1.2|1.7.1.3;1.7.1.14;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.270;1.3.1.72;1.1.1.170;1.1.1.201;1.3.1.22;1.1.1.146;1.1.1.62,1.3.1;1.1.1,1.3.1;1.1.1;1.2.1;1.16.1;1.8.1,1.3.1,1.3.1
18506,1.4.1.15,1.4.1,1.4.1.18;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9,1.5.1,1.4.1;1.5.1;4.3.1;4.1.99;6.3.2,1.4.1,1.4.1
18522,2.1.1.65,2.1.1,2.1.1.65;2.1.1.104;2.1.1.25|2.1.1.6;2.1.1.42;2.1.1.-|2.1.1.338;2.1.1.336;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.283;2.1.1.128;2.1.1.68;2.1.1.169|2.1.1.68;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.114;2.1.1.109;2.1.1.222,2.1.1,2.1.1;2.5.1;2.8.4;4.4.1;1.17.98,2.1.1,2.1.1
18566,2.3.1.161,2.3.1,2.3.1.161;2.3.1.244;2.3.1.295;2.3.1.289;2.3.1.290;2.3.1.281|2.3.1.ci;2.3.1.86;2.3.1.119;2.3.1.165;2.3.1.237;2.3.1.239;2.3.1.236;2.3.1.85;2.3.1.41|2.3.1.85;1.3.1.-|2.3.1.170|2.3.1.74,2.3.1,2.1.1;1.3.1;2.3.1;2.5.1;4.1.99,2.3.1,2.3.1
18570,1.2.3.9,1.4.3,1.2.3.1;1.4.3.2;1.1.3.15;1.4.3.3,,1.11.1;1.1.3;1.2.3;3.1.1;1.5.3,1.1.3,1.4.3
18682,2.5.1.7,2.5.1,1.3.1.98,3.1.1;5.3.2,3.1.3;2.7.4;2.7.7;2.5.1;5.1.3,2.5.1,2.5.1
18738,2.7.9.3,7.2.2,2.7.9.3;2.7.3.13;6.3.4.22;2.7.9.2;2.7.9.6;6.3.5.9;6.4.1.6;3.6.1.5,6.3.1,3.6.1;2.7.9;3.6.4;3.6.5;6.3.5,2.7.9,2.7.9
18790,5.1.3.42,5.3.1,2.3.1.4;3.5.1.25;2.7.1.-|2.7.1.69;2.6.1.16,5.1.1,5.1.3;2.7.4;2.7.8;2.6.1;2.7.1,5.1.3,2.3.1|5.1.1|5.1.3|5.3.1
18806,1.8.4.15,1.17.4,2.3.2.23,5.1.1,2.7.4;2.7.8;2.6.1;2.8.3;5.2.1,1.17.4|2.3.2|2.4.1|2.7.4|5.1.1,1.17.4|2.3.2|2.7.4|5.1.1
18838,2.3.1.163,2.3.1,2.3.1.180,2.3.1,2.3.1;3.1.2;2.3.3;6.2.1;1.2.1,2.3.1,2.3.1
