,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
32,62.089854,Q8EFB2,Histidinol-phosphate aminotransferase,Shewanella oneidensis (strain MR-1) OX=211586,11.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,44.5,27.2,17.3,15.2,42349.57,4.6878,40.153,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
33,62.089854,Q5WV43,Histidinol-phosphate aminotransferase 2,Legionella pneumophila (strain Lens) OX=297245,11.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,34.8,32.3,17.8,19.5,41434.62,5.8084,43.360,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
34,62.089854,Q608S3,Histidinol-phosphate aminotransferase 2,Methylococcus capsulatus (strain ATCC 33009 / NCIMB 11132 / Bath) OX=243233,11.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,34.4,32.1,12.7,25.4,39708.17,5.1187,37.197,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
35,62.089854,Q5E637,Histidinol-phosphate aminotransferase,Aliivibrio fischeri (strain ATCC 700601 / ES114) OX=312309,11.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,49.1,25.5,15.8,14.5,38435.34,4.7182,40.173,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
36,61.289854,P95468,Aromatic-amino-acid aminotransferase,Paracoccus denitrificans OX=266,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,1.0,0.0,0.64384,0.823957,-1,0.733896,48.1,20.4,16.7,19.0,42732.07,5.4912,40.863,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
37,61.089854,Q4UU41,Histidinol-phosphate aminotransferase,Xanthomonas campestris pv. campestris (strain 8004) OX=314565,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,49.4,26.9,11.6,16.8,38285.96,5.2296,36.188,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
38,61.089854,Q5ZU10,Histidinol-phosphate aminotransferase 2,Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513) OX=272624,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,34.0,33.1,17.8,19.5,41488.71,5.5602,43.089,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
39,61.089854,Q3KHZ1,Histidinol-phosphate aminotransferase 1,Pseudomonas fluorescens (strain Pf0-1) OX=205922,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,36.8,29.0,17.7,21.3,38554.96,5.2070,40.000,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
40,61.089854,O07131,Histidinol-phosphate aminotransferase,Methylobacillus flagellatus OX=405,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,45.7,30.1,10.8,17.9,40133.97,5.7834,39.130,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
41,61.089854,Q5H0L0,Histidinol-phosphate aminotransferase,Xanthomonas oryzae pv. oryzae (strain KACC10331 / KXO85) OX=291331,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,49.0,28.0,11.2,16.4,38624.27,6.0521,37.741,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
42,61.089854,Q5ZW88,Histidinol-phosphate aminotransferase 1,Legionella pneumophila subsp. pneumophila (strain Philadelphia 1 / ATCC 33152 / DSM 7513) OX=272624,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,30.2,33.6,18.1,22.7,41329.47,7.0975,45.330,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
43,61.089854,A3M2I8,Histidinol-phosphate aminotransferase,Acinetobacter baumannii (strain ATCC 17978 / CIP 53.77 / LMG 1025 / NCDC KC755 / 5377) OX=400667,12.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,41.4,27.8,14.5,20.9,40512.00,4.8851,46.260,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
44,60.289854,Q06191,Aspartate aminotransferase,Rhizobium meliloti OX=382,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,1.0,0.0,0.64384,0.823957,-1,0.733896,40.4,24.4,18.5,20.8,44453.77,7.7706,42.439,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
45,60.289854,Q46WL3,Histidinol-phosphate aminotransferase 2,Cupriavidus pinatubonensis (strain JMP 134 / LMG 1197) OX=264198,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,1.0,0.0,0.64384,0.823957,-1,0.733896,57.4,25.1,8.3,13.7,39606.86,5.4393,36.612,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
46,60.289854,Q82WA8,Aspartate/prephenate aminotransferase,Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,1.0,0.0,0.64384,0.823957,-1,0.733896,40.4,27.6,16.5,19.7,42755.14,5.4974,41.310,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
47,60.089854,Q9A5B6,Histidinol-phosphate aminotransferase 2,Caulobacter vibrioides (strain ATCC 19089 / CB15) OX=190650,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,44.8,23.2,13.3,23.2,40386.36,6.1063,35.979,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
48,60.089854,A1W431,Histidinol-phosphate aminotransferase,Acidovorax sp. (strain JS42) OX=232721,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,50.9,27.8,7.7,18.2,39090.31,6.5293,34.239,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
49,60.089854,A8LK96,Histidinol-phosphate aminotransferase,Dinoroseobacter shibae (strain DSM 16493 / NCIMB 14021 / DFL 12) OX=398580,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,41.7,29.3,11.9,21.7,38024.19,4.9873,36.565,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
50,60.089854,P58891,Histidinol-phosphate aminotransferase,Xanthomonas axonopodis pv. citri (strain 306) OX=190486,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,45.8,28.2,13.5,17.0,38701.34,5.2391,38.017,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
51,60.089854,Q7VWL5,Histidinol-phosphate aminotransferase 1,Bordetella pertussis (strain Tohama I / ATCC BAA-589 / NCTC 13251) OX=257313,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,38.2,30.9,17.6,17.9,38895.21,6.0568,39.607,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
52,60.089854,Q47GP2,Histidinol-phosphate aminotransferase 1,Dechloromonas aromatica (strain RCB) OX=159087,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,45.1,23.7,14.2,21.7,39501.51,7.0619,38.398,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
53,60.089854,Q1GP30,Histidinol-phosphate aminotransferase,Sphingopyxis alaskensis (strain DSM 13593 / LMG 18877 / RB2256) OX=317655,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,41.7,23.7,13.8,25.4,39547.69,5.4479,37.736,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
54,60.089854,Q987C8,Histidinol-phosphate aminotransferase 1,Mesorhizobium japonicum (strain LMG 29417 / CECT 9101 / MAFF 303099) OX=266835,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,42.5,25.4,13.7,23.1,39889.39,4.6331,41.144,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
55,60.089854,Q5FRR4,Histidinol-phosphate aminotransferase 1,Gluconobacter oxydans (strain 621H) OX=290633,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,39.7,22.9,16.6,24.9,44168.40,6.3214,42.643,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
56,60.089854,A8HZS2,Histidinol-phosphate aminotransferase,Azorhizobium caulinodans (strain ATCC 43989 / DSM 5975 / JCM 20966 / LMG 6465 / NBRC 14845 / NCIMB 13405 / ORS 571) OX=438753,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,44.2,22.4,14.1,23.8,40251.95,6.1838,39.153,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
57,60.089854,B4RJ05,Histidinol-phosphate aminotransferase,Neisseria gonorrhoeae (strain NCCP11945) OX=521006,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,41.1,30.6,14.0,19.0,39257.48,7.2494,38.162,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
58,60.089854,Q7W6Q1,Histidinol-phosphate aminotransferase 1,Bordetella parapertussis (strain 12822 / ATCC BAA-587 / NCTC 13253) OX=257311,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,40.9,27.6,18.5,17.6,38786.00,6.2597,39.888,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
59,60.089854,Q82XE0,Histidinol-phosphate aminotransferase 2,Nitrosomonas europaea (strain ATCC 19718 / CIP 103999 / KCTC 2705 / NBRC 14298) OX=228410,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,44.5,28.9,13.7,17.4,41225.33,5.4277,41.019,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
60,60.089854,Q51687,Histidinol-phosphate aminotransferase,Paracoccus denitrificans (strain Pd 1222) OX=318586,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,41.0,25.1,16.2,22.2,39582.01,6.3508,39.237,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
61,60.089854,Q07IG8,Histidinol-phosphate aminotransferase,Rhodopseudomonas palustris (strain BisA53) OX=316055,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,39.8,26.4,14.0,24.4,39425.11,6.1800,40.000,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
62,60.089854,B6IYQ0,Histidinol-phosphate aminotransferase,Rhodospirillum centenum (strain ATCC 51521 / SW) OX=414684,13.0,MNXR105000,-,2.6.1.1;2.6.1.27;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.9,3.0,0.0,0.64384,0.823957,-1,0.733896,35.3,27.2,19.7,22.5,38554.04,7.0101,35.083,O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](CC1=CC(I)=C([O-])C(I)=C1)C(=O)[O-]>>O=C([O-])C(=O)CC1=CC(I)=C([O-])C(I)=C1.[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-],O=C([O-])CCC(=O)C(=O)[O-].[NH3+][C@@H](Cc1ccc(O)cc1)C(=O)[O-]>>[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].O=C([O-])C(=O)Cc1ccc(O)cc1
