Reaction,All ECs
17210,3.5.1.29;3.5.2.18;3.5.1.3;2.3.2.13;3.5.1.122;1.7.2.7;3.5.1.119;3.5.1.44
17390,1.1.1.14|1.1.1.9;1.1.1.10|1.1.1.14|1.1.1.15;1.1.1.11;1.1.1.12;1.1.1|1.1.1.10|1.1.1.405;1.1.1.287;1.6.5.4;1.1.1.301;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
17402,4.2.1.83;4.2.1.80;6.3.2.27;4.1.3.17;5.3.3.10;4.2.1.3|4.2.1.4
17410,2.1.1.337;2.1.1.132;2.1.1.128;2.1.1.300;2.1.1.201
17426,1.2.1|1.2.1.-|1.2.1.104|1.2.1.51|1.2.1.M10|1.2.4.1|1.2.4.2|1.2.4.4|1.8.1.4|2.3.1.12|2.3.1.168|2.3.1.61
17498,2.4.1.170;2.4.1.81;2.4.1.286;2.4.1.237;2.4.1.173;2.4.1.91;2.4.1.234;2.4.1.115;2.4.1.186;2.4.1.-|2.4.1.298;2.4.1.358;2.4.1.116;2.4.1.35;2.4.1.126;2.4.1.315|2.4.1.336;2.4.1.337;2.4.1.46;2.4.1.47;2.4.1.297;2.4.1.376;2.4.1.86
17534,2.6.1.57;2.6.1.14;2.6.1.1|2.6.1.2|2.6.1.5;2.6.1.2|2.6.1.21;2.6.1.21
17654,2.5.1.90;2.5.1.91;2.5.1.86;2.5.1.30;2.5.1.-|2.5.1.31;2.5.1.88;2.5.1.87;2.5.1.29
17662,6.2.1.4;6.2.1.26;6.2.1.3;6.2.1.5;6.2.1.9
17722,1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.5.1.45;1.3.8.4|1.3.99.10|1.3.99.3;2.1.1.74
17726,4.2.1.79;4.2.1.117;4.1.3.30;2.3.3.1|2.3.3.5|4.1.3.31;2.3.3.5;4.2.1.99;1.1.1.85|2.6.1.42|4.2.1.33
17826,2.7.1.1|2.7.1.2;2.7.1.2
17838,3.1.3.63;4.2.3.152;4.2.3.154;4.1.99.25;4.1.99.24;2.6.99.2
17842,2.4.1.229;2.4.1.-|2.4.1.283;2.4.1.250;2.4.1.-|2.4.1.285;2.4.1.306;2.4.1.-|2.4.1.290;3.2.1.183;2.4.1.41;2.4.1.255;2.4.1.173
17910,1.2.1.3|1.2.1.5;1.1.2.3;1.1.99.6;5.1.2.1;3.5.1.124
17934,2.1.1.46;2.1.1.137;2.1.1.88;2.1.1.76;2.1.1.169;2.1.1.70|2.1.1.93;2.1.1.352;2.1.1.64
17950,1.13.11.47;1.13.11.48;1.13.11.53;1.13.11.11|1.13.11.52
17998,2.1.1.151;2.1.1.130;2.1.1.132;2.1.1.271;2.1.1.131;2.1.1.11;2.1.1.163
18014,6.3.1.2|6.3.1.6
18018,1.14.13.-|1.14.13.168;4.1.1.-|4.1.1.43|4.1.4.3;1.13|1.13.12.19;1.2.7.8;1.14|1.14.13.125|1.14.14.156;4.1.1.1|4.1.1.7;2.6.1.19;4.1.1.71;4.1.1.115;4.1.1.-|4.1.1.75;4.1.1.1|4.1.1.72;1.2.3.7;4.1.1.79;4.1.1.82;1.2.3.4
18070,1.14.13.39|1.14.14.47;2.1.4.3;6.3.2.48;2.7.3.3;2.1.4.1;3.4.11|3.4.11.6;3.5.3.1|3.5.3.7;2.1.4.2;3.5.3.10
18182,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
18214,2.7.7.33;2.7.7.24|2.7.7.9;2.7.7.24;2.7.7.74;2.7.7.44|2.7.7.64;2.7.7.30;2.7.7.23
18258,1.3.3.3
18262,2.1.1.152;2.1.1.133;2.1.1.131;2.1.1.151;2.1.1.15;2.1.1.107;2.1.1.197
18294,6.2.1.37;6.2.1.65|6.2.1.ak;6.2.1.27;6.2.1.33;6.2.1|6.2.1.-|6.2.1.32;6.2.1.16;6.2.1.2;6.2.1.1
18414,2.4.1.87;2.4.1.-|2.4.1.301;2.4.1.22;2.4.1.338;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.252;2.4.1.245;2.4.1.122|2.4.1.307;2.4.1.13;2.4.1.15
18514,1.1.3.41;1.1.3.10;1.1.3.9;1.1.99.18;1.1.3.10|1.1.3.4;1.1.3.30;1.17.3.2;1.4.3.13;1.1.3.18;1.6.3.1;1.1.3.15;1.3.3.6
18526,1.1.1.1|1.1.1.2|1.1.1.265
18586,5.3.1.1
18590,2.7.7.42;4.4.1.37;4.6.1.1
18622,1.14.11.9;1.14.11.67;1.14.20.6;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69
18634,6.3.4.16|6.3.5.5
18646,2.5.1.44;2.5.1.44|2.5.1.45|2.5.1.46;2.5.1.16;1.5.3.13|1.5.3.16|1.5.3.17
18690,3.1.1.32;3.1.1.5
18698,4.1.1.-|4.1.1.43|4.1.4.3;1.13.11.27;4.1.1.108;1.13.11.46;1.13|1.13.12.19;4.1.1.7;2.3.1.-|2.3.1.74
18766,2.7.8.27;3.1.4.12;3.1.4.3;2.3.1.158;3.1.4.41;3.1.3.-|3.1.3.4
18794,5.4.2.10|5.4.2.6
18814,4.1.1.68;1.1.1.312|1.2.1.45;5.3.2.6;5.3.3.10;5.3.3.7;4.1.1.77;3.5.99.5;1.1.1.37
18858,1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.57;1.14.14.138;1.14.14.108;1.14.14.5;1.14.14.30;1.14.99.46;1.13.12.16;1.14.19.9
18886,1.1.1.271;1.1.1.135|1.1.1.187;1.1.1.187|1.1.1.281;1.1.1.133;1.1.1.134|1.1.1.344;1.1.1.266;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.339|1.1.1.344;1.1.1.364;1.3.1.34;1.1.1.367;1.1.1.356;1.2.1.70
18914,2.4.99.10;2.4.99.1;2.4.99.9;2.4.99.15;2.4.99.14;2.4.99.4;2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.13;2.7.8.46;2.7.8.14;3.2.1.18
18950,1.14.14.13;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.46;1.14.19.56;1.14.14.15;1.14.14.8;1.5.1.39;1.14.14.106;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.12
18986,2.6.1.85;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20
19062,1.6.6.1|1.7.1.1|1.7.1.2;1.14.13.-|1.14.13.167;1.14.19.68|1.14.21.5;1.14.19.21;1.14.13.190;1.14.19.48;1.6.3.2;1.14.19.41|1.3.1.-;1.14.21.6;1.14.21.1;1.14.13.-|1.14.13.119|1.14.14.149;1.14.13.104;1.14.14.37;1.14.21.2;1.14.21.3;1.1.1.2|1.1.1.50|1.3.1.20;1.3.1.70;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.3.1.72
19102,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17;1.14.12.12
19110,2.4.1.299|2.4.1.300;3.2.1.175;3.2.1.161|3.2.1.21
19154,2.4.1.239;2.4.1.271;2.4.1.287;2.4.1.264;2.4.1.309;2.4.1.-|2.4.1.291;2.4.1.-|2.4.1.293;2.4.1.234;2.4.1.-|2.4.1.292;2.4.1.141;2.4.1.227
19218,5.5.1.7;2.5.1.47;1.14.20.14;2.5.1.18
19226,1.97.1|1.97.1.4;2.5.1.77;2.5.1.147;4.1.99.17
19262,6.3.1.10;6.3.2.2|6.3.2.3
19334,2.3.1|2.3.1.39|2.3.1.74
19394,2.6.1.13;2.6.1.-|2.6.1.19|2.6.1.96;2.6.1.21;2.6.1.18;2.6.1.105;2.6.1.77;2.6.1.37
19414,6.3.2.14;6.3.2.40;6.1.3.1;6.3.1.15;6.3.-.-|6.3.2.52;6.2.1.28|6.2.1.7;4.6.1.1;6.3.1.1|6.3.5.4
19558,1.14.99.24;1.4.3.13;1.8.3.3;1.8.3.5;1.3.3.6;1.14.18.1;1.3.5.2
19586,1.1.1.1|1.1.1.391
19598,1.14.13.39;1.14.14.47;3.5.3.6
19626,2.1.2.1|4.1.2.48|4.1.2.49|4.1.2.5
19734,1.1.1.396;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
19846,2.5.1.38;2.5.1.43;4.4.1.14;2.3.1.184;2.3.1.229;2.3.1.228;2.5.1.108
19862,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
19966,4.4.1.14;1.2.1.3|1.2.1.8
20002,1.2.1.19|1.2.1.21|1.2.1.4;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
20026,2.4.1.-|2.4.1.323;2.4.1.210;2.4.1.324;2.4.1.-|2.4.1.266;2.4.1.368|2.4.1.dx;2.4.1.173;2.4.1.90;2.4.1.38|2.4.1.90;2.4.1.202;2.4.1.364|2.4.1.dt;2.4.1.350;2.4.1.22;2.4.1.15
20042,1.2.1.15|1.2.1.88;1.6.3.2;1.2.1.3|1.2.1.36
20054,1.1.1.14|1.1.1.9;1.1.1.10|1.1.1.14|1.1.1.15;1.1.1.11;1.1.1.12;1.1.1|1.1.1.10|1.1.1.405;1.1.1.287;1.6.5.4;1.1.1.301;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
20058,3.5.1.87;3.5.1.77;3.5.1.54;3.5.1.110|4.2.1.104
20102,6.3.1.14;6.2.1.45;6.2.1.64;6.2.1.55;6.3.1.1|6.3.5.4
20126,1.8.1.13;1.3.1.10|1.3.1.39;1.2.1.44;1.16.1.1;1.16.1.9;1|1.14.13.39|1.14.14.1|1.16.1.7|1.18.1.2|1.6.2.2;1.3.1.32;1.13.12.-|1.14.13.210
20154,2.7.1.46;2.7.1.3;2.7.1.11
20178,2.4.1.203;2.4.1|2.4.1.85;2.4.1.-|2.4.1.330;2.4.1.46;2.4.1.241;2.4.1.239;2.4.1.218;2.4.1.13;2.4.1.90;2.4.1.111;2.4.1.126;2.4.1.194;2.4.1.38|2.4.1.90;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131;2.4.1.63
20214,2.3.1.204;2.3.1.200;2.3.1.181
20218,2.1.1.157;1.2.98.1|1.2.99.4;1.2.1.19|1.2.1.3|1.2.1.46|1.2.1.5;1.2.1.4
20330,2.7.11.2;2.7.11.11;2.7.1.31;2.7.1.225|2.7.1.bm;2.7.1.210;2.7.1.219;2.7.1.189;2.7.1.28;2.7.1.103;2.7.2|2.7.2.-|2.7.2.16;2.7.1.16
20398,2.5.1.48;4.2.1.22|4.4.1.1;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.5.1.48|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
20426,6.4.1.7;2.1.3.3|6.3.5.5
20462,2.1.1.344;2.1.1.137;2.1.1.334;2.1.1.259;2.1.1.162;2.1.1.77
20514,4.1.1.5;4.1.1.64;2.6.1.19;4.1.1.120;4.1.1.121;2.3.1.85;1.2.3.4;4.1.1.97;3.5.1.87;3.5.1.77;2.3.1.165;4.1.1.12|4.4.1.1;1|4.1.1.101;2.3.1.156;2.3.1|2.3.1.39|2.3.1.74
20534,2.7.1.35;4.1.99.24;4.1.99.25;3.1.3.74;6.3.5.9;4.2.3.152;4.1.99.23;4.2.3.154;2.5.1.58
20662,3.4.13.18;3.4.17.13;3.4.16.4;6.3.2.8
20682,2.4.1.203;2.4.2.40;2.4.1|2.4.1.85;2.4.1.-|2.4.1.330;2.4.1.46;2.4.1.241;2.4.1.239;2.4.1.220;2.4.1.194;2.4.1.218;2.4.1.128;2.4.1.111;2.4.1.35;2.4.1.126;2.4.1.202;2.4.1.90;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131;2.4.1.63
20717,3.5.4.31;3.5.4.4
20725,5.1.2.3
20781,2.7.4.8
20817,1.1.1.-|1.1.1.393;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1.417;1.1.1.170;1.3.1.22;1.1.1.270;1.1.1.201;1.1.1.146;1.14.13.54;1.6.5.4;1.1.1.100
20897,6.3.4.16|6.3.5.5
21089,1.14.20.6;1.14.11.67;1.13|1.13.12.19;1.14.20.5;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.14.11.54;1.14.11.53;1.14.11.33
21093,2.1.1.118;2.1.1.330;2.1.1.132;2.1.1.323;2.1.1.89;2.1.1.149|2.1.1.267;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.110;2.1.1.-|2.1.1.291;2.1.1.116;2.1.1.283;2.1.1.68;2.1.1.146|2.1.1.279;2.1.1.109;2.1.1.114;2.1.1.42;2.1.1.292;2.1.1.-|2.1.1.338;2.1.1.128;2.1.1.222
21173,1.1.1.58;1.1.1.69;1.1.1.57;1.1.1.414;1.1.1.380;1.1.1.128|1.1.1.264;1.1.1.45;1.6.5.4;1.1.1.124|1.1.1.138|1.1.1.14|1.1.1.67|1.1.99.11|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8;1.1.1.14|1.1.1.15;1.1.1.12|1.1.1.14
21557,2.1.1.367;2.1.1.361;2.1.1.364;2.1.1.60;2.1.1.369;2.1.1.53;2.1.1.357;2.1.1.370;2.1.1.354;2.1.1.355;2.1.1.127
21609,2.1.1.65;2.1.1.-|2.1.1.338;2.1.1.104;2.1.1.68;2.1.1.336;2.1.1.128;2.1.1.240;2.1.1.169|2.1.1.68;2.1.1.6;2.1.1.42;2.1.1.146|2.1.1.279;2.1.1.267;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.114;2.1.1.283;2.1.1.109;2.1.1.116;2.1.1.222
21621,1.5.1.-|1.5.1.29|1.5.1.38|1.5.1.39;1.5.1.36|1.5.1.41;1.5.1.37|1.5.1.45;1.14.13|1.14.13.7|1.5.1|1.5.1.-|1.5.1.30|1.5.1.36|1.5.1.39|1.5.1.41|1.5.1.42;1.6.5.4
21649,4.2.1.51|4.2.1.91;4.1.1.100;1.3.1.12;1.3.1.13|1.3.1.78;2.3.1.151|2.3.1.177|2.3.1.220;2.3.1.165;2.3.1.236;1.3.1.43|1.3.1.79;2.3.1.237;2.3.1.146;2.3.1|2.3.1.-|2.3.1.74
21653,1.14.12.13;1.14.12.1;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.10;1.14.13.1;1.14.13.223;1.14.18.9;1.14.13.69;1.6.5.4;1.14.13.25
21661,1.2.1.30;1.1.1.1|1.2.1.19|1.2.1.28|1.2.1.29|1.2.1.3|1.2.1.31|1.2.1.48|1.2.1.5|1.2.1.69
21673,2.1.1.100;2.1.1.-|2.1.1.325;2.1.1.77
21765,1.14.14.18;1.14.14.-|1.14.14.13;1.14.14.3;1.14.14.28;1.14.99.58;1.14.99.57;1.14.14.46;1.14.14.15;1.14.19.56;1.14.14.8;1.1.99.31;1.5.1.39;1.14.14.5;1.14.19.9
21813,1.14.14.28;1.14.14.3;1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.23;1.14.14.29;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16
21865,3.1.2.6
21977,1.8.4.10;1.8.4.9;1.8.99.2;1.8.4.8
22041,3.5.1.68;3.5.1.31|3.5.1.88
22093,5.6.1.9;1.3.7.6;1.3.7.5;1.3.7.3;1.14.14.18|1.14.99.3;2.1.1.342;1.14.13.81;1.3.7.4
22109,4.3.1.18;3.5.1.14;1.1.1.103;1.1.1.381
22117,2.4.1.17;2.4.1.254;2.4.1.249;2.4.1.238;2.4.1|2.4.1.-|2.4.1.298;2.4.1.264;2.4.1.170;2.4.1.126;2.4.1.128;2.4.1.114|2.4.1.35;2.4.1.220;2.4.1.35|2.4.1.91;2.4.1.185;2.4.1.226;2.4.1.225;2.4.1.-|2.4.1.286;2.4.1.234;2.4.1.135
22233,1.3.1.96|2.5.1.21;2.5.1.148;1.3.1.97|2.5.1.-;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.2.1.-|1.2.1.103|1.2.1.ag;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
22249,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
22281,2.1.1.38;2.1.1.184;2.1.1.223;2.1.1.181
22309,1.1.3.41;1.1.3.9;1.1.3.10;1.1.3.30;1.1.3.10|1.1.3.4;1.4.3.13;1.1.99.18;1.1.3.18;1.17.3.2;1.1.3.15;1.6.3.1;1.2.3.1
22321,2.4.1.8;2.4.1.20;2.4.1.281;2.4.1.320;2.4.1.279;2.4.1.31;2.4.1.1;2.4.1.282;2.4.1.230;2.4.1.329;2.7.7.69;2.7.7.69|2.7.7.78;2.4.1.7;2.4.1.247;2.7.7.37;2.4.1.321;2.4.1.64;2.4.1.231;2.4.1.211;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4
22329,2.5.1.3
22401,1.1.1.1
22433,1.1.1.-|1.1.1.211|1.1.1.35
22521,1.2.3.1;1.2.3.14;1.8.3.5;1.4.3.13;1.3.3.6;1.1.3.15;1.4.3.3
22601,3.1.1.53;2.3.1.45;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
22725,2.4.1.173;2.4.1.192;2.4.1.17;2.4.1.276;2.4.1.364|2.4.1.dt;2.4.1.350;2.4.1.367;2.4.1.368|2.4.1.dx;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.22;2.4.1.245;2.4.1.210;2.4.1.38|2.4.1.90
22733,4.1.1.119;4.1.1.83;6.4.1.-|6.4.1.8;2.5.1.116;2.5.1.-|2.5.1.115;4.1.1.115;1.1.1.38|1.1.1.40|4.1.1.112|4.1.1.3|4.1.1.32|4.1.2.52|4.1.3.16|4.1.3.17|4.1.3.39|4.4.1.1
22773,4.2.1.90;4.2.1.68;4.2.1.67;4.2.1.8;4.2.1.146|4.2.1.68;4.2.1.68|4.2.1.7
22809,1.1.3.15;1.4.3.3;1.4.3.2;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1
22837,2.3.1.294;2.3.1.85|2.3.1.86;2.3.1.179|2.3.1.41;2.3.1.293;2.3.1.199;2.3.1.-|2.3.1.218;2.3.1.180
22893,1.5.1.15;1.5.1.15|1.5.1.5
22909,3.5.4.4
22921,2.6.1.50;2.6.1.-|2.6.1.101;2.6.1.15|2.6.1.39;2.6.1.94;2.6.1.92;2.6.1.90;2.6.1.104;2.6.1.102;2.6.1.-|2.6.1.95;2.6.1.-|2.6.1.33|2.6.1.59;2.6.1.59;2.6.1.15|2.6.1.64;2.6.1.29;2.6.1.34|2.6.1.91;2.6.1.98;2.6.1.-|2.6.1.106;2.6.1.-|2.6.1.93;2.6.1.109;4.2.1.168;2.6.1.107|2.6.1.57;2.6.1.-|2.6.1.110;2.6.1.87|2.6.1.92;4.4.1.1
23009,3.2.1.122;2.4.1.231;2.4.1.64;3.2.1.20|3.2.1.70;3.2.1.122|3.2.1.93;2.4.1.245;3.2.1.74;3.2.1.85;3.2.1.58
23033,2.1.2|2.1.2.-|6.3.1.21
23145,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
23237,3.1.1.61
23265,1.1.1.232;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1.184;1.1.1.141;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.10;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39
23361,2.4.1.194;2.4.1.218;2.4.1.126;2.4.1.35;2.4.1.185;2.4.1.170;2.4.1.-|2.4.1.286;2.4.1.186;2.4.1.220;2.4.1.128;2.4.1.91;2.4.1|2.4.1.-|2.4.1.298;2.4.1.249;2.4.1.238;2.4.1.85;2.4.1.81;2.4.1.202;2.4.1.17;2.4.1.237;2.4.1.234;2.4.1.-|2.4.1.266;2.4.1.239
23409,1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.3.1.54;1.16.1.8;1.6.2.4;1.1.1.100;1.1.1.100|2.3.1.85|2.3.1.86
23449,2.7.7.92;2.7.7.38
23545,2.4.1.365|2.4.1.du;2.4.1.239;2.4.1.272;2.4.1.123;2.4.1.304;2.4.1.343;2.4.1.303;2.4.1.305;2.4.1.270;2.4.1.297;2.4.1.-|2.4.1.301;2.4.1.13|2.4.1.14;2.4.1.276;2.4.1.309;2.4.1.356;2.4.1.271;2.4.1.-|2.4.1.293;2.4.1.58;2.4.1|2.4.1.44;2.4.1.32;2.4.1.159;2.4.1.238;2.4.1.252;2.4.1.132;2.4.1.361;2.4.1.234;2.4.1.187;2.4.1.357;2.4.1.126;2.4.1.-|2.4.1.286
23581,5.3.99.2|5.3.99.3|5.3.99.4;1.1.1|1.1.1.-|1.1.1.188;1.11.1.20;5.3.99.5;1.14.99.1;1.14.14.1
23597,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
23601,2.6.1.57;2.6.1.36;2.6.1.39;2.6.1.21;2.6.1.42|2.6.1.6|2.6.1.67;2.6.1.19;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
23665,1.1.3.15;1.1.1.337|1.1.1.375;1.1.1.272;1.1.1.345;1.1.99.30;1.1.5.10;1.14.18.12;1.11.2.4;3.8.1.10|3.8.1.2;3.8.1.10|3.8.1.9;3.1.2.6
23737,3.5.2.17;4.1.1.97;1.14.13.113;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23769,2.3.1.24;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.85;2.3.1.41;2.3.1.299|2.3.1.M71;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23773,1.13.11.-|1.14.12.-|1.14.12.25;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
23797,3.1.1.80;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23817,2.6.1.82;2.6.1.48;2.6.1.-|2.6.1.116|2.6.1.af;2.6.1.11|2.6.1.13
23837,2.6.1.-|2.6.1.88;2.6.1.1|2.6.1.2|2.6.1.5;2.6.1.2|2.6.1.21;2.6.1.15;2.6.1.21;2.6.1.84;2.6.1.51
23853,1.10.3.2;1.13.11.2;1.10.3.1|1.10.3.2|1.14.18.1
23877,4.2.1.154;1.14.-.-|1.14.13.232|1.14.13.233;2.3.1.235;1.3.5.3;2.4.1.91;1.14.13.210;4.2.1.169;1.13.12.21;2.4.1.360;2.3.1.171;3.1.1|3.1.1.3
23909,1.16.1.8;2.3.1.244;2.3.1.161;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23917,1.1.1.305;2.3.1.119;2.3.1.281|2.3.1.ci;1.13.12.17;1.1.1.170|1.1.1.270|1.14.13.72|1.14.18.9;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.94;2.3.1.239
23945,2.4.1.128;2.4.1.114|2.4.1.35;2.4.1.170;2.4.1.220;2.4.1.126;2.4.1|2.4.1.-|2.4.1.298;2.4.1.238;2.4.1.249;2.4.1.218;2.4.1.185;2.4.1.-|2.4.1.286;2.4.1.35|2.4.1.91;2.4.1.202;2.4.1.85;2.4.1.234;2.4.1.324;2.4.1.81;2.4.1.-|2.4.1.297;2.4.1.17;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131;2.4.1.63
23965,1.2.1.68;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.2.1.44;1.1.1.318;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
24109,3.5.1.3;6.3.1.2|6.3.4.12
24117,4.2.3|4.2.3.26;4.2.3.48;4.2.3.49;4.2.3.77;4.2.3.67;4.2.3.75;2.5.1.123;2.5.1.124;4.2.3.144;2.5.1.138;4.2.3.15;3.1.7.4;4.2.3.108|4.2.3.111;4.2.3.112;2.5.1.74;4.2.3.11;4.2.3.117;4.2.3.120;4.2.3.116;2.5.1.137;4.2.3.110;4.2.3.51;4.2.3.10;4.2.3.52;2.5.1.20;2.5.1.10
24121,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.14.1
24145,4.2.1.57;1.1.1.34|1.1.1.88;1.3.1.95;2.3.1.86;1.3.1.109;1.3.1.95|1.3.8.7;2.3.1.41;2.3.1.156|2.3.1.74
24149,1.2.1.9|1.2.1.90;1.2.1.3|1.2.1.9;1.2.7.6;1.2.7.5|1.2.7.6;1.2.1.13
24153,2.7.1.24
24157,6.2.1.13;2.7.2.1|2.7.2.15|2.7.2.2
24193,1.4.1.12;1.4.1.12|1.4.1.26;1.4.1.1|1.4.1.10|1.4.1.12|1.4.1.15|1.4.1.19|1.4.1.2|1.4.1.20|1.4.1.3|1.4.1.4|1.4.1.5|1.4.1.7|1.4.1.8|1.4.1.9
24201,4.1.1.61;2.4.2.-|2.4.2.54;4.1.1.63;1.14.13.64;4.1.1.91;1.10.3.15;4.1.1.59;4.1.1.98;4.1.1.1|4.1.1.7|4.1.1.74
24237,1.6.6.9|1.7.2.3;1.14.13.148|1.14.13.8;1.14.13.239;2.1.1.-|2.1.1.157|2.1.1.161|2.1.1.162;1.21.4.4;4.3.99.4;2.1.1.103;2.1.1.44;2.1.1.337;7.2.1.3;2.1.1.5;2.5.1.128;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
24289,2.1.2.5;2.1.2.1
24317,5.5.1.14;5.5.1.13;1.3.1.83;5.5.1.30;2.5.1.41;2.5.1.62;2.5.1.81;2.5.1.31;2.5.1.89
24329,6.3.4.3
24369,4.3.1.28;5.1.1.10|5.1.1.12|5.1.1.9;2.3.2.30;3.4.13.4;3.5.1.132;1.4.3.2;1.4.3.3;1.4.1.18;1.4.3.20;1.5.1.24;2.6.1.21;2.6.1.13
