reaction_id,Prediction
31020,1.14.99;1.13.11;1.14.19;1.1.99;1.2.99
31024,5.5.1;4.2.1;4.2.3;5.3.3;5.4.99
31348,3.2.1;3.1.1;2.4.1;3.7.1;4.1.1
31356,1.14.13;1.8.1;1.2.1;1.6.3;1.14.19
31384,5.4.99;4.2.1;5.5.1;4.1.99;5.3.3
31460,2.5.1;5.3.3;4.4.1;4.1.99;1.3.3
31548,2.5.1;4.2.3;3.1.7;2.7.7;5.3.3
31616,2.1.1;2.5.1;2.4.99;3.13.2;1.17.98
31664,2.6.1;5.4.3;1.14.11;1.4.1;4.2.1
31680,1.1.3;1.5.3;1.4.3;1.2.3;1.13.11
31688,1.13.11;5.4.4;4.2.1;5.2.1;5.3.3
31788,4.2.3;2.5.1;3.1.7;4.2.1;3.6.1
31852,5.4.99;5.5.1;4.2.1;4.2.3;4.1.99
31920,1.14.14;1.14.19;1.17.8;1.5.8;1.19.6
31996,4.2.3;2.5.1;5.5.1;5.3.3;3.1.7
32000,4.2.3;2.5.1;5.5.1;3.1.7;5.3.3
32024,4.2.3;5.5.1;4.2.1;5.3.3;2.5.1
32048,3.6.1;2.7.8;2.4.1;3.1.4;2.7.1
32064,3.6.1;2.7.9;2.5.1;3.1.4;2.7.7
32160,1.17.99;1.3.99;1.14.99;1.1.99;4.1.99
32168,6.3.2;6.1.1;6.3.1;6.3.4;2.7.4
32172,1.14.13;1.3.1;1.14.12;4.1.99;1.14.19
32176,2.4.1;2.4.2;3.6.1;2.7.7;2.7.8
32188,5.3.3;1.3.1;2.3.1;5.5.1;5.2.1
32200,1.14.15;1.14.19;1.97.1;1.17.7;4.2.1
32204,4.2.1;5.3.99;4.1.2;5.1.2;5.4.1
32268,2.6.1;2.1.4;4.3.2;5.4.3;4.1.3
32308,4.2.1;1.13.11;1.14.19;1.14.15;3.3.2
32364,1.3.3;1.1.3;1.2.3;1.11.1;1.11.2
32428,1.3.99;5.5.1;1.17.99;1.1.99;5.4.99
32484,3.1.1;4.2.1;1.14.15;4.1.1;1.2.98
32544,4.2.3;2.5.1;5.5.1;4.2.1;4.1.99
32628,1.1.1;1.5.1;1.12.1;1.17.1;1.4.1
32728,2.3.1;4.1.1;3.1.2;1.2.1;2.3.3
33000,1.14.14;1.14.19;1.17.8;1.5.8;1.3.8
33020,2.3.1;3.1.2;2.3.3;4.3.2;2.3.2
33104,4.2.3;2.5.1;5.5.1;5.3.3;3.1.7
33124,4.2.3;2.5.1;3.1.7;5.3.3;5.5.1
33180,2.7.8;4.6.1;3.1.4;2.3.1;3.1.1
33264,1.14.14;4.3.3;1.17.8;1.13.12;4.1.1
33276,3.1.1;2.3.1;3.2.1;4.1.1;3.7.1
33308,2.7.1;2.7.13;2.7.9;3.9.1;2.7.6
33368,2.7.1;2.7.13;5.4.2;3.1.5;2.7.9
33448,1.1.1;1.2.1;1.17.1;1.4.1;4.1.1
33496,2.5.1;3.1.7;4.2.3;6.1.1;5.1.99
33508,4.1.2;1.13.11;4.1.3;4.2.1;2.3.1
33688,2.3.1;3.1.2;6.2.1;1.2.1;3.5.1
33808,4.1.1;3.1.1;1.13.11;1.3.98;1.17.98
33880,1.1.1;1.17.1;1.2.1;1.4.1;1.1.99
33884,1.1.1;1.17.1;1.2.1;1.4.1;1.1.99
34064,2.4.1;2.4.2;2.7.8;2.7.7;3.6.1
34136,1.21.3;5.5.1;1.3.3;4.1.99;1.1.3
34160,2.3.1;3.1.2;2.3.3;1.2.1;6.2.1
34180,3.2.1;2.3.1;2.4.1;3.1.1;2.7.8
34212,1.1.1;1.4.1;1.17.1;1.3.1;1.2.1
34272,1.7.6;1.7.3;1.7.2;1.7.7;1.14.12
34484,2.3.1;3.1.2;2.3.3;1.2.1;4.1.1
34520,2.4.1;3.6.1;2.7.8;2.7.7;2.4.2
34568,1.1.1;1.17.1;1.4.1;1.2.1;1.3.1
34592,2.1.1;2.5.1;2.3.1;3.13.2;1.17.98
34784,1.1.1;1.4.1;1.17.1;1.3.1;1.16.1
34784,1.1.1;1.4.1;1.17.1;1.3.1;1.16.1
34784,1.1.1;1.4.1;1.17.1;1.3.1;1.16.1
34800,2.3.1;4.1.3;2.3.3;2.8.3;4.4.1
34824,2.3.1;3.1.2;2.3.3;1.2.1;6.2.1
35424,2.4.1;2.3.1;2.4.2;2.7.8;2.7.1
35580,2.3.1;2.4.1;2.7.8;2.3.2;3.2.1
35624,3.5.1;2.3.2;5.1.1;4.3.1;6.3.1
35644,1.1.1;1.4.1;1.2.1;1.17.1;1.16.1
35748,4.2.3;2.5.1;5.3.3;5.5.1;3.1.7
35784,2.4.1;2.4.2;3.6.1;2.7.8;2.7.7
35800,3.1.4;2.7.8;2.4.3;3.6.1;6.5.1
35832,1.14.11;2.6.1;1.13.11;1.13.12;1.14.20
35956,1.14.14;1.14.19;1.17.8;1.10.3;1.5.8
36004,4.1.3;4.1.2;1.1.99;2.6.1;4.2.1
36036,1.3.1;5.5.1;5.3.3;4.1.99;5.4.99
36040,1.3.1;5.5.1;5.3.3;4.1.99;5.4.99
36044,1.13.11;1.1.3;1.14.11;1.14.19;1.14.15
36152,2.3.1;2.3.2;3.1.2;2.3.3;6.2.1
36184,2.7.8;2.7.1;6.5.1;2.4.3;4.6.1
36216,2.7.8;2.7.1;6.5.1;2.4.3;4.6.1
36220,3.1.4;2.7.8;3.6.1;2.4.3;2.7.1
36272,1.14.13;4.1.99;1.17.1;1.6.3;1.14.19
36292,1.14.13;1.17.1;1.6.3;1.14.19;4.1.99
36304,1.2.1;1.1.1;2.3.1;1.8.1;2.5.1
36604,1.14.11;1.13.11;1.14.20;1.13.12;4.1.1
36608,1.14.11;1.13.11;2.6.1;1.14.20;1.13.12
36636,2.1.1;2.5.1;2.3.1;3.13.2;1.1.98
36792,3.5.3;3.5.1;3.5.2;2.1.4;4.3.2
36832,1.13.11;1.14.99;1.14.13;1.10.3;1.11.2
36848,2.7.8;2.7.11;2.7.7;3.1.4;6.5.1
37088,2.8.4;2.1.1;1.21.98;2.8.1;4.4.1
37364,1.14.99;1.14.15;1.14.19;1.17.99;4.99.1
37412,1.1.1;1.3.1;1.17.1;1.2.1;1.5.1
37448,1.13.12;1.14.13;1.13.11;1.14.19;1.14.99
37920,1.13.11;4.2.1;5.4.4;1.14.19;1.3.3
37944,4.2.1;5.4.4;1.13.11;1.11.2;5.2.1
37988,5.5.1;4.2.1;5.3.3;5.4.99;1.3.1
37996,2.5.1;4.1.1;2.7.7;3.1.7;6.1.1
38012,3.1.1;2.7.2;1.17.7;1.2.98;4.2.99
38284,2.8.3;2.3.1;2.7.4;5.2.1;2.7.8
38868,5.4.99;2.4.2;3.2.2;1.3.1;2.3.1
39648,1.1.99;1.21.98;2.1.1;1.1.98;1.17.98
39884,1.1.1;1.17.1;1.4.1;1.12.1;1.18.1
39904,2.5.1;3.1.1;4.1.99;4.1.1;1.1.1
40036,6.3.2;3.4.17;6.3.3;6.3.4;6.3.1
40076,3.5.4;3.5.1;4.2.1;1.7.1;3.5.5
40228,2.8.2;3.6.2;1.8.99;1.8.4;2.7.7
40536,1.14.15;1.14.19;1.6.1;1.3.7;1.17.7
40540,1.14.15;1.14.19;1.6.1;1.14.13;1.17.7
40736,3.2.1;3.1.3;2.4.1;3.2.2;2.3.1
40764,3.2.1;3.1.3;4.2.1;3.2.2;2.3.1
41176,2.1.1;1.16.99;3.13.2;2.3.1;2.4.99
41212,1.14.13;1.17.1;1.14.19;1.6.3;4.1.99
41425,1.10.3;1.13.11;1.8.3;1.11.2;1.1.3
41473,1.14.14;1.14.19;1.17.8;1.3.8;1.5.8
41537,2.1.1;2.5.1;3.13.2;2.3.1;1.17.98
41941,6.3.2;6.3.1;6.3.4;3.4.13;6.3.3
42289,2.3.1;4.1.1;2.3.3;2.6.1;6.2.1
42449,4.2.1;5.3.3;2.8.3;3.2.1;1.17.99
42533,5.4.99;2.4.2;3.2.2;1.3.1;2.3.1
42565,5.4.99;2.4.2;3.2.2;1.3.1;2.3.1
42625,3.5.1;3.5.2;3.5.4;3.5.3;4.2.1
42729,2.1.1;3.13.2;2.5.1;2.3.1;1.17.98
42737,2.1.1;3.13.2;2.5.1;2.3.1;1.17.98
42753,2.1.1;2.5.1;2.3.1;4.4.1;3.13.2
42761,1.2.1;1.1.1;1.17.1;1.11.1;4.1.99
42781,2.1.1;2.5.1;3.13.2;2.3.1;1.17.98
42829,1.14.15;1.14.19;1.97.1;1.6.1;1.14.13
42845,2.3.1;1.2.1;4.1.1;1.1.1;3.1.2
42953,2.1.1;2.5.1;2.3.1;3.13.2;1.17.98
42989,4.2.3;2.5.1;3.1.7;5.3.3;6.1.1
43049,5.1.3;5.3.1;1.1.1;5.2.1;5.1.99
43097,2.1.1;2.5.1;3.13.2;2.3.1;1.17.98
43137,2.1.1;3.13.2;2.5.1;2.3.1;1.17.98
43141,2.1.1;3.13.2;2.5.1;2.3.1;1.17.98
43221,2.1.1;3.13.2;2.5.1;2.3.1;1.17.98
43437,1.3.3;1.1.3;1.8.3;1.13.11;4.99.1
43489,1.1.1;1.2.1;1.17.1;1.12.1;1.18.1
43757,2.3.1;3.1.2;2.3.2;2.3.3;1.2.1
43901,3.2.1;2.3.1;2.4.1;3.1.1;3.6.1
44353,6.3.2;6.3.1;6.3.5;6.3.4;3.6.4
44361,2.7.8;2.7.1;5.3.3;5.1.99;2.3.1
44405,2.1.1;2.5.1;2.3.1;3.13.2;1.1.98
44609,2.1.1;2.5.1;3.13.2;2.3.1;1.3.98
44637,1.14.13;3.1.1;3.2.1;1.11.2;3.1.3
45221,2.1.1;2.5.1;3.13.2;4.4.1;2.8.4
45497,4.4.1;1.8.4;2.8.1;2.3.1;2.1.1
45521,4.4.1;1.3.7;1.8.4;2.8.1;2.3.1
45561,5.1.1;5.4.99;2.6.1;5.1.99;4.1.1
45705,1.1.1;1.2.1;1.17.1;1.12.1;1.16.1
45733,4.1.99;4.2.3;3.1.3;4.1.2;4.2.1
45777,3.5.5;3.5.1;4.2.1;3.5.2;3.5.4
46237,1.14.19;1.14.18;1.16.3;1.8.2;1.14.15
46261,1.14.19;1.14.18;1.16.3;1.8.2;1.14.15
46373,1.14.19;1.14.18;1.16.3;1.13.11;1.8.2
46453,2.3.2;2.3.1;6.3.2;6.1.1;3.4.17
46513,1.14.18;1.14.19;1.16.3;1.17.2;1.14.15
46545,1.14.19;1.14.18;1.16.3;1.14.15;1.13.11
46625,5.1.99;5.1.1;2.6.1;5.3.3;2.3.1
46757,1.14.19;1.14.15;1.97.1;1.16.3;1.6.1
46789,1.14.19;1.14.15;1.16.3;1.97.1;1.6.1
46921,4.1.1;3.1.1;1.13.11;1.3.98;1.17.98
46925,4.2.1;5.3.3;3.2.1;2.8.3;3.6.1
46953,1.18.1;1.12.1;1.17.1;1.6.2;1.16.1
46957,1.3.1;1.18.1;1.12.1;1.3.7;1.14.12
46973,1.3.99;1.17.99;1.1.99;1.21.99;1.12.99
47633,1.4.1;1.5.1;4.1.99;2.6.1;1.1.1
47837,2.7.1;2.7.4;2.7.11;2.7.7;2.7.12
48265,3.12.1;3.1.6;2.8.5;2.8.1;1.8.2
48385,1.11.2;1.11.1;1.5.3;1.1.3;4.2.1
48489,1.1.1;1.2.1;1.3.1;2.5.1;1.17.1
48545,2.1.1;2.3.1;3.13.2;2.5.1;1.17.98
48565,3.2.2;2.4.2;3.2.1;3.5.4;3.1.4
48781,2.7.1;2.7.4;2.7.11;2.7.7;2.7.6
48893,3.2.1;2.4.1;2.3.1;3.1.3;3.6.1
48921,1.3.7;1.18.6;1.17.7;3.6.4;1.6.1
48957,1.11.1;1.11.2;1.5.3;1.15.1;1.8.3
49001,1.14.13;1.14.19;1.14.12;1.1.1;4.1.99
49025,1.4.3;1.3.3;1.8.3;1.11.2;1.1.3
49085,1.14.19;1.14.14;1.17.8;1.16.3;1.5.8
49117,1.14.13;1.17.1;1.14.19;1.6.3;4.1.99
49201,2.5.1;4.1.2;3.1.3;4.2.1;3.3.2
49281,1.14.14;1.14.19;1.3.8;1.5.8;1.17.8
49285,2.7.7;2.7.4;2.5.1;2.7.6;2.4.99
49373,1.14.13;1.6.3;1.14.12;1.3.1;1.6.5
49405,2.4.1;2.7.7;3.1.3;2.7.4;2.5.1
49533,3.1.1;3.6.1;3.2.1;4.2.1;3.7.1
49549,3.5.1;3.7.1;4.2.1;3.1.1;3.5.2
49709,2.5.1;2.1.1;4.4.1;1.1.98;3.13.2
50293,1.14.19;1.14.15;1.3.7;1.17.7;4.2.1
50381,2.3.1;3.1.2;6.2.1;4.1.1;2.3.3
50489,2.3.1;3.1.2;2.3.2;2.3.3;1.2.1
50529,2.3.1;3.1.2;2.3.2;2.3.3;1.2.1
50529,2.3.1;3.1.2;2.3.2;2.3.3;1.2.1
50681,3.5.1;3.5.2;1.13.12;3.4.13;3.5.5
50713,1.14.14;1.14.19;1.14.13;3.8.1;1.5.8
50717,1.14.14;1.14.19;1.13.11;1.5.8;1.17.8
50761,1.2.5;1.8.5;1.3.5;1.1.5;1.7.5
50921,1.4.3;1.11.1;1.11.2;1.13.12;1.2.3
50941,2.3.2;6.1.1;2.3.1;6.3.2;3.5.1
51009,1.1.2;1.8.2;1.14.19;1.14.18;1.3.2
51009,1.1.2;1.8.2;1.14.19;1.14.18;1.3.2
51153,2.8.1;4.4.1;3.1.2;3.13.1;1.13.11
51509,1.14.11;2.6.1;1.13.11;1.14.20;1.13.12
51525,2.1.1;3.13.2;2.5.1;2.3.1;1.1.98
51541,1.14.19;1.14.14;1.21.3;1.5.8;1.5.1
51557,2.1.1;2.5.1;3.13.2;2.3.1;1.17.98
51605,1.14.15;1.14.19;1.97.1;1.6.1;1.17.7
51701,2.1.1;2.5.1;2.3.1;3.13.2;4.4.1
51713,5.1.3;5.4.99;5.1.2;2.2.1;5.1.99
51753,2.5.1;4.2.3;3.1.7;2.7.7;6.1.1
51797,2.5.1;3.1.7;5.3.3;4.2.3;4.4.1
52033,3.5.1;3.4.13;3.4.17;6.3.2;3.5.2
52385,6.3.2;6.3.3;4.2.3;2.5.1;1.5.1
52393,2.7.1;2.7.4;2.7.12;2.7.11;2.7.6
52441,2.4.1;2.4.2;2.7.7;3.6.1;2.7.8
52445,2.4.1;2.3.1;2.7.8;2.4.2;3.6.1
52481,1.14.14;1.14.19;1.5.1;1.17.8;1.3.8
52529,2.6.1;5.1.99;5.1.1;4.2.1;2.3.1
52553,2.7.1;2.7.4;2.7.11;2.7.6;2.7.12
52665,4.2.1;3.2.1;5.3.3;4.1.2;3.7.1
52797,4.99.1;4.2.1;5.3.3;5.5.1;1.3.7
53209,1.14.14;1.14.19;1.17.8;1.3.8;1.5.8
53341,1.3.1;2.4.2;1.3.99;4.1.99;2.5.1
53629,4.2.3;5.5.1;2.5.1;5.3.3;3.1.7
53721,2.7.1;2.7.4;2.4.1;5.4.2;2.7.7
53949,6.2.1;2.3.1;3.1.2;1.2.1;2.7.4
54069,4.2.3;5.5.1;4.2.1;4.1.99;2.5.1
54381,4.2.3;5.5.1;4.2.1;2.5.1;5.3.3
54501,4.2.3;2.5.1;3.1.7;5.3.3;6.1.1
55057,1.14.14;1.14.19;1.17.8;1.5.8;1.17.7
55333,2.1.1;3.13.2;2.5.1;2.3.1;1.21.98
55333,2.1.1;3.13.2;2.5.1;2.3.1;1.21.98
55437,1.14.14;1.14.19;1.17.8;1.3.8;1.5.8
55449,1.14.14;1.14.19;1.17.8;1.5.8;1.3.8
55705,2.5.1;2.4.2;2.3.1;1.8.1;2.1.1
55709,4.4.1;2.3.1;2.5.1;1.8.1;2.1.1
55765,3.1.1;4.2.1;3.3.2;3.1.3;3.2.1
55961,6.2.1;1.2.1;3.1.2;2.7.4;2.3.1
56345,2.4.1;2.4.2;2.7.8;2.7.7;2.7.1
56553,2.7.11;2.7.12;2.7.1;2.7.4;2.7.7
56845,2.1.1;2.3.1;2.5.1;3.13.2;4.4.1
57077,4.2.1;2.7.1;4.1.1;4.1.3;1.1.1
57193,3.5.1;3.1.1;3.5.2;4.1.1;3.7.1
57353,1.14.14;1.14.19;1.17.8;1.3.8;1.17.7
57357,1.14.20;1.14.11;1.14.19;1.13.12;1.14.13
57957,1.14.13;1.6.3;1.14.19;1.17.1;1.2.1
58145,6.3.1;2.7.4;6.2.1;3.6.1;6.1.1
58197,3.5.1;3.5.2;2.3.1;3.5.3;3.5.5
58913,3.6.1;3.6.4;3.6.5;6.3.5;3.1.3
59045,2.4.1;2.4.2;2.7.8;3.6.1;2.7.7
59181,3.1.4;4.6.1;2.4.3;3.8.2;2.4.99
59469,3.4.19;3.4.13;3.4.17;4.3.2;3.5.1
59757,2.1.1;3.13.2;2.5.1;2.3.1;1.17.98
60033,3.6.1;3.6.4;3.6.5;6.3.5;3.1.3
60049,1.14.13;1.2.1;1.6.3;1.17.1;1.14.19
60281,2.1.1;2.5.1;3.13.2;2.3.1;1.1.98
61501,2.4.1;2.4.2;3.2.1;2.7.8;3.6.1
61637,6.2.1;2.3.1;2.7.4;2.7.7;3.1.2
62085,2.7.1;2.7.8;2.7.9;5.4.2;2.7.6
62233,4.1.99;4.1.3;1.17.99;1.3.1;5.4.99
62373,2.1.1;1.4.1;1.5.1;2.1.2;1.3.1
62565,1.17.99;1.1.99;1.14.99;1.3.99;4.2.1
62593,1.3.1;1.1.1;5.5.1;1.2.1;4.1.99
63133,2.5.1;4.4.1;2.8.1;1.8.4;5.3.3
63337,5.1.3;3.2.1;5.3.1;2.7.1;5.4.2
63445,2.7.8;2.7.1;6.5.1;3.1.4;2.4.3
63797,3.5.1;3.4.13;3.4.17;4.3.2;6.3.2
63869,1.13.11;5.4.4;1.1.3;1.3.3;5.2.1
64457,2.1.1;2.5.1;2.3.1;3.13.2;1.1.98
64653,1.2.1;2.3.1;1.8.1;6.2.1;1.1.1
64865,4.1.1;2.7.1;2.7.4;1.1.1;6.4.1
65033,1.3.5;1.1.5;1.8.5;1.2.5;1.10.5
65509,1.4.3;1.1.3;1.2.3;1.5.3;1.11.1
65737,1.14.11;4.1.1;1.14.20;1.13.11;3.1.6
65929,2.1.1;2.3.1;2.5.1;3.13.2;4.4.1
66005,2.1.1;2.5.1;3.13.2;4.4.1;2.8.4
67657,1.6.2;1.16.1;1.18.1;1.12.1;1.1.1
68329,3.1.3;3.6.1;3.6.4;3.1.4;3.1.5
68421,4.2.1;5.1.2;4.1.3;5.3.3;5.4.1
68629,4.4.1;1.8.4;2.8.1;2.1.1;2.3.1
68797,3.2.1;5.1.3;2.4.1;4.2.1;3.6.1
69193,6.3.2;6.3.1;3.4.13;6.3.4;6.3.3
69229,4.8.1;2.8.1;1.8.2;5.3.3;3.1.6
69393,2.4.99;2.4.3;2.7.8;3.1.4;2.7.7
69473,2.3.1;3.1.2;6.2.1;1.2.1;2.3.2
69477,2.3.1;3.1.2;2.3.3;4.3.2;2.3.2
69604,4.6.1;2.7.7;6.5.1;2.7.6;2.7.4
69740,2.8.3;2.3.1;2.7.4;5.2.1;2.7.8
69796,3.1.1;3.6.1;2.3.2;4.2.1;6.1.1
69972,1.14.14;1.14.19;1.13.11;1.3.8;1.14.99
70032,1.14.14;1.14.19;1.17.8;1.13.11;1.5.8
70504,3.6.1;2.7.9;2.5.1;3.1.4;2.7.7
70804,2.2.1;5.3.1;4.1.2;1.1.2;1.1.1
70808,5.3.1;4.1.2;1.1.1;2.2.1;2.3.1
71408,1.14.14;1.14.19;1.17.8;1.3.8;1.5.8
72620,2.1.1;1.14.19;1.16.99;1.21.3;1.14.99
74016,3.1.3;4.1.1;2.7.10;3.6.4;1.13.12
74100,2.4.99;2.4.2;2.7.1;2.7.7;2.4.1
74180,1.4.1;1.2.1;1.1.1;4.1.99;1.7.1
74272,2.7.1;2.7.4;2.7.7;2.7.2;2.7.8
74280,2.3.1;2.7.8;2.4.1;2.3.2;2.8.3
74284,2.3.1;2.7.8;2.4.1;2.3.2;2.8.3
74476,1.14.11;4.1.1;1.14.20;1.13.11;4.1.99
74636,1.14.11;1.13.11;1.13.12;1.14.20;1.1.3
74932,1.14.11;1.14.20;1.13.12;1.4.3;2.6.1
75184,4.2.3;5.5.1;2.5.1;5.3.3;3.1.7
75192,1.1.1;1.3.1;1.2.1;1.17.1;1.18.1
75220,3.1.1;1.2.98;3.7.1;4.1.1;2.7.2
75880,2.1.1;1.14.13;1.16.99;2.5.1;1.14.11
76044,1.14.14;1.14.19;1.5.8;1.17.8;1.5.1
76468,1.14.13;1.14.99;4.1.99;1.14.19;1.6.3
76548,2.3.1;2.3.2;3.1.2;3.5.1;1.2.1
76560,3.1.1;2.3.2;4.2.1;3.6.1;3.3.2
77644,3.1.3;3.1.4;3.6.1;3.6.4;3.6.5
77964,4.2.3;5.5.1;5.3.3;5.4.99;2.5.1
78272,4.2.3;5.5.1;2.5.1;4.2.1;5.3.3
78764,3.2.1;2.4.1;2.3.1;3.2.2;3.1.3
79148,1.1.1;1.4.1;1.17.1;1.18.1;1.3.1
79304,5.5.1;5.3.3;4.2.1;4.1.99;5.4.99
79620,1.14.19;1.14.14;1.13.11;5.5.1;2.5.1
79628,2.1.1;2.5.1;2.3.1;3.13.2;4.4.1
79652,2.3.1;2.8.3;4.1.3;2.6.1;4.1.2
79700,3.6.1;2.7.7;3.6.4;3.6.5;6.3.5
80660,2.1.1;2.5.1;2.3.1;3.13.2;4.4.1
80836,2.5.1;3.1.3;3.3.2;4.4.1;3.1.7
81252,1.14.15;1.14.19;1.97.1;1.14.13;1.6.1
81308,5.5.1;5.3.3;1.3.1;4.1.99;1.14.19
82176,2.1.1;3.13.2;2.5.1;2.3.1;1.21.98
82228,2.1.4;4.3.2;2.3.1;3.5.3;5.4.3
82408,4.2.3;5.3.1;3.1.3;5.4.2;2.5.1
83296,1.14.15;1.14.19;1.6.1;1.97.1;1.17.7
84640,1.2.4;4.1.1;1.4.4;1.17.98;1.2.7
85248,1.6.5;1.3.1;1.14.12;1.21.1;1.12.1
85516,2.3.1;2.1.1;2.8.4;1.17.98;4.4.1
86360,6.2.1;1.2.1;3.1.2;2.7.4;2.7.7
