reaction,REACTION_ID,true_EC
43141-2.1.1.216-Q,43141,2.1.1.216
43221-2.1.1.242-Q,43221,2.1.1.242
43437-1.3.3.15-Q,43437,1.3.3.15
43489-1.1.1.294-Q,43489,1.1.1.294
43757-2.3.1.266-Q,43757,2.3.1.266
43901-3.2.1.161-Q,43901,3.2.1.161
44353-6.3.2.47-Q,44353,6.3.2.47
44361-5.3.1.32-Q,44361,5.3.1.32
44405-2.1.1.64-Q,44405,2.1.1.64
44609-2.1.1.222-Q,44609,2.1.1.222
44637-3.3.2.14-Q,44637,3.3.2.14
45221-2.1.1.247-Q,45221,2.1.1.247
45497-4.4.1.29-Q,45497,4.4.1.29
45521-4.4.1.31-Q,45521,4.4.1.31
45561-5.1.1.21-Q,45561,5.1.1.21
45705-1.1.1.195-Q,45705,1.1.1.195
45733-4.1.99.24-Q,45733,4.1.99.24
45777-3.5.5.1-Q,45777,3.5.5.1
46237-1.14.19.12-Q,46237,1.14.19.12
46261-1.14.19.30-Q,46261,1.14.19.30
46373-1.14.19.33-Q,46373,1.14.19.33
46453-2.3.2.22-Q,46453,2.3.2.22
46513-1.14.18.7-Q,46513,1.14.18.7
46545-1.14.19.17-Q,46545,1.14.19.17
46625-5.1.99.5-Q,46625,5.1.99.5
46757-1.14.19.42-Q,46757,1.14.19.42
46789-1.14.19.36-Q,46789,1.14.19.36
46921-4.1.1.102-Q,46921,4.1.1.102
46925-4.2.1.157-Q,46925,4.2.1.157
46953-1.17.1.11-Q,46953,1.17.1.11
46957-1.3.1.108-Q,46957,1.3.1.108
46973-1.3.99.37-Q,46973,1.3.99.37
47633-1.4.1.25-Q,47633,1.4.1.25
47837-2.7.4.31-Q,47837,2.7.4.31
48265-3.1.6.20-Q,48265,3.1.6.20
48385-1.11.2.4-Q,48385,1.11.2.4
48489-1.1.1.105-Q,48489,1.1.1.105
48545-2.1.1.233-Q,48545,2.1.1.233
48565-3.2.2.n1-Q,48565,3.2.2.n1
48781-2.7.1.209-Q,48781,2.7.1.209
48893-3.2.1.169-Q,48893,3.2.1.169
48921-1.3.7.14-Q,48921,1.3.7.14
48957-1.11.1.8-Q,48957,1.11.1.8
49001-1.14.13.222-Q,49001,1.14.13.222
49025-1.4.3.23-Q,49025,1.4.3.23
49085-1.14.19.72-Q,49085,1.14.19.72
49117-1.14.13.224-Q,49117,1.14.13.224
49201-2.5.1.132-Q,49201,2.5.1.132
49281-1.14.14.20-Q,49281,1.14.14.20
49285-2.7.7.90-Q,49285,2.7.7.90
49373-1.14.13.217-Q,49373,1.14.13.217
49405-2.4.1.339-Q,49405,2.4.1.339
49533-3.1.1.102-Q,49533,3.1.1.102
49549-3.5.1.124-Q,49549,3.5.1.124
49709-2.5.1.38-Q,49709,2.5.1.38
50293-1.14.19.53-Q,50293,1.14.19.53
50381-2.3.1.253-Q,50381,2.3.1.253
50489-2.3.1.254-Q,50489,2.3.1.254
50529-2.3.1.256-Q,50529,2.3.1.256
50529-2.3.1.258-Q,50529,2.3.1.258
50681-3.5.1.122-Q,50681,3.5.1.122
50713-1.14.19.49-Q,50713,1.14.19.49
50717-1.14.14.35-Q,50717,1.14.14.35
50761-1.8.5.6-Q,50761,1.8.5.6
50921-1.21.98.2-Q,50921,1.21.98.2
50941-2.3.2.20-Q,50941,2.3.2.20
51009-1.1.2.10-Q,51009,1.1.2.10
51009-1.1.2.7-Q,51009,1.1.2.7
51153-1.8.3.7-Q,51153,1.8.3.7
51509-1.14.11.57-Q,51509,1.14.11.57
51525-2.1.1.337-Q,51525,2.1.1.337
51541-1.14.19.51-Q,51541,1.14.19.51
51557-2.1.1.337-Q,51557,2.1.1.337
51605-1.14.15.25-Q,51605,1.14.15.25
51701-2.1.1.338-Q,51701,2.1.1.338
51713-5.1.3.40-Q,51713,5.1.3.40
51753-2.5.1.136-Q,51753,2.5.1.136
51797-2.5.1.137-Q,51797,2.5.1.137
52033-3.5.1.127-Q,52033,3.5.1.127
52385-2.5.1.140-Q,52385,2.5.1.140
52393-2.7.1.220-Q,52393,2.7.1.220
52441-2.4.1.346-Q,52441,2.4.1.346
52445-2.4.1.346-Q,52445,2.4.1.346
52481-1.14.14.50-Q,52481,1.14.14.50
52529-2.6.1.14-Q,52529,2.6.1.14
52553-2.7.1.217-Q,52553,2.7.1.217
52665-4.2.1.150-Q,52665,4.2.1.150
52797-4.99.1.11-Q,52797,4.99.1.11
53209-1.14.14.90-Q,53209,1.14.14.90
53341-1.3.1.91-Q,53341,1.3.1.91
53629-4.2.3.160-Q,53629,4.2.3.160
53721-2.7.1.221-Q,53721,2.7.1.221
53949-6.2.1.39-Q,53949,6.2.1.39
54069-4.2.3.176-Q,54069,4.2.3.176
54381-4.2.3.184-Q,54381,4.2.3.184
54501-4.2.3.188-Q,54501,4.2.3.188
55057-1.14.14.49-Q,55057,1.14.14.49
55333-2.1.1.267-Q,55333,2.1.1.267
55333-2.1.1.42-Q,55333,2.1.1.42
55437-1.14.14.62-Q,55437,1.14.14.62
55449-1.14.14.81-Q,55449,1.14.14.81
55705-2.4.2.59-Q,55705,2.4.2.59
55709-2.4.2.60-Q,55709,2.4.2.60
55765-3.3.2.9-Q,55765,3.3.2.9
55961-6.2.1.48-Q,55961,6.2.1.48
56345-2.4.1.170-Q,56345,2.4.1.170
56553-2.7.11.14-Q,56553,2.7.11.14
56845-2.1.1.351-Q,56845,2.1.1.351
57077-3.7.1.28-Q,57077,3.7.1.28
57193-3.5.1.124-Q,57193,3.5.1.124
57353-1.14.14.158-Q,57353,1.14.14.158
57357-1.14.20.14-Q,57357,1.14.20.14
57957-1.14.13.245-Q,57957,1.14.13.245
58145-6.3.1.22-Q,58145,6.3.1.22
58197-3.5.1.98-Q,58197,3.5.1.98
58913-7.2.2.18-Q,58913,7.2.2.18
59045-2.4.1.363-Q,59045,2.4.1.363
59181-3.1.4.60-Q,59181,3.1.4.60
59469-3.4.19.13-Q,59469,3.4.19.13
59757-2.1.1.381-Q,59757,2.1.1.381
60033-3.6.1.69-Q,60033,3.6.1.69
60049-1.14.13.246-Q,60049,1.14.13.246
60281-2.1.1.367-Q,60281,2.1.1.367
61501-2.4.1.115-Q,61501,2.4.1.115
61637-6.2.1.58-Q,61637,6.2.1.58
62085-2.7.1.147-Q,62085,2.7.1.147
62233-4.1.99.13-Q,62233,4.1.99.13
62373-2.1.1.74-Q,62373,2.1.1.74
62565-1.17.99.8-Q,62565,1.17.99.8
62593-1.3.1.122-Q,62593,1.3.1.122
63133-2.5.1.151-Q,63133,2.5.1.151
63337-5.1.3.3-Q,63337,5.1.3.3
63445-2.7.8.28-Q,63445,2.7.8.28
63797-3.4.17.24-Q,63797,3.4.17.24
63869-1.13.11.92-Q,63869,1.13.11.92
64457-2.1.1.372-Q,64457,2.1.1.372
64653-1.2.1.44-Q,64653,1.2.1.44
64865-4.1.1.32-Q,64865,4.1.1.32
65033-1.3.5.3-Q,65033,1.3.5.3
65509-1.4.3.26-Q,65509,1.4.3.26
65737-1.14.11.77-Q,65737,1.14.11.77
65929-2.1.1.374-Q,65929,2.1.1.374
66005-2.1.1.377-Q,66005,2.1.1.377
67657-1.6.2.4-Q,67657,1.6.2.4
68329-3.1.3.110-Q,68329,3.1.3.110
68421-4.2.1.114-Q,68421,4.2.1.114
68629-4.4.1.40-Q,68629,4.4.1.40
68797-3.2.1.48-Q,68797,3.2.1.48
69193-6.3.2.61-Q,69193,6.3.2.61
69229-4.8.1.6-Q,69229,4.8.1.6
69393-2.4.99.13-Q,69393,2.4.99.13
69473-2.3.1.305-Q,69473,2.3.1.305
69477-2.3.1.306-Q,69477,2.3.1.306
69604-4.6.1.26-Q,69604,4.6.1.26
69740-2.8.3.28-Q,69740,2.8.3.28
69796-3.1.1.96-Q,69796,3.1.1.96
69972-1.14.19.79-Q,69972,1.14.19.79
70032-1.14.14.179-Q,70032,1.14.14.179
70504-3.6.1.76-Q,70504,3.6.1.76
70804-2.2.1.15-Q,70804,2.2.1.15
70808-5.3.1.37-Q,70808,5.3.1.37
71408-1.14.14.183-Q,71408,1.14.14.183
72620-2.1.1.382-Q,72620,2.1.1.382
74016-4.1.1.123-Q,74016,4.1.1.123
74100-2.4.99.25-Q,74100,2.4.99.25
74180-1.4.1.28-Q,74180,1.4.1.28
74272-2.7.1.166-Q,74272,2.7.1.166
74280-2.3.1.251-Q,74280,2.3.1.251
74284-2.3.1.251-Q,74284,2.3.1.251
74476-1.14.11.81-Q,74476,1.14.11.81
74636-1.14.11.82-Q,74636,1.14.11.82
74932-1.14.11.78-Q,74932,1.14.11.78
75184-4.2.3.210-Q,75184,4.2.3.210
75192-1.1.1.434-Q,75192,1.1.1.434
75220-3.1.1.120-Q,75220,3.1.1.120
75880-2.1.1.388-Q,75880,2.1.1.388
76044-1.14.14.97-Q,76044,1.14.14.97
76468-1.14.13.200-Q,76468,1.14.13.200
76548-2.3.1.312-Q,76548,2.3.1.312
76560-3.1.1.121-Q,76560,3.1.1.121
77644-3.1.3.7-Q,77644,3.1.3.7
77964-4.2.3.214-Q,77964,4.2.3.214
78272-4.2.3.212-Q,78272,4.2.3.212
78764-3.2.1.220-Q,78764,3.2.1.220
79148-1.1.1.438-Q,79148,1.1.1.438
79304-5.5.1.36-Q,79304,5.5.1.36
79620-1.14.14.187-Q,79620,1.14.14.187
79628-2.1.1.393-Q,79628,2.1.1.393
79652-2.3.1.318-Q,79652,2.3.1.318
79700-3.6.1.52-Q,79700,3.6.1.52
80660-2.1.1.396-Q,80660,2.1.1.396
80836-2.5.1.57-Q,80836,2.5.1.57
81252-1.14.15.45-Q,81252,1.14.15.45
81308-5.5.1.38-Q,81308,5.5.1.38
82176-2.1.1.398-Q,82176,2.1.1.398
82228-2.1.4.4-Q,82228,2.1.4.4
82408-4.2.3.230-Q,82408,4.2.3.230
83296-1.14.15.44-Q,83296,1.14.15.44
84640-1.2.4.4-Q,84640,1.2.4.4
85248-1.6.5.5-Q,85248,1.6.5.5
85516-4.4.1.44-Q,85516,4.4.1.44
86360-6.2.1.78-Q,86360,6.2.1.78
