reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R00734,2.6.1.1|2.6.1.5|2.6.1.9|2.6.1.57,2.6.1,2.6.1;2.3.1;2.7.2;4.1.1,2.6.1.103;2.6.1.21;2.6.1.27;2.6.1|2.6.1.1;2.6.1|2.6.1.42,2.6.1,2.6.1;2.3.2;2.3.1;2.7.8;3.5.1,2.6.1.1;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;1.4.1;2.6.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.1;1.4.99;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
R10799,1.3.1.107,1.3.1,1.8.1;1.16.1;1.3.1;1.1.1,1.3.1.107;1.14.13.225|1.6.3.1;1.20.1.1;1.6.3.5;1.14.12.17;1.11.1.1|1.11.1.2;1.7.1.14;1.12.1.3|1.12.1.5;1.6.3.2;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5,1.3.1;1.5.1;1.1.1,1.3.1;1.3.3;1.3.99;2.3.1;1.1.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.3.1,1.3.1
R02337,3.8.1.5,3.8.1,4.2.2;1.12.98;1.97.1;3.5.3,3.8.1.5;1.1.2.7;2.3.1.75;2.5.1.26;1.1.3.20;1.1.1.192;1.1.1.2;1.1.2.8;1.2.1.84,5.1.3,3.8.1;1.1.99;1.1.2;2.5.1;1.1.-,3.8.1.5;3.5.4.43,3.8.1;1.14.13;4.5.1;3.5.99,3.8.1;3.8.1;3.8.1,3.8.1,3.8.1
R10144,1.14.11.36,1.14.11,1.1.3;1.6.3;1.14.13;1.13.12,1.14.11|1.14.11.-|1.14.11.36;1.13|1.13.12.19;1.13.12.24;1.2.2.4;1.13.12.6;1.13.11.27;1.13.11.46;1.14.12.1;1.13.11.83;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67,1.14.11;1.14.20,1.14.11;1.14.20;1.4.11;4.1.1;1.1.5,,1.14.11;1.14.13;1.14.15;1.17.1;1.14.99;1.14.14;1.14.-;2.5.1;1.5.8;1.17.99;2.1.1;4.3.2;1.5.3,1.3.99;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.14;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.15;1.14.13;1.14.15;1.14.13;1.14.13;1.14.15;1.14.-;1.14.-;1.14.-;1.14.13;1.14.15;1.14.15;1.14.13;1.14.15;1.14.13;1.14.-;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.14.15;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;5.3.3;1.14.99;1.14.99;1.3.1;1.3.1;1.3.1;1.3.1;1.14.99;1.3.1;1.14.13;1.3.1;1.14.99;1.14.11;1.3.1;1.14.21;1.14.21;1.14.21;1.14.21;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.14.-;1.14.-;1.1.1;1.14.-;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.14;1.14.99;1.14.14;1.3.1;1.14.13;1.14.13;1.3.1;4.2.3;4.2.3;1.14.13;1.3.1;1.3.1;1.3.1;1.14.11;1.14.11;1.14.11;1.14.11;1.3.1;1.3.1;5.3.3;5.3.3;1.14.11;3.7.1;5.3.3;1.14.13;1.14.13;1.14.13;1.14.-,1.14.11,1.14.11
R08327,1.14.14.-,1.14.13,1.6.3;1.14.13;1.14.14;1.14.18,1.14.14.-|1.14.14.1,1.3.1;1.14.13;1.1.1,1.14.13;1.14.14;1.1.1;1.14.99;1.14.-,1.14.13.239;1.13.11.9;1.13.12.9;1.13.99.1,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R10005,4.2.3.126,4.2.3,2.5.1;5.5.1;4.2.3;3.1.3,4.2.3.62;4.2.3.-|4.2.3.126;4.2.3.92;4.2.3.67;2.5.1.20;4.2.3.24;4.2.3.-|4.2.3.162;4.2.3.165;4.2.3.77;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.128;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.75;4.2.3|4.2.3.-|4.2.3.56;4.2.3.173;4.2.3.98;1.1.1.71;4.2.3.133;4.2.3.64;4.2.3.191;4.2.3.87;4.2.3.56|4.2.3.58;4.2.3.175;4.2.3.170;4.2.3.57;4.2.3.137;4.2.3.89;4.2.3.68,4.2.3,4.2.3;5.5.1;4.3.2;1.3.-;3.1.7,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;5.4.99;4.2.1,4.2.3,4.2.3
R06465,1.14.-.-,1.14.13,1.1.1;1.14.13;1.3.1;1.6.3,1.14.14.1,1.1.1,1.14.-;1.14.13;1.14.12;1.14.15;1.14.19,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.14.13
R08644,2.3.3.17,2.3.3,4.1.3;4.1.2;2.3.3;2.2.1,2.3.3.-|2.3.3.17;2.3.1.180,2.3.3;2.3.1,2.3.3;4.1.3;4.2.1;2.3.1;3.1.2,2.3.3.17;2.3.1.182;2.3.2.14;6.2.1.11;1.2.1.95;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.12;2.1.2.13,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.3,2.3.3
R01655,3.5.4.9,3.5.4,3.5.4;3.5.99;1.5.99;2.4.2,1.5.1.15|3.5.4.9,3.5.4,3.5.4;1.5.1;2.1.2;3.5.99;3.3.1,,3.5.4;6.3.5;6.3.4;3.5.99;2.1.2,3.5.4;2.1.2;3.5.4;2.1.2;2.1.1;1.4.4;2.1.1,3.5.4,3.5.4
R02059,3.5.1.25,3.5.1,3.5.1;3.4.19;3.2.2;3.1.1,2.3.1.78;3.5.1.33;5.1.3.9;3.5.1.25;2.3.1.4;2.3.2.10;2.7.1.40,3.5.1,3.5.1;3.1.1;3.2.1;2.3.1;4.2.1,3.5.1.25;3.5.99.6;3.4.13.4;3.4.14.13;3.5.2.12;4.2.1.48;3.4.17.21;2.3.2.2;3.4.19.13;3.4.11.1;3.13.1.6;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.5.4;1.2.7.12;3.5.4.16;4.3.2.4;2.1.2.3;3.8.1.8,2.3.1;3.5.1;6.2.1;2.3.2;3.1.2;3.1.1;6.3.2;6.3.1;1.2.1;6.3.4;2.3.3;2.1.3;3.4.11;3.4.13;1.2.7;6.1.1;2.1.2;3.7.1;3.5.3;3.5.4;6.3.5;4.3.2;1.2.4;1.8.1;1.1.1;2.7.7;2.3.-;4.1.3;1.2.99;2.5.1;2.8.3;4.4.1;3.4.19;3.2.1;2.1.1;3.4.17;2.6.1;1.2.3;1.-.-,2.3.1;3.5.1;2.3.1;6.3.4;3.5.1;2.3.1;2.3.1;2.3.1;3.5.1;2.1.2;3.5.1;2.3.2;2.1.4;3.5.1;3.5.1;2.3.1,3.5.1,3.5.1
R11206,2.8.3.23,2.8.3,4.2.1;4.4.1;2.5.1;5.4.4,2.8.3.23;1.3.8.1;4.2.1.17;4.2.1.-|4.2.1.134,1.3.3,2.8.3;2.3.1;5.3.3;1.3.1;4.2.1,2.8.3.23;2.8.2.26;2.3.1.187,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;2.8.3;2.8.3;2.8.3;3.1.2;2.8.3;6.2.1;6.2.1;3.1.2;2.8.3;6.2.1;6.2.1;2.8.3;2.8.3;2.8.3;3.1.2;6.2.1;6.2.1;6.2.1;2.8.3;6.2.1;6.2.1;6.2.1,2.8.3,2.8.3
R04764,2.1.1.6,2.1.1,2.1.1;2.3.3;2.5.1;2.3.1,2.1.1.6;2.1.1.128;2.1.1.132;2.1.1.68;2.1.1.42;2.1.1.267;2.1.1.104;2.1.1.-|2.1.1.291;2.1.1.116|2.1.1.121;2.1.1.89;2.1.1.336;2.1.1.114;2.1.1.222,2.1.1,2.1.1;2.3.1;1.-.-;6.3.2;2.5.1,2.1.1.6;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.101,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R05320,1.14.11.17,1.14.11,1.4.3;1.2.3;1.1.3;1.8.3,1.13|1.13.12.19;1.13.12.24;1.2.2.4;1.14.11.17;1.13.12.6;1.13.11.27;1.13.11.46;1.13.11.83;1.14.12.1;1.2.3.4;1.14.11.33;1.2.3.3;1.14.11.12;1.7.3.3;1.14.11.46;1.14.11.72;1.14.11.75;1.13.12.13;1.13.12.5;1.14.11.76;1.14.11.56;1.14.11.28;1.14.20.7;1.14.11.71;1.14.11.1;1.14.11.-|1.14.11.55;1.14.11.45;4.1.1.108;1.14.11.8;1.14.11.24;1.14.11.25;1.14.11.13,1.14.11,1.14.11;1.14.20;1.4.11;2.6.1;1.2.4,,1.14.11;1.14.13;1.14.15;1.17.1;1.14.99;1.14.14;1.14.-;2.5.1;1.5.8;1.17.99;2.1.1;4.3.2;1.5.3,1.14.11,1.14.11,1.14.11
R11778,2.1.1.343,2.1.1,2.1.1;2.3.1;2.5.1;4.4.1,2.1.1.343;2.1.1.216;2.1.1.213;2.1.1.114;2.1.1.98;2.1.1.173,2.1.1,2.1.1;2.3.1;2.5.1;3.3.1;4.3.3,,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R08259,2.4.1.17,2.4.1,2.4.1;2.4.2;3.2.1;5.1.3,2.4.1.17;3.2.1.31;3.1.1.1,2.4.1,2.4.1;3.2.1;2.7.7;3.1.1;2.4.2,2.4.1.71;2.4.2.18;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.99;3.6.1;2.4.2;2.4.2;4.2.3;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1;2.4.2,2.4.1,2.4.1
R00387,1.3.1.37,1.3.1,1.8.1;1.1.1;1.3.1;1.16.1,1.3.1.38;1.3.1.8;1.3.1.44;1.3.1.34;1.1.1.36;1.1.1.330;1.3.1.93;1.3.1.124;1.17.1.7|1.2.1.91;1.1.1.35,1.3.1,1.3.1;1.2.1;1.6.2;1.3.99;1.3.3,1.7.1.10;1.7.99.1;1.7.3.3,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.3.1,1.3.1
R09135,5.5.1.7,5.5.1,5.5.1;5.3.3;1.21.3;3.1.1,5.5.1.7;1.13.11.1;3.1.1.45;1.1.3.10;1.14.13.50;1.1.1.404;3.1.1.57;5.5.1.1;1.14.12.26;1.14.14.172;1.3.1.119|1.3.1.19|1.3.1.an;1.13.11.-|1.13.11.64;2.5.1.18,5.5.1,5.5.1;3.1.1;2.5.1;4.2.3;5.3.3,5.5.1.7,,1.14.99,5.5.1,5.5.1
R04966,1.3.1.9|2.3.1.-,1.3.1,1.8.1;1.16.1;1.3.1;1.1.1,1.3.1.9|2.3.1.-;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39,1.8.1;1.1.1,1.3.1;2.3.1;1.1.1;2.7.1;1.3.99,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.3.1,1.3.1
R01161,2.6.1.38,2.6.1,2.6.1;6.3.5;2.7.2;2.3.1,2.6.1.38;2.6.1.1;2.6.1.27;2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.9,2.6.1,2.6.1;2.3.1;2.7.8;2.3.2;3.4.13,2.6.1.38;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,1.4.1;2.6.1;2.6.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.1;1.4.99;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
R05217,1.14.13.83,1.14.13,4.1.99;1.14.13;1.6.3;4.4.1,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.13.26;1.6.5.4;1.14.13.113;1.14.18.9;1.14.13.87;1.14.12.-|1.14.12.10;1.14.13.25,1.3.1,1.14.13;1.14.15;1.14.14;1.3.98;1.3.1,1.14.13.239;1.13.11.48;1.13.12.23;1.13.99.1,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R00527,3.1.2.12,3.1.2,3.1.2;2.8.3;2.3.1;3.13.1,1.1.1.284|1.2.1.1;3.1.2.12|3.1.2.6,2.5.1,3.1.2;3.13.1;3.5.4;3.1.1;4.2.1,3.1.2.12;4.2.1.155;2.1.1.246;2.5.1.18;3.3.1.1;2.3.1.85;3.3.2.10;3.1.1.2;3.7.1.8;1.14.14.1;3.2.2.1;3.2.1.86,3.1.2;2.8.3;6.2.1;1.2.1;2.3.1;3.7.1,3.1.2;2.5.1;4.4.1;2.5.1;2.5.1;2.5.1;2.5.1;3.1.2;2.5.1;2.5.1,3.1.2,3.1.2
R10675,4.2.1.149,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,4.2.1.-|4.2.1.134;4.2.1.17,4.2.1,4.2.1;2.3.1;5.4.4;5.1.2;3.2.-,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.30;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85,4.2.1;2.3.1;4.1.2;3.5.5;4.3.3;3.2.-;3.5.1;2.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.8;4.2.1;4.2.1;1.3.1;4.2.1;4.2.1;2.3.1;4.2.1;4.2.1;1.3.1;4.2.1;1.3.8;4.2.1;4.2.1;4.2.1;4.2.1;1.3.99;2.3.1;4.2.1;1.3.1;4.2.1;1.3.8;1.3.1;1.3.99;1.3.1;4.2.1;1.3.8;4.2.1;2.3.1;1.3.1;4.2.1;1.3.8;1.3.1;1.3.3;1.3.3;1.3.1;2.3.1;1.3.1;4.2.1;1.3.3;1.3.1;4.2.1;1.3.1;1.3.1;1.3.1;2.3.1;5.3.3;1.3.1;4.2.1;1.3.1;4.2.1,4.2.1,4.2.1
R01928,2.4.1.23|2.4.1.47,2.4.1,2.4.2;2.4.1;3.2.2;3.6.1,3.2.1.46|3.2.1.62;3.2.1.45|3.2.1.62;2.4.1.159;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.4.1.173;2.7.8.27;2.4.1.17,2.4.1,2.4.2;5.1.3;2.3.1;2.7.7;2.7.6,2.4.1.23;2.4.2.9;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R01698,1.8.1.4,1.8.1,1.8.1;1.16.1;1.8.4;1.1.1,1.6.2.6|1.8.1|1.8.1.4;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.5.1;1.3.1;1.1.1,1.8.1;1.6.2;1.2.4;1.6.5;1.6.99,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.8.1,1.8.1
R01917,6.3.1.8|6.3.1.9,6.3.1,2.4.2;2.7.1;2.7.4;2.5.1,6.3.1.9;6.3.5.9;3.6.1.21|3.6.1.9,6.3.1,2.7.3;6.3.1;2.7.1;2.7.7;2.7.4,6.3.1.9;6.3.4.4;6.3.2.6;6.3.5.3;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.10;3.13.1.6;3.4.13.20;3.4.14.13;2.3.2.2;3.4.17.23;3.1.1.1;3.4.19.13;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;3.5.99.5;3.4.11.1;3.5.3.21,,,6.3.1,6.3.1
R01853,1.4.3.21,1.4.3,1.8.3;1.2.3;1.13.11;1.17.3,1.1.3.13;1.4.3.21;1.1.3.20;1.1.3.7;1.4.3.21|1.4.3.4;1.7.3.1;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8,1.4.3;1.1.3,1.4.3;3.5.4;1.11.1;1.4.9;1.14.18,1.4.3.21;1.1.3.13;1.5.3.1;1.5.99.6;1.4.9.2;1.1.5.4;1.1.99.9;1.4.4.2;1.4.1.5;1.5.1.22,1.4.3;2.6.1;1.5.3;1.4.9;1.4.1;4.2.1;1.21.4;1.14.14;1.4.99;1.4.2,1.4.3;1.4.3;2.6.1;1.4.3;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;2.6.1;1.4.2;1.5.3,1.4.3,1.4.3
R08636,1.1.1.-,1.1.1,1.1.1;1.3.1;1.8.1;1.2.1,1.1.1.-|1.1.1.85,1.1.1,1.1.1;1.2.1;1.2.4;1.3.1;1.8.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.6.1;1.6.3;1.14.12;6.4.1;5.4.99;1.11.1;4.1.1,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;2.3.3;2.3.3;2.3.3;2.3.3;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;4.2.1;4.2.1;4.2.1;4.2.1,1.1.1,1.1.1
R04741,1.1.1.35|1.1.1.211,1.1.1,2.3.1;1.1.1;1.3.1;4.2.1,1.1.1.211|1.1.1.35,1.1.1,1.1.1;2.3.1;4.2.1;1.14.13;1.-.-,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R02732,2.7.1.105,2.7.1,2.7.1;2.7.6;3.1.3;3.6.1,2.7.1.105;2.7.1.40;2.7.1.1,2.7.1,2.7.1;3.1.3;2.7.7;2.7.4;5.1.3,2.7.1.105;2.7.7.28;2.7.2.13;6.3.5.5;2.7.4.23;2.7.11.7;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.19;2.7.99.1,,,2.7.1,2.7.1
R04112,3.5.1.28,3.5.1,3.2.1;4.2.2;4.3.3;3.1.1,3.5.1.28;6.3.2.-|6.3.2.45;3.2.1.169;2.3.1.-|2.3.1.183;3.4.16.4|3.4.17.8,3.5.1,3.5.1;2.6.1;2.7.8;2.3.1;4.2.1,3.5.1.28;3.5.99.6;3.4.14.13;4.2.1.48;2.3.2.2;3.4.17.21;3.4.13.4;3.4.11.1;3.4.19.13;3.13.1.6;3.5.2.11;3.5.3.13;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.5.4.19;1.2.7.12;4.3.2.4;2.1.2.3;3.8.1.8,6.3.2;3.5.1;6.3.1;3.4.13,6.3.2;5.1.1;5.1.1;5.1.1;5.1.1;5.1.1;5.1.1,3.5.1,3.5.1
R12077,2.4.1.289,2.1.1,2.4.1;2.4.2;3.2.2;3.6.1,5.1.3.2;2.4.1.325;5.4.99.59;2.4.99.18,2.4.1,1.14.13;1.14.14;4.2.1;1.14.-;4.1.2,,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R01461,2.3.1.26,2.3.1,2.3.1;3.1.1;3.1.2;2.8.3,2.3.1.26;2.3.1.43;3.1.1.13;2.3.1.300;2.3.1.180,2.3.1,2.3.1;3.1.1;3.1.2;6.2.1;1.2.1,2.3.1.26;2.3.3.17;6.2.1.11;2.1.3.12;2.1.2.13;2.3.2.19;6.1.2.2;1.2.1.95;6.3.4.10;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;1.1.1;1.2.1;1.2.1;1.2.1;3.1.2;2.3.1;6.2.1;2.3.1;6.2.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
