reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R01085,3.7.1.5|3.7.1.20,3.7.1,5.5.1.1;2.7.3.9;4.3.1.15;4.4.1.13;3.7.1.-|3.7.1.20|3.7.1.5;3.7.1.23;6.4.1.1;2.5.1.64;4.1.3.3,3.7.1,3.7.1;4.4.1;1.1.1;5.2.1;4.1.99,3.7.1.23,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.7.1;3.7.1,3.7.1,3.7.1
R07737,1.1.1.348,1.1.1,1.1.1.246|1.1.1.348;1.6.5.4;1.14.13.53|1.14.13.89;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.5.1;1.1.1,1.1.1;1.3.1;1.2.1;1.-.-;2.3.1,1.1.1.348;1.2.1.85;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.46;5.4.99.3;4.1.1.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R00499,3.1.2.13,3.1.2,1.8.4.2;1.8.1.12;3.1.2.6,3.1.2,3.1.2;2.3.1;3.1.1;3.2.1;2.5.1,3.1.2.13;4.2.1.155;3.1.1.48;2.3.1.85;3.1.3.102;3.1.4.12;4.2.3.1;3.11.1.3;3.6.1.20;3.1.6.10;3.2.1.175;3.1.5.1;5.1.3.14;3.1.7.2;3.7.1.8;4.6.1.13;2.4.1.17,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;2.5.1;2.5.1;1.2.1;2.5.1;3.1.2;4.4.1;2.5.1;6.2.1;2.5.1;2.5.1;6.2.1;2.5.1;1.2.4;2.3.1;1.2.1;3.1.2;1.2.1;6.2.1;1.2.1;1.2.7;2.3.1;1.2.7;3.1.2;4.4.1;2.3.1;1.2.1;1.1.1;2.3.1;2.3.1;1.2.1;1.2.7,3.1.2,3.1.2
R13112,4.4.1.43,2.5.1,1.14.19.61;2.6.1.7;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,5.3.99,4.2.3;4.3.1;4.3.2;2.3.1;1.14.13,,2.5.1;4.2.3;4.2.1;1.1.1;2.3.1;4.4.1;1.17.1;5.4.99;1.14.13;1.3.99;4.3.1;1.3.3;4.1.3;5.-.-;2.8.1;3.3.2;1.3.1;2.1.2;2.1.4;3.8.1;1.14.14,4.2.1;1.3.8;1.14.14;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.1;5.3.3;1.3.1;1.14.14;1.3.1;5.3.3;4.2.1;1.14.14;4.2.1;4.2.1;4.2.1;5.1.99;4.3.1;4.2.1;4.2.1;1.3.1;5.1.99;1.14.14;5.3.2;4.2.1;4.2.1;1.3.5;4.2.1;4.2.1;4.2.1;4.2.1;3.5.1;4.2.1;4.2.1;4.3.2;4.2.1;4.2.1;5.3.2;4.2.1;5.2.1;5.2.1;5.3.3;5.3.2;1.14.11;5.2.1;1.3.8;1.3.99;1.3.1;4.3.1;3.5.99;4.2.1;4.2.1;4.2.1;4.4.1;4.2.1;4.2.1;1.14.19;3.8.1;3.5.1;3.8.1;1.14.13;1.10.3;1.14.19;1.14.16;1.14.11,4.2.1,2.6.1
R09564,1.11.2.2,1.11.2,1.4.3.21|1.4.3.22;1.2.3.1;1.11.1.10;3.5.4.43|3.5.99.3;3.8.1.5;1.3.1.32;1.21.99.5|1.97.1.8,1.11.2;1.11.1,1.11.2;1.11.1;1.11.-;3.8.1;3.1.7,1.11.1.21,,,1.11.1,1.11.2
R11207,6.3.1.19,6.3.2,3.5.1.119;6.3.1.19;3.6.1.5;2.7.1.40,6.3.1;6.3.2,6.3.1;6.3.2;2.3.2;6.2.1;2.7.3,6.3.1.19;6.3.4.4;6.3.2.37;6.2.1.39;6.3.5.4;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.4;3.4.17.23;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.5.4;3.5.99.5;3.1.1.1;3.4.11.1;3.5.3.21,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.22;3.4.24;1.2.99;1.4.1;4.3.3,6.3.1;6.2.1;3.5.1;2.3.2;6.3.2;2.3.2;2.3.2;6.3.2;2.3.2;1.4.1;3.5.1;6.3.2;3.5.1;3.5.1;6.3.2;6.3.1;3.5.1;6.3.2;6.3.1;3.5.1;6.2.1;6.3.2;3.4.19;6.3.1;6.3.2;6.3.2;3.5.1;3.5.1;3.5.1;3.5.1;6.3.2;6.3.2;3.5.1;3.5.1;6.3.2;3.5.1,6.3.1,6.3.1
R10525,2.4.1.245,2.4.1,2.4.1.245;5.4.99.16;3.2.1.117;2.4.1.25;3.2.1.141;3.2.1.195;4.2.2.12;3.2.1.107;3.2.1.21,3.2.1,2.4.1;1.1.1;2.7.1;5.4.99;5.4.1,2.4.1.35;2.4.2.14;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R08540,4.2.3.56,4.2.3,4.2.3.56;4.2.3.77;2.5.1.20;4.2.3.75;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.67;3.1.7.7|4.2.3.194;4.2.3.78;4.2.3.-|4.2.3.104;4.2.3.6;4.2.3.123;4.2.3.68;4.2.3.181;4.2.3.198|4.2.3.66;4.2.3.56|4.2.3.58;4.2.3.89;4.2.3.57;4.2.3.137;4.2.3.-|4.2.3.129;4.2.3.76,4.2.3,4.2.3;5.5.1;2.5.1;4.2.1;5.3.3,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,4.2.3;4.1.99;3.1.7,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3,4.2.3,4.2.3
R07724,2.1.1.150,2.1.1,2.1.1.150;2.1.1.212|2.1.1.46;2.1.1.42;2.1.1.4;2.1.1.293;2.1.1.155;2.1.1.155|2.1.1.75;2.1.1.270;2.1.1.94;2.1.1.241;2.1.1.155|2.1.1.231;2.1.1.232;2.1.1.240;2.1.1.339;2.1.1.279;2.1.1.146;2.1.1.302;2.1.1.65;2.1.1.38;2.1.1.6;2.1.1.114;2.1.1.163,2.1.1,2.1.1;1.-.-;2.3.1;2.5.1;6.3.2,2.1.1.150;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-,2.1.1,2.1.1
R01167,4.1.1.22,4.1.1,4.1.1.105;4.1.1.28;4.1.1.65,4.1.1,4.1.1;2.3.1;2.7.8;4.3.1;2.7.-,4.1.1.22;1.1.1.381;4.2.1.155;4.1.2.35;4.1.3.39;1.3.8.6;2.1.2.11;4.1.99.2;4.2.99.21;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1,4.1.1,4.1.1
R00998,2.3.3.6,2.3.3,2.3.3.13|4.1.3.-,2.3.3;2.3.1,2.3.3;4.2.1;2.3.1;3.1.2;4.1.3,2.3.3.6;2.3.1.182;6.2.1.1;2.3.2.14;1.2.1.95;2.1.3.12;6.3.1.20;6.1.2.2;6.3.4.10;2.1.2.13,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.3
R03887,3.5.99.5,3.5.99,3.5.99.5;5.3.2.-|5.3.2.6;3.5.99.11;3.7.1.9;4.1.1.77;4.4.1.1|4.4.1.11|4.4.1.2;3.7.1.8;4.2.1.132|4.2.1.80;4.1.1.68;5.3.3.17;1.1.5.4,,3.5.99;3.5.1;3.5.4;1.4.3;4.3.1,3.5.99.5;4.3.1.1;4.3.2.3;4.3.3.7;4.2.1.87,3.5.99;3.5.4;6.3.4,3.5.99;5.3.2;5.3.2,3.5.99,3.5.99
R05449,1.14.14.173,1.14.14,1.14.14.173;1.14.14.15;1.14.19.56;1.14.19.9;1.14.14.13;1.1.99.31;1.14.14.172;1.14.14.3;1.14.14.46;1.14.14.5;1.14.14.30;1.3.8.1|1.3.8.4|1.3.8.7;1.3.8.2;1.14.14.8;1.1.99.21;1.14.14.133;1.14.14.28;1.14.14.9;1.16.8.1;1.1.99.1,3.5.4,1.14.14;1.14.13;1.13.12;1.14.12;1.3.8,,1.5.1;1.5.99;1.4.3;1.5.-;1.12.98;1.4.1;1.5.7;1.5.3;2.5.1,1.1.5;1.1.99;1.5.1;1.12.98;1.12.2,1.14.14,1.14.14
R03072,2.5.1.38,2.5.1,2.5.1.38;2.3.1.184;2.5.1.108;2.5.1.25;2.5.1.114;2.5.1.43;4.4.1.14,2.5.1,2.5.1;4.4.1;2.1.1;5.3.99;2.6.1,,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.8.3;1.3.1;3.7.1;1.1.1;1.8.1;4.5.1,2.3.1;2.5.1;2.-.-,2.5.1,2.5.1
R07288,2.8.2.17,2.8.2,2.8.2.5;2.8.2.35;2.8.2.17;5.1.3.19;2.8.2.1|2.8.2.3|2.8.2.4;2.3.1.279;3.2.2.5|3.2.2.6,3.1.6;3.2.1,2.8.2;1.1.1;5.4.99;5.-.-;2.4.1,2.3.1.191;2.1.2.3;6.2.1.51;1.2.1.95;6.3.4.10;2.3.2.19;6.1.2.2;6.3.1.20;2.1.3.12;2.3.3.1,,,2.8.2,2.8.2
R03519,2.4.1.152,2.4.1,2.4.1.152;2.4.1|2.4.1.344;2.4.1.69;2.4.1.361;2.4.1.87;2.4.1.142;3.2.1.4,2.4.1,2.4.1;2.7.7;2.4.-;2.1.1;6.2.1,2.3.1.191;2.1.2.3;2.3.2.19;6.2.1.51;1.2.1.95;2.1.3.12;6.3.4.10;6.1.2.2;6.3.1.20;2.3.3.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R10531,7.3.2.6,3.6.3,3.6.1.5;2.7.1.40;1.3.3.16|6.2.2.2,3.6.1,3.6.1;3.1.3;3.6.4;3.1.4;2.7.3,,,,3.6.1,3.6.1
R05689,1.1.1.268,1.1.1,1.1.1.269;1.1.1.268;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.5.1;1.1.1,1.1.1;1.8.1;1.1.5;1.3.1;1.2.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R00394,6.2.1.10,6.2.1,3.1.2.18|3.1.2.19|3.1.2.20;2.8.3.8;6.2.1.4;2.7.1.40,6.2.1;2.3.1,6.2.1;2.3.1;1.2.1;3.1.2;1.2.7,,,,6.2.1,6.2.1
R04099,1.1.1.230,1.1.1,1.1.1.-|1.1.1.393;1.6.3.2;1.6.5.4;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.3.1;1.14.14;1.2.1;2.3.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R02712,3.5.1.67,3.5.1,2.3.1.68;2.4.99.6;4.3.1.15;2.6.1.21;3.5.2.2;2.6.1.57;6.3.1.2;2.7.8.24;4.2.1.85;4.1.1.68;2.3.1.42;3.5.1.114;4.1.1.77;1.14.99.46,3.5.1,3.5.1;3.4.19;3.2.1;3.4.11;3.5.5,2.6.1.15;2.7.8.29;2.6.99.2,3.5.1;2.3.1;6.3.2;6.3.1;6.3.4;2.3.2;6.3.5;3.4.13;3.4.11;2.1.3;2.1.2;3.4.19;6.2.1;3.5.4;3.1.1;1.2.99;4.3.2;1.4.1;4.3.3;1.4.7;3.5.5,3.5.1;3.5.1;3.5.1;3.5.1;1.4.1;2.3.2;6.3.1;6.2.1;3.5.1;3.5.1;3.5.1;6.3.2;6.3.2;3.5.1;2.3.2;2.3.2;2.3.2;2.8.3;3.5.1;6.3.2;3.7.1;6.3.1;3.7.1;3.7.1;3.5.1;6.3.2;3.7.1;6.3.1;6.3.2;3.4.15;3.4.11;3.5.1;3.4.11,3.5.1,3.5.1
R12727,6.2.1.67,6.3.2,6.2.1.22;6.2.1.35;6.2.1.33;6.2.1.20;3.5.2.2;6.2.1.12,3.6.1;2.7.1,2.1.1;6.2.1;2.7.4;2.7.2;2.7.1,6.2.1.20;3.1.2.31;2.3.1.85;4.2.1.155,2.8.3;6.2.1;3.1.2;2.3.1;3.2.1,6.2.1;2.3.1;2.8.3;3.1.2;2.8.3;2.8.3;3.1.2;6.2.1;2.8.3;6.2.1;3.1.2;6.3.2;2.8.3;2.8.3;3.5.1;2.8.3;2.8.3;3.4.11;6.2.1;3.4.11;3.1.2;6.2.1;3.1.2;3.7.1;3.5.1;2.3.3,6.2.1,6.2.1
R08006,2.4.1.286,2.4.1,2.4.1.-|2.4.1.286;2.4.1.185;2.4.1.237;2.4.1.126;2.4.1.218;2.4.1.194;2.4.1.35;2.4.1.170;2.4.1.91;2.4.1|2.4.1.-|2.4.1.298;2.4.1.234;2.4.1.81;2.4.1.128;2.4.1.220;2.4.1.238|2.4.1.249;2.4.1.17;2.4.1.357;2.4.1.115;3.2.1.62;2.4.1.85,2.4.1,2.4.1;3.2.1;2.7.7;2.4.2;5.1.3,2.4.1.35;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R13064,3.2.1.40,3.2.1,3.2.1.40;3.2.1.63;3.2.1.194;3.2.1.74;2.4.1.236;3.2.1.24;3.2.1.51;2.4.1.20;2.4.1.8;2.4.1.320;2.4.1.281;3.2.1.111;2.4.1.247;2.4.1.279;2.4.1.31;2.4.1.-|2.4.1.282;3.2.1.174;2.4.1.25,3.2.1;2.4.1,3.2.1;2.4.2;2.4.1;3.1.3;3.6.1,3.2.1.63;3.1.1.93;3.2.2.11;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.2;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1,3.2.1,3.2.1
R03751,3.1.1.17|3.1.1.83,3.1.1,3.1.1|3.1.1.-|3.1.1.17|3.1.1.83;3.1.1.25;3.1.1.85;2.3.1.47,3.1.1,3.1.1;2.3.1;3.5.1;3.1.2;1.14.13,1.14.15.3;1.14.11.17;1.14.18.4;1.14.19.2;1.10.3.1;1.14.13.168;1.14.14.1;1.14.12.25;1.2.3.9;1.14.16.7;1.14.21.11;1.14.99.46,2.5.1;2.1.1;3.3.2;3.8.1;4.4.1;3.3.1;1.17.1;2.3.1;4.2.1;2.8.1;1.14.13;4.1.3;6.3.4;4.99.1;2.6.1;1.3.1;2.9.1;3.5.99;3.5.1;4.5.1,3.3.2,3.1.1,3.1.1
R11260,2.4.1.19,2.4.1,2.4.1.19;3.2.1.33;2.4.1.18,2.4.1;3.2.1,2.4.1;3.2.1;5.4.99;2.4.2;2.3.1,2.4.1.99;2.4.2.49;2.4.99.14,1.14.11;1.14.13;1.14.15;1.14.99;1.17.1;1.14.14;1.14.-;1.17.99;1.1.1;2.1.1,4.2.2;3.2.1;3.2.1;3.2.1;3.2.1;1.17.1;1.14.-;4.2.1;1.14.13;1.14.13;1.14.-;1.14.-;2.1.3;1.14.11;1.14.-;1.14.-;1.14.13;1.14.13;1.14.14;1.1.1;4.2.1;1.3.3;1.10.99;1.10.99;1.14.13;1.14.14;1.14.13;1.14.13;1.14.13;1.14.13;1.14.11;1.14.14;5.3.99;5.3.99;5.4.4;1.14.13;1.14.13;1.3.99;3.3.2;3.3.2;5.3.1;2.6.1;3.3.2;1.14.13;1.14.13;1.14.13;1.14.13;3.3.2;1.14.11;4.2.99;2.5.1;4.2.3;2.5.1;3.3.2;1.14.99;1.14.-;1.14.13;1.14.15;4.2.3;1.14.15;1.14.99;1.14.15;1.14.99;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;2.5.1;1.14.14;1.14.15;1.14.15;1.14.15;1.14.13;1.17.4;1.14.14;1.14.-;1.14.-;1.14.14;1.14.14;1.14.13;1.14.13;5.3.3;1.14.-;1.14.99;1.14.15;1.14.14;1.14.13;1.14.99,2.4.1,2.4.1
R12026,2.4.2.59,1.8.1,2.4.2.60;3.2.2.5|3.2.2.6;2.4.2.31,2.4.2,2.4.2;2.6.1;2.4.1;2.5.1;2.3.1,,2.4.2;3.2.2;2.4.1;3.5.1;6.3.4;2.7.8;1.14.14;1.14.11;4.3.3,3.2.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;3.2.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;1.14.14,2.4.2,2.4.2
R12452,1.14.11.71,1.14.11,1.13|1.13.12.19;1.13.12.24;1.14.11.71;1.2.2.4;1.13.12.6;1.13.11.27;1.13.11.46;1.13.11.83;1.14.12.1;1.14.11.49;1.14.11.46;1.2.3.4;1.7.3.3;1.2.3.3;1.14.11.72;1.14.11.74;1.14.11.6;1.13.12.13;1.13.12.5;1.14.11|1.14.11.-|1.14.11.12;1.14.11.52;1.14.11.26;1.14.11.4;1.14.11.75;1.14.11.17;1.14.11.33;1.14.11.20;1.14.11.32;1.14.11.31;1.14.11.36;1.14.11.1,1.14.11,1.14.11;1.13.11;1.14.20;1.4.11;4.1.1,,1.14.13;1.14.14;1.14.11;1.14.99;1.14.15;1.14.-;1.17.4;1.14.18;1.17.1;1.14.16;1.14.12;1.7.1;1.17.99;1.5.99;1.1.1;1.1.4;1.10.99;1.3.99;1.97.1;1.10.3;1.14.17;1.17.2;1.13.11;1.13.12;2.6.3;1.6.6;1.17.3;1.7.3;1.-.-;1.17.7;1.3.7;1.14.20;1.1.99;1.17.-;1.1.-;1.8.99;1.4.-;4.1.99;1.7.2;3.7.1;3.8.1;2.1.1;1.5.1,1.13.11,1.14.11,1.14.11
R04099,1.1.1.230,1.1.1,1.1.1.-|1.1.1.393;1.6.3.2;1.6.5.4;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.3.1;1.14.14;1.2.1;2.3.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R11508,2.1.1.332,2.1.1,2.1.1.332;2.1.1.333;1.16.1.8;2.1.1.100;2.1.1.98;2.1.1.314;2.1.1|2.1.1.163,2.1.1,2.1.1;2.3.1;2.5.1;4.4.1;1.3.98,2.1.1.333;2.8.4.4;2.1.2.1;2.3.1.101;2.1.3.2,1.14.-;1.14.13;1.14.14;1.14.15;1.14.12;4.1.99;1.14.11;4.1.1;1.-.-,4.1.1;4.1.99;4.1.1;1.1.1;4.1.3;4.1.3;1.1.1,2.1.1,2.1.1
R13346,5.5.1.38,5.3.3,1.14.14.103;2.3.1.160;1.13.11.48;1.14.14.50;1.14.13.224;1|1.1.1|1.1.1.10|1.1.1.149|1.1.1.184|1.1.1.2|1.1.1.62|1.1.1.n11;1.1.1|1.1.1.51,5.5.1,1.3.1;1.3.99;1.-.-;4.2.1;1.14.14,4.3.1.31;4.3.3.1;4.2.1.87;4.3.2.8;3.5.99.5,,4.1.99;2.3.1;5.3.3;4.2.3;4.2.3;1.14.21;4.2.3;1.14.20;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;1.1.1;2.1.1;2.1.1;1.3.1;1.10.99;1.14.14;1.14.-;4.2.3;2.5.1;1.14.13;1.14.13;1.1.1;4.3.99;3.1.1;1.1.1;2.1.1;4.1.1;1.14.11;1.14.13;1.3.-;1.10.99;4.1.1;1.14.14;4.2.1;1.14.14;1.10.99;1.3.1;1.3.1;4.2.99;4.2.1;5.4.99;1.1.1;2.2.1;4.1.1;1.3.1;5.3.99;5.3.99;1.3.1;1.14.13;1.14.13;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.14.21;1.14.21;1.14.21;1.3.1;1.14.21;1.3.1;1.3.1;1.1.1;1.1.1;1.3.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;5.3.99;1.3.1;1.1.1;1.3.1;1.14.13;1.3.1;5.3.99;3.7.1;1.3.1;1.3.1;1.3.1,5.5.1,1.14.14
