reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R02341,3.2.2.1,3.5.4,3.2.2.1;2.4.2.1,3.2.2,3.2.2;2.4.2;3.1.1;3.5.1;2.3.1,3.2.2.1;3.2.1.22;3.1.1.93;4.3.3.5,2.4.2;3.2.2;2.4.1;4.3.3;2.7.8;1.14.14;1.14.11;3.5.1;6.3.4;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;3.2.2;2.4.1;2.4.2;1.14.14,2.4.2,3.2.2
R12362,1.1.1.417,1.1.1,1.1.1.417;1.1.1.170;1.1.1.170|1.1.1.418;1.6.3.2;1.14.13.246;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.4.1.27;1.5.1.6;5.3.3.1,1.3.1;1.1.1,1.1.1;1.3.1;5.3.3;2.3.1;4.1.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.6.3;1.6.1;1.14.12;6.4.1;5.4.99;1.11.1;4.1.1,1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.1.1;1.1.1;1.14.13;1.14.13;1.1.1;1.1.1;1.1.1;1.3.99;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.3.1;1.3.1;1.3.1;1.1.1;5.3.3;1.3.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.3.1;1.3.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.99;1.3.1;1.14.99;1.1.1;1.14.21;1.14.21;1.14.21;1.14.21;1.14.-;1.14.-;1.1.1;1.1.3;1.3.1;1.3.1;1.14.13;1.14.99;1.14.13;2.1.1;1.3.1;1.3.1;1.3.1;1.14.13;4.1.99;1.3.1;1.3.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.11;1.14.11;5.3.3;5.3.3;1.14.11;5.3.3;1.14.13;3.7.1;1.1.1;2.1.1;5.5.1;1.14.13;1.14.13;1.1.1;1.1.1;1.14.11;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;1.14.13;2.1.1,1.1.1,1.1.1
R09704,5.1.99.5,5.1.99,3.5.1.81;3.5.1.14;3.5.2.1;1.3.1.2;3.5.2.2;2.3.1.128|2.3.1.266|2.3.1.267;1.14.13.-|1.17.3|1.17.3.-|1.17.3.2;3.1.3.53;2.7.11.2;2.7.11.4;2.7.11.18;3.1.3.43;2.7.11.15;3.1.3.52;2.7.11.5,5.1.3,5.1.99;5.1.1;2.6.1;2.3.1;2.3.2,3.5.1.81;3.5.2.13;3.4.13.22;3.4.11.1;3.5.3.9;4.2.1.48;3.5.4.16;1.2.7.12;3.4.19.13;3.13.1.6;2.3.2.2;3.4.17.8;3.5.5.4;3.4.14.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.8.1.8;2.1.2.3;3.5.99.8;4.3.2.4,5.1.99,5.1.99;1.3.1;1.3.1;5.3.3;1.5.1;1.5.-;1.5.3;1.4.3;4.2.1;5.1.1;1.4.3;1.5.1;1.3.7;5.1.1;4.1.1;5.1.3;1.3.7,5.1.99,5.1.99
R02673,1.1.3.19,1.1.3,1.2.2.4;1.1.3.38;1.14.18.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15,,1.1.3;1.2.3;4.1.1;1.11.2;1.1.99,,1.1.3;1.1.1;1.10.3;1.14.13;1.3.3;1.3.2,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;4.1.2;1.1.1;1.1.1;1.4.3;1.1.1;1.1.1,1.1.3,1.1.3
R08693,5.1.3.37,4.2.2,4.2.2.11|4.2.2.3;3.2.1.15,5.1.3,1.1.1;1.1.99;1.1.2;1.14.13;5.1.3,1.13.99.1;1.13.12.2;1.13.11.54;1.14.13.239,,,5.1.3,4.2.2
R11694,3.1.1.105,3.1.1,3.1.1.105;2.3.1.285|2.3.1.df;3.1.1|3.1.1.3,3.1.1,3.1.1;3.5.1;3.4.11;3.1.2;3.4.17,3.1.1.20;3.7.1.8;3.2.1.175;3.1.3.48;3.1.2.28;3.1.6.1;3.6.1.20;3.1.4.16;4.6.1.13;5.1.3.14;3.1.7.3;2.4.1.17;3.1.5.1;4.2.3.1;2.3.1.85;3.11.1.3;4.2.1.155,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2;3.5.3;1.2.3;2.6.1;6.3.1;6.3.4;2.1.2;2.2.1,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;3.1.1;2.3.1,3.1.1,3.1.1
R10799,1.3.1.107,1.3.1,1.3.1.107;1.14.13.225|1.6.3.1;1.20.1.1;1.6.3.5;1.14.12.17;1.11.1.1|1.11.1.2;1.7.1.14;1.12.1.3|1.12.1.5;1.6.3.2;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5,1.3.1;1.5.1;1.1.1,1.3.1;1.3.3;1.3.99;2.3.1;1.1.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.3.1,1.3.1
R04649,2.4.3.8,2.4.99,3.2.1.18,3.5.1;2.4.1,2.4.99;3.1.3;2.7.7;2.3.2;3.1.4,1.13.99.1;1.14.13.179;1.13.11.25;1.13.12.2,2.4.99;3.2.1;2.4.1;3.1.4,2.4.99;3.6.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.3;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1,2.4.99,2.4.99
R12761,4.2.1.176,4.2.1,1.1.1.124|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,5.3.1;4.2.1,4.2.1;1.1.1;3.1.2;5.3.99;3.7.1,3.1.1.17;3.11.1.2;3.1.2.16;3.1.6.16;3.1.3.75;4.2.1.155;3.6.1.7;3.7.1.8;2.3.1.85;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.5;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;4.3.1;1.1.1;4.3.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1,4.2.1,4.2.1
R12744,2.4.1.382,2.7.8,2.7.8.41;3.6.1.26;2.4.99.3;2.7.8.24;2.7.8.11;2.4.99.6;2.7.8.5;4.2.1.119;3.6.1.15|3.6.1.5,2.4.1,1.13.11;1.14.12;1.14.14;1.14.13;1.14.-,,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.2;2.4.1;2.4.99;4.2.3;2.7.8,2.4.1,2.7.8
R13388,1.97.1.14,1.8.2,1.1.99.18;1.1.3.10;1.2.5.3;1.10.3.2|1.14.18.1|1.16.3.1,,1.8.99;3.1.4;3.13.1;3.1.1;3.4.11,,1.6.5;1.14.18;1.10.3;1.12.5,1.14.18;1.10.3;4.2.1;4.2.1;1.10.9;1.3.7;1.3.1;1.14.13;1.14.18;1.3.1;1.3.1;1.14.13;1.3.1;1.3.1;1.14.18;1.3.1;1.3.1;1.3.1,1.14.18,1.1.99|1.8.2|1.8.99
R05593,3.7.1.21,4.2.1,1.1.1.36;4.2.1.17;4.2.1.-|4.2.1.134,,3.7.1;4.2.1;1.1.1;1.14.-;3.5.1,1.11.1.8,3.1.2;2.8.3;6.2.1;1.2.1;2.3.1;3.7.1;3.2.1,3.1.2;3.7.1,4.2.1,4.2.1
R10143,1.14.11.36,1.14.11,1.14.11.13;1.13.11.15;1.13.11.1;1.14.14.36;1.14.13.1;4.1.1.68;4.1.1.77;1.13.11.16;1.13.11.-|1.13.11.3;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.-|1.13.11.8,1.14.11;1.14.20,1.14.11;1.14.20;1.14.13;1.13.11;1.13.12,,1.14.11;1.14.13;1.14.15;1.17.1;1.14.99;1.14.14;1.14.-;2.5.1;1.5.8;1.17.99;2.1.1;4.3.2;1.5.3,1.3.99;1.14.99;1.14.13;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.14.14;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.1.3;1.1.1;1.14.-;1.14.-;1.1.1;1.14.13;1.14.13;1.14.13;1.14.13;1.14.15;1.14.13;1.14.13;1.1.1;1.14.15;1.14.13;1.14.13;1.14.-;1.1.1;1.14.15;1.14.-;1.14.-;1.1.1;1.14.15;1.1.1;1.14.15;1.14.13;1.14.-;1.14.-;1.14.13;1.14.15;1.14.11;1.14.11;1.14.99;1.14.99;1.14.11;1.14.99;1.14.11;1.1.1;1.1.1;1.14.14;1.1.1;1.14.11;1.14.14;1.14.15;1.14.11;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.14.13;1.14.13;1.14.13;1.3.1;1.3.1;5.3.3;1.3.1;1.3.1;1.3.1;1.3.1;1.14.13;1.3.1;1.3.1;1.1.1;1.1.1;1.3.1;1.14.11;1.14.99;1.14.21;1.14.21;1.14.21;1.14.21;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.14.-;1.14.-;1.14.-;1.1.1;1.1.1;1.3.1;1.3.1;1.14.13;1.14.11;2.1.1;1.14.13;4.2.3;4.2.3;2.1.1;5.3.3;1.14.13;1.3.1;1.3.1;1.3.1;1.14.11;1.14.11;1.3.1;1.3.1;1.14.13;1.14.13;1.14.20;1.14.-;5.3.3;5.3.3;3.1.1;5.3.3;3.7.1;5.5.1;2.1.1,1.14.11,1.14.11
R10695,3.5.4.40,3.5.4,3.5.4.40;3.5.4.46;1.1.1.37,3.5.4,3.5.4;3.5.99;1.11.1;3.3.1;3.4.17,3.5.4.40;2.1.2.3;4.3.2.4;3.5.99.6;3.5.2.3;3.5.1.40;3.5.5.1;3.5.3.22;3.4.14.13;3.4.17.21;4.2.1.48;2.3.2.2;3.4.13.22;3.8.1.8;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.4.11.1;3.13.1.6;1.2.7.12,3.5.4;6.3.5;6.3.4;3.5.99;2.1.2,3.5.4;3.5.4;3.5.4;6.3.5;6.3.5;1.1.1;3.5.4;1.1.1;1.7.1;3.5.4;3.5.4;3.5.4;6.3.4;1.17.1;1.17.3;1.17.1;1.17.3;1.17.3;1.17.3;1.14.14;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4;2.4.2;3.5.4;3.5.4;3.5.4,3.5.4,3.5.4
R09148,1.14.13.25,1.14.13,1.14.13.-|1.14.13.25;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.224;1.14.14.-|1.14.14.1;1.14.13.-|1.14.13.167,1.14.12;1.1.1,1.14.13;1.14.14;1.3.98;1.14.15;1.1.1,1.14.13.25;1.14.14.1;1.14.15.3;1.14.12.12;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.18,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R08574,2.7.1.161,2.7.1,2.7.1.161;2.7.1.26;3.1.3.102|3.1.3.104|3.1.3.2,2.7.1,2.7.1;2.7.2;3.1.3;3.6.1;2.1.1,2.7.1.26;2.7.7.2;2.7.2.7;6.3.5.5;2.7.11.31;2.7.3.8;2.7.4.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.8.46;2.7.99.1,,,2.7.1,2.7.1
R12952,2.6.1.121,1.5.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.3.1,3.5.1;1.5.1;2.3.1;1.14.13;3.5.3,1.4.1.12;1.5.1.9;1.5.3.6;1.4.4.2;1.4.3.12;1.1.3.39;1.1.99.9;1.5.99.6;1.4.9.2;1.1.5.4,1.5.1;1.5.99;4.3.2;1.14.15;1.5.-;1.4.3;1.4.1;1.12.98;1.3.1;1.14.11;3.5.3;1.5.7;1.5.3;1.14.13,2.6.1;1.5.1;1.5.1;1.4.1;2.6.1;2.6.1;2.6.1;1.4.1,1.5.1,1.5.1
R05380,4.2.1.112,4.2.1,1.14.99.9;4.1.2|4.1.2.52|4.1.2.n4|4.1.3.17|4.1.3.39,4.2.1,4.2.1;3.5.1;4.1.2;3.1.2;2.5.1,4.2.1.66;4.1.1.106;3.5.1.110;1.1.1.276;4.3.1.17;1.3.8.6;3.5.5.4;2.3.1.85;4.2.3.3;4.2.99.12;1.2.1.31;1.4.1.18;5.5.1.1;1.1.3.47;2.7.8.23;2.5.1.119;3.7.1.21;1.14.13.109;1.17.98.2;3.2.1.22;3.1.7.9;3.3.1.1;4.3.3.3,,,4.2.1,4.2.1
R09823,2.1.1.237,2.1.1,2.1.1.237;2.1.1.101;2.1.1.238;2.1.1.306;2.1.1.102;2.1.1.307;2.1.1.112;2.1.1.305;2.1.1.34;2.1.1.35,2.1.1,2.1.1;2.3.1;2.5.1;6.3.2;2.6.1,2.1.1.307;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.101,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R12506,2.1.4.3,3.4.11,2.6.1.57;5.3.3.5;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;1.14.18.5;2.3.1.26;3.5.1.114;3.5.1.130|3.5.1.ai;4.1.1.95;3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-,3.5.3,2.3.1;2.7.4;2.4.1;5.1.3;2.7.8,,3.5.3;2.1.4;1.14.13,2.1.4;3.5.3;3.5.3;3.5.3;2.1.4;2.1.3,3.5.3,2.3.1
R12165,1.14.20.14,1.14.11,1.14.20.14;1.13.12.24;1.2.2.4;1.13.12.6;1.13.11.27;1.13.11.46;1.14.12.1;1.13.11.83;1.13|1.13.12.19;1.2.3.3;1.7.3.3;1.2.3.4;1.13.11.49;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.33,1.14.20;1.14.11,1.14.20;1.14.3;1.13.12;1.9.3;1.14.11,,1.14.13;1.14.14;4.1.1;1.14.11;2.5.1;1.14.15;2.1.1;1.97.1;1.14.16;1.14.-;1.14.18;1.14.99;4.2.1;4.1.99;1.14.21;1.17.1;1.11.1;3.7.1;3.8.1;1.22.1;3.5.3;1.10.99;1.13.11;6.4.1;1.10.3;4.1.2;1.4.-;1.1.1;1.17.99;2.4.1;3.5.99;1.2.1;1.3.1;2.1.2;1.3.99;3.13.1;3.2.-;1.3.7;1.14.20;1.-.-;1.14.17;1.17.7;1.7.3;1.17.3;4.99.1;2.8.4;4.7.1;3.1.6;2.3.1;1.6.6,4.2.1;1.1.1;1.1.1;1.1.1;1.14.11;1.14.11;1.1.1;1.1.1;1.-.-;1.14.14;1.14.14;1.14.11;1.17.4;1.14.13;1.14.13;1.17.4;1.14.13;1.14.13;1.14.11;1.14.13;1.1.1;1.1.1;1.17.4;1.17.4;1.14.14;1.17.4;1.17.4;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.3.1;1.3.3;1.14.99;1.17.4;1.17.4;1.14.13;1.14.99;1.14.13;1.14.99;1.14.13;1.14.13;1.14.13;1.14.13;1.1.3;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.1.1;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1,1.14.20,1.14.20
R04242,3.4.19.9,2.1.2,6.3.2.17;3.4.13.18|3.4.13.4;4.3.1.15;6.3.2.-|6.3.2.43;6.3.2.-|6.3.2.45;6.3.2.60|6.3.2.M4;3.5.1.130|3.5.1.ai;4.1.1.95;2.3.1.68;6.3.1.9;2.6.1.57;2.7.8.24;2.7.8.42;2.6.1.21;1.2.1.95;6.2.1.2,3.4.17,3.5.1;3.4.11;3.4.13;4.2.1;2.3.2,3.5.4.9;3.4.14.13;3.4.17.21;3.5.1.10;2.3.2.2;3.1.1.1;3.4.19.13;2.1.2.3;4.2.1.48;3.5.2.6;3.4.13.18;3.13.1.6;3.5.3.13;3.5.99.8;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.3.2.4;3.4.11.1;3.5.5.1;1.2.7.12;3.8.1.8,6.3.2;3.5.1;2.3.1;2.3.2;3.4.13;6.3.1;6.3.4;3.4.11;3.4.19;3.4.17;2.1.3;3.1.1;6.2.1;3.4.15;3.5.3;2.3.-;3.4.24;3.4.22;4.3.2;2.7.7;6.1.1;3.1.2;1.2.1,6.3.2;3.4.19;6.3.2;6.3.2;6.3.2;6.3.2;2.3.2;2.3.2;2.3.2;2.3.2;2.3.2;3.5.1;6.3.2;3.5.1;6.3.2;6.3.2;6.3.2;6.3.2;3.4.15;6.3.2;2.3.1;6.3.2,6.3.2,6.3.2
R11279,6.1.2.2,3.6.3,6.1.2.2;5.4.2.2;2.7.7.91;3.6.1.21|3.6.1.9,2.7.1,6.1.2;2.1.3;6.3.5;6.4.1;3.6.1,,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;6.1.2;3.5.3;2.6.1;6.3.1;6.3.4;6.3.2;2.1.2;2.2.1;3.4.11,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.2;2.3.1;2.3.2;2.3.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;2.3.1;2.3.1;2.3.1;2.3.1;6.1.1;2.3.1;2.3.1;6.1.1;6.1.1;2.3.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;2.3.1;1.2.1;2.3.1;6.1.1;2.3.1;6.1.1;2.1.3;3.2.1;2.3.1;2.3.1;2.3.1;2.1.3;2.3.1;2.3.1;1.-.-,2.3.1,6.1.2
R12747,2.7.4.34,2.7.7,2.7.4.6,3.6.1;2.7.1,2.3.1;2.7.4;2.4.1;5.1.3;2.7.8,,,,2.7.4,2.7.4
R01353,2.7.2.1|2.7.2.15,2.7.2,2.7.1.40;6.3.2.14;3.6.1.21;6.3.2.39;2.7.2.1|2.7.2.14|2.7.2.15|2.7.2.7,2.7.4;2.7.1,2.7.2;6.2.1;2.7.1;2.3.1;6.3.5,2.7.2.1;2.7.1.29;6.3.5.5;2.7.3.8;2.7.11.4;2.7.7.14;2.7.4.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1,,,2.7.2,2.7.1
R12454,1.3.98.5,1.11.1,1.14.14.42;1.1.1.351|1.1.1.44;4.2.1.1,,1.11.1;1.11.2;1.3.3;1.3.98;4.1.1,1.11.1.8,1.3.99;1.3.3;1.3.8;1.3.5;1.5.1;1.14.99;1.17.3,4.2.1;2.5.1;4.2.1;1.3.3;4.4.1;1.3.99;4.2.1,1.11.1,1.11.1
R04880,1.1.1.1,1.1.1,1.1.1.1,1.14.12;1.1.1,1.1.1;1.2.1;1.8.1;1.13.99;1.-.-,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R04378,2.4.2.7,2.4.2,2.4.2.7,2.4.2,2.4.2;2.7.8;4.3.2;2.3.1;5.4.99,2.4.2.7;2.4.1.118;2.4.99.18,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;3.2.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;1.14.14;2.4.2,2.4.2,2.4.2
R05377,4.1.1.-,4.1.1,4.1.1.77;4.1.1.68;4.1.1.55;4.1.1.90;4.1.1.1|4.1.1.7;2.3.1.180,4.1.1,4.1.1;1.1.1;1.2.2;1.2.4;1.17.5,4.1.1.45;4.1.2.45;2.1.2.11;1.1.1.38;4.1.3.39;1.3.8.6;4.2.1.155;4.1.99.2;4.2.99.21;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1,4.1.1,4.1.1
R01965,2.7.1.1,2.7.1,5.4.2.2;5.4.2|5.4.2.2|5.4.2.7,2.7.1,2.7.1;2.7.2;3.1.3;3.6.1;2.1.1,2.7.7.96;2.7.1.1;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.2;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1,,,2.7.1,2.7.1
R12851,4.3.2.2,4.3.2,4.3.2.2;4.3.2.1,4.3.2,4.3.2;6.3.4;2.3.1;4.3.1;2.3.2,4.3.2.2;4.3.3.6;4.3.1.29;3.5.99.5;4.2.1.87,1.14.15;1.14.13;4.3.2;1.-.-;1.14.11;1.14.14;1.14.99;1.17.7,4.3.2;2.-.-;2.5.1;2.-.-,4.3.2,4.3.2
R01204,2.3.1.3,2.3.1,2.3.1.180,2.3.1,2.3.1;2.6.1;3.1.1;3.2.1;2.7.7,2.3.1.3;2.3.2.30;2.3.3.14;2.1.2.13;2.1.3.12;6.2.1.1;6.1.2.2;6.3.4.10;6.3.1.20;1.2.1.95,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R08836,1.13.11.-,1.13.11,1.14.18.1;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.13.11.-|1.13.11.29;1.13.11.15;1.13.11.37;1.13.11.1;1.13.11.-|1.13.11.3;1.13.11.16,1.13.11,1.13.11;1.14.12;1.14.18;1.14.13;4.1.99,1.4.3.2;1.4.9.2;1.1.3.46;1.1.5.4;1.1.99.9;1.5.3.21;1.5.99.6;1.4.4.2;1.4.1.20;1.5.1.22,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R09719,1.3.8.2,1.3.8,1.3.8.2;1.14.14.15;1.3.8.1|1.3.8.4|1.3.8.7;1.14.19.56;1.14.19.9;1.1.99.21;1.3.5.5;1.3.99.28|1.3.99.29|1.3.99.30|1.3.99.31;1.14.14.46;1.14.14.13;1.14.14.3;1.14.14.5,,1.3.8;1.3.99;1.14.14;1.1.99;1.3.5,,1.5.1;1.5.99;1.4.3;1.5.-;1.12.98;1.4.1;1.5.7;1.5.3;2.5.1,1.1.5;1.1.99;1.5.1;1.12.98;1.12.2,1.3.8,1.3.8
