reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R10421,1.1.1.356,1.1.1,,1.1.1,1.1.1;4.2.1;1.3.1;5.1.3;2.3.1,1.7.1.10;1.7.99.1;1.7.3.3,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R10835,2.4.1.324,2.4.1,2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.245;2.4.1.15;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.266;2.4.1.202;2.4.1.22;2.4.1.-|2.4.1.284;2.4.1.85;2.4.1.173,2.4.1,2.4.1;3.2.1;5.1.3;2.7.7;2.4.2,2.4.1.324;2.4.2.9;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R05396,1.3.1.-,1.3.1,,1.5.1;1.1.1,1.3.1;1.1.1;1.14.99;1.14.12;1.2.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.3.1
R11544,3.2.1.197,3.2.1,3.2.1.74;3.2.1.21|3.2.1.25|3.2.1.74,3.2.1,3.2.1;3.1.3;3.6.1;3.1.4;3.4.11,3.2.1.63;3.1.1.93;3.2.2.11;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.2;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.2;2.4.1;2.4.2;2.4.2;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.2;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;4.2.2;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.2;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.1.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.1.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1,3.2.1,3.2.1
R13302,2.5.1.158,2.5.1,2.5.1.-|2.5.1.31;2.5.1.87|2.5.1.91;2.5.1.-|2.5.1.33;2.5.1.-|2.5.1.30;2.5.1.84;2.5.1.83;2.5.1.29,2.5.1,2.5.1;5.3.3;2.3.2;4.2.99;4.1.1,,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;5.3.3;1.17.1,2.5.1,2.5.1
R02168,2.4.1.36,2.4.1,2.4.1.36;2.4.1.347;2.4.1.15;2.4.1.216;2.4.1.245;2.4.1.64;2.4.1.231;3.2.1.85;5.4.99.16;3.2.1.122|3.2.1.93,2.4.1,2.4.1;5.4.99;2.3.1;2.7.7;5.1.3,2.4.1.347;2.4.2.34;2.4.99.14,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R06390,3.1.1.83,3.1.1,3.1.1.83;1.14.13.105;1.2.1.5;3.5.1.3;3.7.1.18;3.5.1.1;2.8.3.9;1.1.1.283;3.1.1.-|3.1.1.24;6.3.5.4;3.1.1.25,3.1.1,3.1.1;1.14.13;3.5.1;3.3.2;1.14.18,1.14.19.12;1.14.15.3;1.14.18.4;1.14.11.17;1.10.3.3;1.14.13.202;1.14.14.1;1.14.12.12;1.2.3.9;1.14.21.11;1.14.16.1;1.14.99.2,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1;3.1.1;3.1.1;3.1.1,3.1.1,3.1.1
R00493,2.6.1.-,2.6.1,2.6.1.14;4.3.1.17|4.3.1.18|4.3.1.19|4.3.1.20;1.4.99.6,5.3.3,2.6.1;4.3.1;1.4.1;1.4.11;4.1.1,2.6.1.35;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,1.4.3;1.4.3;2.6.1;2.6.1;1.4.1;1.4.99;2.6.1;1.4.1;2.6.1;2.6.1;4.4.1;4.4.1;4.4.1;1.4.3;1.4.3;4.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.1;2.6.1;1.4.1;1.4.1,2.6.1,2.6.1
R12105,1.3.1.114,1.3.1,1.3.1.114;1.3.1.3;1.3.1.22;1.3.1.44;1.1.1.36;1.6.5.4;1.3.1.8;1.3.1.38;1.1.1.213|1.1.1.50|1.3.1.-|1.3.1.3|1.3.1.M16|1.3.99.6;1.1.1|1.3.1.22|1.3.1.3|1.3.99.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.1.1;1.3.1,1.3.1;1.3.99;1.1.1;1.3.3;1.3.8,,1.3.1;1.3.8;1.3.99;1.3.3;2.3.1;1.1.-;1.14.12;1.3.7;1.3.5;1.3.98;2.5.1,1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;5.3.3;1.3.1;1.3.1;1.3.1;1.3.1;1.3.1;1.14.21;1.14.21;1.14.21;1.14.21;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.3.1;1.3.1;1.14.13;1.14.13;1.14.13;1.3.1;1.3.1;1.3.1;1.14.13;1.3.99;5.3.3;5.3.3;1.14.11;1.14.11;5.3.3;1.1.1;1.14.13;5.5.1;1.14.13;2.1.1;1.3.1;1.3.1;3.7.1;1.14.99;1.14.99;1.14.99;1.14.99;2.1.1;4.1.99;1.14.11;4.2.1;1.14.11;5.4.1;2.1.1;2.1.1;1.14.13;1.14.99;2.1.1;4.2.3,1.3.1,1.3.1
R04335,2.4.2.34,2.4.2,2.4.2.51;2.4.2.50;2.3.1.72;2.4.1.250;2.4.1.87;2.4.1.351;2.4.1.236;2.4.1.22;2.4.1.123;2.4.1.239;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.297;2.4.1.338;2.4.1.254;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.301;2.4.1.273;3.2.1.20|3.2.1.70,2.4.1,2.4.2;5.1.3;2.7.6;2.3.1;2.7.7,2.4.1.156;2.4.2.9;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.99;2.4.1;4.2.3;2.7.8,2.4.2,2.4.2
R07534,1.3.99.27,1.14.99,1.3.99.27;2.1.1.210;5.5.1.-|5.5.1.19;5.5.1.-|5.5.1.18;1.3.5.5|1.3.99.28|1.3.99.29|1.3.99.30;1.3.8.2;4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;2.5.1|2.5.1.32|5.5.1.19,5.3.3;5.5.1,1.3.99;1.14.99;1.3.8;1.3.3;2.3.1,4.2.1.78;4.2.3.38;1.14.13.197;5.5.1.6;4.2.99.20;1.1.1.394;4.3.3.3;3.7.1.21;2.3.1.85;3.1.7.9;3.2.1.118;4.1.1.28;4.3.1.9;1.2.1.31;1.4.1.18;1.17.98.2;3.3.1.1;3.5.5.4;2.5.1.119;1.3.8.6;1.1.3.47;3.5.1.110;2.7.8.23,1.3.99;1.3.8;1.3.5;1.3.1;1.14.99;1.17.3;1.17.99;1.3.3;1.14.-,1.3.99;1.3.99;1.3.99;1.14.99;1.3.5;1.3.5;1.3.99;1.3.5;1.3.5;1.3.8;4.2.1;1.3.8;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.5;1.3.8;4.2.1;1.3.5;4.2.1;1.3.5;1.3.5;1.3.5;5.2.1;1.3.99;1.3.8,1.3.99,1.3.99
R05629,2.7.8.13,2.7.8,2.4.2.43;2.5.1.-|2.5.1.31;2.5.1.89;3.4.17.14|3.4.17.8;3.4.16.4|3.4.17.8,2.7.7;2.4.1,2.3.1;2.7.4;2.4.1;5.1.3;2.7.8,2.7.7.71;2.7.4.32;2.7.1.157;2.7.11.7;2.7.2.1;6.3.5.5;2.7.8.43;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1;2.7.6.1;2.7.99.1,,,2.7.7,2.4.1|2.5.1
R00878,5.3.1.5,5.3.1,5.3.1.5,5.3.1,5.3.1;2.2.1;5.1.3;2.6.1;3.2.1,3.2.1.108;3.1.1.93;3.2.2.24;4.3.3.5,5.3.1;3.5.4,5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;2.6.1;5.3.1;1.1.3;1.3.2;5.1.3,5.3.1,5.3.1
R10668,3.2.2.30,3.5.4,2.4.1.-|2.4.1.118;2.4.2.8;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.4.1.245;2.7.8.24;2.7.8.11;3.2.1.74;2.4.99.6,,3.2.2;2.4.2;3.5.1;3.1.1;2.3.1,3.2.2.30;4.3.3.5;3.2.1.21;3.1.1.93,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,3.2.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;3.2.2;2.4.1;2.4.2;1.14.14,2.4.2,2.4.2
R06018,2.4.1.30|2.4.1.97,2.4.1,5.4.2.2;2.4.1.321;2.7.7.37;2.4.1.7;2.4.1.1;2.4.1.230;2.4.1.20;2.4.1.8;2.4.1.281;2.4.1.279;2.4.1.31;2.4.1.320;2.4.1.231;2.4.1.64;2.4.1.339;2.4.1.49;3.1.3.10,2.4.1,4.2.3;2.4.1;1.1.3;3.1.3;1.1.5,,,,2.4.1,2.4.1
R11587,2.3.1.262,2.3.1,2.3.1.199;2.3.1.262;1.2.7.11;1.14.12.1;2.3.1.111;2.3.1.-|2.3.1.218;4.1.1.7;1.3.1.79;1.14.11.53;1.14.11.54;1.14.13.64;1.14.11.-|1.14.11.61;4.1.1.90;1.14.11.51;1.14.11.33;1.1.1.351|1.1.1.44,2.8.3,4.1.1;2.3.1;1.1.1;4.1.3;1.2.3,2.3.1.262;6.2.1.50;2.1.2.3;2.3.2.19;1.2.1.95;2.3.3.10;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;2.3.1,2.3.1,2.3.1
R01704,1.2.1.48,1.2.1,1.2.1.5;1.2.1.3|1.2.1.48|1.2.1.5;1.6.5.4,1.8.1;1.1.1,1.2.1;1.1.1;1.5.1;1.2.3;1.4.1,1.2.1.48;1.1.1.66;1.17.1.9;2.3.1.85;1.2.4.1;1.8.1.4;1.3.1.20;1.1.3.39;1.2.3.13;1.2.5.1,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.2.1,1.2.1
R07944,2.3.1.153,2.3.1,2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.172;2.3.1.133;1.2.1.18;2.3.1.196;2.3.1.119;2.3.1.140;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.180,2.3.1,2.3.1;3.1.2;3.1.1;6.2.1;1.2.1,2.3.1.90;2.1.3.12;2.3.2.19;2.3.3.14;6.1.2.2;6.2.1.11;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1,2.3.1,2.3.1
R04515,4.1.1.-,4.1.1,2.3.1.180,,4.1.1;1.1.1;1.1.5;1.2.4;3.7.1,,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,1.2.5;1.1.1;1.1.1;1.1.1;1.14.11;5.3.1;1.1.1;1.1.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;4.2.1;4.2.1;4.2.1;4.2.1;1.13.11;5.3.1;4.2.1;4.2.1;4.2.1;1.13.11;1.1.1,1.1.1,4.1.1
R02361,4.2.2.2|4.2.2.9,4.2.2,2.4.1.226;2.4.1.225;2.4.1.224;3.2.1.15|3.2.1.67,3.2.1,4.2.2;2.3.1;3.2.1;5.1.3;5.4.1,,,4.2.2;1.13.99;5.1.3;1.1.1;1.1.1;1.1.1;5.3.99,4.2.2,2.4.1
R04531,2.4.1.87,2.4.1,2.4.1.87;2.4.99.1;3.2.1.18,2.4.1,2.7.7;2.4.2;5.1.3;2.3.1;2.4.1,2.4.1.87;2.4.2.9;2.4.99.12,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R03327,1.1.1.145|5.3.3.1,1.1.1,1.1.1.145|5.3.3.1;1.1.1.51;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.1.1,1.1.1;5.3.3;1.3.1;1.6.5;1.14.13,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R06895,1.3.98.3,2.1.1,4.1.3.44;1.3.98.7;1.3.98.3|1.3.99.22;1.97.1|1.97.1.4;1.17.98.2;2.8.1.8,,1.3.98;4.1.1;1.3.3;1.3.5;1.3.4,,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.8.3;1.3.1;3.7.1;1.1.1;1.8.1;4.5.1,1.1.99,1.3.98,1.3.98
R03673,5.3.3.12,5.3.3,5.3.3.12;4.1.1.84;1.10.3.1|1.14.18.1;1.11.1.7,,5.3.3;1.14.18;4.1.1;5.3.2;1.1.1,1.13.11.48;1.13.12.3;1.14.13.239;1.13.99.1,5.3.3;1.1.1;5.5.1;1.1.3,5.3.3;1.14.18;1.14.18;1.14.13;1.3.1;4.2.1;4.2.1,5.3.3,5.3.3
R02530,4.4.1.5,4.4.1,4.4.1.5;4.2.1.130;1.1.1.284;2.5.1.18,4.4.1,4.4.1;3.1.2;2.3.1;4.2.1;1.2.1,4.4.1.5;4.5.1.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;2.5.1;2.5.1;2.5.1;3.1.2;4.4.1;2.5.1;2.5.1;2.5.1;2.5.1;1.2.7;3.1.2;1.2.7,4.4.1,4.4.1
R12405,1.1.1.270,1.1.1,1.1.1.270;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.1.1,1.1.1;1.14.-;1.3.1;1.14.13;1.-.-,1.1.1.270;2.3.1.85;1.2.1.3;5.3.3.1;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.6.3;1.6.1;1.14.12;6.4.1;5.4.99;1.11.1;4.1.1,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.1.1;1.14.-;1.1.3;1.1.1;1.1.1;1.1.1;1.14.13;1.14.13;1.1.1;1.3.99;1.14.99;1.14.99;1.1.1;1.14.-;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;5.3.3;1.1.1;1.14.11;2.1.3,1.1.1,1.1.1
R04345,5.5.1.11,5.5.1,5.5.1.7;5.5.1.1;3.1.1.45;1.3.1.32;4.2.1.114;5.5.1.2;4.2.1.-|4.2.1.83;5.4.99.14;5.3.3.10;3.1.1.57;1.14.14.108;1.14.11.13;1.2.3.1;4.2.1.34;4.2.1.35;2.6.1.14;4.2.1.3|4.2.1.4,5.5.1,5.5.1;3.1.1;1.3.1;5.3.3;2.3.1,1.13.11.54;1.13.12.4;1.13.99.1;1.14.13.239,5.5.1;5.3.3,5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1,5.5.1,5.5.1
R12916,2.4.1.-,2.4.1,2.4.1.35;2.4.1.238;2.4.1|2.4.1.-|2.4.1.298;2.4.1.239;2.4.1.91;2.4.1.111;2.4.1.17|2.4.1.95;2.4.1|2.4.1.297;2.4.1.170;2.4.1.237;2.7.4.6,2.4.1,2.4.1;2.4.2;6.2.1;6.3.2;2.7.7,2.4.1.35;2.4.2.40;2.4.99.18,2.4.1;6.1.1;3.1.1;3.2.1;2.4.2;3.1.4;5.1.3;6.5.1,2.4.1;2.4.1;2.4.1;6.1.1;2.4.1;6.1.1;2.4.1;2.4.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;3.1.1,2.4.1,2.4.1
R11716,4.1.1.104,4.1.1,2.3.1.180,4.1.1,4.1.2;4.1.1;1.1.1;4.2.1;5.3.1,4.1.1.104;1.1.1.262;4.2.1.155;5.4.99.3;1.1.3.21;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.90;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.2;4.1.2;4.1.2;4.1.1;4.1.1;4.1.1;4.1.2;4.1.2;2.1.3;5.1.3;5.-.-;2.1.3;1.1.1;4.1.1;1.1.1;1.1.1,4.1.1,4.1.1
R04881,2.1.1.6,2.1.1,2.1.1.6;2.1.1.42;2.1.1.68;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.128;2.1.1.104;2.1.1.132;2.1.1.146;2.1.1.336;2.1.1.116|2.1.1.121;2.1.1.146|2.1.1.279;2.1.1.76;2.1.1.155;2.1.1.169|2.1.1.68;2.1.1.222,2.1.1,2.1.1;1.-.-;2.5.1;2.3.1;6.3.2,2.1.1.6;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-,2.1.1,2.1.1
R10608,2.4.2.55,2.4.2,3.2.2.6;3.2.2.5|3.2.2.6;4.2.2.13;2.4.2|2.4.2.1,3.2.2,2.4.2;2.3.1;1.1.1;3.5.1;1.14.13,,2.4.2;3.2.2;2.4.1;3.5.1;6.3.4;2.7.8;1.14.14;1.14.11;4.3.3,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;1.14.14,2.4.2,3.2.2
R01921,1.1.1.254,1.1.1,1.1.1.108;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.3.1;2.3.1;1.2.1;1.-.-,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R00305,1.1.5.9,1.1.5,,1.23.5;1.10.3,2.1.1;4.2.1;2.5.1;4.3.1;4.1.2,,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;1.14.11;5.3.3;1.14.-;1.1.98;1.4.3;1.-.-;1.2.1;1.6.5;1.6.99;4.2.1;1.14.15;1.1.9;1.3.1;1.14.12;5.1.3;1.6.1;1.6.3;6.4.1;5.4.99;1.11.1;4.1.1,1.1.1;1.1.5;1.1.1;5.1.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;5.1.3;5.3.99;5.1.3;5.1.3;1.1.1;5.1.3;5.1.3;5.1.3;5.1.3;1.1.1;5.1.3;5.1.3;5.1.3;1.1.1;1.1.1;4.2.1;5.1.3;4.2.1;1.1.1;5.1.3;1.1.1;1.1.1;5.1.3;4.1.1;4.2.1;5.1.3;4.2.1;1.1.1;1.1.1;1.1.1,1.1.1,1.1.5|1.23.5|2.1.1
R08008,1.21.3.6,1.1.3,1.21.3.6;1.6.3.1;1.14.13.72;1.14.12.17;1.14.12.22;1.14.13.242;1.14.13.167;1.14.12.1;1.3.3.6;1.14.14.154,,1.14.18;1.21.3;1.14.13;1.-.-;1.10.3,1.13.11.24;1.13.12.23;1.13.99.1;1.14.13.239,1.21.3,1.21.3;1.21.3;1.21.3,1.21.3,1.21.3
R00997,3.5.99.7,3.5.99,2.3.3.-|2.3.3.17;2.3.3.13|4.1.3.-,2.6.1,3.5.99;4.4.1;4.3.1;3.5.1;1.4.1,2.6.1.44;2.7.8.29;2.6.99.2,3.5.99;3.5.4;6.3.4,3.5.99,3.5.99,3.5.99
