reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R03894,4.1.1.72,4.1.1,4.1.1.72;4.1.1.1|4.1.1.7;1.2.4.4;1.2.1|1.2.1.-|1.2.1.25|1.2.4.4|1.8.1.4|2.3.1.168;1.2.7.7,4.1.1,4.1.1;1.1.1;1.2.4;2.6.1;1.2.3,2.2.1.5;1.2.4.4;4.1.1.1,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;4.1.1,4.1.1,4.1.1
R13022,1.4.1.28,1.4.1,1.14.13.88;1.14.13.41;1.6.3.2;1.14.21.9;1.14.21.1;1.3.3.9;1.14.14.37;1.14.13.124;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.3|1.12.1.5;1.1.1.21;1.11.1.1|1.11.1.2,1.14.13;1.1.1,1.7.1;1.5.1;1.4.1;1.4.3;1.1.1,,2.6.1;1.4.1;1.4.3;4.3.1;1.4.99;1.4.9;1.4.7;1.4.2;4.1.1;1.13.12;1.4.5;1.14.11;2.-.-;2.4.2;6.3.4,2.6.1;1.4.99;1.4.1;1.4.1;2.6.1;4.4.1;4.4.1;2.6.1;2.6.1;4.4.1;4.4.1;1.4.3;1.4.3;4.4.1;4.4.1;2.6.1;1.4.1;1.4.1;1.4.1;2.6.1;4.4.1,1.4.1,1.14.13
R10929,6.3.2.60,6.3.2,3.1.2.6,6.3.2,6.3.2;2.7.3;6.3.1;2.1.1;2.7.1,6.3.4.12;6.3.1.6;6.3.2.2;6.2.1.39;6.3.5.4;6.3.3.3;3.5.1.96;2.3.2.2;3.4.14.13;3.4.13.4;3.13.1.6;3.5.5.4;3.4.17.21;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.99.5;3.4.11.1;3.1.1.1;3.5.4.1;3.5.3.21,,,6.3.2,6.3.2
R10887,4.1.1.-,4.1.1,4.1.1.90;2.3.1.37;1.1.1.-|1.1.1.85,,4.1.1;4.3.1;5.4.99;5.1.2;2.3.1,4.1.1.20;4.1.2.52;4.1.3.14;1.1.1.286;2.1.2.11;4.1.99.12;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;5.1.1;4.1.1;1.1.1;4.1.1;4.1.1;4.1.1;5.1.1;4.1.1;5.1.1;4.1.1,4.1.1,4.1.1
R06637,2.3.1.-,2.3.1,2.3.1.252;2.3.1.111;2.3.1.244;2.3.1.161;2.3.1.-|2.3.1.235;2.3.1.119;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.177;2.3.1.151|2.3.1.177|2.3.1.220;1.2.7.11;2.3.1.146;2.3.1.236;2.3.1.159;2.3.1.262;2.3.1.206;2.3.1|2.3.1.-|2.3.1.74,2.3.1,2.3.1;6.2.1;3.1.2;2.1.1;4.1.1,,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;2.3.1;1.2.1;1.2.1;2.3.1;2.3.1;1.1.1;1.2.1;1.2.1;1.2.4;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;6.2.1;6.2.1;2.3.1;1.2.7;1.1.1;2.3.1;1.2.7;6.2.1;1.2.7;3.1.2,2.3.1,2.3.1
R07711,1.14.13.-,1.14.13,1.14.13.87;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.21;1.14.13.2|1.14.13.33;1.14.13.84;1.14.14.43|1.14.14.45;1.14.13.240;1.14.13.88,1.14.13;1.1.1,1.14.13;1.14.14;1.14.15;1.14.12;1.14.-,1.14.13.4;1.14.14.9;1.14.18.1;1.14.12.9;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.2;1.10.3.1;1.14.11.28;1.14.19.19,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R05625,2.7.1.238,3.6.3,3.6.1.5;3.1.3.1|3.1.3.2|3.1.3.48,3.6.1;2.7.1,3.6.1;2.7.9;3.-.-;3.1.4;3.1.3,,,,3.6.1,3.6.1
R05558,3.8.1.8,3.8.1,3.8.1.8;1.14.14.172;3.5.4.43;1.14.14.173;1.13.11.-|1.13.11.1|1.13.11.M6;5.5.1.7;1.14.13.50;1.2.3.1;2.7.8.11;2.7.3.9;3.5.4.11;1.3.2.3,3.5.4,3.8.1;3.5.4;2.5.1;4.2.1;3.1.1,3.8.1.8;3.5.4.43;3.5.3.3;3.5.2.17;3.5.1.59;2.1.2.3;3.4.11.1;3.4.13.4;2.3.2.2;3.13.1.6;3.4.19.13;3.4.17.8;3.1.1.1;3.4.14.13;1.2.7.12;4.3.2.4;4.2.1.48;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.99.6,3.8.1;1.14.13;4.5.1,3.8.1;3.5.99;3.5.99;3.5.99,3.8.1,3.8.1
R04000,2.8.3.12,2.8.3,2.8.3.12;2.8.3.8;2.8.3.1;2.8.3.19;2.3.1.22;2.8.3.5;2.8.3.10;1.2.7.11;1.3.8.7|1.3.8.8;2.3.1.20,2.8.3,2.8.3;5.4.99;4.2.1;4.1.2;2.3.1,2.8.3.12;2.3.1.187;2.8.2.13,2.8.3;6.2.1;3.1.2;2.3.1;3.2.1,2.8.3;2.8.3;3.1.2;6.2.1;2.8.3;3.1.2;2.3.1;2.8.3;2.3.3;2.8.3;2.3.1;6.2.1;6.2.1,2.8.3,2.8.3
R12052,1.14.13.-,1.14.13,1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.240;1.14.14.1,1.3.1;1.14.13;1.1.1,1.14.13;1.14.15;3.3.2;3.1.-;1.14.99,1.14.13.150;1.14.14.1;1.14.18.1;1.14.15.3;1.14.12.9;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.10.3.1;1.14.19.18;1.14.11.28,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.99;1.14.-;1.14.18;1.17.1;1.1.1;1.13.11;1.10.99;1.10.3;1.97.1;3.5.3;3.7.1;1.6.6;1.17.99;1.2.1;1.3.99;1.3.7;1.14.20;4.1.99;1.-.-;1.14.12;1.17.3;1.7.3;1.14.17;1.17.7,1.14.13;2.5.1;2.5.1;1.3.1;5.5.1;5.5.1;4.2.1;5.5.1;1.14.14;1.14.14;4.2.1;1.14.14;1.14.14;5.5.1;5.5.1;1.14.14;1.14.14;4.2.1,1.14.13,1.14.13
R08705,1.1.1.-,1.1.1,1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.211|1.1.1.35,1.1.1,1.1.1;1.8.1;1.14.13;2.7.1;1.-.-,1.1.1.364;1.2.1.72;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.3.4;4.1.1.104;1.1.99.18;5.4.99.3;1.1.5.4;1.4.3.5;4.2.1.155,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R01064,4.1.2.21|4.1.2.55,4.1.2,2.5.1.54|2.5.1.55,4.1.2,4.1.2;2.2.1;4.1.3;4.4.1;2.7.6,4.1.2.14;4.1.3.43;2.1.2.11;4.1.1.3;1.1.1.286;4.1.99.12;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1,4.1.2;4.1.2;4.1.2;4.1.2;4.1.3;4.1.3;4.1.2;4.1.2;4.1.2,4.1.2,4.1.2
R09987,1.1.1.323,1.1.1,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.21;1.1.1.184;1.1.1.375;1.1.1.272;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.2.1.80,1.1.1,1.1.1;1.14.13;5.3.3;1.-.-;1.3.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R03037,3.3.2.1,3.3.2,3.3.2.1;2.5.1.64;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20,3.3.2,4.4.1;3.3.2;2.5.1;4.2.99;3.7.1,,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;3.3.2;1.5.1;3.3.1;2.1.2;4.1.99;4.1.3;3.5.99;1.4.3;4.3.3;3.5.-;3.1.1;1.3.1;3.7.1,3.3.2;2.5.1;2.5.1,3.3.2,3.3.2
R01201,2.7.1.59,2.7.1,2.7.1.60;2.7.1.59;2.7.1.193|2.7.1.69;5.4.2.2,2.7.1,2.7.1;2.7.2;3.1.3;3.6.1;2.1.1,2.7.7.96;2.7.1.60;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.2;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1,,,2.7.1,2.7.1
R06420,1.3.1.81,1.3.1,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.2.1.95;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.2.1.106;1.2.1.50;1.2.1.-|1.2.1.103|1.2.1.ag;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.272;1.1.1.375,1.3.1;1.1.1,1.3.1;1.1.1;1.2.1;1.18.1;5.3.3,1.1.1.163;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;4.1.1.56;5.4.99.3;1.1.99.9;1.1.3.39;1.4.3.5;4.2.1.155;1.1.5.4,1.3.1;1.3.8;1.3.99;1.3.3;2.3.1;1.1.-;1.14.12;1.3.7;1.3.5;1.3.98;2.5.1,1.3.1;1.3.1;1.14.11;1.3.1,1.3.1,1.3.1
R04922,2.7.8.2,2.7.8,2.7.8.2;2.7.1.107;3.1.4.3;2.7.8.27;3.6.1.26,3.2.1,2.7.8;2.7.1;2.7.7;3.1.3;3.6.1,2.3.1.158;6.1.2.2;2.1.3.12;2.1.2.13;6.2.1.51;2.3.2.14;1.2.1.95;6.3.4.10;6.3.1.20;2.3.3.13,,,2.7.8,2.7.8
R02279,4.2.1.41,4.2.1,4.2.1.41;4.1.1.90;1.1.1.-|1.1.1.85,4.1.2;4.2.1,4.2.1;4.1.2;4.1.1;1.1.1;4.1.99,,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1,4.2.1,4.2.1
R06804,2.4.1.239,2.4.1,2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.236;2.4.1.159;2.4.1.254;2.4.2.51;2.4.1.22;2.4.1.87;2.4.1.38|2.4.1.90;2.4.2.50;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.273;3.2.1.21|3.2.1.25|3.2.1.74;3.2.1.74,2.4.2;2.4.1,2.4.1;2.4.2;2.3.1;3.2.1;2.7.7,2.4.1.91;2.4.2.56;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R01519,3.1.1.17,3.1.1,1.1.99.35;1.1.1.69;3.2.1.113;2.2.1.1;1.1.1.122;1.1.1.264;1.1.1.370;1.1.1.121;3.1.1.17;1.1.99.28;3.2.1.22,3.1.1,3.1.1;3.7.1;3.1.2;3.5.1;4.2.1,1.14.18.5;1.14.15.16;1.14.11.28;1.14.19.29;1.10.3.1;1.14.13.185;1.14.14.1;1.14.12.10;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.7,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1;3.1.1;1.1.3;3.1.1;3.1.1;1.2.1,3.1.1,3.1.1
R02907,4.2.1.94,4.2.1,4.2.1.94;1.1.1.252;2.3.1.156;4.2.1.154;2.4.1.358;2.5.1.136;1.3.1.57;1.14.11.22|1.14.20.5;1.11.1.16;1.14.11.23;1.1.1|1.6.5.2|1.8.1.15|1.8.1.9,4.2.1,4.2.1;1.1.1;3.7.1;5.4.4;5.5.1,5.5.1.6;4.2.1.101;4.3.1.9;2.3.1.85;4.1.1.45;4.2.99.12;2.5.1.119;4.2.3.55;3.7.1.21;1.2.1.31;1.4.1.18;1.3.8.6;3.2.1.21;3.1.7.9;1.1.1.38;1.1.3.47;4.3.3.3;1.14.13.197;3.5.5.4;3.3.1.1;1.17.98.2;3.5.1.110;2.7.8.23,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,1.14.12;1.13.11;1.14.12;1.14.12;1.14.12;1.14.12;1.6.5;1.3.1;1.3.1;1.10.3;1.3.1;1.3.1;1.3.1;1.6.5;1.5.1;1.14.14;1.14.14;1.14.12;1.14.13;2.5.1;1.14.-;1.14.14;1.14.14;1.14.14;1.3.1;1.3.1;1.14.11;1.3.1;1.14.11;1.14.11;1.14.11;4.1.1;1.14.14;1.14.14;4.2.1;1.14.11;1.14.-;1.3.1;1.14.11;4.2.1;1.14.-;4.1.1;1.14.11;1.14.11;1.14.11;4.2.1;1.14.11;1.3.1;1.3.1;1.14.12;1.3.1;1.3.1;1.14.11;1.14.12;1.14.13;1.14.13;1.14.12;1.1.5;1.14.21;1.3.1;1.14.12;1.3.1,4.2.1,4.2.1
R03049,3.1.1.63,3.1.1,2.3.1.135;2.3.1.76;3.1.1.64;3.1.2.22;2.3.1.85|3.1.2.14;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41,3.1.1,3.1.1;2.3.1;4.2.1;3.1.2;3.5.1,3.1.1.63;3.7.1.8;3.1.2.14;2.3.1.85;3.6.1.7;3.1.3.45;3.2.1.175;3.1.6.1;3.11.1.3;4.2.3.1;3.1.4.13;3.1.7.11;4.2.1.155;4.6.1.13;3.1.5.1;2.4.1.17;5.1.3.14,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,3.1.1,3.1.1,3.1.1
R00649,2.1.1.12,2.1.1,2.1.1.12;2.1.1.373;2.1.1.123|2.1.1.124;2.1.1.233;2.1.1.80;2.1.1.297|2.1.1.298;2.1.1.301;2.1.1.15;2.1.1.362,2.1.1,2.1.1;3.3.1;3.4.19;2.8.4;2.3.1,2.1.1.72;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R11917,4.1.1.108,3.5.1,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22|1.4.3.4,4.1.1,4.1.1;1.4.3;1.2.3;1.13.12;1.11.1,,5.1.3;1.1.1;5.3.1;5.-.-,5.1.3;5.1.3;5.1.3;5.1.3;3.2.1,5.1.3,1.4.3
R07539,4.2.1.131,4.2.1,4.2.1.131;1.14.15.9;1.3.99.27;2.4.1.8|3.2.1.20|4.2.1.131;5.5.1.19;2.5.1|2.5.1.32|5.5.1.19;5.5.1.18;1.3.8.2;2.5.1.150|2.5.1.cc,4.2.1;5.5.1,4.2.1;5.4.4;3.1.7;1.14.13;1.14.14,1.11.1.8,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.99;1.3.99;1.3.99;1.3.99;1.3.5;1.3.5;1.3.8;1.14.99;1.3.5;1.3.5;1.3.8;1.3.5;1.3.8;1.3.5;1.3.5;1.3.5;1.3.5;1.3.99;1.3.8,4.2.1,4.2.1
R09250,2.5.1.84,2.5.1,2.5.1.87|2.5.1.91;2.5.1.85;2.5.1.-|2.5.1.31;2.5.1.89;2.5.1.20;2.5.1.86;2.5.1.-|2.5.1.84|2.5.1.85;2.5.1.82;2.5.1.83;2.5.1.-|2.5.1.30;1.10.3.11;2.5.1.10,2.5.1,2.5.1;5.3.3;1.17.1;2.7.1;4.1.1,,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1,2.5.1,2.5.1
R05290,1.14.12.-,1.14.12,1.14.12.-|1.14.12.10;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.15;1.14.13.223;1.6.5.4;1.14.13.69;1.14.13.2|1.14.13.33;1.14.13.87;1.14.13.240;1.14.13.246;1.14.13.25;1.14.13.84,1.14.12;1.3.1;1.1.1,1.14.13;1.14.12;1.14.14;1.14.-;1.14.99,1.14.12.10;1.14.13.227;1.14.15.3;1.14.14.1;1.14.18.1;1.2.3.9;1.14.99.2;1.14.21.11;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.17,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.12,1.14.12
R05554,3.5.3.26,3.5.3,3.5.3.9;3.5.3.4|4.3.2.3;3.4.11.4,3.5.3;3.5.99,3.5.3;4.3.2;3.5.1;3.2.1;3.4.19,3.5.1.84;3.5.3.21;3.5.5.1;3.4.13.22;3.4.11.1;3.5.2.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;3.13.1.6;1.2.7.12;2.3.2.2;3.4.17.8;3.1.1.1;3.4.19.13;3.4.14.13;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4,3.5.3;3.5.1;6.3.4,3.5.3;3.5.3,3.5.3,3.5.3
R11487,1.8.5.6,3.1.6,1.8.5.5;1.8.2.5;1.8.5.5|1.8.5.8;2.5.1.49;2.8.1.3;2.8.1.5;1.8.3.1;1.8.99.5;1.8.5.6;2.5.1.47|2.5.1.49|4.2.99.8;1.8.2.1;4.4.1.24;2.8.1.1,1.11.1;1.10.3,2.1.1;4.2.1;2.5.1;4.3.1;5.3.99,,1.14.13;1.14.14;1.14.11;1.14.99;1.14.15;1.14.-;1.17.4;1.14.18;1.17.1;1.14.16;1.14.12;1.7.1;1.17.99;1.5.99;1.1.1;1.1.4;1.10.99;1.3.99;1.97.1;1.10.3;1.13.11;1.17.2;2.6.3;1.6.6;1.14.17;1.7.2;1.17.3;1.7.3;3.7.1;1.3.7;1.14.20;1.8.99;1.4.-;1.1.-;4.1.99;1.-.-;1.17.7;1.1.99;1.17.-;1.13.12;3.8.1;2.1.1;1.5.1;3.5.99,1.8.-;2.3.3;1.14.11,1.14.13,1.8.5
R09844,2.5.1.58,2.5.1,2.5.1.58;3.4.22.-|3.4.24.84;4.2.3.50;2.5.1.87;2.5.1.18,2.5.1,2.5.1;5.3.3;1.8.3;1.8.5;1.8.4,,4.4.1;2.5.1;4.2.1;1.8.3;3.3.1;2.1.2;1.1.1;1.8.1;4.5.1;2.3.1;4.1.99,2.5.1;1.8.3,2.5.1,2.5.1
R08098,5.2.1.-,5.3.3,6.4.1.5;1.3.3.6;1.3.1.38;1.3.8.7|1.3.8.8;1.3.1.8;1.3.1.44;1.3.8.1;1.3.1.34;4.2.1.-|4.2.1.134;4.2.1.17,5.1.3,5.2.1;2.7.8;2.4.1;1.14.99;2.3.2,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2,5.2.1,1.3.5;1.3.5;1.3.5;1.3.8;1.3.5;1.3.8;1.3.99;1.3.5;1.3.5;1.3.8;4.2.1;1.3.5;1.3.5;1.3.99;5.2.1;1.3.8;4.2.1;1.3.99;4.2.1;4.2.1;1.3.1;1.3.99;1.3.5;5.5.1;5.5.1;4.2.1;4.2.1;1.3.99;4.2.1;4.2.1;4.2.1;4.2.1;1.14.99;5.5.1;1.3.1;5.5.1;1.3.99;3.1.1;4.2.3;4.2.3;4.2.1,1.3.5,5.1.3|5.2.1|5.3.3|6.4.1
R09601,1.13.11.75,1.13.11,1.13.11.-|1.13.11.66;1.13.11.2;1.2.3.1;1.4.3.2;1.4.3.3,1.13.11,1.13.11;1.14.99;1.14.14;1.9.3;2.7.4,1.13.11.84;1.13.12.23;1.13.99.1;1.14.13.239,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R09608,4.2.3.50,4.2.3,4.2.3.50;4.2.3.82;2.5.1.20;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.70;4.2.3.80;4.2.3.160;4.2.3.81;4.2.3.54;4.2.3.169;4.2.3.85;4.2.3.96;4.2.3.74;4.2.3.37;4.2.3.56|4.2.3.58;4.2.3.204;4.2.3.197;4.2.3.157;4.2.3.105;4.2.3.163;4.2.3.7;4.2.3.-|4.2.3.129;4.2.3.69;4.2.3.-|4.2.3.133;4.2.3.39;3.1.7.7|4.2.3.194;4.2.3.184;4.2.3.135;4.2.3.98;4.2.3.90;4.2.3.79;4.2.3.136;4.2.3.42;4.2.3.22;4.2.3.198|4.2.3.66;4.2.3.172;4.2.3.-|4.2.3.127,4.2.3,4.2.3;1.14.13;5.5.1;4.3.2;1.1.1,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;3.1.7;4.2.3;5.5.1;5.5.1;5.5.1;5.5.1;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;5.4.99;4.2.3;5.4.99;5.4.99;4.2.3;5.4.99;5.4.99;5.4.99;4.2.1;5.4.99;5.4.99;4.2.1;5.4.99;5.4.99;5.5.1;4.2.3;5.4.99,4.2.3,4.2.3
R11555,2.7.8.43,2.7.8,2.7.8.42;2.7.8.1;3.1.4.3;2.7.8.27;2.3.1.251;2.7.8.20;2.7.8.2;2.7.1.174,2.4.1;2.3.1,2.7.8;6.2.1;2.7.1;2.7.-;2.4.1,2.7.8.43;2.7.1.180;2.7.6.1;2.7.7.27;2.7.4.23;2.7.11.15;6.3.5.5;2.7.2.1;2.7.99.1;2.7.3.8;2.7.14.1;2.7.10.1;2.7.12.1,,,2.7.8,2.7.8
R04071,2.4.1.118,2.4.1,2.4.1.-|2.4.1.118;2.4.2.1|2.4.2.15|2.4.2.28,2.4.1,2.4.1;2.4.2;2.7.7;2.7.8;5.2.1,2.4.1.118;2.4.2.7;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R02520,1.13.12.-,4.1.1,1.13.11.15;1.14.13.1;1.14.11.13;1.13.11.2;1.14.14.36;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.-|1.13.11.66,,4.1.1;1.13.11;1.2.99;1.13.12;1.17.99,1.13.12.23;1.13.11.66;1.13.99.1;1.14.13.239,1.13.12;2.1.1;1.14.13;1.14.14;1.11.1;1.14.99,1.17.99;1.14.13,1.13.12,1.13.11
R08345,1.14.14.1,1.14.14,1.14.14.1,,1.14.14;1.14.13;2.3.2;1.5.1;3.5.1,4.3.1.23;4.2.1.87;4.3.3.1;4.3.2.8;3.5.99.5,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.5.99;1.2.7;3.7.1,1.14.14;1.14.14;1.14.14;1.14.14;1.14.14,1.14.14,1.14.14
