reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R03438,2.3.1.23|2.3.1.63,2.3.1,2.3.1.23|2.3.1.63;2.3.1.62;2.3.1.51;2.3.1.26;2.3.1.180,2.3.1,2.3.1;3.1.2;3.1.1;6.2.1;2.5.1,2.3.1.23;6.2.1.1;2.3.3.9;2.1.1.5;1.2.1.95;6.3.1.20;6.1.2.2;6.3.4.10;2.1.3.12;2.3.2.30;2.1.2.13;2.8.4.4,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;1.1.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;2.3.1;6.2.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R11926,6.2.1.52,6.2.1,3.1.2.20;6.2.1.7;6.2.1.2;6.2.1.33;6.2.1.30;6.2.1.17;6.2.1.12,2.3.1,6.2.1;2.3.1;3.1.2;5.1.99;6.3.2,6.2.1.52;3.1.2.17;4.2.1.155;2.3.1.85,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,6.2.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;6.2.1;6.2.1,6.2.1,6.2.1
R09613,2.1.1.169|2.1.1.175,2.1.1,2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.149;2.1.1.114;2.1.1.201,2.1.1,2.1.1;2.3.1;2.5.1;1.3.98;4.3.3,2.1.1.169;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R03032,4.2.1.5,4.2.1,1.1.1.124|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,5.3.1;4.2.1,4.2.1;3.2.1;3.7.1;1.1.1;4.1.3,3.1.1.17;3.11.1.2;3.1.2.16;3.1.6.16;3.1.3.75;4.2.1.155;3.6.1.7;3.7.1.8;2.3.1.85;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.5;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;4.3.1;1.1.1;4.3.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1,4.2.1,4.2.1
R02631,2.7.1.-,2.7.1,2.7.1.204;2.7.1.-|2.7.1.69;2.7.1.191|2.7.1.69;2.7.1.199;2.7.1.205;2.7.1.193|2.7.1.69;2.7.1.207;5.4.2.2;5.4.2|5.4.2.2|5.4.2.7,3.1.4;3.1.3,2.7.1;2.7.3;2.7.13;2.7.11;2.3.1,,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8,2.7.1,2.7.1
R02349,1.1.1.148,1.1.1,1.14.13.-|1.14.14.-|1.14.14.1,1.3.1;1.1.1,1.1.1;1.3.1;2.3.1;1.14.14;1.-.-,1.1.1.148;5.3.3.1;1.2.1.3;2.3.1.85;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.1.5.4;1.4.3.5;4.2.1.155,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R03592,1.1.1.218|1.1.1.247,1.1.1,1.1.1.218;1.1.1.218|1.1.1.247;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.5.1;1.1.1,1.1.1;1.3.1;1.-.-;1.8.1;1.6.5,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R00421,1.1.1.136,1.1.1,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;1.2.1;1.14.13;1.8.1;1.17.1,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R07376,2.7.8.29,2.7.8,4.1.1.65,3.1.1,2.7.8;3.1.4;3.1.3;2.6.1;2.3.1,2.7.8.29;2.6.1.12;2.6.99.2,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.8;2.7.8;2.7.8;3.1.4;2.7.8;2.7.8;3.1.3;2.7.1;2.7.1;3.1.4;3.1.4,2.7.8,2.7.8
R10242,1.3.1.22,1.1.1,1.3.1.-|1.3.1.22;1.3.1|1.3.1.3;1.1.1.213|1.1.1.50|1.3.1.-|1.3.1.3|1.3.1.M16|1.3.99.6;1.1.1|1.3.1.22|1.3.1.3|1.3.99.5;1.1.1|1.1.1.145|5.3.3.1;1.3.1.114;1.6.3.2;1.6.5.4;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.3.1;1.1.1,1.3.1;1.3.99;1.1.1;1.3.3;1.3.8,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1|1.3.1,1.3.1
R02119,2.4.2.40,2.4.2,2.4.2.40;2.4.2.51;2.4.1.159;2.4.1.17;2.4.1.-|2.4.1.118;2.4.1.111;2.4.1.35;2.4.1.91;2.4.1.170;2.4.1.63;2.4.1.210;2.4.1.236;2.4.1.87;2.4.1.239;2.4.1.15,2.4.2;2.4.1,2.4.2;2.4.-;2.7.6;3.2.2;2.3.1,2.4.1.215;2.4.2.9;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.99;2.4.1;4.2.3;2.7.8,2.4.2,2.4.2
R05757,2.1.1.139,2.1.1,2.1.1.285;2.1.1.163,2.1.1,2.1.1;2.3.1;4.3.3;6.3.2;2.5.1,2.1.1.139;2.8.4.4;2.3.1.101;2.1.2.5;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1,2.1.1,2.1.1
R00434,4.6.1.1|4.6.1.2,4.6.1,3.6.1.-|3.6.1.19;2.7.4.6,2.7.1,4.6.1;3.1.4;2.7.1;3.6.1;6.2.1,2.7.6.5;2.7.1.20;2.7.7.2;2.7.8.28;2.7.4.8;2.7.3.3;2.7.14.1;2.7.11.7;2.7.2.13;6.3.5.5;2.7.99.1;2.7.10.1;2.7.12.1,4.6.1,4.6.1;4.6.1;3.1.4;3.1.4;3.1.4;2.7.7,4.6.1,4.6.1
R05635,3.5.1.88,3.1.1,1.14.99.1;1.14.14.1;1.14.14.14,,1.1.1;1.11.1;3.1.1;2.3.1;2.5.1,3.4.17.8;3.13.1.6;3.5.1.88;3.4.19.13;2.3.2.2;3.4.13.22;3.5.2.13;3.4.11.1;3.1.1.1;3.4.14.13;3.5.3.13;4.2.1.48;3.5.4.9;1.2.7.12;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.3.2.4;2.1.2.3;3.5.99.6;3.8.1.8,3.5.1;2.3.1;6.3.1;6.3.2;6.3.4;2.3.2;6.3.5;2.1.2;2.1.3;3.4.13;3.4.11;3.5.4;1.2.99;1.4.1;4.3.3;1.4.7;3.5.5;3.4.19;6.2.1;4.3.2;3.1.1;3.5.3;4.2.1;4.3.1;2.6.1,2.1.1;3.5.1;2.3.2;1.2.99;3.5.1;3.5.1;2.1.2;3.5.3;2.1.3;2.1.3;6.3.1;3.5.1;6.3.4;3.5.3;3.5.1;2.3.2;2.3.2;3.5.1;3.4.15;2.3.2,3.5.1,3.1.1
R13133,4.8.1.8,2.8.1,3.7.1.9;3.7.1.8;1.8.98.2;1.1.3.15;1.3.5.2;1.1.3.38,3.5.1,4.99.1;3.5.5;4.2.1;5.3.99;5.99.1,,2.5.1;2.1.1;3.3.2;3.8.1;4.4.1;3.3.1;1.17.1;2.3.1;4.2.1;2.8.1;1.14.13;4.1.3;4.99.1;6.3.4;2.6.1;1.3.1;2.9.1;3.5.99,2.5.1,2.5.1,3.7.1
R08190,3.1.2.-,3.1.2,2.3.1.301;6.2.1.3;2.3.1.41;2.3.1.207;2.3.1.26;2.3.1.23,2.3.1,3.1.2;3.1.1;2.3.1;1.2.1;1.2.3,3.1.2.2;4.2.1.155;2.3.1.85;3.1.1.85;3.1.3.4;3.1.6.3;4.2.3.1;3.6.1.7;3.11.1.3;3.1.4.46;3.2.1.175;3.1.7.3;3.1.5.1;3.7.1.8;2.4.1.17;4.6.1.13;5.1.3.14,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;3.1.2;3.1.2;2.3.1;3.1.2;2.3.-;3.1.2;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1,3.1.2,2.3.1
R05864,4.2.1.132,4.2.1,4.1.1.77;4.2.1.80;4.1.1.68;2.6.1.57;3.7.1.9;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4,4.2.1,4.2.1;3.7.1;4.1.3;5.4.4;1.1.1,1.11.1.21,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1,4.2.1,4.2.1
R12749,3.1.4.61,3.1.4,2.5.1.78,3.1.3,3.1.4;3.6.1;3.1.26;4.6.1;3.2.1,1.11.1.21,4.6.1,4.6.1,3.1.4,3.1.4
R02489,4.1.1.62,4.1.1,4.1.1.55;1.2.5.3;1.14.13.1;1.14.13.64;1.14.12.13;4.1.1.74;4.1.1.91;4.1.1.83;2.5.1.74;1.10.3.2,4.1.1,4.1.1;2.7.11;1.13.11;1.2.3;2.7.1,4.1.1.62;4.1.2.38;1.3.8.6;4.2.1.155;4.2.99.21;4.1.3.40;1.1.1.276;2.1.2.11;4.1.99.2;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;1.14.13;1.14.13;1.14.13;4.1.1;1.14.13;4.1.1;1.14.13;4.1.1;1.14.13;4.1.1;4.1.99,4.1.1,4.1.1
R11051,1.1.1.-,1.1.1,1.1.1.-|1.1.1.384;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.1.1,1.1.1;5.3.1;1.-.-;1.2.1;4.2.1,1.1.1.384;1.2.1.9;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;4.1.1.104;5.4.99.3;1.1.3.10;1.1.99.18;1.1.5.4;1.4.3.5;4.2.1.155,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R10016,2.1.1.250,2.1.1,2.1.1.90;2.1.1.-|2.1.1.258|2.3.1.169;2.1.1.245;1.14.15.38;1.14.14.1,,2.1.1;6.5.1;1.8.5;2.3.1;1.14.13,,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,1.5.8;1.5.8,2.1.1,2.1.1
R00669,3.5.1.14|3.5.1.16,3.5.1,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,3.5.1,3.5.1;2.3.1;3.1.1;3.4.11;3.1.2,3.5.1.14;3.4.13.4;4.2.1.48;3.5.3.13;3.4.11.1;2.3.2.2;3.5.2.11;3.4.14.13;3.13.1.6;3.4.17.21;3.4.19.13;1.2.7.12;3.1.1.1;3.5.4.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4,6.3.2;3.5.1;2.3.1;2.3.2;3.4.13;6.3.1;6.3.4;3.4.11;3.4.19;3.4.17;2.1.3;3.1.1;6.2.1;3.4.15;3.5.3;2.3.-;3.4.24;3.4.22;4.3.2;2.7.7;6.1.1;3.1.2;1.2.1,2.3.1;3.5.1;3.5.1;3.5.1;2.3.1;6.3.2;2.3.1;3.5.1;6.3.2;3.5.1;2.3.1;6.3.2;2.3.1;3.5.1;2.3.1;6.3.2;2.1.3;3.5.1;2.3.1;2.1.3;2.3.2;2.1.3;2.3.2;2.3.2;2.1.3;2.3.2;2.3.2;3.5.1;3.5.3;3.4.11,3.5.1,3.5.1
R03178,4.1.1.75,4.1.1,4.1.1.-|4.1.1.75;4.1.1.1|4.1.1.7;1.14.11.17;1.14.11.27;1.14.11.65;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.68;1.14.11.66,,4.1.1;2.6.1;1.1.1;4.1.3;1.1.-,2.2.1.5;1.2.4.1;4.1.1.1,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1,4.1.1,4.1.1
R10350,1.14.13.-,1.14.13,1.14.13.225|1.6.3.1;1.14.12.17;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3,1.3.1;1.14.13;1.1.1,1.14.13;1.14.14;1.14.99;1.-.-;1.14.-,1.14.13.110;1.14.18.1;1.14.14.1;1.14.15.3;1.14.12.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.10.3.1;1.14.19.18;1.14.11.20,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.14.13,1.14.13
R10442,3.6.1.5,3.1.3,3.6.1.5;3.1.3.97;3.6.1.15|3.6.1.5,3.6.1;3.1.3,3.6.1;3.1.3;3.-.-;3.1.4;3.6.2,3.6.1.5;3.1.3.81;3.6.3.55;3.6.4.1;3.6.5.1,,,3.6.1,3.6.1
R01064,4.1.2.21|4.1.2.55,4.1.2,2.5.1.54|2.5.1.55,4.1.2,4.1.2;2.2.1;4.1.3;4.4.1;2.7.6,4.1.2.14;4.1.3.43;2.1.2.11;4.1.1.3;1.1.1.286;4.1.99.12;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1,4.1.2;4.1.2;4.1.2;4.1.2;4.1.3;4.1.3;4.1.2;4.1.2;4.1.2,4.1.2,4.1.2
R02465,4.2.2.1,4.2.2,4.2.2.1;2.4.1.226;2.4.1.225;4.2.2.20|4.2.2.5;3.2.1.97;4.2.2.9;5.1.3.19;5.1.3.36;2.8.2.5;2.8.2.35;2.8.2.17;4.2.2.11|4.2.2.3,3.2.1,4.2.2;3.2.1;2.3.1;5.4.1;2.4.1,1.13.99.1;1.13.12.2;1.13.11.56;1.14.13.239,,4.2.2;4.2.2,4.2.2,4.2.2
R04024,2.3.1.118,2.3.1,2.3.1.118;2.3.1.180,2.3.1,2.3.1;2.4.1;6.2.1;3.1.2;3.1.1,2.3.1.118;6.2.1.1;2.3.3.9;2.3.2.30;1.2.1.95;2.1.3.5;6.3.4.10;6.3.1.20;6.1.2.2;2.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R01914,1.5.3.14|1.5.99.6,1.4.3,1.4.3.13;1.4.3.4;1.1.3.20;1.8.3.5;1.4.3.21;1.1.3.13;1.1.3.7;1.7.3.1;1.5.3.13;1.1.3.41;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8,1.5.3,1.4.3;1.5.3;4.1.99;1.14.18;3.5.4,1.5.3.14;1.5.99.6;1.4.3.10;1.4.9.2;1.1.3.15;1.1.5.4;1.1.99.9;1.4.4.2;1.5.1.43;1.4.1.23,2.5.1;1.5.3;1.5.1;1.5.99;4.2.1;4.4.1;2.3.1;1.14.15;1.4.3;4.3.3;3.5.-;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;3.1.1,1.5.3;2.5.1;1.5.3;2.5.1;1.5.3;1.5.3;1.5.3;1.5.1;1.5.1,1.4.3,1.4.3
R03996,2.4.1.183,2.4.1,2.7.4.6,2.4.1,2.7.7;2.4.1;1.1.3;2.7.8;5.3.1,2.4.2.9;2.4.1.71;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R03095,6.3.2.20,6.3.2,3.6.1.5;6.3.2.20;2.7.1.40;2.1.3.3|6.3.5.5,6.3.2,6.3.2;2.3.2;6.2.1;2.7.1;3.5.1,6.3.2.20;6.3.4.24;6.3.1.19;6.2.1.39;6.3.3.3;6.3.5.4;3.5.1.18;3.4.14.13;3.4.13.4;2.3.2.2;3.4.17.23;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.5.99.5;3.4.19.13;3.5.5.4;3.1.1.1;3.5.4.1;3.4.11.1;3.5.3.21,,,6.3.2,6.3.2
R02238,6.3.4.17,6.3.4,3.6.1.5;2.7.1.40;6.3.4.3,6.3.4,6.3.4;3.5.4;1.5.1;2.1.2;3.5.1,,,,6.3.4,6.3.4
R01739,1.1.1.215,1.1.1,1.1.1|1.1.1.215;1.6.5.4;1.1.1.21;1.1.1.346;1.11.1.1|1.11.1.2;1.6.3.2;1.1.1.45;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17,1.3.1;1.1.1,1.1.1;1.1.99;1.1.5;1.1.3;1.1.-,,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-,1.1.1,1.1.1
R00635,1.2.3.1,1.2.3,1.2.3.1;1.4.3.2;1.1.3.15;1.4.3.3,1.2.3,1.2.3;1.17.3;1.11.1;1.2.1;1.11.2,1.2.3.1;1.1.3.17;1.2.4.1;1.2.1.4;1.2.5.1;1.8.1.4;2.3.1.12;1.1.1.2;1.17.1.9;1.3.1.20,1.2.1;1.2.99;1.2.3;1.2.-;1.2.7;1.14.13;1.5.1;1.1.3;1.14.14;1.1.1;1.14.99;1.5.99;1.14.11;1.17.1;1.2.2,1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1,1.2.3,1.2.3
R07279,2.7.1.64,2.7.1,2.7.1.64;2.7.1.40;3.1.4.3;3.1.3.25,2.7.1,2.7.1;2.7.4;3.1.3;3.6.1;2.1.1,2.7.1.64;2.7.7.74;2.7.2.3;6.3.5.5;2.7.11.7;2.7.3.8;2.7.4.2;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.39;2.7.6.1;2.7.99.1,,,2.7.1,2.7.1
R08404,2.7.1.61,2.2.1,5.4.2.2;2.7.1.204;5.4.2|5.4.2.2|5.4.2.7,3.1.3,3.1.1;2.7.1;2.3.1;5.4.2;2.7.2,,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8;2.7.1;2.7.1,2.7.1,5.4.2
R12995,2.4.1.366,2.4.1,2.4.1.363|2.4.1.ds;2.4.1.367;2.4.1.364|2.4.1.dt;2.4.1.13;2.4.1.14;2.4.1.63;1.11.1.13|1.16.3.-|2.4.1.25|2.4.1.63|2.4.1.8|3.2.1.20|4.2.1.131,2.4.1,2.4.1;2.7.7;2.4.2;2.3.1;2.7.1,2.4.1.17;2.4.2.9;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
