Reaction ID,SelenzymeRF
R08908,1.14.14.13;1.14.14.46;1.14.14.3;1.14.14.5;1.14.14.15;1.14.19.56;1.14.19.9;1.16.8.1;1.14.14.28;1.1.99.31;1.14.14.8;1.3.8.1|1.3.8.4|1.3.8.7;1.14.99.46
R07651,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R07972,1.14.13.225|1.6.3.1;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R06371,1.3.8.1;2.3.1.199;2.3.1.16
R12787,3.1.1.28;3.1.1.8;3.8.1.3;3.1.4.4;2.3.1.24;3.1.4.41;3.1.1.6;3.5.1.76;3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-
R09827,3.1.3.67;3.1.3.36|3.1.3.86;2.5.1.57;1.2.1.59;6.3.4.22;2.7.4.27
R09689,5.4.99.32;5.4.99.34;5.4.99.41;5.4.99.39;5.4.99.40;5.4.99.35;5.4.99.52;5.4.99.50;5.4.99.49;4.2.1.125;5.4.99.36;5.4.99.46;5.4.99.47;5.4.99.8;5.4.99.33;5.4.99.48;5.4.99.51;5.4.99.56;5.4.99.57;5.4.99.7;4.2.1.124;5.4.99.31;4.2.1.123;5.4.99.17;5.4.99.53;5.4.99.37;1.14.14.17;5.4.99.38;5.4.99.65;1.3.1.96|2.5.1.21
R02322,1.2.1.28|1.2.1.7;1.2.1.-|1.2.1.3;1.14.13.1;1.1.1.312|1.2.1.60;1.14.12.10;1.2.1.5;1.1.1.233;1.2.1.28|1.2.1.3|1.2.1.64;1.1.1.363|1.1.1.388
R05166,3.2.1.74;3.2.1.97;5.1.3.11;2.4.1.87;3.2.1.21|3.2.1.74
R05287,1.14.14.177|1.14.14.80;1.14.15.3;3.8.1.2|3.8.1.3;2.3.1.198;2.3.1.15
R10487,1.14.11.43;1.14.11.44;1.13|1.13.12.19;1.13.12.24;1.13.11.27;1.2.2.4;1.13.12.6;1.14.12.1;1.7.3.3;1.13.11.46;1.14.11.22;1.14.11.60;1.14.11.32;1.14.11.20;1.14.11.-|1.14.11.61;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67
R00478,4.1.2.26;4.1.2|4.1.2.-|4.1.2.5;4.1.3.41;4.2.1.170|5.4.4.-;4.1.3.1;2.1.2.1
R07754,2.3.1.115;2.3.1.171;2.3.1.116;2.3.1.172;2.3.1.119;2.3.1.273;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;2.3.1.79;1.2.1.18;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298
R08999,1.14.13.26;1.14.13.25;1.14.12.10;1.14.12.-|1.14.12.26;1.14.12.18;1.14.12.12;1.14.12.19;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R02376,4.2.1.28;1.1.1.71;1.1.99.36;1.1.1.1|1.1.1.21|1.1.1.55;1.1.1.2|1.1.1.21|1.3.1.20;1.1.1|1.1.1.21|1.1.1.71;1.1.1.77
R11262,3.2.1.1|3.2.1.133|3.2.1.2
R13334,2.3.1.119;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1.164;2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.41|2.3.1.85|2.3.1.86;1.2.7.8;2.3.1.153;1.13.11.80;1.2.1.18;2.3.1.180
R03896,4.2.1.34;4.2.1.35;2.3.1.182|2.3.3.13;4.1.3.22
R08758,1.14.13.15|1.14.15.15;1.1.1.1|1.1.1.161
R06312,5.5.1.12;5.5.1.14;5.5.1.13;5.5.1.30;3.1.7.10;4.2.1.133;4.2.1.173;4.2.1.174;5.5.1.16;5.5.1.28;4.2.3.159;5.4.99.37;4.2.3.158;4.2.3.191;3.1.7.7|4.2.3.194;5.5.1.15;5.5.1.29;4.2.3.17;5.4.99.17;1.3.1.83;4.2.3.146;2.5.1.41;4.2.3.195;4.2.1.-|4.2.1.137;2.5.1.62;2.5.1.81
R10748,2.7.1.33|2.7.1.34
R12629,1.3.1.34;1.3.1.38;1.3.1.8;1.1.1.36;1.3.1.44;1.1.1.330;1.3.1.124;1.3.1.93;1.3.1.10|1.3.1.104|1.3.1.38|1.3.1.44|1.3.1.86;1.14.13.208;1.17.1.7|1.2.1.91;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1.35
R06927,1.1.1.21|1.1.1.90;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.91;1.1.1.1
R10461,2.6.99.3;5.4.4.1;5.5.1.1;3.5.1.114|3.5.1.14;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R00650,2.1.1|2.1.1.10;2.5.1.63;2.5.1.94;1.8.98.7;1.1.98.7;2.8.4.4
R01648,4.3.1.15;2.6.1.57;4.1.1.95;2.6.1.22;1.5.5.2;2.6.1.94;3.5.1.132;2.6.1.-|2.6.1.11
R00868,1.1.1.12|1.1.1.14;1.1.1.11|1.1.1.67;1.1.1.15;1.1.1.138;1.1.1.16;1.1.1.407;1.1.1.140|1.1.1.17;1.1.1.251
R06610,1.1.1.234;1.1.1.219;1.6.5.2
R12221,5.4.2.2;5.4.2|5.4.2.2|5.4.2.7
R05795,3.1.3.25|3.1.3.36;3.2.2.5|3.2.2.6
R03154,2.8.3.5;4.2.1.17;4.2.1.-|4.2.1.134
R02329,5.4.2.2;2.7.7.69;2.7.7.91;2.7.7.24|2.7.7.9;2.7.7.24
R10932,2.6.1.-|2.6.1.11;2.6.1.-|2.6.1.118|2.6.1.ah;2.6.1.36;2.6.1.19;2.3.2.2
R02147,2.4.2.1|2.4.2.15|2.4.2.28
R02306,4.2.3.6;2.5.1.20;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;4.2.3.78;3.1.7.7|4.2.3.194;2.5.1.87;4.2.3.67;4.2.3.136;4.2.3.68;4.2.3.79;4.2.3|4.2.3.-|4.2.3.56;4.2.3.77;2.5.1.86;4.2.3.-|4.2.3.104;4.2.3.181;4.2.3.197;4.2.3.204;4.2.3.62;4.2.3.75;4.2.3.198|4.2.3.66;4.2.3.37;4.2.3.96;4.2.3.195;4.2.3.74;4.2.3.-|4.2.3.129;4.2.3.50;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.160
R05716,1.8.1.15;1.1.1.306|1.2.1.-|1.2.1.66;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R00875,1.1.1.12|1.1.1.14;1.1.1.11|1.1.1.67;1.1.1.15;1.1.1.138;1.1.1.16;1.1.1.407;1.1.1.140|1.1.1.17;1.1.1.251
R09893,2.5.1.20;2.5.1.89;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.39
R12349,5.3.1.5
R07066,1.14.14.-|1.14.14.1
R00376,3.6.1.-|3.6.1.19;2.7.7.91;6.2.1.4;6.3.2.-|6.3.2.45;2.7.1.5;6.3.1.9;6.3.2.42;2.7.1.1
R00763,2.7.1.105;3.1.3.46;2.7.1.1;2.4.1.329;2.4.1.4;2.4.1.13
R08047,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R08899,5.4.2|5.4.2.2|5.4.2.7
R03942,1.1.1.173|1.1.1.378;1.1.1.-|1.1.1.377|1.1.1.378;1.1.1.121;1.1.1.48;1.1.1.122|1.1.1.316;1.1.1.376;1.1.1.107|1.1.1.122;1.1.1.119|1.1.1.179;1.1.1.119;1.6.5.4;1.1.1.117;1.1.1.116;1.1.1.359|1.1.1.376|1.1.1.46;1.1.1.118|1.1.1.47;1.1.1.118|1.1.1.121|1.1.1.359|1.1.1.370|1.1.1.47;1.1.1.203;1.1.1.390;1.11.1.1|1.14.12.17;1.1.1.179|1.3.1.20;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R10760,4.1.2.57;4.1.2.13
R02928,1.1.1.12|1.1.1.14;1.1.1.15;1.1.1.16;1.1.1.407;1.1.1.289;1.1.1.11|1.1.1.67;1.1.1.14|1.1.1.9;1.1.1.56;1.1.1.250;1.1.99.21;1.1.1.138;1.1.1.251|1.1.1.M6;1.1.1.287;1.1.1.10;1.6.5.4;1.11.1.1|1.14.12.17
R10365,4.2.3.27;4.2.3.141;4.2.3.190;4.2.3.189;4.2.3.140;2.5.1.109;2.5.1.100;2.5.1.129;3.6.1.10;4.2.3.50;2.5.1.137;5.5.1.32;5.5.1.31;2.5.1.136;2.5.1.75
R07082,3.3.2.9;1.14.14.-|1.14.14.1
R10870,2.4.1.224;2.4.1.226;2.4.1.152;2.4.1.38;2.4.1.147;3.2.1.97;2.4.1.149;2.4.1.87;2.4.1.150;3.1.4.45;3.2.1.169;2.7.1.59|5.1.3.8
R09850,2.7.4.6
R04361,2.3.1.51;2.3.1.23|2.3.1.63;2.3.1.22;2.3.1.180
R07404,6.3.5.9;6.3.2.11;6.3.1.9;6.2.1.5
R03918,1.1.1.195;1.1.1.194|1.1.1.195|1.1.1.2;1.1.1|1.1.1.183|1.1.1.195|1.1.1.2;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5
R12568,4.6.1.2;2.7.7.38;2.7.7.90
R06941,1.1.1.211|1.1.1.35
R04537,2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59
R11363,1.14.13.189;1.14.14.81;1.14.14|1.14.14.1|1.14.14.25
R13014,1.13|1.13.12.19;1.13.12.24;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.13.12.6;1.2.2.4;1.13.11.27;1.14.20.1;1.13.11.46;1.14.17.4
R03104,1.1.1.27
R04315,1.17.4.2;1.17.4.1
R09592,6.3.2.29;3.6.1.5;6.3.2.6
R01003,5.4.2.2;2.5.1.78
R12213,2.1.1.231;2.1.1.155|2.1.1.231;2.1.1.232;2.1.1.212;2.1.1.155|2.1.1.75;2.1.1.212|2.1.1.46;2.1.1.339;2.1.1.146;2.1.1.279;2.1.1.38;2.1.1.240;2.1.1.150;2.1.1.4;2.1.1.303;2.1.1.270;2.1.1.241;2.1.1.42;2.1.1.94;2.1.1.302;2.1.1.293;2.1.1.6;2.1.1.201
R06805,2.4.1.87;2.4.1.236;2.4.1|2.4.1.297;2.4.1.239;2.4.1.-|2.4.1.254;2.4.2.51;2.4.1.15;2.4.1.230;2.4.1.91;2.4.1.210;2.4.1.173
R09834,3.6.1.57;3.2.1.184;2.7.4.6
R08186,6.2.1.3;2.3.1.301;2.3.1.41;2.3.1.207;2.3.1.23
R00431,4.1.1.77;4.1.1.68;4.1.1.55;2.3.1.180
R08115,1.13.11.1;1.13.11.-|1.13.11.3;1.13.11.2;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.15;5.5.1.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R03542,3.5.5.1;1.2.1.3
R12515,2.3.1.-|2.3.1.224;2.3.1.79;2.4.99.6;3.1.1.6;2.3.1.15
R09665,2.4.1.268;2.4.1.269;2.4.1.266;2.4.1.352;2.4.1.213;2.4.1.217;2.4.1.245;2.4.1.342;2.4.1.347;2.4.1.332;2.4.1.359|2.4.1.dr;3.2.1.208|3.2.1.au;3.2.1.170|3.2.1.M20;2.4.1.13;3.6.1.21;2.4.1.321;2.4.1.90;2.4.1.38|2.4.1.90;2.4.1.22;2.7.7.27
R13055,1.14.14.90;1.14.11.9;1.14.14.87;1.14.14.162;1.1.1.348;2.1.1.212;1.1.1.219;1.14.14.82;5.5.1.6
R02649,2.7.1.40;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
R05354,1.3.1.19;1.3.1.87;1.6.5.4;1.3.1.119|1.3.1.19;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5;1.6.6.9|1.7.2.3
R00449,1.14.14.42;1.14.11|1.14.11.-|1.14.11.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.14.13.1;1.2.3.1
R02992,3.1.1.27;1.1.1.107;2.7.1.35;3.1.3.74;3.2.1.21
R11586,2.3.1.180
R07951,4.2.1.119;4.2.1.17
R05384,4.5.1.1;1.14.13.86;4.2.1.105;1.14.14.1
R07311,1.14.14.90;1.1.1.21;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345;1.1.1.337|1.1.1.375
R10508,2.5.1|2.5.1.32|5.5.1.19;4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;5.5.1.-|5.5.1.18;1.3.99.27;2.3.1.76
R00955,2.7.7.12;2.7.7.69;2.4.1.22;2.4.1.245;2.7.7.10|2.7.7.64|2.7.7.9;2.7.7.23|2.7.7.33|2.7.7.64|2.7.7.9
R05372,1.2.1.3;2.8.3.9;1.2.3.1
R09730,2.5.1.-|2.5.1.31;2.5.1.89;2.5.1.20;1.3.1.96|2.5.1.21;2.4.2.43
R11030,1.13|1.13.12.19;1.13.12.24;1.14.11.51;1.2.2.4;1.13.12.6;1.13.11.27;1.14.12.1;1.13.11.46;1.14.11.33;1.13.11.83;1.14.11.53;1.14.11.27|1.14.11.65;1.14.11.27|1.14.11.65|1.14.11.67
R11891,2.7.4.14;2.7.4.8
R10367,1.14.13.26;1.14.13.25;1.14.12|1.14.12.12;1.14.12.18;1.14.12.-|1.14.12.10;1.14.12.-|1.14.12.26;1.14.12.19;1.14.13.69;1.14.14.-|1.14.14.1
R00114,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R02191,2.3.1.180
R10563,1.1.1|1.1.1.1|1.1.1.10|1.1.1.184|1.1.1.188|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.365
R06921,1.13.11.-|1.13.11.56;1.13.11.38;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.10.3.2
R01358,6.2.1.16;6.3.2.50;2.3.1.16
R13011,1.14.11.13;1.14.13.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1
R12472,2.4.1.370;2.4.1.361;2.4.1.270;2.4.1.32;2.4.1.132;2.4.1.252;2.4.1.348;2.4.1.251;2.4.1.131;2.4.1.142;2.4.1.123;2.4.1.214;2.4.1.68;2.7.7.69;2.4.1.308;2.4.1.365|2.4.1.du;2.4.1.13;2.4.1.272;2.4.1.83
R07511,1.3.5.6;4.2.1.131;5.5.1.-|5.5.1.18;5.5.1.-|5.5.1.19;1.3.99.27;1.3.99.26;1.3.99.31;5.2.1.-|5.2.1.13;5.2.1.12;1.3.5.5;1.14.15.9;1.3.99.40;1.3.99.30;1.2.99.-|1.2.99.10;2.5.1.150;1.3.99.28;1.3.8.2;2.5.1.149;1.13.11.84|1.14.99.42;1.2.99.3;1.3.99.29;1.13.11.71|1.14.99.-;2.1.1.210;5.3.99.9;4.2.1.161;1.2.1.5
R07214,1.14.14.36;1.14.13.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.13.11.57|1.13.11.8;1.13.11.1;1.13.11.16
R09081,4.1.1.-|4.1.1.96;4.1.1.17;1.14.14.42;1.14.11.27|1.14.11.65|1.14.11.67;4.1.1.65
R09932,1.6.5.2
R11089,2.3.1.184;2.5.1.43;4.4.1.14;2.5.1.128;2.5.1.127;2.5.1.-|2.5.1.104;2.5.1.79;2.5.1.16|2.5.1.22|2.5.1.79
R12041,3.4.21.39;3.4.14.11;3.4.13.9;2.3.1.26
R03488,3.2.1.18
R04368,3.6.1.59;3.6.1.62;5.4.2.8;2.5.1.75
R00470,4.1.3.16|4.1.3.17|4.1.3.42;4.1.1.3|4.1.2.14|4.1.3.16;4.1.2|4.1.3.39
R07398,3.1.4.50;3.6.1.26;2.3.1.51;3.1.4.4
R08644,2.3.3.-|2.3.3.17;2.3.1.180
R03186,1.10.99.3|1.23.5.1;1.1.3.8;3.1.1.17;3.1.1.23;2.3.1.22;2.7.1.94;1.1.5.2;1.13.11.57|1.13.11.8;1.1.99.3;3.1.1.3
R12828,1.14.13.26;1.14.13.25;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R05295,1.13.11.1;1.14.18.1;1.13.11.2;1.10.3|1.10.3.-|1.10.3.1|1.14.18.1;1.13.11.38;1.13.11.37;1.10.3.2
R07754,2.3.1.115;2.3.1.171;2.3.1.116;2.3.1.172;2.3.1.119;2.3.1.273;2.3.1.300;2.3.1.207;2.3.1.301;2.3.1.199;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;2.3.1.79;1.2.1.18;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298
R13314,5.5.1.32;5.5.1.31;1.14.20.14;5.5.1.33;2.5.1.146;2.9.1.3;1.1.1.71;1.3.1.101;1.2.1.5;4.2.3.160;4.2.3.56|4.2.3.58;3.1.7.4;4.2.3.80;4.2.3.204;5.4.99.17
R03685,5.1.3.30|5.1.3.31;3.2.1.26;2.7.1.211;5.1.3.11;2.7.1.3;2.7.1.1
R12575,2.3.1.244;2.3.1.161;3.6.1.5;6.2.1.62;2.3.1.221;6.3.2.14;2.3.1.111;2.3.1.252;6.2.1.50;2.3.1.-|2.3.1.235;6.2.1.33;6.2.1.2;6.3.2.39;6.2.1.7;2.7.1.20|2.7.1.74;6.2.1.37;6.2.1.30
R03832,2.1.1.116;2.1.1.336;2.1.1.104;2.1.1.128;2.1.1.-|2.1.1.291;2.1.1.6|2.1.1.68;2.1.1.89;2.1.1.323;2.1.1.42;2.1.1.146;2.1.1.146|2.1.1.279;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.155;2.1.1.330;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.114;2.1.1.222
R10666,4.2.1.151;4.1.3.45;4.1.3.27;2.4.2.18|4.1.3.27
R13052,2.3.1.72;3.2.1.126|3.2.1.21
R02536,1.2.1.19|1.2.1.3|1.2.1.39|1.2.1.5
R11206,2.8.3.23;1.3.8.1;4.2.1.17;4.2.1.-|4.2.1.134
R12910,3.5.1.3;3.4.22.59|3.4.22.60|3.4.22.61;3.5.1.121;2.3.2.29
R03176,1.1.1.145;1.1.1.145|5.3.3.1;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.181;1.8.1.4;1.3.1.9|2.3.1.-
R07905,2.1.1.267;2.4.1.238;2.4.1.-|2.4.1.298;2.4.1.238|2.4.1.249;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.-|2.1.1.341;2.3.1.153;2.1.1.114;2.1.1.-|2.1.1.338;2.3.1.172;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.292;2.1.1.104;1.14.14.1
R02789,2.4.1.149;2.4.1.87;2.4.1.-|2.4.1.285;2.4.1.250;2.4.1.-|2.4.1.283;2.4.1.306;2.7.1.69;2.4.1.-|2.4.1.290;2.4.1.-|2.4.1.301;2.4.99.1;2.4.1.212;3.2.1.74;2.4.1.22;3.2.1.4
R00652,2.6.1.88;4.3.1.15;2.6.1.22;2.6.1.57;1.1.99.14;2.6.1.21;3.5.1.114;3.5.1.114|3.5.1.14;1.2.1.19|1.2.1.22|1.2.1.23|1.2.1.3
R13288,4.1.2.47;4.1.2.11;1.17.9.1;5.1.2.2;4.1.2.41|4.1.2.61;1.1.99.36;4.1.2.10;4.1.3.16|4.1.3.17|4.1.3.42;4.1.1.3|4.1.2.14|4.1.3.16;1.1.1.2
R10446,1.14.11.13;1.13.11.15;1.14.13.1;4.1.1.68;4.1.1.77;1.13.11.1;1.14.14.36;4.1.1.55;1.13.11.16;4.1.1.98
R00439,3.6.1.59;2.7.7.14|2.7.7.an;6.2.1.5
R11281,5.4.2.2;2.7.1.1;2.7.1.1|2.7.1.55;2.7.1.60
R07500,2.5.1.-|2.5.1.115;2.5.1.116;2.5.1.-|2.5.1.117;2.5.1.74;2.5.1.130;4.1.1.74;1.2.5.3;1.2.99.2;1.2.7.4;4.1.1.22;4.2.1.1
R10404,2.1.1.104;2.1.1.17;2.1.1.202|2.1.1.203|2.1.1.204;2.1.1.53;2.1.1.44;2.1.1.9;2.1.1.111;2.1.1.12;2.1.1.7;2.1.1.76
R12289,2.3.1.277;2.3.1.51;2.3.1.179|2.3.1.41;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.15
R11354,1.4.3.4;1.1.3.20;1.4.3.21;1.1.3.13;1.1.3.7;1.7.3.1;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8
R03369,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.14;1.14.12.22;1.14.13.240;1.14.13.223;1.14.12.10;1.6.5.4;1.14.13.87;1.14.13.25;1.14.13.26;1.14.13.113
R02447,2.3.1|2.3.1.-|2.3.1.74;2.3.1.159|2.3.1.74;2.3.1.-|2.3.1.217;2.3.1.180
R02718,3.6.1.5;6.3.2.14;1.1.1.117;1.1.1.46;6.3.2.39;2.7.1.20|2.7.1.74;6.1.1.15
R10231,3.5.4.46;1.1.1.37
R07753,2.4.1.170;2.4.1.111;2.4.1.35;2.4.1.91;2.4.1|2.4.1.-|2.4.1.298;2.4.1.237;2.4.1.17;2.4.1.239;2.4.1.210;2.4.1.15
R00457,2.6.1.57;3.5.1.132;2.6.1.-|2.6.1.118|2.6.1.ah;3.5.1.130|3.5.1.ai;2.6.1.-|2.6.1.11;4.1.1.95;2.6.1|2.6.1.1
R01762,3.2.1.156;1.1.1.117;5.3.1.5;5.3.1.15
R09757,2.4.1.271;2.4.1.136;2.4.1.35;2.4.1.185;2.4.1.126;2.4.1.91;2.4.1.-|2.4.1.286;2.4.1.234;2.4.1.357;2.4.1.263;2.4.1.120|2.4.1.126;2.4.1.177;2.4.1.121;2.4.1.-|2.4.1.330;2.4.1.63;2.4.1.17;2.4.1.-|2.4.1.298;2.4.1.238;2.4.1.14
R00474,2.2.1.5;4.1.1.1|4.1.1.7;4.1.1.47;2.6.1.19;5.5.1.1;2.5.1.64;2.2.1.9|2.5.1.64|4.1.1.71|4.1.3.-|4.2.99.20
R11837,4.2.3.172;4.2.3.67;4.2.3.68;4.2.3|4.2.3.-|4.2.3.56;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.128;4.2.3.181;3.1.7.7|4.2.3.194;4.2.3.198|4.2.3.66;4.2.3.62;4.2.3.77;4.2.3.-|4.2.3.133;4.2.3.191;4.2.3.75;4.2.3.98;4.2.3.-|4.2.3.126;4.2.3.92;5.4.99.52;4.2.3.64;4.2.3.96;2.5.1.20;5.4.99.40;4.2.3.56|4.2.3.58;4.2.3.176;4.2.3.90;4.2.3.204;4.2.3.24;4.2.3.146;4.2.3.170;4.2.3.175;4.2.3.163;3.1.7.10;4.2.3.165;4.2.3.195;4.2.3.6;4.2.3.78;4.2.3.169;5.4.99.41;4.2.3.87;4.2.3.86;4.2.3.50;4.2.3.80;4.2.3.197;4.2.3.158;4.2.3.164|4.2.3.ek;4.2.3.199;4.2.3.74;4.2.3.37;4.2.3.76;4.2.3.-|4.2.3.162;4.2.3.136;4.2.3.21;5.4.99.48;4.2.3.83;4.2.3.73;4.2.3.7;4.2.3.160;4.2.3.173
R04835,1.1.1.50;1.1.1.209|1.1.1.50;1.1.1.213|1.1.1.50|1.1.1.51;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.233;1.8.1.4;2.5.1.46
R03045,1.3.8.1;4.2.1.17;4.2.1.-|4.2.1.134
R11846,4.2.3.181;2.5.1.20;4.2.3.68;4.2.3.198|4.2.3.66;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3|4.2.3.-|4.2.3.56;3.1.7.7|4.2.3.194;4.2.3.67;4.2.3.172;4.2.3.6;4.2.3.78;4.2.3.77;4.2.3.90;4.2.3.62;4.2.3.169;4.2.3.-|4.2.3.129;4.2.3.79;4.2.3.86;4.2.3.76;4.2.3.75;4.2.3.37;4.2.3.7;4.2.3.55;5.5.1.13;4.2.3.160
R10016,2.1.1.90;2.1.1.-|2.1.1.258|2.3.1.169;2.1.1.245;1.14.15.38;1.14.14.1
R09610,4.2.3.62;4.2.3.-|4.2.3.126;4.2.3.92;4.2.3.67;2.5.1.20;4.2.3.24;4.2.3.-|4.2.3.162;4.2.3.-|4.2.3.125;4.2.3.165;4.2.3.77;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.128;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.75;4.2.3|4.2.3.-|4.2.3.56;4.2.3.173;4.2.3.98;1.1.1.71;4.2.3.133;4.2.3.64;4.2.3.191;4.2.3.87;4.2.3.56|4.2.3.58;4.2.3.175;4.2.3.170;4.2.3.57;4.2.3.89;4.2.3.137;4.2.3.68
R10463,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R10343,2.8.3.5;2.8.3.1;2.3.1.22;2.8.3.-|2.8.3.8;4.2.1.17;4.2.1.-|4.2.1.134
R13419,2.3.1.277;2.5.1.26;1.1.1.101;3.1.3.81;2.3.1.51;3.1.4.4;2.7.1.174;3.1.3.4|3.1.3.81
R03482,3.5.1.89;3.1.1.111|3.1.1.32;2.7.1.40
R04273,1.14.11.7;1.14.11.2;5.2.1.8
R09800,2.3.1.80;3.5.1.124;1.14.13.242;2.3.1.255|2.3.1.257;3.4.21.62;3.5.1.119;3.1.1.1|3.4.21|3.4.21.62
R11127,2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.231;2.4.1.64;2.4.1.230;2.4.1.339;2.4.1.7;2.4.1.321;2.4.1.279;2.4.1.31;2.4.1.329;2.4.1.1;2.4.1.281;2.4.1.320;2.4.1.20;2.4.1.8;2.3.1.15|2.3.1.51|2.4.1.46|3.1.3.4
R08303,1.14.14.-|1.14.14.1
R09601,1.13.11.-|1.13.11.66;1.13.11.2;1.2.3.1;1.4.3.2;1.4.3.3
R04260,4.1.1.68;5.3.3.-|5.3.3.4|5.5.1.-;2.1.1.197;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.180
R02248,2.7.1.25;2.7.7.91;3.1.3.62;5.4.2.2
R07619,1.10.3.4;1.14.14.117;1.13.11.6;1.4.3.4;1.13.11.4;1.14.14.1
R12578,1.11.1.15;1.17.4.1
R01490,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.2.1.19|1.2.1.3|1.2.1.4|1.2.1.5|1.2.1.7
R04127,2.4.1.173;2.4.1.192;2.4.1.52;2.4.1.276;2.4.1.-|2.4.1.323;2.4.1.324;2.4.1.368|2.4.1.dx;2.4.1.-|2.4.1.266;2.4.1.90;2.4.1.38|2.4.1.90;2.4.1.85;2.4.1.202;2.4.1.364|2.4.1.dt;2.4.1.-|2.4.1.284;2.4.1.350;2.4.1.22;2.4.1.245;2.4.1.15
R10928,2.7.7.89;1.4.3.2
