Reaction Name,E-zyme1,E-zyme2
R01928,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R02057,,
R02059,2.3.1;3.5.1;6.2.1;2.3.2;3.1.2;3.1.1;6.3.2;6.3.1;1.2.1;6.3.4;2.3.3;2.1.3;3.4.11;3.4.13;1.2.7;6.1.1;2.1.2;3.7.1;3.5.3;3.5.4;6.3.5;4.3.2;1.2.4;1.8.1;1.1.1;2.7.7;2.3.-;4.1.3;1.2.99;2.5.1;2.8.3;4.4.1;3.4.19;3.2.1;2.1.1;3.4.17;2.6.1;1.2.3;1.-.-,2.3.1;3.5.1;2.3.1;6.3.4;3.5.1;2.3.1;2.3.1;2.3.1;3.5.1;2.1.2;3.5.1;2.3.2;2.1.4;3.5.1;3.5.1;2.3.1
R02076,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11
R02084,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;2.8.3;6.2.1;2.8.3;2.8.3;3.1.2;6.2.1;6.2.1;3.1.2;2.8.3;2.8.3;2.8.3;2.8.3;6.2.1;6.2.1
R02112,,
R02118,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R02144,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
R02171,2.4.2;3.2.2;2.4.1;3.5.1;6.3.4;2.7.8;1.14.14;1.14.11;4.3.3,2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;1.14.14;2.4.1;2.4.2;2.4.2;2.4.2
R02264,1.11.1;1.14.21;1.10.3;1.14.99;1.1.1;1.1.3;1.1.99;1.2.99;1.1.2;4.1.2,1.11.1
R02268,5.3.99;5.1.2;5.99.1,5.3.99
R02271,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.1.1;1.13.12;1.14.11;2.-.-;2.4.2;4.3.1,1.4.1;2.6.1;1.4.99;4.4.1;4.4.1;2.6.1;2.6.1;4.4.1;4.4.1;1.4.3;1.4.3;4.4.1;4.4.1;4.3.1;4.3.1;2.6.1;1.4.1;1.4.3;1.4.3;1.4.1;2.6.1;1.4.1;2.6.1;1.4.1;4.4.1;4.3.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1
R02333,5.4.99;1.1.1,3.2.1;3.2.1;3.2.1;3.2.1;1.14.13;4.2.1;1.14.13;1.14.11;1.17.1;1.14.13;1.14.14;1.14.14;1.14.13;1.14.13;1.14.14;1.14.13;1.14.13;1.14.11;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.99;1.14.99;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.17.4;3.2.2;1.14.14;3.2.2;1.14.13;3.2.2;3.2.2;3.2.2;1.17.1;1.14.11;3.2.2;1.17.4;1.17.4;1.14.13;1.14.15;1.14.15;1.14.13;1.14.15;1.14.13;1.14.13;1.14.13;1.14.13;3.2.-;1.14.13;1.14.13;1.14.13;1.14.13;1.14.15;1.14.15;1.14.15;1.14.-;1.17.4;1.17.4;1.17.4;1.17.4;1.14.13;1.14.13;1.17.4;1.17.4
R02337,3.8.1;1.14.13;4.5.1;3.5.99,3.8.1;3.8.1;3.8.1
R02457,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,1.4.3;2.6.1;2.6.1;1.4.1;1.4.1;1.4.3;4.4.1;2.6.1;1.4.1;1.4.1;2.6.1;2.6.1;2.6.1;4.4.1;4.4.1;2.6.1;1.4.99;1.4.1;2.6.1;1.4.1;4.4.1;4.4.1;1.4.3;4.4.1;2.6.1;1.4.3;1.4.3;4.3.1;2.6.1;4.4.1;4.4.1;2.5.1;4.3.1;4.3.1
R02484,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;1.14.14;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2
R02490,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.3.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.5;3.5.1;4.3.1;1.3.1;1.3.1;4.2.1;4.3.2;1.3.1;4.4.1;5.3.2;1.3.1;4.2.1;4.2.1;4.2.1;4.2.1;5.2.1;4.2.1;4.2.1;4.2.1
R02533,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
R02551,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;6.1.2;3.5.3;2.6.1;6.3.1;6.3.4;6.3.2;2.1.2;2.2.1;3.4.11,2.3.1;2.3.1;2.3.1;2.3.1;3.7.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;3.1.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1
R02601,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1
R02623,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-
R02657,1.2.1;1.2.3;1.2.99;1.2.-;1.1.1;1.2.7;1.14.13;1.1.3;1.5.1;1.14.99;1.14.11;1.17.1;1.5.99;1.2.2;1.14.14;1.1.-,1.2.3;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.3;1.2.1;1.2.1
R02679,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02682,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,3.1.1;2.5.1;3.1.1;2.5.1;2.5.1;3.1.1;2.1.1;3.1.1;3.1.1;3.1.1;6.1.2;2.5.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;6.1.1;3.1.1;3.1.1;3.1.1;3.1.1;2.1.1;2.1.1;3.1.1;1.1.1;1.1.1;3.1.1
R02693,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2;3.5.3;1.2.3;2.6.1;6.3.1;6.3.4;2.1.2;2.2.1,3.1.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;3.1.1;3.1.1;2.3.1;2.3.1
R02706,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8
R02732,,
R02734,6.3.2;3.5.1;2.3.1;2.3.2;3.4.13;6.3.1;6.3.4;3.4.11;3.4.19;3.4.17;2.1.3;3.1.1;6.2.1;3.4.15;3.5.3;2.3.-;3.4.24;3.4.22;4.3.2;2.7.7;6.1.1;3.1.2;1.2.1,3.5.1;2.3.1;3.5.1;3.5.1;6.3.2;6.3.2;6.3.2;6.3.2;6.3.2;2.3.1;3.5.1;3.5.1;2.3.1;2.3.2;2.3.1;3.5.1;2.3.1;2.3.2;2.3.2;6.3.2;3.4.15;2.3.2;2.3.2;3.5.1;3.5.1;3.4.13;3.4.13;3.4.13;2.1.3
R02744,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2;3.5.3;1.2.3;2.6.1;6.3.1;6.3.4;2.1.2;2.2.1,3.1.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;3.1.1;3.1.1;2.3.1;2.3.1;3.1.1;2.3.1
R02756,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02776,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02781,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;4.4.1;1.4.3;1.4.3;1.4.1;4.4.1;4.4.1;1.4.1;2.6.1;2.6.1;2.6.1;2.6.1;1.4.99;1.4.1;1.4.1;1.4.1;4.4.1;4.4.1;1.4.1;2.6.1;4.4.1;1.4.3;1.4.3;1.4.3;4.3.1;2.6.1;4.4.1;4.4.1;2.5.1
R02782,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;5.3.99;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;5.1.3;5.1.3;1.1.1;1.1.1;1.1.1;3.8.1;5.1.3;1.1.1;1.1.1;5.1.3;5.1.3;1.1.1;1.17.1;1.1.1;5.1.3;5.1.3;4.2.1;4.2.1;5.1.3;5.1.3;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;5.1.3;1.1.1;4.2.1;5.1.3;1.14.13;1.14.13;4.3.1;5.1.3;5.4.4;1.1.1;1.1.1
R02820,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02837,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1
R02850,,
R02855,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02889,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R02917,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
R02945,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R02961,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
R02965,1.6.5;1.10.3;1.12.5;1.14.18;1.1.-;1.10.2,1.10.3;1.6.5;1.6.5;2.5.1;1.3.1;1.14.-;1.3.1;1.3.1;1.3.1
R03062,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,3.1.1
R03112,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
R03134,2.6.1;1.4.1;1.4.3;1.5.1;3.8.1;4.1.3;4.1.1;4.3.1;1.4.7;1.4.99;1.14.14;3.7.1;1.5.3;3.11.1;1.4.2;1.13.12;1.14.11;2.6.3;1.4.5;1.17.4,4.1.2;4.1.2;4.1.3;4.1.3;4.1.3;4.1.3
R03176,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03177,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03274,,
R03284,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1,4.1.2;4.1.2;2.1.2;4.1.3;2.3.1;4.1.3;4.1.2;4.1.3
R03295,1.5.1;1.5.-;1.4.3;1.5.99;1.4.1;1.12.98;1.5.7;1.5.3;2.5.1,1.5.-;1.5.1;5.1.1;1.4.3;5.1.1;1.4.3;1.5.3;1.5.1
R03296,5.1.1,5.1.1;1.4.3;5.1.1;1.5.-;1.4.3;1.5.1;1.5.1;1.5.3;5.1.3
R03342,5.3.2;5.3.99;3.1.3,5.3.2;5.3.2
R03373,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03429,,
R03466,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11
R03511,1.1.4;1.14.99,1.1.4;1.1.4;1.1.4
R03554,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-
R03558,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R03574,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R03585,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03586,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03590,1.14.11;1.14.13;1.14.15;1.17.1;1.14.99;1.14.14;1.14.-;2.5.1;1.5.8;1.17.99;2.1.1;4.3.2;1.5.3,1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.3.1;1.3.1;1.3.1;1.14.11;1.14.11;1.14.11;4.2.1;1.3.1;1.3.1;4.2.1;1.3.1;1.3.1;4.2.1
R03642,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;6.1.1;5.1.3;6.5.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;4.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1
R03739,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,2.1.1;1.14.11;1.14.13;1.14.13;1.3.99;2.1.1;3.1.1;1.3.3;1.3.1;2.1.1;1.14.14;1.14.13;5.3.3;1.14.14;1.14.14;2.1.1;2.1.1;3.7.1
R03760,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1
R03805,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
R03829,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R03831,1.21.3,1.21.3
R03854,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.1.1;1.13.12;1.14.11;2.-.-;2.4.2;4.3.1,1.4.1;2.6.1;1.4.99;2.6.1;4.4.1;4.4.1;2.6.1;4.4.1;4.4.1;1.4.3;1.4.3;4.4.1;4.4.1;4.3.1;4.3.1;2.6.1;1.4.1;1.4.3;1.4.3;1.4.1;2.6.1;1.4.1;2.6.1;1.4.1;4.4.1;4.3.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1
R03869,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.1;1.6.3;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03877,,
R03880,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8
R03905,,
R03940,2.1.2;6.3.4;3.5.1;2.1.1;1.2.99;1.5.1;4.1.2;1.8.1;1.4.4;2.3.1,1.5.1;2.1.1;2.1.1
R03942,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.6.5;1.6.99;1.1.-;1.14.13;1.1.2;1.6.3;1.6.1;1.14.-;1.11.1;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;1.1.9;1.3.1,1.-.-;1.-.-
R03948,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1
R03992,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.-;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;3.1.2;3.1.2;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;6.2.1
R04007,,
R04013,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.-.-;2.5.1;2.3.1
