reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R11462,2.8.3.24,2.8.3,1.3.8.1;2.3.1.22;4.2.1.17;4.2.1.-|4.2.1.134,2.8.3,2.8.3;4.2.1;2.3.1;1.1.99;3.1.1,2.8.3.24;2.3.1.187;2.8.2.18,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,6.2.1;2.8.3;6.2.1;6.2.1;2.8.3;3.1.2;3.1.2;2.8.3;2.8.3;6.2.1;2.8.3;2.8.3;2.8.3;3.1.2;3.1.2;3.1.2;6.2.1;3.1.2;6.2.1;3.1.2;2.3.3;6.2.1;3.1.2;2.3.1;3.1.2;6.2.1;3.1.2;6.2.1;6.2.1;2.8.3;3.1.2;6.2.1;6.2.1;3.1.2;3.1.2;6.2.1;2.3.3,2.8.3,2.8.3
R12575,6.2.1.62,6.2.1,2.3.1.244;2.3.1.161;3.6.1.5;6.2.1.62;2.3.1.221;6.3.2.14;2.3.1.111;2.3.1.252;6.2.1.50;2.3.1.-|2.3.1.235;6.2.1.33;6.2.1.2;6.3.2.39;6.2.1.7;2.7.1.20|2.7.1.74;6.2.1.37;6.2.1.30,3.6.1;2.7.1,6.2.1;2.7.2;2.7.1;2.8.3;2.1.1,6.2.1.37;3.1.2.23;4.2.1.155;2.3.1.85,6.2.1;3.1.2;2.8.3;2.3.1;3.2.1;3.6.1;6.3.4,3.1.2;6.2.1;6.2.1;6.2.1;6.2.1;3.1.2;1.13.11;3.5.1;3.5.1;3.7.1;3.7.1;3.7.1;3.5.1;3.7.1;3.7.1;3.7.1;3.7.1;6.2.1;3.7.1;6.3.2,6.2.1,6.2.1
R08540,4.2.3.56,4.2.3,4.2.3.56;4.2.3.77;2.5.1.20;4.2.3.75;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.67;3.1.7.7|4.2.3.194;4.2.3.78;4.2.3.-|4.2.3.104;4.2.3.6;4.2.3.123;4.2.3.68;4.2.3.181;4.2.3.198|4.2.3.66;4.2.3.56|4.2.3.58;4.2.3.89;4.2.3.57;4.2.3.137;4.2.3.-|4.2.3.129;4.2.3.76,4.2.3,4.2.3;5.5.1;2.5.1;4.2.1;5.3.3,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,4.2.3;4.1.99;3.1.7,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.1.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3,4.2.3,4.2.3
R12973,1.1.3.29,1.1.3,1.1.3.10;1.4.3.13;1.1.3.10|1.1.3.4;1.1.3.9;1.1.3.15;1.17.3.2;1.1.99.18;1.3.3.16;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7,1.1.3,1.1.3;1.8.3;1.1.99;5.3.1;4.2.99,1.1.3.8;1.1.5.4;4.1.1.5;5.4.99.3;1.1.1.86;1.1.99.18;1.4.3.5;4.2.1.155;1.2.1.89;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;1.14.11;5.3.3;1.14.-;1.1.98;1.4.3;1.-.-;1.2.1;1.6.5;1.6.99;4.2.1;1.14.15;1.1.9;1.3.1;1.14.12;5.1.3;1.6.1;1.6.3;6.4.1;5.4.99;1.11.1;4.1.1,1.1.5;1.1.1;1.1.1;1.1.1;5.1.3;1.1.1;5.1.3;5.3.99;1.1.1;1.1.1;1.1.1;5.1.3;5.1.3;1.1.1;5.1.3;5.1.3;5.1.3;1.1.1;5.1.3;5.1.3;1.1.1;5.1.3;5.1.3;1.1.1;5.1.3;4.2.1;5.1.3;4.2.1;1.1.1;1.1.1;1.1.1;5.1.3;1.1.1;1.1.1;1.1.1;1.1.1;5.1.3;4.1.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.3;1.1.1;1.1.1;1.1.1;1.1.3,1.1.3,1.1.3
R02770,5.1.3.9,5.1.3,5.1.3.9;2.7.1.60,5.1.3,5.1.3;2.7.8;5.4.99;5.-.-;2.3.1,2.3.1.4;6.3.4.10;1.2.1.95;6.2.1.51;2.1.3.12;2.3.3.14;6.1.2.2;6.3.1.20;2.3.2.19;2.1.2.13,5.1.3;1.1.1;5.3.1;5.-.-,5.1.3;5.1.3;5.1.3;5.1.3;3.2.1,5.1.3,5.1.3
R01393,4.1.1.40,4.1.1,4.1.1.1;4.1.1.55;4.1.1.77;2.3.1.180,4.1.1,4.1.1;1.1.1;2.2.1;5.3.1;2.6.1,2.2.1.6;1.2.4.4;4.1.1.1,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;4.1.1;4.1.1,4.1.1,4.1.1
R08692,2.4.1.33,2.4.1,2.7.4.6,2.4.1,2.4.1;2.7.7;2.4.2;2.3.1;6.2.1,2.4.1.35;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.99;2.4.2;3.6.1;2.4.2;4.2.3;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1;2.4.2,2.4.1,2.4.1
R12086,2.3.1.270,2.3.1,2.3.1.270;2.3.1.40;2.3.1.51;2.3.2.30;2.3.1.179|2.3.1.41,3.1.4,2.3.1;2.3.2;3.1.2;2.5.1;6.2.1,1.13.12.2;1.13.11.54;1.13.99.1;1.14.13.239,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;1.2.1;2.3.1;6.2.1;2.3.1;1.2.1;2.3.1;6.2.1;2.3.1;2.3.2;3.1.2;1.2.1;2.3.1;1.2.7;2.3.1;1.2.1,2.3.1,2.3.1
R11306,2.4.1.245,2.4.1,2.4.1.245;3.2.1.74;3.2.1.21|3.2.1.74,2.4.1,2.4.1;5.4.99;3.2.1;2.3.1;5.4.1,2.4.1.35;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R10401,3.1.1.94,3.1.1,3.1.1.94;4.2.1.143;3.1|3.1.1.112|3.1.1.M7;5.5.1.1;1.1.1.353;1.2.5.1;1.14.14.32;1.14.14.42;3.1.1.1|3.1.1.2,3.1.1,3.1.1;3.1.2;4.2.1;2.3.1;3.5.1,3.1.1.95;3.2.1.175;3.7.1.8;3.1.6.1;3.1.2.28;3.6.1.20;3.1.3.48;3.1.4.49;4.6.1.13;2.4.1.17;5.1.3.14;3.1.7.3;3.1.5.1;4.2.3.1;2.3.1.85;3.11.1.3;4.2.1.155,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,1.1.1;1.1.1;3.1.1;3.7.1;3.1.1;3.1.1;2.5.1;3.1.1;3.1.1;2.5.1;3.1.1,3.1.1,3.1.1
R01424,3.5.1.32,3.5.1,3.5.1.13;3.5.1.6;3.1.1.1|3.5.1.-,3.5.1,3.5.1;3.1.1;3.7.1;3.4.11;3.4.13,3.5.1.32;3.5.5.1;3.4.13.22;3.4.11.1;4.2.1.48;3.5.2.16;2.3.2.2;3.1.1.1;3.4.17.8;3.4.14.13;3.4.19.13;3.13.1.6;1.2.7.12;3.5.3.5;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.4.1;3.5.99.8;2.1.2.3;3.8.1.8;4.3.2.4,3.5.1;2.3.1;6.3.2;2.3.2;6.3.1;6.3.4;3.4.13;2.1.3;3.4.11;6.2.1;3.1.1;3.4.19;2.1.2;6.3.5;3.1.2;3.4.17;3.5.4;1.2.1;3.5.3;4.3.2;2.7.7;2.3.3;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,3.5.1;6.3.2;6.3.2,3.5.1,3.5.1
R00953,2.4.1.31,2.4.1,2.4.1.31;2.4.1.279;2.4.1.8;2.4.1.20;2.4.1.320;2.4.1.281;2.4.1.231;2.4.1.64;2.4.1.230;2.4.1.339;4.2.2.13;3.2.1.58;3.2.1.74;2.4.1.25;2.4.1.321;3.2.1.24,2.4.1,2.4.1;2.4.2;3.1.3;2.7.1;2.7.3,2.4.1.279;2.5.1.7;2.1.3.12;2.4.2.34;4.4.1.20;1.3.1.96,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;2.4.1;2.4.2;2.4.2;2.4.1;2.4.2;2.4.1;2.4.2;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.2;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1,2.4.1,2.4.1
R02780,2.7.1.201,2.4.1,2.7.1.201|2.7.1.69;2.7.1.207;2.7.1.208|2.7.1.69;2.7.1.211;2.7.1.199;2.7.1.191|2.7.1.69;2.7.1.193|2.7.1.69;5.4.2.2;2.7.1.197|2.7.1.69;2.7.1.200|2.7.1.69;2.7.1.198;5.4.2.6;2.7.1.1,3.1.3,2.7.1;2.7.13;2.7.3;2.7.4;2.7.11,2.3.1.122;2.1.3.12;2.3.2.19;6.1.2.2;2.3.3.14;2.1.2.13;6.3.1.20;6.3.4.10;6.2.1.11;1.2.1.95,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;3.1.3;3.1.3;3.1.3,2.7.1,2.7.1
R00400,2.6.1.12,2.6.1,2.6.1.7;2.6.1.2;2.6.1.66;2.6.1.1;2.6.1.44,5.3.3,2.6.1;1.4.7;2.1.3;4.1.3;5.1.1,2.6.1.12;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,1.4.3;1.4.3;2.6.1;2.6.1;1.4.99;2.6.1;1.4.1;2.6.1;1.4.1;2.6.1;4.4.1;4.4.1;4.4.1;1.4.3;1.4.3;4.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.1;2.6.1;1.4.1;1.4.1,2.6.1,2.6.1
R03423,3.1.4.16,3.1.4,3.1.4.16;3.1.3.6;2.7.1.77;3.1.27.1;3.1.27.4;4.6.1.16;6.5.1.8,3.1.4,3.1.4;3.1.3;3.6.1;5.6.1;3.6.2,3.1.3.31;3.1.4.17;4.6.1.13;3.6.1.20;3.1.7.2;4.2.3.1;3.1.5.1;3.1.1.3;3.2.1.42;2.4.1.17;3.1.6.1;3.11.1.3;5.1.3.14;3.1.2.4;3.7.1.8;4.2.1.155;2.3.1.85,3.1.4;6.5.1;4.6.1,3.1.4;3.1.4;3.1.4;4.7.1;3.1.4;3.1.4;3.1.4;3.1.4,3.1.4,3.1.4
R01437,4.1.1.14,4.1.1,4.1.1.17;4.1.1.112|4.1.1.3;1.1.1.85,4.1.1,4.1.1;2.6.1;2.3.1;4.3.1;4.3.2,4.1.1.14;1.1.1.381;4.2.1.155;4.1.2.35;4.1.3.22;2.1.2.11;1.3.8.6;4.1.99.2;4.2.99.21;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1;4.1.1,4.1.1,4.1.1
R06871,3.1.3.75,3.1.3,2.7.1.32;3.1.3.2|3.1.3.75;3.1.4.2|3.1.4.46,3.1.3,3.1.3;3.1.4;3.6.1;2.7.1;4.2.3,3.1.3.75;3.6.1.7;3.1.4.2;4.2.3.1;3.11.1.1;3.1.7.6;3.1.1.7;3.1.5.1;4.6.1.13;3.1.6.6;3.2.1.183;5.1.3.14;2.4.1.17;3.1.2.1;4.2.1.155;2.3.1.85;3.7.1.8,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;3.1.4;2.7.8;2.7.1;2.7.1;3.1.3,3.1.3,3.1.3
R00397,4.1.1.12,4.1.1,1.14.18.12;4.1.1.-|4.1.1.96;4.1.1.17;4.1.1.64;1|4.1.1.101;2.3.1.180,4.1.1,4.1.1;1.1.1;3.4.16;2.3.1;1.2.2,4.1.1.12;1.1.1.38;4.1.3.39;4.1.2.18;2.1.2.11;4.2.1.155;4.1.99.12;1.3.8.6;4.2.99.21;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;1.1.1,4.1.1,4.1.1
R00277,1.4.3.5,1.4.3,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.4,1.4.3,1.4.3;3.5.4;3.5.99;1.4.9;1.5.99,1.4.3.5;1.1.99.9;1.1.3.12;1.5.3.21;1.4.9.2;1.4.1.7;1.5.99.6;1.1.5.4;1.4.4.2;1.5.1.22,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.1.1;1.13.12;1.14.11;2.-.-;4.3.1;2.4.2,1.4.3;1.4.3,1.4.3,1.4.3
R10239,2.3.1.221,2.3.1,2.3.1.221;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.208;2.3.1.180,2.3.1,2.3.1;4.2.1;3.1.2;1.13.12;1.2.1,2.3.1.217;2.3.3.17;6.2.1.11;2.3.2.19;1.2.1.95;2.1.3.12;6.3.1.20;6.3.4.10;6.1.2.2;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;1.2.1;2.3.1;1.2.1;2.3.1;2.3.1;1.1.1;1.2.1;1.2.1;1.2.4;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;6.2.1;6.2.1;2.3.1;1.2.7;1.1.1;2.3.1;1.2.7;6.2.1;3.1.2;1.2.7,2.3.1,2.3.1
R10622,3.1.3.94,3.1.3,5.4.2.2;3.1.3.93;2.7.1.2|2.7.1.6,3.1.3,3.1.3;3.6.1;3.1.4;2.7.1;3.2.1,3.1.3.10;3.1.4.48;3.2.1.42;2.4.1.17;5.1.3.14;4.2.3.1;3.1.1.93;3.6.1.57;4.6.1.13;3.1.5.1;3.1.7.3;3.1.6.3;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155,2.7.1;3.1.3;2.7.8;3.6.1;3.1.4;2.7.4;2.7.11;2.7.7;3.6.3;3.1.7;2.7.6;4.6.1;2.7.2;2.7.3;3.2.1;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;2.7.99;3.1.5;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;3.1.3;2.7.8;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.4.1;2.7.1;2.7.6;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.7;3.6.1;2.7.7,3.1.3,3.1.3
R03482,3.5.1.89,3.5.1,3.5.1.89;3.1.1.111|3.1.1.32;2.7.1.40,3.5.1,3.1.1;3.5.1;2.3.1;2.7.1;2.4.1,3.5.1.89;3.5.99.6;3.4.14.13;3.4.17.21;3.4.13.4;3.5.2.12;4.2.1.48;2.3.2.2;3.4.19.13;3.13.1.6;3.5.4.16;3.4.11.1;3.5.3.13;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;1.2.7.12;4.3.2.4;2.1.2.3;3.8.1.8,2.3.1;3.5.1;6.2.1;2.3.2;3.1.2;3.1.1;6.3.2;6.3.1;1.2.1;6.3.4;2.3.3;2.1.3;3.4.11;3.4.13;1.2.7;6.1.1;2.1.2;3.7.1;3.5.3;3.5.4;6.3.5;4.3.2;1.2.4;1.8.1;1.1.1;2.7.7;2.3.-;4.1.3;1.2.99;2.5.1;2.8.3;4.4.1;3.4.19;3.2.1;2.1.1;3.4.17;2.6.1;1.2.3;1.-.-,3.5.1;3.5.1;2.3.2;2.3.1;3.5.1;2.3.1;2.3.1;2.3.1;2.3.1;4.3.2;3.5.1;2.1.2;2.1.4;6.3.4;2.3.1;3.5.1,3.5.1,3.5.1
R12970,3.2.1.62,3.2.1,3.2.1.21,3.2.1,3.5.1;3.2.1;2.3.1;3.2.2;3.1.1,3.2.1.45;3.1.1.93;3.2.2.11;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;6.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.2;2.4.1;3.2.1;2.4.1;4.2.1;2.4.1;3.2.1;2.4.99,3.2.1,3.2.1
R10451,2.1.1.277,2.1.1,2.1.1.277;2.1.1.274;2.1.1.6|2.1.1.68;2.1.1.50;2.1.1|2.1.1.163,2.1.1,2.1.1;2.3.1;6.-.-;2.5.1;6.3.2,2.1.1.277;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R02594,2.4.1.111,2.4.1,2.4.1.170;2.4.1.111;2.4.1.35;2.4.1|2.4.1.-|2.4.1.298;2.4.1.91;2.4.1.17;2.4.1.237;2.4.1.63;2.4.1.239;2.4.1.15,2.4.1,2.4.1;2.7.7;3.2.1;3.1.1;2.1.1,2.4.1.111;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R12492,2.8.3.17,2.3.1,2.8.3.17;4.2.1.175;1.3.8.7|1.3.8.8;4.2.1.17;4.2.1.-|4.2.1.134,2.8.3,2.3.1;2.8.3;4.2.1;4.1.2;3.1.2,2.8.3.17;2.8.2.9;2.3.1.187,6.2.1;2.8.3;3.1.2;2.3.1;3.2.1,6.2.1;6.2.1;6.2.1;6.2.1;2.8.3;6.2.1;6.2.1;2.8.3,2.8.3,2.8.3
R01558,6.2.1.8,6.2.1,6.2.1.2;6.2.1.33;6.2.1.7;6.2.1.12;6.2.1.37;6.2.1.65|6.2.1.ak;6.2.1.27;6.2.1.1|6.2.1.17,6.2.1;2.3.1,6.2.1;2.3.1;2.7.4;3.2.1;2.7.1,6.2.1.8;3.1.2.25;4.2.1.155;2.3.1.85,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;1.2.1;1.2.1;6.2.1;2.3.1;1.2.4;2.3.1;1.2.1;6.2.1;6.2.1;6.2.1;1.2.7;2.3.1;2.3.1;3.1.2;1.2.7;1.2.7;2.3.1;2.3.1;6.2.1;1.1.1;6.2.1;2.3.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;1.2.1;2.3.1;6.2.1;2.5.1;1.2.1;1.2.1;1.2.1;2.3.1;2.5.1;3.1.2;1.2.1;2.3.1;6.2.1;2.3.1;6.2.1;1.2.1;2.3.1;6.2.1;3.1.2;6.2.1;3.1.2;2.3.1;3.1.2;6.2.1;3.1.2;2.3.1;1.2.1;2.3.2,6.2.1,6.2.1
R05880,3.1.1.80,3.1.1,3.1.1.80;2.3.1.205;2.3.1.107;2.7.1.40;3.1.1.13;3.5.1.89;3.1.1.2,3.1.1,3.1.1;3.1.2;3.3.2;3.4.11;3.1.4,3.1.1.80;3.1.7.3;3.1.6.2;3.1.3.76;3.2.1.175;3.1.4.52;4.6.1.13;3.6.1.20;3.7.1.8;3.1.2.27;3.1.5.1;5.1.3.14;2.3.1.85;2.4.1.17;4.2.3.1;4.2.1.155;3.11.1.3,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.2;2.3.3;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;1.-.-;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;6.1.2;1.2.3;2.6.1;3.5.3;6.3.2;6.3.1;6.3.4,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.1.3,3.1.1,3.1.1
R03058,1.13.11.34,1.13.11,1.13.11.34;1.14.14.1,1.13.11,1.13.11;5.4.4;3.3.2;1.14.12;4.2.1,3.7.1.14,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;4.2.1;4.2.1;1.14.14;1.13.11;1.13.11;1.13.11;1.13.11;1.13.11;3.3.2;1.13.11;1.13.11;1.13.11,1.13.11,1.13.11
R04000,2.8.3.12,2.8.3,2.8.3.12;2.8.3.8;2.8.3.1;2.8.3.19;2.3.1.22;2.8.3.5;2.8.3.10;1.2.7.11;1.3.8.7|1.3.8.8;2.3.1.20,2.8.3,2.8.3;5.4.99;4.2.1;4.1.2;2.3.1,2.8.3.12;2.3.1.187;2.8.2.13,2.8.3;6.2.1;3.1.2;2.3.1;3.2.1,2.8.3;2.8.3;3.1.2;6.2.1;2.8.3;3.1.2;2.3.1;2.8.3;2.3.3;2.8.3;2.3.1;6.2.1;6.2.1,2.8.3,2.8.3
