reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R04567,2.3.1.129,2.3.1,2.3.1;3.1.2;3.1.1;2.8.3,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;3.1.2.14|3.1.2.21;2.3.1.252;2.3.1.111;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41,2.7.7,2.3.1;3.1.2;1.3.1;1.2.1;3.1.1,2.3.1.129;2.1.3.12;2.3.2.19;6.2.1.51;1.2.1.95;2.1.2.13;6.1.2.2;2.3.3.17;6.3.4.10;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;3.1.2;2.3.-;3.1.2;2.3.1;2.3.1;3.1.2;3.1.2;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1,2.3.1,2.3.1
R09555,1.14.13.208,1.14.13,1.14.13;1.6.3;1.14.12;1.5.1,1.1.1.36;1.1.1.330;1.3.1.93;1.14.13.26;1.1.1.211|1.1.1.35,1.14.13;1.3.1,1.14.12;1.14.13;1.14.14;1.3.1;1.14.-,1.14.13.239;1.13.11.48;1.13.99.1;1.13.12.23,1.14.14;1.14.-;1.14.13;1.11.2;4.3.3;2.1.1;1.4.3;5.4.4;3.3.2,1.14.14;1.14.14;1.14.14;1.14.13;1.3.7;1.14.13;1.14.12;1.14.12;1.3.1;1.14.12;1.3.1;4.2.1;1.14.12;1.14.12;1.14.12;4.2.1;4.2.1;1.14.12;1.14.12;1.14.12;1.14.12;1.14.12;1.14.12;1.14.13;1.14.12,1.14.13,1.14.13
R08681,5.4.4.-,4.2.1,5.4.4;1.14.14;4.99.1;4.4.1,4.2.1.170|5.4.4.-;1.14.18.12;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.4.99.6,4.2.1,5.4.4;2.3.3;4.2.1;1.14.14;5.4.99,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239,5.4.4;4.2.1;5.4.99;1.14.14,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.14.14;5.4.3;5.1.99;4.2.1;5.1.99;1.14.11;1.14.11;1.14.11,4.2.1,4.2.1
R02179,2.4.1.127,2.4.1,2.4.1;2.7.8;2.4.2;3.2.1,2.4.1.13;2.4.1.90;2.4.1.367;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.-|2.4.1.323;2.4.1.324;2.4.1.-|2.4.1.284;2.4.1.245;2.4.1.22;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.173;2.4.1.-|2.4.1.266;2.4.1.15,2.4.1,2.4.1;2.4.2;2.7.7;2.3.1;6.2.1,2.4.1.127;2.4.2.9;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R05506,2.3.1.16|2.3.1.-,2.3.1,2.3.1;3.1.1;3.1.2;4.2.1,1.2.1.18;2.3.1.-|2.3.1.16,2.3.1,2.3.1;3.1.2;2.8.3;6.2.1;4.1.3,2.3.1.16;2.1.2.3;2.3.3.13;6.2.1.11;2.3.2.19;1.2.1.95;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;6.2.1;2.3.1;3.1.2;6.2.1;6.2.1;2.3.1;3.1.2;6.2.1,2.3.1,2.3.1
R12515,3.1.1.113,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,2.3.1.-|2.3.1.224;2.3.1.79;2.4.99.6;3.1.1.6;2.3.1.15,3.1.1,3.1.1;3.5.1;3.4.16;3.4.21;3.4.19,3.1.1.25;3.1.2.16;3.6.1.7;3.11.1.2;3.1.3.18;3.7.1.8;2.3.1.85;3.1.6.17;4.2.1.155;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.6;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,3.1.1;2.5.1;2.5.1;3.1.1;2.1.1;3.1.1;3.1.1;3.1.1;6.1.2;3.1.1;2.5.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;3.1.1;1.1.1;3.1.1;3.1.1;1.1.1;3.1.1;3.1.1;3.1.1;2.1.1;6.1.1;3.1.1,3.1.1,3.1.1
R04756,5.3.3.8,5.3.3,5.3.3;1.1.1;5.5.1;4.2.1,5.3.3.8;1.3.8.1;4.2.1.-|4.2.1.134;4.2.1.17,5.3.3,5.3.3;1.3.1;4.2.1;1.3.99;1.3.3,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2,5.3.3;1.1.1;5.5.1;1.1.3,5.3.3;5.3.3;1.13.11;1.13.11;1.13.11;1.14.19,5.3.3,5.3.3
R01993,3.5.2.3,3.5.2,3.5.2;1.3.3;3.5.3;3.4.19,3.5.2.3,3.5.2,3.5.2;3.5.1;3.4.19;1.3.98;2.1.3,1.11.1.21,3.5.2;4.2.1,3.5.2;3.5.2;3.5.2;3.5.2,3.5.2,3.5.2
R09600,5.1.3.23,5.1.3,5.1.3;-;1.1.1;5.3.1,1.1.1.136;2.6.1.-|2.6.1.34;5.1.3.23;2.3.1.201;2.4.1.335;2.3.1.-|2.3.1.203;2.3.1.-|2.3.1.202;6.3.2.4,5.1.3,5.1.3;2.7.7;2.7.4;2.4.2;2.3.1,1.14.13.178;1.13.99.1;1.13.11.48;1.13.12.1,5.1.3;1.1.1;5.3.1;5.-.-,5.1.3;5.1.3;5.1.3;5.1.3,5.1.3,5.1.3
R03693,4.2.1.34,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,4.2.1.34;4.2.1.35;2.3.1.182|2.3.3.13;4.1.3.22,4.2.1,4.2.1;2.3.1;1.2.1;3.1.1;2.3.3,3.3.2.10;4.2.1.22;3.1.2.16;3.1.1.2;1.14.14.1;2.3.1.85;3.7.1.8;2.1.1.246;3.3.1.1;3.2.1.86;3.2.2.1;2.5.1.18,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;1.3.5;4.2.1;4.2.1;4.3.1;3.5.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.3.2,4.2.1,4.2.1
R03461,4.1.1.51,4.1.1,4.1.1;3.7.1;2.7.11;2.5.1,4.1.1.51;4.1.1.55;4.1.1.69;2.5.1.74;1.14.13.1;1.3.1.25;4.1.1.77;4.1.1.1|4.1.1.7;4.1.1.74;1.14.11.23;1.14.12.13;4.1.1.68;4.1.1.98,4.1.1,4.1.1;1.14.13;1.17.1;1.2.2;1.1.1,4.1.1.51;1.1.1.38;4.1.3.1;4.1.2.20;4.2.99.21;1.3.8.6;2.1.2.11;4.2.1.155;4.1.99.2;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;4.1.1;1.14.13;1.14.13;4.1.1;1.14.13;1.14.13;4.1.1;1.14.13;1.14.13;2.4.2;4.1.1;2.5.1;2.5.1;4.1.1,4.1.1,4.1.1
R03668,2.3.1.11,2.3.1,3.1.2;2.3.1;2.8.3;3.1.1,2.3.1.68;1.3.8.7|1.3.8.8;2.8.3.8;1.3.8.1;2.3.1.75;4.2.1.-|4.2.1.134;4.2.1.17,2.3.1,2.3.1;2.7.4;2.4.1;5.1.3;2.7.8,2.3.1.11;6.2.1.1;2.3.3.9;2.3.2.30;1.2.1.95;2.1.3.5;6.3.4.10;6.3.1.20;2.1.2.2;6.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R04378,2.4.2.7,2.4.2,2.4.1;2.4.2;3.2.2;2.7.8,2.4.2.7,2.4.2,2.4.2;2.7.8;4.3.2;2.3.1;5.4.99,2.4.2.7;2.4.1.118;2.4.99.18,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;3.2.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;1.14.14;2.4.2,2.4.2,2.4.2
R12807,2.4.1.52,2.4.1,2.4.1;2.3.2;3.2.1;2.7.8,2.7.8.46;2.4.1.52;2.4.1.53;2.4.1.122|2.4.1.307;2.4.1.304;2.4.1.305;2.4.1.303;2.4.1.343;2.7.8.31;2.7.8.6;2.4.1.309;2.4.1.187;2.7.8.33;2.7.8.40;2.4.1.306;2.4.1.-|2.4.1.291;2.4.1.-|2.4.1.290;2.7.8.45;2.4.1.180;2.4.1.264;2.4.1.-|2.4.1.292;2.4.1.-|2.4.1.293;2.7.8.44;2.4.1.70;2.7.8.36;2.7.8.35;2.4.1.287;2.4.2.53|2.7.8.30,2.4.1,2.4.1;2.4.2;3.2.1;2.3.1;6.2.1,2.4.1.137;2.4.2.9;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R00472,2.3.3.9,2.3.3,2.3.1;3.1.1;3.1.2;4.2.1,2.3.3.9|4.1.3.2;2.3.1.180,2.3.3;2.3.1,3.1.2;4.1.3;2.3.3;1.2.3;3.7.1,2.3.3.9;2.3.1.182;6.2.1.1;2.3.2.30;1.2.1.95;6.3.1.20;2.1.3.12;6.1.2.2;6.3.4.10;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.3
R04951,3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-,3.4.11,3.4.13;3.4.11;3.4.19;3.5.1,3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-,3.4.13,3.4.11;3.4.13;3.4.19;3.4.21;3.4.18,3.4.11.1;3.4.13.22;3.5.1.114;4.2.1.48;3.4.17.8;3.13.1.6;3.5.2.13;2.3.2.2;3.4.14.13;3.5.3.9;3.4.19.13;3.1.1.1;3.5.5.1;1.2.7.12;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.4.16;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4,3.5.1;2.3.1;6.3.2;2.3.2;6.3.1;6.3.4;3.4.13;2.1.3;3.4.11;6.2.1;3.1.1;3.4.19;2.1.2;6.3.5;3.1.2;3.4.17;3.5.4;1.2.1;3.5.3;4.3.2;2.7.7;2.3.3;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,3.4.11;3.4.11;6.3.2;6.3.2;3.5.1;3.5.1;2.3.1;3.5.1;2.3.2;2.3.2;6.3.2,3.4.11,3.4.11
R07906,2.1.1.-,2.1.1,2.1.1;2.5.1;2.3.3;2.3.1,2.1.1.149|2.1.1.267;2.1.1.-|2.1.1.169|2.1.1.175;2.4.1.249;2.1.1.104;2.1.1.169|2.1.1.68;2.3.1.153;2.1.1.114;2.1.1.338;2.1.1.-|2.1.1.267|2.1.1.42;2.3.1.172;2.1.1.292;2.1.1.65;2.1.1.330;2.1.1.110;2.1.1.323;2.1.1.118;2.1.1.116;2.1.1.89;1.11.1.16|1.11.1.7,3.1.1,2.1.1;2.3.1;5.1.3;2.7.4;1.14.14,2.3.1.143;2.1.3.12;2.3.2.19;6.1.2.2;2.3.3.14;6.2.1.50;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.4.1;2.4.1;3.2.1;2.1.1;2.4.1;2.1.1;2.4.1;2.4.1;2.4.1;2.4.1;2.1.1;2.1.1;2.4.1;2.1.1;2.4.1;2.4.1;2.4.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.4.1;2.4.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.1.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1,2.1.1,2.1.1
R00837,3.2.1.93|3.2.1.122,3.2.1,3.2.1;5.1.3;2.4.1;5.4.1,3.2.1.122;3.2.1.20|3.2.1.70;3.2.1.85;2.4.1.231;2.4.1.64;2.4.1.245;3.2.1.74;3.2.1.58,3.2.1;2.4.1,3.2.1;3.7.1;5.4.99;3.1.1;2.3.1,3.2.1.122;3.1.1.93;3.2.2.24;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.2.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.2;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;4.2.1;2.4.1;3.2.1,3.2.1,3.2.1
R10545,3.1.1.95,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,3.1.1.95;1.1.99.37;1.1.2.7;3.1.1.11;3.1.1.97;2.1.1.90;3.1.1.89;3.1.1.61,3.1.1,3.1.1;3.5.1;3.4.21;3.1.2;2.3.1,3.1.1.95;3.1.4.50;3.2.1.175;3.1.6.1;3.1.3.39;4.6.1.13;3.7.1.8;3.1.2.28;3.1.7.3;3.6.1.20;2.4.1.17;5.1.3.14;3.1.5.1;2.3.1.85;4.2.3.1;3.11.1.3;4.2.1.155,2.1.1;3.1.1;1.14.14;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;2.5.1;3.7.1,2.1.1;2.1.1;2.1.1,3.1.1,3.1.1
R08367,2.7.1.-,2.7.1,2.7.1;2.7.6;3.1.3;3.6.1,2.7.1.204;2.7.1.-|2.7.1.69;2.7.1.199;2.7.1.191|2.7.1.69;2.7.1.205;2.7.1.193|2.7.1.69;2.7.1.207;5.4.2.2;5.4.2|5.4.2.2|5.4.2.7,3.1.4,2.7.1;2.7.3;2.7.13;2.7.11;2.3.1,2.3.1.3;2.3.2.19;2.1.3.12;2.3.3.14;6.1.2.2;2.1.2.13;6.3.1.20;6.3.4.10;1.2.1.95;6.2.1.11,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8,2.7.1,2.7.1
R10832,2.4.1.321,2.4.1,2.4.1;2.4.2;3.6.1;3.1.3,2.4.1.321;2.4.1.230;2.4.1.64;2.4.1.231;2.4.1.7;2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.329;2.4.1.1;2.4.1.279;2.4.1.281;2.4.1.31;2.4.1.8;2.4.1.20;2.4.1.320;2.4.1.211;2.4.1.-|2.4.1.282;2.4.1.247;2.4.1.352;2.4.1.90;2.3.1.15|2.3.1.51|2.4.1.46|3.1.3.4,2.4.1,2.4.1;2.4.2;2.7.1;2.7.3;3.1.3,2.4.1.321;2.5.1.19;2.4.2.34;2.1.3.12;4.4.1.20;1.3.1.97,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;6.1.1;5.1.3;6.5.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;4.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.2;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1,2.4.1,2.4.1
R02167,3.1.3.22,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,2.7.1.1;2.7.1.197|2.7.1.69;2.7.1.198;2.7.1.200|2.7.1.69;3.1.3.45;2.7.1.161;2.7.1.26,3.1.3,3.1.3;3.6.1;2.7.1;3.1.4;4.2.3,3.1.3.50;4.2.3.1;3.1.4.46;3.6.1.7;4.6.1.13;3.1.5.1;3.2.1.42;2.4.1.17;3.1.1.15;5.1.3.14;3.1.7.5;3.11.1.3;3.1.6.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;4.2.3;3.1.3;2.7.1;2.7.1;2.7.8;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3,2.7.1,2.7.1
R05063,4.1.3.-,2.3.3,2.3.1;4.2.1;2.8.3;3.1.2,2.3.3.13|4.1.3.-,2.3.3;2.3.1,2.3.3;4.1.3;4.2.1;2.3.1;3.1.2,2.3.3.6;2.3.1.182;6.2.1.1;2.3.2.14;1.2.1.95;6.3.1.20;2.1.3.6;6.1.2.2;6.3.4.10;2.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.3
R05574,3.5.4.-,3.5.4,3.5.4;2.4.2;3.5.99;3.8.1,3.5.4.15;3.5.4.-|3.5.4.26;6.3.4.1|6.3.5.2,3.5.4,3.5.4;3.5.99;3.3.1;1.7.1;3.5.5,3.5.4.45;3.8.1.8;3.5.3.2;3.5.1.84;3.5.2.2;3.4.11.1;3.5.5.1;1.2.7.12;3.4.13.22;2.3.2.2;3.13.1.6;4.2.1.48;2.1.2.3;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.4.19.13;3.4.17.8;3.4.14.13;4.3.2.4;3.5.99.8,3.5.4;3.5.99;6.3.4;6.3.5,3.5.99;3.5.99;3.5.99;3.8.1;3.5.99;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4,3.5.4,3.5.4
R05061,2.3.1.152,2.3.1,2.3.1;3.1.1;3.1.2;1.1.1,2.3.1.92;3.2.1.175;1.1.5.9;1.1.99.35;3.2.1.126|3.2.1.21,3.2.1,2.3.1;3.1.1;2.4.1;1.1.1;4.2.99,2.3.1.152;6.1.2.2;6.2.1.50;2.1.3.12;2.3.3.14;2.3.2.14;1.2.1.95;6.3.1.20;6.3.4.10;2.1.2.13,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;6.1.2;3.5.3;2.6.1;6.3.1;6.3.4;6.3.2;2.1.2;2.2.1;3.4.11,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1,2.3.1,2.3.1
