reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R05658,3.3.2.-,3.3.2,1.14.-.-|1.14.12.-|1.14.12.12|1.14.13;3.3.2.9;1.14.14.109;2.4.1.239;3.3.2.10;3.5.1.79;2.3.1.72;2.5.1.18,3.3.2,3.3.2;3.4.11;4.2.1;1.10.1;1.13.99,3.3.2.9;3.1.1.40;1.14.14.1;4.2.1.139;3.7.1.8;3.2.1.21;2.5.1.18;3.1.2.28;2.3.1.85;3.3.1.1;3.2.2.3;2.1.1.246,3.3.2;1.14.14,3.3.2;2.5.1;3.3.2;3.3.2;1.23.1,3.3.2,3.3.2
R12211,2.3.1.251,2.3.1,2.3.1.251;2.3.1.135;2.7.8.43;2.7.8.42;2.4.2.43;2.3.1.62;2.7.8.2,2.3.1,2.3.1;2.3.2;2.7.8;3.1.1;2.5.1,2.3.1.251;2.3.2.19;6.2.1.51;1.2.1.95;6.3.4.10;6.3.1.20;2.3.3.17;2.1.3.12;6.1.2.2;2.1.2.13,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2;3.5.3;1.2.3;2.6.1;6.3.1;6.3.4;2.1.2;2.2.1,2.3.1;2.3.1,2.3.1,2.3.1
R08545,4.2.3.71,4.2.3,2.5.1.20;2.5.1.39,4.2.3,4.2.3;5.5.1;5.3.3;4.3.2;3.1.7,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20,4.2.3;4.1.99;3.1.7,4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3,4.2.3,4.2.3
R09634,2.4.1.250,2.4.1,2.4.1.250;2.4.1.123;2.4.1.212;2.4.1.-|2.4.1.301;2.4.1.361;2.4.1.187;2.4.1.239;2.4.1|2.4.1.297;2.4.1.272;2.4.1.365;2.4.1.-|2.4.1.283;2.4.1.356;2.4.1.-|2.4.1.285;2.4.2.27;2.4.1.180,2.4.1,2.4.1;4.6.1;3.2.1;2.7.7;3.1.1,2.4.1.198;2.4.2.34;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.6.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.99;2.4.2;2.4.2;2.4.1;2.4.99;2.4.2;2.4.2;2.4.2;4.2.3,2.4.1,2.4.1
R12383,2.4.1.364,2.4.1,2.4.1.364|2.4.1.dt;2.4.1.368|2.4.1.dx;3.2.1.191;2.4.1.363;2.4.1.17;2.4.1.367;3.2.1.193;2.4.1.350;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.173;2.4.1.192;2.4.1.210;2.4.1.90;2.4.1.38|2.4.1.90,2.4.1,2.4.1;3.2.1;2.4.2;2.7.7;5.4.99,2.4.1.262;2.4.2.34;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.2;3.2.1;2.4.2;3.2.1;2.4.1;4.2.2;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1,2.4.1,2.4.1
R11718,4.1.2.59,4.1.2,3.1.3.1;4.1.2.19;2.2.1.1,4.1.2,4.1.2;4.2.1;2.3.1;4.1.3;4.2.3,4.1.2.59;1.1.1.262;4.1.1.97;4.1.3.16;2.1.2.11;4.2.1.20;4.1.99.12;4.2.99.21;1.3.8.6;3.1.1.82,4.1.2;2.2.1;4.1.3;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1,4.1.2;4.1.2,4.1.2,4.1.2
R08692,2.4.1.33,2.4.1,2.7.4.6,2.4.1,2.4.1;2.7.7;2.4.2;2.3.1;6.2.1,2.4.1.35;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.99;2.4.2;3.6.1;2.4.2;4.2.3;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1;2.4.2,2.4.1,2.4.1
R09672,3.2.1.169,3.5.1,3.2.1.169;3.2.1.97;3.2.1.49;3.2.1.50;3.2.1.52,3.5.1,3.2.1;3.1.1;3.1.4;3.5.1;3.2.2,3.2.1.169;3.1.1.93;3.2.2.11;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;6.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;4.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1,3.2.1,3.2.1
R07122,3.3.2.-,3.3.2,3.3.2.-|3.3.2.10;4.1.3.3;1.14.18.4;1.14.19.25;3.2.1.113;5.1.3.14,3.3.2,3.3.2;5.4.4;4.2.1;1.11.2;1.14.13,1.11.1.8,3.3.2;1.14.14,3.3.2;3.3.2;3.3.2;3.3.2;1.14.14;1.14.14;4.4.1;3.3.2,3.3.2,3.3.2
R02421,2.4.1.21|2.4.1.242,2.4.1,3.6.1.21;2.4.1.245;2.4.1.118;6.3.5.9;3.2.2.19;3.2.2.24;2.4.1.266;2.3.1.198;2.3.1.15,2.4.1,2.4.1;2.7.7;5.4.99;2.7.8;6.2.1,2.4.1.35;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R00391,2.3.1.16,2.3.1,2.3.1|2.3.1.-|2.3.1.16,2.3.1,3.1.2;2.3.1;2.3.3;1.2.7;2.8.3,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;1.1.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R06963,5.5.1.18,5.5.1,5.5.1.-|5.5.1.18;2.1.1.210;5.5.1.-|5.5.1.19;2.5.1|2.5.1.32|5.5.1.19;4.2.1.131;1.3.99.27;2.4.1.8|3.2.1.20|4.2.1.131;1.3.8.2;1.3.1.96|2.5.1.21,5.5.1,5.5.1;5.3.3;4.2.3;3.1.7;2.7.8,5.3.3.13;5.3.2.1;5.3.99.7;5.99.1.4;1.1.3.8;5.3.1.32;4.2.1.159;1.1.1.153;5.5.1.9;3.1.3.77;3.5.4.16,5.5.1;5.3.3,5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;1.3.5;1.3.5;1.3.5;1.3.99;1.3.8,5.5.1,5.5.1
R03858,2.3.1.16,2.3.1,2.3.1.16,2.3.1,2.3.1;3.1.2;2.8.3;3.1.1;2.3.3,2.3.1.16;2.3.3.17;6.2.1.11;2.3.2.30;1.2.1.95;6.3.1.20;6.3.4.10;2.1.3.12;6.1.2.2;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;2.3.1;3.1.2;2.3.-;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;3.1.2;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;6.2.1;3.1.2;1.2.4;2.3.1;1.2.1;2.3.1,2.3.1,2.3.1
R02003,2.5.1.10,2.5.1,2.5.1.20;2.5.1.-|2.5.1.31;2.5.1.103|2.5.1.21|2.5.1.96;2.5.1.89;5.5.1.-|5.5.1.18;2.5.1.39,2.5.1;4.2.3,2.5.1;5.3.3;1.17.1;2.7.1;4.1.1,2.5.1.20;1.3.1.96;2.4.1.137;2.4.2.34;2.1.3.12;4.4.1.20,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;5.3.3;2.5.1;1.17.1;2.5.1;2.5.1;2.5.1;2.5.1,2.5.1,2.5.1
R02880,1.3.3.8,1.3.3,1.4.3.2;1.4.3.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.4,1.3.3,1.3.3;1.21.3;1.3.99;1.14.21;4.1.1,1.3.3.8;1.3.1.45;1.3.8.7;2.3.1.85;1.3.99.6,1.3.3;1.5.1;1.3.1;1.3.99;1.12.98;1.3.5,1.3.1;1.3.1;1.3.1;1.3.1;4.2.1;4.2.1;4.2.1;1.3.1;1.3.1;1.3.1;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.14.11;1.3.1;1.3.1;1.5.1;1.14.13;1.14.-;2.5.1;1.5.1,1.3.3,1.3.3
R05569,3.8.1.8,3.5.4,3.8.1.8;3.5.4.26;3.5.4.45|3.5.99.-;3.5.4.25,3.5.4,3.5.4;4.2.1;4.3.1;2.5.1;3.8.1,3.8.1.8;3.5.4.45;3.5.3.16;3.5.1.84;3.5.2.2;3.5.5.1;1.2.7.12;3.4.13.22;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;2.3.2.2;3.13.1.6;2.1.2.3;3.1.1.1;3.4.19.13;3.4.17.8;3.4.14.13;3.5.99.8;4.3.2.4,3.5.4;3.5.99;6.3.4;6.3.5,3.5.99;3.5.99;3.5.99;3.5.4;3.5.4;3.5.99;3.8.1;3.5.4,3.5.4,3.5.4
R11869,5.5.1.28,5.5.1,2.5.1.89;2.5.1.20;2.5.1.-|2.5.1.31;1.3.1.96|2.5.1.21;2.5.1.103|2.5.1.21|2.5.1.96;1.3.7.11;5.5.1.19,5.5.1,5.5.1;4.2.3;5.4.99;4.5.1;1.3.99,2.5.1.29;1.3.1.96;2.4.1.178;2.4.2.34;4.4.1.20;2.1.3.12,5.5.1;5.3.3,5.5.1;5.5.1;5.5.1;3.1.7;4.2.3;4.2.3;4.2.3;4.2.3;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;4.2.1;4.2.3;5.4.99;5.4.99;5.4.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.1;5.4.99;4.2.3;5.4.99;4.2.1;4.1.99;5.4.99;4.2.3;5.4.99;5.4.99;5.4.99;5.4.99;5.5.1;5.4.99;4.2.3;4.2.3;4.2.3;5.5.1;4.2.3;5.4.99;4.2.3;4.2.1;4.2.3;4.2.3,5.5.1,5.5.1
R01132,2.4.2.8,2.4.2,2.4.2.8;2.4.2.1|2.4.2.15|2.4.2.28,2.4.2,2.4.2;3.2.2;2.7.8;2.7.7;5.1.3,2.4.2.8;2.4.1.118;2.4.99.18,2.4.2;3.2.2;2.4.1;1.14.14;1.14.11;2.7.8;3.5.1;6.3.4;4.3.3;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;1.14.14;2.4.1;1.13.12;1.13.12,2.4.2,2.4.2
R11517,2.5.1.133,2.5.1,2.5.1.133;2.5.1.62;3.1.1.14;4.2.3.50;2.5.1.87;2.5.1.42;2.5.1.41,2.5.1,2.3.1;2.5.1;3.1.1;5.3.3;1.1.1,2.5.1.34;1.3.1.96;2.4.1.326;4.4.1.20;2.4.2.27;2.1.3.12,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,2.5.1;2.5.1;3.1.1;2.5.1;2.5.1;2.1.1;2.1.1,2.5.1,2.5.1
R08184,3.1.2.-,3.1.2,2.3.1.41;2.3.1.301;6.2.1.3;2.3.1.198;2.3.1.207;2.3.1.50,2.3.1,3.1.2;3.1.1;2.3.1;1.2.1;1.2.3,3.1.7.2;3.1.3.7;3.1.4.16;3.2.1.42;2.4.1.17;3.6.1.57;5.1.3.14;3.1.5.1;4.6.1.13;3.1.1.31;3.1.2.2;4.2.3.1;4.2.1.155;3.1.6.9;2.3.1.85;3.11.1.3;3.7.1.8,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;3.1.2;3.1.2;2.3.-;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1;3.1.2;2.3.1,3.1.2,2.3.1
R10090,6.3.2.38,6.3.2,6.3.2.39;3.6.1.5;6.3.2.38;6.3.2.57|6.3.2.af;6.3.2.14;6.3.2.2|6.3.2.3,6.3.2,6.3.2;2.7.1;2.7.4;2.3.2;2.3.1,6.3.2.38;6.3.5.4;6.3.1.6;6.3.4.12;6.2.1.39;6.3.3.3;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.4;3.13.1.6;3.4.17.23;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.99.5;3.4.11.1;3.5.4.1;3.1.1.1;3.5.3.21,6.3.2;3.5.1;2.3.1;2.3.2;3.4.13;6.3.1;6.3.4;3.4.11;3.4.19;3.4.17;2.1.3;3.1.1;6.2.1;3.4.15;3.5.3;2.3.-;3.4.22;3.4.24;4.3.2;2.7.7;6.1.1;3.1.2;1.2.1,6.3.2;6.3.2;3.5.1;2.3.1;3.5.1;6.3.2;2.3.2;2.3.2;2.3.2;2.3.2;2.3.2;6.3.2;6.3.1;3.5.1;6.3.2;3.4.19;6.3.2,6.3.2,6.3.2
R00637,1.1.3.13,1.1.3,1.2.3.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.17.3.2;1.4.3.21|1.4.3.22,1.4.3,1.1.3;1.8.3;1.21.3;1.11.1;1.1.99,1.1.3.13;4.2.1.155;4.1.1.4;1.1.1.276;1.1.5.4;1.4.3.5;1.1.99.9;5.4.99.3;1.2.1.49;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1,1.1.1;1.1.99;1.1.3;2.3.1;1.1.5;1.14.13;1.1.-;1.1.2;1.14.11;5.3.3;1.14.-;1.4.3;1.1.98;1.-.-;1.2.1;1.1.9;4.2.1;1.14.15;1.3.1;1.14.12;1.6.5;1.6.99;5.1.3;1.6.1;1.6.3;6.4.1;5.4.99;1.11.1,1.1.1;1.1.1;1.1.1;1.1.1;1.1.2;4.3.1,1.1.1,1.4.3
R11081,5.1.3.35,4.2.3,5.1.3.35;2.7.1.188;5.1.3.33;4.2.3.152;4.2.3.155;2.7.1.206|2.7.1.69;2.7.1.3;2.7.1.3|2.7.1.4;3.1.3.2,5.1.3,5.1.3;5.3.3;2.6.1;3.2.1;1.1.1,3.1.3.25;3.1.4.44;4.6.1.13;4.2.3.1;3.6.1.20;3.1.7.3;3.1.1.42;3.2.1.42;2.4.1.17;3.1.5.1;5.1.3.14;3.1.6.3;3.1.2.31;3.11.1.3;2.3.1.85;4.2.1.155;3.7.1.8,1.1.1;5.1.3;1.1.99;1.1.3;2.3.1;1.1.5;1.1.-;1.14.13;1.1.2;1.14.-;1.14.11;1.1.98;1.4.3;1.-.-;4.2.1;1.14.15;1.2.1;5.3.1;1.1.9;1.3.1;5.-.-;5.3.3,5.1.3;1.1.1;5.1.3;1.1.1;1.1.1;1.1.1;5.3.99;5.1.3;4.2.1;1.1.1;1.1.5;1.1.1;1.1.1;5.1.3;5.1.3;5.1.3;5.1.3;1.1.1;5.1.3;5.1.3;1.1.1;5.1.3;5.1.3;5.1.3;1.1.1;1.1.1;1.1.1;5.1.3;5.1.3;1.1.1;1.1.1;4.2.1;4.2.1;1.1.1;4.2.1;1.1.1;4.2.1;2.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.3;1.3.2;4.3.1;5.1.3;4.2.1;1.1.1;1.1.1,5.1.3,5.1.3
R12360,1.14.13.246,1.14.14,1.14.13.26;1.14.13.25;1.14.12.-|1.14.12.26;1.14.12.18;1.14.12.12;1.14.12.10;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.345;1.1.1.337|1.1.1.375,1.1.1,1.14.13;1.14.14;1.14.-;1.13.12;1.14.12,1.14.13.239;1.13.11.48;1.13.99.1;1.13.12.1,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.99;1.14.-;1.14.18;1.17.1;1.1.1;1.13.11;1.10.99;1.10.3;1.97.1;3.5.3;3.7.1;1.6.6;1.17.99;1.2.1;1.3.99;1.3.7;1.14.20;4.1.99;1.-.-;1.14.12;1.17.3;1.7.3;1.14.17;1.17.7,1.14.13;1.14.13;1.14.13;1.14.13;1.14.13,1.14.13,1.14.13
R01647,4.1.2.52,4.1.2,4.1.2|4.1.2.-|4.1.2.52;2.7.3.9;2.7.1.40,5.3.1,4.1.2;4.2.1;5.3.1;4.1.1;4.3.3,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1;1.14.13,4.1.2,4.1.2,4.1.2
R02737,2.4.1.15,2.4.1,2.4.1.15;2.4.1.36;2.4.1.347;2.4.1.245;2.4.1.216;2.4.1.64;2.4.1.231;3.2.1.85;5.4.99.16;2.4.1.22,2.4.1,2.4.1;5.4.99;2.4.2;3.2.1;2.7.7,2.4.1.15;2.4.2.34;2.4.99.14,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R03032,4.2.1.5,4.2.1,1.1.1.124|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,5.3.1;4.2.1,4.2.1;3.2.1;3.7.1;1.1.1;4.1.3,3.1.1.17;3.11.1.2;3.1.2.16;3.1.6.16;3.1.3.75;4.2.1.155;3.6.1.7;3.7.1.8;2.3.1.85;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.5;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;4.3.1;1.1.1;4.3.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1,4.2.1,4.2.1
R02789,2.4.1.149,2.4.1,2.4.1.149;2.4.1.87;2.4.1.-|2.4.1.285;2.4.1.250;2.4.1.-|2.4.1.283;2.4.1.306;2.7.1.69;2.4.1.-|2.4.1.290;2.4.1.-|2.4.1.301;2.4.99.1;2.4.1.212;3.2.1.74;2.4.1.22;3.2.1.4,2.4.1,2.4.1;2.7.7;2.4.2;2.7.1;3.2.1,2.3.1.191;6.2.1.51;1.2.1.95;2.1.2.3;2.3.2.19;2.1.3.12;6.3.4.10;6.1.2.2;6.3.1.20;2.3.3.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.6.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.99;2.4.2;2.4.2;2.4.1;2.4.99;2.4.2;2.4.2;2.4.2;4.2.3,2.4.1,2.4.1
R07923,2.4.1.238,2.4.1,2.4.1.238;2.4.1.-|2.4.1.298;2.4.1.35;2.4.1.238|2.4.1.249;2.4.1.357;2.4.1.126;2.4.1.91;2.4.1.115;2.4.1.237;2.4.1.-|2.4.1.286;2.4.1.234;2.4.1.294;2.4.1.271;2.4.1.17;2.4.1.309;2.4.1.185;2.4.1.297;2.4.1.-|2.4.1.293;2.4.1.253;2.4.1.136;2.4.1.14,2.4.1,2.4.1;2.7.7;6.2.1;2.7.1;2.3.1,2.4.1.115;2.4.2.51;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R13202,2.7.1.105,2.7.1,2.7.1.105;2.7.1.40;2.7.1.1,2.7.1,2.7.1;3.1.3;2.7.7;2.7.4;5.4.2,2.7.1.105;2.7.7.96;2.7.2.11;6.3.5.5;2.7.4.23;2.7.3.3;2.7.14.1;2.7.11.7;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.19;2.7.99.1,2.7.7;3.1.3;2.7.8;2.7.1;3.1.4;3.6.2;2.7.12;2.7.10;3.1.8;2.7.9,2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;3.1.3;3.1.3;2.7.6;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.8;2.7.1;2.4.1;2.7.7;2.7.1;2.7.1;2.7.1,2.7.1,2.7.1
