reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R12559,3.6.1.-,3.6.1,3.2.1;5.4.1;5.4.2;3.1.2,3.6.1.57;2.7.4.6,3.2.1;2.4.1,3.2.1;5.1.3;3.1.1;2.4.1;2.7.7,3.2.1.184;3.6.1.57;5.1.3.14;2.4.1.17;3.1.4.45;3.1.3.10;3.1.5.1;3.1.7.2;4.6.1.13;4.2.3.1;3.1.1.93;3.11.1.3;3.1.6.9;3.1.2.5;2.3.1.85;3.7.1.8;4.2.1.155,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,3.6.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.99;2.4.2;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.99;2.4.2;2.4.2;2.4.2,3.2.1,3.2.1|3.6.1
R03393,3.1.3.57,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,2.7.7.91;2.7.8.11;3.1.3.57|3.1.3.7;3.1.4.43|4.6.1.13;3.1.3.62;2.7.1.25,3.1.4;3.1.3,3.1.3;3.6.1;3.2.1;3.1.4;3.1.1,3.1.3.57;3.1.4.44;4.6.1.13;3.6.1.20;4.2.3.1;3.1.7.2;3.1.1.42;3.2.1.42;2.4.1.17;3.1.6.1;3.1.5.1;5.1.3.14;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155,2.7.1;3.1.3;2.7.8;3.6.1;3.1.4;2.7.4;2.7.11;2.7.7;3.6.3;3.1.7;2.7.6;4.6.1;2.7.2;2.7.3;3.2.1;3.6.4;2.7.9;2.6.-;2.7.-;2.7.13;3.6.5;2.4.1;5.1.3;4.2.3;2.7.99;3.1.5;2.7.12;4.1.1;2.7.10;1.3.7;1.18.6;1.19.6;3.-.-,3.1.3;2.7.1;3.1.3;3.1.3;3.1.3;3.1.3;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.8;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;3.1.3;2.7.6;2.7.1;2.7.1;2.4.1;2.7.7;2.7.7,3.1.3,3.1.3
R11266,1.1.1.-,1.1.1,1.1.1;1.3.1;1.8.1;2.3.1,1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.1.1,1.1.1;1.-.-;1.8.1;1.6.5;1.14.13,1.1.1.355;1.2.1.89;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1;1.1.99.18;1.1.3.45;5.4.99.3;4.1.1.5;1.1.5.4;1.4.3.5;4.2.1.155,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.14.12;1.6.1;1.6.3;6.4.1;5.4.99;1.11.1;4.1.1,5.1.3;1.1.3;5.1.3;1.3.3;1.1.1;5.1.3;5.1.3;5.1.3;4.2.1;1.1.1;4.2.1;1.1.1;5.1.3;5.1.3;5.1.3;4.2.1;5.1.3;5.1.3;1.1.1;1.1.1;1.1.1;5.1.3;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;5.1.3;5.1.3;1.1.1;4.2.2;4.2.1;5.3.99;1.1.1;1.1.1;1.1.5;5.1.3;4.3.1;4.2.1;5.1.3;1.1.1;1.1.1;1.1.3;1.1.1;1.1.1,1.1.1,1.1.1
R00483,6.3.1.1|6.3.5.4,6.3.1,2.4.2;2.4.1;2.7.7;2.7.1,3.5.1.1;6.3.5.4;3.5.1.3;3.6.1.5;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,3.6.1;2.7.1,6.3.1;3.5.1;6.3.5;3.4.19;2.3.2,6.3.4.4;6.3.2.6;6.3.1.1;6.3.5.4;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.10;3.5.5.4;3.4.13.20;3.4.14.13;2.3.2.2;3.4.17.21;1.4.1.13;1.4.7.1;4.3.3.6;3.13.1.6;3.4.19.13;3.1.1.1;3.4.11.1;3.5.99.5;3.5.3.21,3.5.1;6.3.5;6.3.1;1.4.1;4.3.3;6.3.4;2.6.1;1.4.7;2.4.2;4.1.3;3.5.5;2.3.1;2.1.2;6.3.2;3.5.4,3.5.1;1.4.1;3.5.1;2.8.3,3.5.1,3.5.1
R01870,2.4.2.10,2.4.2,2.4.1;2.4.2;3.2.2;2.7.8,2.4.2.10,2.4.2,2.4.2;2.7.8;2.3.1;3.2.2;2.6.1,2.4.2.10;2.4.1.71;2.4.99.18,2.4.2;3.2.2;2.4.1;4.3.3;1.14.14;2.7.8;1.14.11;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;1.14.14;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.1,2.4.2,2.4.2
R13305,2.6.1.125,2.6.1,2.6.1;1.4.1;2.7.2;2.3.1,2.6.1.1;2.6.1.21;2.6.1.83,2.6.1,2.6.1;5.1.1;5.1.99;2.3.1;2.7.8,2.6.1.8;2.7.8.29;2.6.99.2,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,2.6.1;1.4.1;2.6.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.99;1.4.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
R12734,2.3.1.300,2.3.1,2.3.1;3.1.2;2.8.3;3.1.1,2.3.1.180,3.1.2;2.3.1,2.3.1;4.1.1;1.1.1;3.1.2;1.2.4,2.3.1.180;2.3.3.9;6.2.1.1;2.3.2.14;1.2.1.95;6.3.1.20;6.3.4.10;6.1.2.2;2.1.3.6;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.7;1.2.7;3.1.2;1.2.1;1.2.7;2.3.1;1.2.1;1.2.1;6.2.1;3.1.2;2.3.1;6.2.1;1.2.4;1.2.1;2.3.1;2.3.1;1.1.1;1.2.1;2.3.1;1.1.1;2.3.1;2.3.1;6.2.1;2.3.1;2.3.1;6.2.1;2.3.1;2.3.1;6.2.1;3.1.2;1.2.1,2.3.1,2.3.1
R02478,2.4.1.17,2.4.1,3.2.1;2.4.1;5.1.3;4.2.2,2.4.1.17;2.4.1.173;2.4.1.192;2.8.2.15;2.4.1.52;2.4.1.-|2.4.1.254;2.4.1.276;2.4.1.368|2.4.1.dx;2.4.1.364|2.4.1.dt;2.4.1.367;2.4.1.350;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.210;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.38|2.4.1.90,2.4.1,2.4.1;2.4.2;2.7.7;3.1.1;3.2.1,2.4.1.17;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.99;3.6.1;2.4.2;2.4.2;4.2.3;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1;2.4.2,2.4.1,2.4.1
R04051,2.6.1.-,2.6.1,2.7.2;2.6.1;2.3.1;3.5.1,2.6.1.1;2.6.1.57;2.6.1.15;2.6.1.52,2.6.1,2.6.1;1.4.11;1.4.1;2.3.1;2.1.1,2.6.1.2;2.6.99.2;2.7.8.29,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,1.4.1;2.6.1;2.6.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.99;1.4.1;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
R12198,3.1.1.-,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,2.3.1.241;2.3.1.251;2.4.2.43;2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59,2.3.1,3.1.1;3.5.1;3.4.17;3.2.1;3.1.2,3.1.1.53;3.1.4.45;3.1.3.39;3.2.1.183;5.1.3.14;3.6.1.57;3.1.6.1;4.6.1.13;2.4.1.17;3.1.7.3;3.1.5.1;4.2.3.1;3.1.2.27;3.7.1.8;3.11.1.3;2.3.1.85;4.2.1.155,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.2;2.3.3;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;1.-.-;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;6.1.2;1.2.3;2.6.1;3.5.3;6.3.2;6.3.1;6.3.4,2.3.1;2.3.1;2.3.1,2.3.1,2.3.1
R04641,3.5.4.20,3.5.99,3.5.4;2.4.2;3.2.2;3.5.99,3.6.1|3.6.1.9,3.5.1,1.14.19;3.5.1;3.2.1;3.5.4;3.6.1,3.5.4.20;3.5.1.123;3.1.1.1;3.5.2.3;3.5.99.8;3.5.5.1;3.8.1.8;3.4.13.22;3.5.3.14;3.4.11.1;2.3.2.2;3.4.19.13;3.4.17.21;2.1.2.3;3.4.14.13;4.2.1.48;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.13.1.6;4.3.2.4;1.2.7.12,3.5.4;6.3.5;6.3.4;3.5.99;2.1.2,3.5.4;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.14;3.5.99;1.14.12;3.5.4;1.14.13;1.14.14;1.10.3;1.14.13;1.14.14;1.14.13;1.14.16;1.14.13;1.14.14;1.14.13;1.14.13;3.5.99;1.14.16;1.14.13;1.14.14;1.14.13;1.14.16;1.14.13;1.14.13;1.14.13;1.3.7;1.14.13;1.14.13;3.5.99;1.14.14;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.14;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;3.5.4;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;3.5.4;1.14.13;1.14.14;3.5.4;3.5.4;1.14.13;1.14.13;1.14.13;1.14.13;1.7.1;3.5.4;3.5.4;3.5.4;3.5.4;3.5.4;1.14.14;6.3.5;1.14.14;3.5.4;6.3.5;1.14.13;1.14.20;1.14.14;3.5.4;3.5.4;6.3.4;3.5.4;3.5.4;1.14.14;3.5.4;1.14.14,3.5.4,3.5.1
R02428,3.1.1.68,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,1.1.1.179|1.1.1.376;1.1.1.175|1.1.1.376|1.1.1.46;3.1.1.15;1.1.1.117|1.1.1.179|1.3.1.20;1.1.1.107|1.1.1.116|1.1.1.122;1.1.99.28;5.1.3.31;5.1.3.30|5.1.3.31;1.1.1.370;1.1.1.121;3.2.1.7;1.1.1.346;2.4.1.140;3.1.1.17;2.4.1.13;1.1.99.35;2.7.1.3;2.7.1.11|2.7.1.3,3.1.1,3.1.1;3.7.1;3.1.2;3.5.1;3.1.8,1.14.18.5;1.14.11.56;1.14.15.16;1.14.19.2;1.10.3.4;1.14.13.229;1.14.12.10;1.14.14.1;1.2.3.9;1.14.16.7;1.14.21.11;1.14.99.46,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2;2.1.1,3.1.1;3.1.1;3.1.1;1.2.1;3.1.1;3.1.1;1.1.3,3.1.1,3.1.1
R11942,3.2.1.206,3.2.1,3.2.1;3.1.1;3.1.2;2.3.1,3.2.1.206;2.4.1.25;3.2.1.74;3.2.1.20|3.2.1.70;2.3.1.72;3.2.1.21|3.2.1.25|3.2.1.74,3.2.1,3.2.1;2.4.1;3.7.1;5.1.3;3.1.4,3.2.1.105;3.1.1.93;3.2.2.11;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;2.4.1;2.4.1;3.2.1;2.4.2;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;4.2.2;2.4.1;2.4.1,3.2.1,3.2.1
R12329,3.1.2.14|3.1.2.21,3.1.2,3.1.1;2.3.1;3.1.2;2.8.3,6.2.1.20;3.1.2.14|3.1.2.21;6.2.1.47;1.2.1.80;2.3.1.184;2.3.1.15,3.5.1,3.1.2;6.2.1;3.1.1;2.3.1;1.2.1,1.11.1.21,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,6.2.1;2.8.3;2.3.1;3.1.2;6.2.1;6.2.1;2.8.3;3.1.2;3.1.2;6.2.1,3.1.2,3.1.2
R11862,4.3.2.8,4.3.2,3.4.19;3.4.13;3.4.11;3.5.1,6.3.1.9;2.3.2.4|4.3.2.9;3.5.1.130|3.5.1.ai;2.3.2.2;2.3.2.19;3.4.13.18|3.4.13.4;3.5.1.12;2.6.1.57;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;4.1.1.95;1.8.1.12;2.6.1.-|2.6.1.11,3.5.1,2.3.2;4.3.2;2.3.1;6.2.1;4.1.1,4.3.2.8;4.3.1.1;4.3.3.7;3.5.99.5;4.2.1.87,3.5.1;2.3.1;6.3.2;2.3.2;6.3.1;6.3.4;3.4.13;2.1.3;3.4.11;6.2.1;3.1.1;3.4.19;2.1.2;6.3.5;3.1.2;3.4.17;3.5.4;1.2.1;3.5.3;4.3.2;2.7.7;2.3.3;1.2.99;6.1.1;2.3.-;3.4.15;1.2.7;1.4.1;4.3.3;1.4.7;3.5.5;3.7.1,6.3.1;3.5.1;6.2.1;2.3.2;6.3.2;2.3.2;2.3.2;2.3.2;2.3.2;2.3.2;2.3.1;3.5.1;3.5.1;3.5.1;2.3.2;6.3.2;6.3.2;2.3.2;3.5.1;6.3.2;6.3.2;3.4.19;6.3.2;6.3.1;3.5.1;3.5.1;2.3.1;2.1.3;2.3.1;2.3.1;6.3.4;2.3.1;6.3.1;3.5.1;2.1.3;6.3.1;2.1.3;3.5.1;3.4.15;6.3.2;6.3.2;3.5.1;6.3.2;2.3.1;2.3.1;3.5.1,3.5.1,4.3.2
R05114,2.4.99.-,2.4.99,2.8.3;2.4.1;3.2.2;2.3.1,2.4.99.8;2.4.99.2|2.4.99.4;2.4.99.1;2.4.99.9;2.4.99.6;3.2.1.18,2.4.1,2.4.99;3.1.3;2.7.7;2.3.2;3.1.4,1.13.99.1;1.14.13.239;1.13.12.2;1.13.11.48,2.4.99;3.2.1;2.4.1;3.1.4,2.4.99;3.6.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.3;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1,2.4.99,2.4.99
R03438,2.3.1.23|2.3.1.63,2.3.1,2.3.1;3.1.2;2.8.3;3.1.1,2.3.1.23|2.3.1.63;2.3.1.62;2.3.1.51;2.3.1.26;2.3.1.180,2.3.1,2.3.1;3.1.2;3.1.1;6.2.1;2.5.1,2.3.1.23;6.2.1.1;2.3.3.9;2.1.1.5;1.2.1.95;6.3.1.20;6.1.2.2;6.3.4.10;2.1.3.12;2.3.2.30;2.1.2.13;2.8.4.4,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;1.1.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;2.3.1;6.2.1;1.2.7;2.3.1;3.1.2;1.2.7;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R11926,6.2.1.52,6.2.1,6.2.1;2.7.7;2.7.1;2.3.1,3.1.2.20;6.2.1.7;6.2.1.2;6.2.1.33;6.2.1.30;6.2.1.17;6.2.1.12,2.3.1,6.2.1;2.3.1;3.1.2;5.1.99;6.3.2,6.2.1.52;3.1.2.17;4.2.1.155;2.3.1.85,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,6.2.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;6.2.1;6.2.1,6.2.1,6.2.1
R03032,4.2.1.5,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,1.1.1.124|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,5.3.1;4.2.1,4.2.1;3.2.1;3.7.1;1.1.1;4.1.3,3.1.1.17;3.11.1.2;3.1.2.16;3.1.6.16;3.1.3.75;4.2.1.155;3.6.1.7;3.7.1.8;2.3.1.85;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.5;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;4.3.1;1.1.1;4.3.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1,4.2.1,4.2.1
R07376,2.7.8.29,2.7.8,3.1.4;5.4.2;5.4.1;5.4.99,4.1.1.65,3.1.1,2.7.8;3.1.4;3.1.3;2.6.1;2.3.1,2.7.8.29;2.6.1.12;2.6.99.2,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.8;2.7.8;2.7.8;3.1.4;2.7.8;2.7.8;3.1.3;2.7.1;2.7.1;3.1.4;3.1.4,2.7.8,2.7.8
R02119,2.4.2.40,2.4.2,2.4.2;3.2.2;2.4.1;3.5.4,2.4.2.40;2.4.2.51;2.4.1.159;2.4.1.17;2.4.1.-|2.4.1.118;2.4.1.111;2.4.1.35;2.4.1.91;2.4.1.170;2.4.1.63;2.4.1.210;2.4.1.236;2.4.1.87;2.4.1.239;2.4.1.15,2.4.2;2.4.1,2.4.2;2.4.-;2.7.6;3.2.2;2.3.1,2.4.1.215;2.4.2.9;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.99;2.4.1;4.2.3;2.7.8,2.4.2,2.4.2
R00434,4.6.1.1|4.6.1.2,4.6.1,1.14.18;1.10.3;1.14.13;1.6.3,3.6.1.-|3.6.1.19;2.7.4.6,2.7.1,4.6.1;3.1.4;2.7.1;3.6.1;6.2.1,2.7.6.5;2.7.1.20;2.7.7.2;2.7.8.28;2.7.4.8;2.7.3.3;2.7.14.1;2.7.11.7;2.7.2.13;6.3.5.5;2.7.99.1;2.7.10.1;2.7.12.1,4.6.1,4.6.1;4.6.1;3.1.4;3.1.4;3.1.4;2.7.7,4.6.1,4.6.1
R08190,3.1.2.-,3.1.2,3.1.2;2.3.1;2.8.3;3.1.1,2.3.1.301;6.2.1.3;2.3.1.41;2.3.1.207;2.3.1.26;2.3.1.23,2.3.1,3.1.2;3.1.1;2.3.1;1.2.1;1.2.3,3.1.2.2;4.2.1.155;2.3.1.85;3.1.1.85;3.1.3.4;3.1.6.3;4.2.3.1;3.6.1.7;3.11.1.3;3.1.4.46;3.2.1.175;3.1.7.3;3.1.5.1;3.7.1.8;2.4.1.17;4.6.1.13;5.1.3.14,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;3.1.2;3.1.2;2.3.1;3.1.2;2.3.-;3.1.2;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;3.1.2;2.3.1;3.1.2;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.2;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1,3.1.2,2.3.1
R05864,4.2.1.132,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,4.1.1.77;4.2.1.80;4.1.1.68;2.6.1.57;3.7.1.9;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4,4.2.1,4.2.1;3.7.1;4.1.3;5.4.4;1.1.1,1.11.1.21,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1,4.2.1,4.2.1
R12749,3.1.4.61,3.1.4,3.6.1;3.1.3;3.1.4;3.6.5,2.5.1.78,3.1.3,3.1.4;3.6.1;3.1.26;4.6.1;3.2.1,1.11.1.21,4.6.1,4.6.1,3.1.4,3.1.4
R02489,4.1.1.62,4.1.1,4.1.1;2.7.11;4.4.1;2.5.1,4.1.1.55;1.2.5.3;1.14.13.1;1.14.13.64;1.14.12.13;4.1.1.74;4.1.1.91;4.1.1.83;2.5.1.74;1.10.3.2,4.1.1,4.1.1;2.7.11;1.13.11;1.2.3;2.7.1,4.1.1.62;4.1.2.38;1.3.8.6;4.2.1.155;4.2.99.21;4.1.3.40;1.1.1.276;2.1.2.11;4.1.99.2;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.1;1.14.13;1.14.13;1.14.13;4.1.1;1.14.13;4.1.1;1.14.13;4.1.1;1.14.13;4.1.1;4.1.99,4.1.1,4.1.1
R00669,3.5.1.14|3.5.1.16,3.5.1,3.5.1;3.4.19;3.2.2;3.1.1,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,3.5.1,3.5.1;2.3.1;3.1.1;3.4.11;3.1.2,3.5.1.14;3.4.13.4;4.2.1.48;3.5.3.13;3.4.11.1;2.3.2.2;3.5.2.11;3.4.14.13;3.13.1.6;3.4.17.21;3.4.19.13;1.2.7.12;3.1.1.1;3.5.4.16;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4,6.3.2;3.5.1;2.3.1;2.3.2;3.4.13;6.3.1;6.3.4;3.4.11;3.4.19;3.4.17;2.1.3;3.1.1;6.2.1;3.4.15;3.5.3;2.3.-;3.4.24;3.4.22;4.3.2;2.7.7;6.1.1;3.1.2;1.2.1,2.3.1;3.5.1;3.5.1;3.5.1;2.3.1;6.3.2;2.3.1;3.5.1;6.3.2;3.5.1;2.3.1;6.3.2;2.3.1;3.5.1;2.3.1;6.3.2;2.1.3;3.5.1;2.3.1;2.1.3;2.3.2;2.1.3;2.3.2;2.3.2;2.1.3;2.3.2;2.3.2;3.5.1;3.5.3;3.4.11,3.5.1,3.5.1
