reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R04335,2.4.2.34,2.4.2,2.4.2;2.7.7;2.4.1;3.6.1,2.4.2.51;2.4.2.50;2.3.1.72;2.4.1.250;2.4.1.87;2.4.1.351;2.4.1.236;2.4.1.22;2.4.1.123;2.4.1.239;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.297;2.4.1.338;2.4.1.254;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.301;2.4.1.273;3.2.1.20|3.2.1.70,2.4.1,2.4.2;5.1.3;2.7.6;2.3.1;2.7.7,2.4.1.156;2.4.2.9;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.2;2.4.99;2.4.1;4.2.3;2.7.8,2.4.2,2.4.2
R07534,1.3.99.27,1.14.99,1.14.99;1.3.99;1.6.3;1.14.13,1.3.99.27;2.1.1.210;5.5.1.-|5.5.1.19;5.5.1.-|5.5.1.18;1.3.5.5|1.3.99.28|1.3.99.29|1.3.99.30;1.3.8.2;4.2.1.131;2.4.1.8|3.2.1.20|4.2.1.131;2.5.1|2.5.1.32|5.5.1.19,5.3.3;5.5.1,1.3.99;1.14.99;1.3.8;1.3.3;2.3.1,4.2.1.78;4.2.3.38;1.14.13.197;5.5.1.6;4.2.99.20;1.1.1.394;4.3.3.3;3.7.1.21;2.3.1.85;3.1.7.9;3.2.1.118;4.1.1.28;4.3.1.9;1.2.1.31;1.4.1.18;1.17.98.2;3.3.1.1;3.5.5.4;2.5.1.119;1.3.8.6;1.1.3.47;3.5.1.110;2.7.8.23,1.3.99;1.3.8;1.3.5;1.3.1;1.14.99;1.17.3;1.17.99;1.3.3;1.14.-,1.3.99;1.3.99;1.3.99;1.14.99;1.3.5;1.3.5;1.3.99;1.3.5;1.3.5;1.3.8;4.2.1;1.3.8;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.5;1.3.8;4.2.1;1.3.5;4.2.1;1.3.5;1.3.5;1.3.5;5.2.1;1.3.99;1.3.8,1.3.99,1.3.99
R00878,5.3.1.5,5.3.1,5.3.1;5.1.3;4.1.2;4.2.1,5.3.1.5,5.3.1,5.3.1;2.2.1;5.1.3;2.6.1;3.2.1,3.2.1.108;3.1.1.93;3.2.2.24;4.3.3.5,5.3.1;3.5.4,5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;5.3.1;2.6.1;5.3.1;1.1.3;1.3.2;5.1.3,5.3.1,5.3.1
R11587,2.3.1.262,2.3.1,2.3.1;3.1.2;3.1.1;2.8.3,2.3.1.199;2.3.1.262;1.2.7.11;1.14.12.1;2.3.1.111;2.3.1.-|2.3.1.218;4.1.1.7;1.3.1.79;1.14.11.53;1.14.11.54;1.14.13.64;1.14.11.-|1.14.11.61;4.1.1.90;1.14.11.51;1.14.11.33;1.1.1.351|1.1.1.44,2.8.3,4.1.1;2.3.1;1.1.1;4.1.3;1.2.3,2.3.1.262;6.2.1.50;2.1.2.3;2.3.2.19;1.2.1.95;2.3.3.10;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,2.3.1;2.3.1;2.3.1,2.3.1,2.3.1
R07944,2.3.1.153,2.3.1,2.3.1;3.1.2;2.8.3;3.1.1,2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.172;2.3.1.133;1.2.1.18;2.3.1.196;2.3.1.119;2.3.1.140;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.180,2.3.1,2.3.1;3.1.2;3.1.1;6.2.1;1.2.1,2.3.1.90;2.1.3.12;2.3.2.19;2.3.3.14;6.1.2.2;6.2.1.11;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1,2.3.1,2.3.1
R04531,2.4.1.87,2.4.1,2.7.1;2.4.2;2.4.1;2.7.6,2.4.1.87;2.4.99.1;3.2.1.18,2.4.1,2.7.7;2.4.2;5.1.3;2.3.1;2.4.1,2.4.1.87;2.4.2.9;2.4.99.12,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R02530,4.4.1.5,4.4.1,4.4.1;-;4.2.1;2.3.1,4.4.1.5;4.2.1.130;1.1.1.284;2.5.1.18,4.4.1,4.4.1;3.1.2;2.3.1;4.2.1;1.2.1,4.4.1.5;4.5.1.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;2.5.1;2.5.1;2.5.1;3.1.2;4.4.1;2.5.1;2.5.1;2.5.1;2.5.1;1.2.7;3.1.2;1.2.7,4.4.1,4.4.1
R12405,1.1.1.270,1.1.1,1.1.1;1.3.1;1.8.1;1.16.1,1.1.1.270;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3,1.1.1,1.1.1;1.14.-;1.3.1;1.14.13;1.-.-,1.1.1.270;2.3.1.85;1.2.1.3;5.3.3.1;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.6.3;1.6.1;1.14.12;6.4.1;5.4.99;1.11.1;4.1.1,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.1.1;1.14.-;1.1.3;1.1.1;1.1.1;1.1.1;1.14.13;1.14.13;1.1.1;1.3.99;1.14.99;1.14.99;1.1.1;1.14.-;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;5.3.3;1.1.1;1.14.11;2.1.3,1.1.1,1.1.1
R04345,5.5.1.11,5.5.1,5.5.1;3.1.1;2.3.1;1.21.3,5.5.1.7;5.5.1.1;3.1.1.45;1.3.1.32;4.2.1.114;5.5.1.2;4.2.1.-|4.2.1.83;5.4.99.14;5.3.3.10;3.1.1.57;1.14.14.108;1.14.11.13;1.2.3.1;4.2.1.34;4.2.1.35;2.6.1.14;4.2.1.3|4.2.1.4,5.5.1,5.5.1;3.1.1;1.3.1;5.3.3;2.3.1,1.13.11.54;1.13.12.4;1.13.99.1;1.14.13.239,5.5.1;5.3.3,5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1;5.5.1,5.5.1,5.5.1
R12916,2.4.1.-,2.4.1,2.3.1;3.1.2;3.1.1;2.8.3,2.4.1.35;2.4.1.238;2.4.1|2.4.1.-|2.4.1.298;2.4.1.239;2.4.1.91;2.4.1.111;2.4.1.17|2.4.1.95;2.4.1|2.4.1.297;2.4.1.170;2.4.1.237;2.7.4.6,2.4.1,2.4.1;2.4.2;6.2.1;6.3.2;2.7.7,2.4.1.35;2.4.2.40;2.4.99.18,2.4.1;6.1.1;3.1.1;3.2.1;2.4.2;3.1.4;5.1.3;6.5.1,2.4.1;2.4.1;2.4.1;6.1.1;2.4.1;6.1.1;2.4.1;2.4.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;6.1.1;3.1.1,2.4.1,2.4.1
R11716,4.1.1.104,4.1.1,4.1.1;2.7.1;3.6.1;3.1.3,2.3.1.180,4.1.1,4.1.2;4.1.1;1.1.1;4.2.1;5.3.1,4.1.1.104;1.1.1.262;4.2.1.155;5.4.99.3;1.1.3.21;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.90;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;4.1.2;4.1.2;4.1.2;4.1.1;4.1.1;4.1.1;4.1.2;4.1.2;2.1.3;5.1.3;5.-.-;2.1.3;1.1.1;4.1.1;1.1.1;1.1.1,4.1.1,4.1.1
R00997,3.5.99.7,3.5.99,3.5.99;5.3.1;3.5.4;3.5.1,2.3.3.-|2.3.3.17;2.3.3.13|4.1.3.-,2.6.1,3.5.99;4.4.1;4.3.1;3.5.1;1.4.1,2.6.1.44;2.7.8.29;2.6.99.2,3.5.99;3.5.4;6.3.4,3.5.99,3.5.99,3.5.99
R10472,2.1.1.283,2.1.1,2.1.1;2.3.1;2.5.1;4.4.1,2.1.1.283;2.1.1.-|2.1.1.338;2.1.1.149|2.1.1.267;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.42;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.65;2.1.1.104;2.1.1.292;2.1.1.114;2.1.1.169|2.1.1.68;2.1.1.6;2.1.1.116|2.1.1.121;2.1.1.128;2.1.1.109;2.1.1.336;2.1.1.-|2.1.1.291;2.1.1.222,2.1.1,2.1.1;1.-.-;2.3.1;6.3.2;2.5.1,2.1.1.283;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.5.1;2.3.1,2.1.1,2.1.1
R03256,3.2.1.85,3.2.1,3.2.1;5.4.1;5.1.3;2.4.1,3.2.1.85;2.4.1.25;3.2.1.101;3.2.1.33;3.2.1.3;3.2.1.86;3.2.1.107;3.2.1.22,3.2.1;2.4.1,3.2.1;2.3.1;3.7.1;3.1.1;2.4.1,3.2.1.85;3.1.1.93;3.2.2.19;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.2;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.2;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;4.2.1;2.4.1;3.2.1;2.4.1,3.2.1,3.2.1
R02191,2.3.1.36,2.3.1,3.2.1;3.1.2;2.3.1;3.1.1,2.3.1.180,2.3.1,2.3.1;3.1.1;2.6.1;6.2.1;3.1.2,2.3.1.36;2.3.3.9;6.2.1.1;2.3.2.30;2.1.3.5;6.3.4.10;1.2.1.95;6.3.1.20;6.1.2.2;2.1.2.5,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.7;1.2.1;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R08036,2.3.1.5,2.3.1,2.3.1;3.1.2;3.1.1;2.8.3,2.3.1.5;2.3.1.180,2.3.1,2.3.1;2.6.1;3.1.1;6.2.1;3.1.2,2.3.1.118;6.2.1.1;2.3.3.9;2.3.2.30;2.1.2.2;2.1.3.2;6.3.4.10;1.2.1.95;6.3.1.20;6.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.1;3.1.2;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R05176,5.1.3.20,5.1.3,5.1.3;3.2.1;5.3.1;2.4.1,5.1.3.20;3.6.1.13;3.6.1.21,5.1.3,2.4.1;5.1.3;2.7.1;1.1.99;3.1.1,2.4.1.118;2.4.2.7;2.4.99.18,5.1.3;1.1.1;5.3.1;5.-.-,5.1.3;1.3.1,5.1.3,5.1.3
R12963,3.2.1.52,3.2.1,3.2.1;5.1.3;3.5.1;2.4.1,3.2.1.52;3.2.1.49,2.4.1,3.2.1;3.1.4;3.5.1;3.1.1;3.4.11,3.2.1.52;3.1.1.93;3.2.2.11;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;4.2.2;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.2;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1,3.2.1,3.2.1
R03390,2.3.1.101,2.3.1,2.5.1;4.4.1;2.1.1;5.3.99,2.3.1.101;2.1.1.258;2.1.1.245;2.1.1.86;1.2.7.12;4.2.1.147|4.3.-.-;1.2.7.4|1.2.99.2|2.1.1.-|2.3.1.-|2.3.1.169,3.5.4,2.3.1;1.2.7;3.5.1;2.1.2;2.7.8,2.3.1.101;2.1.1.86;2.1.2.5;2.1.3.2;2.8.4.4,2.1.2;1.2.99;3.5.1;2.3.1;2.1.1;6.3.4;1.8.1;1.4.4;1.5.1;4.1.2,1.2.99,2.3.1,2.3.1
R11875,1.14.13.239,1.14.13,1.1.1;1.3.1;1.14.13;1.5.1,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.239;1.6.5.4;1.14.13.223;1.14.12.10;1.14.13.246;1.14.13.26;1.14.13.87;1.14.14.1,1.5.1;1.3.1;1.1.1,1.14.13;1.14.14;1.1.1;1.5.1;1.2.1,1.14.13.239;1.13.11.9;1.13.12.1;1.13.99.1,2.6.1;1.4.3;1.5.3;1.4.1;1.5.1;1.14.14;1.4.9;1.5.99;1.14.15;1.4.2;1.4.99;1.13.12;1.14.11;1.11.1;1.13.11;1.4.7;2.1.1;3.5.1;4.1.1,1.5.1;1.5.1;2.6.1;2.6.1;2.6.1;1.5.3;1.5.3;2.6.1;1.5.3;1.5.1,1.14.13,1.14.13
R01332,3.2.1.25|3.2.1.78,3.2.1,3.2.1;5.1.3;2.4.1;5.4.1,3.2.1.21,3.2.1,3.2.1;2.4.1;2.3.1;5.3.1;3.6.1,1.14.18.5;1.14.15.16;1.14.11.2;1.10.3.3;1.14.19.29;1.14.13.229;1.14.12.10;1.14.14.1;1.14.21.11;1.2.3.9;1.14.99.2;1.14.16.1,3.2.1;2.4.1;2.4.99;4.2.1;2.5.1;5.1.3;4.2.2;1.-.-;2.4.2,3.2.1;3.2.1;3.2.1;3.2.1;1.17.1,3.2.1,3.2.1
R13253,3.2.1.220,3.2.1,3.2.1;5.4.1;5.1.3;2.4.1,2.3.1.72;3.2.1.74;3.2.1.21|3.2.1.74,3.2.1,3.2.1;2.4.1;3.4.11;5.1.3;3.1.4,3.2.1.105;3.1.1.93;3.2.2.11;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;5.1.3;6.5.1;2.4.99;6.1.1;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.2;2.4.2;2.4.2;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;4.2.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1,3.2.1,3.2.1
R07293,3.1.1.79,3.1.1,3.1.1;3.5.1;2.3.1;3.2.2,3.1.1.23;3.1.1.79;3.1.1.34;3.1.1.3,3.1.1,3.1.1;3.1.2;2.5.1;2.3.1;3.-.-,1.11.1.21,3.1.1;2.5.1;1.1.1;2.3.1;3.7.1;6.1.1;6.1.2,3.1.1;3.1.1;3.1.1;3.1.1,3.1.1,3.1.1
R12998,4.6.1.26,2.7.7,4.6.1;5.4.2;3.1.7;3.1.4,2.7.7.91;3.6.1.-|3.6.1.19;3.6.1.15|3.6.1.5,2.7.7;2.7.1,4.6.1;3.1.4;2.7.1;3.6.1;6.2.1,2.7.1.48;2.7.7.2;2.7.6.5;2.7.8.28;2.7.4.14;2.7.11.7;2.7.2.8;2.7.3.3;2.7.14.1;6.3.5.5;2.7.99.1;2.7.10.1;2.7.12.1,4.6.1,4.6.1;4.6.1;3.1.4;3.1.4;3.1.4;2.7.7,4.6.1,2.7.7
R02681,1.2.3.7,1.2.3,1.2.3;1.1.3;1.17.3;1.21.3,1.2.3.7;1.4.3.3;1.1.3.15;1.4.3.2;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.3.3.16;1.4.3.13,1.2.3;3.5.5,1.2.3;1.5.3;1.11.1;1.17.3;3.1.2,1.2.3.7;1.1.1.190;1.2.1.28;1.2.5.1;1.1.3.23;1.2.4.1;1.8.1.4;2.3.1.12;1.3.1.20;1.17.1.10,1.2.1;1.2.3;1.2.99;1.2.-;1.1.1;1.2.7;1.14.13;1.1.3;1.5.1;1.14.99;1.17.1;1.14.11;1.5.99;1.2.2;1.1.-;1.14.14,1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1,1.2.3,1.2.3
R04452,3.1.1.47,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,3.1.1.47;3.1.1.4,3.1.1,3.1.1;3.1.2;3.4.11;3.3.2;3.-.-,3.1.1.47;3.1.4.2;3.1.3.75;3.6.1.7;4.2.3.1;3.11.1.2;3.7.1.8;3.1.7.5;4.6.1.13;3.1.6.6;3.2.1.175;5.1.3.14;3.1.5.1;3.1.2.16;2.4.1.17;4.2.1.155;2.3.1.85,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2;3.5.3;1.2.3;2.6.1;6.3.1;6.3.4;2.1.2;2.2.1,2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;2.3.1;3.1.1;2.3.1,3.1.1,3.1.1
R06821,2.3.1.115,2.3.1,2.3.1;3.1.1;3.1.2;1.1.1,2.3.1.115;2.3.1.171;2.3.1.116;2.3.1.172;2.3.1|2.3.1.-|2.3.1.215;2.3.1.207;2.3.1.153;2.3.1.79;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.180,2.3.1,2.3.1;6.2.1;3.1.1;2.1.1;3.1.2,2.3.1.103;2.3.3.13;2.1.3.12;6.2.1.11;6.1.2.2;2.3.2.19;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;1.2.1;2.3.1;1.2.1;1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;1.2.4;1.2.1;3.1.2;6.2.1;6.2.1;2.3.1;2.3.1;6.2.1;6.2.1;2.3.1;1.2.7;1.1.1;2.3.1;1.2.7;6.2.1;1.2.7;3.1.2,2.3.1,2.3.1
R12053,1.14.13.-,1.14.13,1.14.13;1.6.3;1.14.14;1.14.18,1.14.13.26;1.14.13.25;1.14.13.107;1.6.5.2,1.1.1,1.14.13;1.14.15;3.3.2;3.1.-;1.14.99,1.14.13.150;1.14.14.1;1.14.18.1;1.14.12.9;1.14.15.3;1.2.3.9;1.14.99.2;1.14.21.11;1.14.16.4;1.10.3.1;1.14.11.40;1.14.19.18,1.14.13;1.14.14;1.14.11;1.14.15;1.14.16;1.14.99;1.14.-;1.14.18;1.17.1;1.1.1;1.13.11;1.10.99;1.10.3;1.97.1;3.5.3;3.7.1;1.6.6;1.17.99;1.2.1;1.3.99;1.3.7;1.14.20;4.1.99;1.-.-;1.14.12;1.17.3;1.7.3;1.14.17;1.17.7,1.14.13;2.5.1;2.5.1;1.3.1;5.5.1;5.5.1;4.2.1;5.5.1;1.14.14;1.14.14;1.14.14;4.2.1;1.14.14;5.5.1;5.5.1;1.14.14;1.14.14;4.2.1,1.14.13,1.14.13
