reaction_id,EC Number,BEC-Pred,CLAIRE,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R06934,4.2.1.-,4.1.2,4.2.1;4.4.1;5.4.4;2.3.1,4.1.2.45|4.2.1.-;4.1.2.34;2.7.3.9;4.1.3.45;4.1.3.40,4.1.2;3.7.1,4.1.2;4.2.1;4.4.1;4.5.1;4.1.99,4.1.2.45;4.1.1.77;4.1.99.11;1.1.1.38;1.3.8.6;4.1.3.39;4.2.99.21;2.1.2.11;4.2.1.155;3.1.1.82,4.1.2;4.2.1;4.1.3;2.2.1;2.5.1;1.13.11;1.14.99;2.3.1;4.1.1,4.1.2;4.1.2;4.1.2,4.1.2,4.1.2
R00366,1.4.3.3|1.4.3.19,1.4.3,1.13.11;1.2.3;1.1.3;1.4.3,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15;1.1.3.7;1.1.3.13,1.4.3,1.4.3;1.5.3;3.5.4;4.1.3;1.2.3,1.4.3.19;1.1.3.15;1.5.3.1;1.5.99.6;1.4.9.2;1.1.5.4;1.1.99.9;1.4.4.2;1.4.1.21;1.5.1.22,2.6.1;1.4.3;1.4.1;1.4.99;1.4.9;4.3.1;1.4.7;1.4.2;1.13.12;4.1.1;1.14.11;2.-.-;1.4.5;2.4.2,1.4.3,1.4.3,1.4.3
R02426,4.2.1.45,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,4.2.1.45;4.2.1.76;4.2.1.47;4.2.1.46;4.2.1.115;4.2.1.135;1.1.1.133;1.-.-.-|1.1.1.271;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4,4.2.1;4.1.1,4.2.1;3.7.1;1.1.1;1.1.5;5.-.-,3.1.4.52;3.1.3.94;3.6.1.20;3.2.1.42;2.4.1.17;3.1.1.31;3.1.7.2;5.1.3.14;4.6.1.13;3.1.6.9;3.1.5.1;4.2.3.1;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1;5.1.3;5.1.3;5.1.3;5.1.3;5.1.3;1.1.1;5.1.3;5.1.3;1.1.1;5.1.3;5.1.3;1.17.1;1.1.1;5.1.3;5.1.3;4.3.1;5.3.1;1.1.1;5.1.3;1.1.1;1.1.1;1.1.1;5.1.3;1.1.1;5.3.99;1.1.1;1.1.5;1.1.1;4.2.1;1.1.1;5.1.3,4.2.1,4.2.1
R12665,5.3.1.36,5.3.1,5.3.1;5.1.3;3.5.99;4.2.1,5.3.1.36;1.1.1.421;5.3.1.5;5.3.1.14;5.3.1.15,5.3.1;4.2.1,5.3.1;1.1.2;1.1.1;1.1.5;4.1.1,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239,5.3.1;3.5.4,5.3.1;5.3.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;5.3.1;5.3.1;4.2.1;4.2.1;1.1.1,5.3.1,5.3.1
R11284,1.1.3.-,1.1.3,1.1.3;1.21.3;1.2.3;1.14.18,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.17.3.2;1.4.3.4,3.2.1,1.1.3;1.8.3;1.1.99;2.6.1;1.21.3,1.1.1.355;1.1.3.45;1.1.99.18;5.3.3.1;1.2.1.3;5.4.99.3;2.3.1.85;1.1.5.4;4.1.1.56;1.3.1.20;1.4.3.5;1.17.1.4;4.2.1.155,1.1.3;1.1.1;1.1.99;1.14.13;1.3.3;1.3.2;1.10.3,1.1.3;1.1.3;1.1.3,1.1.3,1.1.3
R02585,3.1.3.48,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,3.1.3.48,3.1.6;3.1.8,3.1.3;3.6.1;3.1.4;3.1.1;2.7.9,3.1.3.48;3.6.1.7;3.1.7.5;3.1.1.35;4.2.3.1;3.1.6.1;3.1.4.13;3.7.1.8;3.11.1.3;3.1.5.1;4.6.1.13;3.2.1.184;5.1.3.14;2.4.1.17;3.1.2.28;2.3.1.85;4.2.1.155,3.1.3;2.7.7;3.1.8;2.7.12;2.7.10;3.1.4;2.7.9;2.7.1;3.1.7,3.1.3,3.1.3,3.1.3
R00346,4.1.1.38,4.1.1,2.7.1;2.5.1;4.1.1;2.7.9,4.1.1.38;4.1.1.49,4.1.1,4.1.1;2.7.1;2.5.1;2.7.11;2.7.3,4.1.1.32;1.1.1.38;4.1.3.16;4.1.2.18;4.2.1.155;2.1.2.11;4.1.99.12;1.3.8.6;4.2.99.21;3.1.1.82,4.1.1;6.4.1;2.1.3;1.3.8;1.1.1,4.1.1;2.7.1,4.1.1,4.1.1
R04221,1.4.3.3,1.4.3,1.4.3;1.6.3;1.8.3;1.13.12,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15;1.4.3.13;1.1.3.30;1.1.3.18;1.1.3.41;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7,1.4.3,1.4.3;3.5.4;1.5.99;1.5.3;1.5.-,1.1.3.17;1.1.1.276;1.1.5.4;4.2.1.155;4.1.1.4;1.4.3.5;1.1.99.9;5.4.99.3;1.2.1.88;2.3.1.85;1.3.1.20;1.17.1.4;5.3.3.1,1.5.1;1.5.99;1.4.3;1.5.-;1.5.3;1.12.98;1.4.1;1.5.7;2.5.1,1.4.3;5.1.1;1.4.3;1.5.-;5.1.1;1.5.1;1.5.1;4.2.1;1.5.3;5.4.4;5.1.3,1.4.3,1.4.3
R10932,2.6.1.-,2.6.1,2.6.1;2.7.2;2.3.1;5.3.1,2.6.1.-|2.6.1.11;2.6.1.-|2.6.1.118|2.6.1.ah;2.6.1.36;2.6.1.19;2.3.2.2,2.6.1,2.6.1;4.1.1;1.4.3;1.4.1;1.4.11,2.6.1.81;2.7.8.29;2.6.99.2,2.6.1;1.4.3;1.4.1;1.4.9;1.4.99;1.4.7;1.4.2;4.3.1;1.13.12;4.1.1;1.14.11;2.-.-;2.4.2;1.4.5,1.4.1;2.6.1;2.6.1;2.6.1;1.5.1;4.4.1;1.4.3;1.4.3;1.4.1;1.5.1;1.4.1;4.4.1;4.4.1;2.6.1;2.6.1;1.4.3;1.4.3;2.6.1;1.4.1;1.4.1;1.4.99;2.6.1;1.4.1;4.4.1;4.4.1;4.4.1;1.4.3;4.3.1,2.6.1,2.6.1
R04322,2.4.1.47,2.4.1,2.4.2;2.4.1;4.4.1;3.2.2,2.4.1.47;3.2.1.46|3.2.1.62;3.2.1.45|3.2.1.62;2.7.8.27;3.2.1.23,2.4.1,5.1.3;2.4.2;2.7.7;2.3.1;2.7.6,2.4.1.47;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R01066,4.1.2.4,4.1.2,4.1.2;5.3.1;4.2.1;4.4.1,2.2.1.1;3.6.1.5;3.1.4.17;3.1.3.5,4.1.2,4.1.2;5.3.1;1.13.99;1.2.-;3.1.21,4.1.2.4;4.1.3.16;4.1.1.81;1.1.1.262;2.1.2.11;4.1.99.12;4.2.1.155;4.2.99.21;1.3.8.6;3.1.1.82,4.1.2;4.1.3;2.2.1;4.2.1;2.5.1;1.14.99;4.1.1;1.13.11;2.1.2;1.11.1;1.14.13,4.1.2;4.1.2,4.1.2,4.1.2
R09718,4.1.3.41,4.1.2,4.1.2;4.1.3;4.2.1;5.3.1,4.1.2.26;4.1.2|4.1.2.-|4.1.2.5;4.1.3.41;4.2.1.170|5.4.4.-;4.1.3.1;2.1.2.1,4.2.1,2.6.1;4.1.3;4.1.2;2.3.1;4.1.1,4.1.3.41;4.1.2.48;4.1.1.47;4.2.1.155;1.1.1.276;2.1.2.11;1.3.8.6;4.1.99.2;4.2.99.21;3.1.1.82,4.1.3;2.3.3;4.2.99;2.3.1;4.1.1;3.3.2;2.4.2,2.3.3;4.1.3;4.1.2;4.1.2,4.1.2,4.1.2
R03180,3.5.1.4,3.5.3,3.5.1;3.4.19;3.1.1;3.2.2,3.5.1.4;3.5.1.1;3.5.1.3;3.5.4.11;2.3.1.68;2.3.2.2|6.3.1.2,3.5.1,3.5.1;6.3.1;3.5.5;6.3.5;1.4.3,3.5.1.4;3.5.3.17;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;2.3.2.2;3.5.2.2;4.2.1.48;3.4.11.1;3.4.13.22;3.4.14.13;3.5.4.1;3.4.19.13;3.4.17.21;3.1.1.1;3.13.1.6;1.2.7.12;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4,3.5.1;6.3.5;6.3.1;1.4.1;4.3.3;6.3.4;2.6.1;1.4.7;2.4.2;4.1.3;3.5.5;2.3.1;2.1.2;6.3.2;3.5.4,3.5.1;3.5.1;1.4.1,3.5.1,3.5.1
R13220,1.1.1.51|1.1.1.64,1.1.1,1.1.1;1.3.1;1.16.1;1.14.13,1.1.1|1.1.1.2|1.1.1.213|1.1.1.239|1.1.1.62|1.3.1.20;1.1.1.184|1.1.1.2|1.1.1.62;1.1.1.209;1.1.1.210|1.1.1.239|1.1.1.357|1.1.1.51|1.1.1.62,1.3.1;1.1.1,1.1.1;1.3.1;2.3.1;1.-.-;1.2.1,1.1.1.391;5.3.3.1;1.2.1.3;2.3.1.85;1.3.1.20;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.1.99.9;1.4.3.5;1.1.5.4;4.2.1.155,1.1.1;1.1.99;1.1.3;2.3.1;1.14.13;1.1.5;1.1.-;1.1.2;5.3.3;1.14.11;1.14.-;1.1.98;1.4.3;1.-.-;1.6.5;1.6.99;1.2.1;5.1.3;4.2.1;1.14.15;1.1.9;1.3.1;1.6.3;1.6.1;1.14.12;6.4.1;5.4.99;1.11.1;4.1.1,1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.-;1.14.-;1.1.1;1.1.1;1.1.3;1.14.13;1.14.13;1.3.99;1.14.-;1.1.1;1.1.1;1.1.1;1.14.99;1.14.99;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;5.3.3;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.1.1;1.14.13;1.1.1;1.1.1;1.1.1;1.14.11,1.1.1,1.1.1
R04354,2.4.1.17,2.4.1,2.4.1;3.2.1;5.1.3;2.4.2,2.4.1.17;2.4.1.128;2.4.1.170;2.4.1.111;2.4.1.126;2.4.1.35;2.8.2.15;2.4.1.238|2.4.1.249;2.4.1.220;2.4.1|2.4.1.-|2.4.1.298;2.4.1.185;2.4.1.91;2.4.1.234;2.4.1.237;2.4.1.218;2.4.1.-|2.4.1.286;2.4.1.253;2.4.1.43;2.4.1.-|2.4.1.254;2.4.1.115;2.4.1.63;2.4.1.173,2.4.1,2.4.1;2.7.7;3.2.1;3.1.1;2.1.1,2.4.1.17;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.99;3.6.1;2.4.2;2.4.2;4.2.3;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1;2.4.2,2.4.1,2.4.1
R05134,3.2.1.86,3.2.1,3.2.1;5.1.3;4.2.2;2.4.1,3.2.1.86|3.2.1.M25;3.2.1.21,3.2.1,3.2.1;2.3.1;3.1.1;4.2.1;3.4.13,3.2.1.86;3.1.1.93;3.2.2.24;4.3.3.5,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8,3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;4.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1,3.2.1,3.2.1
R10770,6.2.1.42,6.2.1,6.2.1;2.8.3;2.3.1;3.1.2,6.2.1.7;6.2.1.42;6.2.1.3|6.2.1.42;6.2.1.2;3.6.1.5;6.2.1.1,2.3.1,6.2.1;2.3.1;2.7.1;3.1.2;2.7.2,6.2.1.7;3.1.2.27;4.2.1.155;2.3.1.85,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,6.2.1;6.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;1.2.7;2.3.1;3.1.2;6.2.1;1.2.7;2.3.1;2.3.1;1.2.7;2.3.1;2.3.1;2.3.1;2.3.1,6.2.1,6.2.1
R00483,6.3.1.1|6.3.5.4,6.3.1,2.4.2;2.4.1;2.7.7;2.7.1,3.5.1.1;6.3.5.4;3.5.1.3;3.6.1.5;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16,3.6.1;2.7.1,6.3.1;3.5.1;6.3.5;3.4.19;2.3.2,6.3.4.4;6.3.2.6;6.3.1.1;6.3.5.4;6.2.1.39;6.3.3.3;3.5.4.41;3.5.1.10;3.5.5.4;3.4.13.20;3.4.14.13;2.3.2.2;3.4.17.21;1.4.1.13;1.4.7.1;4.3.3.6;3.13.1.6;3.4.19.13;3.1.1.1;3.4.11.1;3.5.99.5;3.5.3.21,3.5.1;6.3.5;6.3.1;1.4.1;4.3.3;6.3.4;2.6.1;1.4.7;2.4.2;4.1.3;3.5.5;2.3.1;2.1.2;6.3.2;3.5.4,3.5.1;1.4.1;3.5.1;2.8.3,3.5.1,3.5.1
R10640,2.8.3.20,2.8.3,2.8.3;2.3.1;3.1.2;3.1.1,2.8.3.5;2.8.3.13;2.8.3.6;1.3.8.1;2.8.3.9;4.2.1.17;4.2.1.-|4.2.1.134,2.8.3,2.8.3;2.3.1;4.1.3;6.2.1;4.2.1,2.8.3.22;2.3.1.187;2.8.2.11,3.1.2;6.2.1;2.8.3;2.3.1;3.2.1,2.8.3;2.8.3;6.2.1;2.8.3;2.8.3;3.1.2;6.2.1;6.2.1;3.1.2;2.8.3;2.8.3;2.8.3;2.8.3;6.2.1;6.2.1,2.8.3,2.8.3
R07639,5.3.3.14,2.3.1,4.4.1;2.3.1;2.5.1;2.1.1,5.3.3.14;1.3.1.9|2.3.1.-,5.3.3,5.3.3;2.1.1;1.3.1;1.14.99;1.13.11,4.1.2.35;4.1.1.56;4.1.3.43;2.1.2.11;1.1.1.85;4.1.99.11;4.2.1.155;1.3.8.6;4.2.99.21;3.1.1.82,5.3.3;1.1.1;5.5.1;1.1.3,5.3.3;1.3.1;1.3.1;1.3.1;1.13.11;2.3.1;1.3.1;1.13.11;1.14.19;2.3.1;1.3.1;1.3.1;2.3.1;2.3.1;1.3.1;1.3.1;1.14.19;4.2.1;4.2.1;1.13.11;1.3.1;1.14.19;4.2.1;4.2.1;1.3.1;1.14.-;1.3.1;4.2.1;4.2.1;1.14.99;1.14.19;2.3.1;1.3.1;5.3.3;1.14.19;1.13.11;1.13.11;4.2.1;1.3.3;4.2.1;1.13.11;1.3.1;1.3.1;1.13.11;1.13.11;1.13.11;4.2.1;2.3.1;1.3.1;1.14.19;1.3.1,5.3.3,5.3.3
R02135,3.1.3.1|3.1.3.2|3.1.3.100,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,5.4.2.2;2.5.1.78,3.1.3;3.1.4,3.1.3;3.6.1;3.1.4;4.2.3;2.7.1,3.1.3.1;3.6.1.7;4.2.3.1;3.1.4.13;3.1.7.6;3.1.5.1;4.6.1.13;3.11.1.3;3.2.1.42;5.1.3.14;2.4.1.17;3.1.1.27;3.1.2.23;4.2.1.155;3.7.1.8;3.1.6.1;2.3.1.85,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.1;2.7.1;2.7.6;2.7.1;2.7.1;2.7.1,3.1.3,3.1.3
R12561,2.3.1.-,2.3.1,2.3.1;3.1.2;3.1.1;2.8.3,1.2.1.18;2.3.1.180,2.3.1,2.3.1;6.2.1;2.3.3;3.1.2;1.2.7,2.3.1.157;6.2.1.1;2.3.2.19;2.1.2.13;2.3.3.14;1.2.1.95;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20,2.3.1;3.5.1;6.2.1;2.3.2;3.1.2;3.1.1;6.3.2;6.3.1;1.2.1;6.3.4;2.3.3;2.1.3;3.4.11;3.4.13;1.2.7;6.1.1;2.1.2;3.7.1;3.5.3;3.5.4;6.3.5;4.3.2;1.2.4;1.8.1;1.1.1;2.7.7;2.3.-;4.1.3;1.2.99;2.5.1;2.8.3;4.4.1;3.4.19;3.2.1;2.1.1;3.4.17;2.6.1;1.2.3;1.-.-,2.3.1;2.3.1;2.3.1;2.1.2;2.3.1;3.5.1;3.5.1;2.3.1;3.5.1;6.3.4;2.3.2;3.5.1;2.1.4;2.3.1;4.3.2,2.3.1,2.3.1
R05081,2.7.8.20,2.7.8,2.8.3;2.3.1;3.1.2;2.7.8,2.7.8.20;2.4.1.184;3.1.4.-|3.1.4.3;2.7.1.228;2.3.1.158;2.7.1.227;2.7.8.41;2.7.8.27;2.3.2.11;4.6.1.14;2.7.1.107,5.3.1,2.7.8;2.7.1;4.6.1;3.1.1;3.1.3,2.3.1.134;2.1.3.12;6.1.2.2;6.2.1.51;1.2.1.95;6.3.1.20;6.3.4.10;2.3.3.9;2.3.2.14;2.1.2.13,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;3.1.5;2.7.99;2.4.1;5.1.3;1.19.6;3.-.-,2.7.8;3.1.4;2.7.-;2.7.8;2.7.1;2.7.8;2.7.8;2.7.8;2.7.8;3.1.4;3.1.3;2.7.8;2.7.1;3.1.4;2.7.8;2.7.8;2.7.8;3.1.4;3.1.4;3.1.3,2.7.8,2.7.8
R05086,4.2.3.1,3.1.3,3.1.3;3.6.1;3.1.7;4.2.3,5.4.2.7,3.1.4;3.1.3,3.1.3;3.6.1;2.7.1;4.2.3;3.1.4,4.2.3.1;3.1.3.21;3.6.1.7;3.1.4.46;3.11.1.2;3.1.7.6;3.1.5.1;3.1.1.79;3.2.1.42;4.6.1.13;2.4.1.17;5.1.3.14;3.1.2.30;3.1.6.17;2.3.1.85;4.2.1.155;3.7.1.8,2.7.1;3.1.3;3.6.1;2.7.8;2.7.4;2.7.7;3.6.3;2.7.11;3.1.4;2.7.2;2.7.6;2.7.3;3.6.4;3.1.7;4.6.1;2.7.9;3.6.5;3.2.1;2.7.12;2.7.13;2.6.-;2.7.-;4.1.1;2.7.10;1.3.7;1.18.6;4.2.3;2.7.99;3.1.5;2.4.1;5.1.3;1.19.6;3.-.-,4.2.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;3.1.3;3.1.3;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;3.1.3;2.7.1;2.7.1,3.1.3,3.1.3
R01181,5.4.99.13,5.4.99,5.4.99;5.4.3;5.4.1;5.4.2,1.3.8.1;2.3.1.199;2.3.1.16,5.4.99,5.4.99;2.3.1;1.3.99;5.4.1;2.8.3,2.1.1.72;2.1.2.3;2.3.1.101;2.8.4.4;2.1.3.2,4.2.3;4.1.1;3.1.7;4.1.99;4.3.3,2.3.1;4.1.3;5.4.99;2.1.3;5.1.99;4.1.3;5.1.99;4.1.3;1.14.14;2.1.2,5.4.99,5.4.99
R02341,3.2.2.1,3.5.4,2.4.1;3.2.1;2.4.2;3.6.1,3.2.2.1;2.4.2.1,3.2.2,3.2.2;2.4.2;3.1.1;3.5.1;2.3.1,3.2.2.1;3.2.1.22;3.1.1.93;4.3.3.5,2.4.2;3.2.2;2.4.1;4.3.3;2.7.8;1.14.14;1.14.11;3.5.1;6.3.4;4.1.3;2.6.1,2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;3.2.2;2.4.2;2.4.2;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;3.2.2;2.4.2;2.4.2;3.2.2;2.4.1;2.4.2;1.14.14,2.4.2,3.2.2
R09704,5.1.99.5,5.1.99,5.1.99;5.2.1;5.1.3;3.5.3,3.5.1.81;3.5.1.14;3.5.2.1;1.3.1.2;3.5.2.2;2.3.1.128|2.3.1.266|2.3.1.267;1.14.13.-|1.17.3|1.17.3.-|1.17.3.2;3.1.3.53;2.7.11.2;2.7.11.4;2.7.11.18;3.1.3.43;2.7.11.15;3.1.3.52;2.7.11.5,5.1.3,5.1.99;5.1.1;2.6.1;2.3.1;2.3.2,3.5.1.81;3.5.2.13;3.4.13.22;3.4.11.1;3.5.3.9;4.2.1.48;3.5.4.16;1.2.7.12;3.4.19.13;3.13.1.6;2.3.2.2;3.4.17.8;3.5.5.4;3.4.14.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.8.1.8;2.1.2.3;3.5.99.8;4.3.2.4,5.1.99,5.1.99;1.3.1;1.3.1;5.3.3;1.5.1;1.5.-;1.5.3;1.4.3;4.2.1;5.1.1;1.4.3;1.5.1;1.3.7;5.1.1;4.1.1;5.1.3;1.3.7,5.1.99,5.1.99
R11694,3.1.1.105,3.1.1,3.1.1;2.3.1;3.1.2;3.5.1,3.1.1.105;2.3.1.285|2.3.1.df;3.1.1|3.1.1.3,3.1.1,3.1.1;3.5.1;3.4.11;3.1.2;3.4.17,3.1.1.20;3.7.1.8;3.2.1.175;3.1.3.48;3.1.2.28;3.1.6.1;3.6.1.20;3.1.4.16;4.6.1.13;5.1.3.14;3.1.7.3;2.4.1.17;3.1.5.1;4.2.3.1;2.3.1.85;3.11.1.3;4.2.1.155,2.3.1;3.1.1;6.2.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;1.2.7;3.5.1;3.7.1;3.2.1;2.1.3;1.2.4;1.8.1;1.1.1;4.1.3;2.5.1;2.3.-;2.8.3;4.4.1;2.1.1;1.-.-;6.1.2;3.5.3;1.2.3;2.6.1;6.3.1;6.3.4;2.1.2;2.2.1,2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;2.3.1;3.1.1;2.3.1;3.1.1;2.3.1,3.1.1,3.1.1
R04649,2.4.3.8,2.4.99,3.1.1;2.3.1;3.1.2;3.2.2,3.2.1.18,3.5.1;2.4.1,2.4.99;3.1.3;2.7.7;2.3.2;3.1.4,1.13.99.1;1.14.13.179;1.13.11.25;1.13.12.2,2.4.99;3.2.1;2.4.1;3.1.4,2.4.99;3.6.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;4.2.3;2.4.1;2.4.1;2.4.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1,2.4.99,2.4.99
R12761,4.2.1.176,4.2.1,4.2.1;4.4.1;5.4.4;1.14.14,1.1.1.124|1.14.13.50|2.5.1.18|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8,5.3.1;4.2.1,4.2.1;1.1.1;3.1.2;5.3.99;3.7.1,3.1.1.17;3.11.1.2;3.1.2.16;3.1.6.16;3.1.3.75;4.2.1.155;3.6.1.7;3.7.1.8;2.3.1.85;3.1.4.2;4.2.3.1;3.2.1.175;3.1.7.5;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.1.1;1.1.1;1.1.1;1.1.1;4.3.1;1.1.1;4.3.1;1.1.1;1.1.1;1.1.1;1.1.1;4.2.1;1.1.1;1.1.1,4.2.1,4.2.1
