reaction_id,EC Number,BEC-Pred,SelenzymeRF,SIMMER,Theia,BridgIT,E-zyme1,E-zyme2,MajorityVote,MajorityVoteCore4
R10832,2.4.1.321,2.4.1,2.4.1.321;2.4.1.230;2.4.1.64;2.4.1.231;2.4.1.7;2.4.1.359|2.4.1.dr;2.4.1.332;2.4.1.329;2.4.1.1;2.4.1.279;2.4.1.281;2.4.1.31;2.4.1.8;2.4.1.20;2.4.1.320;2.4.1.211;2.4.1.-|2.4.1.282;2.4.1.247;2.4.1.352;2.4.1.90;2.3.1.15|2.3.1.51|2.4.1.46|3.1.3.4,2.4.1,2.4.1;2.4.2;2.7.1;2.7.3;3.1.3,2.4.1.321;2.5.1.19;2.4.2.34;2.1.3.12;4.4.1.20;1.3.1.97,2.4.1;3.2.1;2.4.2;3.1.4;4.2.2;6.1.1;5.1.3;6.5.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;3.1.1,3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;4.2.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.2;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;3.2.1;3.2.1;2.4.1;3.2.1;2.4.1;3.2.1;2.4.1;2.4.1;2.4.1;2.4.1;3.2.1;3.2.1;3.2.1;2.4.1;2.4.1;3.2.1;2.4.1;2.4.1,2.4.1,2.4.1
R03549,1.13.11.3,1.2.3,1.13.11.8;1.13.11|1.13.11.3;1.13.11.57|1.13.11.8;1.11.1.6,4.1.1,1.13.11;1.14.18;3.1.1;1.10.3;1.14.16,1.10.3.1;1.14.18.1;1.14.21.8;1.14.11.17;1.14.19.19;1.14.15.3;1.14.13.64;1.14.14.1;1.14.12.12;1.2.3.9;1.14.99.2;1.14.16.7,1.13.11;1.14.99;1.13.-;1.14.13;3.7.1;2.8.1;1.8.1;1.8.99;1.8.7,1.13.11;1.13.11,1.13.11,1.13.11
R01416,3.5.3.12,3.5.3,3.4.11.1|3.4.13,3.5.3,3.5.3;3.5.1;3.5.5;3.5.4;4.2.1,3.5.3.11;3.5.1.53;3.4.13.4;3.5.2.11;4.2.1.48;2.3.2.2;3.5.5.4;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.14.13;3.4.17.21;1.2.7.12;3.1.1.1;3.4.19.13;3.5.4.1;3.13.1.6;3.8.1.8;2.1.2.3;3.5.99.6;4.3.2.4,1.14.13;3.5.3;1.14.14;1.14.11;1.14.18;1.14.16;1.14.15;1.14.99;1.14.-;1.17.1;1.10.3;1.13.11;1.97.1;2.1.4;1.10.99;1.3.99;1.2.1;1.17.99;1.1.1;1.3.7;1.14.20;4.1.99,3.5.3;1.14.13;1.14.13,3.5.3,3.5.3
R03880,2.4.1.159,2.4.1,2.4.1.159;2.4.1.236;2.4.1.-|2.4.1.330;2.4.1.239;2.4.1.241;3.2.1.40;5.4.2.2;3.2.1.70;3.2.1.20|3.2.1.70;2.7.1.69,2.4.1,2.4.2;2.3.1;2.4.1;2.7.8;1.1.1,2.4.1.159;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.2;2.4.99;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R04577,2.4.1.192,2.4.1,2.4.1.192;2.4.1.173;2.4.1.52;3.2.1.104;2.4.1.276;2.4.1.364|2.4.1.dt;2.4.1.367;2.4.1.368|2.4.1.dx;2.4.1.350;2.4.1.366|2.4.1.367|2.4.1.dv;2.4.1.17;2.4.1.210;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90,2.4.1,2.4.1;2.4.2;2.7.7;3.1.1;3.2.1,2.4.1.192;2.4.2.34;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R09106,2.3.1.188,2.3.1,2.3.1.188;2.3.1.75;2.3.1.133;2.3.1.99;2.3.1|2.3.1.-|2.3.1.215;2.3.1.153;2.3.1.86;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;2.3.1.140;2.3.1.301;2.3.1.196;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199,2.3.1,2.3.1;1.2.1;3.1.1;3.1.2;1.3.1,2.3.1.188;6.2.1.1;2.3.3.9;6.1.2.2;6.3.1.20;1.2.1.95;2.1.3.12;2.3.2.30;6.3.4.10;2.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;1.2.1;1.2.1;1.2.1;1.2.1;1.2.1,2.3.1,2.3.1
R01695,1.1.3.11,1.1.3,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.17.3.2;1.4.3.19|1.4.3.3,5.3.1,1.1.3;1.1.99;5.3.1;4.2.2;2.2.1,1.1.3.10;1.1.5.4;1.1.99.18;4.1.1.5;5.4.99.3;1.1.1.86;1.4.3.5;4.2.1.155;1.2.1.89;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4,1.1.1;1.1.3;1.1.99;1.1.5;1.1.2;1.4.3;2.3.1;1.1.98;1.14.13;1.1.-;1.1.9;1.14.11;1.2.1;1.-.-;1.14.-;1.14.15,5.3.1;5.3.1;2.7.1;2.7.1;5.3.1;5.3.1;5.3.1;2.7.1;2.7.1;2.7.1;2.7.1;2.7.1;5.3.1;3.5.-;5.3.1;5.3.1;5.3.1;4.4.1;5.3.1,1.1.3,1.1.3
R08437,2.1.1.336,2.1.1,2.1.1.336;2.1.1.116|2.1.1.121;2.1.1.104;2.1.1.132;2.1.1.128;2.1.1.6|2.1.1.68;2.1.1.65;2.1.1.155;2.1.1.267;2.1.1.42;2.1.1.-|2.1.1.338;2.1.1.146;2.1.1.76;2.1.1.323;2.1.1.-|2.1.1.291;2.1.1.146|2.1.1.279;2.1.1.222,2.1.1,2.1.1;2.3.1;2.5.1;1.-.-;6.3.2,2.1.1.336;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.11,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;2.1.1;1.14.11;2.1.1;2.1.1;2.1.1;2.1.1;1.14.11;2.1.1;2.1.1;2.1.1;1.14.13,2.1.1,2.1.1
R09426,2.4.1.17,2.4.1,2.4.1.17;2.4.1.-|2.4.1.266;2.4.1.-|2.4.1.254;2.4.1.354;2.4.1.85;2.4.1.202;2.4.1.-|2.4.1.323;2.4.1.324;2.4.1.219;2.4.1.90;2.4.1.38|2.4.1.90;2.4.1.210;2.4.1.236;2.4.1.22;2.4.1.245;2.4.1.52;2.4.1.173,2.4.1,2.4.1;2.7.7;5.1.3;2.4.2;1.1.1,2.4.1.35;2.4.2.40;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.99;3.6.1;2.4.2;2.4.2;4.2.3;2.4.2;2.4.2;2.4.2;2.4.99;2.4.1;2.4.2,2.4.1,2.4.1
R04994,2.1.1.329,2.1.1,2.1.1.333;2.1.1.98;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60;2.1.1.127;2.1.1.80;2.1.1.16|2.1.1.71;2.1.1.297|2.1.1.298,2.1.1,2.1.1;2.3.1;2.5.1;4.1.1;6.3.2,2.1.1.302;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2,2.1.1;1.14.14;3.1.1;2.3.1;1.5.3;1.14.11;1.5.8;2.-.-;1.16.1;1.14.99;1.14.13;1.2.7;1.5.99;3.7.1,2.1.1;2.1.1;4.1.99;2.1.1;2.5.1;4.1.2;2.1.1;1.14.13;2.1.1;4.2.1;1.14.21;2.1.1;2.1.1;2.1.1;2.4.1;1.14.13,2.1.1,2.1.1
R05865,3.7.1.9,3.7.1,4.1.1.77;3.7.1.9;4.1.1.68;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.1;1.13.11.38;1.13.11.-|1.13.11.66;1.13.11.-|1.13.11.3;1.13.11.15;2.6.1.13,1.13.11,4.2.1;3.7.1;1.13.11;1.14.19;5.3.99,3.7.1.9,6.4.1;2.3.1;4.1.1;4.1.3;4.1.2;1.1.1;2.1.1;1.14.14;3.7.1;1.14.99;2.1.3,2.3.1;6.4.1;6.4.1;2.3.1;4.1.1;6.4.1;6.4.1;6.4.1;6.4.1,3.7.1,3.7.1
R10287,5.4.3.11,5.4.3,3.5.1.13;1.14.12.19;1.1.1.222|1.1.1.237|1.1.1.28;2.6.1.21;1.14.12.12;1.13.11.38;4.1.2.26;1.13.11.2;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.91,5.4.3,5.4.3;2.6.1;4.3.1;5.1.1;2.7.8,1.13.11.59;1.13.12.9;1.13.99.1;1.14.13.239,5.4.3,1.14.14;1.3.1;4.3.1;4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.8;5.4.3;4.2.1;4.3.1;1.3.99;4.2.1;5.1.99;5.1.99,5.4.3,5.4.3
R01777,2.3.1.46,2.3.1,2.3.1.46,2.3.1,2.3.1;1.2.1;3.1.1;3.1.2;2.5.1,2.3.1.46;6.2.1.1;2.3.3.9;2.3.2.30;2.1.3.12;6.1.2.2;1.2.1.95;6.3.4.10;6.3.1.20;2.1.2.13,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.2.1;6.2.1;6.2.1;1.2.1;1.2.4;3.1.2;1.2.1;1.2.1;6.2.1;2.3.1;1.2.7;2.3.1;2.3.1;1.2.7;3.1.2;1.2.1;2.3.1;2.3.1;1.1.1;2.3.1;1.2.7;1.2.1;2.3.1;6.2.1;1.1.1;6.2.1;6.2.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R11284,1.1.3.-,1.1.3,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.17.3.2;1.4.3.4,3.2.1,1.1.3;1.8.3;1.1.99;2.6.1;1.21.3,1.1.1.355;1.1.3.45;1.1.99.18;5.3.3.1;1.2.1.3;5.4.99.3;2.3.1.85;1.1.5.4;4.1.1.56;1.3.1.20;1.4.3.5;1.17.1.4;4.2.1.155,1.1.3;1.1.1;1.1.99;1.14.13;1.3.3;1.3.2;1.10.3,1.1.3;1.1.3;1.1.3,1.1.3,1.1.3
R11602,2.5.1.138,2.5.1,2.5.1.138;2.5.1.139;2.5.1.39,2.5.1,2.5.1;5.3.3;2.4.1;5.3.99;1.1.99,2.5.1.138;1.3.1.96;2.4.1.326;2.1.3.12;4.4.1.20;2.4.2.25,2.5.1;1.5.3;4.4.1;4.2.1;1.5.99;2.3.1;1.14.15;1.5.1;3.1.1;3.3.1;2.1.2;4.1.99;4.1.3;3.3.2;3.5.99;1.4.3;4.3.3;3.5.-;1.3.1;3.7.1;1.1.1;1.8.3,2.5.1;2.5.1;2.5.1;2.5.1;2.5.1;2.1.1;2.5.1;2.5.1;2.5.1;4.1.99;2.1.1;4.1.2;1.14.13;4.1.99;4.2.1;2.1.1;1.14.21;2.1.1;4.1.1;2.1.1;1.14.13;4.1.1;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;1.14.13;2.4.1;2.1.1;4.1.1;2.1.1;4.1.1;4.1.1;2.1.1,2.5.1,2.5.1
R02059,3.5.1.25,3.5.1,2.3.1.78;3.5.1.33;5.1.3.9;3.5.1.25;2.3.1.4;2.3.2.10;2.7.1.40,3.5.1,3.5.1;3.1.1;3.2.1;2.3.1;4.2.1,3.5.1.25;3.5.99.6;3.4.13.4;3.4.14.13;3.5.2.12;4.2.1.48;3.4.17.21;2.3.2.2;3.4.19.13;3.4.11.1;3.13.1.6;3.5.3.13;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.5.4;1.2.7.12;3.5.4.16;4.3.2.4;2.1.2.3;3.8.1.8,2.3.1;3.5.1;6.2.1;2.3.2;3.1.2;3.1.1;6.3.2;6.3.1;1.2.1;6.3.4;2.3.3;2.1.3;3.4.11;3.4.13;1.2.7;6.1.1;2.1.2;3.7.1;3.5.3;3.5.4;6.3.5;4.3.2;1.2.4;1.8.1;1.1.1;2.7.7;2.3.-;4.1.3;1.2.99;2.5.1;2.8.3;4.4.1;3.4.19;3.2.1;2.1.1;3.4.17;2.6.1;1.2.3;1.-.-,2.3.1;3.5.1;2.3.1;6.3.4;3.5.1;2.3.1;2.3.1;2.3.1;3.5.1;2.1.2;3.5.1;2.3.2;2.1.4;3.5.1;3.5.1;2.3.1,3.5.1,3.5.1
R08227,3.5.2.2,3.5.2,3.5.2.2;3.5.1.6;1.3.1.2;3.4.11.4,3.5.2;3.5.1,3.5.2;2.1.3;3.1.2;3.5.1;4.2.1,3.5.2.2;3.5.1.95;3.5.4.1;3.4.13.4;3.4.11.1;3.5.5.4;3.5.3.21;4.2.1.48;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.4.17.8;3.13.1.6;1.2.7.12;3.4.19.13;3.4.14.13;3.1.1.1;2.1.2.3;3.8.1.8;3.5.99.6;4.3.2.4,3.5.2;4.2.1,3.5.2;3.5.2;3.5.2;3.5.2,3.5.2,3.5.2
R02569,2.3.1.12,2.3.1,1.3.8.7|1.3.8.8;1.3.8.1;1.2.7.11;4.2.1.17;4.2.1.-|4.2.1.134,2.3.1,2.5.1;4.1.2;5.1.3;4.3.1;2.3.1,2.3.1.12;6.2.1.1;2.3.3.9;1.2.1.95;2.3.2.30;6.3.1.20;6.3.4.10;2.1.3.12;6.1.2.2;2.1.2.2,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,1.1.1;2.3.1;2.3.1;1.2.1;1.2.1;3.1.2;1.2.1;6.2.1;2.3.1;6.2.1;2.3.1;1.2.7;2.3.1;1.2.7;3.1.2;1.2.1;1.2.7;1.2.1;2.3.1;1.2.4;1.2.1;6.2.1;6.2.1;2.3.1;2.3.1;2.3.1;2.3.1;6.2.1;2.3.1,2.3.1,2.3.1
R08895,3.5.1.112,3.5.1,2.3.1.78;2.3.2.10;3.5.1.33;3.5.1.-|3.5.1.112;3.5.1.103;3.5.1.-|3.5.1.136;3.1.1.58;3.1.1.26;3.5.1.89;1.13.11.48;2.3.1.157|2.3.1.4,3.5.1,3.5.1;3.1.1;3.2.1;2.3.1;3.1.2,3.5.1.112;3.5.99.6;3.4.13.4;3.4.14.13;3.5.2.11;3.4.17.21;4.2.1.48;2.3.2.2;3.4.19.13;3.13.1.6;3.5.3.13;3.4.11.1;3.1.1.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;1.2.7.12;3.5.5.4;3.5.4.16;4.3.2.4;2.1.2.3;3.8.1.8,2.3.1;3.5.1;6.2.1;2.3.2;3.1.2;3.1.1;6.3.2;6.3.1;1.2.1;6.3.4;2.3.3;2.1.3;3.4.11;3.4.13;1.2.7;6.1.1;2.1.2;3.7.1;3.5.3;3.5.4;6.3.5;4.3.2;1.2.4;1.8.1;1.1.1;2.7.7;2.3.-;4.1.3;1.2.99;2.5.1;2.8.3;4.4.1;3.4.19;3.2.1;2.1.1;3.4.17;2.6.1;1.2.3;1.-.-,3.5.1;3.5.1;2.3.1;3.5.1;2.3.2;2.3.1;4.3.2;2.3.1;2.3.1;2.3.1;6.3.4;3.5.1;2.1.2;2.1.4;3.5.1;2.3.1,3.5.1,3.5.1
R11272,2.4.1.301,2.4.1,2.4.1.-|2.4.1.301;2.4.1.22;2.4.1.87;2.4.1.38|2.4.1.90;2.4.1.338;2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.245;2.4.1.15;2.4.1.230;2.4.1.122|2.4.1.307;2.4.1.13,2.4.1,2.4.1;2.7.7;2.4.2;6.2.1;2.5.1,2.4.1.301;2.4.2.34;2.4.99.1,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.2;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
R11869,5.5.1.28,5.5.1,2.5.1.89;2.5.1.20;2.5.1.-|2.5.1.31;1.3.1.96|2.5.1.21;2.5.1.103|2.5.1.21|2.5.1.96;1.3.7.11;5.5.1.19,5.5.1,5.5.1;4.2.3;5.4.99;4.5.1;1.3.99,2.5.1.29;1.3.1.96;2.4.1.178;2.4.2.34;4.4.1.20;2.1.3.12,5.5.1;5.3.3,5.5.1;5.5.1;5.5.1;3.1.7;4.2.3;4.2.3;4.2.3;4.2.3;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;5.4.99;4.2.1;4.2.3;5.4.99;5.4.99;5.4.99;4.2.3;4.2.3;4.2.3;4.2.3;4.2.3;4.2.1;5.4.99;4.2.3;5.4.99;4.2.1;4.1.99;5.4.99;4.2.3;5.4.99;5.4.99;5.4.99;5.4.99;5.5.1;5.4.99;4.2.3;4.2.3;4.2.3;5.5.1;4.2.3;5.4.99;4.2.3;4.2.1;4.2.3;4.2.3,5.5.1,5.5.1
R00897,2.5.1.47|2.5.1.65,2.5.1,2.5.1.47;2.6.1.7;2.5.1.47|2.5.1.49|4.2.99.8;2.5.1.47|2.5.1.65;4.4.1.9;3.5.1.114|3.5.1.14,2.5.1,2.5.1;4.2.1;3.1.2;4.4.1;2.3.1,2.5.1.47;2.4.1.332;4.4.1.20;2.1.3.12;2.4.2.49;1.3.1.96,2.6.1;1.4.1;1.4.3;1.5.1;3.8.1;4.1.3;4.1.1;4.3.1;1.4.7;1.4.99;1.14.14;3.7.1;1.5.3;3.11.1;1.4.2;1.13.12;1.14.11;2.6.3;1.4.5;1.17.4,4.1.2;4.1.2;4.1.3;4.1.3;4.1.3;4.1.3,2.5.1,2.5.1
R03517,3.1.6.9,3.1.6,2.3.1.284;4.2.2.1;3.2.1.52,3.1.6,3.1.6;3.2.1;2.8.2;3.10.1;3.4.11,3.1.6.9;3.1.4.50;3.1.1.17;3.1.3.46;3.2.1.175;5.1.3.14;4.6.1.13;2.4.1.17;3.6.1.57;3.1.7.2;3.1.5.1;4.2.3.1;3.7.1.8;3.1.2.25;2.3.1.85;3.11.1.3;4.2.1.155,2.8.2;3.1.6;1.8.4;1.8.99;3.6.2;3.6.1,2.8.2;2.8.2;2.8.2;2.8.2;2.8.2;2.8.2,3.1.6,3.1.6
R04137,4.2.1.17,4.2.1,4.2.1.-|4.2.1.134;4.2.1.17,4.2.1,4.2.1;5.4.4;1.-.-;5.5.1;4.3.-,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.2.5;3.1.6.9;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85,4.2.1;2.3.1;4.1.2;4.3.3;3.5.5;3.2.-;2.5.1;3.5.1;3.5.2;2.8.1;2.9.1;5.4.4,4.2.1;4.2.1;4.2.1;4.2.1;4.2.1;1.3.8;4.2.1;4.2.1;1.3.1;4.2.1;1.3.8;1.3.1;4.2.1;1.3.99;4.2.1;4.2.1;4.2.1;1.3.1;4.2.1;1.3.8;4.2.1;4.2.1;2.3.1;1.3.99;1.3.1;1.3.8;4.2.1;4.2.1;1.3.1,4.2.1,4.2.1
R01085,3.7.1.5|3.7.1.20,3.7.1,5.5.1.1;2.7.3.9;4.3.1.15;4.4.1.13;3.7.1.-|3.7.1.20|3.7.1.5;3.7.1.23;6.4.1.1;2.5.1.64;4.1.3.3,3.7.1,3.7.1;4.4.1;1.1.1;5.2.1;4.1.99,3.7.1.23,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.5.1;2.8.3;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.7.1;3.7.1,3.7.1,3.7.1
R00499,3.1.2.13,3.1.2,1.8.4.2;1.8.1.12;3.1.2.6,3.1.2,3.1.2;2.3.1;3.1.1;3.2.1;2.5.1,3.1.2.13;4.2.1.155;3.1.1.48;2.3.1.85;3.1.3.102;3.1.4.12;4.2.3.1;3.11.1.3;3.6.1.20;3.1.6.10;3.2.1.175;3.1.5.1;5.1.3.14;3.1.7.2;3.7.1.8;4.6.1.13;2.4.1.17,2.3.1;6.2.1;3.1.1;3.1.2;1.2.1;6.1.1;2.3.3;2.3.2;3.5.1;1.2.7;3.7.1;3.2.1;1.2.4;1.8.1;2.1.3;1.1.1;4.1.3;2.3.-;2.8.3;2.5.1;4.4.1;2.1.1;1.-.-;1.2.3;2.6.1;6.1.2;3.5.3;6.3.1;6.3.4;2.1.2;2.2.1;6.3.2;3.4.11,3.1.2;2.5.1;2.5.1;1.2.1;2.5.1;3.1.2;4.4.1;2.5.1;6.2.1;2.5.1;2.5.1;6.2.1;2.5.1;1.2.4;2.3.1;1.2.1;3.1.2;1.2.1;6.2.1;1.2.1;1.2.7;2.3.1;1.2.7;3.1.2;4.4.1;2.3.1;1.2.1;1.1.1;2.3.1;2.3.1;1.2.1;1.2.7,3.1.2,3.1.2
R11207,6.3.1.19,6.3.2,3.5.1.119;6.3.1.19;3.6.1.5;2.7.1.40,6.3.1;6.3.2,6.3.1;6.3.2;2.3.2;6.2.1;2.7.3,6.3.1.19;6.3.4.4;6.3.2.37;6.2.1.39;6.3.5.4;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;2.3.2.2;3.4.13.4;3.4.17.23;3.13.1.6;1.4.1.13;1.4.7.1;4.3.3.6;3.4.19.13;3.5.5.4;3.5.99.5;3.1.1.1;3.4.11.1;3.5.3.21,3.5.1;6.3.2;2.3.1;2.3.2;6.3.1;3.4.13;6.3.4;3.4.11;3.4.19;2.1.3;3.4.17;3.1.1;6.2.1;2.1.2;3.4.15;6.3.5;3.5.3;2.3.-;3.5.4;4.3.2;3.4.22;3.4.24;1.2.99;1.4.1;4.3.3,6.3.1;6.2.1;3.5.1;2.3.2;6.3.2;2.3.2;2.3.2;6.3.2;2.3.2;1.4.1;3.5.1;6.3.2;3.5.1;3.5.1;6.3.2;6.3.1;3.5.1;6.3.2;6.3.1;3.5.1;6.2.1;6.3.2;3.4.19;6.3.1;6.3.2;6.3.2;3.5.1;3.5.1;3.5.1;3.5.1;6.3.2;6.3.2;3.5.1;3.5.1;6.3.2;3.5.1,6.3.1,6.3.1
R10525,2.4.1.245,2.4.1,2.4.1.245;5.4.99.16;3.2.1.117;2.4.1.25;3.2.1.141;3.2.1.195;4.2.2.12;3.2.1.107;3.2.1.21,3.2.1,2.4.1;1.1.1;2.7.1;5.4.99;5.4.1,2.4.1.35;2.4.2.14;2.4.99.18,2.4.1;3.2.1;2.4.2;3.1.4;6.1.1;4.2.2;5.1.3;6.5.1;3.1.1;2.4.99;4.2.1;3.1.3;3.6.1;2.7.8;4.3.3,2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.1;2.4.1;2.4.2;2.4.1;2.4.2;3.6.1;2.4.2;2.4.2;2.4.2;2.4.99;2.4.99;2.4.2;2.4.1;4.2.3;2.7.8,2.4.1,2.4.1
