Reaction ID,BridgIT
R12532,3.6.1.5;3.6.5.1;3.6.3.1;3.6.4.1;3.1.3.81
R09627,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R09881,3.6.1.60;3.6.3.55;3.6.4.1;3.6.5.1;3.1.3.81
R09234,1.14.13.69;1.14.14.1;1.14.15.3;1.14.12.12;1.2.3.9;1.14.18.1;1.14.21.11;1.14.99.2;1.14.11.28;1.14.16.2;1.10.3.4;1.14.19.17
R07392,3.1.3.11;4.2.3.1;3.6.1.7;3.1.4.46;3.1.2.30;3.11.1.3;3.1.5.1;3.1.1.25;3.2.1.42;4.6.1.13;2.4.1.17;3.1.6.17;4.2.1.155;3.1.7.6;5.1.3.14;2.3.1.85;3.7.1.8
R07601,1.2.4.1;2.2.1.6;4.1.1.1
R04450,3.1.2.16;2.3.1.85;3.1.1.6;4.2.1.155;3.6.1.7;3.11.1.2;3.1.6.16;3.1.3.18;4.2.3.1;3.1.4.46;3.7.1.8;3.1.7.11;3.2.1.175;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R08941,3.1.6.2;3.1.1.37;3.1.7.3;3.1.3.76;3.1.2.27;3.1.4.44;4.6.1.13;3.6.1.20;3.2.1.175;2.3.1.85;3.7.1.8;2.4.1.17;4.2.3.1;3.1.5.1;5.1.3.14;4.2.1.155;3.11.1.3
R08283,
R01317,
R08878,
R07954,1.14.13.128;1.13.11.48;1.13.12.1;1.13.99.1
R13300,2.5.1.39;1.3.1.96;2.4.1.192;2.4.2.34;2.1.3.12;4.4.1.20
R13112,
R12620,1.7.1.7;1.7.99.1;1.7.3.3
R03831,1.3.3.13;1.21.3.3;1.5.3.5;1.5.1.27;1.4.3.3;2.6.1.82;2.5.1.46
R10867,
R00731,1.13.12.9;1.13.11.2;1.13.99.1;1.14.13.239
R05553,4.2.99.20;4.2.1.35;2.3.1.85;4.3.1.9;4.1.1.5;4.2.3.5;2.5.1.119;1.2.1.31;1.4.1.18;3.5.5.4;5.5.1.2;1.1.1.38;3.2.1.170;3.1.7.9;3.7.1.21;1.14.13.197;1.3.8.6;1.1.3.47;3.3.1.1;1.17.98.2;3.5.1.110;4.3.3.3;2.7.8.23
R02603,3.7.1.1
R11107,1.14.13.31;1.14.14.9;1.14.18.1;1.14.15.3;1.14.12.9;1.2.3.9;1.14.99.2;1.14.21.11;1.14.16.4;1.14.11.7;1.10.3.4;1.14.19.17
R03493,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;4.6.1.13;3.1.5.1;3.2.1.42;2.4.1.17;5.1.3.14;3.1.1.31;3.1.2.5;3.1.6.9;4.2.3.1;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R10840,5.5.1.1;2.5.1.119;4.2.99.12;4.3.1.17;4.2.1.2;4.1.1.88;2.3.1.85;1.1.1.276;4.2.3.3;3.5.1.110;1.2.1.31;1.4.1.18;1.3.8.6;3.5.5.4;1.1.3.47;3.7.1.21;3.2.1.22;2.7.8.23;3.1.7.9;3.3.1.1;1.14.13.109;1.17.98.2;4.3.3.3
R12207,2.4.99.12;2.4.1.325;2.4.2.27
R05092,2.5.1.62;2.4.1.39;1.3.1.96;2.4.2.34;2.1.3.12;4.4.1.20
R07930,2.3.1.90;2.1.3.12;2.3.2.19;2.3.3.14;6.2.1.50;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R04382,1.13.99.1;1.13.11.56;1.13.12.23;1.14.13.239
R08084,
R11716,4.1.1.104;1.1.1.262;4.2.1.155;5.4.99.3;1.1.3.21;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.90;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R00104,2.7.1.86;2.7.7.96;2.7.11.7;2.7.2.7;2.7.3.7;6.3.5.5;2.7.14.1;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.17;2.7.99.1
R09314,
R03728,1.14.13.31;1.14.15.3;1.14.14.1;1.14.12.12;1.14.18.1;1.2.3.9;1.14.99.2;1.14.21.11;1.14.11.11;1.14.19.11;1.14.16.4;1.10.3.4
R01489,1.2.3.9;1.1.3.17;1.1.1.90;1.2.5.1;1.2.1.29;1.2.4.1;1.3.1.20;1.8.1.4;2.3.1.12;1.17.1.10
R06498,2.4.1.176;2.4.2.34;2.4.99.12
R05198,
R09567,1.14.13.31;1.14.12.12;1.14.21.4;1.14.14.1;1.14.99.2;1.14.15.3;1.14.18.1;1.2.3.9;1.14.16.4;1.14.11.20;1.10.3.1;1.14.19.19
R03364,2.3.1.158;6.2.1.51;1.2.1.95;6.3.1.20;2.3.3.17;6.3.4.10;2.1.3.12;6.1.2.2;2.3.2.19;2.1.2.13
R04184,3.2.1.18;3.1.1.93;3.2.2.11;4.3.3.5
R08091,2.3.1.16;2.1.2.3;2.3.3.13;6.2.1.11;2.3.2.19;1.2.1.95;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R00805,3.1.3.24;3.1.4.51;3.2.1.42;2.4.1.17;4.6.1.13;3.6.1.20;3.1.1.17;3.1.6.9;5.1.3.14;3.1.5.1;4.2.3.1;3.1.7.2;3.11.1.3;3.1.2.31;2.3.1.85;3.7.1.8;4.2.1.155
R08945,
R08624,1.1.1.86;5.4.99.3;4.1.1.3;4.2.1.155;1.1.3.15;1.1.5.4;1.4.3.5;1.2.1.89;1.1.99.9;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R09574,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R01299,1.14.13.64;1.14.12.12;1.14.15.3;1.14.14.1;1.2.3.9;1.14.18.1;1.14.21.11;1.14.99.2;1.14.11.28;1.14.16.2;1.10.3.4;1.14.19.17
R09771,3.1.3.10;3.1.4.49;3.1.1.31;4.6.1.13;3.2.1.42;3.6.1.20;2.4.1.17;5.1.3.14;3.1.6.1;4.2.3.1;3.1.7.2;3.1.5.1;3.1.2.31;3.11.1.3;2.3.1.85;3.7.1.8;4.2.1.155
R06201,
R12739,
R10774,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R05810,2.1.1.151;2.8.4.4;2.1.2.1;2.3.1.101;2.1.3.2
R11479,6.2.1.1;2.3.1.8;1.2.1.95;2.3.3.9;6.3.1.20;6.3.4.10;2.1.3.6;6.1.2.2;2.3.2.14;2.1.2.13
R12575,6.2.1.37;3.1.2.23;4.2.1.155;2.3.1.85
R07990,4.1.1.7;4.1.2.38;4.1.3.40;4.1.99.11;4.2.99.21;4.2.1.20;3.1.1.82;2.1.2.11;1.1.1.85;1.3.8.6
R07724,2.1.1.150;2.8.4.4;2.1.2.13;2.1.3.2;2.3.1.32
R10580,3.2.1.128;3.1.1.93;3.2.2.30;4.3.3.5
R03060,3.1.3.31;3.1.4.3;3.6.1.7;4.6.1.13;4.2.3.1;3.1.7.2;3.1.5.1;3.1.1.3;3.2.1.42;2.4.1.17;3.11.1.2;3.1.6.1;5.1.3.14;3.1.2.4;3.7.1.8;4.2.1.155;2.3.1.85
R09134,1.13.11.1;1.13.12.4;1.13.99.1;1.14.13.239
R04115,
R02893,
R02868,2.7.7.96;2.7.1.1;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.4;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R04237,2.1.1.11;2.8.4.4;2.1.3.3;2.3.1.32;2.1.2.13
R02963,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.17;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R08272,4.3.1.24;4.2.1.87;4.3.3.6;4.3.2.1;3.5.99.5
R09505,1.11.1.21
R05570,2.3.1.33;2.3.3.14;2.3.2.14;6.3.1.20;2.1.3.12;6.3.4.10;6.2.1.11;6.1.2.2;2.1.2.5;1.2.1.95
R01448,3.1.6.17;3.1.1.23;3.1.2.16;3.1.3.20;3.6.1.7;2.3.1.85;3.1.4.42;4.2.1.155;3.11.1.2;4.2.3.1;3.7.1.8;3.1.7.6;3.2.1.175;4.6.1.13;3.1.5.1;2.4.1.17;5.1.3.14
R00604,
R13142,3.8.1.5;3.5.4.43
R04338,2.6.1.75;2.6.99.2;2.7.8.29
R12409,
R02317,1.11.1.21
R10259,
R11338,
R04856,3.1.6.1;3.1.1.53;3.1.3.39;3.1.4.50;4.6.1.13;3.2.1.175;3.1.7.3;5.1.3.14;2.4.1.17;3.6.1.57;3.1.5.1;4.2.3.1;3.1.2.27;2.3.1.85;3.7.1.8;3.11.1.3;4.2.1.155
R00031,
R03826,
R00963,3.1.3.5;3.6.1.20;3.1.5.1;3.1.4.16;3.1.7.2;4.2.3.1;3.2.1.42;4.6.1.13;2.4.1.17;5.1.3.14;3.1.1.33;3.1.6.3;3.11.1.3;3.1.2.5;3.7.1.8;2.3.1.85;4.2.1.155
R08034,4.3.1.24;3.5.99.5;4.3.2.3;4.2.1.87;4.3.3.1
R02664,2.7.3.8;2.7.2.6;2.7.1.82;6.3.5.5;2.7.11.4;2.7.14.1;2.7.7.14;2.7.4.26;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1
R02907,5.5.1.6;4.2.1.101;4.3.1.9;2.3.1.85;4.1.1.45;4.2.99.12;2.5.1.119;4.2.3.55;3.7.1.21;1.2.1.31;1.4.1.18;1.3.8.6;3.2.1.21;3.1.7.9;1.1.1.38;1.1.3.47;4.3.3.3;1.14.13.197;3.5.5.4;3.3.1.1;1.17.98.2;3.5.1.110;2.7.8.23
R13233,
R06983,
R02505,2.3.1.196;6.2.1.1;2.3.3.9;2.3.2.30;1.2.1.95;2.1.3.7;6.3.1.20;6.1.2.2;6.3.4.10;2.1.2.5
R09720,1.1.1.86;5.4.99.3;4.1.1.3;4.2.1.155;1.1.3.15;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.89;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R03753,
R08199,4.2.3.27;3.1.7.9;4.2.1.31;2.3.1.85;4.3.1.17;4.1.1.106;1.1.1.276;2.7.8.23;1.3.8.6;4.2.99.12;2.5.1.119;5.5.1.1;3.5.5.4;1.2.1.31;1.4.1.18;1.14.13.197;3.5.1.110;3.7.1.21;1.1.3.47;3.2.1.22;3.3.1.1;1.17.98.2;4.3.3.3
R10588,2.1.1.293;2.8.4.4;2.1.2.13;2.3.1.101;2.1.3.2
R11829,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R11937,2.4.1.348;2.4.2.22;2.4.99.12
R09614,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R11878,
R05697,1.1.3.39;1.1.1.263;1.2.1.89;2.3.1.85;1.17.1.10;1.2.4.1;1.8.1.4;1.3.1.20;1.2.3.7;1.2.5.1
R04259,1.13.11.54;1.13.12.4;1.13.99.1;1.14.13.239
R11048,1.5.3.5;1.3.3.10;2.6.1.82;1.5.1.48;2.5.1.46;1.4.3.3;1.21.3.3
R11622,1.11.1.8
R00925,6.2.1.1;3.1.2.5;4.2.1.155;2.3.1.85
R07417,
R01358,2.3.1.47;2.3.3.10;6.2.1.11;2.1.2.3;2.3.2.14;2.1.3.7;1.2.1.95;6.3.4.10;6.3.1.20;6.1.2.2
R05797,1.11.1.21
R07070,2.5.1.18;4.4.1.20;2.4.1.109;2.1.3.12;1.3.1.96;2.4.2.27
R12251,3.5.4.13;4.3.2.4;3.5.99.6;2.1.2.3;3.5.1.26;3.5.2.17;3.4.14.13;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;4.2.1.48;3.4.17.21;3.4.19.13;3.4.13.18;3.5.5.4;3.5.3.22;3.1.1.1;3.4.11.1;3.13.1.6;1.2.7.12;3.8.1.8
R01946,2.3.1.126;2.3.3.1;6.2.1.1;2.1.3.12;2.3.2.30;6.1.2.2;2.1.2.5;1.2.1.95;6.3.1.20;6.3.4.10
R03253,1.13.11.8;1.13.12.23;1.13.99.1;1.14.13.239
R13311,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R03504,4.1.2.25;4.1.1.97;4.1.3.16;1.1.1.262;2.1.2.11;4.1.99.1;4.2.1.20;4.2.99.21;1.3.8.6;3.1.1.82
R04208,
R07647,3.1.7.6;3.1.5.1;3.1.3.74;3.6.1.7;3.2.1.42;2.4.1.17;4.2.3.1;5.1.3.14;3.1.4.46;3.11.1.1;3.1.1.59;4.6.1.13;3.1.2.28;3.7.1.8;3.1.6.1;2.3.1.85;4.2.1.155
R09980,3.5.1.110;3.5.2.16;3.5.5.7;3.5.3.21;3.4.13.22;3.4.11.1;3.1.1.1;4.2.1.48;2.3.2.2;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;1.2.7.12;3.5.4.16;3.13.1.6;3.4.19.13;3.4.17.8;3.4.14.13;3.8.1.8;3.5.99.8;2.1.2.3;4.3.2.4
R12802,
R08898,2.4.2.49;2.4.1.301;2.4.99.1
R12783,6.2.1.11;2.3.1.112;2.1.2.3;1.2.1.95;2.3.3.17;2.3.2.14;2.1.3.12;6.1.2.2;6.3.4.10;6.3.1.20
R09219,1.1.1.320;1.2.1.82;1.3.1.20;2.3.1.85;1.17.1.4;5.3.3.1;1.1.3.49;1.1.99.9;5.4.99.3;4.1.1.56;1.4.3.5;4.2.1.155;1.1.5.4
R13403,
R05637,2.7.1.82;2.7.7.96;2.7.2.1;2.7.3.8;6.3.5.5;2.7.11.15;2.7.4.14;2.7.14.1;2.7.10.1;2.7.12.1;2.7.8.4;2.7.6.1;2.7.99.1
R12098,3.3.1.1;3.2.2.1;4.2.1.22;3.1.2.13;2.5.1.18;3.3.2.4;3.2.1.86;1.14.14.1;2.3.1.85;3.1.1.35;3.7.1.8;2.1.1.246
R12285,
R03091,2.4.1.17;2.4.2.54;2.4.99.18
R11829,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R01069,4.1.2.13;4.1.99.12;4.1.1.34;1.1.1.262;4.1.3.13;2.1.2.11;4.2.99.21;4.2.1.20;1.3.8.6;3.1.1.82
R00188,3.1.3.7;3.1.7.2;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.42;2.4.1.17;4.2.3.1;5.1.3.14;3.1.6.9;3.1.1.31;3.11.1.3;3.7.1.8;3.1.2.4;4.2.1.155;2.3.1.85
R10892,6.3.4.4;6.3.2.6;6.3.1.19;6.2.1.39;6.3.5.3;6.3.3.3;3.5.4.41;3.5.1.96;3.4.14.13;3.4.13.4;2.3.2.2;3.13.1.6;3.4.17.23;3.4.19.13;1.4.1.13;1.4.7.1;4.3.3.6;3.1.1.1;3.5.5.4;3.4.11.1;3.5.99.5;3.5.3.21
R04495,2.4.1.38;2.4.2.34;2.4.99.1
R10278,
R11463,
R11191,2.1.1.316;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R09557,
R02208,
R07951,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.5;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R02868,2.7.7.96;2.7.1.1;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.4;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R08958,
R01736,3.1.2.6;4.2.1.155;3.1.1.48;2.3.1.85;3.1.3.102;3.11.1.3;3.1.4.12;3.6.1.20;4.2.3.1;3.1.6.17;3.1.5.1;3.1.7.2;3.7.1.8;3.2.1.175;5.1.3.14;4.6.1.13;2.4.1.17
R07656,2.3.1.213;2.1.3.12;2.3.3.14;6.1.2.2;2.3.2.19;6.2.1.50;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R08042,1.7.1.6;1.7.99.1;1.7.3.3
R11533,2.1.1.72;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R09824,
R03498,
R08889,
R05221,2.7.1.24;2.7.7.96;2.7.11.7;2.7.2.8;2.7.3.2;2.7.14.1;6.3.5.5;2.7.10.1;2.7.12.1;2.7.4.26;2.7.6.5;2.7.8.28;2.7.99.1
R07891,2.3.1.16;6.2.1.11;2.3.3.17;2.1.2.3;2.3.2.19;1.2.1.95;6.3.4.10;2.1.3.12;6.3.1.20;6.1.2.2
R11466,2.4.2.9;2.4.1.71;2.4.99.18
R05812,1.1.1.170;5.3.3.1;1.3.1.20;1.2.1.3;2.3.1.85;1.17.1.4;1.1.3.16;4.1.1.56;5.4.99.3;1.4.3.5;1.1.99.9;1.1.5.4;4.2.1.155
R13355,
R02681,1.2.3.7;1.1.1.190;1.2.1.28;1.2.5.1;1.1.3.23;1.2.4.1;1.8.1.4;2.3.1.12;1.3.1.20;1.17.1.10
R12578,
R01899,
R11616,
R01754,2.7.1.46;2.7.7.96;6.3.5.5;2.7.2.7;2.7.3.3;2.7.14.1;2.7.11.15;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.19;2.7.99.1
R10615,
R12431,2.3.1.86;6.2.1.11;2.3.3.6;1.2.1.95;2.3.2.30;6.3.1.20;6.3.4.10;2.1.3.12;6.1.2.2;2.1.2.13
R05355,
R09735,
R05814,1.13.11.25;1.14.13.239;1.13.99.1;1.13.12.3
R08897,2.6.1.93;2.6.99.2;2.7.8.29
R13139,1.4.3.4;1.5.3.15;1.5.99.6;1.4.9.2;1.1.3.17;1.1.5.4;1.4.4.2;1.1.99.9;1.4.1.18;1.5.1.22
R00159,3.6.3.55;3.6.1.5;3.6.5.1;3.6.4.1;3.1.3.81
R08943,1.14.13.239;1.13.11.25;1.13.99.1;1.13.12.23
R06796,2.3.1.115;2.1.3.12;2.3.3.14;2.3.2.19;6.2.1.11;6.1.2.2;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R10879,1.14.13.239;1.13.99.1;1.13.11.56;1.13.12.23
R08846,
R09970,2.5.1.41;1.3.1.96;2.4.1.269;2.4.2.34;2.1.3.12;4.4.1.20
R07001,1.14.13.227;1.14.12.12;1.14.15.3;1.14.14.1;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.28;1.10.3.4;1.14.19.17
R07556,3.3.2.9;4.2.1.139;1.14.14.1;3.2.1.126;3.1.1.35;2.5.1.18;3.7.1.8;3.1.2.28;3.2.2.1;3.3.1.1;2.3.1.85;2.1.1.246
R08990,5.3.99.8;5.3.3.1;5.3.1.21;5.5.1.9;5.99.1.4;5.3.2.7;1.1.3.8;4.2.1.159;3.5.4.16;3.1.3.77;1.1.1.153
R00880,
R10985,
R01286,4.4.1.8;4.5.1.2
R06865,
R02598,1.11.1.8
R04341,3.4.17.8;3.13.1.6;3.4.19.13;2.3.2.2;3.5.1.93;3.4.13.22;3.4.14.13;3.4.11.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.5.2.3;4.2.1.48;3.5.5.4;3.5.3.5;3.5.4.9;1.2.7.12;3.5.99.6;2.1.2.3;4.3.2.4;3.8.1.8
R00462,4.1.1.18;1.1.1.381;4.1.2.35;4.2.1.155;4.1.3.43;1.3.8.6;2.1.2.11;4.1.99.2;4.2.99.21;3.1.1.82
R08536,
R05111,2.4.1.62;2.4.2.34;2.4.99.1
R03802,3.2.1.74;3.1.1.93;3.2.2.11;4.3.3.5
R04077,2.1.1.89;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R04420,2.1.1.197;2.3.1.32;2.8.4.4;2.1.3.2;2.1.2.13
R07649,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R11775,6.3.1.1;6.3.5.4;6.3.4.6;6.3.2.46;6.2.1.39;6.3.3.3;3.4.13.4;3.5.1.96;2.3.2.2;3.13.1.6;3.4.14.13;1.4.1.13;1.4.7.1;4.3.3.6;3.5.5.4;3.4.19.13;3.5.99.5;3.4.17.21;3.4.11.1;3.5.4.1;3.1.1.1;3.5.3.21
R03950,
R09529,2.4.1.253;2.4.2.9;2.4.99.18
R11366,1.13.11.30;1.13.12.9;1.13.99.1;1.14.13.239
R06926,1.14.13.11;1.14.14.1;1.14.18.1;1.14.12.12;1.14.15.3;1.2.3.9;1.14.21.11;1.14.99.2;1.14.16.4;1.14.11.40;1.10.3.4;1.14.19.19
R13258,2.3.1.179;2.3.2.30;2.3.3.10;6.2.1.51;1.2.1.95;2.1.3.5;6.3.1.20;6.3.4.10;6.1.2.2;2.1.2.2
R05071,1.1.1.86;5.4.99.3;4.1.1.3;4.2.1.155;1.1.3.15;1.1.5.4;1.4.3.5;1.1.99.9;1.2.1.3;2.3.1.85;1.3.1.20;5.3.3.1;1.17.1.4
R11307,3.2.1.74;3.1.1.93;3.2.2.11;4.3.3.5
R01023,2.3.1.6;6.2.1.1;2.3.3.9;2.3.2.30;2.1.3.5;1.2.1.95;6.1.2.2;6.3.4.10;6.3.1.20;2.1.2.2
R03459,3.5.4.26;3.5.99.6;2.1.2.3;4.3.2.4;3.5.1.26;3.5.2.3;2.3.2.2;3.4.19.13;3.5.3.13;3.4.14.13;3.4.13.22;3.4.17.21;4.2.1.48;3.1.1.1;3.4.11.1;3.5.5.1;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.8.1.8;3.13.1.6;1.2.7.12
R10362,1.14.13.239;1.13.11.25;1.13.99.1;1.13.12.23
R02505,2.3.1.196;6.2.1.1;2.3.3.9;2.3.2.30;1.2.1.95;2.1.3.7;6.3.1.20;6.1.2.2;6.3.4.10;2.1.2.5
R01394,1.13.12.4;1.13.11.54;1.13.99.1;1.14.13.239
R04370,
R02297,2.4.2.1;2.4.1.118;2.4.99.18
R08015,1.7.1.6;1.7.99.1;1.7.3.3
R05842,3.3.2.10;3.1.2.16;2.1.1.246;4.2.1.22;1.14.14.1;3.1.1.2;2.3.1.85;3.7.1.8;3.2.1.86;3.3.1.1;3.2.2.1;2.5.1.18
R04954,3.1.2.16;2.3.1.85;4.2.1.22;3.3.2.4;2.1.1.246;3.1.1.2;1.14.14.1;3.3.1.1;3.7.1.8;2.5.1.18;3.2.1.86;3.2.2.3
R04890,1.4.3.4;1.4.9.2;1.1.3.38;1.5.3.21;1.1.99.9;1.5.99.6;1.4.4.2;1.1.5.4;1.4.1.20;1.5.1.22
R07375,2.1.1.150;2.8.4.4;2.1.2.3;2.3.1.101;2.1.3.2
R02181,2.3.1.191;2.1.2.3;6.2.1.51;1.2.1.95;6.3.4.10;2.3.2.19;6.1.2.2;6.3.1.20;2.1.3.12;2.3.3.1
R10037,2.4.1.63;2.4.2.40;2.4.99.18
R07300,3.5.1.48;3.4.13.4;2.3.2.2;3.5.2.11;3.4.11.1;3.5.3.24;4.2.1.48;3.4.14.13;3.4.19.13;3.5.5.4;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.1.1.1;3.4.17.21;3.13.1.6;1.2.7.12;3.5.4.16;3.8.1.8;3.5.99.6;2.1.2.3;4.3.2.4
R00425,
R05175,2.3.1.13;2.1.3.2;2.3.2.30;6.3.4.10;2.3.3.9;6.3.1.20;6.2.1.1;1.2.1.95;2.1.2.5;6.1.2.2
R01318,2.3.1.23;6.2.1.1;2.1.1.5;2.3.3.9;6.1.2.2;2.1.3.12;1.2.1.95;6.3.1.20;6.3.4.10;2.3.2.30;2.1.2.13;2.8.4.4
R02298,
R11170,
R03026,3.1.7.2;3.1.3.7;3.1.4.52;3.6.1.20;3.1.5.1;4.6.1.13;3.2.1.184;2.4.1.17;5.1.3.14;3.1.1.31;4.2.3.1;3.1.6.9;3.1.2.30;4.2.1.155;3.11.1.3;3.7.1.8;2.3.1.85
R13243,3.1.3.56;3.1.4.11;4.6.1.13;3.6.1.20;3.1.7.2;3.1.1.31;3.2.1.42;2.4.1.17;5.1.3.14;4.2.3.1;3.1.5.1;3.1.6.1;3.11.1.3;3.1.2.5;2.3.1.85;3.7.1.8;4.2.1.155
R09610,2.5.1.41;1.3.1.96;2.4.1.178;2.4.2.34;2.1.3.12;4.4.1.20
R10915,
R11505,
R11398,2.4.1.339;2.4.2.51;2.5.1.7;2.1.3.12;1.3.1.96;4.4.1.20
R13142,3.8.1.5;3.5.4.43
R02985,3.2.1.118;3.1.1.93;3.2.2.3;4.3.3.5
R00816,1.13.11.1;1.13.12.4;1.13.99.1;1.14.13.239
R01579,2.6.1.15;2.7.8.29;2.6.99.2
R00365,
R02735,1.13.12.2;1.13.11.54;1.13.99.1;1.14.13.239
R05650,1.13.11.39;1.13.12.23;1.14.13.239;1.13.99.1
R02375,2.3.1.139;6.2.1.11;2.3.3.17;2.1.3.12;2.3.2.19;1.2.1.95;6.3.4.10;6.3.1.20;6.1.2.2;2.1.2.13
R11696,
R08601,3.1.1.53;3.1.4.40;3.2.1.175;3.1.6.9;3.1.3.105;5.1.3.14;3.6.1.57;2.4.1.17;4.6.1.13;3.1.7.3;3.1.2.31;3.1.5.1;2.3.1.85;4.2.3.1;3.7.1.8;3.11.1.3;4.2.1.155
R02938,3.5.1.50;1.4.1.13;1.4.7.1;4.3.3.6;6.3.4.2;6.3.5.2;3.5.5.4;4.2.1.48;2.3.2.2;3.5.2.11;3.4.13.22;3.4.11.1;3.4.19.13;3.5.3.16;3.4.14.13;3.1.1.1;3.4.17.21;3.5.4.1;3.13.1.6;1.2.7.12;3.5.99.6;3.8.1.8;2.1.2.3;4.3.2.4
R09731,2.5.1.20;1.3.1.96;2.4.1.137;2.4.2.34;2.1.3.12;4.4.1.20
R04480,2.1.3.2;2.3.1.32;2.1.2.13;2.1.1.324;2.8.4.4
R04266,2.4.1.71;2.4.2.2;2.4.99.18
R02560,
R03119,
R01300,6.2.1.27;3.1.2.23;4.2.1.155;2.3.1.85
R07164,
R05510,3.1.1.25;3.7.1.8;3.1.2.1;3.11.1.1;3.1.3.75;3.6.1.7;4.2.1.155;3.2.1.175;3.1.4.2;3.1.6.16;4.2.3.1;2.3.1.85;3.1.7.5;3.1.5.1;4.6.1.13;2.4.1.17;5.1.3.14
R03625,2.4.1.63;2.4.2.9;2.4.99.18
R10119,2.3.1.179;2.3.3.9;6.2.1.51;2.3.2.30;1.2.1.95;6.3.1.20;6.1.2.2;6.3.4.10;2.1.3.12;2.1.2.5
R07898,
R11539,2.8.3.25;2.8.2.34;2.3.1.187
R00299,2.7.7.96;2.7.1.1;2.7.2.7;2.7.3.3;2.7.14.1;6.3.5.5;2.7.11.29;2.7.4.26;2.7.10.1;2.7.12.1;2.7.6.5;2.7.8.28;2.7.99.1
R10815,1.14.16.1;1.14.13.229;1.14.15.3;1.14.14.1;1.14.12.10;1.14.18.1;1.2.3.9;1.14.21.11;1.14.99.2;1.14.11.40;1.10.3.4;1.14.19.29
R01739,
R09351,2.4.1.105;2.4.99.15;2.4.2.34
R10655,2.8.2.36;2.8.3.23;2.3.1.187
R00631,
R12768,4.1.2.52;4.1.3.43;1.1.1.42;2.1.2.11;4.1.1.3;4.1.99.12;4.2.99.21;4.2.1.155;1.3.8.6;3.1.1.82
R12146,
R04411,2.3.1.152;6.1.2.2;2.1.3.12;2.3.2.19;2.3.3.14;6.2.1.50;2.1.2.13;1.2.1.95;6.3.1.20;6.3.4.10
R07626,1.11.1.8
R10288,
