Reaction ID,SelenzymeRF
R00717,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.26|1.1.1.28|1.1.1.29|1.1.1.79|1.1.1.8|1.1.1.81|1.1.99.14
R02949,2.3.1.190;1.1.1.1|1.1.1.153|1.1.1.156|1.1.1.4|1.1.1.72|1.3.1.20;1.1.1|1.1.1.-|1.1.1.4
R10955,5.1.3.2;2.4.1.170;2.4.1|2.4.1.-|2.4.1.298;2.4.1.17
R08250,2.3.1.5;2.3.1.180
R13063,3.2.1.40;2.4.1.159;3.2.1.51;2.4.1.236;3.2.1.70;3.2.1.111;3.2.1.174;3.2.1.20|3.2.1.70;2.4.1.247;3.2.1.24
R02271,2.6.1.44;2.6.1.2;2.6.1.7;4.3.1.15;4.4.1.13;2.6.1.66;4.1.99.1|4.4.1.1|4.4.1.3
R04162,3.1.3.4|3.1.3.81;2.5.1.78
R10344,5.1.99.7|5.1.99.8;3.1.4.56;3.5.4.16
R11019,1.5.1.-|1.5.1.50;1.5.1.3|1.5.1.33;1.5.1.34;1.6.5.4;1.11.1.1|1.11.1.2
R03921,3.2.1.26;3.2.1.10|3.2.1.20|3.2.1.26|3.2.1.48
R06345,1.14.11.13;1.14.11.12;1.14.11.15;1.1.1.288;4.1.3.3;2.5.1.56;1.1.1.145|5.3.3.1;1.1.1.14
R10171,2.3.1.207;2.3.1.16
R13224,2.8.5.2;1.8.2.6;1.11.1.5;1.7.2.1|7.1.1.9;1.8.2.3;1.7.3.6;1.1.2.6
R05821,1.14.12.22;1.6.3.1;1.14.12.17;1.14.13.167;1.14.12.1;1.14.13.72;1.14.13.242;1.3.3.6;1.3.3.16|6.2.2.2;1.4.3.13;1.1.3.41;1.1.3.15
R01415,1.3.1.2;1.2.1.50;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.10;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.375;1.1.1.272
R10555,5.3.1.29;5.3.1.23
R03755,2.3.1.22;2.3.1.20;2.3.1.51
R05618,3.1.1.14;2.5.1.62;2.5.1.133;4.99.1.10;1.1.1.71;2.7.1.-|2.7.1.182;5.5.1.1;2.5.1.122;1.1.1.91;1.14.19.72;3.1.1.107;1.14.19.68;1.14.19.65;2.3.1.76;1.14.19.64;1.14.19.74;2.3.1.135
R03974,6.2.1.3|6.2.1.7;6.2.1.7;2.3.1.65;2.3.1.176;3.1.2.2|3.1.2.27;2.3.1.207;2.3.1.301;2.3.1.41
R03698,1.14.11.31;1.13.12.24;1.14.11.32;1.14.11.33;1.2.2.4;1.13|1.13.12.19;1.13.12.6;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.67|1.14.11.68|1.14.11.69;1.14.11.51;1.14.11.53;1.13.11.27
R09565,1.13.11.57|1.13.11.8;1.13.11.4;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15;1.13.11.1
R09402,1.14.11.32;1.14.11.31;1.13.12.24;1.14.14.1
R07112,1.14.13.225|1.6.3.1;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R02509,3.5.1.56;1.13.11.11|1.13.11.52;1.14.14.3;1.1.2.8;1.14.14.14;3.5.4.16
R05805,2.7.1.146;2.7.1.11
R08051,2.7.7.91;6.3.5.9;3.2.2.19;3.2.2.24;2.5.1.78
R12296,1.13.11.16;1.13.11.2;1.13.11.39;1.13.11.1|1.13.11.M6;1.14.99.46
R04382,4.2.2.6;4.2.2.11|4.2.2.3;4.2.2.9;3.2.1.172;3.2.1.179;3.2.1.180;5.3.1.17;3.2.1.35
R09987,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.1.1.21;1.1.1.184;1.1.1.375;1.1.1.272;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.2.1.80
R11772,5.1.2.7;5.3.1.12;1.1.1.58;1.1.1.57;1.1.1.414|1.1.1.M8;1.1.1.380;2.7.1.4
R05050,1.2.1.3;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R04602,1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.1|1.13.11.M6;1.13.11.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R08617,4.2.3.-|4.2.3.124;3.2.1.85;2.7.1.1;4.3.3.6
R10663,1.14.13.187;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.237;1.14.14.1
R04884,1.14.18.1;4.1.1.84;1.13.12.-|1.14.13.210;1.10.3.1|1.14.18.1;1.14.18.3;1.13.11.8;1.13.11.4;1.13.11.57|1.13.11.8;1.1.3.15;1.1.3.38;1.14.14.172
R10980,1.14.13.16;3.1.1|3.1.1.-|3.1.1.17|3.1.1.83;3.1.1.25;1.14.13.22;3.1.1.81;6.2.1.3
R04682,1.1.1.62;1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R01749,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11603,2.5.1.138;2.5.1.39
R08850,3.4.16.4|3.4.17.8;3.4.17.14|3.4.17.8;3.5.5.1;4.3.1.15;2.3.1.68;3.1.1.43;3.5.2.2
R04541,2.8.4.1;1.8.98.5;1.8.98.1;1.8.98.4;1.8.7.3;1.3.4.1|1.3.98.2;1.14.13.25;1.14.18.3;4.99.1.2;1.14.13.8;1.8.1.14
R09591,6.3.1.13;3.6.1.5;6.3.2.2|6.3.2.3
R00647,1.1.3.8;1.3.2.3;1.6.5.4;1.14.17.1;1.10.2.1;1.14.17.3;1.10.3.3;1.8.5.1;1.23.5.1;1.14.17.4
R05276,1.3.1.8;1.3.1.38;1.1.1.36;1.3.1.34;1.3.1.44;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R02421,3.6.1.21;2.4.1.245;2.4.1.118;6.3.5.9;3.2.2.19;3.2.2.24;2.4.1.266;2.3.1.198;2.3.1.15
R04361,2.3.1.51;2.3.1.23|2.3.1.63;2.3.1.22;2.3.1.180
R01645,4.1.2|4.1.2.-|4.1.2.52;4.1.2|4.1.3.39
R05806,2.7.1.40;2.7.1.77;5.4.2|5.4.2.2|5.4.2.7
R08537,2.1.1.49;2.1.1.132;2.1.1.222
R07313,4.1.1.84;5.3.3.12;4.1.1.90;1.14.18.1;1.2.5.3;1.1.5.6|1.17.5.3;1.3.8.6;1.14.14.117;1.14.14.39;1.14.14.42;1.17.98.3;2.3.1.180
R09739,7.2.1.3;1.16.3.1;2.1.1.342;1.16.1.9;1.14.14.18
R09876,3.5.4.32;1.7.3.3;2.4.2.29
R04958,1.3.1.9|2.3.1.-;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39
R07762,2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.47
R02201,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R00357,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15;1.14.18.1
R02297,2.4.2.-|2.4.2.1
R12602,3.2.1.21
R11094,3.5.4.46;1.1.1.37
R07711,1.14.13.87;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.21;1.14.13.2|1.14.13.33;1.14.13.84;1.14.14.43|1.14.14.45;1.14.13.240;1.14.13.88
R08880,1.1.1|1.1.1.215;1.6.5.4;1.1.1.21;1.1.1.346;1.11.1.1|1.11.1.2;1.6.3.2;1.1.1.45;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11407,1.10.3.4;1.13.11.6;1.3.5.3;1.14.14.117;2.3.1.26;1.11.1.16;1.13.11.4;1.13.11.74;1.2.3.1;1.14.13.242;3.2.1.18
R12997,1.1.1.120;1.1.1.121;1.1.1.116;1.1.1.292;1.6.5.4;1.1.1.119|1.1.1.179;1.1.1.119;1.1.1.120|1.1.1.179|1.1.1.376|1.1.1.48;1.11.1.1|1.11.1.2;1.6.3.2;1.1.1.122|1.1.1.316;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17;1.1.1.359;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R09112,1.14.14.111;1.14.14.86;1.14.14.145;1.14.18.9;1.14.14.126;1.14.14.115;1.14.14.137;1.14.13.-|1.14.13.25;1.14.15.32;1.14.14.16;1.14.14.84;1.14.15.15;5.3.3.1;2.3.1.26;1.14.14.52;1.14.14.95;1.14.15.29;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298
R05038,1.1.1.219;1.1.1.234;1.1.1.36;1.1.1.330;1.3.1.93;1.6.5.2
R08661,2.4.1.195;2.4.1.111;2.4.1.91;2.4.1.185;2.4.1.63;3.6.1.45;2.4.1.14;2.4.1.17;2.4.1.271;2.7.7.12
R01290,4.4.1.1|4.4.1.3;4.2.1.22;4.4.1.21
R00127,3.6.1.21;2.7.4.3
R07390,2.7.8.41;2.5.1.145
R05050,1.2.1.3;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R02462,1.1.1.164|1.1.1.192;1.1.1.2;1.1.1.1|1.1.1.71
R02797,3.5.1.24|3.5.1.74;2.3.1.65;2.8.3.25;3.1.2.6
R11842,2.5.1.39;2.5.1.20
R06828,2.4.1.43;2.4.1.351;2.4.1.264;2.4.1.271;2.4.1.185;2.4.1.91;2.4.1.239;2.4.1.309;2.4.1.17;2.4.1.287;2.4.1.236;2.4.1.-|2.4.1.293;2.4.1.-|2.4.1.254;2.4.1.111;2.4.1.-|2.4.1.291;2.4.1.-|2.4.1.285;2.4.1.-|2.4.1.292;2.4.1.14;2.4.1|2.4.1.58
R00656,1.14.14.42;4.1.1.17;4.1.1.-|4.1.1.96;4.1.1.95;4.1.1.65
R05645,5.3.1.28
R00337,5.4.2.2;3.2.1.22;3.2.1.107;2.4.1.245;5.4.2.6;3.2.1.23
R10937,3.1.3.5
R04505,2.1.1.76;2.1.1.88;2.1.1.169;2.1.1.117;2.1.1.64
R09807,1.1.3.42;1.4.3.13;1.3.3.6;1.8.3.5;1.1.3.20;1.6.3.1;1.3.3.16;1.1.3.30;1.1.3.15;1.14.18.1
R09750,1.1.1.233;1.6.5.2
R06644,2.3.1.252;2.3.1.111;2.3.1.244;2.3.1.161;2.3.1.-|2.3.1.235;2.3.1.199;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.119;2.3.1.-|2.3.1.217;2.3.1.208;2.3.1.-|2.3.1.212;2.3.1.165;1.2.7.11;2.3.1.159
R08332,2.3.3.-|2.3.3.17;2.3.1.180
R02493,2.7.1.-|2.7.1.35;2.7.1.40
R00219,2.3.1.180
R03549,1.13.11.8;1.13.11|1.13.11.3;1.13.11.57|1.13.11.8;1.11.1.6
R09620,2.5.1.20;2.5.1.39
R01366,4.1.1.4;6.4.1.6;2.3.1|4.1.1.87;4.1.1.64;2.3.1.-|2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86
R02381,2.3.1.91;3.1.1.49;2.3.1.6;2.7.8.24;3.1.4.4;3.1.4.39;3.1.1.8;3.1.4.41;2.7.8.29;3.1.1.7|3.1.1.8
R01498,3.2.1.46|3.2.1.62;3.2.1.45|3.2.1.62;3.2.1.23
R02420,2.3.2.6
R01340,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22
R03524,4.4.1.9;2.5.1.18
R05372,1.2.1.3;2.8.3.9;1.2.3.1
R07181,1.1.1.37
R05277,1.7.1.6;1.7.1.17|1.7.1.6
R13277,2.7.1.201|2.7.1.69;3.2.1.141;2.3.1.279;3.1.3.12;2.3.1.122;2.3.1.79;2.3.1.273;2.7.1.205;2.7.1.208|2.7.1.69;2.7.1.207;3.1.1.6;2.7.1.195;2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.4.1.245;6.1.2.2;2.7.1.211;5.4.99.16
R07631,4.2.3.-|4.2.3.25|4.2.3.48;4.2.3|4.2.3.26;5.4.4.8;5.4.4.4;4.2.3.49;1.1.1.71;4.2.3.141;4.2.3.144;4.2.3.50;4.2.3.189;4.2.3.190;3.1.7.4;4.2.3.140;2.5.1.123;3.1.7.12;2.5.1.124;2.5.1.153|3.1.7.9;2.5.1.74;4.2.3.15;4.2.3.27;4.2.3.83;4.2.3.81;4.2.3.54;2.7.7.91;2.5.1.84;4.2.3.183;4.2.3.44;4.2.3.35;3.6.1.10;4.2.3.30;4.2.3.18|4.2.3.29;4.2.3.147;2.7.7.50
R01813,1.1.1.153;1.1.1.325;1.1.1.21;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R04193,3.2.1.7;2.4.1.99;3.2.1.26|3.2.1.80;3.2.1.80;2.4.1.100;2.4.1.243;1.1.99.13;3.2.1.65;5.4.99.11;2.7.1.211
R04928,2.7.1.25;2.7.4.3
R00704,1.6.5.4;1.1.1|1.1.1.27|1.1.1.28
R06690,1.14.13.181;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.237;1.14.13.88;1.14.13.240;1.14.14.1
R02953,4.4.1.13;4.1.99.1|4.4.1.1|4.4.1.3;4.3.1.15;2.3.1.80;3.5.1.114|3.5.1.14;3.4.11.1|3.4.11.2|3.4.11.23|3.4.13.-
R11233,5.1.3.33;2.7.1.188;4.2.3.155;4.2.3.152;5.1.3.35;5.1.3.31;5.1.3.30|5.1.3.31;4.2.1.10
R02862,2.1.1.85;2.1.1.49;2.1.1.98;2.1.1.15;2.1.1.333;2.1.1.197;2.1.1.77
R05299,1.13.11.1;1.13.11.2;1.13.11.-|1.13.11.3;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R13257,2.3.1.300;2.3.1.180
R00209,1.1.1.36;1.1.1.211|1.1.1.35
R10419,1.1.1.37
R00574,4.6.1.2;3.6.1.26;4.6.1.6;2.7.8.41;2.7.7.14|2.7.7.an;2.7.7.41
R01781,1.1.1.1|1.1.1.14|1.1.1.6|1.1.1.77
R07535,2.1.1.210;2.1.1.132;2.1.1.100;1.16.1.8;2.1.1.163
R09446,1.14.13.190;1.14.19.68|1.14.21.5;1.14.19.48;1.14.13.8;1.6.3.2;1.14.21.6;1.14.21.1;1.14.21.2;1.14.19.21;1.14.19.41|1.3.1.-;1.14.21.3;1.14.13.-|1.14.13.119|1.14.14.149;1.14.13.104;1.14.14.37;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R10167,2.1.1.262;2.1.1.263;2.1.1.132;2.1.1.100;2.1.1.142;2.1.1.363;1.16.1.8;2.1.1.317;2.1.1|2.1.1.163
R08653,1.14.14.45;1.14.14.43|1.14.14.45;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.240;1.14.13.8;1.14.13.84;1.14.12.10;1.14.14.91
R08310,1.1.1.1
R07003,2.5.1.18
R09069,1.1.1.294;1.14.13.26;1.1.1.211|1.1.1.35
R00451,4.1.1.17;4.1.1.-|4.1.1.96;1.14.14.42;4.1.1.95;1.14.11.27|1.14.11.65|1.14.11.67;4.1.1.65
R02123,1.2.1|1.2.1.36;1.17.3.2|1.2.1.3|1.2.1.36|1.2.1.5
R01768,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R06857,1.3.1.119|1.3.1.19;1.14.12.-|1.14.12.26;1.3.1.28;1.6.5.4;1.3.1.87;1.11.1.1|1.14.12.17;1.3.1.56;1.6.6.9|1.7.2.3;1.14.13.131;1.12.1.2|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.69
R12951,3.6.1.21;3.6.1.5;2.7.1.40;6.3.2.14
R10836,2.4.2.8;6.3.5.9;2.4.2.3|2.4.2.4
R07338,2.4.1.237;2.4.1.170;2.4.1.185;2.4.1.238;2.4.1.91;2.4.1.126;2.4.1.234;2.4.1.-|2.4.1.286;2.4.1.177;2.4.1.121;2.4.1.271;2.4.1.239;2.4.1.136;2.4.1.17;2.4.1.115;2.4.1.35;2.4.1.357;2.4.1.120|2.4.1.126
R02556,3.5.4.4
R02677,3.6.1.21;5.4.2.2;3.6.1.21|3.6.1.9
R03879,1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.211|1.1.1.35
R01941,1.2.1.44;1.3.1.8;1.3.1.38;1.3.1.34;1.3.1.44;1.1.1.36;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.6.5.4;1.3.1.93;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R10287,3.5.1.13;1.14.12.19;1.1.1.222|1.1.1.237|1.1.1.28;2.6.1.21;1.14.12.12;1.13.11.38;4.1.2.26;1.13.11.2;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.91
R00946,2.1.1.13;2.1.1.14
R08547,2.1.1.98;2.1.1.77
R09079,1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.3|1.12.1.5;1.11.1.1|1.14.12.17
R10426,2.4.1.239;2.4.1|2.4.1.297;2.4.1.87;2.4.1|2.4.1.-|2.4.1.298;2.4.1.15;2.4.1.238;2.7.4.6
R10448,2.1.1.274;2.1.1.6|2.1.1.68;2.1.1.277;2.1.1.222
R03880,2.4.1.159;2.4.1.236;2.4.1.-|2.4.1.330;2.4.1.239;2.4.1.241;3.2.1.40;5.4.2.2;3.2.1.70;3.2.1.20|3.2.1.70;2.7.1.69
R11282,2.4.1.87;2.4.1.239;2.4.1.236;2.4.1.15;2.4.2.51;2.4.1.-|2.4.1.254;2.4.1|2.4.1.297;2.4.1.173;2.4.1.210;2.4.1.17
R00453,4.3.1.15;1.1.2.3;1.1.2.4;2.6.1.21;1.1.99.6;4.1.3.32;2.6.1.57;2.6.1.88;2.6.1.14;1.1.1|1.1.1.10|1.1.1.153|1.2.1.3
R02277,1.1.3.18;1.7.3.1;1.1.3.15;1.2.3.1;1.8.3.2;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R04758,1.1.1.146;1.1.1|1.1.1.-|1.1.1.146|1.1.1.51;1.6.5.4;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R09881,2.7.4.3
R11723,6.3.2.50;4.4.1.26;3.1.2|3.1.2.20;6.2.1.17;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
R09381,2.3.1.51;2.3.1.40;2.3.1.15
R01416,3.4.11.1|3.4.13
R00140,2.7.4.14;2.7.4.8
R11505,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.14.12.-|1.14.12.26;1.14.12.10;1.14.12.19
R09668,2.4.2.3|2.4.2.4;5.4.2.2
R11478,1.14.19.49;1.14.19.56;1.14.19.9;1.14.19.60;1.14.14.15;1.14.19.58;1.14.19.59;1.3.8.1|1.3.8.4|1.3.8.7;1.1.99.21;1.3.8.2;1.14.14.13;1.14.14.46;1.14.14.3;1.14.14.5;1.14.14.27;1.14.14.173;1.14.14.172;1.14.14.8;1.14.14.20;1.14.14.9;1.16.8.1
R02508,2.5.1.48;2.6.1.7;4.4.1.1|4.4.1.3;4.2.1.22;2.3.1.46
R12259,4.2.3.197;4.2.3.50;4.2.3.68;4.2.3.204;4.1.99.16|4.2.3.-|4.2.3.22;4.2.3.74;4.2.3.37;4.2.3.69;4.2.3.136;4.2.3.96;4.2.3.169;4.2.3.158;4.2.3.79;4.2.3.157;4.2.3.7;3.1.7.7|4.2.3.194;4.2.3.42;4.2.3.6;5.4.99.39;5.4.99.36;5.4.99.35;4.2.3.39;5.4.99.49;5.4.99.54;4.2.3.70;5.4.99.50;4.2.3.172;4.2.3.146;4.2.3.199;4.2.3.164|4.2.3.ek;4.2.3.160;4.2.3.-|4.2.3.129;5.4.99.48;5.4.99.40;4.2.3.17;4.2.3.195;5.4.99.34;4.2.3.21;5.4.99.41;4.2.3.198|4.2.3.66;4.2.3.64;4.2.1.-|4.2.1.137;4.2.3|4.2.3.-|4.2.3.56;4.2.3.191;4.2.3.9;4.2.3.61;4.2.3.98;4.2.3.82;4.2.3.73;5.4.99.32;3.1.7.4
R05838,2.6.99.2
R09677,2.4.1.255;3.2.1.169;2.4.1.-|2.4.1.283;2.4.1.109;2.4.1.250;2.4.1.-|2.4.1.285;2.4.1.-|2.4.1.290;2.4.1.306;2.4.99.18
R08347,1.4.3.4;1.4.3.3;1.4.3.2;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1
R10634,2.4.99.20;2.4.2|2.4.2.1
R09181,2.8.2.1;3.1.6.1|3.1.6.12|3.1.6.8;2.8.2.1|2.8.2.3;2.8.2.27;3.1.3.1|3.1.3.2
R09825,4.3.1.15;2.6.1.57;6.3.5.9;2.6.1.94;4.1.1.95;1.1.1.286|1.1.1.41|1.1.1.42|1.1.1.87;2.6.1.-|2.6.1.11
R06987,2.3.1|2.3.1.-|2.3.1.54;2.3.1.300;1.2.1.25|1.2.1.M8|1.2.4.4|2.3.1.168;1.2.7.1|1.2.7.2|1.2.7.7;2.3.1.180
R07510,1.3.99.29;1.3.5.5;1.3.99.28;1.3.99.31;1.3.99.30;5.2.1.12;1.3.5.6;2.5.1.-|2.5.1.32;1.3.8.2;5.5.1.-|5.5.1.18;5.5.1.-|5.5.1.19;4.2.1.131;1.3.99.27;1.14.15.9;1.3.99.26;1.2.1.5
R09134,1.13.11.1;1.14.13.50;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.1.3.15
R05629,2.4.2.43;2.5.1.-|2.5.1.31;2.5.1.89;3.4.17.14|3.4.17.8;3.4.16.4|3.4.17.8
R00616,2.7.4.6
R11956,2.1.5.1;2.1.2.10
R11588,2.3.1.86;2.3.1.206;2.3.1.111;2.3.1.295;2.3.1.119;2.3.1.262;2.3.1.290;2.3.1.289;2.3.1.85;2.3.1.41;2.3.1.165;2.3.1.237;2.3.1.161;2.3.1.236;2.3.1.199;2.3.1.292;2.3.1.239;1.3.1.-|2.3.1.170|2.3.1.74
R06073,5.3.1.6;1.1.1.-|1.1.1.251
R02620,1.2.1.50;1.3.1.38;1.3.1.8;1.1.1.36;1.3.1.34;1.3.1.44;1.2.1.-|1.2.1.10|1.2.1.57|1.2.1.87
R01300,6.2.1.33;6.2.1.27;6.2.1.2;3.1.2.23;3.1.2|3.1.2.2|3.1.2.23;6.2.1.7;6.2.1.2|6.2.1.25|6.2.1.33;3.6.1.5
R12012,2.4.1.353;2.4.1.69;2.4.1|2.4.1.344;2.4.1.68;2.4.1.214;2.4.1.308;2.4.1.13;2.4.1.159;2.4.1.236;2.4.1.17
R06876,
R01647,4.1.2|4.1.2.-|4.1.2.52;2.7.3.9;2.7.1.40
R11013,1.14.99.50|1.14.99.51;1.4.3.13;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.3.3.16;1.1.3.30;1.1.3.15
R10450,2.1.1.-|2.1.1.276;2.1.1.275|2.1.1.276;2.1.1.344;2.1.1.80;2.1.1.77
R11718,3.1.3.1;4.1.2.19;2.2.1.1
R13196,4.2.2.6;3.2.1.172;3.2.1.179;5.3.1.17;4.2.2.26;3.2.1.180;5.5.1.27;5.5.1.25;4.2.1.68;4.2.1.90;4.2.1.67;4.2.1.158;4.2.1.40;4.2.1.42;4.2.1.156;4.2.2.11;4.2.2.24
R05171,2.3.1.180
R04034,3.1.1.111|3.1.1.32;3.1.1.4
R10724,1.13|1.13.12.19;1.13.12.24;1.2.2.4;1.13.12.6;1.13.11.27;1.14.11.46;1.14.11.72;1.13.11.46;1.14.12.1;1.13.11.83;1.14.11.27|1.14.11.65|1.14.11.67;1.14.11.49;1.14.11.54;1.14.11.68;1.14.11.66
R06470,1.14.13.26;1.14.13.25;1.1.1.272;1.1.1.375;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R02996,2.8.2.22;3.1.6.1;2.8.2.1;1.11.1.7
R06806,2.3.1.153;2.3.1|2.3.1.-|2.3.1.215;2.3.1.172;2.3.1.116;2.3.1.79;2.3.1.133;2.3.1.115;2.3.1.171;2.3.1.273;2.3.1.188;2.3.1.196;1.2.1.18;2.3.1.119;2.3.1.229;2.3.1.140;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.180
R05049,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11513,4.2.1.-|4.2.1.165;2.3.1.26;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;1.3.1.75;2.1.1.11;1.2.4.1|2.2.1.6|4.1.1.1
R09876,3.5.4.32;1.7.3.3;2.4.2.29
R11330,5.1.3.38;5.3.1.33;1.1.1.402;2.7.1.5;2.7.1.3;4.1.1.121;4.1.2.13
R11778,2.1.1.343;2.1.1.216;2.1.1.213;2.1.1.114;2.1.1.98;2.1.1.173
R08167,2.8.2.24;2.4.1.195;2.8.2.-|2.8.2.38;2.8.2.1;2.8.2.14;2.8.2.15;2.8.2.36;6.3.5.9;2.8.2.3;2.7.1.25
R10470,6.3.3.5;3.6.1.5;2.7.1.40;3.5.1.54
R13257,2.3.1.300;2.3.1.180
R05627,2.7.4.29;2.4.2.43;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.89;2.4.2.46;2.4.2.47;2.7.8.13
R10845,2.6.1.107|2.6.1.57;2.6.1.72;2.6.1.42|2.6.1.6;2.6.1.15|2.6.1.64;2.6.1.1|2.6.1.27|2.6.1.42|2.6.1.5|2.6.1.57|2.6.1.58|2.6.1.9
R00477,4.1.3.1;4.2.1.32;4.2.1.81;4.3.1.16;4.3.1.27;4.1.3.41;4.2.1.114;4.1.3.24;1.1.99.14;4.2.1.9
R05158,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.22;1.14.12.14;1.14.13.69;1.14.12.10;1.14.13.223;1.14.13.87;1.6.5.4;1.14.13.240;1.14.12.12;1.14.13.25
R02252,1.3.1.32;1.6.5.2
R12354,6.3.2.57|6.3.2.af;6.3.2.39;3.6.1.5;6.3.2.14;6.3.2.17;1.2.1.38|2.3.1.1|2.6.1.11|2.7.2.8
R08045,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
