Reaction,All ECs
55041,2.3.1.-|2.3.1.218;2.3.1.199;2.3.1.262;2.3.1.230;2.3.1.194;2.3.1.226|2.3.1.74|4.1.1.9
56005,3.2.1.47;3.2.1.45;3.2.1.46;5.1.3.3;2.3.1.72;3.2.1.195;5.4.99.62
56009,3.2.1.47;3.2.1.46;3.2.1.45;5.1.3.3;2.4.1.31;2.4.1.279;2.4.1.20;2.4.1.8;2.4.1.281;2.3.1.72;3.2.1.191;2.4.1.22;2.4.1.339;2.4.1.245;2.4.1.231;2.4.1.64;3.2.1.190|3.2.1.40;3.2.2.1;3.2.1.195;3.2.2.8;3.2.1.85
56029,3.2.1.47;3.2.1.45;3.2.1.46;5.1.3.3;2.3.1.72;2.4.1.281;2.4.1.8;2.4.1.20;2.4.1.279;2.4.1.31;3.2.1.191;1.1.99.28;3.2.1.190|3.2.1.40;2.4.1.22;3.2.1.195;2.4.1.7;2.4.1.339;5.4.99.62
56045,2.3.1.72;3.2.1.47;3.2.1.45;3.2.1.46;5.4.99.62
56125,2.5.1.137;2.5.1.136;2.5.1.75
56129,2.5.1.137;2.5.1.136;2.5.1.75
56517,4.2.1.1;1.3.3.3
56521,1.17.98.2;1.3.98.3|1.3.99.22;2.8.1.8
56709,1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.13;1.14.19.56;1.14.14.15;1.14.14.30;1.14.14.63;1.14.14.33;1.14.14.12;1.14.99.46;1.14.14.22;1.14.14.155;1.14.14.108;1.14.14.35;1.14.14.21
56745,1.14.11.41;1.14.11.21;1.14.11.28;1.14.11.8;1.14.11.-|1.14.11.55;1.13|1.13.12.19;1.14.11.-|1.14.11.35;1.14.11.24;1.14.11.25;1.14.11.11;1.14.11.13;1.14.11.40;1.14.11.39;1.14.11|1.14.11.2|1.14.11.57;1.14.11.56;1.14.11.15;1.14.11.1;1.14.11.45;1.14.11.46;1.14.11.20;1.14.11.58;1.14.11.52;1.14.11.18;1.14.11.9
56753,1.14.14.154;1.13.11.6;1.13.11.41;4.1.99.5;1.13.11.81;1.14.14.14;1.14.13.39
56829,
56833,
56845,2.1.1.275|2.1.1.276;2.1.1.344;2.1.1.333;2.1.1.71;2.1.1.17;2.1.1.79;2.1.1.231;2.1.1.69;2.1.1.267;2.1.1.317;2.1.1.267|2.1.1.42;2.1.1.150;2.1.1.46;2.1.1.6;2.1.1.15;2.1.1.197
56865,2.3.1.236;2.3.1.237;2.3.1.165;2.3.1.240;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.94;1.2.1.-|1.2.1.18|1.2.1.75
56909,2.3.1.150;2.6.99.3;2.5.1.134;2.5.1.51;2.5.1.49|4.2.99.10;2.5.1.144|2.5.1.47;5.5.1.5;3.1.1.80;5.5.1.27;1.13.11.50;4.1.99.20|4.3.3;3.1.1.53;1.2.1|1.2.1.19|1.2.1.24|1.2.1.3|1.2.1.31|1.2.1.36|1.2.1.48|1.2.1.5|1.2.1.69|1.2.1.88
56941,4.1.2.13|4.1.2.40
56997,5.3.1.15|5.3.1.5
57021,2.7.1.188;2.7.1.169;2.7.1.3;2.7.1.184;2.7.1.33
57025,5.3.1.1
57045,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
57053,4.1.1.5;2.3.1.156;4.1.1.97;2.3.1.253;2.3.1.165;2.3.1.151;2.3.1.239;1.13.12.17;2.3.1.94;2.3.1.151|2.3.1.177|2.3.1.220;2.3.1.156|2.3.1.74
57057,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
57061,1.13.12.17;6.3.5.11;6.3.5.9;6.3.5.10;1.1.1.34|1.1.1.88;1.3.1.101;6.3.2.14;1.2.1|1.2.1.19|1.2.1.24|1.2.1.3|1.2.1.31|1.2.1.36|1.2.1.48|1.2.1.5|1.2.1.69|1.2.1.88
57065,1.6.5.4;6.3.5.11;6.3.5.9;6.3.5.10;1.14.13.39;5.1.1.11;2.4.99.14;2.7.8.46;6.3.2.14;2.7.8.26
57069,2.7.1.217;2.7.1.29;2.7.1.92;2.7.1.209;2.7.1.19;2.7.1.5;2.7.1.51;2.7.1.214;2.7.1.-|2.7.1.35
57073,2.3.1.156;4.1.1.5;2.3.1.239;2.3.1.165;2.3.1.236;2.3.1.237;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.94
57077,6.3.5.9;6.3.5.11;6.3.5.10;2.2.1.6;6.3.2.14;4.3.1.15;1.14.11.25;6.4.1.6;4.1.99.25;4.1.1.39
57081,1.11.1.12;1.11.1.9;1.8.4.2;1.11.1.17;3.1.2.6
57101,5.1.3.1;5.1.3.4;5.-.-.-|5.1.3.1|5.1.3.22;4.2.1.109
57153,1.14.11.8;1.14.11.28;1.14.11.41;1.14.11.21;1.14.11.-|1.14.11.55;1.13|1.13.12.19;1.14.11.-|1.14.11.35;1.14.11.24;1.14.11.25;1.14.11.11;1.14.11.13;1.14.11|1.14.11.2|1.14.11.57;1.14.11.56;1.14.11.15;1.14.11.46;1.14.11.40;1.14.11.39;1.14.11.45;1.14.11.1;1.14.11.58;1.14.11.20;1.14.11.52;1.14.11.18;1.14.11.9
57377,1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.13;1.14.14.15;1.14.19.56;1.14.14.12;1.14.14.30;1.14.99.46;1.14.14.22;1.14.14.108;1.14.14.155;1.14.14.21;1.14.14.33
57385,2.3.1.150;2.3.1.169;2.3.1.67;2.3.1.16|2.3.1.38|2.3.1.9
57389,1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.13;1.14.19.56;1.14.14.15;1.14.14.30;1.14.14.12;1.14.14.33;1.14.99.46;1.14.14.22;1.14.14.155;1.14.14.108;1.14.14.21
57397,2.1.1.117;2.1.1.169;2.1.1.76;2.1.1.88;2.1.1.70|2.1.1.93;2.1.1.64
57401,1.13.11.50;3.1.1.80;3.1.1.53;1.2.1.-|1.2.1.19|1.2.1.26|1.2.1.3|1.2.1.4|1.2.1.5|1.2.1.88
57581,5.1.3.1;5.1.3.4;5.-.-.-|5.1.3.1|5.1.3.22;4.2.1.109
57681,1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.13;1.14.14.30;1.14.14.15;1.14.19.56;1.14.99.46;1.14.14.21;1.14.14.108;1.14.14.155;1.14.14.12;1.14.14.22;1.14.14.35
57749,2.3.1.240;2.3.1.94;2.3.1.237;2.3.1.165;2.3.1.236;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.252;2.3.1.161
57753,2.3.1.240;2.3.1.94;2.3.1.237;2.3.1.165;2.3.1.236;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.252;2.3.1.161
57757,2.3.1.240;2.3.1.94;2.3.1.237;2.3.1.236;2.3.1.165;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.252;2.3.1.161
57761,2.3.1.240;2.3.1.94;2.3.1.237;2.3.1.236;2.3.1.165;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.252;2.3.1.161
57833,1.6.3.2;1.2.1.95|1.2.1.z;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1.21|1.2.1.16|1.2.1.26|1.2.1.79;1.2.1.4|1.2.1.63;1.2.1.26|1.2.1.3
57857,1.13|1.13.12.19;1.14.11.18;1.14.11.59|1.14.20.2;1.14.11.60;1.14.11.58;1.14.20.4;1.14.11.9;1.14.20.6;1.14.11.22|1.14.20.5;1.14.11.31;1.14.11.2;1.14.11.4;1.14.11.7;1.14.11.16
57869,1.13|1.13.12.19;1.14.11.18;1.14.11.59|1.14.20.2;1.14.11.60;1.14.11.58;1.14.20.4;1.14.11.9;1.14.20.6;1.14.11.22|1.14.20.5;1.14.11.31;1.14.11.2;1.14.11.4;1.14.11.7;1.14.11.16
57885,2.7.1.90;3.6.1.68;3.6.1.64;3.6.1.5|3.6.1.6|3.6.1.64;4.2.1.-|4.2.1.136;3.6.1.55|3.6.1.58
57929,6.3.5.10;6.3.5.12;6.3.5.9;6.3.5.11;6.3.4.2
57937,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
57949,1.14.12.23;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.14;1.14.12.22;1.6.5.4;1.11.1.1|1.14.12.17
57953,1.14.12.23;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.1;1.14.12.13;1.14.12.22;1.14.12.14;1.14.13.131;1.6.5.4;1.14.12.18
57957,1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
57961,1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
57965,1.14.14.3;1.14.14.5;1.14.14.28;1.14.14.13;1.14.19.56;1.14.14.15;1.14.14.30;1.14.14.33;1.14.14.12;1.14.14.155;1.14.14.108;1.14.99.46;1.14.14.22;1.14.14.21
57969,1.14.14.5;1.14.14.3;1.14.14.13;1.14.14.28;1.14.14.15;1.14.19.56;1.14.14.155;1.14.14.108;1.14.14.12;1.14.14.10;1.14.99.46;1.14.14.22;1.14.14.21
57973,1.14.14.5;1.14.14.3;1.14.14.28;1.14.14.13;1.14.14.15;1.14.19.56;1.14.14.155;1.14.14.108;1.14.14.12;1.14.14.10;1.14.14.22;1.14.99.46;1.14.14.30;1.14.14.21
57977,2.4.1.13;2.4.1.14;2.4.1.63;2.4.1.350;2.4.1.192;2.4.1.90;2.4.1.-|2.4.1.284;2.4.1.338;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.22;2.4.1.15
57981,2.4.1.13;2.4.1.14;2.4.1.63;2.4.1.350;2.4.1.192;2.4.1.90;2.4.1.338;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.15
57985,2.4.1.13;2.4.1.14;2.4.1.63;2.4.1.350;2.4.1.238;2.4.1.192;2.4.1.-|2.4.1.330;2.4.1.338;2.4.1.309;2.4.1.22;2.4.1.90;2.4.1.15
57989,2.4.1.13;2.4.1.14;2.4.1.63;2.4.1.350;2.4.1.192;2.4.1.22;2.4.1.338;2.4.1.90;2.4.1.15
57993,2.4.1.350;2.4.1.192;2.4.1.22;2.4.1.338;2.4.1.90;2.4.1.15;2.4.1.276;2.4.1.-|2.4.1.284;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.219;2.4.1.202;2.4.1.-|2.4.1.266;2.4.1.85;2.4.1.238;2.4.1.-|2.4.1.330;2.4.1.13
57997,2.4.1.350;2.4.1.192;2.4.1.90;2.4.1.-|2.4.1.284;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.338;2.4.1.22;2.4.1.15;2.4.1.219;2.4.1.276;2.4.1.85;2.4.1.-|2.4.1.266;2.4.1.202;2.4.1.13
58001,2.4.1.272;2.4.1.123;2.4.1.304;2.4.1.305;2.4.1.303;2.4.1.343;2.4.1.270;2.4.1.-|2.4.1.301;2.4.1.309;2.4.1.293;2.4.1.187;2.4.1.96;2.4.1.357;2.4.1.-|2.4.1.286;2.4.1.180;2.4.1.348;2.4.1.264;2.4.1.294;2.4.1.287;2.4.1.-|2.4.1.291;2.4.1.292;2.4.1.288;2.4.1.227
58005,2.4.1.272;2.4.1.123;2.4.1.304;2.4.1.343;2.4.1.305;2.4.1.303;2.4.1.270;2.4.1.309;2.4.1.-|2.4.1.301;2.4.1.293;2.4.1.187;2.4.1.96;2.4.1.180;2.4.1.357;2.4.1.264;2.4.1.-|2.4.1.286;2.4.1.348;2.4.1.287;2.4.1.294;2.4.1.288;2.4.1.292;2.4.1.-|2.4.1.291;2.4.1.227
58009,2.4.1.350;2.4.1.192;2.4.1.338;2.4.1.22;2.4.1.90;2.4.1.15;2.4.1.276;2.4.1.-|2.4.1.284;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.219;2.4.1.202;2.4.1.-|2.4.1.266;2.4.1.85;2.4.1.238;2.4.1.-|2.4.1.330;2.4.1.13
58025,2.4.1.350;2.4.1.192;2.4.1.-|2.4.1.323;2.4.1.324;2.4.1.-|2.4.1.266;2.4.1.90;2.4.1.219;2.4.1.-|2.4.1.284;2.4.1.15;2.4.1.22;2.4.1.202;2.4.1.338;2.4.1.85;2.4.1.276;2.4.1.272;2.4.1.194;2.4.1.63;2.4.1.14
58029,2.3.1.240;2.3.1.94;2.3.1.237;2.3.1.165;2.3.1.236;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.252;2.3.1.161
58045,2.3.1.265;2.3.1.79;2.3.1.18;2.3.1.172;2.3.1.-|2.3.1.214;2.3.1.153;2.3.1.60|2.3.1.81;2.3.1.252;2.3.1.171;2.3.1.20
58049,1.2.1.84;2.3.1.225
58053,2.3.1.178;2.3.1.264;2.3.1.57|2.6.1.29;2.3.1.57;2.3.1.87;2.3.1|2.3.1.82;2.3.1.271;2.3.1.1|2.3.1.183|6.3.4.16
58069,1.13.11.43;1.1.3.38;1.13.11.76;1.13.11.59;1.13.11.15;1.13.11.84|1.14.99.42;1.13.11.51;1.13.11.75|1.14.99.41;1.14.15.17;1.1.3.42;1.13.11.65;1.1.3.15;1.3.3.6;1.4.3.2
58117,2.4.1.-|2.4.1.330;2.4.1.203;2.4.1.215;2.4.1.-|2.4.1.266;2.4.1.96;2.4.1.90;2.4.1.13;2.4.1.194;2.4.1.22;2.4.1.63;2.4.1.-|2.4.1.323;2.4.1.354;2.4.1.202;2.4.1.218;2.4.1.114|2.4.1.35;2.4.1.-|2.4.1.284;2.4.1.324;2.4.1.85;2.4.1.14;2.4.1.220;2.4.1.126;2.4.1.15
58121,4.6.1.1;6.3.2.14;2.7.7.85
58125,1.14.14.3;1.14.14.5;1.14.14.13;1.14.14.28;1.14.14.15;1.14.19.56;1.14.14.21;1.14.99.46;1.14.14.155;1.14.14.108;1.14.14.12;1.14.14.22;1.14.14.35
58145,6.3.1.14;6.2.1.35;6.2.1.22;6.3.1.1|6.3.5.4
58149,2.3.1.268|2.3.1.84;3.1.1.7|3.1.1.8;3.1.1.53;3.1.1.41|3.5.2.6
58161,4.2.3.34;4.2.3.31;4.2.3.33;4.2.3.-|4.2.3.131;4.2.3.185;4.2.3.42;4.2.3.28;4.2.3.18;4.2.3.45;4.2.3.44;4.2.3.35;4.2.3.19;4.2.3.103;4.2.3.183;4.2.3.32;4.2.3.99;4.2.3.193;4.2.3.147;4.2.3.30;4.2.3.18|4.2.3.29;4.2.3.192;4.2.3.186;4.2.3.68;4.2.3.-|4.2.3.129;4.2.3.6;4.2.3.37;4.2.3.136;4.2.3|4.2.3.-|4.2.3.56;4.2.3.69;4.2.3.158;4.2.3.36;4.2.3.96;4.2.3.164|4.2.3.ek;4.2.3.117;4.2.3.172;4.2.3.17;4.2.3.160;4.2.3.198|4.2.3.66;4.2.3.195;4.2.3.191;4.2.3.74;4.2.3.62;4.2.3.9;4.2.3.61;4.2.3.105;4.2.3.120;3.1.7.12;4.2.3.7;4.2.3.79;4.2.3.83
58165,4.2.3.68;4.2.3.96;4.2.3.37;4.2.3.69;4.2.3.74;4.2.3.136;4.2.3.79;4.2.3.7;4.2.3.-|4.2.3.129;4.2.3.169;4.2.3.160;4.2.3.6;4.2.3.172;4.2.3.62;4.2.3.157;4.2.3.198|4.2.3.66;4.2.3.158;4.2.3.22;4.2.3.181;4.2.3|4.2.3.-|4.2.3.56;4.2.3.164|4.2.3.ek;4.2.3.39;4.2.3.70;4.2.3.64;4.2.3.80;4.2.3.21;4.2.3.87;2.5.1.86;4.2.3.76;4.2.3.146;4.2.3.56|4.2.3.58;4.2.3.98;4.2.3.163;4.2.3.73;4.2.3.17;4.2.3.24;4.2.3.191;4.2.3.90;4.2.3.133;4.2.3.-|4.2.3.104;4.2.3.170;4.2.3.175;4.2.3.9;4.2.3.61;4.2.3.195;4.2.3.83;4.2.3.-|4.2.3.128;4.2.3.184;4.2.3.-|4.2.3.127;4.2.3.67;4.2.3.161;4.2.3.135;4.2.3.50;4.2.3.82;4.2.3.176;4.2.3.165;4.2.3.182;4.2.3.101|4.2.3.102;4.2.3.-|4.2.3.162
58169,4.2.3.164|4.2.3.ek;4.2.3.73;4.2.3.21;4.2.3.61;4.2.3.9;4.2.3.198|4.2.3.66;4.2.3.-|4.2.3.129;4.2.3.90;4.2.3.62;4.2.3.37;4.2.3.68;4.2.3.6;4.2.3.87;2.5.1.31;2.5.1.88;4.2.3.96;4.2.3.172;4.2.3.7;4.2.3.136;4.2.3|4.2.3.-|4.2.3.56;4.2.3.22;4.2.3.69;4.2.3.181;4.2.3.79;4.2.3.83;2.5.1.86;4.2.3.24;4.2.3.160;4.2.3.64;4.2.3.74;4.2.3.98;4.2.3.169;4.2.3.55;4.2.3.76;4.2.3.-|4.2.3.104
58173,2.5.1.89;4.2.3.191;4.2.3.158;4.2.3.17;4.2.3.8;4.2.3.149;4.2.3.146;4.2.3.43;4.2.3.195;4.2.3.159;4.2.3.180;4.2.3.168;4.2.3.167;4.2.3.144;1.3.1.83;2.5.1.86;4.2.3.76;4.2.3.62;4.2.3|4.2.3.-|4.2.3.56;4.2.3.165;4.2.3.24;4.2.3.176;4.2.3.-|4.2.3.104;4.2.3.78;4.2.3.37;4.2.3.87;4.2.3.115;4.2.3.136;4.2.3.67;4.2.3.55;4.2.3.188;4.2.3.178;4.2.3.6;2.5.1.32
58177,2.5.1.21;1.3.1.96;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.3.1.83;1.3.1.97;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
58185,2.5.1.21;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.3.1.96;1.6.5.4;1.3.1.97;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
58189,4.2.3.27;2.5.1.137;4.2.3.108|4.2.3.111;4.2.3.112;2.5.1.136;2.5.1.75
58193,2.5.1.137;2.5.1.136;2.5.1.75
58201,2.6.1.48;2.6.1.11|2.6.1.13;2.6.1.13|2.6.1.81
58413,4.4.1.1|4.4.1.11|4.4.1.2;2.5.1.49|4.2.99.10;2.1.1.251;4.4.1.9;2.5.1.47|2.5.1.65;1.1.1.3
58457,3.2.1.208|3.2.1.au;2.4.1.352;2.4.1.268;2.4.1.269;2.4.1.-|2.4.1.266;2.4.1.217;2.3.1.72;2.4.1.230;2.4.1.279;2.4.1.31;2.4.1.281;2.4.1.20;2.4.1.8;3.2.1.85;3.2.1.182;3.2.1.122|3.2.1.93;3.2.1.118|3.2.1.21
58493,6.3.2.32;6.3.2.33;6.3.2.12|6.3.2.17;6.3.2.13;6.3.2.9
58521,1.14.14.3;1.14.14.13;1.14.14.28;1.14.19.56;1.14.14.15;1.14.14.5;1.14.14.30;1.14.14.21;1.14.14.35;1.14.14.33;1.14.14.12;1.14.14.155;1.14.14.108;1.14.99.46
58561,1.1.1.318;1.2.1.70
58565,1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1.318;1.6.5.4;1.3.1.22;1.1.1.170;1.2.1.70
58569,2.3.1.16|2.3.1.38|2.3.1.9
58573,1.3.3.6;1.4.3.2;1.1.3.15;1.4.3.3;1.2.3.1
58577,1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1.318;1.6.5.4;1.3.1.22;1.3.1.113;1.2.1.84;1.2.1.50;1.3.1.34;1.1.1.170;1.3.1.93;1.3.1.38;1.3.1.8;1.2.1.70
58665,1.1.99.2;1.1.99.39;1.1.5.4
58697,1.6.3.2;1.14.13.225;1.16.1.1;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.1.1.170;1.1.1.272
58713,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.14.13.225;1.1.1.170|1.1.1.418;1.1.1.345;1.1.1.337|1.1.1.375;1.4.1.5;1.2.1.23;1.16.1.1
58813,6.3.1.14;6.2.1.1|6.2.1.17
58817,6.3.2.9
58821,4.1.1.88|4.1.1.89;1.1.1.38|1.1.1.40|4.1.1.112|4.1.1.3|4.1.1.32|4.1.2.52|4.1.3.16|4.1.3.17|4.1.3.39|4.4.1.1
58825,1.14.13.81;1.14.13.122;1.13.12.17;1.14.13.39;1.16.3.1
58833,1.16.3.1;1.14.18.9;1.14.13.122;1.14.13.39;1.13.12.17;1.14.13.81
58869,1.16.3.1;1.14.13.122;1.13.12.17;1.14.13.39;1.14.13.81
58885,1.1.3.15;1.4.3.3;1.4.3.2;1.3.3.6;1.1.3.18;1.2.3.1
58889,1.4.3.3;1.4.3.2;1.1.3.15;1.2.3.1
58893,2.8.2.-|2.8.2.39;2.8.2.15|2.8.2.4;2.8.2.14;2.8.2.27;2.8.2.25;2.8.2.24;2.8.2.1|2.8.2.n2;2.8.2.36;2.8.2.37|2.8.2.8;2.8.2.10;2.8.2.11;2.8.2.2;2.8.2.3;2.8.2.20;1.8.4.8
58897,6.2.1.13;6.2.1.9;6.2.1.18;6.2.1.5
58901,3.5.1.54;3.5.1.3;3.5.1.84;3.5.1.6;6.3.1.1|6.3.5.4
58905,2.3.1.94;2.3.1.240;2.3.1.165;2.3.1.237;2.3.1.236;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.252;1.2.1.-|1.2.1.18|1.2.1.75
58909,2.3.1.94;2.3.1.240;2.3.1.165;2.3.1.237;2.3.1.236;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.252;1.2.1.-|1.2.1.18|1.2.1.75
58913,6.3.1.10;6.4.1.8;6.3.4.6;6.3.4.16|6.3.5.5
58921,1.1.1.246|1.1.1.348;4.2.1.139;1.14.14.93;1.14.19.72;1.3.1.45;2.4.1.128;2.4.1.111;2.4.1.249;4.6.1.17
58925,4.2.1.139;1.14.14.93;2.1.1.270;2.4.1.249;4.6.1.17
58929,4.2.1.139;1.14.14.93;1.1.1.246|1.1.1.348;4.2.1.105;1.3.1.45;1.14.11.22|1.14.20.5;2.3.1.151;2.3.1.156|2.3.1.74
58933,2.3.1.239;2.3.1.236;2.3.1.237;2.3.1.165;2.3.1.94;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.252;2.3.1.161
58945,2.3.1.240;2.3.1.236;2.3.1.237;2.3.1.94;2.3.1.165;1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.252;2.3.1.161
58953,2.4.1.350;2.4.1.192;2.4.1.90;2.4.1.338;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.15;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.276;2.4.1.219;2.4.1.85;2.4.1.-|2.4.1.266;2.4.1.202;2.4.1.13
59013,2.1.1.142;2.1.1.41;2.1.1.263;2.1.1.262;2.1.1.317;2.1.1.333;2.1.1.79;2.1.1.344;2.1.1.71;2.1.1.17;2.1.1.231;2.1.1.197;2.1.1.6
59017,1.1.1.170|1.1.1.418;1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.145;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.223;1.1.1.345;1.1.1.337|1.1.1.375;1.4.1.5;1.1.1.35
59045,2.4.1.13;2.4.1.63;2.4.1.14;2.4.1.350;2.4.1.192;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.90;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.338;2.4.1.276;2.4.1.15
59049,4.1.1.17|4.1.1.19|4.1.1.86
59053,4.1.1.17|4.1.1.18|4.1.1.19|4.1.1.50
59057,1.14.13.131;1.2.1|1.2.1.19|1.2.1.21|1.2.1.3|1.2.1.4|1.2.1.5|1.2.1.69
59065,2.1.1.333;2.1.1.69;2.1.1.267;2.1.1.267|2.1.1.42;2.1.1.150;2.1.1.46;2.1.1.231;2.1.1.344;2.1.1.71;2.1.1.17;2.1.1.6;2.1.1.317;2.1.1.79;2.1.1.15;2.1.1.197
59069,2.1.1.333;2.1.1.69;2.1.1.267;2.1.1.267|2.1.1.42;2.1.1.46;2.1.1.150;2.1.1.231;2.1.1.344;2.1.1.71;2.1.1.17;2.1.1.317;2.1.1.79;2.1.1.6;2.1.1.15;2.1.1.197
59073,1.17.98.2;2.8.1.8
59077,2.4.1.252;2.4.1.36;2.4.1.251;2.4.1.270;2.4.1.217;2.4.1.-|2.4.1.266;2.4.1.269;2.4.1.246;2.4.1.342;2.4.1.345;2.4.1.348;2.4.1.346;2.4.1.308;2.4.1.338;2.4.1.22;2.4.1.-|2.4.1.284;2.4.1.347;2.4.1.245;2.4.1.90;2.4.1.213;2.4.1.268;2.4.1.15
59089,2.5.1.43;4.4.1.14;2.1.1.44;2.3.1.184;2.5.1.25;2.5.1.114
59097,2.4.1.309;2.4.1.293;2.4.1.298;2.4.1.297;2.4.1.238;2.4.1.249;2.4.1.208;2.4.1.315;2.4.1.241;2.4.1.116;2.4.1.87;2.4.1.239;2.4.1.37;2.4.1.-|2.4.1.330;2.4.1.228;2.4.1.86;2.4.1.275;2.4.1.62;2.4.1.274;2.4.1.122;2.4.1.38;2.4.1.81;2.4.1.234;2.4.1.338;2.4.1.90;2.4.1.22;2.4.1.170;2.4.1.-|2.4.1.286;2.4.1.237;2.4.1.15
59101,2.4.1.309;2.4.1.293;2.4.1.238;2.4.1.315;2.4.1.249;2.4.1.116;2.4.1.298;2.4.1.297;2.4.1.87;2.4.1.86;2.4.1.62;2.4.1.275;2.4.1.-|2.4.1.330;2.4.1.228;2.4.1.208;2.4.1.241;2.4.1.37;2.4.1.239;2.4.1.274;2.4.1.338;2.4.1.122;2.4.1.38;2.4.1.81;2.4.1.22;2.4.1.90;2.4.1.237;2.4.1.234;2.4.1.15
59113,6.3.2.14;2.7.1.31;2.7.1.219;2.7.1.220;2.7.1.39
59121,4.1.1.15;4.1.1.11|4.1.1.15
59125,6.3.1.14;6.3.2.38;6.3.2.46;6.3.2.39;6.3.2.36;6.3.2.1
59129,6.3.1.14;6.3.2.46;6.3.2.38;6.3.2.39;6.3.2.52;6.3.3.4;6.3.2.36;6.3.2.1
59133,6.3.1.14;6.3.3.4;6.3.1.1|6.3.5.4
59137,6.3.2.38;6.3.1.14;6.3.2.39;6.3.2.36;6.3.2.1
59141,6.3.2.38;6.3.1.14;6.3.2|6.3.2.5|6.3.2.51;6.3.1.1|6.3.5.4
59149,6.2.1.14;6.2.1.48;6.2.1.15;6.2.1.36;6.2.1.26;6.2.1.7;6.2.1.16;6.2.1.2|6.2.1.30
59153,6.2.1.14;6.2.1.48;6.2.1.15;6.2.1.36;6.2.1.26;6.2.1.7;6.2.1.16;6.2.1.2|6.2.1.30
59157,6.2.1.14;6.3.1.14;6.2.1.48;6.2.1.15;6.2.1.36;6.2.1.26;6.2.1.7;6.2.1.16
59161,6.2.1.14;6.3.1.14;6.2.1.48;6.2.1.15;6.2.1.36;6.2.1.26;6.2.1.7;6.2.1.16
59165,6.3.1.14;6.2.1.14;6.2.1.48;6.2.1.15;6.2.1.1|6.2.1.17
59169,6.2.1.14;6.2.1.48;6.3.1.14;6.2.1.15;6.2.1.36;6.2.1.26;6.2.1.7;6.2.1.16
59177,6.3.2.14;2.7.1.212;2.7.1.147;2.7.8.8;2.7.1.146;2.7.8.38;2.7.1.31;4.2.1.-|4.2.1.136;2.7.1.11|2.7.1.20|2.7.1.74
59181,6.3.2.14;6.3.5.11;6.3.5.9;6.3.5.10;2.7.8.26
