reaction,REACTION_ID,true_EC
64149-2.4.3.10-Q,64149,2.4.3.10
64153-2.4.3.10-Q,64153,2.4.3.10
64161-6.2.2.1-Q,64161,6.2.2.1
64417-1.1.1.424-Q,64417,1.1.1.424
64445-2.1.1.368-Q,64445,2.1.1.368
64449-2.1.1.370-Q,64449,2.1.1.370
64453-2.1.1.371-Q,64453,2.1.1.371
64457-2.1.1.372-Q,64457,2.1.1.372
64473-2.1.1.373-Q,64473,2.1.1.373
64517-1.1.1.433-Q,64517,1.1.1.433
64533-1.14.18.6-Q,64533,1.14.18.6
64537-2.7.1.227-Q,64537,2.7.1.227
64541-2.7.1.228-Q,64541,2.7.1.228
64597-2.4.1.370-Q,64597,2.4.1.370
64649-1.2.1.44-Q,64649,1.2.1.44
64653-1.2.1.44-Q,64653,1.2.1.44
64657-1.2.1.44-Q,64657,1.2.1.44
64661-6.2.1.59-Q,64661,6.2.1.59
64793-1.4.1.18-Q,64793,1.4.1.18
64801-1.4.1.18-Q,64801,1.4.1.18
64857-4.2.3.222-Q,64857,4.2.3.222
64865-4.1.1.32-Q,64865,4.1.1.32
64877-3.6.1.6-Q,64877,3.6.1.6
64881-3.6.1.6-Q,64881,3.6.1.6
64913-3.6.1.5-Q,64913,3.6.1.5
64989-3.6.1.77-Q,64989,3.6.1.77
65021-2.3.1.109-Q,65021,2.3.1.109
65029-1.17.9.2-Q,65029,1.17.9.2
65033-1.3.5.3-Q,65033,1.3.5.3
65153-2.4.1.185-Q,65153,2.4.1.185
65221-1.3.1.20-Q,65221,1.3.1.20
65245-2.4.1.185-Q,65245,2.4.1.185
65293-6.4.1.6-Q,65293,6.4.1.6
65309-2.3.1.294-Q,65309,2.3.1.294
65313-2.3.1.293-Q,65313,2.3.1.293
65377-2.1.1.375-Q,65377,2.1.1.375
65385-3.6.1.59-Q,65385,3.6.1.59
65389-3.6.1.59-Q,65389,3.6.1.59
65437-2.7.7.88-Q,65437,2.7.7.88
65493-1.3.98.7-Q,65493,1.3.98.7
65501-4.1.99.26-Q,65501,4.1.99.26
65505-3.4.14.14-Q,65505,3.4.14.14
65509-1.4.3.26-Q,65509,1.4.3.26
65561-2.6.1.7-Q,65561,2.6.1.7
65617-1.17.99.10-Q,65617,1.17.99.10
65657-1.17.99.10-Q,65657,1.17.99.10
65661-1.17.99.10-Q,65661,1.17.99.10
65693-2.3.1.296-Q,65693,2.3.1.296
65701-1.14.14.139-Q,65701,1.14.14.139
65705-2.4.1.60-Q,65705,2.4.1.60
65709-2.7.7.69-Q,65709,2.7.7.69
65713-2.7.7.69-Q,65713,2.7.7.69
65717-1.14.11.77-Q,65717,1.14.11.77
65721-1.14.11.77-Q,65721,1.14.11.77
65725-1.14.11.77-Q,65725,1.14.11.77
65729-1.14.11.77-Q,65729,1.14.11.77
65733-1.14.11.77-Q,65733,1.14.11.77
65737-1.14.11.77-Q,65737,1.14.11.77
65741-1.14.11.77-Q,65741,1.14.11.77
65745-1.14.11.77-Q,65745,1.14.11.77
65749-1.14.11.77-Q,65749,1.14.11.77
65753-1.14.11.76-Q,65753,1.14.11.76
65761-1.14.14.19-Q,65761,1.14.14.19
65769-1.14.15.38-Q,65769,1.14.15.38
65809-1.14.19.78-Q,65809,1.14.19.78
65813-1.14.99.69-Q,65813,1.14.99.69
65817-1.16.99.1-Q,65817,1.16.99.1
65829-3.1.7.13-Q,65829,3.1.7.13
65833-1.16.99.1-Q,65833,1.16.99.1
65837-1.16.99.1-Q,65837,1.16.99.1
65849-1.17.99.11-Q,65849,1.17.99.11
65861-1.17.99.11-Q,65861,1.17.99.11
65865-1.17.99.11-Q,65865,1.17.99.11
65885-2.6.1.7-Q,65885,2.6.1.7
65897-2.6.1.63-Q,65897,2.6.1.63
65901-2.6.1.63-Q,65901,2.6.1.63
65925-2.1.1.374-Q,65925,2.1.1.374
65929-2.1.1.374-Q,65929,2.1.1.374
65933-2.1.1.374-Q,65933,2.1.1.374
65937-5.1.3.44-Q,65937,5.1.3.44
65997-2.1.1.376-Q,65997,2.1.1.376
66001-2.1.1.378-Q,66001,2.1.1.378
66005-2.1.1.377-Q,66005,2.1.1.377
66029-2.1.1.379-Q,66029,2.1.1.379
66033-2.7.7.69-Q,66033,2.7.7.69
66373-3.1.3.21-Q,66373,3.1.3.21
66537-1.17.99.10-Q,66537,1.17.99.10
66541-1.17.99.10-Q,66541,1.17.99.10
66585-1.17.99.10-Q,66585,1.17.99.10
66593-4.2.99.18-Q,66593,4.2.99.18
66717-2.2.1.14-Q,66717,2.2.1.14
66821-7.2.2.22-Q,66821,7.2.2.22
66825-2.5.1.154-Q,66825,2.5.1.154
66829-2.5.1.154-Q,66829,2.5.1.154
66921-2.2.1.14-Q,66921,2.2.1.14
66933-2.3.1.302-Q,66933,2.3.1.302
66937-2.3.1.302-Q,66937,2.3.1.302
66949-2.3.1.303-Q,66949,2.3.1.303
66953-2.4.1.377-Q,66953,2.4.1.377
66957-2.4.1.378-Q,66957,2.4.1.378
66961-2.4.1.383-Q,66961,2.4.1.383
66965-2.4.1.379-Q,66965,2.4.1.379
66969-2.4.1.380-Q,66969,2.4.1.380
66973-2.4.1.381-Q,66973,2.4.1.381
66977-2.4.1.382-Q,66977,2.4.1.382
67001-2.3.1.156-Q,67001,2.3.1.156
67005-3.6.1.74-Q,67005,3.6.1.74
67009-2.1.1.56-Q,67009,2.1.1.56
67013-2.7.7.50-Q,67013,2.7.7.50
67021-2.1.1.57-Q,67021,2.1.1.57
67025-2.1.1.296-Q,67025,2.1.1.296
67241-3.13.2.3-Q,67241,3.13.2.3
67389-2.3.1.100-Q,67389,2.3.1.100
67445-4.1.2.63-Q,67445,4.1.2.63
67453-3.1.1.117-Q,67453,3.1.1.117
67485-3.6.1.62-Q,67485,3.6.1.62
67629-6.3.4.25-Q,67629,6.3.4.25
67657-1.6.2.4-Q,67657,1.6.2.4
67773-3.1.3.33-Q,67773,3.1.3.33
67777-3.1.3.33-Q,67777,3.1.3.33
67813-2.3.1.129-Q,67813,2.3.1.129
67817-3.5.1.108-Q,67817,3.5.1.108
67825-3.6.1.54-Q,67825,3.6.1.54
67829-2.4.1.182-Q,67829,2.4.1.182
67841-2.7.1.130-Q,67841,2.7.1.130
67845-2.4.99.12-Q,67845,2.4.99.12
67909-3.1.6.21-Q,67909,3.1.6.21
67977-5.5.1.19-Q,67977,5.5.1.19
68013-1.17.3.2-Q,68013,1.17.3.2
68029-1.17.3.2-Q,68029,1.17.3.2
68049-2.1.1.77-Q,68049,2.1.1.77
68053-4.6.1.19-Q,68053,4.6.1.19
68077-6.5.1.8-Q,68077,6.5.1.8
68081-6.5.1.8-Q,68081,6.5.1.8
68101-1.1.1.15-Q,68101,1.1.1.15
68109-1.1.1.15-Q,68109,1.1.1.15
68129-2.3.1.314-Q,68129,2.3.1.314
68181-3.1.2.18-Q,68181,3.1.2.18
68185-3.1.2.19-Q,68185,3.1.2.19
68329-3.1.3.110-Q,68329,3.1.3.110
68357-3.4.17.21-Q,68357,3.4.17.21
68417-4.2.1.114-Q,68417,4.2.1.114
68421-4.2.1.114-Q,68421,4.2.1.114
68461-2.8.2.15-Q,68461,2.8.2.15
68465-3.1.6.22-Q,68465,3.1.6.22
68553-1.1.1.426-Q,68553,1.1.1.426
68557-1.1.1.426-Q,68557,1.1.1.426
68561-1.2.1.107-Q,68561,1.2.1.107
68569-4.8.1.1-Q,68569,4.8.1.1
68589-2.1.2.14-Q,68589,2.1.2.14
68601-4.2.1.177-Q,68601,4.2.1.177
68605-4.4.1.41-Q,68605,4.4.1.41
68625-4.4.1.39-Q,68625,4.4.1.39
68629-4.4.1.40-Q,68629,4.4.1.40
68633-7.1.1.11-Q,68633,7.1.1.11
68797-3.2.1.48-Q,68797,3.2.1.48
68809-3.2.1.219-Q,68809,3.2.1.219
68825-4.2.3.228-Q,68825,4.2.3.228
68865-3.2.1.10-Q,68865,3.2.1.10
68993-1.14.13.249-Q,68993,1.14.13.249
69001-2.1.1.380-Q,69001,2.1.1.380
69005-6.7.1.1-Q,69005,6.7.1.1
69009-1.14.13.248-Q,69009,1.14.13.248
69045-4.3.99.5-Q,69045,4.3.99.5
69053-1.14.13.250-Q,69053,1.14.13.250
69185-2.5.1.155-Q,69185,2.5.1.155
69193-6.3.2.61-Q,69193,6.3.2.61
69197-6.3.2.62-Q,69197,6.3.2.62
69201-6.3.2.61-Q,69201,6.3.2.61
69205-6.3.2.62-Q,69205,6.3.2.62
69229-4.8.1.6-Q,69229,4.8.1.6
69253-4.8.1.8-Q,69253,4.8.1.8
69313-4.8.1.7-Q,69313,4.8.1.7
69317-4.8.1.8-Q,69317,4.8.1.8
69337-5.3.99.12-Q,69337,5.3.99.12
69341-5.3.99.12-Q,69341,5.3.99.12
69345-5.3.99.12-Q,69345,5.3.99.12
69349-4.4.1.4-Q,69349,4.4.1.4
69365-2.3.1.307-Q,69365,2.3.1.307
69385-2.1.1.383-Q,69385,2.1.1.383
69389-2.1.3.16-Q,69389,2.1.3.16
69393-2.4.99.13-Q,69393,2.4.99.13
69397-2.3.1.241-Q,69397,2.3.1.241
69401-2.3.1.243-Q,69401,2.3.1.243
69433-2.1.1.137-Q,69433,2.1.1.137
69461-2.1.1.137-Q,69461,2.1.1.137
69465-2.1.1.137-Q,69465,2.1.1.137
69469-2.6.1.122-Q,69469,2.6.1.122
69473-2.3.1.305-Q,69473,2.3.1.305
69477-2.3.1.306-Q,69477,2.3.1.306
69481-2.4.1.386-Q,69481,2.4.1.386
69485-1.1.3.20-Q,69485,1.1.3.20
69513-1.1.3.29-Q,69513,1.1.3.29
69529-2.6.1.123-Q,69529,2.6.1.123
69537-2.7.1.234-Q,69537,2.7.1.234
69604-4.6.1.26-Q,69604,4.6.1.26
69608-2.3.1.308-Q,69608,2.3.1.308
69612-3.2.1.216-Q,69612,3.2.1.216
69716-6.2.1.75-Q,69716,6.2.1.75
69736-2.8.3.28-Q,69736,2.8.3.28
69740-2.8.3.28-Q,69740,2.8.3.28
69744-2.8.3.28-Q,69744,2.8.3.28
69748-2.8.3.28-Q,69748,2.8.3.28
69752-1.3.3.17-Q,69752,1.3.3.17
69756-1.3.3.17-Q,69756,1.3.3.17
69792-3.1.1.96-Q,69792,3.1.1.96
69796-3.1.1.96-Q,69796,3.1.1.96
69800-3.1.1.96-Q,69800,3.1.1.96
69820-1.14.13.8-Q,69820,1.14.13.8
69924-1.14.14.180-Q,69924,1.14.14.180
69972-1.14.19.79-Q,69972,1.14.19.79
69984-1.14.19.79-Q,69984,1.14.19.79
70016-1.14.14.180-Q,70016,1.14.14.180
70020-1.14.14.180-Q,70020,1.14.14.180
70032-1.14.14.179-Q,70032,1.14.14.179
70036-1.14.14.179-Q,70036,1.14.14.179
70040-1.14.14.179-Q,70040,1.14.14.179
70044-1.14.14.179-Q,70044,1.14.14.179
70060-1.14.14.178-Q,70060,1.14.14.178
70064-1.14.14.178-Q,70064,1.14.14.178
70068-1.14.14.178-Q,70068,1.14.14.178
70176-2.4.1.388-Q,70176,2.4.1.388
70184-2.4.1.387-Q,70184,2.4.1.387
70188-2.4.1.387-Q,70188,2.4.1.387
70192-2.7.1.236-Q,70192,2.7.1.236
70196-2.7.1.236-Q,70196,2.7.1.236
70228-4.2.1.180-Q,70228,4.2.1.180
70232-1.1.1.429-Q,70232,1.1.1.429
70328-1.1.1.428-Q,70328,1.1.1.428
70364-3.5.2.15-Q,70364,3.5.2.15
70408-1.8.3.5-Q,70408,1.8.3.5
70456-1.5.3.24-Q,70456,1.5.3.24
70492-2.4.1.221-Q,70492,2.4.1.221
70504-3.6.1.76-Q,70504,3.6.1.76
70508-3.6.1.76-Q,70508,3.6.1.76
70512-2.4.1.222-Q,70512,2.4.1.222
70532-2.4.1.222-Q,70532,2.4.1.222
70536-2.4.1.221-Q,70536,2.4.1.221
70540-2.4.1.221-Q,70540,2.4.1.221
70556-3.2.1.217-Q,70556,3.2.1.217
70560-3.2.1.217-Q,70560,3.2.1.217
70708-5.3.1.31-Q,70708,5.3.1.31
70776-1.14.14.181-Q,70776,1.14.14.181
70780-1.1.1.432-Q,70780,1.1.1.432
70804-2.2.1.15-Q,70804,2.2.1.15
70808-5.3.1.37-Q,70808,5.3.1.37
70812-2.2.1.15-Q,70812,2.2.1.15
70912-2.7.1.106-Q,70912,2.7.1.106
71400-1.14.14.183-Q,71400,1.14.14.183
71404-1.14.14.182-Q,71404,1.14.14.182
71408-1.14.14.183-Q,71408,1.14.14.183
71648-4.2.1.74-Q,71648,4.2.1.74
71660-1.1.2.11-Q,71660,1.1.2.11
71736-2.8.3.16-Q,71736,2.8.3.16
71788-1.13.11.93-Q,71788,1.13.11.93
72284-2.1.1.382-Q,72284,2.1.1.382
72328-2.1.1.382-Q,72328,2.1.1.382
72332-2.1.1.382-Q,72332,2.1.1.382
72336-2.1.1.382-Q,72336,2.1.1.382
72340-2.1.1.382-Q,72340,2.1.1.382
72344-2.1.1.382-Q,72344,2.1.1.382
72348-2.1.1.382-Q,72348,2.1.1.382
72412-4.2.1.178-Q,72412,4.2.1.178
72620-2.1.1.382-Q,72620,2.1.1.382
72676-3.1.4.17-Q,72676,3.1.4.17
72700-1.3.1.125-Q,72700,1.3.1.125
72880-4.3.1.33-Q,72880,4.3.1.33
72884-6.4.1.11-Q,72884,6.4.1.11
72888-1.14.14.196-Q,72888,1.14.14.196
72976-6.4.1.12-Q,72976,6.4.1.12
73000-3.4.11.17-Q,73000,3.4.11.17
73068-3.2.1.96-Q,73068,3.2.1.96
73232-1.14.14.173-Q,73232,1.14.14.173
73416-4.1.99.27-Q,73416,4.1.99.27
73656-1.4.2.2-Q,73656,1.4.2.2
73824-2.4.99.14-Q,73824,2.4.99.14
73828-2.4.99.15-Q,73828,2.4.99.15
73832-2.4.99.15-Q,73832,2.4.99.15
73836-2.5.1.156-Q,73836,2.5.1.156
73840-2.7.1.238-Q,73840,2.7.1.238
73844-2.4.1.385-Q,73844,2.4.1.385
73848-2.4.1.385-Q,73848,2.4.1.385
73852-2.4.1.385-Q,73852,2.4.1.385
73856-2.4.1.385-Q,73856,2.4.1.385
73912-2.7.1.222-Q,73912,2.7.1.222
74016-4.1.1.123-Q,74016,4.1.1.123
74068-2.4.99.23-Q,74068,2.4.99.23
74072-2.4.99.24-Q,74072,2.4.99.24
74088-2.7.1.235-Q,74088,2.7.1.235
74092-2.7.1.235-Q,74092,2.7.1.235
74096-2.4.99.25-Q,74096,2.4.99.25
74100-2.4.99.25-Q,74100,2.4.99.25
74112-1.14.13.8-Q,74112,1.14.13.8
74148-2.3.1.310-Q,74148,2.3.1.310
74152-2.3.1.309-Q,74152,2.3.1.309
74156-1.5.7.3-Q,74156,1.5.7.3
74168-1.5.7.3-Q,74168,1.5.7.3
74172-3.5.1.137-Q,74172,3.5.1.137
74176-1.4.1.28-Q,74176,1.4.1.28
74180-1.4.1.28-Q,74180,1.4.1.28
74192-3.5.1.137-Q,74192,3.5.1.137
74240-2.4.1.389-Q,74240,2.4.1.389
74272-2.7.1.166-Q,74272,2.7.1.166
74276-2.3.1.251-Q,74276,2.3.1.251
74280-2.3.1.251-Q,74280,2.3.1.251
74284-2.3.1.251-Q,74284,2.3.1.251
74288-2.3.1.242-Q,74288,2.3.1.242
74292-2.7.4.29-Q,74292,2.7.4.29
74464-4.1.99.27-Q,74464,4.1.99.27
74472-1.14.11.81-Q,74472,1.14.11.81
74476-1.14.11.81-Q,74476,1.14.11.81
74480-1.14.11.81-Q,74480,1.14.11.81
74484-1.14.11.81-Q,74484,1.14.11.81
74532-1.21.98.5-Q,74532,1.21.98.5
74536-1.21.98.5-Q,74536,1.21.98.5
74588-4.2.3.211-Q,74588,4.2.3.211
74592-1.14.14.184-Q,74592,1.14.14.184
74636-1.14.11.82-Q,74636,1.14.11.82
74708-1.1.1.437-Q,74708,1.1.1.437
74712-2.1.1.387-Q,74712,2.1.1.387
74852-3.5.99.12-Q,74852,3.5.99.12
74924-4.3.2.11-Q,74924,4.3.2.11
74928-4.3.2.11-Q,74928,4.3.2.11
74932-1.14.11.78-Q,74932,1.14.11.78
74936-1.14.11.78-Q,74936,1.14.11.78
75128-5.3.3.24-Q,75128,5.3.3.24
75132-5.3.3.24-Q,75132,5.3.3.24
75136-1.1.1.247-Q,75136,1.1.1.247
75148-4.2.3.206-Q,75148,4.2.3.206
75152-4.2.3.207-Q,75152,4.2.3.207
75156-4.2.3.208-Q,75156,4.2.3.208
75180-4.2.3.209-Q,75180,4.2.3.209
75184-4.2.3.210-Q,75184,4.2.3.210
75192-1.1.1.434-Q,75192,1.1.1.434
75196-1.1.1.434-Q,75196,1.1.1.434
75216-1.1.1.435-Q,75216,1.1.1.435
75220-3.1.1.120-Q,75220,3.1.1.120
75224-3.1.1.120-Q,75224,3.1.1.120
75228-3.1.1.120-Q,75228,3.1.1.120
75232-3.1.1.120-Q,75232,3.1.1.120
75252-1.1.3.50-Q,75252,1.1.3.50
75256-1.1.3.50-Q,75256,1.1.3.50
75260-1.1.3.50-Q,75260,1.1.3.50
75264-1.1.3.50-Q,75264,1.1.3.50
75268-1.1.1.435-Q,75268,1.1.1.435
75352-1.4.2.3-Q,75352,1.4.2.3
75356-4.3.3.8-Q,75356,4.3.3.8
75380-4.4.1.43-Q,75380,4.4.1.43
75408-4.2.1.110-Q,75408,4.2.1.110
75868-2.1.1.384-Q,75868,2.1.1.384
75872-2.1.1.385-Q,75872,2.1.1.385
75876-2.1.1.389-Q,75876,2.1.1.389
75880-2.1.1.388-Q,75880,2.1.1.388
75932-3.5.3.17-Q,75932,3.5.3.17
75956-1.14.11.32-Q,75956,1.14.11.32
75976-2.1.1.122-Q,75976,2.1.1.122
76036-1.14.14.97-Q,76036,1.14.14.97
76040-1.14.14.97-Q,76040,1.14.14.97
76044-1.14.14.97-Q,76044,1.14.14.97
76048-2.1.1.122-Q,76048,2.1.1.122
76052-2.1.1.300-Q,76052,2.1.1.300
76068-2.1.1.122-Q,76068,2.1.1.122
76248-7.6.2.9-Q,76248,7.6.2.9
76408-3.4.13.9-Q,76408,3.4.13.9
76468-1.14.13.200-Q,76468,1.14.13.200
76492-4.1.2.65-Q,76492,4.1.2.65
76496-2.3.1.312-Q,76496,2.3.1.312
76500-5.1.1.25-Q,76500,5.1.1.25
76504-4.1.2.65-Q,76504,4.1.2.65
76520-3.5.1.138-Q,76520,3.5.1.138
76524-4.1.2.64-Q,76524,4.1.2.64
76548-2.3.1.312-Q,76548,2.3.1.312
76552-2.3.1.312-Q,76552,2.3.1.312
76556-2.3.2.37-Q,76556,2.3.2.37
76560-3.1.1.121-Q,76560,3.1.1.121
76568-4.1.99.28-Q,76568,4.1.99.28
76572-4.2.99.25-Q,76572,4.2.99.25
76576-4.2.99.25-Q,76576,4.2.99.25
76616-1.2.1.27-Q,76616,1.2.1.27
76648-4.2.1.17-Q,76648,4.2.1.17
76992-1.18.1.3-Q,76992,1.18.1.3
76996-1.18.1.2-Q,76996,1.18.1.2
77000-1.18.1.3-Q,77000,1.18.1.3
77112-3.1.3.62-Q,77112,3.1.3.62
77116-3.1.3.62-Q,77116,3.1.3.62
77120-3.1.3.62-Q,77120,3.1.3.62
77124-3.1.3.62-Q,77124,3.1.3.62
77128-3.1.3.62-Q,77128,3.1.3.62
77132-3.1.3.62-Q,77132,3.1.3.62
77136-3.1.3.62-Q,77136,3.1.3.62
77140-3.1.3.62-Q,77140,3.1.3.62
77144-3.1.3.62-Q,77144,3.1.3.62
77148-3.1.3.62-Q,77148,3.1.3.62
77172-3.5.1.12-Q,77172,3.5.1.12
77228-2.1.1.390-Q,77228,2.1.1.390
77248-3.1.3.52-Q,77248,3.1.3.52
77356-2.6.1.44-Q,77356,2.6.1.44
77640-3.1.3.7-Q,77640,3.1.3.7
77644-3.1.3.7-Q,77644,3.1.3.7
77740-2.3.1.158-Q,77740,2.3.1.158
77788-1.5.3.25-Q,77788,1.5.3.25
77880-1.5.3.26-Q,77880,1.5.3.26
77884-3.1.3.109-Q,77884,3.1.3.109
77904-1.3.2.4-Q,77904,1.3.2.4
77908-1.4.3.27-Q,77908,1.4.3.27
77964-4.2.3.214-Q,77964,4.2.3.214
77968-4.2.3.221-Q,77968,4.2.3.221
77972-4.2.3.220-Q,77972,4.2.3.220
77976-2.5.1.158-Q,77976,2.5.1.158
77980-4.2.3.213-Q,77980,4.2.3.213
78168-1.3.1.126-Q,78168,1.3.1.126
78172-2.1.1.391-Q,78172,2.1.1.391
78272-4.2.3.212-Q,78272,4.2.3.212
78276-4.2.3.215-Q,78276,4.2.3.215
78280-4.2.3.216-Q,78280,4.2.3.216
78284-4.2.3.217-Q,78284,4.2.3.217
78288-4.2.3.218-Q,78288,4.2.3.218
78292-4.2.3.219-Q,78292,4.2.3.219
78412-3.1.1.122-Q,78412,3.1.1.122
78460-7.4.2.6-Q,78460,7.4.2.6
78700-2.4.1.392-Q,78700,2.4.1.392
78708-3.4.11.27-Q,78708,3.4.11.27
78712-2.4.1.392-Q,78712,2.4.1.392
78716-3.2.1.218-Q,78716,3.2.1.218
78720-3.2.1.218-Q,78720,3.2.1.218
78724-3.2.1.218-Q,78724,3.2.1.218
78744-3.2.1.220-Q,78744,3.2.1.220
78748-4.2.2.28-Q,78748,4.2.2.28
78756-4.2.2.28-Q,78756,4.2.2.28
78764-3.2.1.220-Q,78764,3.2.1.220
78780-3.5.3.27-Q,78780,3.5.3.27
78796-2.3.3.22-Q,78796,2.3.3.22
78808-4.1.1.127-Q,78808,4.1.1.127
78812-1.5.1.55-Q,78812,1.5.1.55
78816-1.14.13.252-Q,78816,1.14.13.252
78820-2.6.1.125-Q,78820,2.6.1.125
78824-2.6.1.126-Q,78824,2.6.1.126
78828-4.1.2.66-Q,78828,4.1.2.66
78840-1.8.5.10-Q,78840,1.8.5.10
78884-3.2.1.220-Q,78884,3.2.1.220
78944-1.8.1.22-Q,78944,1.8.1.22
78952-3.1.4.62-Q,78952,3.1.4.62
78972-4.1.1.126-Q,78972,4.1.1.126
78976-4.2.1.182-Q,78976,4.2.1.182
78980-4.2.3.223-Q,78980,4.2.3.223
78984-4.2.3.224-Q,78984,4.2.3.224
78988-4.2.3.225-Q,78988,4.2.3.225
78992-4.1.1.125-Q,78992,4.1.1.125
78996-4.2.1.181-Q,78996,4.2.1.181
79000-6.7.1.2-Q,79000,6.7.1.2
79004-6.7.1.2-Q,79004,6.7.1.2
79008-6.7.1.2-Q,79008,6.7.1.2
79012-4.2.3.229-Q,79012,4.2.3.229
79080-1.14.15.40-Q,79080,1.14.15.40
79148-1.1.1.438-Q,79148,1.1.1.438
79152-1.17.3.5-Q,79152,1.17.3.5
79168-1.14.14.185-Q,79168,1.14.14.185
79176-2.3.1.315-Q,79176,2.3.1.315
79180-2.3.1.315-Q,79180,2.3.1.315
79184-2.3.1.316-Q,79184,2.3.1.316
79228-2.5.1.159-Q,79228,2.5.1.159
79232-2.5.1.159-Q,79232,2.5.1.159
79272-4.2.1.183-Q,79272,4.2.1.183
79276-4.2.1.183-Q,79276,4.2.1.183
79280-6.3.2.63-Q,79280,6.3.2.63
79292-6.3.2.64-Q,79292,6.3.2.64
79304-5.5.1.36-Q,79304,5.5.1.36
79600-2.1.1.392-Q,79600,2.1.1.392
79604-2.1.1.392-Q,79604,2.1.1.392
79616-1.1.1.440-Q,79616,1.1.1.440
79620-1.14.14.187-Q,79620,1.14.14.187
79624-2.3.1.322-Q,79624,2.3.1.322
79628-2.1.1.393-Q,79628,2.1.1.393
79632-2.1.1.393-Q,79632,2.1.1.393
79652-2.3.1.318-Q,79652,2.3.1.318
79656-2.3.1.319-Q,79656,2.3.1.319
79660-2.1.1.394-Q,79660,2.1.1.394
79664-2.1.1.394-Q,79664,2.1.1.394
79696-2.1.2.1-Q,79696,2.1.2.1
79700-3.6.1.52-Q,79700,3.6.1.52
79704-3.6.1.52-Q,79704,3.6.1.52
79892-5.5.1.6-Q,79892,5.5.1.6
80008-5.5.1.6-Q,80008,5.5.1.6
80552-2.1.1.146-Q,80552,2.1.1.146
80556-2.1.1.395-Q,80556,2.1.1.395
80560-1.13.11.94-Q,80560,1.13.11.94
80572-1.13.11.94-Q,80572,1.13.11.94
80584-2.1.1.146-Q,80584,2.1.1.146
80604-1.97.1.9-Q,80604,1.97.1.9
80644-1.97.1.13-Q,80644,1.97.1.13
80660-2.1.1.396-Q,80660,2.1.1.396
80836-2.5.1.57-Q,80836,2.5.1.57
80840-3.1.3.29-Q,80840,3.1.3.29
80892-2.5.1.160-Q,80892,2.5.1.160
80896-3.1.3.111-Q,80896,3.1.3.111
80900-3.1.1.123-Q,80900,3.1.1.123
80904-1.5.1.57-Q,80904,1.5.1.57
80908-1.14.14.188-Q,80908,1.14.14.188
80912-1.5.1.57-Q,80912,1.5.1.57
80916-2.3.1.326-Q,80916,2.3.1.326
80920-2.3.1.325-Q,80920,2.3.1.325
80932-1.14.14.189-Q,80932,1.14.14.189
80936-2.1.1.397-Q,80936,2.1.1.397
80940-1.14.14.190-Q,80940,1.14.14.190
80944-2.1.1.397-Q,80944,2.1.1.397
81236-1.5.3.27-Q,81236,1.5.3.27
81240-1.5.3.27-Q,81240,1.5.3.27
81244-1.5.3.27-Q,81244,1.5.3.27
81248-1.14.15.45-Q,81248,1.14.15.45
81252-1.14.15.45-Q,81252,1.14.15.45
81256-1.14.15.45-Q,81256,1.14.15.45
81260-1.14.15.45-Q,81260,1.14.15.45
81264-4.1.1.130-Q,81264,4.1.1.130
81268-4.1.1.130-Q,81268,4.1.1.130
81272-4.1.1.130-Q,81272,4.1.1.130
81276-4.1.1.130-Q,81276,4.1.1.130
81280-1.14.15.46-Q,81280,1.14.15.46
81284-1.14.15.46-Q,81284,1.14.15.46
81288-1.14.15.46-Q,81288,1.14.15.46
81292-1.14.15.46-Q,81292,1.14.15.46
81296-1.14.15.46-Q,81296,1.14.15.46
81308-5.5.1.38-Q,81308,5.5.1.38
81312-5.5.1.37-Q,81312,5.5.1.37
81340-3.2.1.62-Q,81340,3.2.1.62
81364-2.4.1.398-Q,81364,2.4.1.398
81368-3.1.3.112-Q,81368,3.1.3.112
81372-3.1.7.3-Q,81372,3.1.7.3
81408-5.3.99.13-Q,81408,5.3.99.13
81488-4.1.1.128-Q,81488,4.1.1.128
81492-4.1.1.129-Q,81492,4.1.1.129
81496-4.1.1.129-Q,81496,4.1.1.129
81500-4.3.3.9-Q,81500,4.3.3.9
81512-5.1.3.45-Q,81512,5.1.3.45
81516-1.1.1.122-Q,81516,1.1.1.122
81520-1.1.1.122-Q,81520,1.1.1.122
81524-1.1.1.122-Q,81524,1.1.1.122
81560-2.3.1.334-Q,81560,2.3.1.334
81828-2.3.1.45-Q,81828,2.3.1.45
81872-1.13.11.95-Q,81872,1.13.11.95
81948-2.4.1.165-Q,81948,2.4.1.165
82004-1.5.99.16-Q,82004,1.5.99.16
82032-1.14.15.43-Q,82032,1.14.15.43
82056-1.14.15.44-Q,82056,1.14.15.44
82104-1.14.15.41-Q,82104,1.14.15.41
82108-1.14.15.42-Q,82108,1.14.15.42
82112-1.14.20.16-Q,82112,1.14.20.16
82148-6.2.1.77-Q,82148,6.2.1.77
82172-2.3.1.329-Q,82172,2.3.1.329
82176-2.1.1.398-Q,82176,2.1.1.398
82184-2.1.1.398-Q,82184,2.1.1.398
82188-2.1.1.399-Q,82188,2.1.1.399
82192-2.1.1.399-Q,82192,2.1.1.399
82196-2.1.4.4-Q,82196,2.1.4.4
82208-2.1.4.5-Q,82208,2.1.4.5
82216-2.1.1.399-Q,82216,2.1.1.399
82220-2.1.4.4-Q,82220,2.1.4.4
82224-2.1.4.4-Q,82224,2.1.4.4
82228-2.1.4.4-Q,82228,2.1.4.4
82236-2.1.4.4-Q,82236,2.1.4.4
