Reaction ID,Prediction
70408,1.10.3
70409,1.14.99
70456,1.14.16
70457,1.14.16
70492,2.7.8
70493,2.4.1
70504,3.6.1
70505,3.6.1
70508,3.6.1
70509,3.6.1
70512,2.4.1
70513,2.4.1
70532,2.4.1
70533,2.4.1
70536,2.7.8
70537,2.7.8
70540,2.7.8
70541,2.4.1
70556,3.2.1
70557,3.2.1
70560,3.2.1
70561,3.2.1
70708,5.3.1
70709,5.3.1
70776,1.14.14
70777,1.14.14
70780,1.1.1
70781,1.1.1
70804,2.4.2
70805,2.2.1
70808,5.3.1
70809,5.3.1
70812,2.2.1
70813,2.5.1
70912,2.7.1
70913,2.7.1
71400,1.14.14
71401,1.14.14
71404,1.14.14
71405,1.14.14
71408,1.14.14
71409,1.14.14
71648,4.2.1
71649,4.2.1
71660,1.1.2
71661,1.1.2
71736,2.8.3
71737,2.8.3
71788,1.13.11
71789,1.13.11
72284,3.8.1
72285,3.8.1
72328,2.5.1
72329,2.5.1
72332,1.21.99
72333,1.3.5
72336,3.8.1
72337,3.1.1
72340,3.8.1
72341,1.1.5
72344,1.3.99
72345,3.8.1
72348,3.8.1
72349,3.8.1
72412,4.2.1
72413,4.2.1
72620,1.21.99
72621,4.99.1
72700,1.1.1
72701,1.1.1
72880,4.3.1
72881,4.3.1
73000,3.5.1
73001,3.5.1
73068,3.2.1
73069,3.2.1
73232,1.14.14
73233,1.14.14
73416,4.1.1
73417,4.1.1
73656,1.3.7
73657,1.3.7
73824,2.4.3
73825,2.4.99
73828,2.4.3
73829,2.4.3
73832,2.4.3
73833,2.4.3
73836,2.5.1
73837,2.5.1
73840,7.6.2
73841,7.3.2
73844,2.4.1
73845,2.4.1
73848,2.4.1
73849,2.4.1
73852,2.4.1
73853,2.4.1
73856,2.4.1
73857,2.4.1
73912,2.7.1
73913,2.7.1
74016,4.1.1
74017,4.1.1
74068,2.7.1
74069,2.7.1
74072,2.7.8
74073,2.7.1
74088,2.7.1
74089,2.7.1
74092,2.7.1
74093,2.8.2
74096,2.4.1
74097,2.7.1
74100,2.4.1
74101,2.7.1
74112,1.14.13
74113,1.14.13
74148,2.3.1
74149,2.3.1
74152,2.3.1
74153,2.3.1
74156,1.2.7
74157,1.2.7
74168,1.2.7
74169,1.2.7
74172,3.5.1
74173,3.5.1
74176,1.4.1
74177,1.4.1
74180,1.4.1
74181,1.4.1
74192,3.5.1
74193,3.1.1
74240,2.4.1
74241,2.4.1
74272,2.7.1
74273,2.7.1
74276,2.7.8
74277,2.7.8
74280,2.7.8
74281,2.7.8
74284,2.7.8
74285,2.7.8
74288,2.3.1
74289,2.3.1
74292,2.5.1
74293,2.7.8
74464,4.1.1
74465,4.1.1
74472,1.14.11
74473,1.14.11
74476,1.14.11
74477,1.14.11
74480,1.14.20
74481,1.14.11
74484,1.14.11
74485,1.14.11
74532,2.8.4
74533,1.21.98
74536,2.1.1
74537,2.3.1
74588,4.2.3
74589,4.2.3
74592,1.14.14
74593,1.14.14
74636,1.14.11
74637,1.14.11
74708,1.1.1
74709,1.1.1
74712,2.1.1
74713,2.1.1
74852,3.7.1
74853,3.5.99
74924,2.3.3
74925,2.3.3
74928,2.3.3
74929,2.3.3
74932,1.14.11
74933,1.14.11
74936,1.14.11
74937,1.14.11
75128,5.4.99
75129,5.4.99
75132,5.4.4
75133,5.4.4
75136,1.1.1
75137,1.3.1
75148,4.2.3
75149,4.2.3
75152,4.2.3
75153,4.2.3
75156,4.2.3
75157,4.2.3
75180,4.2.3
75181,4.2.3
75184,4.2.3
75185,4.2.3
75192,1.1.1
75193,1.1.1
75196,1.1.1
75197,1.1.1
75216,1.1.1
75217,1.1.1
75220,3.1.1
75221,3.1.1
75224,3.1.1
75225,3.1.1
75228,3.1.1
75229,3.1.1
75232,3.1.1
75233,3.1.1
75252,1.21.3
75253,1.1.3
75256,1.1.3
75257,1.1.3
75260,1.1.3
75261,1.1.3
75264,1.1.3
75265,1.1.3
75268,1.1.1
75269,1.1.1
75352,1.5.99
75353,1.14.18
75356,3.5.5
75357,3.5.1
75380,3.5.3
75381,3.5.3
75408,4.2.1
75409,4.2.1
75868,4.99.1
75869,1.21.99
75872,2.1.1
75873,2.1.1
75876,2.1.1
75877,2.1.1
75880,2.1.1
75881,2.1.1
75932,3.5.3
75933,3.5.3
75956,1.14.11
75957,1.14.11
75976,2.1.1
75977,2.1.1
76036,1.14.14
76037,1.14.14
76040,1.14.19
76041,1.14.19
76044,1.14.14
76045,1.14.14
76048,2.1.1
76049,2.1.1
76052,2.1.1
76053,2.1.1
76068,2.1.1
76069,2.1.1
76248,6.3.4
76249,6.3.4
76408,3.5.1
76409,3.5.1
76468,1.14.13
76469,1.14.13
76492,3.5.1
76493,3.7.1
76496,2.3.1
76497,2.3.1
76500,5.1.1
76501,5.1.1
76504,3.5.1
76505,3.5.1
76520,1.11.1
76521,1.11.1
76524,4.1.2
76525,4.1.2
76548,2.3.1
76549,2.3.1
76552,2.3.1
76553,2.3.1
76556,2.3.2
76557,2.3.2
76560,3.1.1
76561,3.5.1
76568,2.4.1
76569,2.4.1
76572,5.3.1
76573,5.3.1
76576,5.3.1
76577,5.3.1
76616,1.2.1
76617,1.2.1
76648,4.2.1
76649,4.2.1
76992,1.18.1
76993,1.18.1
76996,1.18.1
76997,1.18.1
77000,1.18.1
77001,1.18.1
77112,3.1.3
77113,3.1.3
77116,3.1.3
77117,3.1.3
77120,3.1.3
77121,3.1.3
77124,3.1.3
77125,3.1.3
77128,3.1.3
77129,3.1.3
77132,3.1.3
77133,3.1.3
77136,3.1.3
77137,3.1.3
77140,3.1.3
77141,3.1.3
77144,3.1.3
77145,3.1.3
77148,3.1.3
77149,3.1.3
77172,3.5.4
77173,3.5.3
77228,2.1.1
77229,2.1.1
77248,3.1.3
77249,3.1.3
77356,2.6.1
77357,2.6.1
77640,3.6.5
77641,3.6.5
77644,3.1.3
77645,3.1.3
77740,2.3.1
77741,2.3.1
77788,1.1.3
77789,1.5.3
77880,1.5.3
77881,1.5.3
77884,3.1.3
77885,3.1.3
77904,1.1.2
77905,1.1.2
77908,1.4.3
77909,1.4.3
77964,4.2.3
77965,4.2.3
77968,4.2.3
77969,4.2.3
77972,4.2.3
77973,4.2.3
77976,2.5.1
77977,2.5.1
77980,4.2.3
77981,4.2.3
78168,1.1.1
78169,1.1.1
78172,2.1.1
78173,2.1.1
78272,4.2.3
78273,4.2.3
78276,4.2.3
78277,4.2.3
78280,4.2.3
78281,4.2.3
78284,4.2.3
78285,4.2.3
78288,4.2.3
78289,4.2.3
78292,4.2.3
78293,4.2.3
78412,3.2.2
78413,3.5.2
78460,7.4.2
78461,7.4.2
78700,2.4.1
78701,2.4.1
78708,3.5.3
78709,3.5.3
78712,2.4.1
78713,2.4.2
78716,3.2.1
78717,3.2.1
78720,3.2.1
78721,3.2.1
78724,3.2.1
78725,3.2.1
78744,3.2.1
78745,3.2.1
78748,1.1.99
78749,1.1.99
78756,1.1.99
78757,1.1.99
78764,3.2.1
78765,3.2.1
78780,3.5.1
78781,4.3.1
78796,2.3.1
78797,2.3.3
78808,4.1.1
78809,4.1.1
78812,1.4.1
78813,1.5.1
78816,1.14.13
78817,1.14.13
78820,2.6.1
78821,2.6.1
78824,2.6.1
78825,2.6.1
78828,3.7.1
78829,4.1.2
78840,1.8.4
78841,1.8.4
78884,3.2.1
78885,3.2.1
78944,1.11.1
78945,1.8.1
78952,3.1.4
78953,3.1.4
78972,4.1.1
78973,4.1.1
78976,4.2.1
78977,4.2.1
78980,4.2.3
78981,4.2.3
78984,4.2.3
78985,4.2.3
78988,4.2.3
78989,4.2.3
78992,4.1.1
78993,4.1.1
78996,4.2.1
78997,4.2.1
79000,6.3.4
79001,6.3.5
79004,6.3.5
79005,6.3.4
79008,6.3.5
79009,6.3.5
79012,4.2.3
79013,4.2.3
79080,1.14.15
79081,1.14.15
79148,1.1.1
79149,1.1.1
79152,1.1.3
79153,1.1.3
79168,1.14.14
79169,1.14.14
79176,2.8.3
79177,2.8.3
79180,2.3.1
79181,2.8.3
79184,2.3.1
79185,2.3.1
79228,2.5.1
79229,2.5.1
79232,2.5.1
79233,2.5.1
79272,4.2.1
79273,4.2.1
79276,4.2.1
79277,4.2.1
79280,6.3.2
79281,6.3.2
79292,6.3.2
79293,6.3.2
79304,5.5.1
79305,5.5.1
79600,2.1.1
79601,2.1.1
79604,2.1.1
79605,2.1.1
79616,1.3.1
79617,1.5.1
79620,1.14.14
79621,1.14.14
79624,2.3.1
79625,2.3.1
79628,2.1.1
79629,2.1.1
79632,2.1.1
79633,2.1.1
79652,2.8.3
79653,2.3.1
79656,2.8.3
79657,2.8.3
79660,2.8.4
79661,2.1.1
79664,2.8.4
79665,2.1.1
79700,3.6.1
79701,3.6.1
79704,3.6.1
79705,3.6.1
79892,5.3.3
79893,5.3.3
80008,4.2.1
80009,5.5.1
80552,2.1.1
80553,2.1.1
80556,2.1.1
80557,2.1.1
80560,1.13.11
80561,1.13.11
80572,1.13.11
80573,1.13.11
80584,2.1.1
80585,2.1.1
80604,1.7.2
80605,1.7.2
80644,1.14.15
80645,1.3.7
80660,2.1.1
80661,2.1.1
80836,2.5.1
80837,2.5.1
80840,3.1.3
80841,3.1.3
80892,2.5.1
80893,2.5.1
80896,3.6.1
80897,3.1.3
80900,2.3.1
80901,1.14.19
80904,1.1.1
80905,1.1.1
80908,1.14.14
80909,1.14.14
80912,1.1.1
80913,1.1.1
80916,2.3.1
80917,2.3.1
80920,2.3.1
80921,2.3.1
80932,1.14.14
80933,1.14.14
80936,2.1.1
80937,2.1.1
80940,1.14.14
80941,1.14.14
80944,2.1.1
80945,2.1.1
81236,1.4.3
81237,1.4.3
81240,1.5.3
81241,1.4.3
81244,1.5.3
81245,1.4.3
81248,1.14.15
81249,1.14.15
81252,1.14.15
81253,1.14.15
81256,1.14.15
81257,1.14.15
81260,1.14.15
81261,1.14.15
81264,4.1.1
81265,4.1.1
81268,4.1.1
81269,4.1.1
81272,4.1.1
81273,4.1.1
81276,4.1.1
81277,4.1.1
81280,1.14.15
81281,1.14.15
81284,1.14.15
81285,1.14.15
81288,1.14.15
81289,1.14.15
81292,1.14.15
81293,1.14.15
81296,1.14.15
81297,1.14.15
81308,5.5.1
81309,5.5.1
81312,5.5.1
81313,5.5.1
81340,3.2.1
81341,3.2.1
81364,2.4.2
81365,2.4.1
81368,3.1.3
81369,3.1.3
81372,4.2.3
81373,4.2.3
81408,1.21.98
81409,2.1.1
81488,4.1.1
81489,4.1.1
81492,2.3.1
81493,2.3.1
81496,2.3.1
81497,2.3.1
81500,1.14.14
81501,1.14.14
81512,5.1.3
81513,5.1.3
81516,1.1.1
81517,1.1.1
81520,1.1.1
81521,1.1.1
81524,1.1.1
81525,1.1.1
81828,2.3.1
81829,2.3.1
81872,1.13.12
81873,1.13.12
81948,2.4.1
81949,2.4.1
82004,1.5.99
82005,1.5.99
82032,1.14.15
82033,1.14.15
82056,1.14.15
82057,1.14.15
82104,1.14.15
82105,1.14.15
82108,1.14.15
82109,1.14.15
82112,1.14.20
82113,1.14.11
82176,2.1.1
82177,2.1.1
82184,2.1.1
82185,2.1.1
82188,2.1.1
82189,2.1.1
82192,2.1.1
82193,2.1.1
82196,2.3.2
82197,2.3.2
82208,2.3.2
82209,2.3.2
82216,2.1.1
82217,2.1.1
82220,2.3.2
82221,1.8.4
82224,2.3.2
82225,2.3.2
82228,2.3.2
82229,2.3.2
82236,2.3.2
82237,2.6.1
82240,2.1.2
82241,2.6.1
82244,2.3.1
82245,2.3.1
82256,2.3.2
82257,2.3.2
82300,2.3.1
82301,2.3.1
82308,1.3.1
82309,1.2.1
82312,6.3.2
82313,6.3.2
82556,2.6.1
82557,2.1.2
82852,1.14.13
82853,1.14.13
82856,1.14.13
82857,1.14.13
82860,1.14.13
82861,1.14.13
83144,3.2.1
83145,3.2.1
83260,2.1.2
83261,3.5.1
83264,2.1.2
83265,2.1.2
83268,2.6.1
83269,2.1.2
83272,3.5.1
83273,3.5.1
83296,1.14.15
83297,1.14.15
83300,1.14.15
83301,1.14.15
84088,2.3.1
84089,2.3.1
84092,2.3.1
84093,2.3.1
84096,2.3.1
84097,3.1.2
