34,NaN,P50488,Cell surface receptor daf-4,Caenorhabditis elegans OX=6239,26,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,44.1,19.9,19.0,19.2,84409.51,4.7742,47.849,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
35,NaN,O45539,Tyrosine protein-kinase src-2,Caenorhabditis elegans OX=6239,26,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,38.1,19.6,25.1,20.6,57530.24,6.9389,47.929,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
36,NaN,A8WJR8,Dual specificity tyrosine-phosphorylation-regulated kinase mbk-2,Caenorhabditis briggsae OX=6238,26,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,3.0,0.0,0.30391,NaN,1,0.303909,24.0,24.5,22.8,30.7,89584.45,10.0724,52.025,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
37,NaN,P20792,Cell surface receptor daf-1,Caenorhabditis elegans OX=6239,26,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,33.1,24.0,24.8,20.5,75006.05,5.6405,48.879,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
38,NaN,B9DFG5,PTI1-like tyrosine-protein kinase 3,Arabidopsis thaliana OX=3702,29,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,43.6,20.4,22.2,17.9,45658.11,8.7098,46.814,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
39,NaN,Q9LJF3,Receptor-like protein kinase BRI1-like 3,Arabidopsis thaliana OX=3702,29,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,26.9,30.5,22.6,21.3,126660.82,6.7148,46.134,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
40,NaN,Q2MHE4,Serine/threonine/tyrosine-protein kinase HT1,Arabidopsis thaliana OX=3702,29,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,47.1,15.5,23.3,18.4,44281.19,9.1739,48.205,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
41,NaN,Q9S7U9,Mitogen-activated protein kinase kinase 2,Arabidopsis thaliana OX=3702,29,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,23.1,33.7,24.5,23.3,39848.44,6.4027,46.006,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
42,NaN,Q9FN94,Receptor-like protein kinase At5g59670,Arabidopsis thaliana OX=3702,29,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,25.4,29.6,22.5,24.4,97031.93,8.3744,47.465,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
43,NaN,O49339,PTI1-like tyrosine-protein kinase 2,Arabidopsis thaliana OX=3702,29,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,43.7,21.7,20.6,18.6,40500.30,7.5891,46.175,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
44,NaN,Q91287,Fibroblast growth factor receptor 3,Pleurodeles waltl OX=8319,32,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,32.4,27.6,22.3,19.7,88288.81,6.2709,46.608,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
45,NaN,Q91147,Fibroblast growth factor receptor 2,Notophthalmus viridescens OX=8316,32,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,29.0,23.1,24.5,25.5,81824.53,5.2855,48.971,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
46,NaN,Q91694,Ephrin type-A receptor 4-B,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,22.5,30.1,25.9,23.1,109729.62,6.9467,47.107,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
47,NaN,Q03364,Fibroblast growth factor receptor 2,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,32.6,26.0,20.8,22.6,91340.26,6.3090,46.863,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
48,NaN,O42127,Fibroblast growth factor receptor 3,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,34.0,24.9,22.9,20.2,89515.99,6.0177,47.756,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
49,NaN,P13406,Tyrosine-protein kinase Fyn,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,37.4,23.2,19.4,23.0,60846.06,6.8420,47.114,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
50,NaN,P12965,Serine/threonine-protein kinase mos,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,26.8,24.8,28.0,25.1,39161.98,8.1725,40.390,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
51,NaN,Q8AYK6,Wee1-like protein kinase 1-A,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,38.0,19.1,21.4,24.3,63606.76,6.3177,50.613,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
52,NaN,P47817,Wee1-like protein kinase 2-A,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,33.4,20.4,26.0,23.2,61716.19,7.6551,48.468,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
53,NaN,Q8QFP9,Tyrosine-protein kinase receptor TYRO3,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,36.0,22.6,19.0,24.3,97934.04,5.0111,44.773,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
54,NaN,P22182,Fibroblast growth factor receptor 1,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,33.2,25.4,22.9,20.6,90502.40,6.8086,47.537,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
55,NaN,O57473,Wee1-like protein kinase 2-B,Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,36.6,20.1,26.4,19.9,61666.09,7.6557,48.556,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
56,NaN,P39746,Dual specificity mitogen-activated protein kinase kinase 3 (Fragment),Xenopus laevis OX=8355,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,3.0,0.0,0.30391,NaN,1,0.303909,63.0,41.3,23.9,6.5,6665.81,8.7746,45.161,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
57,NaN,Q07E48,Hepatocyte growth factor receptor,Dasypus novemcinctus OX=9361,33,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,3.0,0.0,0.30391,NaN,1,0.303909,23.7,32.9,27.1,17.4,154950.81,7.4331,46.778,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
58,NaN,Q00PJ8,Hepatocyte growth factor receptor,Atelerix albiventris OX=9368,35,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,3.0,0.0,0.30391,NaN,1,0.303909,25.6,31.1,27.6,16.8,155028.67,7.4017,47.540,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
59,NaN,I3L5D4,NaN,Sus scrofa,35,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,NaN,0.0,0.30391,NaN,1,0.303909,-,-,-,-,-,-,-,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
60,NaN,Q2QLE0,Hepatocyte growth factor receptor,Sus scrofa OX=9823,35,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,25.9,30.3,26.4,18.5,154748.40,7.0948,47.212,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
61,NaN,O19064,Tyrosine-protein kinase JAK2,Sus scrofa OX=9823,35,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,36.8,22.2,23.0,19.5,130758.57,7.2281,48.895,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
62,NaN,P85051,Dual specificity tyrosine-phosphorylation-regulated kinase 1A (Fragments),Oryctolagus cuniculus OX=9986,35,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,34.2,31.5,18.5,24.5,22896.28,6.7237,44.500,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
63,NaN,Q00655,Tyrosine-protein kinase SYK,Sus scrofa OX=9823,35,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,42.5,15.2,24.0,20.9,71619.59,7.9740,46.338,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
64,NaN,P29678,Dual specificity mitogen-activated protein kinase kinase 1,Oryctolagus cuniculus OX=9986,35,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,1.0,0.0,0.30391,NaN,1,0.303909,42.7,19.4,17.8,24.4,43453.04,6.6054,45.038,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
65,NaN,P0CY46,Epidermal growth factor receptor,Apis mellifera OX=7460,36,MNXR147699,-,2.7.10.1;2.7.10.2;2.7.12.1;2.7.12.2,2.0,0.0,0.30391,NaN,1,0.303909,27.0,19.4,38.2,16.7,144361.86,6.0574,46.517,N[C@@H](CC1=CC=C(O)C=C1)C(=O)O>>NC(CC(=O)O)C1=CC=C(O)C=C1,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC([*])=O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]NC(=O)[C@H](Cc1ccc(O)cc1)NC([*])=O
