,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
26,NaN,Q6QJ78,NaN,Zea mays,31.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,NaN,0.0,0.60111,NaN,-1,0.601106,-,-,-,-,-,-,-,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
27,NaN,B2LSE7,NaN,Coffea arabica,32.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,NaN,0.0,0.60111,NaN,-1,0.601106,-,-,-,-,-,-,-,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
28,NaN,Q32NH8,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-4,Xenopus laevis OX=8355,33.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,41.6,20.4,21.3,18.9,87417.24,5.4879,51.847,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
29,NaN,O24297,NaN,Pisum sativum,34.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,NaN,0.0,0.60111,NaN,-1,0.601106,-,-,-,-,-,-,-,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
30,NaN,Q7YRU3,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase zeta-1,Sus scrofa OX=9823,35.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,37.3,23.4,23.2,18.7,73702.36,6.5175,50.314,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
31,NaN,Q8SPR7,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-4,Sus scrofa OX=9823,35.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,38.8,21.7,23.7,18.0,88075.29,4.8122,49.870,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
32,NaN,X1WHY1,NaN,Danio rerio,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,NaN,0.0,0.60111,NaN,-1,0.601106,-,-,-,-,-,-,-,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
33,NaN,A5D6R3,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-3-A,Danio rerio OX=7955,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,33.2,21.4,27.3,20.2,89380.82,8.3317,53.189,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
34,NaN,Q7T274,NaN,Misgurnus mizolepis,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,NaN,0.0,0.60111,NaN,-1,0.601106,-,-,-,-,-,-,-,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
35,NaN,P10895,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-1,Bos taurus OX=9913,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,36.2,23.8,20.8,21.4,86073.30,6.7191,51.587,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
36,NaN,P10894,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-1,Bos taurus OX=9913,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,48.8,18.1,14.8,19.8,138715.05,6.0508,53.372,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
37,NaN,P08487,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase gamma-1,Bos taurus OX=9913,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,42.2,17.9,20.9,20.2,148312.86,5.8540,48.799,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
38,NaN,Q07722,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-4 (Fragment),Bos taurus OX=9913,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,53.9,18.3,15.0,14.4,117109.50,6.7319,53.861,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
39,NaN,Q1RML2,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase zeta-1,Bos taurus OX=9913,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,40.0,22.7,21.8,18.1,73731.67,7.0139,49.211,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
40,NaN,P21671,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-4,Bos taurus OX=9913,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,35.6,22.8,25.3,18.3,90580.66,4.8907,48.925,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
41,NaN,E9QG52,NaN,Danio rerio,37.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,NaN,0.0,0.60111,NaN,-1,0.601106,-,-,-,-,-,-,-,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
42,NaN,Q62711,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-4,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,41.0,22.5,22.4,16.3,88966.68,4.9986,52.073,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
43,NaN,P10688,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase delta-1,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,36.6,22.0,24.6,18.9,85962.22,6.2946,50.661,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
44,NaN,P10687,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-1,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,50.1,18.0,14.8,18.4,138344.49,6.0501,53.289,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
45,NaN,Q99JE6,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-3,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,42.5,18.6,17.3,22.8,139449.73,5.5834,52.350,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
46,NaN,Q5FX52,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase zeta-1,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,36.7,23.4,22.1,20.3,74315.31,5.0816,49.457,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
47,NaN,P24135,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase gamma-2,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,46.0,18.0,20.5,16.7,147734.96,6.8125,52.016,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
48,NaN,Q9QW07,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-4,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,52.5,18.4,15.2,15.4,134496.66,6.8332,52.426,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
49,NaN,P10686,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase gamma-1,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,1.0,0.0,0.60111,NaN,-1,0.601106,41.5,18.7,20.6,20.5,148548.09,5.7962,49.612,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
50,NaN,O89040,1-phosphatidylinositol 4;5-bisphosphate phosphodiesterase beta-2,Rattus norvegicus OX=10116,38.0,MNXR148155,MNXR148100_0.47723182642978784_nan|MNXR150961_0.4747690462525981_nan,3.1.4.11,2.0,0.0,0.60111,NaN,-1,0.601106,51.2,16.6,14.9,18.6,134882.94,5.9605,51.226,*C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC(*)=O.O>>*C(=O)OCC(CO)OC(*)=O.O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O,[*]C(=O)OC[C@H](COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O)OC([*])=O>>O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(=O)OCC(CO)OC([*])=O
