Reaction ID,SelenzymeRF
R10004,4.2.3.-|4.2.3.162;4.2.3.-|4.2.3.125;4.2.3.62;4.2.3.67;2.5.1.20;4.2.3.24;4.2.3.133;4.2.3.-|4.2.3.126;4.2.3.92;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;3.1.7.7|4.2.3.194;4.2.3.77;4.2.3|4.2.3.-|4.2.3.56;4.2.3.75;4.2.3.98;4.2.3.-|4.2.3.129;4.2.3.173;4.2.3.165;4.2.3.80;4.2.3.7;4.2.3.204;4.2.3.64;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.128;4.2.3.160;3.1.7.10;4.2.3.81;4.2.3.54;4.2.3.175;4.2.3.170;4.2.3.166;4.2.3.143;4.2.3.146;4.2.3.179;4.2.3.72;1.1.1.71
R10001,2.3.1.187;2.7.8.24;1.14.15.26;1.14.15.25;2.3.1.76;2.3.1.199;1.17.7.4
R09534,3.2.1.168;2.4.1.185;3.2.1.21
R08400,2.5.1.20;2.5.1.-|2.5.1.31;5.5.1.-|5.5.1.18;1.3.1.96|2.5.1.21;5.5.1.-|5.5.1.19;2.5.1.89
R10056,1.14.11.27|1.14.11.65;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67;1.14.11.66|1.14.11.68|1.14.11.69;1.13.12.24;1.14.11.33;1.14.11.31;1.14.11.4;1.2.2.4;1.14.11.32;1.13|1.13.12.19;1.14.11.51;1.14.11.53
R12530,2.7.1.230;2.7.1.40;3.6.1.21;3.6.1.5;6.3.2.14
R02664,2.7.1.40;2.7.1.20|2.7.1.74;2.7.1.29;2.7.1.28
R12881,2.5.1.39
R06568,1.3.1.-|2.3.1.170|2.3.1.74;2.3.1.237;2.3.1.236;2.3.1.165;2.3.1.289;2.3.1.290;2.3.1.161
R13260,4.2.1.80;4.2.1.-|4.2.1.119;1.1.1.212;1.1.1.-|1.1.1.100;4.2.1.17
R11265,1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3
R08108,1.14.12.10;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.3.1.25;1.6.5.4;1.14.13.223;1.14.13.69;1.14.13.87;1.14.13.25;1.14.13.246;1.14.13.26;1.14.13.113;1.14.18.9
R02231,1.14.13.22;1.14.13.225|1.6.3.1;1.6.3.5;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
R04965,2.3.1.-|2.3.1.85|2.3.1.86|4.2.1.59
R04444,1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4;1.1.1.337|1.1.1.375
R09427,2.4.1.17;2.4.99.20;2.4.2|2.4.2.1
R02411,2.4.1.82;2.4.1.67;2.4.1.123;5.4.99.11;3.2.1|3.2.1.-|3.2.1.22;2.4.1.140;2.4.1.10
R02426,4.2.1.45;4.2.1.76;4.2.1.47;4.2.1.46;4.2.1.115;4.2.1.135;1.1.1.133;1.-.-.-|1.1.1.271;2.3.1.15|2.3.1.51|2.4.1.184|2.4.1.46|3.1.3.4
R01582,2.6.1.21;2.6.1.27;2.6.1|2.6.1.1;2.6.1|2.6.1.42
R09558,4.2.3.77;4.2.3.75;2.5.1.20;4.2.3.67;4.2.3.123;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;4.2.3.52;4.2.3.51;2.5.1.87;4.2.3.56;4.2.3.62;4.2.3.142;4.2.3.65;3.1.7.7|4.2.3.194;4.2.3.24;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.128;4.2.3.165;4.2.3.57;4.2.3.89;4.2.3.137;4.2.3.73;4.2.3.-|4.2.3.126;4.2.3.92;4.2.3.87;4.2.3.-|4.2.3.162;4.2.3.22;2.5.1.11
R11246,2.7.7.91;3.6.1.15|3.6.1.5
R06578,2.1.1.68;2.1.1.292;2.1.1|2.1.1.291;2.1.1.116|2.1.1.121;2.1.1.128;2.1.1.109;2.1.1.6;2.1.1.146;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.17;2.1.1.98
R04534,1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.3.1.9|2.3.1.-
R13124,3.2.1.21
R01051,2.7.1.15;5.4.2|5.4.2.2|5.4.2.7
R03364,4.6.1.13;3.1.4.11;3.1.4.11|3.1.4.3|4.6.1.13;3.1.3.64;3.1.3.64|3.1.3.67
R02544,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R02040,6.2.1.19;3.4.13.18|3.4.13.4;2.3.1.-|2.3.1.183;6.3.2.34;6.3.2.32;4.3.1.15;3.5.1.132;3.5.1.114;3.5.1.130|3.5.1.ai;2.6.1.57;3.1.1.111|3.1.1.32
R00127,3.6.1.21;2.7.4.3
R09522,1.21.1.1|1.22.1.1;1.8.1.15|1.8.1.9;1.1.1.318;1.2.1.95;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R11190,3.4.13.18|3.4.13.4;3.5.1.130|3.5.1.ai;2.3.1.-|2.3.1.183;4.3.1.15;2.3.2.4|4.3.2.9;2.6.1.57;6.3.1.9;3.5.2.2;3.1.1.61
R00075,2.5.1.108;2.3.1.184;2.5.1.25;2.5.1.114;2.5.1.79;2.5.1.43;2.3.1.228;2.3.1.229;2.5.1.152|2.5.1.cg;2.5.1.38;4.4.1.14
R03254,2.5.1.54|2.5.1.55
R02013,4.2.3.16;4.2.3.20;4.2.3.23;4.2.3|4.2.3.9;2.5.1.74;2.5.1.20;2.5.1.39
R03369,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.14;1.14.12.22;1.14.13.240;1.14.13.223;1.14.12.10;1.6.5.4;1.14.13.87;1.14.13.25;1.14.13.26;1.14.13.113
R09384,2.7.7.72;4.6.1.2;2.7.7.91;2.7.7.86
R01142,1.14.13.25;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.39;1.14.13.124;1.14.21.1;1.14.13.22;1.14.13.69;1.13.12.-|1.14.13.179;1.14.13.128
R03246,1.13.11.1|1.13.11.M6;1.13.11.39;1.10.3.2
R07176,1.17.4.1;1.17.4.2
R13301,2.3.1.102;2.3.1.180
R09371,2.1.1.132;2.1.1.165;2.1.1.334;2.1.1.137;2.1.1.96;2.1.1.265;2.1.1.9;2.1.1.156|2.1.1.162|2.1.1.20;2.1.1.-|2.1.1.156|2.1.1.157|2.1.1.162;2.1.1.-|2.1.1.157|2.1.1.161|2.1.1.162;2.1.1.-|2.1.1.280|2.1.1.9;2.1.1.53;2.1.1.152;2.1.1.2;2.1.1|2.1.1.10;2.1.1.103;2.1.1.37;2.1.1.12;2.1.1.373
R05700,1.2.1.68;1.2.1.3;1.6.5.4;1.11.1.1|1.14.12.17
R10972,5.4.2.2;3.6.1.5;2.7.4.4;3.1.4.17;3.1.3.97;3.6.1.-|3.6.1.9
R05353,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R07275,2.6.1.29;2.6.1.36;2.6.1.19;1.14.11.17;2.6.1.82;2.6.1.-|2.6.1.76;2.6.1.48;2.6.1.-|2.6.1.116|2.6.1.af;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
R01340,1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.2.3.1;1.4.3.21|1.4.3.22
R07894,1.1.1.211|1.1.1.35
R06414,2.3.1.176;2.3.1.16
R02489,4.1.1.55;1.2.5.3;1.14.13.1;1.14.13.64;1.14.12.13;4.1.1.74;4.1.1.91;4.1.1.83;2.5.1.74;1.10.3.2
R09198,1.14.13.69;1.14.13.26;1.14.13.25;1.14.12|1.14.12.12;1.14.12.18;1.14.12.19;1.14.12.-|1.14.12.26;1.14.12.10;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R00245,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R04457,2.5.1.78
R03540,1.13.11.1;1.13.11.-|1.13.11.3;5.5.1.1;1.14.99.46;3.5.99.5;4.1.1.68;2.4.99.6;2.3.1.68;2.6.1.21;1.13.11.16
R11161,1.14.14.21;1.1.99.31;1.14.14.13;1.14.14.46;1.14.14.3;1.14.19.9;1.14.14.30;1.14.14.133;1.14.19.56;1.14.14.15;1.16.8.1;1.14.14.28;1.14.14.5;1.14.14.8;1.14.14.22;1.14.99.46
R06185,5.4.2.2;2.7.7.37;2.4.1.1;2.4.1.7;2.4.1.20|2.4.1.31;2.4.1.64|2.4.1.8;2.4.1.49;2.4.1.334;2.4.1.1|2.4.1.139|2.4.1.30|2.4.1.333|2.4.1.97;2.4.1.340;2.4.1.319;3.1.3.10;2.7.7.91;5.4.2|5.4.2.2|5.4.2.7
R01459,1.1.3.6;1.3.3.6;1.1.3.20;1.4.3.13;1.1.3.30;1.8.3.5;1.6.3.1;1.1.3.18;1.3.3.16;1.5.3.13;1.1.3.15
R04345,5.5.1.7;5.5.1.1;3.1.1.45;1.3.1.32;4.2.1.114;5.5.1.2;4.2.1.-|4.2.1.83;5.4.99.14;5.3.3.10;3.1.1.57;1.14.14.108;1.14.11.13;1.2.3.1;4.2.1.34;4.2.1.35;2.6.1.14;4.2.1.3|4.2.1.4
R02506,1.2.1.44;1.3.1.38;1.3.1.8;1.3.1.34;1.3.1.44;1.1.1.36;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.3.1.93;1.6.5.4;1.3.1.124;1.1.1.330
R09298,1.13.11.15;1.11.1.8;1.14.13.1;1.13.11.1;1.13.11.2;1.13.11.-|1.13.11.3;1.14.12.12;1.13.11.16;1.14.13.3|1.14.14.9;4.2.1.84
R04697,1.1.1.248;1.6.5.4;1.6.3.2;1.11.1.1|1.11.1.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R05078,4.1.3.17;2.6.1.57;2.3.3.16
R02817,3.1.3.3;2.7.8.29;5.4.2.1|5.4.2.11|5.4.2.12
R11150,1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.13.69;1.14.13.223;1.14.12.-|1.14.12.10;1.14.13.210;1.6.5.4;1.14.13.87;1.14.13.84;1.14.13.113;1.11.1.1|1.14.12.17
R10412,1.1.1.1|1.1.1.71;1.1.1.354|1.1.1.71
R09769,5.3.1.28
R01966,3.2.1.74;3.2.1.22;3.2.1.22|3.2.1.26
R00640,1.3.2.3;1.1.3.8;1.3.3.12;2.8.5.2;1.8.2.6;1.1.2.6;1.11.1.5;1.7.2.1|7.1.1.9
R07940,2.3.1.5;1.14.14.1
R13196,4.2.2.6;3.2.1.172;3.2.1.179;5.3.1.17;4.2.2.26;3.2.1.180;5.5.1.27;5.5.1.25;4.2.1.68;4.2.1.90;4.2.1.67;4.2.1.158;4.2.1.40;4.2.1.42;4.2.1.156;4.2.2.11;4.2.2.24
R01109,2.6.1.57;3.1.2.6
R11530,2.4.1.342;5.4.99.16;2.4.1.281;2.4.1.8;2.4.1.20;2.4.1.320;2.4.1.32;2.7.7.27
R04957,2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.-|2.3.1.179|2.3.1.199|2.3.1.41;2.3.1.221;2.3.1.-|2.3.1.179|2.3.1.180|2.3.1.41|2.3.1.85|2.3.1.86
R11696,1.1.1.415;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R05282,1.1.1.21|1.1.1.90;1.1.1.21|1.1.1.51;1.1.1.1|1.1.1.21
R00927,2.3.1.16|2.3.1.9
R10491,2.1.1.95;2.1.1.132;2.1.1.163
R10660,1.8.98.4;1.8.98.1;1.8.98.5;1.8.7.3;1.3.4.1|1.3.98.2;2.8.4.1;1.3.5.4;1.3.5.1
R02571,1.3.8.1;1.3.8.7|1.3.8.8;4.2.1.17;4.2.1.-|4.2.1.134
R06175,1.14.13.50|2.7.1.59|3.2.1.14|3.2.1.165|4.1.3.3|4.2.1.66|5.1.3.8
R07515,3.7.1.-|3.7.1.19;1.1.1.328;1.3.5.2
R10677,3.6.1.5;2.7.1.40;6.3.2.2|6.3.2.3
R08523,1.11.1.7
R04304,1.1.1.1|1.1.1.90
R10771,6.2.1.43;6.2.1.2;6.2.1.33;6.2.1.7;6.2.1.12;6.2.1.30;6.2.1.17;6.2.1.37;6.2.1.65|6.2.1.ak;6.2.1.27;6.2.1|6.2.1.-|6.2.1.32;2.3.1.278;6.2.1.1|6.2.1.17
R04856,3.1.6.1|3.1.6.8;1.14.19.17;3.2.1.22;3.2.1.23
R06927,1.1.1.21|1.1.1.90;1.1.1|1.1.1.19|1.1.1.2|1.1.1.21|1.1.1.91;1.1.1.1
R08111,1.3.1.25;1.14.12.10;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.1.1.170|1.1.1.418;1.1.1.417;1.11.1.1|1.14.12.17
R09265,2.3.1.179|2.3.1.41;1.1.1.100;1.13.11.16;2.3.1.179|2.3.1.41|2.3.1.85|2.3.1.86;1.3.1.25;2.3.1.180
R02349,1.14.13.-|1.14.14.-|1.14.14.1
R10098,2.4.1.230;3.2.1.74;3.2.1.21|3.2.1.74
R07436,1.3.1.34;1.3.8.7|1.3.8.8;1.3.3.6;1.3.1.8;1.3.1.38;1.3.1.44;4.2.1.-|4.2.1.134;4.2.1.17
R10975,3.5.1.117|3.5.1.46;3.1.1.14;2.5.1.62;2.3.3.13|4.1.3.-
R07293,3.1.1.23;3.1.1.79;3.1.1.34;3.1.1.3
R00008,4.1.3.17;4.1.3.22;2.3.1.182|2.3.3.13
R08603,3.7.1.-|3.7.1.22;5.3.1.30;3.2.2.1;3.2.2.8;5.3.1.12
R08905,3.6.1.5;6.2.1.39;2.7.1.40;2.3.1.244;2.3.1.161
R07321,1.14.-.-|1.14.13.-|1.14.15.24;1.14.15.21;1.10.99.3|1.23.5.1;5.3.99.9;1.14.14.-|1.14.14.1
R07483,1.3.1.70;1.11.1.1|1.11.1.2;1.7.1.2|1.7.1.3;1.12.1.3|1.12.1.5;1.6.3.2;1.7.1.14;1.6.5.4;1.11.1.1|1.14.12.17;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.2|1.12.1.5
R09644,3.1.3.81;3.1.4.4;3.6.1.26;3.1.4.50;2.3.1.51
R06876,
R12332,1.7.3.3;3.5.2.15;1.13.11.79;1.14.13.113;3.5.1.131;1.3.98.1;5.1.99.3;1.3.5.2
R12164,1.7.2.1|7.1.1.9
R10435,2.4.1.-|2.4.1.291;2.7.8.13
R05701,1.2.1|1.2.1.68;1.2.1.44;1.3.1.10;1.1.1.100;1.4.1.1|1.4.1.2|1.4.1.3|1.4.1.4
R00943,2.1.2.9
R00364,1.14.14.33;4.1.3.24;4.3.2.5;2.8.5.2;1.8.2.6;1.1.2.6;1.7.2.1|7.1.1.9
R07524,2.1.1|2.1.1.-|2.1.1.210;2.1.1.333;2.1.1.98;2.1.1.16|2.1.1.71;2.1.1.80;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.85;2.1.1.354|2.1.1.355|2.1.1.59|2.1.1.60
R02971,2.7.1.33
R10597,4.1.3.45;4.1.3.40;4.1.3.27
R05291,1.14.12.-|1.14.12.10;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.14.12.15;1.14.13.2|1.14.13.33;1.14.13.240;1.14.13.84;1.14.13.223;1.14.13.69;1.14.14.43|1.14.14.45;1.14.13.225;1.6.5.4
R03809,1.14.11.13;1.14.11.15;1.13.12.24;1.2.2.4;1.13.12.6;1.13.11.27;1.14.11.12;1.14.11|1.14.11.2|1.14.11.57;1.14.11.56;1.14.11.1;1.13.11.46;1.14.12.1;1.13.11.83;1.14.11.-|1.14.11.35;1.14.11.24;1.14.11.25;1.14.11.20;1.14.11.21;1.14.11.11;1.14.11.27|1.14.11.65|1.14.11.66|1.14.11.67
R01576,4.1.2.23|4.1.2.52;3.2.1.144;5.-.-.-|5.4.99.-|5.4.99.62
R02132,1.4.3.13;1.3.3.16;1.8.3.5;1.1.3.15;1.3.3.6;1.1.3.30;1.6.3.1;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R01151,1.4.3.13;1.4.3.21;1.1.3.41;1.1.3.20;1.1.3.7;1.1.3.13;1.4.3.21|1.4.3.4;1.7.3.1;1.1.3.30;1.8.3.5;1.4.3.10|1.4.3.12|1.4.3.22|1.4.3.4|1.4.3.5|1.4.3.8
R01216,2.1.2.11|4.1.2.12
R06451,2.4.1.159;5.1.3.2;2.4.1.236;2.4.1.17;2.4.1.277;2.7.8.8
R00656,1.14.14.42;4.1.1.17;4.1.1.-|4.1.1.96;4.1.1.95;4.1.1.65
R10347,3.5.1.5
R08973,2.1.1.94;2.1.1.4;2.1.1.150;2.1.1.42;2.1.1.38;2.1.1.155|2.1.1.231;2.1.1.50;2.1.1.212|2.1.1.46;2.1.1.146;2.1.1.77
R02322,1.2.1.28|1.2.1.7;1.2.1.-|1.2.1.3;1.14.13.1;1.1.1.312|1.2.1.60;1.14.12.10;1.2.1.5;1.1.1.233;1.2.1.28|1.2.1.3|1.2.1.64;1.1.1.363|1.1.1.388
R08164,2.4.1.195;2.4.1.185;2.4.1.111;2.4.1.91;2.4.1.63;3.6.1.45;2.4.1.14;2.4.1.220;2.4.1.271;6.2.1.13;2.4.1.17
R10901,6.3.2.-|6.3.2.45;6.3.5.9;3.6.1.21|3.6.1.9
R01660,2.7.1.106;5.4.2.2;5.4.2|5.4.2.2|5.4.2.7
R04789,1.14.13.26;1.14.13.25;1.14.13.-|1.6.5.2;1.14.13.-|1.14.13.20|1.14.13.7
R04277,3.1.1.57;1.13.11.8;1.13.11.57|1.13.11.8;1.13.11.4;1.13.11.29;3.1.1.45;4.1.1.84;1.1.1.312|1.2.1.45;1.13.11.-|1.13.11.3;1.13.11.15;1.13.11.1;5.3.3.10;2.6.1.27;5.5.1.1;1.14.12.4|1.14.13.242;5.3.3.12;1.13.11.16
R10006,4.2.3.-|4.2.3.127;4.2.3.133;2.5.1.20;4.2.3.67;4.2.3.-|4.2.3.128;2.5.1|2.5.1.31|2.5.1.M1;2.5.1.88;2.5.1.87;4.2.3.77;4.2.3.172;4.2.3.62;4.2.3.75;3.1.7.7|4.2.3.194;4.2.3.96;4.2.3.170;4.2.3.175;4.2.3.98;4.2.3.56|4.2.3.58;4.2.3.165;4.2.3.204;4.2.3.24;4.2.3.80;4.2.3.-|4.2.3.126;4.2.3.92;4.2.3.171;4.2.3.68;4.2.3.173;4.2.3.50;4.2.3.160;4.2.3.72;4.2.3.198|4.2.3.66;4.2.3.64;4.2.3.191;4.2.3.87;4.2.3.88;4.2.3.-|4.2.3.162;4.2.3.57
R12124,3.1.3.95;3.1.3.64;3.1.3.25|3.1.3.36;3.1.3.64|3.1.3.67;3.1.3.36|3.1.3.86;2.5.1.57;2.7.4.27
R07150,1.6.5.4;1.11.1.1|1.11.1.2;1.6.3.2;1.12.1.3|1.12.1.5;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R07060,1.1.1.36;1.1.1.330;1.3.1.93;1.1.1.211|1.1.1.35
R02620,1.2.1.50;1.3.1.38;1.3.1.8;1.1.1.36;1.3.1.34;1.3.1.44;1.2.1.-|1.2.1.10|1.2.1.57|1.2.1.87
R11207,3.5.1.119;6.3.1.19;3.6.1.5;2.7.1.40
R12011,2.1.1.17;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.98;2.1.1.85;2.1.1.297|2.1.1.298
R13022,1.14.13.88;1.14.13.41;1.6.3.2;1.14.21.9;1.14.21.1;1.3.3.9;1.14.14.37;1.14.13.124;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.12.1.3|1.12.1.5;1.1.1.21;1.11.1.1|1.11.1.2
R08512,1.8.4.2;2.5.1.18
R13228,2.5.1.86;2.7.8.13
R07939,1.13.12.-|1.14.13.179|1.14.14.1
R06278,1.13.11.-|1.13.11.8;2.3.1.76;1.1.1.312|1.2.1.45;1.13.11.52;1.6.5.2
R12208,3.2.1.-|3.2.1.182;2.4.1.202;3.2.1.74;4.2.2.13;2.4.1.25;2.4.1.20;2.4.1.8;2.4.1.31;2.4.1.281;2.4.1.279;2.4.1.320;2.4.1.245;3.2.1.20|3.2.1.21
R06437,5.1.3.2;2.4.2.27;5.1.3.13;5.1.3.27;2.4.1.327;5.3.2.3;1.1.1.133;1.1.1.266;1.1.1.364;1.1.1.339|1.1.1.344;2.6.1.-|2.6.1.33|2.6.1.59;2.6.1.59;4.2.1.46;4.2.1.-|4.2.1.159;2.6.1.90;5.4.99.59;5.1.3.25;2.7.4.12|2.7.4.13|2.7.4.9
R04455,1.5.98.1;5.1.3.2;2.3.1.74
R11339,1.1.1.401;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R11876,1.8.1.20;1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R08240,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R12018,1.14.13.69;1.6.3.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.13.11.-|1.14.13.64;1.14.13.1;1.14.13.84;1.14.13.2|1.14.13.33;1.14.12.-|1.14.12.10;1.14.13.240;1.14.13.223;1.14.13.87;1.14.14.43|1.14.14.45;1.14.12.1;1.14.13.148|1.14.13.8;1.14.14.91
R08676,2.4.1.13;2.4.1.7;2.4.1.373;5.4.99.11;2.4.1.4;3.2.1.26
R12079,2.4.2.31;2.3.1.26;2.3.1.24;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;1.14.18.5;1.14.13.242;2.3.2.6
R00230,2.3.1.180
R00529,6.3.5.9;3.6.1.21|3.6.1.9
R11203,3.6.1.59;2.7.4.6
R06279,2.8.2.1|2.8.2.3|2.8.2.4;6.3.2.14;4.6.1.20;4.6.1.23|4.6.1.25;6.3.5.11;6.3.5.9;6.3.5.10;4.6.1.21;3.6.1.21;2.7.1.21
R13346,1.14.14.103;2.3.1.160;1.13.11.48;1.14.14.50;1.14.13.224;1|1.1.1|1.1.1.10|1.1.1.149|1.1.1.184|1.1.1.2|1.1.1.62|1.1.1.n11;1.1.1|1.1.1.51
R11849,4.2.3.184;4.2.3.67;4.2.3.96;4.2.3.175;4.2.3.91;4.2.3.170;4.2.3.146;4.2.3.74;4.2.3.163;4.2.3.204;3.1.7.7|4.2.3.194;4.2.3.70;4.2.3.39;4.2.3.77;4.2.3.176;4.2.3.50;4.2.3.158;4.2.3.157;4.2.3.-|4.2.3.127;4.2.3.-|4.2.3.128;4.2.3.133;4.2.3.75;4.2.3.7;4.2.3.88;4.2.3.197;4.2.1.128;4.2.3.98;4.2.3.56|4.2.3.58;4.2.3.145;4.2.3.37;3.1.7.10;4.2.3.64;4.2.3.160;5.4.99.52;5.4.99.40;5.4.99.41;4.2.3.82;4.2.3.173;4.2.3.165;4.2.3.80;4.2.3.24;4.2.3.191;4.2.3.195;4.2.3.136;4.2.3.62;5.4.99.47;5.4.99.8;4.2.3.68;5.4.99.56;2.7.8.13
R09089,1.1.1.153;1.1.1|1.1.1.10|1.1.1.153|1.1.1.50|1.3.1.20;1.1.1.320;1.1.1.422;1.1.1.423;1.4.3.3;1.2.1.23;1.1.3.15;1.1.99.31;1.1|1.1.1.272|1.1.1.379|1.2.1.-;4.1.1.1|4.1.1.7|4.1.1.74
R04881,2.1.1.6;2.1.1.42;2.1.1.68;2.1.1.-|2.1.1.267|2.1.1.42;2.1.1.128;2.1.1.104;2.1.1.132;2.1.1.146;2.1.1.336;2.1.1.116|2.1.1.121;2.1.1.146|2.1.1.279;2.1.1.76;2.1.1.155;2.1.1.169|2.1.1.68;2.1.1.222
R08083,1.1.1|1.1.1.183|1.1.1.324;1.3.1.-|1.3.1.10|1.3.1.104|1.3.1.39;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86;1.2.1.95;1.2.1.80;1.2.1.50;1.1.1.2|1.1.1.71
R02832,1.1.1.206|1.1.1.236;1.6.5.4;1.6.3.2;1.12.1.3|1.12.1.5;1.11.1.1|1.11.1.2;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R06788,1.13.11.16;1.13.11.2;1.13.11.-|1.13.11.16|1.13.11.2|1.13.11.39;1.13.11.1|1.13.11.M6;1.13.11.15;1.13.11.-|1.13.11.8;1.13.11.38;1.13.11.-|1.13.11.3;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
R00617,2.7.4.16|2.7.4.9
R00278,1.4.3.5
R01437,4.1.1.17;4.1.1.112|4.1.1.3;1.1.1.85
R12004,2.3.1.76;1.3.1.96|2.5.1.21;1.14.12|1.14.12.12;5.5.1.19;4.1.1.98
R02732,2.7.1.105;2.7.1.40;2.7.1.1
R06913,4.1.2.34;4.1.2.45|4.2.1.-;2.7.3.9;4.1.3.45;4.1.3.40
R08896,1.1.3.10|1.1.3.4;1.1.3.10|1.1.3.9;1.1.99.18;1.6.3.1;1.17.3.2;1.1.3.41;1.1.3.-|1.1.3.43;1.4.3.13;1.3.3.6;1.1.3.30;1.1.3.18;1.1.3.7
R06804,2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.236;2.4.1.159;2.4.1.254;2.4.2.51;2.4.1.22;2.4.1.87;2.4.1.38|2.4.1.90;2.4.2.50;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.273;3.2.1.21|3.2.1.25|3.2.1.74;3.2.1.74
R03410,2.1.1.79;2.1.1.165;2.1.1.334;2.1.1.96;2.1.1.17;2.1.1.103|2.1.1.16|2.1.1.71;2.1.1.317;2.1.1.344;2.1.1.244;2.1.1.299;2.1.1.189
R01326,2.7.1.1|2.7.1.15;2.7.1.1|2.7.1.55;5.4.2.2;2.7.1.204;5.4.2|5.4.2.2|5.4.2.7
R03530,2.7.4.6
R08960,1.1.1.209|1.1.1.213|1.1.1.357;1.1.1.149|1.1.1.209|1.1.1.213|1.1.1.357|1.1.1.50;1.1.1.213|1.1.1.50|1.1.1.51;1.1.1.184|1.1.1.209|1.1.1.213|1.1.1.50;1.1.1.53;1.1.1.-|1.1.1.100|2.3.1.85|2.3.1.86
R02471,1.6.5.4;1.1.1|1.14.13.7|1.3.98.1|1.6.3.2|1.6.3.4|1.6.99.3;1.11.1.1|1.14.12.17
R00697,2.6.1.57;4.3.1.24;4.3.1.23|4.3.1.24|4.3.1.25|4.3.1.5;1.11.1.7
R04018,3.2.1.18
R13044,4.2.1.152;1.13.11.31;5.4.4.-|5.4.4.7;1.13.11.40;1.1.1.232;1.1.1.141;1.14.19.12;1.14.19.30;4.2.1.92;1.1.1.196;1.14.19.47;1.14.19.25;3.1.1.116;1.14.19.35;1.14.19.23;1.14.19.33;3.1.1.4
R03051,1.1.1.383|1.1.1.86
