Reaction ID,all_predictions
437,2.3.2;3.4.22;3.4.21;3.4.24;3.4.19
438,2.1.1;2.6.1;2.3.1;4.4.1;3.13.1
439,3.1.1;4.2.1;1.1.99;5.5.1;4.2.99
440,2.1.1;1.-.-;2.3.1;3.13.1;2.5.1
441,1.3.1;2.3.1;1.3.99;1.3.3;1.1.1
442,2.3.1;2.6.1;6.3.4;2.7.2;6.2.1
443,2.4.1;2.7.1;2.7.7;1.1.1;5.1.3
444,2.7.1;3.1.4;6.5.1;4.6.1;2.3.1
445,2.1.1;2.3.1;1.14.99;6.2.1;1.14.11
446,3.1.3;3.1.4;3.6.1;4.2.3;4.6.1
447,3.8.1;1.1.2;1.1.3;3.1.7;2.2.1
448,2.5.1;4.3.1;2.1.1;2.6.1;3.3.1
449,1.3.99;1.14.19;1.3.3;1.3.8;1.6.99
450,2.4.1;2.4.-;3.6.1;3.2.1;2.7.7
451,2.7.11;2.7.12;2.7.1;2.7.10;2.7.4
452,1.1.1;1.1.5;1.16.1;1.3.1;4.1.1
453,6.5.1;2.7.8;4.6.1;3.1.4;2.7.7
454,1.3.1;1.3.99;1.6.5;1.1.1;1.2.1
455,3.5.1;3.2.1;3.4.13;3.4.17;3.1.1
456,1.14.14;5.3.99;3.2.1;2.5.1;4.4.1
457,5.5.1;5.4.99;4.2.1;4.2.3;5.3.3
458,4.2.1;1.1.1;3.7.1;2.6.1;5.3.1
459,1.1.1;1.2.1;1.1.2;1.5.1;4.1.2
460,1.14.15;1.97.1;1.14.-;1.3.7;1.18.1
461,1.14.14;1.14.13;1.14.-;5.3.99;4.2.1
462,6.3.4;6.3.1;6.3.2;6.3.-;6.3.5
463,2.1.1;2.5.1;2.3.1;2.4.2;3.3.1
464,3.2.1;2.4.1;2.3.1;2.4.2;3.6.1
465,3.5.3;3.5.1;3.5.2;4.3.2;1.4.3
466,2.1.1;2.3.1;2.4.2;3.13.1;1.-.-
467,3.1.1;2.3.1;3.1.-;1.14.13;3.1.2
468,1.14.13;1.14.14;1.13.11;1.-.-;1.13.12
469,1.1.1;1.5.1;1.4.1;1.3.1;4.3.1
470,4.2.1;5.3.99;4.4.1;1.1.1;5.3.3
471,1.14.14;1.14.13;4.2.1;5.3.99;1.5.1
472,1.14.14;1.5.1;1.5.99;1.14.13;4.2.1
473,6.1.1;6.3.2;2.7.7;6.3.-;2.7.1
474,2.4.1;3.-.-;3.2.1;2.7.1;5.4.99
475,1.1.1;1.3.1;1.2.1;1.-.-;1.8.1
476,3.1.1;3.1.2;3.-.-;3.1.-;2.3.1
477,3.7.1;4.2.1;2.3.1;4.4.1;4.1.3
478,2.3.1;1.3.1;1.3.-;1.3.7;4.2.99
479,1.1.1;1.14.13;1.-.-;1.1.5;5.3.3
480,4.1.1;1.13.11;1.2.2;1.2.7;4.1.4
481,1.2.3;1.17.3;1.13.11;3.5.4;1.1.3
482,2.4.1;2.7.7;2.7.1;3.-.-;2.7.8
483,2.7.11;2.7.1;2.7.12;2.7.10;2.7.4
484,4.2.1;3.1.1;5.5.1;4.2.3;3.1.2
485,2.4.2;2.7.7;6.5.1;2.5.1;1.14.13
486,2.1.1;1.-.-;2.3.1;1.1.2;2.5.1
487,1.14.14;4.2.1;1.14.13;5.4.4;5.3.99
488,1.14.99;1.7.99;4.2.1;1.14.14;1.14.19
489,2.6.1;1.1.99;1.14.11;2.3.2;5.1.3
490,3.1.3;3.1.4;2.7.99;3.6.1;4.2.3
491,1.14.13;1.6.3;1.3.98;1.14.14;1.14.18
492,1.8.1;1.6.4;1.8.4;1.6.5;1.6.2
493,3.1.2;2.3.1;3.1.1;1.2.1;2.3.3
494,2.5.1;5.3.3;4.1.3;4.2.99;1.3.5
495,4.4.1;1.13.11;4.1.99;2.8.1;3.1.2
496,3.1.3;4.2.3;3.2.1;3.6.1;3.1.4
497,1.14.14;4.2.1;5.3.99;1.14.13;1.14.-
498,1.14.14;1.14.13;4.2.1;1.-.-;5.3.99
499,2.1.1;2.3.1;2.5.1;2.6.1;4.4.1
500,4.1.1;4.2.1;4.1.3;1.1.1;5.3.99
