Reaction,All ECs
17030,3.5.2.5;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
17054,2.2.1.2
17074,2.3.1.180
17090,4.1.2.21|4.1.2.55;4.1.2.14|4.1.2.55;4.1.2.51|4.1.2.55;4.1.2.20;4.1.2.23|4.1.2.52;2.2.1.7
17114,3.1.4.46;3.1.4.2;2.7.7.14;3.1.5.1;6.3.5.11;6.3.5.9;6.3.5.-|6.3.5.13;4.1.99.25;6.1.2.2;2.7.1.121
17158,2.7.3.2;2.7.1.64;6.3.5.11;6.3.5.-|6.3.5.13;6.3.5.9;6.3.1.12;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
17210,3.5.1.29;3.5.2.18;3.5.1.3;2.3.2.13;3.5.1.122;1.7.2.7;3.5.1.119;3.5.1.44
17270,2.1.1.237;2.1.1.306;2.1.1.112;2.1.1.238;2.1.1.35
17306,1.14.13.39;1.5.8.2;1.5.8.1;1.14.14.47;6.3.4.5
17330,1.1.1.227;1.1.1.71;1.6.5.4;1.7.1.10|1.7.99.1;1.11.1.1|1.14.12.17
17366,6.3.2.2
17374,5.3.99.8;1.14.13.90;1.13.11.84;5.3.3.22;1.14.-.-|1.14.13.-|1.14.15.24;1.14.14.158;1.14.15.21;1.13.11.65;1.10.99.3|1.23.5.1;1.13.11.63;1.13.11.75;5.3.99.9;5.2.1.-|5.2.1.14;1.13.11.51;1.14.99.63;1.14.13.129;2.4.1.276;5.2.1.-|5.2.1.13;1.13.11.71|1.14.99.-
17554,2.7.1.64;2.7.3.5;6.3.5.9;6.3.5.-|6.3.5.13;6.3.5.11;6.3.5.5
17558,2.3.1.118;2.3.1.144;2.3.1.119;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.230;2.3.1.300;2.3.1.207;2.3.1.302;2.3.1.301;2.3.1.171;2.3.1.39
17574,2.1.1.238;2.1.1.305;2.1.1.237;2.1.1.164;2.1.1.306;2.1.1.307;2.1.1.129;2.1.1.267;2.1.1.239;2.1.1.365;2.1.1.315;2.1.1.285;2.1.1.112;2.1.1.35
17578,2.7.7.70
17610,1.1.98.7;1.8.98.7;1.97.1|1.97.1.4;2.8.4.4
17722,1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.5.1.45;1.3.8.4|1.3.99.10|1.3.99.3;2.1.1.74
17766,5.4.2.4;3.1.3.9;2.7.1.106;3.6.1.7
17802,2.3.1.36;2.3.1.17;2.3.1.33;2.3.1.271;2.3.1.1|2.3.1.183|6.3.4.16
17882,3.1.6.4;3.1.6.8;3.1.6.12;3.1.6.15;3.1.6.14;3.1.6.13;3.1.6.18;3.1.6.1|3.1.6.8;3.1.6.19;3.1.6.20;1.8.2.1;4.2.2.8;1.8.2.1|1.8.3.1;2.5.1.18
17890,4.3.1.7;2.5.1.48;1.18.6.1
17910,1.2.1.3|1.2.1.5;1.1.2.3;1.1.99.6;5.1.2.1;3.5.1.124
17938,2.3.1.277;5.3.1.1
18038,1.14.13.39;1.14.14.47;3.5.3.6
18066,6.3.4.16|6.3.5.5
18078,2.4.2.31;2.4.2.37;3.2.2.5|3.2.2.6;2.4.2.36;2.4.2.60
18086,1.8.98.4;1.8.98.1;1.8.98.5;1.8.7.3;1.5.98.3;1.12.2.-|1.12.98.3;2.8.4.1;1.3.4.1|1.3.98.2;2.1.1.247;2.1.1.246;2.1.1.251;4.4.1.23;2.1.1.247|2.1.1.248;2.1.1.-|2.1.1.246|2.1.1.90;2.5.1.49;2.1.1.86
18090,3.5.3.15;1.14.13.39;1.14.14.47;1.4.3.13;3.5.3.6
18106,6.3.2.3;6.3.2.2|6.3.2.3;6.4.1.8;6.3.4.6
18242,5.1.1.5|5.1.1.9;2.6.1.36;2.6.1.21;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2
18258,1.3.3.3
18334,6.3.1.14;6.3.2.60|6.3.2.M4;6.3.2.-|6.3.2.43;6.3.2.25;6.3.4.14|6.4.1.1;6.3.4.14;6.3.4.3
18354,6.3.2.4;6.3.4.6;6.3.2.42;6.4.1.5
18422,2.3.1.180
18494,2.3.1.13;2.3.1.65;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
18498,2.2.1.1;2.7.1.19;4.1.1.85;1.1.1.137|1.1.1.405;1.1.1.301;2.7.1.16
18546,4.1.2|4.1.2.52|4.1.3.-|4.1.3.39|4.1.3.43
18590,2.7.7.42;4.4.1.37;4.6.1.1
18594,3.1.3|3.1.3.-|3.1.3.4;4.1.2.27;3.5.1.23;1.14.18.7;1.14.18.5;1.14.19.17;2.3.1.24;2.3.1.24|2.3.1.291|2.3.1.297|2.3.1.298;1.1.1.102
18598,1.14.12.17|1.16.1.7|1.5.1;1.16.1.9;1.1.1.-|1.1.1.85;1.1.1.155|1.1.1.286|1.1.1.87
18638,1.6.4.2|1.8.1.7|1.8.4.2;1.4.1.13|1.4.1.3|1.4.1.4;1.1.1.1|1.1.1.10|1.1.1.156|1.1.1.2|1.1.1.21|1.1.1.72|1.3.1.20;1.2.1.-|1.2.1.99
18654,3.5.2.1;3.5.1.131;1.3.3.1|3.5.2.3
18686,1.14.13.225|1.6.3.1;1.6.3.5;1.14.19.48;1.11.1.6|1.14.13.225|1.3.1.95|1.6.3.1|1.6.3.3|1.6.99.3
18806,2.3.2.23
18894,2.4.1.239;2.4.1.-|2.4.1.297;2.4.1.22;2.4.1.87;2.4.1.38|2.4.1.90;2.4.1.-|2.4.1.284;2.4.1.-|2.4.1.301;2.4.1.338;2.4.1.122|2.4.1.307;2.4.1.236;2.4.1.254;2.4.1.245;2.4.1.13;2.4.1.15
18930,2.3.1|2.3.1.39|2.3.1.74
18946,1.14.11.2|1.14.11.29;1.14.11.67;1.14.11.7;1.14.11.27;1.14.11.65;1.14.11.68;1.14.11.69;1.14.11.66;1.14.11.56;1.14.11|1.14.11.2|1.14.11.57;1.14.11.33
19034,2.7.1.60;1.1.1.233;5.1.3.8;4.1.3.3;2.5.1.56;2.7.1.1|2.7.1.2|2.7.1.59
19038,3.3.2.10;4.1.2.10|4.1.2.11|4.1.2.46|4.1.2.47;3.2.1.21
19042,1.14.14.28;1.14.14.3;1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.29;1.14.14.23;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16
19058,
19118,1.14.17.1;1.14.17.3;1.10.3.3;1.14.18.1;1.1.3.10;1.1.3.9;1.1.3.15;1.1.3.38;1.14.13.242;1.13.11.83;1.13.11.46;1.13.11.-|1.13.11.8;1.13.11.4;1.2.3.3;1.13.11.20
19146,3.1.6.14;3.2.1.147;2.7.7.5;2.7.7.4
19150,2.4.2.31;2.4.2.37;3.2.2.5|3.2.2.6;2.4.2.36;2.4.2.60
19174,1.14.12.12;1.3.1.29;1.14.12.10;1.6.5.4;1.14.12.18;1.14.13.223;1.14.13.87;1.14.13.25;1.14.13.26;1.14.13.246;1.14.18.9;1.14.13.245;1.14.13.69;1.14.13.131;1.14.13.113;1.11.1.1|1.14.12.17;1.6.6.9|1.7.2.3
19178,5.1.1.5|5.1.1.9;2.6.1.21;2.6.1.36;3.4.11.15|3.4.11.6;3.5.1.17;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;3.5.1.130|3.5.1.ai;3.4.13.4;3.4.11.2
19182,1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.5.1.45;1.3.8.4|1.3.99.10|1.3.99.3;2.1.1.74
19202,2.7.1.113;2.7.1.113|2.7.1.74;2.7.1.113|2.7.1.145|2.7.1.20|2.7.1.74|2.7.1.76;2.7.1.145|2.7.1.20|2.7.1.21|2.7.1.213|2.7.1.74|2.7.1.76
19218,5.5.1.7;2.5.1.47;1.14.20.14;2.5.1.18
19254,3.1.4.12;3.1.4.38;2.7.7.15|2.7.7.57;2.7.8.27;3.1.4.3;3.1.4.41;3.1.3.-|3.1.3.4
19270,6.2.1.37;6.2.1.32;6.2.1.65|6.2.1.ak;6.2.1.33;6.2.1.27;6.2.1.2|6.2.1.30;6.2.1.1
19306,2.3.1.177;2.3.1.156|2.3.1.74;2.3.1.159;2.3.1.237
19386,2.4.1.219;2.4.1.202;2.4.1.85;2.4.1.354;2.4.1.324;2.4.1.-|2.4.1.323;2.4.1.38|2.4.1.90;2.4.1.239;2.4.1.210;2.4.1.-|2.4.1.297;2.4.1.173;2.4.1.-|2.4.1.284;2.4.1.22;2.4.1.245;2.4.1.-|2.4.1.266;2.4.1.87;2.4.1.338;2.4.1.15
19502,3.5.3.7;3.5.3.1;2.1.4.1;3.5.3.22;3.5.1.94;2.1.4.2;3.4.11.9
19506,2.4.2.50;2.4.2.51;2.4.1.203|2.4.2.40;2.4.2.40;2.4.1.250;2.4.1.87;2.4.1.236;2.4.1.22;2.4.1.123;2.4.1.239;2.4.1.38|2.4.1.90;2.4.2.42;2.4.1.-|2.4.1.297;2.4.1.338;2.4.1.254;2.4.1.-|2.4.1.301;2.4.1.-|2.4.1.284;2.4.2.62;2.4.2.41;2.4.1.273;2.4.1.13
19534,3.5.1.20;3.5.1.6;3.5.1.53;3.5.1.54;3.5.1.87;3.5.1.77;1.4.1.27;3.5.1.116|3.5.3.19;6.3.3.5;3.5.1.110|4.2.1.104
19546,3.1.4.2;3.1.4.12;2.7.7.15|2.7.7.57;3.1.4.38;3.1.4.3;3.1.4.43;3.1.4.46;3.1.5.1
19598,1.14.13.39;1.14.14.47;3.5.3.6
19686,2.3.1|2.3.1.110;2.3.1.64;2.3.1.249;2.3.1.248;2.3.1.87;2.3.1.229;2.3.1.-|2.3.1.217;2.3.1.133;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
19690,4.1.2.17;4.1.2|4.1.2.-|4.1.2.13
19782,2.6.1.21;2.6.1.1|2.6.1.19|2.6.1.42|2.6.1.5|2.6.1.57
19994,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13
20034,2.3.1.164;1.14.20.1;1.21.3.1;1.14.11.26;3.5.1.11;3.1.1.41|3.5.2.6
20074,2.1.2.1|4.1.2.48|4.1.2.5
20150,1.14.14.13;1.14.14.28;1.14.14.3;1.14.14.5;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.14.14.55;1.14.14.108;1.14.99.46;1.14.14.30;1.13.12.16;1.14.19.9;1.14.14.12
20162,2.4.1.82;2.4.1.67;2.4.1.123;2.7.1.69;3.2.1.70;2.4.1.140;2.4.1.13;5.4.99.11;2.4.1.10;3.2.1.20|3.2.1.70
20218,2.1.1.157;1.2.98.1|1.2.99.4;1.2.1.19|1.2.1.3|1.2.1.46|1.2.1.5;1.2.1.4
20222,6.3.4.3
20242,2.1.1.49;2.1.1.114;2.1.1.15;2.1.1.222
20270,3.2.1.172;3.2.1.179;3.2.1.180;4.2.2.11;4.2.2.3;5.3.1.17;4.2.2.24;5.5.1.27;4.2.1.40;4.2.1.42;4.2.1.156;4.2.1.158;4.2.2.1
20310,1.4.3.19|1.4.3.2|1.4.3.3;1.1.3.15|1.2.3.5;1.14.13.225|1.6.3.1
20338,2.7.7.5;3.1.6.2;3.1.6.13;4.2.1.126
20402,3.5.2.6
20506,4.3.2.9;2.3.2.4;2.3.2.2;4.3.2.7;3.4.19.5;3.4.19.3
20526,6.3.1.2|6.3.4.12
20538,3.1.4.14;2.7.7.3
20570,3.5.3.1;2.1.4.1;3.5.3.7;2.1.4.2;3.5.3.22;2.1.3.3|6.3.4.16
20610,4.1.2|4.1.2.52|4.1.3.-|4.1.3.39|4.1.3.43
20622,6.3.2.2
20662,6.3.2.4
20733,2.3.2.23
20741,1.1.1.93;4.2.1.32;4.2.1.81;1.1.1.86;1.1.1.-|1.1.1.203;5.4.1.4
20757,2.3.1|2.3.1.133|3.1.2.-;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.153;2.3.1.-|2.3.1.215;2.3.1.74
20785,2.4.2.31;1.14.13.39;3.2.2.19;3.2.2.24;4.3.2.1
20821,2.7.7.5;3.1.1.7|3.1.1.8;3.1.4.1|3.1.4.4;3.1.1.49;3.1.4.41
20933,5.3.1.33;4.1.2.17;4.1.99.25;4.1.99.24;1.1.99.37;1.11.1.21|1.11.1.6|1.11.1.7
20985,3.1.4.41;3.1.4.39;3.1.4.12;3.1.4.1|3.1.4.4;2.7.8.27
21001,1.97.1.2;1.11.1.21
21041,1.2.5.3;2.5.1.74;1.14.11.22;1.14.11.25;1.1.1.-|1.1.1.85
21061,2.3.1.119;2.3.1.85|2.3.1.86;2.3.1.41|2.3.1.85|2.3.1.86;2.3.1.199;2.3.1.300;2.3.1.207;2.3.1.171;2.3.1.301;2.3.1.-|2.3.1.0|2.3.1.39|2.3.1.85|2.3.1.86
21065,2.1.1.137;1.8.4.2;1.20.4.1;2.3.2.36;1.17.4.1
21097,4.2.3.4
21105,1.14.99.38;1.17.99.10|1.17.99.M1;1.14.15.22;1.14.14.24;1.14.13.159|1.14.14.24|1.14.15.15;1.14.15.6;1.3.3.6;1.4.3.13;1.1.3.20;1.1.3.30;1.8.3.5;1.1.3.18;1.1.99.8;1.14.12.1;1.6.3.1;1.14.13.242;1.14.12.22
21133,1.14.11.48;1.17.3.2;1.4.3.13;1.7.3.3;1.4.3.3;1.4.3.2;1.1.3.15
21141,6.3.4.16|6.3.5.5;2.7.2.2
21149,2.4.1.123;2.4.1.239;2.4.1.272;2.4.1.365;2.4.1.305;2.4.1.303;2.4.1.343;2.4.1.304;2.4.1.13|2.4.1.14;2.4.1.276;2.4.1|2.4.1.297;2.4.1.271;2.4.1.356;2.4.1.309;2.4.1.159;2.4.1.-|2.4.1.293;2.4.1|2.4.1.58;2.4.1.270;2.4.1.126;2.4.1.44|2.4.1.73;2.4.1.91;2.4.1.132;2.4.1.357;2.4.1.252;2.4.1.234;2.4.1.-|2.4.1.286;2.4.1.238;2.4.1.96;2.4.1.32
21261,1.8.4.13|1.8.4.14;1.8.4.11|1.8.4.13
21273,6.3.1.8|6.3.1.9;6.3.2.23;6.3.2.37;6.3.2.59;6.3.2.3;6.4.1.7;6.3.2.2
21353,1.13.11.2;1.13.11.15;1.13.11.39;1.13.11.16;1.13.11.25|1.13.11.39;1.15.1.1
21369,1.7.3.3;1.17.3.2;1.4.3.2;1.4.3.3;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7
21389,3.5.1.17;5.1.1.5|5.1.1.9;3.4.11.15|3.4.11.6;3.4.13.4;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22;2.6.1.36;2.6.1.21;3.5.1.130|3.5.1.ai;3.4.11.2
21397,4.1.1.41|4.1.1.9|4.1.1.M5;4.1.1.-|4.1.1.41|4.1.1.9|4.1.1.94|7.2.4.3;2.3.1.226|4.1.1.9;2.3.1.111;2.3.1.290;2.3.1.295;2.3.1.289;2.3.1.94;2.3.1.239;2.3.1.156;2.3.1|2.3.1.39|2.3.1.74
21457,1.14.19.68;1.14.14.13;1.14.14.3;1.14.14.28;1.14.14.5;1.14.19.64;1.14.14.15;1.14.19.56;1.14.14.46;1.14.14.8;1.5.1.39;1.1.99.31;1.14.14.108;1.14.14.155;1.14.99.46;1.14.14.12
21469,2.4.1.277;2.4.1.289;2.4.1.325;2.4.1.-|2.4.1.318;2.4.1.-|2.4.1.328;2.4.1.327;2.4.1.13;2.4.2.27;2.4.1.239;2.4.1.272;2.4.1.365;2.4.1.123;2.4.1.356;2.4.1.270;2.4.1.305;2.4.1.303;2.4.1.343;2.4.1.304;2.4.1.132;2.4.1.32;2.4.1.348;2.4.1.252;2.4.1.187
21505,2.3.1.190;2.2.1.1;4.1.2|4.1.2.52|4.1.2.n4|4.1.3.17|4.1.3.39
21533,6.3.1.9;6.3.1.8|6.3.1.9;6.3.2.23;6.3.2.3;6.3.2.2
21561,1.1.4.2|1.17.4.5;1.1.4.1;1.17.4.4;2.1.1.45
21569,3.2.1.140;3.2.1.74;3.2.1|3.2.1.91;3.2.1.2;3.2.1.63;4.2.2.1;3.2.1.21|3.2.1.25|3.2.1.74
21609,2.1.1.65;2.1.1.104;2.1.1.68;2.1.1.336;2.1.1.128;2.1.1.240;2.1.1.169|2.1.1.68;2.1.1.6;2.1.1.42;2.1.1.146|2.1.1.279;2.1.1.267;2.1.1.149|2.1.1.169|2.1.1.267|2.1.1.76;2.1.1.-|2.1.1.169|2.1.1.175;2.1.1.114;2.1.1.283;2.1.1.109;2.1.1.116;2.1.1.222
21617,2.4.99.1;2.4.99.4;2.4.99.2;2.4.99.3;2.4.99.6;2.4.99.14;2.7.8.46;2.4.99.7;2.7.8.14;2.4.99.13;2.4.99.8;2.4.99.11|2.4.99.9;2.7.8.32;2.7.8.11;3.5.4.12;2.7.8.39;6.1.2.2;2.7.8.45;2.4.99.12;2.4.1.132;3.2.1.85
21633,1.13.11.1;1.10.3.2;1.13.11.2
21709,2.1.1|2.1.1.10;4.4.1.21
21737,5.4.3.3;2.3.1.264;1.4.1.11;5.4.3.5;5.1.1.10|5.1.1.12|5.1.1.9;2.6.1.13;2.3.2.30;2.6.1.36;3.5.1.132;2.6.1.21;3.4.13.4;5.1.1.5|5.1.1.9;5.4.99.58;3.5.1.17;3.4.11.15|3.4.11.6;3.4.16.6|3.4.17.10|3.4.17.12|3.4.17.2|3.4.17.20|3.4.17.22
21761,1.1.1.35;1.1.1.157|1.1.1.36;2.8.3.9
21777,6.2.1.42;6.2.1.7;6.2.1.3;6.2.1.2;6.2.1.16;6.2.1.-|6.2.1.48;6.2.1.36;6.2.1.1
21809,2.3.2.2;3.4.11|3.4.11.1|3.4.11.4
21813,1.14.14.28;1.14.14.3;1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.23;1.14.14.29;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16
21845,1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
21849,1.2.1.5;1.2.1.3;3.5.3.1
22017,
22021,6.3.4.16|6.3.5.5
22045,6.3.2.4;6.3.4.6;6.3.2.42;6.4.1.5
22105,2.6.1.21;2.6.1.5|2.6.1.57|2.6.1.88;2.6.1.83;2.6.1.1|2.6.1.23
22133,6.3.2.8
22165,2.4.1.88;2.4.1.306;2.4.1.79;2.4.1.-|2.4.1.285;2.4.1.149;2.4.1.163|2.4.1.164;2.4.1.150;2.4.1.-|2.4.1.290;2.4.1.250;2.4.1.-|2.4.1.283;2.4.1.92;2.4.1.206;2.4.1.165;2.4.1.122|2.4.1.307;2.4.1.335;3.2.1.183;2.4.1.187;2.4.1.-|2.4.1.292;2.4.1.56;2.4.1.-|2.4.1.291;2.4.1.227
22325,3.3.2.6;1.14.14.94;1.13.11.34;1.1.1.1
22329,2.5.1.3
22345,2.3.1|2.3.1.133|3.1.2.-;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;2.3.1.-|2.3.1.215;2.3.1.153;2.3.1.74
22369,2.2.1.1;2.7.1.19;4.1.1.85;1.1.1.137|1.1.1.405;1.1.1.301;2.7.1.16
22457,3.5.1.59;3.5.3.1|3.5.3.7;3.5.3.7;3.5.3.22;6.3.4.6;3.5.3.6
22493,2.1.2.5|4.3.1.4;3.5.1.68;3.5.1.82;2.6.1.19;3.4.17.24;3.4.17.21;6.3.5.11;6.3.5.9;6.3.5.10;6.3.5.-|6.3.5.13;2.6.1.57;2.6.1.-|2.6.1.11
22517,2.7.1.100;2.7.1.52;2.7.1.64;6.3.5.11;6.3.5.9;6.3.5.-|6.3.5.13;6.3.5.5
22545,3.3.2.2;3.1.1.5;3.1.4.3;2.3.1.25;3.1.1.4
22621,4.1.1.109;4.1.1.108;4.1.1.107;1.14.12.1;1.14|1.14.13.125|1.14.14.156;1.13|1.13.12.19;1.13.12.24;1.14.20.12;1.14.20.11;1.14.13.124;1.14.11.37;1.4.3.4;1.14.12.13;1.13.12.17;1.14.11.31;1.14.11|1.14.11.-|1.14.11.13;1.14.11|1.14.11.-|1.14.11.15;1.4.3.21;4.1.1.105|4.1.1.28;1.4.3.3
22713,2.7.7.30;2.7.7.68;2.7.7.105;2.7.7.77
22717,1.14.14.28;1.14.14.3;1.14.14.13;1.14.14.5;1.14.14.46;1.14.14.15;1.14.19.56;1.5.1.39;1.14.14.8;1.14.14.25;1.14.14.108;1.14.14.30;1.14.99.46;1.13.12.16;1.14.19.9
22777,1.4.3.1|1.4.3.3;1.1.3.47;1.4.3.3;1.2.1.29|1.2.3.1;1.1.3.17;1.1.3.15;1.1.3.29;1.4.3.19;1.3.8.7;1.21.3.3;1.1.3.9;1.2.3.14
22813,1.5.1.5
22833,3.5.1.44;3.5.1.119
22873,1.14.11.7;1.14.11.67;1.14.11.2|1.14.11.29;1.14.11.21;1.14.11.65;1.14.11.27;1.14.11.68;1.14.11.66;1.14.11.69;1.14.11.28;1.14.11.33
22893,1.5.1.15;1.5.1.5
22941,6.3.2.48;6.3.5.11;6.3.5.9;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
22949,4.1.2.13;4.1.2.40
22977,6.2.1.7;6.2.1.42;6.2.1.3;6.2.1.2;6.2.1.16;6.2.1.-|6.2.1.48;6.2.1.36;6.2.1.1
23029,2.1.3.10;2.1.3.15|6.4.1.2
23077,1.2.1.84;1.2.1.50;1.3.1.38;1.3.1.8;1.3.1.93;1.1.1.330|1.1.1.36;1.3.1.34;1.3.1.124;1.3.1.10|1.3.1.39;1.3.1.44;1.1.1.-|1.1.1.211|1.1.1.35
23085,4.1.3.26;2.8.3.8;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23157,4.99.1.6;1.14.14.45;1.14|1.14.13.125|1.14.14.156;1.14.14.43|1.14.14.45;1.14.14.44|4.3.1|4.99.1.7;3.2.1.147;6.2.1.13;1.14.14.37;3.4.11.17;2.6.1.7;3.1.1.96
23205,5.4.1.4;3.1.1.42;1.1.1.264;1.1.1.-|1.1.1.203;4.2.1.40;4.2.1.158;4.2.1.42;4.2.1.156;2.3.1|2.3.1.133|2.3.1.99|3.1.2.-;1.1.5.8;1.1.1.282;1.1.1.166|1.1.1.24|1.1.1.282;5.5.1.25;1.1.99.35;1.2.1.3
23257,6.3.5.11;6.3.5.9;6.3.5.-|6.3.5.13;6.3.5.10;2.1.3.3|6.3.5.5
23269,3.5.3.7;3.5.3.1;3.5.3.22;2.4.2.60;6.3.2.2|6.3.2.3
23277,2.1.2.11
23293,6.3.5.11;6.3.5.9;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23309,2.3.1.248;2.3.1.99;2.3.1|2.3.1.133|3.1.2.-;2.3.1.188;6.2.1|6.2.1.12;2.3.1.249;2.3.1.215;2.3.1.153;2.3.1.110;2.3.1.300;2.3.1.180
23337,1.11.1.8;1.3.8.7;1.1.3.15;1.1.3.17;1.4.3.19;1.4.3.3;1.1.3.47;1.1.3.9;1.2.1.29|1.2.3.1;1.4.3.1|1.4.3.3;1.21.3.3;1.1.3.29;1.2.3.14
23361,2.4.1.194;2.4.1.218;2.4.1.126;2.4.1.35;2.4.1.185;2.4.1.170;2.4.1.-|2.4.1.286;2.4.1.186;2.4.1.220;2.4.1.128;2.4.1.91;2.4.1|2.4.1.-|2.4.1.298;2.4.1.249;2.4.1.238;2.4.1.85;2.4.1.81;2.4.1.202;2.4.1.17;2.4.1.237;2.4.1.234;2.4.1.-|2.4.1.266;2.4.1.239
23441,1.14.19.58;1.14.19.59;3.8.1.7;1.14.14.173;2.5.1.18
23525,2.3.1.103;2.3.1.91;3.2.1.21
23561,2.7.8.26
23573,2.3.1.156;2.3.1.-|2.3.1.74;2.3.1|2.3.1.39|2.3.1.74
23581,5.3.99.2|5.3.99.3|5.3.99.4;1.1.1|1.1.1.-|1.1.1.188;1.11.1.20;5.3.99.5;1.14.99.1;1.14.14.1
23613,1.6.5.4;1.7.1.10|1.7.99.1;1.11.1.1|1.14.12.17
23617,1.11.1.1|1.11.1.2;1.6.5.4;1.3.1.22;1.1.1.100;1.3.1.10;1.1.1.417;1.1.1.413;1.1.1.170;1.2.1.106;1.14.13.54;1.3.1.113;1.14.13.225
23661,2.1.2.5;3.5.1.82;5.1.1.3
23689,3.5.4.4
23725,1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.8.3.5;1.3.3.16;1.4.3.1|1.4.3.11|1.4.3.2|1.4.3.3|1.4.3.7;1.4.3.13
23757,1.3.3.12;1.1.3.10;1.1.3.9;1.1.3.41;1.1.3.15;1.4.3.1|1.4.3.2|1.4.3.3|1.4.3.7;1.17.3.2
23797,3.1.1.80;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23885,2.1.1.49;2.1.1.222
23909,1.16.1.8;2.3.1.244;2.3.1.161;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
23933,5.1.3.9;2.5.1.57;2.7.1.60
23961,2.3.1.85;4.1.1.106;2.5.1.74;1.3.98.5;1.11.1.7
23973,1.3.8.6|4.1.1.70|7.2.4.5|7.2.4.e;2.3.1|2.3.1.39|2.3.1.74
24005,1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.2|1.3.99.3;1.3.99.7;1.3.3.6|1.3.8.1|1.3.8.4|1.3.8.7|1.3.99.-|1.3.99.3;1.3.3.6|1.3.8.1|1.3.99.-|1.3.99.13|1.3.99.3;1.3.3.6|1.3.8.9|1.3.99.-|1.3.99.13|1.3.99.3;1.3.99.12;1.14.19.56;1.14.14.15;1.3.8.6|1.3.99.7;1.5.1.45;2.1.1.74
24009,6.3.5.11;6.3.5.9;6.3.5.-|6.3.5.13;1.2.1.38|2.3.1.11|2.6.1.11|2.7.2.8|3.5.1.16
24013,2.1.1.329;2.1.1.132;2.1.1.-|2.1.1.295;2.1.1.163
24029,1.14.11.1;1.14.11.67;1.14.11.68;1.14.11.66;1.14.11.69;1.14.11.72;1.14.11|1.14.11.2|1.14.11.57;1.14.11.56;1.14.11.27;1.14.11.65;1.14.11.33;1.14.11.51
24081,6.3.1.14;6.1.1.2;6.3.3.6;6.3.3.4;6.1.1.20
24117,4.2.3|4.2.3.26;4.2.3.77;4.2.3.67;4.2.3.75;2.5.1.123;2.5.1.124;2.5.1.138;3.1.7.4;4.2.3.108|4.2.3.111;4.2.3.112;2.5.1.74;4.2.3.11;4.2.3.120;4.2.3.117;2.5.1.136;4.2.3.116;2.5.1.137;4.2.3.110;4.2.3.51;4.2.3.10;4.2.3.52;2.5.1.10;2.5.1.20
24165,1.8.4.13|1.8.4.14;1.8.4.12
