reaction,REACTION_ID,true_EC
35828-3.5.3.24-Q,35828,3.5.3.24
36060-1.3.99.33-Q,36060,1.3.99.33
36072-4.2.99.22-Q,36072,4.2.99.22
36148-2.3.1.224-Q,36148,2.3.1.224
36152-2.3.1.224-Q,36152,2.3.1.224
36204-3.1.4.39-Q,36204,3.1.4.39
36220-3.1.4.4-Q,36220,3.1.4.4
36608-1.14.11.41-Q,36608,1.14.11.41
36652-2.1.1.284-Q,36652,2.1.1.284
36696-2.4.1.302-Q,36696,2.4.1.302
36792-3.5.3.25-Q,36792,3.5.3.25
36828-3.2.1.189-Q,36828,3.2.1.189
36832-7.1.1.4-Q,36832,7.1.1.4
37336-3.5.2.2-Q,37336,3.5.2.2
37660-2.3.1.232-Q,37660,2.3.1.232
37796-1.6.3.2-Q,37796,1.6.3.2
37800-1.6.3.2-Q,37800,1.6.3.2
37800-1.6.3.4-Q,37800,1.6.3.4
37892-3.1.1.95-Q,37892,3.1.1.95
37964-1.1.1.21-Q,37964,1.1.1.21
37968-1.1.1.21-Q,37968,1.1.1.21
37992-2.1.1.95-Q,37992,2.1.1.95
38028-2.8.3.23-Q,38028,2.8.3.23
38092-2.1.1.95-Q,38092,2.1.1.95
38096-2.1.1.95-Q,38096,2.1.1.95
38108-4.1.2.54-Q,38108,4.1.2.54
38144-3.13.1.5-Q,38144,3.13.1.5
38152-3.13.1.7-Q,38152,3.13.1.7
38156-4.2.3.144-Q,38156,4.2.3.144
38192-1.14.14.14-Q,38192,1.14.14.14
38260-4.1.3.24-Q,38260,4.1.3.24
38268-5.4.1.3-Q,38268,5.4.1.3
38348-2.6.1.103-Q,38348,2.6.1.103
38356-4.2.1.175-Q,38356,4.2.1.175
38656-4.2.99.23-Q,38656,4.2.99.23
38940-3.2.1.190-Q,38940,3.2.1.190
38996-3.1.4.4-Q,38996,3.1.4.4
39912-2.6.1.107-Q,39912,2.6.1.107
40044-6.3.1.17-Q,40044,6.3.1.17
40076-3.5.4.40-Q,40076,3.5.4.40
40300-1.14.15.35-Q,40300,1.14.15.35
40516-4.1.2.57-Q,40516,4.1.2.57
40524-1.3.5.1-Q,40524,1.3.5.1
40736-3.2.1.191-Q,40736,3.2.1.191
40740-3.2.1.191-Q,40740,3.2.1.191
41441-1.14.11.46-Q,41441,1.14.11.46
41449-1.14.11.45-Q,41449,1.14.11.45
41557-1.14.11.47-Q,41557,1.14.11.47
42033-1.14.11.27-Q,42033,1.14.11.27
42097-6.1.2.2-Q,42097,6.1.2.2
42101-6.1.2.2-Q,42101,6.1.2.2
42361-5.1.3.30-Q,42361,5.1.3.30
42361-5.1.3.31-Q,42361,5.1.3.31
42717-2.9.1.3-Q,42717,2.9.1.3
42833-2.2.1.12-Q,42833,2.2.1.12
43049-5.1.3.31-Q,43049,5.1.3.31
43437-1.3.3.15-Q,43437,1.3.3.15
43545-6.3.4.24-Q,43545,6.3.4.24
43605-1.17.7.3-Q,43605,1.17.7.3
43633-2.3.2.6-Q,43633,2.3.2.6
43689-2.7.9.1-Q,43689,2.7.9.1
43781-1.3.8.5-Q,43781,1.3.8.5
43849-1.20.4.4-Q,43849,1.20.4.4
44181-1.3.8.5-Q,44181,1.3.8.5
44357-5.5.1.26-Q,44357,5.5.1.26
45029-1.3.8.12-Q,45029,1.3.8.12
45073-1.14.14.129-Q,45073,1.14.14.129
45077-1.14.14.129-Q,45077,1.14.14.129
45333-1.13.11.81-Q,45333,1.13.11.81
45777-3.5.5.1-Q,45777,3.5.5.1
46013-1.1.5.4-Q,46013,1.1.5.4
46025-1.11.2.4-Q,46025,1.11.2.4
46029-1.11.2.4-Q,46029,1.11.2.4
46033-1.11.2.4-Q,46033,1.11.2.4
46125-1.14.14.26-Q,46125,1.14.14.26
46485-2.4.99.15-Q,46485,2.4.99.15
46625-5.1.99.5-Q,46625,5.1.99.5
46681-1.6.2.2-Q,46681,1.6.2.2
46801-7.2.1.2-Q,46801,7.2.1.2
46873-2.3.1.251-Q,46873,2.3.1.251
46909-2.7.8.42-Q,46909,2.7.8.42
46913-3.1.1.59-Q,46913,3.1.1.59
46917-3.1.1.59-Q,46917,3.1.1.59
46953-1.17.1.11-Q,46953,1.17.1.11
47001-1.6.1.4-Q,47001,1.6.1.4
47197-1.3.8.1-Q,47197,1.3.8.1
47621-1.14.11.77-Q,47621,1.14.11.77
47745-1.6.5.12-Q,47745,1.6.5.12
47837-2.7.4.31-Q,47837,2.7.4.31
47845-2.5.1.3-Q,47845,2.5.1.3
47849-2.5.1.3-Q,47849,2.5.1.3
47925-4.1.2.58-Q,47925,4.1.2.58
47961-3.9.1.3-Q,47961,3.9.1.3
47965-3.9.1.3-Q,47965,3.9.1.3
47985-4.2.3.156-Q,47985,4.2.3.156
48013-1.14.13.210-Q,48013,1.14.13.210
48017-1.14.13.210-Q,48017,1.14.13.210
48237-2.3.1.272-Q,48237,2.3.1.272
48265-3.1.6.20-Q,48265,3.1.6.20
48361-1.11.2.4-Q,48361,1.11.2.4
48385-1.11.2.4-Q,48385,1.11.2.4
48401-1.14.11.29-Q,48401,1.14.11.29
48593-1.17.5.3-Q,48593,1.17.5.3
48689-3.4.17.13-Q,48689,3.4.17.13
48733-3.13.1.6-Q,48733,3.13.1.6
48773-4.2.1.165-Q,48773,4.2.1.165
48885-1.3.1.75-Q,48885,1.3.1.75
48941-3.4.13.19-Q,48941,3.4.13.19
49029-1.14.14.131-Q,49029,1.14.14.131
49185-3.1.1.100-Q,49185,3.1.1.100
49237-2.7.1.211-Q,49237,2.7.1.211
49473-2.4.2.58-Q,49473,2.4.2.58
49561-4.2.3.154-Q,49561,4.2.3.154
49573-4.99.1.9-Q,49573,4.99.1.9
49585-5.1.3.38-Q,49585,5.1.3.38
50005-1.14.13.231-Q,50005,1.14.13.231
50237-1.14.14.19-Q,50237,1.14.14.19
50365-1.14.19.73-Q,50365,1.14.19.73
50381-2.3.1.253-Q,50381,2.3.1.253
50465-2.3.1.261-Q,50465,2.3.1.261
50469-2.3.1.261-Q,50469,2.3.1.261
50529-2.3.1.256-Q,50529,2.3.1.256
50529-2.3.1.258-Q,50529,2.3.1.258
50533-2.3.1.256-Q,50533,2.3.1.256
50533-2.3.1.258-Q,50533,2.3.1.258
50761-1.8.5.6-Q,50761,1.8.5.6
50877-1.11.1.22-Q,50877,1.11.1.22
50921-1.21.98.2-Q,50921,1.21.98.2
50957-2.1.1.268-Q,50957,2.1.1.268
50961-2.1.1.268-Q,50961,2.1.1.268
51017-4.1.2.59-Q,51017,4.1.2.59
51053-1.3.99.4-Q,51053,1.3.99.4
51469-1.1.5.12-Q,51469,1.1.5.12
51545-5.1.3.31-Q,51545,5.1.3.31
51585-1.3.8.13-Q,51585,1.3.8.13
51697-2.1.1.338-Q,51697,2.1.1.338
51701-2.1.1.338-Q,51701,2.1.1.338
51705-2.1.1.339-Q,51705,2.1.1.339
51713-5.1.3.40-Q,51713,5.1.3.40
51877-2.5.1.136-Q,51877,2.5.1.136
51937-1.8.5.7-Q,51937,1.8.5.7
52253-1.17.98.2-Q,52253,1.17.98.2
52381-2.4.3.2-Q,52381,2.4.3.2
52481-1.14.14.50-Q,52481,1.14.14.50
52681-2.3.1.331-Q,52681,2.3.1.331
52765-3.4.19.16-Q,52765,3.4.19.16
52769-3.4.19.16-Q,52769,3.4.19.16
52773-4.1.2.60-Q,52773,4.1.2.60
52905-6.4.1.9-Q,52905,6.4.1.9
53269-5.1.3.31-Q,53269,5.1.3.31
53649-4.2.3.171-Q,53649,4.2.3.171
53869-1.14.13.218-Q,53869,1.14.13.218
54029-1.14.14.154-Q,54029,1.14.14.154
54069-4.2.3.176-Q,54069,4.2.3.176
54269-1.14.11.30-Q,54269,1.14.11.30
54273-1.14.11.n4-Q,54273,1.14.11.n4
54281-1.14.11.n4-Q,54281,1.14.11.n4
54289-2.7.7.108-Q,54289,2.7.7.108
54501-4.2.3.188-Q,54501,4.2.3.188
54505-4.2.3.188-Q,54505,4.2.3.188
54509-4.2.3.188-Q,54509,4.2.3.188
54541-3.2.1.97-Q,54541,3.2.1.97
54657-5.4.4.8-Q,54657,5.4.4.8
54661-4.1.2.47-Q,54661,4.1.2.47
54669-5.4.99.66-Q,54669,5.4.99.66
54729-2.1.3.15-Q,54729,2.1.3.15
54825-3.2.1.130-Q,54825,3.2.1.130
54885-2.4.2.31-Q,54885,2.4.2.31
55025-1.14.14.50-Q,55025,1.14.14.50
55205-4.3.1.32-Q,55205,4.3.1.32
55381-1.1.1.395-Q,55381,1.1.1.395
55481-1.14.14.69-Q,55481,1.14.14.69
55581-2.7.3.13-Q,55581,2.7.3.13
55665-1.14.99.63-Q,55665,1.14.99.63
55757-1.14.11.58-Q,55757,1.14.11.58
55813-1.17.98.2-Q,55813,1.17.98.2
56285-1.1.1.348-Q,56285,1.1.1.348
56453-5.5.1.32-Q,56453,5.5.1.32
56509-2.4.1.135-Q,56509,2.4.1.135
56589-4.1.2.47-Q,56589,4.1.2.47
56593-4.1.2.47-Q,56593,4.1.2.47
56597-1.14.14.155-Q,56597,1.14.14.155
56681-1.14.15.27-Q,56681,1.14.15.27
56717-3.1.6.20-Q,56717,3.1.6.20
56745-1.14.11.73-Q,56745,1.14.11.73
56773-1.14.99.64-Q,56773,1.14.99.64
56829-1.21.4.5-Q,56829,1.21.4.5
56833-1.21.4.5-Q,56833,1.21.4.5
56849-2.1.1.349-Q,56849,2.1.1.349
56941-4.1.2.62-Q,56941,4.1.2.62
56957-2.7.1.40-Q,56957,2.7.1.40
57025-2.2.1.13-Q,57025,2.2.1.13
57153-1.14.11.63-Q,57153,1.14.11.63
57357-1.14.20.14-Q,57357,1.14.20.14
57757-2.3.1.292-Q,57757,2.3.1.292
57761-2.3.1.292-Q,57761,2.3.1.292
57937-1.2.1.102-Q,57937,1.2.1.102
58157-7.2.2.1-Q,58157,7.2.2.1
58569-2.3.1.323-Q,58569,2.3.1.323
58665-1.1.5.13-Q,58665,1.1.5.13
58833-1.14.18.10-Q,58833,1.14.18.10
59077-2.4.1.361-Q,59077,2.4.1.361
59149-6.2.1.60-Q,59149,6.2.1.60
59241-2.1.4.3-Q,59241,2.1.4.3
59361-3.4.13.20-Q,59361,3.4.13.20
59361-3.4.13.5-Q,59361,3.4.13.5
59573-3.4.13.20-Q,59573,3.4.13.20
59573-3.4.13.5-Q,59573,3.4.13.5
59609-3.4.13.4-Q,59609,3.4.13.4
59613-3.4.13.4-Q,59613,3.4.13.4
59617-3.4.13.4-Q,59617,3.4.13.4
59621-3.4.13.4-Q,59621,3.4.13.4
59625-3.4.13.4-Q,59625,3.4.13.4
59629-3.4.13.4-Q,59629,3.4.13.4
59829-3.13.1.9-Q,59829,3.13.1.9
60109-4.2.1.175-Q,60109,4.2.1.175
60117-1.14.11.71-Q,60117,1.14.11.71
60189-1.14.11.65-Q,60189,1.14.11.65
60201-1.14.11.66-Q,60201,1.14.11.66
60209-1.14.11.67-Q,60209,1.14.11.67
60225-1.14.11.68-Q,60225,1.14.11.68
60237-1.14.11.69-Q,60237,1.14.11.69
60445-3.4.13.23-Q,60445,3.4.13.23
61157-2.7.1.237-Q,61157,2.7.1.237
61301-4.1.2.62-Q,61301,4.1.2.62
61429-1.1.1.419-Q,61429,1.1.1.419
62385-3.1.4.61-Q,62385,3.1.4.61
62445-2.1.4.3-Q,62445,2.1.4.3
62585-7.4.2.13-Q,62585,7.4.2.13
62621-1.11.1.24-Q,62621,1.11.1.24
62625-1.11.1.25-Q,62625,1.11.1.25
62629-1.11.1.26-Q,62629,1.11.1.26
62633-1.11.1.27-Q,62633,1.11.1.27
62641-1.11.1.29-Q,62641,1.11.1.29
63349-6.2.2.2-Q,63349,6.2.2.2
63349-6.2.2.3-Q,63349,6.2.2.3
63829-2.6.1.119-Q,63829,2.6.1.119
63833-2.3.2.35-Q,63833,2.3.2.35
63873-1.14.11.74-Q,63873,1.14.11.74
63877-1.14.11.75-Q,63877,1.14.11.75
65029-1.17.9.2-Q,65029,1.17.9.2
65437-2.7.7.88-Q,65437,2.7.7.88
65493-1.3.98.7-Q,65493,1.3.98.7
65661-1.17.99.10-Q,65661,1.17.99.10
65717-1.14.11.77-Q,65717,1.14.11.77
65721-1.14.11.77-Q,65721,1.14.11.77
65725-1.14.11.77-Q,65725,1.14.11.77
65729-1.14.11.77-Q,65729,1.14.11.77
65733-1.14.11.77-Q,65733,1.14.11.77
65737-1.14.11.77-Q,65737,1.14.11.77
65741-1.14.11.77-Q,65741,1.14.11.77
65745-1.14.11.77-Q,65745,1.14.11.77
65749-1.14.11.77-Q,65749,1.14.11.77
65753-1.14.11.76-Q,65753,1.14.11.76
66821-7.2.2.22-Q,66821,7.2.2.22
66921-2.2.1.14-Q,66921,2.2.1.14
67001-2.3.1.156-Q,67001,2.3.1.156
67445-4.1.2.63-Q,67445,4.1.2.63
67657-1.6.2.4-Q,67657,1.6.2.4
67825-3.6.1.54-Q,67825,3.6.1.54
67909-3.1.6.21-Q,67909,3.1.6.21
68029-1.17.3.2-Q,68029,1.17.3.2
68077-6.5.1.8-Q,68077,6.5.1.8
68081-6.5.1.8-Q,68081,6.5.1.8
68461-2.8.2.15-Q,68461,2.8.2.15
68465-3.1.6.22-Q,68465,3.1.6.22
68825-4.2.3.228-Q,68825,4.2.3.228
69045-4.3.99.5-Q,69045,4.3.99.5
70192-2.7.1.236-Q,70192,2.7.1.236
70196-2.7.1.236-Q,70196,2.7.1.236
70228-4.2.1.180-Q,70228,4.2.1.180
70364-3.5.2.15-Q,70364,3.5.2.15
70456-1.5.3.24-Q,70456,1.5.3.24
70708-5.3.1.31-Q,70708,5.3.1.31
70780-1.1.1.432-Q,70780,1.1.1.432
70804-2.2.1.15-Q,70804,2.2.1.15
70812-2.2.1.15-Q,70812,2.2.1.15
71660-1.1.2.11-Q,71660,1.1.2.11
73832-2.4.99.15-Q,73832,2.4.99.15
73840-2.7.1.238-Q,73840,2.7.1.238
73844-2.4.1.385-Q,73844,2.4.1.385
74156-1.5.7.3-Q,74156,1.5.7.3
74168-1.5.7.3-Q,74168,1.5.7.3
74284-2.3.1.251-Q,74284,2.3.1.251
74932-1.14.11.78-Q,74932,1.14.11.78
74936-1.14.11.78-Q,74936,1.14.11.78
75252-1.1.3.50-Q,75252,1.1.3.50
75352-1.4.2.3-Q,75352,1.4.2.3
75356-4.3.3.8-Q,75356,4.3.3.8
75932-3.5.3.17-Q,75932,3.5.3.17
76044-1.14.14.97-Q,76044,1.14.14.97
76408-3.4.13.9-Q,76408,3.4.13.9
76524-4.1.2.64-Q,76524,4.1.2.64
76568-4.1.99.28-Q,76568,4.1.99.28
77172-3.5.1.12-Q,77172,3.5.1.12
77640-3.1.3.7-Q,77640,3.1.3.7
77644-3.1.3.7-Q,77644,3.1.3.7
77964-4.2.3.214-Q,77964,4.2.3.214
78172-2.1.1.391-Q,78172,2.1.1.391
78780-3.5.3.27-Q,78780,3.5.3.27
78952-3.1.4.62-Q,78952,3.1.4.62
78984-4.2.3.224-Q,78984,4.2.3.224
79304-5.5.1.36-Q,79304,5.5.1.36
79624-2.3.1.322-Q,79624,2.3.1.322
81560-2.3.1.334-Q,81560,2.3.1.334
82104-1.14.15.41-Q,82104,1.14.15.41
82196-2.1.4.4-Q,82196,2.1.4.4
82208-2.1.4.5-Q,82208,2.1.4.5
82220-2.1.4.4-Q,82220,2.1.4.4
82224-2.1.4.4-Q,82224,2.1.4.4
82228-2.1.4.4-Q,82228,2.1.4.4
82236-2.1.4.4-Q,82236,2.1.4.4
82852-1.14.13.253-Q,82852,1.14.13.253
82856-1.14.13.253-Q,82856,1.14.13.253
82860-1.14.13.253-Q,82860,1.14.13.253
83264-3.4.17.8-Q,83264,3.4.17.8
84092-2.3.1.327-Q,84092,2.3.1.327
85244-1.6.5.5-Q,85244,1.6.5.5
85416-1.14.14.195-Q,85416,1.14.14.195
85516-4.4.1.44-Q,85516,4.4.1.44
86104-1.1.1.442-Q,86104,1.1.1.442
