reaction_id,Prediction
26210,2.1.2;4.1.2;2.6.1;4.3.1;4.1.3
26210,2.1.2;4.1.2;2.6.1;4.3.1;4.1.3
26282,3.1.1;2.3.1;3.5.1;4.2.1;3.1.2
26302,4.1.1;1.17.98;3.5.2;1.13.11;1.13.12
26310,3.1.2;2.3.1;1.2.1;6.2.1;2.3.3
26314,2.6.1;5.3.1;4.1.3;1.1.99;4.1.1
26411,3.2.1;4.2.1;3.6.1;3.5.1;3.1.3
26463,2.1.1;2.8.4;2.3.1;2.5.1;3.13.2
26471,2.3.1;3.1.2;2.3.3;2.3.2;1.2.1
26511,3.5.1;1.13.12;3.5.5;4.3.1;4.2.1
27350,3.1.2;1.20.4;1.17.4;1.8.3;1.8.4
27394,1.4.3;1.13.12;1.2.3;3.5.99;1.10.3
27418,1.8.2;1.14.19;1.5.99;1.16.3;1.7.2
27422,4.2.3;2.5.1;3.1.7;5.3.3;2.7.7
27426,4.2.3;2.5.1;3.1.7;5.3.3;6.1.1
27438,1.8.3;1.11.1;1.17.4;1.11.2;1.8.4
27442,1.1.1;2.7.1;5.4.2;1.4.1;1.17.1
27442,1.1.1;2.7.1;5.4.2;1.4.1;1.17.1
27446,1.1.1;2.7.1;5.4.2;1.4.1;1.17.1
27446,1.1.1;2.7.1;5.4.2;1.4.1;1.17.1
27478,1.14.11;1.14.20;4.1.1;1.13.12;5.3.3
27486,3.5.1;3.5.4;3.5.99;4.3.1;1.13.12
27490,5.3.1;1.1.1;5.1.3;1.1.99;5.4.2
27531,4.2.3;2.5.1;3.1.7;4.2.1;3.6.1
27535,4.2.3;2.5.1;3.1.7;4.2.1;3.6.1
27655,4.1.3;4.1.1;1.14.11;4.2.1;3.7.1
27711,2.7.1;2.7.2;2.7.6;2.7.4;2.7.11
27719,3.1.3;5.4.2;3.1.5;3.5.4;1.1.3
27759,2.1.2;1.5.1;2.1.1;1.4.1;4.3.1
27851,2.3.1;2.3.2;6.2.1;3.1.2;2.1.2
27903,2.1.1;5.3.3;4.2.1;1.3.1;5.5.1
27959,3.2.2;5.4.99;2.4.2;3.2.1;3.1.4
28027,1.17.4;1.8.1;1.8.4;2.8.1;1.8.3
28031,1.17.4;1.8.1;1.8.4;2.8.1;1.8.3
28035,1.17.4;1.8.1;1.8.4;2.8.1;1.8.3
28163,2.7.1;2.7.2;2.7.6;2.7.4;2.7.11
28163,2.7.1;2.7.2;2.7.6;2.7.4;2.7.11
28171,4.1.3;4.2.1;1.1.99;4.1.2;4.4.1
28219,1.11.1;1.11.2;1.1.3;3.8.1;1.2.3
28239,1.14.19;1.14.14;1.14.99;1.14.13;1.13.11
28243,1.14.19;1.14.14;1.14.99;1.14.13;1.13.11
28391,5.3.1;5.3.99;4.2.1;1.1.1;5.2.1
28640,4.2.3;5.5.1;2.5.1;5.3.3;5.1.1
28752,2.7.1;2.1.1;5.3.3;5.5.1;5.3.1
29796,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5
29812,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5
29872,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5
29876,3.1.4;2.7.8;3.6.1;2.4.3;2.7.1
29908,3.1.4;3.6.1;2.7.8;2.4.3;4.6.1
30076,3.2.2;5.4.99;2.4.2;3.2.1;3.1.4
30200,1.3.7;1.1.7;1.2.7;6.2.1;1.18.1
30276,1.11.1;1.5.99;1.11.2;1.17.99;1.12.99
30300,1.14.11;1.14.20;1.1.99;4.1.1;1.13.12
30424,4.2.3;5.5.1;5.3.3;2.5.1;3.1.7
30432,5.4.99;5.5.1;4.2.1;4.2.3;4.1.3
30460,5.5.1;4.2.1;4.2.3;5.3.3;4.1.3
30716,4.2.3;4.2.1;5.3.3;5.5.1;5.4.99
30808,1.5.1;1.4.1;1.5.99;1.3.1;4.1.99
30956,5.2.1;1.1.5;1.97.1;1.2.5;1.6.5
30984,3.2.1;3.2.2;3.1.4;3.1.3;4.2.1
31012,5.4.99;4.2.1;5.5.1;4.1.3;3.3.2
31500,2.4.1;2.7.1;2.7.8;3.6.1;2.4.2
31580,4.2.1;5.4.4;1.1.3;1.13.11;1.1.99
31784,3.1.7;2.5.1;3.6.1;3.1.3;4.2.3
31788,4.2.3;2.5.1;3.1.7;4.2.1;3.6.1
31792,4.2.3;2.5.1;3.1.7;4.2.1;3.6.1
31800,4.2.1;1.4.3;3.5.99;3.5.1;4.3.1
31804,3.2.1;2.4.1;3.6.1;3.1.4;2.7.1
31808,4.2.3;2.5.1;5.3.3;5.5.1;5.1.1
31836,5.1.3;2.6.1;1.1.1;4.2.1;5.3.99
31840,5.3.99;4.2.1;5.1.3;2.6.1;1.1.1
31844,3.3.2;5.4.99;4.1.3;4.1.2;2.8.3
31888,5.4.99;5.5.1;4.2.1;4.2.3;4.1.3
31912,5.3.1;4.2.1;2.7.1;1.1.1;2.5.1
32076,4.2.3;5.5.1;4.2.1;3.1.7;5.1.1
32116,1.14.11;1.14.20;1.13.11;1.13.12;4.1.1
32120,2.7.1;2.7.7;2.7.4;2.4.1;2.4.99
32160,1.3.99;1.17.99;4.2.1;1.14.99;1.1.99
32176,2.4.1;2.4.2;3.6.1;2.7.8;3.2.1
32188,5.3.3;1.3.1;2.3.1;4.2.1;1.3.99
32240,5.3.3;4.2.1;5.5.1;4.2.3;2.7.4
32260,5.3.1;4.2.1;2.7.1;1.1.1;2.5.1
32340,1.1.1;1.3.1;1.5.1;1.2.1;1.4.1
32344,1.1.1;1.3.1;1.5.1;1.2.1;1.4.1
32364,1.1.3;1.2.3;1.11.1;1.17.3;1.13.11
32368,1.1.2;1.1.99;1.8.5;5.4.1;1.12.2
32500,1.14.13;4.1.99;1.14.19;1.3.1;1.2.1
32560,4.2.3;2.5.1;5.5.1;5.3.3;3.1.7
32648,2.1.1;2.8.4;2.3.1;2.5.1;3.13.2
32652,2.1.1;2.8.4;2.3.1;2.5.1;3.13.2
32692,4.2.3;2.5.1;5.3.3;3.1.7;5.5.1
32904,1.14.14;1.14.19;1.14.99;1.5.1;3.5.99
33124,4.2.3;2.5.1;3.1.7;5.3.3;5.1.1
33160,3.1.4;3.6.1;2.7.8;3.1.7;2.4.3
33236,1.14.13;1.14.19;4.1.99;3.1.1;1.2.1
33508,4.1.3;2.3.1;4.3.1;4.1.2;4.2.1
33584,2.6.1;1.14.11;1.1.1;5.1.1;5.3.1
33688,2.3.1;3.1.2;6.2.1;1.2.1;2.3.3
33984,4.2.3;5.3.3;5.5.1;2.5.1;5.1.1
33992,4.2.3;5.5.1;5.3.3;2.5.1;5.4.99
34092,3.1.3;4.2.1;2.5.1;4.1.99;1.4.3
34136,1.21.3;5.5.1;4.2.3;1.3.3;1.14.99
34144,5.5.1;1.21.3;1.3.3;4.2.1;1.13.11
34216,1.2.1;4.1.99;1.5.1;1.3.1;1.4.1
34240,2.6.1;5.1.1;6.3.2;5.4.99;2.1.2
34256,4.2.1;5.5.1;5.4.99;1.17.99;4.2.3
34308,1.14.12;1.7.1;1.14.13;1.7.3;1.6.5
34312,1.14.12;1.7.1;1.14.13;1.7.3;1.6.5
34328,1.14.12;1.7.1;1.14.13;1.7.3;1.14.99
34420,1.23.1;1.1.1;1.17.1;1.14.13;1.3.1
34468,4.2.3;2.5.1;5.5.1;5.3.3;5.1.1
34484,2.3.1;3.1.2;2.3.3;1.2.1;4.1.1
34520,2.4.1;2.7.8;3.6.1;2.7.7;2.4.2
34524,2.4.1;2.4.2;3.2.1;2.7.8;3.6.1
34812,1.3.1;1.1.1;1.23.1;1.14.12;1.5.1
34816,1.3.1;1.14.12;1.23.1;1.1.1;4.1.99
34820,1.3.1;1.1.1;1.23.1;1.14.13;1.14.12
35028,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5
35092,2.1.1;2.5.1;6.3.2;2.7.7;2.8.4
35096,1.1.99;4.1.2;4.2.1;4.4.1;4.1.3
35108,1.4.3;1.5.3;1.2.3;1.1.3;3.5.99
35144,2.3.1;3.1.2;6.2.1;2.3.3;1.13.11
35404,1.1.1;1.3.1;1.23.1;1.17.1;1.2.1
35584,4.1.3;1.1.1;4.1.2;2.3.1;1.1.99
35592,2.8.1;1.8.2;1.12.2;1.8.98;2.4.99
35692,1.1.1;1.3.1;1.17.1;5.1.3;1.5.1
35696,1.1.1;1.3.1;1.17.1;5.1.3;1.5.1
35700,1.1.1;1.3.1;1.5.1;1.17.1;1.2.1
35716,3.1.1;4.1.1;3.7.1;3.1.7;2.5.1
35784,2.4.1;2.4.2;2.7.8;3.6.1;2.7.7
35788,2.4.1;2.4.2;2.7.8;3.6.1;2.7.7
35792,2.4.1;2.4.2;2.7.8;2.7.7;2.7.4
35796,2.4.1;2.4.2;2.7.8;2.7.7;2.7.4
35800,3.1.4;4.6.1;3.6.1;3.1.7;6.5.1
35804,3.1.4;3.1.5;3.1.7;6.5.1;4.6.1
35828,3.5.3;3.5.1;4.3.2;2.1.3;2.1.4
36060,1.3.99;1.21.99;1.12.99;1.1.99;1.17.99
36072,2.7.1;3.1.1;2.3.1;1.1.1;2.7.8
36148,2.3.1;2.3.3;3.1.2;1.2.1;6.2.1
36152,2.3.1;2.3.3;2.3.2;3.1.2;3.1.1
36204,3.1.4;2.7.8;3.6.1;2.4.3;3.1.5
36220,3.1.4;2.7.8;3.6.1;3.1.7;2.4.3
36608,1.14.11;1.13.12;1.14.20;2.6.1;4.2.1
36652,2.1.1;2.3.1;2.8.4;2.5.1;3.13.2
36696,2.4.1;2.4.2;2.7.8;2.7.4;2.7.1
36792,3.5.3;3.5.1;2.1.4;2.3.2;6.3.4
36828,3.2.1;2.4.1;2.3.1;5.4.99;4.2.1
36832,1.10.3;1.14.99;1.13.11;1.14.13;1.14.18
37336,3.5.1;3.5.2;3.1.1;3.7.1;1.13.12
37660,2.3.1;3.1.2;6.2.1;2.1.1;2.3.3
37796,1.14.13;4.1.99;1.2.1;1.14.19;1.17.1
37800,1.14.13;4.1.99;1.2.1;1.14.19;1.17.1
37800,1.14.13;4.1.99;1.2.1;1.14.19;1.17.1
37892,3.1.1;1.13.12;4.2.1;3.1.2;5.5.1
37964,1.1.1;1.2.1;1.4.1;1.3.1;1.17.1
37968,1.1.1;1.2.1;1.4.1;1.3.1;1.17.1
37992,2.1.1;2.5.1;2.8.4;2.3.1;3.13.2
38028,2.8.3;1.3.1;5.3.3;5.4.99;2.3.1
38092,2.1.1;2.8.4;2.5.1;2.3.1;3.13.2
38096,2.1.1;2.5.1;2.8.4;2.3.1;4.4.1
38108,1.1.1;4.1.3;2.6.1;1.1.99;4.1.2
38144,2.5.1;1.8.2;2.8.1;3.6.1;4.2.1
38152,1.8.2;2.8.1;3.6.1;3.5.5;2.5.1
38156,4.2.3;2.5.1;3.1.7;3.6.1;4.2.1
38192,1.14.14;1.14.19;1.14.99;1.3.99;1.3.8
38260,5.4.99;2.3.1;4.1.3;5.3.3;2.3.3
38268,2.8.3;4.2.1;5.3.3;2.7.4;2.3.1
38348,2.6.1;4.1.1;1.14.11;5.1.1;4.3.1
38356,4.2.1;4.1.2;2.8.3;5.3.3;1.3.3
38656,2.3.1;2.4.1;2.8.3;2.7.8;5.2.1
38940,3.2.1;4.2.1;5.4.99;2.3.1;3.1.1
38996,3.1.4;2.7.8;3.6.1;2.4.3;2.7.1
39912,2.6.1;1.14.11;2.3.1;4.2.1;1.1.1
40044,6.3.2;3.4.17;6.3.4;3.5.1;6.3.1
40076,3.5.4;3.5.99;3.5.1;6.3.4;3.5.5
40300,1.14.15;1.14.19;1.17.7;1.14.13;1.97.1
40516,5.3.1;1.1.99;1.1.1;2.7.1;2.5.1
40524,1.1.5;1.2.5;1.97.1;1.6.5;1.3.2
40736,3.2.1;2.3.1;2.4.1;4.2.1;3.1.4
40740,3.2.1;2.3.1;2.4.1;4.2.1;3.1.4
41441,1.14.11;1.13.11;1.13.12;1.14.20;2.6.1
41449,1.14.11;1.13.12;1.14.20;4.1.3;2.6.1
41557,1.14.11;1.13.12;1.14.20;4.1.3;2.6.1
42033,1.14.11;1.14.20;1.13.12;2.6.1;1.4.3
42097,3.6.1;2.7.9;5.6.2;3.6.5;3.6.4
42101,3.6.1;2.7.9;5.6.2;3.6.5;3.6.4
42361,5.3.1;5.3.99;4.2.1;1.1.1;5.3.3
42361,5.3.1;5.3.99;4.2.1;1.1.1;5.3.3
42717,2.5.1;2.8.1;3.6.1;3.1.7;2.8.5
42833,4.1.1;5.3.3;1.13.12;3.7.1;4.2.99
43049,5.1.3;5.3.1;1.1.1;1.1.99;2.7.8
43437,1.3.3;1.3.5;1.8.3;1.17.3;4.98.1
43545,6.3.2;6.3.4;6.3.5;6.3.1;6.2.1
43605,1.14.14;2.5.1;1.14.19;1.5.1;1.3.8
43633,2.3.2;3.4.11;6.1.1;6.3.2;4.3.2
43689,2.7.9;2.7.13;2.6.3;4.2.99;2.7.1
43781,1.3.8;1.3.99;1.14.14;1.5.1;5.4.99
43849,1.20.4;1.17.4;1.20.99;1.8.4;2.8.1
44181,1.3.8;1.3.99;1.17.8;1.14.14;1.5.8
44357,5.5.1;4.2.1;4.1.3;5.4.99;1.14.99
45029,1.3.8;1.3.99;5.4.99;1.14.14;1.5.1
45073,1.14.14;1.14.19;1.14.99;1.5.1;1.17.8
45077,1.14.14;1.14.19;1.14.99;1.5.1;1.17.8
45333,1.14.16;3.5.4;4.3.2;1.5.1;1.5.99
45777,3.5.5;3.5.1;4.2.1;3.5.4;1.13.12
46013,1.1.5;1.2.5;1.6.5;4.1.3;1.97.1
46025,4.2.1;1.11.1;1.1.3;1.14.18;1.11.2
46029,1.14.18;1.11.1;1.1.3;4.2.1;1.1.99
46033,4.2.1;1.11.1;1.1.3;4.1.3;1.4.3
46125,1.14.14;1.14.19;1.5.1;1.14.99;4.3.3
46485,2.4.99;2.4.3;2.7.8;3.1.4;4.6.1
46625,2.6.1;5.1.1;5.3.3;2.7.4;5.1.2
46681,1.16.1;1.1.1;1.3.1;1.8.1;1.14.19
46801,1.18.1;1.12.1;1.16.1;1.3.1;1.1.1
46873,2.3.1;2.4.1;2.7.8;3.1.1;2.7.1
46909,2.7.8;2.7.4;2.7.7;2.7.1;3.1.4
46913,3.1.1;1.2.98;4.2.1;3.1.2;4.1.1
46917,3.1.1;1.2.98;4.2.1;3.1.2;4.1.1
46953,1.18.1;1.12.1;1.16.1;1.1.1;1.3.1
47001,1.14.15;1.3.7;1.97.1;1.8.7;1.17.7
47197,1.3.8;1.3.99;1.3.1;1.14.19;1.14.14
47621,1.14.11;4.1.1;1.14.20;1.13.12;1.13.11
47745,1.3.1;1.14.13;1.6.5;1.14.12;2.5.1
47837,2.7.1;2.7.4;2.7.2;2.7.7;2.7.11
47845,2.5.1;2.4.2;3.5.99;4.1.1;4.2.3
47849,2.4.2;2.5.1;3.5.99;4.1.1;2.7.7
47925,4.1.3;1.1.1;4.1.2;2.3.1;4.2.1
47961,3.1.3;2.7.9;2.7.13;3.9.1;5.6.2
47965,2.7.1;2.7.9;3.6.1;3.1.3;3.6.5
47985,2.5.1;4.2.3;3.1.7;4.2.1;3.6.1
48013,1.14.12;1.14.13;1.6.5;1.7.1;1.14.99
48017,1.14.12;1.14.13;1.6.5;1.7.1;1.14.99
48237,2.3.1;4.1.1;2.7.1;2.7.8;5.5.1
48265,2.8.1;2.8.5;1.8.2;4.4.1;3.6.1
48361,1.11.1;1.11.2;1.1.3;1.4.3;1.5.3
48385,1.11.1;1.11.2;1.1.3;4.2.1;1.5.3
48401,1.14.11;1.13.12;1.14.20;1.13.11;1.1.99
48593,1.2.5;1.1.5;1.97.1;1.17.98;1.6.5
48689,3.4.17;6.3.2;2.3.2;3.5.1;3.2.1
48733,3.1.2;2.5.1;4.4.1;1.8.3;2.8.1
48773,4.2.1;3.2.1;3.3.2;3.1.3;1.14.18
48885,1.3.1;1.1.1;1.2.1;1.5.1;1.16.1
48941,3.5.1;4.2.1;2.6.1;1.13.12;3.4.17
49029,1.14.14;1.14.19;1.14.99;1.5.1;1.5.8
49185,3.1.1;3.3.2;3.7.1;4.2.1;3.1.7
49237,2.7.1;2.7.9;2.7.4;2.7.13;2.7.8
49473,2.4.1;2.4.2;2.7.8;3.2.1;3.6.1
49561,4.2.3;3.1.7;3.1.3;4.2.1;3.1.5
49573,4.98.1;1.3.5;1.6.2;4.99.1;1.21.99
49585,5.3.1;1.1.1;2.6.1;5.3.3;2.7.1
50005,1.14.13;1.14.19;4.1.99;1.14.12;1.3.1
50237,1.14.14;1.14.19;1.14.99;1.5.1;1.14.13
50365,1.14.19;1.14.14;1.14.99;1.14.13;1.5.1
50381,2.3.1;3.1.2;6.2.1;2.3.3;4.1.1
50465,1.2.1;2.3.1;3.1.2;1.3.1;1.8.1
50469,1.2.1;2.3.1;3.1.2;1.3.1;1.8.1
50529,2.3.1;2.3.2;3.1.2;2.3.3;1.2.1
50529,2.3.1;2.3.2;3.1.2;2.3.3;1.2.1
50533,2.3.1;2.3.2;3.1.2;2.3.3;1.2.1
50533,2.3.1;2.3.2;3.1.2;2.3.3;1.2.1
50761,1.97.1;1.2.5;1.1.5;1.14.18;1.6.5
50877,1.11.1;1.2.1;1.1.1;1.14.13;1.17.1
50921,1.4.3;1.13.12;1.2.3;3.5.99;1.10.3
50957,2.1.1;2.3.1;2.8.4;2.5.1;3.13.2
50961,2.1.1;2.3.1;2.8.4;2.5.1;3.13.2
51017,4.1.2;1.1.99;5.1.99;4.2.1;5.3.1
51053,1.3.99;1.12.99;1.17.99;1.21.99;1.3.1
51469,1.1.5;1.97.1;1.2.5;1.14.18;1.6.5
51545,5.3.1;1.1.1;5.3.99;5.3.3;1.1.99
51585,1.3.8;1.3.99;1.14.14;1.5.1;1.17.8
51697,2.1.1;2.8.4;3.13.2;2.5.1;2.3.1
51701,2.1.1;2.3.1;2.5.1;2.8.4;4.4.1
51705,2.1.1;2.8.4;2.3.1;2.5.1;3.13.2
51713,5.1.3;1.1.1;5.3.1;5.4.99;5.3.99
51877,2.5.1;4.2.3;2.7.7;3.1.7;3.6.1
51937,1.8.4;1.17.4;2.8.1;1.8.1;1.8.3
52253,2.1.1;3.13.2;2.5.1;2.8.4;1.3.98
52381,2.4.3;2.4.99;3.1.4;2.7.8;4.6.1
52481,1.14.14;1.14.19;1.5.1;1.14.99;4.3.3
52681,2.3.1;3.1.2;2.3.3;1.2.1;6.2.1
52765,3.4.19;3.5.1;6.3.5;3.4.17;2.3.2
52769,3.4.19;3.5.1;3.4.13;3.4.17;6.3.5
52773,4.1.2;1.1.99;5.1.99;4.2.1;5.3.1
52905,2.7.4;2.7.7;6.3.2;2.7.9;3.6.5
53269,5.3.1;1.1.1;5.1.3;2.6.1;1.1.99
53649,4.2.3;5.5.1;4.2.1;2.5.1;5.3.3
53869,1.14.13;1.14.12;4.1.99;1.13.12;1.2.1
54029,1.14.14;1.14.19;1.14.99;1.5.1;4.2.1
54069,4.2.3;4.2.1;5.5.1;3.1.7;5.3.3
54269,1.14.11;1.13.12;1.14.20;2.6.1;4.1.3
54273,1.14.11;1.13.12;1.14.20;2.6.1;4.1.3
54281,1.14.11;1.13.12;4.1.3;1.14.20;1.1.99
54289,2.7.7;2.7.4;6.2.1;6.5.1;4.6.1
54501,4.2.3;2.5.1;3.1.7;5.3.3;6.1.1
54505,4.2.3;2.5.1;3.1.7;5.3.3;6.1.1
54509,4.2.3;2.5.1;3.1.7;5.3.3;6.1.1
54541,3.2.1;3.1.4;4.2.1;3.1.3;3.2.2
54657,4.2.3;4.2.1;5.5.1;5.3.3;5.4.99
54661,4.2.1;1.1.99;4.1.2;4.3.1;4.1.3
54669,5.4.99;4.2.1;5.5.1;5.3.3;4.1.3
54729,2.3.1;2.8.3;4.1.1;4.1.3;5.4.99
54825,3.2.1;4.2.1;3.1.3;3.1.4;3.1.1
54885,6.3.4;2.4.2;2.4.99;4.3.2;1.17.1
55025,1.14.14;1.14.19;1.5.1;1.14.99;4.3.3
55205,2.5.1;4.1.99;2.1.1;4.3.1;1.21.98
55381,1.1.1;1.3.1;1.4.1;1.16.1;1.5.1
55481,1.14.14;1.14.19;1.14.99;1.5.1;3.5.99
55581,3.6.1;2.7.9;5.6.2;3.6.5;3.6.4
55665,1.14.99;1.14.19;1.3.99;1.17.99;1.5.99
55757,1.14.11;1.14.20;1.13.12;1.13.11;1.14.18
55813,2.1.1;3.13.2;2.5.1;2.8.4;1.3.98
56285,1.1.1;1.3.1;1.23.1;1.17.1;1.10.1
56453,5.5.1;4.2.1;5.3.3;1.3.1;4.2.3
56509,2.4.1;2.4.2;2.7.1;2.7.4;2.7.7
56589,4.2.1;1.1.99;4.1.2;4.3.1;4.1.3
56593,1.13.11;4.2.1;1.1.99;4.1.2;1.1.2
56597,1.14.14;1.14.19;1.14.99;1.5.1;3.5.99
56681,1.14.15;1.14.19;1.17.7;1.97.1;1.16.3
56717,1.8.2;2.8.5;2.8.1;3.6.1;3.1.7
56745,1.14.11;1.13.12;1.14.20;4.1.3;2.6.1
56773,1.14.99;1.14.19;1.3.99;1.17.99;1.14.13
56829,1.17.4;2.8.1;1.8.3;1.8.1;1.8.4
56833,1.8.4;1.8.1;2.8.1;1.17.4;1.8.3
56849,2.1.1;2.5.1;2.8.4;3.13.2;2.3.1
56941,5.3.1;1.1.1;1.1.99;5.3.3;2.3.1
56957,2.7.1;4.1.1;2.7.9;2.7.2;2.7.4
57025,2.7.1;4.1.1;1.1.1;2.3.1;5.3.1
57153,1.14.11;1.1.99;1.13.12;1.14.20;4.1.3
57357,1.14.20;1.14.11;1.14.19;1.13.12;1.13.11
57757,2.3.1;1.2.1;3.1.2;4.1.1;2.3.3
57761,2.3.1;1.2.1;3.1.2;4.1.1;2.3.3
57937,1.2.1;1.1.1;4.1.99;1.11.1;1.17.1
58157,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5
58569,2.3.1;2.3.3;3.1.2;6.2.1;1.2.1
58665,1.1.5;1.2.5;1.14.18;1.6.5;1.97.1
58833,1.14.18;1.14.19;1.16.3;1.2.3;1.13.11
59077,2.4.1;2.4.2;2.7.8;3.2.1;2.4.99
59149,6.2.1;3.1.2;1.2.1;2.3.1;2.7.4
59241,2.7.4;2.7.8;2.3.1;2.8.3;5.2.1
59361,3.4.13;3.5.1;6.3.2;3.4.17;3.4.19
59361,3.4.13;3.5.1;6.3.2;3.4.17;3.4.19
59573,3.4.13;3.5.1;6.3.2;3.4.19;3.4.17
59573,3.4.13;3.5.1;6.3.2;3.4.19;3.4.17
59609,3.5.1;3.4.13;6.3.2;3.4.17;4.3.2
59613,3.5.1;3.4.13;6.3.2;3.4.17;4.3.2
59617,3.5.1;6.3.2;3.4.13;3.4.17;4.3.2
59621,3.5.1;6.3.2;3.4.13;3.4.17;4.3.2
59625,3.5.1;4.3.2;6.3.2;3.4.13;3.4.17
59629,3.5.1;6.3.2;3.4.17;4.3.2;3.4.13
59829,2.1.1;2.3.1;4.2.1;3.1.2;4.4.1
60109,4.2.1;4.1.2;2.8.3;5.3.3;1.3.3
60117,1.14.11;1.13.11;1.14.20;1.13.12;4.1.1
60189,1.14.11;1.14.20;1.13.12;2.6.1;1.4.3
60201,1.14.11;1.14.20;1.5.3;1.14.13;1.13.12
60209,1.14.11;1.13.12;1.14.20;2.6.1;1.13.11
60225,1.14.11;1.14.20;1.5.3;1.14.13;1.13.12
60237,1.14.11;1.14.20;1.5.3;1.14.13;1.13.12
60445,3.5.1;3.4.17;1.4.2;3.4.13;4.3.2
61157,2.7.1;2.7.4;2.7.11;2.7.2;2.7.7
61301,5.3.1;1.1.1;1.1.99;4.2.1;4.1.2
61429,1.1.1;1.3.1;1.2.1;1.5.1;1.17.1
62385,3.6.1;3.1.4;2.7.9;6.5.1;3.1.7
62445,2.1.4;2.3.2;2.3.1;3.5.3;4.3.2
62585,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5
62621,1.8.3;1.17.4;1.11.1;2.8.1;1.8.4
62625,1.8.3;1.17.4;1.11.1;2.8.1;1.8.4
62629,1.11.1;1.2.1;1.1.1;1.14.13;1.17.1
62633,1.8.3;1.17.4;1.11.1;2.8.1;1.8.4
62641,1.8.3;1.17.4;1.11.1;2.8.1;1.8.4
63349,6.2.1;6.3.2;6.2.2;6.3.1;1.8.4
63349,6.2.1;6.3.2;6.2.2;6.3.1;1.8.4
63829,2.6.1;4.1.2;4.1.1;4.3.1;4.4.1
63833,2.3.1;3.1.2;6.2.1;1.2.1;2.8.3
63873,1.14.11;1.13.12;1.14.20;1.1.99;4.2.1
63877,1.14.11;1.13.12;1.14.20;4.1.1;1.13.11
65029,4.2.1;3.1.1;3.1.7;3.6.1;3.2.1
65437,2.7.7;2.5.1;3.6.1;2.7.4;2.7.8
65493,2.1.1;1.3.98;4.1.99;1.21.98;3.13.2
65661,1.17.99;1.3.99;4.2.1;1.14.99;1.5.99
65717,1.14.11;1.14.20;4.1.1;1.13.12;1.1.3
65721,1.14.11;4.1.1;1.14.20;1.13.12;1.2.3
65725,1.14.11;4.1.1;1.14.20;1.13.12;1.2.3
65729,1.14.11;4.1.1;1.14.20;1.13.12;1.2.3
65733,1.14.11;4.1.1;1.14.20;1.13.12;1.2.3
65737,1.14.11;4.1.1;1.14.20;1.13.12;1.2.3
65741,1.14.11;4.1.1;1.14.20;1.13.12;1.2.3
65745,1.14.11;4.1.1;1.14.20;1.13.12;1.2.3
65749,1.14.11;4.1.1;1.14.20;1.13.12;1.2.3
65753,1.14.11;2.6.1;1.13.12;1.14.20;4.1.3
66821,3.6.1;3.6.5;5.6.2;3.6.4;6.3.5
66921,5.3.1;1.1.99;2.5.1;1.1.2;1.1.1
67001,2.3.1;3.1.2;2.3.3;6.2.1;4.1.1
67445,2.8.3;2.3.1;2.7.1;2.3.2;2.7.4
67657,1.16.1;1.1.1;1.3.1;1.8.1;1.14.19
67825,3.6.1;3.1.4;2.7.9;2.7.4;2.7.8
67909,3.1.6;3.8.1;3.6.2;3.1.7;4.2.1
68029,1.17.3;1.1.3;1.11.2;1.11.1;1.5.3
68077,2.7.7;6.5.1;2.7.4;4.6.1;2.7.8
68081,6.5.1;3.6.1;2.7.9;5.6.2;3.6.5
68461,2.8.2;3.6.2;1.8.99;3.1.6;1.8.4
68465,3.1.6;4.2.1;3.1.1;3.6.2;3.1.7
68825,4.2.3;2.5.1;5.3.3;3.1.7;5.2.1
69045,1.7.6;1.7.1;1.7.3;1.7.7;1.7.2
70192,2.7.1;2.7.4;2.7.11;2.7.2;2.7.7
70196,2.7.1;2.7.4;2.7.11;2.7.2;2.7.7
70228,4.2.1;4.1.2;5.4.99;3.3.2;3.2.1
70364,3.5.1;3.5.4;4.2.1;3.5.5;1.13.12
70456,2.1.2;2.1.1;1.5.7;1.5.3;1.5.99
70708,5.1.3;3.2.1;2.4.1;1.1.1;5.3.1
70780,1.1.1;1.2.1;2.7.1;1.17.1;1.4.1
70804,5.3.1;1.1.99;1.1.1;2.5.1;5.4.99
70812,5.3.1;1.1.1;4.1.1;2.3.1;5.3.3
71660,1.1.2;5.3.99;5.3.1;1.1.3;1.1.1
73832,2.4.99;2.4.3;2.7.8;3.1.4;4.6.1
73840,3.6.1;2.7.9;3.6.5;5.6.2;3.6.4
73844,2.4.1;2.4.2;3.2.1;2.7.8;2.7.4
74156,1.1.7;2.8.1;1.3.7;1.2.7;1.97.1
74168,1.1.7;1.14.15;2.8.1;1.3.7;2.1.1
74284,2.3.1;2.7.8;2.7.1;2.4.1;5.1.3
74932,1.14.11;1.13.12;1.14.20;1.4.3;1.14.19
74936,1.14.11;1.14.20;1.13.12;1.14.19;1.4.3
75252,1.1.3;1.4.3;1.2.3;1.11.1;1.5.3
75352,1.5.3;1.5.99;1.14.19;1.8.2;1.4.2
