reactionID,predictions
35092,1.3.99;1.17.99;1.14.15;1.8.98
35096,3.5.4;4.1.2;2.1.2;2.6.1
35108,1.4.3;1.5.3;3.5.5;1.3.3
35144,2.3.1;2.1.3;1.14.11;2.8.3
35404,1.5.1;1.2.1;2.3.1;1.3.1
35584,4.1.3;2.1.2;3.13.1;4.1.2
35592,1.8.2;2.8.5;4.4.1;1.97.1
35692,2.3.1;1.2.1;1.1.1;1.3.1
35696,2.3.1;1.2.1;1.3.1;1.1.1
35700,1.2.1;1.3.1;1.1.1;2.3.1
35716,3.1.1;2.3.2;2.4.1;3.2.1
35784,2.4.1;2.3.1;2.4.99;2.7.8
35788,2.4.1;2.4.99;2.3.1;2.7.8
35792,2.4.1;2.4.99;2.7.8;2.3.1
35796,2.4.1;2.3.1;2.7.8;2.4.99
35800,3.13.1;3.3.2;3.11.1;3.7.1
35804,3.1.3;2.3.2;3.1.4;3.1.1
35828,3.13.1;4.1.2;3.5.3;3.5.4
36060,1.13.11;3.5.5;1.3.3;1.13.12
36072,3.1.1;3.2.1;2.3.2;2.4.1
36148,2.3.1;2.4.1;2.8.3;2.3.2
36152,2.3.1;2.4.1;2.8.3;2.3.2
36204,3.1.4;3.6.1;3.1.3;3.1.5
36220,3.1.3;3.1.4;3.6.1;2.3.2
36608,1.2.3;1.13.12;1.14.11;1.13.11
36652,2.1.1;2.8.4;2.5.1;1.17.99
36696,2.4.2;2.4.1;3.2.1;2.3.1
36792,3.5.3;3.13.1;3.5.4;2.1.2
36828,1.14.19;1.14.18;1.14.13;1.14.99
36832,1.14.99;1.14.15;1.14.13;1.17.99
37336,3.5.1;3.5.2;3.1.2;3.5.5
37660,2.4.1;2.3.1;2.3.2;3.1.1
37796,1.14.99;1.14.13;1.14.19;1.14.15
37800,1.14.99;1.17.99;1.14.13;1.14.15
37892,3.1.1;2.3.2;3.2.1;2.4.1
37964,1.5.1;1.2.1;2.1.1;1.3.1
37968,1.5.1;2.1.1;1.2.1;2.3.1
37992,2.1.1;2.5.1;2.3.1;2.8.4
38028,2.8.3;2.7.4;2.2.1;5.1.1
38092,2.1.1;2.5.1;2.8.4;2.3.1
38096,2.1.1;2.5.1;2.8.4;4.4.1
38108,4.1.3;2.1.2;4.1.2;3.13.1
38144,3.12.1;1.8.2;1.16.3;1.2.7
38152,3.12.1;1.2.99;1.16.3;1.13.99
38156,4.2.1;3.5.4;4.1.2;4.3.1
38192,1.14.20;1.3.3;1.13.12;1.14.11
38260,4.1.3;2.1.2;4.1.2;3.5.4
38268,5.1.2;2.8.3;5.1.3;5.3.1
38348,2.6.1;2.8.3;4.1.2;1.14.11
38356,4.3.1;1.14.99;1.13.11;3.5.5
38656,3.1.1;3.2.1;2.3.2;2.4.1
38940,3.2.1;2.4.1;3.1.1;4.2.1
38996,3.1.4;2.7.8;3.6.1;2.4.1
39912,2.6.1;2.8.3;2.2.1;5.4.3
40044,2.1.3;6.3.3;1.14.11;2.9.1
40076,3.5.1;4.1.2;3.5.4;4.3.1
40300,1.14.15;1.14.99;1.3.7;1.17.7
40516,1.13.11;3.1.1;2.3.2;1.2.3
40524,1.1.5;1.2.5;1.10.5;1.3.5
40736,1.14.18;1.14.19;1.13.11;1.13.12
40740,1.14.18;1.14.19;1.14.13;3.1.1
41441,1.13.11;1.13.12;1.2.3;1.14.11
41449,1.14.11;1.13.11;1.13.12;3.1.1
41557,1.14.11;1.14.20;1.13.12;1.13.11
42033,1.14.11;1.14.20;1.3.3;1.13.12
42097,6.3.1;2.1.3;6.3.4;6.2.1
42101,6.3.1;6.3.3;6.3.4;2.9.1
42361,5.3.1;5.1.2;5.1.3;5.1.99
42717,4.1.99;1.17.99;4.4.1;1.14.15
42833,5.4.99;5.5.1;2.6.1;4.2.99
43049,5.3.1;5.1.2;5.1.3;5.1.99
43437,1.21.3;1.3.3;1.13.12;1.10.3
43545,2.1.3;6.3.4;6.2.1;6.3.3
43605,1.5.8;3.5.1;1.17.8;4.3.3
43633,2.3.2;3.1.1;2.8.3;3.1.2
43689,4.1.2;7.2.4;3.7.1;4.1.3
43781,1.12.98;4.3.3;1.14.16;1.5.8
43849,2.8.5;1.8.2;2.10.1;1.3.4
44181,1.4.4;3.5.3;1.12.98;1.5.8
44357,4.2.1;4.1.2;2.6.1;3.5.4
45029,1.5.8;1.3.99;1.14.16;1.17.8
45073,1.14.14;1.14.15;1.3.7;1.14.99
45077,1.14.14;1.14.15;1.14.99;1.3.7
45333,1.3.3;1.13.12;1.13.11;1.1.3
45777,3.5.5;4.4.1;3.5.1;4.3.1
46013,1.1.9;1.1.2;1.8.2;2.7.1
46025,1.13.12;1.1.3;1.2.3;1.13.11
46029,1.2.3;1.13.12;1.1.3;1.13.11
46033,1.2.3;1.13.12;1.1.3;1.17.3
46125,1.14.15;1.14.20;1.14.99;1.14.14
46485,2.4.99;2.7.4;2.7.8;2.4.1
46625,5.1.1;5.1.99;5.1.3;2.7.4
46681,1.12.98;1.3.99;1.3.8;4.7.1
46801,2.8.4;2.1.1;1.18.1;1.21.99
46873,2.4.1;2.3.1;2.8.3;2.3.2
46909,2.4.99;2.3.1;2.4.1;2.4.2
46913,3.1.1;2.3.2;3.2.1;2.4.1
46917,3.1.1;2.3.2;3.2.1;2.4.1
46953,2.8.4;1.3.4;1.8.98;1.20.4
47001,1.17.7;1.7.7;1.3.7;1.7.5
47197,1.12.98;4.3.3;1.14.16;6.3.3
47621,1.14.20;1.14.11;1.13.12;1.3.3
47745,1.3.5;1.10.5;1.11.2;1.2.5
47837,5.1.99;5.2.1;3.4.15;5.3.99
47845,3.13.2;4.4.1;3.13.1;3.3.2
47849,3.13.1;3.3.2;4.1.3;3.13.2
47925,4.1.3;2.1.2;4.1.2;3.5.4
47961,3.5.2;3.1.3;3.6.1;3.1.4
47965,3.9.1;3.1.3;3.1.4;3.5.1
47985,4.4.1;4.1.2;4.1.99;4.2.1
48013,1.14.19;1.14.99;1.14.15;1.14.13
48017,1.14.13;1.14.19;1.14.15;1.14.99
48237,4.1.2;1.13.11;1.11.1;4.2.1
48265,1.8.2;3.12.1;1.2.4;2.8.5
48361,1.7.3;1.1.3;1.11.2;1.13.11
48385,1.11.2;1.10.3;1.23.5;1.7.3
48401,1.13.11;1.13.12;1.14.11;7.2.4
48593,1.2.5;1.8.2;1.12.1;1.17.5
48689,3.4.17;2.3.2;2.8.3;3.1.1
48733,3.1.2;2.3.2;3.5.1;3.1.1
48773,4.2.1;4.1.2;3.5.4;4.3.1
48885,2.1.1;1.2.1;1.4.2;1.17.99
48941,3.5.1;3.1.2;3.4.17;3.5.2
49029,1.14.14;1.14.19;1.14.15;1.14.20
49185,3.1.1;4.1.2;1.13.11;4.1.1
49237,2.7.1;2.7.8;2.8.3;2.7.7
49473,2.4.1;2.4.2;3.2.1;2.3.1
49561,3.8.1;4.2.3;3.1.7;4.2.1
49573,4.99.1;4.8.1;5.3.99;2.5.1
49585,5.3.1;5.1.3;5.1.99;5.1.2
50005,1.14.13;1.14.99;4.1.99;1.17.99
50237,1.14.20;1.14.15;1.14.14;1.14.99
50365,1.14.19;1.14.20;1.14.15;1.10.3
50381,1.2.7;1.2.3;1.13.12;1.97.1
50465,2.3.1;2.1.1;1.2.1;2.5.1
50469,2.3.1;2.1.1;1.2.1;2.5.1
50529,2.3.1;2.4.1;2.8.3;2.3.2
50533,2.3.1;2.4.1;2.8.3;2.4.99
50761,1.97.1;1.2.5;1.5.5;1.12.7
50877,1.14.99;1.17.99;1.14.15;1.14.13
50921,1.14.99;1.14.15;1.17.99;1.21.3
50957,2.1.1;2.8.4;2.5.1;1.18.1
50961,2.1.1;2.8.4;2.5.1;1.18.1
51017,3.5.4;2.1.2;4.1.2;4.3.1
51053,1.1.99;1.3.99;1.17.99;1.5.99
51469,1.1.2;1.1.9;7.2.4;2.7.1
51545,5.3.1;5.1.2;5.1.3;5.1.99
51585,1.5.8;1.17.8;3.5.1;4.1.1
51697,2.1.1;2.8.4;1.17.99;1.3.99
51701,2.8.4;2.1.1;2.8.1;1.3.7
51705,2.1.1;2.8.4;1.17.99;2.8.1
51713,5.1.3;5.1.2;5.3.1;5.1.99
51877,2.5.1;4.2.3;2.3.1;2.4.2
51937,1.4.2;1.17.99;2.8.4;1.18.1
52253,4.1.99;1.3.98;1.14.20;1.17.99
52381,3.1.4;2.7.8;2.4.1;3.6.1
52481,1.14.20;1.14.15;1.14.99;1.14.14
52681,2.3.1;2.4.1;2.8.3;2.3.2
52765,3.5.1;3.5.2;3.1.2;3.4.14
52769,3.5.1;3.1.2;3.5.2;4.1.2
52773,2.1.2;3.5.4;4.1.2;3.2.2
52905,4.1.99;4.4.1;2.5.1;4.1.2
53269,5.1.2;5.3.1;5.1.3;5.1.99
53649,4.2.3;4.1.99;4.2.1;2.5.1
53869,1.14.13;1.14.99;4.1.99;1.14.19
54029,1.14.20;1.14.15;1.14.14;1.14.99
54069,4.1.99;2.5.1;4.2.3;4.4.1
54269,1.14.11;1.14.20;1.13.11;2.8.3
54273,1.14.11;1.14.20;1.13.11;2.8.3
54281,1.14.11;1.13.11;1.13.12;1.14.20
54289,2.7.7;3.1.3;3.6.1;3.1.4
54501,3.13.2;3.13.1;4.4.1;4.2.1
54505,3.13.2;3.13.1;4.4.1;4.2.1
54509,3.13.2;4.4.1;3.13.1;4.2.1
54541,3.2.1;2.4.1;3.1.1;2.3.2
54657,4.2.1;4.1.2;1.14.13;2.3.1
54661,2.6.1;4.3.2;4.2.1;4.3.1
54669,5.4.99;5.5.1;4.2.99;5.1.2
54729,2.3.1;2.4.1;3.1.1;2.3.2
54825,2.3.2;3.1.1;4.1.2;3.1.2
54885,4.1.2;4.2.1;4.1.3;2.1.2
55025,1.14.20;1.21.3;1.14.15;1.3.3
55205,4.1.99;2.5.1;4.4.1;1.14.13
55381,2.3.1;1.3.1;1.2.1;1.1.1
55481,1.14.20;1.14.15;1.14.14;1.13.12
55581,1.3.3;1.13.12;1.14.20;1.2.3
55665,1.14.99;1.14.15;1.14.19;1.14.18
55757,1.14.11;3.1.1;2.8.3;1.13.11
55813,1.17.99;1.14.99;1.3.99;1.1.99
56285,2.1.1;1.5.1;1.18.1;2.5.1
56453,5.5.1;5.4.99;5.3.3;4.99.1
56509,7.2.4;2.4.1;1.3.1;1.1.1
56589,2.6.1;4.3.2;4.2.1;4.3.1
56593,4.2.1;2.6.1;4.1.2;4.1.3
56597,1.14.15;1.14.20;1.14.99;1.14.14
56681,1.14.15;1.14.99;1.3.7;1.14.19
56717,1.8.2;3.12.1;2.10.1;2.8.5
56745,1.14.11;1.14.20;1.13.12;1.13.11
56773,1.14.18;1.14.19;1.14.99;1.10.3
56829,1.2.4;1.4.4;2.3.3;1.8.2
56833,1.2.4;3.13.1;1.8.2;1.4.4
56849,2.1.1;2.8.4;2.5.1;1.18.1
56941,4.1.2;4.2.1;4.1.3;3.5.4
56957,4.1.3;3.7.1;4.1.2;3.13.1
57025,4.2.1;5.4.99;4.2.99;2.8.3
57153,1.14.11;1.14.20;1.13.11;1.13.12
57357,1.14.20;1.10.3;1.13.12;1.21.3
57757,2.3.1;2.1.1;2.8.3;2.5.1
57761,2.3.1;2.6.1;4.1.2;2.1.1
57937,1.4.1;1.4.2;1.2.1;1.12.98
58157,7.2.3;3.6.4;5.6.2;3.6.5
58569,2.3.1;2.4.1;2.8.3;2.3.2
58665,2.7.1;1.1.9;2.7.8;1.1.2
58833,1.14.19;1.14.18;1.14.99;1.14.13
59077,3.1.2;1.2.7;2.3.3;2.3.2
59149,2.8.3;2.3.2;2.4.1;2.3.1
59241,2.8.3;2.3.2;2.7.1;2.3.1
59361,3.5.1;3.1.2;3.5.2;3.4.19
59573,3.5.1;3.1.2;3.5.2;3.4.19
59609,3.5.1;3.5.2;3.4.14;3.4.13
59613,3.5.1;3.5.2;3.4.14;3.4.13
59617,3.4.14;3.4.13;3.5.1;3.5.2
59621,3.5.1;3.5.2;3.1.2;3.4.14
59625,3.5.1;3.1.2;3.5.2;3.4.19
59629,3.5.1;3.5.2;3.1.2;3.5.5
59829,4.4.1;1.1.99;1.4.99;1.5.99
60109,4.2.1;4.3.1;4.1.2;1.13.11
60117,1.13.12;1.13.11;1.2.3;1.14.11
60189,1.14.11;1.14.20;1.3.3;1.13.12
60201,1.14.20;1.3.3;1.13.12;1.14.11
60209,1.14.20;1.14.11;1.3.3;1.13.12
60225,1.14.20;1.3.3;1.13.12;1.14.11
60237,1.14.20;1.3.3;1.13.12;1.14.11
60445,3.1.2;2.3.2;3.5.1;3.1.1
61157,2.7.1;2.3.2;2.8.3;2.7.8
61301,4.1.2;4.1.3;2.1.2;4.2.1
61429,1.2.1;2.1.1;1.5.1;1.4.1
62385,3.5.2;3.12.1;3.13.1;3.11.1
62445,2.3.2;2.3.1;2.4.1;2.3.3
62585,3.6.4;5.6.2;7.2.2;7.1.2
62621,2.10.1;2.8.5;1.11.1;4.4.1
62625,2.8.5;1.11.1;4.4.1;3.13.2
62629,1.14.99;1.17.99;1.14.15;1.14.13
62633,4.4.1;1.11.1;3.13.2;2.5.1
62641,2.8.5;1.11.1;4.4.1;3.13.2
63349,3.4.14;3.4.13;3.4.11;6.2.2
63829,2.8.3;4.1.2;2.6.1;3.1.1
63833,3.1.1;2.3.2;4.2.1;3.3.2
63873,1.14.11;1.13.12;1.2.3;1.13.11
63877,1.14.11;1.13.11;3.1.1;1.13.12
65029,1.11.1;3.8.1;3.1.7;1.6.3
65437,2.3.2;2.7.7;2.4.1;2.7.9
65493,2.1.1;1.2.1;2.3.1;2.5.1
65661,1.17.99;1.3.99;1.14.99;1.6.3
65717,1.13.12;1.2.3;1.13.11;1.14.11
65721,1.13.11;1.13.12;1.14.11;1.14.20
65725,1.13.11;1.13.12;1.2.3;1.14.11
65729,1.13.11;1.13.12;1.14.20;1.14.11
65733,1.13.12;1.13.11;1.14.20;1.3.3
65737,1.13.12;1.14.20;1.13.11;1.14.11
65741,1.13.12;1.14.20;1.13.11;1.14.11
65745,1.13.12;1.13.11;1.14.20;1.14.11
65749,1.14.20;1.14.11;1.13.12;1.13.11
65753,1.14.11;1.13.12;1.2.3;1.13.11
66821,3.1.3;3.1.7;3.5.1;3.1.1
66921,2.8.3;2.3.2;3.1.1;2.4.1
67001,2.3.1;2.4.1;2.4.2;2.7.7
67445,4.1.2;4.2.1;3.5.4;2.1.2
67657,1.12.98;1.3.99;1.6.99;1.18.1
67825,3.6.1;3.1.3;3.1.4;2.3.2
67909,4.3.1;4.4.1;4.2.1;4.8.1
68029,1.5.3;1.7.3;1.3.3;1.21.3
68077,2.3.3;3.1.2;1.2.7;2.3.2
68081,1.5.8;2.10.1;3.5.1;1.3.8
68461,2.8.2;3.6.2;3.1.6;1.8.2
68465,1.8.2;3.1.6;1.1.9;3.13.1
68825,4.2.1;4.1.2;3.5.4;4.2.3
69045,3.5.5;1.3.2;1.4.99;1.5.99
70192,1.6.1;1.16.3;1.7.6;1.7.3
70196,2.7.1;2.8.3;7.2.4;2.7.8
70228,1.14.99;1.14.13;4.1.99;4.3.1
70364,1.13.12;1.3.3;1.17.3;1.2.3
70456,1.21.3;1.8.3;1.3.3;1.5.3
70708,5.1.3;5.3.1;5.1.2;5.1.99
70780,1.3.1;1.1.1;1.2.1;2.3.1
70804,2.8.3;4.1.2;3.1.1;2.6.1
70812,2.8.3;2.2.1;2.6.1;5.3.2
71660,4.2.1;1.1.2;1.1.9;1.11.1
73832,2.4.99;2.4.1;2.4.2;2.4.3
73840,3.6.4;5.6.2;3.6.5;3.1.3
73844,2.4.1;1.1.1;2.3.1;1.3.1
74156,1.14.11;1.13.11;2.8.3;1.3.3
74168,1.3.98;1.14.11;1.14.20;1.1.99
74284,2.3.1;2.4.1;2.8.3;2.7.1
74932,1.13.12;1.3.3;1.14.20;1.14.19
74936,1.13.12;1.14.20;1.3.3;1.14.19
75252,1.1.3;1.13.12;1.7.3;1.13.11
75352,1.14.99;1.14.15;1.11.1;1.97.1
75356,4.3.1;3.5.99;4.3.2;3.5.4
75932,3.5.3;3.13.1;3.5.4;4.4.1
76044,1.14.15;1.14.14;1.14.99;1.14.19
76408,3.4.17;3.1.2;3.5.1;2.3.2
76524,2.1.2;4.1.3;4.1.2;3.5.4
76568,4.2.2;4.1.3;3.2.2;3.7.1
77172,3.5.1;3.5.2;3.1.2;4.1.1
77640,3.1.3;3.1.4;3.1.7;3.6.1
77644,3.1.3;3.1.4;3.1.7;3.6.1
77964,5.4.99;2.5.1;4.2.1;4.1.2
78172,2.1.1;2.8.4;2.5.1;2.8.1
78780,3.5.1;3.5.5;4.3.1;3.5.99
78952,3.6.1;3.1.4;3.1.3;3.1.5
78984,5.4.99;5.5.1;4.2.99;2.6.1
79304,5.5.1;4.99.1;5.4.99;5.3.3
79624,2.3.1;2.4.1;2.4.99;2.4.2
81560,2.4.1;2.3.1;2.3.2;2.8.3
82104,1.14.15;1.14.99;1.14.19;1.10.3
82196,3.4.13;3.4.19;2.7.13;3.10.1
82208,2.3.3;2.1.4;2.7.13;1.8.4
82220,3.4.13;3.4.19;3.10.1;2.3.3
82224,3.10.1;3.5.3;3.4.19;3.4.13
82228,3.4.13;3.10.1;1.4.5;2.3.3
82236,2.3.3;1.2.7;1.4.5;1.97.1
82852,1.14.13;1.14.99;1.14.19;1.14.15
82856,1.14.99;1.14.13;1.14.15;1.14.19
82860,1.14.99;1.14.13;1.14.19;1.14.15
83264,2.3.2;2.8.3;3.4.17;3.1.1
84092,3.1.2;2.3.2;3.1.1;4.1.2
85244,1.21.99;1.6.5;1.18.1;1.14.12
85416,1.14.20;1.13.12;1.14.15;1.14.14
85516,2.8.4;4.4.1;2.1.1;2.8.1
86104,2.1.1;2.5.1;2.3.1;1.2.1
